"plh0206i06","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2010","16-34 y.","1-pers.-HH","77","0.150345975851262","0.119387464166755","0.181304487535769"
"4 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","110","0.178572609181434","0.149933352961504","0.207211865401364"
"4 on scale 1-7","2010","16-34 y.","Single parent ","51","0.114208412601629","0.080934079793026","0.147482745410232"
"4 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","121","0.192232302847235","0.161868764773279","0.222595840921191"
"4 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","171","0.219418580525269","0.193225619742144","0.245611541308393"
"4 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","62","0.208186874047817","0.164513467372546","0.251860280723089"
"4 on scale 1-7","2010","35-65 y.","1-pers.-HH","170","0.147100943284474","0.126216471383166","0.167985415185781"
"4 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","440","0.140735560705997","0.12832070116718","0.153150420244813"
"4 on scale 1-7","2010","35-65 y.","Single parent ","67","0.141225006512776","0.109807436734177","0.172642576291375"
"4 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","314","0.169180638598222","0.152313996817867","0.186047280378577"
"4 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","267","0.179761170358345","0.161529292544774","0.197993048171916"
"4 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","125","0.180391481890918","0.152128073398052","0.208654890383784"
"4 on scale 1-7","2010","66 and older","1-pers.-HH","183","0.173474008246438","0.15129794027795","0.195650076214925"
"4 on scale 1-7","2010","66 and older","(Married) couple without C. ","419","0.165429035743111","0.151146710404252","0.17971136108197"
"4 on scale 1-7","2010","66 and older","Single parent ","9","","",""
"4 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","27","","",""
"4 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2010","16-34 y.","1-pers.-HH","133","0.253270343581189","0.21560109299832","0.290939594164057"
"5 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","155","0.21192365513862","0.181364342166925","0.242482968110315"
"5 on scale 1-7","2010","16-34 y.","Single parent ","92","0.252689865477808","0.207228876340187","0.298150854615429"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","141","0.208279639993962","0.176989661360278","0.239569618627645"
"5 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","256","0.248690126673832","0.221332551120571","0.276047702227092"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","82","0.213536916368941","0.169455584933342","0.25761824780454"
"5 on scale 1-7","2010","35-65 y.","1-pers.-HH","247","0.22082411100991","0.196366842591445","0.245281379428374"
"5 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","729","0.238450684039253","0.223237337096736","0.25366403098177"
"5 on scale 1-7","2010","35-65 y.","Single parent ","113","0.177531302819812","0.143058686101212","0.212003919538411"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","438","0.213258745527716","0.194831120179553","0.231686370875878"
"5 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","400","0.241706572329388","0.22137943732666","0.262033707332117"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","165","0.205337236221893","0.175645295935786","0.235029176508001"
"5 on scale 1-7","2010","66 and older","1-pers.-HH","235","0.204802517731392","0.181168137211105","0.228436898251679"
"5 on scale 1-7","2010","66 and older","(Married) couple without C. ","561","0.200676686347716","0.185281990333857","0.216071382361574"
"5 on scale 1-7","2010","66 and older","Single parent ","19","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","30","0.282323743047406","0.213008528043311","0.351638958051501"
"5 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2010","16-34 y.","1-pers.-HH","137","0.255662022700569","0.217875988807009","0.293448056594129"
"6 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","202","0.302033233440082","0.267700019425054","0.336366447455109"
"6 on scale 1-7","2010","16-34 y.","Single parent ","97","0.319721148968585","0.270931948626772","0.368510349310398"
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","173","0.26242846403659","0.2285281677363","0.29632876033688"
"6 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","265","0.250244670918906","0.22283012941126","0.277659212426552"
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","89","0.269203057765602","0.221492180263641","0.316913935267563"
"6 on scale 1-7","2010","35-65 y.","1-pers.-HH","311","0.272219302456999","0.245975505028223","0.298463099885775"
"6 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","842","0.271519672469943","0.255642029512281","0.287397315427604"
"6 on scale 1-7","2010","35-65 y.","Single parent ","117","0.26225419634688","0.222572366669754","0.301936026024007"
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","565","0.293314956995381","0.272832594805406","0.313797319185356"
"6 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","512","0.284186087103714","0.262771250274535","0.305600923932892"
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","227","0.342413243540723","0.307534157485678","0.377292329595768"
"6 on scale 1-7","2010","66 and older","1-pers.-HH","243","0.205248047343916","0.181594602553549","0.228901492134284"
"6 on scale 1-7","2010","66 and older","(Married) couple without C. ","731","0.26392241706988","0.246980546763492","0.280864287376268"
"6 on scale 1-7","2010","66 and older","Single parent ","19","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","48","0.248387689251247","0.181852321780779","0.314923056721714"
"6 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2010","16-34 y.","1-pers.-HH","106","0.22646357010373","0.190209842179404","0.262717298028056"
"7 Strongly agree","2010","16-34 y.","(Married) couple without C. ","134","0.19006303808874","0.160724115222355","0.219401960955125"
"7 Strongly agree","2010","16-34 y.","Single parent ","60","0.194589585303338","0.153174081417041","0.236005089189636"
"7 Strongly agree","2010","16-34 y.","Couple + C. LE 16 ","104","0.163286845914504","0.134805543241822","0.191768148587186"
"7 Strongly agree","2010","16-34 y.","Couple + C. GT 16 ","150","0.169170802256815","0.145443008045248","0.192898596468382"
"7 Strongly agree","2010","16-34 y.","Couple + C. LE and GT 16","52","0.183186875463334","0.141577846527029","0.224795904399639"
"7 Strongly agree","2010","35-65 y.","1-pers.-HH","242","0.234988460284957","0.209989369542606","0.259987551027308"
"7 Strongly agree","2010","35-65 y.","(Married) couple without C. ","632","0.22245168031485","0.207604020590518","0.237299340039181"
"7 Strongly agree","2010","35-65 y.","Single parent ","108","0.283162029776603","0.242517219486945","0.323806840066262"
"7 Strongly agree","2010","35-65 y.","Couple + C. LE 16 ","352","0.207256059185299","0.189020458625445","0.225491659745153"
"7 Strongly agree","2010","35-65 y.","Couple + C. GT 16 ","320","0.169758424565265","0.151933356265717","0.187583492864813"
"7 Strongly agree","2010","35-65 y.","Couple + C. LE and GT 16","112","0.154907929761293","0.12831279906436","0.181503060458226"
"7 Strongly agree","2010","66 and older","1-pers.-HH","298","0.263173811106096","0.237384309974817","0.288963312237376"
"7 Strongly agree","2010","66 and older","(Married) couple without C. ","596","0.247362730134482","0.230777503517892","0.263947956751072"
"7 Strongly agree","2010","66 and older","Single parent ","9","","",""
"7 Strongly agree","2010","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2010","66 and older","Couple + C. GT 16 ","42","0.203555500062654","0.14155291979745","0.265558080327859"
"7 Strongly agree","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2011","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2011","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","66 and older","Single parent ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","66 and older","Single parent ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","66 and older","Single parent ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","66 and older","Single parent ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2011","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","66 and older","Single parent ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2012","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","66 and older","Single parent ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","66 and older","Single parent ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","66 and older","Single parent ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","66 and older","Single parent ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2012","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","66 and older","Single parent ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2013","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","66 and older","Single parent ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","16-34 y.","(Married) couple without C. ","","","",""
