"plh0206i06","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2012","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2012","(0) in school","Male","","","",""
"4 on scale 1-7","2012","(0) in school","Female","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2012","(0) in school","Male","","","",""
"5 on scale 1-7","2012","(0) in school","Female","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2012","(0) in school","Male","","","",""
"6 on scale 1-7","2012","(0) in school","Female","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2012","(0) in school","Male","","","",""
"7 Strongly agree","2012","(0) in school","Female","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2012","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2012","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2013","(0) in school","Male","","","",""
"1 Strongly disagree","2013","(0) in school","Female","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2013","(0) in school","Male","","","",""
"2 on scale 1-7 ","2013","(0) in school","Female","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2013","(0) in school","Male","","","",""
"3 on scale 1-7 ","2013","(0) in school","Female","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2013","(0) in school","Male","","","",""
"4 on scale 1-7","2013","(0) in school","Female","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2013","(0) in school","Male","","","",""
"5 on scale 1-7","2013","(0) in school","Female","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2013","(0) in school","Male","","","",""
"6 on scale 1-7","2013","(0) in school","Female","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2013","(0) in school","Male","","","",""
"7 Strongly agree","2013","(0) in school","Female","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2013","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2013","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2014","(0) in school","Male","","","",""
"1 Strongly disagree","2014","(0) in school","Female","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2014","(0) in school","Male","","","",""
"2 on scale 1-7 ","2014","(0) in school","Female","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2014","(0) in school","Male","","","",""
"3 on scale 1-7 ","2014","(0) in school","Female","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2014","(0) in school","Male","","","",""
"4 on scale 1-7","2014","(0) in school","Female","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2014","(0) in school","Male","","","",""
"5 on scale 1-7","2014","(0) in school","Female","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2014","(0) in school","Male","","","",""
"6 on scale 1-7","2014","(0) in school","Female","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2014","(0) in school","Male","","","",""
"7 Strongly agree","2014","(0) in school","Female","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2014","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2014","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2015","(0) in school","Male","","","",""
"1 Strongly disagree","2015","(0) in school","Female","","","",""
"1 Strongly disagree","2015","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2015","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2015","(1b) general elementary school","Male","48","0.0623790920546335","0.0462811000105829","0.0784770840986841"
"1 Strongly disagree","2015","(1b) general elementary school","Female","77","0.0420710360800615","0.0313503507412411","0.0527917214188819"
"1 Strongly disagree","2015","(1c) basic vocational qualification","Male","87","0.0332265567337208","0.026793767883693","0.0396593455837486"
"1 Strongly disagree","2015","(1c) basic vocational qualification","Female","110","0.045195068842061","0.0371715971056455","0.0532185405784764"
"1 Strongly disagree","2015","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2015","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2015","(2a) intermediate vocational","Male","32","0.0132766852286627","0.00860817140596715","0.0179451990513583"
"1 Strongly disagree","2015","(2a) intermediate vocational","Female","88","0.0279605135063908","0.0224870626256169","0.0334339643871648"
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","Female","34","0.0165047247949516","0.0100976545333254","0.0229117950565778"
"1 Strongly disagree","2015","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2015","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2015","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2015","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2015","(0) in school","Male","","","",""
"2 on scale 1-7 ","2015","(0) in school","Female","","","",""
"2 on scale 1-7 ","2015","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2015","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2015","(1b) general elementary school","Male","33","0.0285839437122392","0.0174921379664148","0.0396757494580635"
"2 on scale 1-7 ","2015","(1b) general elementary school","Female","60","0.0425130730622551","0.0317387009839327","0.0532874451405775"
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","Male","99","0.0328479331181343","0.0264506484356372","0.0392452178006313"
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","Female","98","0.0322031725728307","0.0253844832853117","0.0390218618603496"
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2015","(2a) intermediate vocational","Male","70","0.0298870129298901","0.0229417524319146","0.0368322734278657"
"2 on scale 1-7 ","2015","(2a) intermediate vocational","Female","140","0.0457370409007479","0.0388009501840073","0.0526731316174885"
"2 on scale 1-7 ","2015","(2c_gen) general maturity certificate","Male","","","",""
