"plh0206i06","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","higher vocational","West Germany","","","",""
"4 on scale 1-7","2013","higher vocational","East Germany","","","",""
"4 on scale 1-7","2013","higher education","West Germany","","","",""
"4 on scale 1-7","2013","higher education","East Germany","","","",""
"5 on scale 1-7","2013","in school","West Germany","","","",""
"5 on scale 1-7","2013","in school","East Germany","","","",""
"5 on scale 1-7","2013","inadequately","West Germany","","","",""
"5 on scale 1-7","2013","inadequately","East Germany","","","",""
"5 on scale 1-7","2013","general elemantary","West Germany","","","",""
"5 on scale 1-7","2013","general elemantary","East Germany","","","",""
"5 on scale 1-7","2013","middle vocational","West Germany","","","",""
"5 on scale 1-7","2013","middle vocational","East Germany","","","",""
"5 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2013","higher vocational","West Germany","","","",""
"5 on scale 1-7","2013","higher vocational","East Germany","","","",""
"5 on scale 1-7","2013","higher education","West Germany","","","",""
"5 on scale 1-7","2013","higher education","East Germany","","","",""
"6 on scale 1-7","2013","in school","West Germany","","","",""
"6 on scale 1-7","2013","in school","East Germany","","","",""
"6 on scale 1-7","2013","inadequately","West Germany","","","",""
"6 on scale 1-7","2013","inadequately","East Germany","","","",""
"6 on scale 1-7","2013","general elemantary","West Germany","","","",""
"6 on scale 1-7","2013","general elemantary","East Germany","","","",""
"6 on scale 1-7","2013","middle vocational","West Germany","","","",""
"6 on scale 1-7","2013","middle vocational","East Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2013","higher vocational","West Germany","","","",""
"6 on scale 1-7","2013","higher vocational","East Germany","","","",""
"6 on scale 1-7","2013","higher education","West Germany","","","",""
"6 on scale 1-7","2013","higher education","East Germany","","","",""
"7 Strongly agree","2013","in school","West Germany","","","",""
"7 Strongly agree","2013","in school","East Germany","","","",""
"7 Strongly agree","2013","inadequately","West Germany","","","",""
"7 Strongly agree","2013","inadequately","East Germany","","","",""
"7 Strongly agree","2013","general elemantary","West Germany","","","",""
"7 Strongly agree","2013","general elemantary","East Germany","","","",""
"7 Strongly agree","2013","middle vocational","West Germany","","","",""
"7 Strongly agree","2013","middle vocational","East Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2013","higher vocational","West Germany","","","",""
"7 Strongly agree","2013","higher vocational","East Germany","","","",""
"7 Strongly agree","2013","higher education","West Germany","","","",""
"7 Strongly agree","2013","higher education","East Germany","","","",""
"1 Strongly disagree","2014","in school","West Germany","","","",""
"1 Strongly disagree","2014","in school","East Germany","","","",""
"1 Strongly disagree","2014","inadequately","West Germany","","","",""
"1 Strongly disagree","2014","inadequately","East Germany","","","",""
"1 Strongly disagree","2014","general elemantary","West Germany","","","",""
"1 Strongly disagree","2014","general elemantary","East Germany","","","",""
"1 Strongly disagree","2014","middle vocational","West Germany","","","",""
"1 Strongly disagree","2014","middle vocational","East Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2014","higher vocational","West Germany","","","",""
"1 Strongly disagree","2014","higher vocational","East Germany","","","",""
"1 Strongly disagree","2014","higher education","West Germany","","","",""
"1 Strongly disagree","2014","higher education","East Germany","","","",""
"2 on scale 1-7 ","2014","in school","West Germany","","","",""
"2 on scale 1-7 ","2014","in school","East Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","higher education","West Germany","","","",""
"2 on scale 1-7 ","2014","higher education","East Germany","","","",""
"3 on scale 1-7 ","2014","in school","West Germany","","","",""
"3 on scale 1-7 ","2014","in school","East Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","higher education","West Germany","","","",""
"3 on scale 1-7 ","2014","higher education","East Germany","","","",""
"4 on scale 1-7","2014","in school","West Germany","","","",""
"4 on scale 1-7","2014","in school","East Germany","","","",""
"4 on scale 1-7","2014","inadequately","West Germany","","","",""
"4 on scale 1-7","2014","inadequately","East Germany","","","",""
"4 on scale 1-7","2014","general elemantary","West Germany","","","",""
"4 on scale 1-7","2014","general elemantary","East Germany","","","",""
"4 on scale 1-7","2014","middle vocational","West Germany","","","",""
"4 on scale 1-7","2014","middle vocational","East Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2014","higher vocational","West Germany","","","",""
"4 on scale 1-7","2014","higher vocational","East Germany","","","",""
"4 on scale 1-7","2014","higher education","West Germany","","","",""
"4 on scale 1-7","2014","higher education","East Germany","","","",""
"5 on scale 1-7","2014","in school","West Germany","","","",""
"5 on scale 1-7","2014","in school","East Germany","","","",""
"5 on scale 1-7","2014","inadequately","West Germany","","","",""
"5 on scale 1-7","2014","inadequately","East Germany","","","",""
"5 on scale 1-7","2014","general elemantary","West Germany","","","",""
"5 on scale 1-7","2014","general elemantary","East Germany","","","",""
"5 on scale 1-7","2014","middle vocational","West Germany","","","",""
"5 on scale 1-7","2014","middle vocational","East Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2014","higher vocational","West Germany","","","",""
"5 on scale 1-7","2014","higher vocational","East Germany","","","",""
"5 on scale 1-7","2014","higher education","West Germany","","","",""
"5 on scale 1-7","2014","higher education","East Germany","","","",""
"6 on scale 1-7","2014","in school","West Germany","","","",""
"6 on scale 1-7","2014","in school","East Germany","","","",""
"6 on scale 1-7","2014","inadequately","West Germany","","","",""
"6 on scale 1-7","2014","inadequately","East Germany","","","",""
"6 on scale 1-7","2014","general elemantary","West Germany","","","",""
"6 on scale 1-7","2014","general elemantary","East Germany","","","",""
"6 on scale 1-7","2014","middle vocational","West Germany","","","",""
"6 on scale 1-7","2014","middle vocational","East Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2014","higher vocational","West Germany","","","",""
"6 on scale 1-7","2014","higher vocational","East Germany","","","",""
"6 on scale 1-7","2014","higher education","West Germany","","","",""
"6 on scale 1-7","2014","higher education","East Germany","","","",""
"7 Strongly agree","2014","in school","West Germany","","","",""
"7 Strongly agree","2014","in school","East Germany","","","",""
"7 Strongly agree","2014","inadequately","West Germany","","","",""
"7 Strongly agree","2014","inadequately","East Germany","","","",""
"7 Strongly agree","2014","general elemantary","West Germany","","","",""
"7 Strongly agree","2014","general elemantary","East Germany","","","",""
"7 Strongly agree","2014","middle vocational","West Germany","","","",""
"7 Strongly agree","2014","middle vocational","East Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2014","higher vocational","West Germany","","","",""
"7 Strongly agree","2014","higher vocational","East Germany","","","",""
"7 Strongly agree","2014","higher education","West Germany","","","",""
"7 Strongly agree","2014","higher education","East Germany","","","",""
"1 Strongly disagree","2015","in school","West Germany","5","","",""
"1 Strongly disagree","2015","in school","East Germany","1","","",""
"1 Strongly disagree","2015","inadequately","West Germany","32","0.0645354928830375","0.0419838262754555","0.0870871594906195"
"1 Strongly disagree","2015","inadequately","East Germany","2","","",""
"1 Strongly disagree","2015","general elemantary","West Germany","116","0.0373974744371664","0.0300347677915041","0.0447601810828287"
"1 Strongly disagree","2015","general elemantary","East Germany","24","","",""
"1 Strongly disagree","2015","middle vocational","West Germany","257","0.0305812795024749","0.0270985323276073","0.0340640266773425"
"1 Strongly disagree","2015","middle vocational","East Germany","86","0.0311062353715608","0.0246189260916081","0.0375935446515135"
"1 Strongly disagree","2015","vocational + Abi","West Germany","35","0.0188827558184808","0.0126887832579899","0.0250767283789717"
"1 Strongly disagree","2015","vocational + Abi","East Germany","10","","",""
"1 Strongly disagree","2015","higher vocational","West Germany","17","","",""
"1 Strongly disagree","2015","higher vocational","East Germany","10","","",""
"1 Strongly disagree","2015","higher education","West Germany","50","0.0115789952078997","0.00860774079523474","0.0145502496205647"
"1 Strongly disagree","2015","higher education","East Germany","19","","",""
"2 on scale 1-7 ","2015","in school","West Germany","11","","",""
"2 on scale 1-7 ","2015","in school","East Germany","2","","",""
"2 on scale 1-7 ","2015","inadequately","West Germany","21","","",""
"2 on scale 1-7 ","2015","inadequately","East Germany","4","","",""
"2 on scale 1-7 ","2015","general elemantary","West Germany","101","0.037401908689485","0.0300387825146427","0.0447650348643272"
"2 on scale 1-7 ","2015","general elemantary","East Germany","19","","",""
"2 on scale 1-7 ","2015","middle vocational","West Germany","323","0.0333108127662504","0.0296810815486973","0.0369405439838036"
"2 on scale 1-7 ","2015","middle vocational","East Germany","101","0.0425410474138301","0.0349993871009453","0.050082707726715"
"2 on scale 1-7 ","2015","vocational + Abi","West Germany","50","0.0295692570356529","0.0218606019615124","0.0372779121097933"
"2 on scale 1-7 ","2015","vocational + Abi","East Germany","15","","",""
"2 on scale 1-7 ","2015","higher vocational","West Germany","29","","",""
"2 on scale 1-7 ","2015","higher vocational","East Germany","15","","",""
"2 on scale 1-7 ","2015","higher education","West Germany","118","0.0304139714690223","0.0256445779069141","0.0351833650311305"
"2 on scale 1-7 ","2015","higher education","East Germany","24","","",""
"3 on scale 1-7 ","2015","in school","West Germany","18","","",""
"3 on scale 1-7 ","2015","in school","East Germany","5","","",""
"3 on scale 1-7 ","2015","inadequately","West Germany","31","0.0456082718229244","0.0264590640582057","0.0647574795876432"
"3 on scale 1-7 ","2015","inadequately","East Germany","2","","",""
"3 on scale 1-7 ","2015","general elemantary","West Germany","152","0.069724129690425","0.0598410956579865","0.0796071637228636"
"3 on scale 1-7 ","2015","general elemantary","East Germany","24","","",""
"3 on scale 1-7 ","2015","middle vocational","West Germany","551","0.0598563957313402","0.0550580581330177","0.0646547333296626"
"3 on scale 1-7 ","2015","middle vocational","East Germany","169","0.0528250595084279","0.0444663757789435","0.0611837432379123"
"3 on scale 1-7 ","2015","vocational + Abi","West Germany","91","0.0469712559415124","0.0373430533443128","0.0565994585387119"
"3 on scale 1-7 ","2015","vocational + Abi","East Germany","10","","",""
"3 on scale 1-7 ","2015","higher vocational","West Germany","69","0.0669105250101042","0.0523868432952924","0.081434206724916"
"3 on scale 1-7 ","2015","higher vocational","East Germany","18","","",""
"3 on scale 1-7 ","2015","higher education","West Germany","200","0.0352157454094865","0.0300963701422202","0.0403351206767527"
"3 on scale 1-7 ","2015","higher education","East Germany","53","0.0450883374926267","0.0343111160576321","0.0558655589276213"
"4 on scale 1-7","2015","in school","West Germany","55","0.175496920896796","0.133556243441841","0.217437598351751"
"4 on scale 1-7","2015","in school","East Germany","13","","",""
"4 on scale 1-7","2015","inadequately","West Germany","77","0.170422383220433","0.135911386721982","0.204933379718884"
"4 on scale 1-7","2015","inadequately","East Germany","9","","",""
"4 on scale 1-7","2015","general elemantary","West Germany","410","0.16028256029547","0.146046081561226","0.174519039029715"
"4 on scale 1-7","2015","general elemantary","East Germany","48","0.154125585415316","0.117134432921205","0.191116737909426"
"4 on scale 1-7","2015","middle vocational","West Germany","1475","0.15360495432328","0.146311595352994","0.160898313293566"
"4 on scale 1-7","2015","middle vocational","East Germany","447","0.187390700172002","0.172808679589277","0.201972720754728"
"4 on scale 1-7","2015","vocational + Abi","West Germany","283","0.149237637994885","0.133022544706115","0.165452731283654"
"4 on scale 1-7","2015","vocational + Abi","East Germany","45","0.196010263472953","0.150162674105417","0.24185785284049"
"4 on scale 1-7","2015","higher vocational","West Germany","156","0.137914027421153","0.117871736190414","0.157956318651893"
"4 on scale 1-7","2015","higher vocational","East Germany","71","0.131344484158516","0.0982015195071379","0.164487448809894"
"4 on scale 1-7","2015","higher education","West Germany","572","0.103924915646892","0.0954494130578933","0.112400418235891"
"4 on scale 1-7","2015","higher education","East Germany","189","0.130937630795117","0.113416956825905","0.148458304764329"
"5 on scale 1-7","2015","in school","West Germany","68","0.220205679184861","0.174516974944592","0.26589438342513"
"5 on scale 1-7","2015","in school","East Germany","16","","",""
"5 on scale 1-7","2015","inadequately","West Germany","78","0.207182742366008","0.169983935880675","0.244381548851342"
"5 on scale 1-7","2015","inadequately","East Germany","12","","",""
"5 on scale 1-7","2015","general elemantary","West Germany","475","0.191959593850267","0.176676393301526","0.207242794399008"
"5 on scale 1-7","2015","general elemantary","East Germany","80","0.223442389592986","0.180767031691092","0.266117747494881"
"5 on scale 1-7","2015","middle vocational","West Germany","1996","0.219452420653294","0.211080823918409","0.227824017388179"
"5 on scale 1-7","2015","middle vocational","East Germany","611","0.198421609311215","0.183518726717461","0.213324491904968"
"5 on scale 1-7","2015","vocational + Abi","West Germany","400","0.234032792155178","0.214765548936515","0.253300035373841"
"5 on scale 1-7","2015","vocational + Abi","East Germany","70","0.174684498521319","0.130832536225395","0.218536460817244"
"5 on scale 1-7","2015","higher vocational","West Germany","276","0.239641086994995","0.21482931282512","0.264452861164869"
"5 on scale 1-7","2015","higher vocational","East Germany","90","0.229064113582077","0.187830698866856","0.270297528297299"
"5 on scale 1-7","2015","higher education","West Germany","1166","0.250332360730797","0.238300679997046","0.262364041464549"
"5 on scale 1-7","2015","higher education","East Germany","335","0.244825896596126","0.222492986506134","0.267158806686117"
"6 on scale 1-7","2015","in school","West Germany","90","0.285020620121325","0.235248120901527","0.334793119341123"
"6 on scale 1-7","2015","in school","East Germany","16","","",""
"6 on scale 1-7","2015","inadequately","West Germany","77","0.143282689542523","0.111125261739688","0.175440117345357"
"6 on scale 1-7","2015","inadequately","East Germany","7","","",""
"6 on scale 1-7","2015","general elemantary","West Germany","585","0.233661023185726","0.217240142097317","0.250081904274134"
"6 on scale 1-7","2015","general elemantary","East Germany","81","0.260086124730115","0.215143676589665","0.305028572870564"
"6 on scale 1-7","2015","middle vocational","West Germany","2452","0.261980847405008","0.253086644988103","0.270875049821914"
"6 on scale 1-7","2015","middle vocational","East Germany","753","0.265464743959003","0.248963657330511","0.281965830587495"
"6 on scale 1-7","2015","vocational + Abi","West Germany","512","0.304083329475968","0.283149385383885","0.325017273568052"
"6 on scale 1-7","2015","vocational + Abi","East Germany","74","0.301637593402973","0.248630375940134","0.354644810865812"
"6 on scale 1-7","2015","higher vocational","West Germany","347","0.299815777246607","0.273183931880172","0.326447622613041"
"6 on scale 1-7","2015","higher vocational","East Germany","117","0.316875127413965","0.271223552152251","0.362526702675678"
"6 on scale 1-7","2015","higher education","West Germany","1712","0.346077617631296","0.332865170054421","0.359290065208171"
"6 on scale 1-7","2015","higher education","East Germany","516","0.355020143207884","0.330166350629019","0.379873935786748"
"7 Strongly agree","2015","in school","West Germany","69","0.167287557781801","0.126136225785784","0.208438889777819"
"7 Strongly agree","2015","in school","East Germany","5","","",""
"7 Strongly agree","2015","inadequately","West Germany","140","0.319370287981871","0.276577717316353","0.362162858647388"
"7 Strongly agree","2015","inadequately","East Germany","16","","",""
"7 Strongly agree","2015","general elemantary","West Germany","712","0.269573309851461","0.25235384603048","0.286792773672442"
"7 Strongly agree","2015","general elemantary","East Germany","90","0.230555081467978","0.187404796760696","0.273705366175259"
"7 Strongly agree","2015","middle vocational","West Germany","2335","0.241213289618352","0.232559648202466","0.249866931034237"
"7 Strongly agree","2015","middle vocational","East Germany","584","0.222250604263961","0.206714428987898","0.237786779540024"
"7 Strongly agree","2015","vocational + Abi","West Germany","484","0.217222971578322","0.198457994190573","0.235987948966072"
"7 Strongly agree","2015","vocational + Abi","East Germany","64","0.271234574312907","0.219887198695504","0.32258194993031"
"7 Strongly agree","2015","higher vocational","West Germany","243","0.217165431824123","0.193199285639044","0.241131578009203"
"7 Strongly agree","2015","higher vocational","East Germany","78","0.189371232053101","0.150927136184372","0.227815327921829"
"7 Strongly agree","2015","higher education","West Germany","1162","0.222456393904607","0.210905429559688","0.234007358249525"
"7 Strongly agree","2015","higher education","East Germany","288","0.199632722769825","0.178871466771174","0.220393978768476"
"1 Strongly disagree","2016","in school","West Germany","","","",""
"1 Strongly disagree","2016","in school","East Germany","","","",""
"1 Strongly disagree","2016","inadequately","West Germany","17","","",""
"1 Strongly disagree","2016","inadequately","East Germany","4","","",""
"1 Strongly disagree","2016","general elemantary","West Germany","7","","",""
"1 Strongly disagree","2016","general elemantary","East Germany","1","","",""
"1 Strongly disagree","2016","middle vocational","West Germany","6","","",""
"1 Strongly disagree","2016","middle vocational","East Germany","1","","",""
"1 Strongly disagree","2016","vocational + Abi","West Germany","3","","",""
"1 Strongly disagree","2016","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2016","higher vocational","West Germany","","","",""
"1 Strongly disagree","2016","higher vocational","East Germany","","","",""
"1 Strongly disagree","2016","higher education","West Germany","3","","",""
"1 Strongly disagree","2016","higher education","East Germany","1","","",""
"2 on scale 1-7 ","2016","in school","West Germany","","","",""
"2 on scale 1-7 ","2016","in school","East Germany","","","",""
"2 on scale 1-7 ","2016","inadequately","West Germany","7","","",""
"2 on scale 1-7 ","2016","inadequately","East Germany","1","","",""
"2 on scale 1-7 ","2016","general elemantary","West Germany","7","","",""
"2 on scale 1-7 ","2016","general elemantary","East Germany","2","","",""
"2 on scale 1-7 ","2016","middle vocational","West Germany","4","","",""
"2 on scale 1-7 ","2016","middle vocational","East Germany","1","","",""
"2 on scale 1-7 ","2016","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2016","higher education","West Germany","5","","",""
"2 on scale 1-7 ","2016","higher education","East Germany","","","",""
"3 on scale 1-7 ","2016","in school","West Germany","","","",""
"3 on scale 1-7 ","2016","in school","East Germany","","","",""
"3 on scale 1-7 ","2016","inadequately","West Germany","11","","",""
"3 on scale 1-7 ","2016","inadequately","East Germany","2","","",""
"3 on scale 1-7 ","2016","general elemantary","West Germany","2","","",""
"3 on scale 1-7 ","2016","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2016","middle vocational","West Germany","6","","",""
"3 on scale 1-7 ","2016","middle vocational","East Germany","2","","",""
"3 on scale 1-7 ","2016","vocational + Abi","West Germany","1","","",""
"3 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","higher education","West Germany","12","","",""
"3 on scale 1-7 ","2016","higher education","East Germany","1","","",""
"4 on scale 1-7","2016","in school","West Germany","2","","",""
"4 on scale 1-7","2016","in school","East Germany","","","",""
"4 on scale 1-7","2016","inadequately","West Germany","51","0.0737636164617095","0.0592791849375237","0.0882480479858954"
"4 on scale 1-7","2016","inadequately","East Germany","9","","",""
"4 on scale 1-7","2016","general elemantary","West Germany","26","","",""
"4 on scale 1-7","2016","general elemantary","East Germany","5","","",""
"4 on scale 1-7","2016","middle vocational","West Germany","34","0.0959263902447358","0.0733391876362513","0.11851359285322"
"4 on scale 1-7","2016","middle vocational","East Germany","6","","",""
"4 on scale 1-7","2016","vocational + Abi","West Germany","2","","",""
"4 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2016","higher vocational","West Germany","","","",""
"4 on scale 1-7","2016","higher vocational","East Germany","","","",""
"4 on scale 1-7","2016","higher education","West Germany","28","","",""
"4 on scale 1-7","2016","higher education","East Germany","3","","",""
"5 on scale 1-7","2016","in school","West Germany","3","","",""
"5 on scale 1-7","2016","in school","East Germany","","","",""
"5 on scale 1-7","2016","inadequately","West Germany","89","0.137989394237173","0.118877726130693","0.157101062343654"
"5 on scale 1-7","2016","inadequately","East Germany","9","","",""
"5 on scale 1-7","2016","general elemantary","West Germany","49","0.0966185174818616","0.0744293855786018","0.118807649385121"
"5 on scale 1-7","2016","general elemantary","East Germany","6","","",""
"5 on scale 1-7","2016","middle vocational","West Germany","52","0.0773999557020135","0.0569039802613226","0.0978959311427044"
"5 on scale 1-7","2016","middle vocational","East Germany","9","","",""
"5 on scale 1-7","2016","vocational + Abi","West Germany","10","","",""
"5 on scale 1-7","2016","vocational + Abi","East Germany","3","","",""
"5 on scale 1-7","2016","higher vocational","West Germany","","","",""
"5 on scale 1-7","2016","higher vocational","East Germany","","","",""
"5 on scale 1-7","2016","higher education","West Germany","63","0.119100627461317","0.094142262803183","0.144058992119451"
"5 on scale 1-7","2016","higher education","East Germany","12","","",""
"6 on scale 1-7","2016","in school","West Germany","4","","",""
"6 on scale 1-7","2016","in school","East Germany","","","",""
"6 on scale 1-7","2016","inadequately","West Germany","145","0.13799531038664","0.118883298173363","0.157107322599918"
"6 on scale 1-7","2016","inadequately","East Germany","23","","",""
"6 on scale 1-7","2016","general elemantary","West Germany","95","0.107468350349432","0.0842074436682353","0.130729257030629"
"6 on scale 1-7","2016","general elemantary","East Germany","14","","",""
"6 on scale 1-7","2016","middle vocational","West Germany","77","0.169945983380588","0.141138844231655","0.198753122529522"
"6 on scale 1-7","2016","middle vocational","East Germany","18","","",""
"6 on scale 1-7","2016","vocational + Abi","West Germany","23","","",""
"6 on scale 1-7","2016","vocational + Abi","East Germany","4","","",""
"6 on scale 1-7","2016","higher vocational","West Germany","1","","",""
"6 on scale 1-7","2016","higher vocational","East Germany","","","",""
"6 on scale 1-7","2016","higher education","West Germany","94","0.18006441303431","0.150457047633997","0.209671778434623"
"6 on scale 1-7","2016","higher education","East Germany","12","","",""
"7 Strongly agree","2016","in school","West Germany","19","","",""
"7 Strongly agree","2016","in school","East Germany","2","","",""
"7 Strongly agree","2016","inadequately","West Germany","931","0.60284651981916","0.575731994771918","0.629961044866402"
"7 Strongly agree","2016","inadequately","East Germany","223","0.797440092857527","0.749589290580964","0.845290895134091"
"7 Strongly agree","2016","general elemantary","West Germany","495","0.59520203167383","0.558336041787509","0.632068021560152"
"7 Strongly agree","2016","general elemantary","East Germany","120","0.780841223414667","0.714194618042136","0.847487828787198"
"7 Strongly agree","2016","middle vocational","West Germany","474","0.56212605463527","0.524073579554143","0.600178529716397"
"7 Strongly agree","2016","middle vocational","East Germany","97","0.510076266600664","0.425435909026972","0.594716624174357"
"7 Strongly agree","2016","vocational + Abi","West Germany","56","0.251228908258857","0.164013015954948","0.338444800562765"
"7 Strongly agree","2016","vocational + Abi","East Germany","10","","",""
"7 Strongly agree","2016","higher vocational","West Germany","","","",""
"7 Strongly agree","2016","higher vocational","East Germany","","","",""
"7 Strongly agree","2016","higher education","West Germany","442","0.51263667752746","0.474121916322553","0.551151438732367"
"7 Strongly agree","2016","higher education","East Germany","94","0.69577526486036","0.614468386236114","0.777082143484606"
"1 Strongly disagree","2017","in school","West Germany","","","",""
"1 Strongly disagree","2017","in school","East Germany","","","",""
"1 Strongly disagree","2017","inadequately","West Germany","16","","",""
"1 Strongly disagree","2017","inadequately","East Germany","1","","",""
"1 Strongly disagree","2017","general elemantary","West Germany","9","","",""
"1 Strongly disagree","2017","general elemantary","East Germany","1","","",""
"1 Strongly disagree","2017","middle vocational","West Germany","5","","",""
"1 Strongly disagree","2017","middle vocational","East Germany","","","",""
"1 Strongly disagree","2017","vocational + Abi","West Germany","1","","",""
"1 Strongly disagree","2017","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2017","higher vocational","West Germany","","","",""
"1 Strongly disagree","2017","higher vocational","East Germany","","","",""
"1 Strongly disagree","2017","higher education","West Germany","5","","",""
"1 Strongly disagree","2017","higher education","East Germany","","","",""
"2 on scale 1-7 ","2017","in school","West Germany","2","","",""
"2 on scale 1-7 ","2017","in school","East Germany","","","",""
"2 on scale 1-7 ","2017","inadequately","West Germany","7","","",""
"2 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2017","general elemantary","West Germany","1","","",""
"2 on scale 1-7 ","2017","general elemantary","East Germany","1","","",""
"2 on scale 1-7 ","2017","middle vocational","West Germany","4","","",""
"2 on scale 1-7 ","2017","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","West Germany","1","","",""
"2 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","higher education","West Germany","1","","",""
"2 on scale 1-7 ","2017","higher education","East Germany","1","","",""
"3 on scale 1-7 ","2017","in school","West Germany","","","",""
"3 on scale 1-7 ","2017","in school","East Germany","","","",""
"3 on scale 1-7 ","2017","inadequately","West Germany","11","","",""
"3 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2017","general elemantary","West Germany","3","","",""
"3 on scale 1-7 ","2017","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2017","middle vocational","West Germany","5","","",""
"3 on scale 1-7 ","2017","middle vocational","East Germany","2","","",""
"3 on scale 1-7 ","2017","vocational + Abi","West Germany","2","","",""
"3 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","higher education","West Germany","3","","",""
"3 on scale 1-7 ","2017","higher education","East Germany","1","","",""
"4 on scale 1-7","2017","in school","West Germany","1","","",""
"4 on scale 1-7","2017","in school","East Germany","","","",""
"4 on scale 1-7","2017","inadequately","West Germany","50","0.0466116383740812","0.0341199386170338","0.0591033381311286"
"4 on scale 1-7","2017","inadequately","East Germany","9","","",""
"4 on scale 1-7","2017","general elemantary","West Germany","22","","",""
"4 on scale 1-7","2017","general elemantary","East Germany","1","","",""
"4 on scale 1-7","2017","middle vocational","West Germany","13","","",""
"4 on scale 1-7","2017","middle vocational","East Germany","2","","",""
"4 on scale 1-7","2017","vocational + Abi","West Germany","2","","",""
"4 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2017","higher vocational","West Germany","","","",""
"4 on scale 1-7","2017","higher vocational","East Germany","","","",""
"4 on scale 1-7","2017","higher education","West Germany","16","","",""
"4 on scale 1-7","2017","higher education","East Germany","2","","",""
"5 on scale 1-7","2017","in school","West Germany","2","","",""
