"plh0206i06","year","education","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","Other degree","Female","5","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","Male","5","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","Female","3","","",""
"3 on scale 1-7 ","2016","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2016","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2016","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2016","Other degree","Male","9","","",""
"3 on scale 1-7 ","2016","Other degree","Female","14","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","Male","8","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","Female","6","","",""
"4 on scale 1-7","2016","lower secondary degree","Male","","","",""
"4 on scale 1-7","2016","lower secondary degree","Female","","","",""
"4 on scale 1-7","2016","secondary school degree","Male","1","","",""
"4 on scale 1-7","2016","secondary school degree","Female","2","","",""
"4 on scale 1-7","2016","college entrance qualification","Male","1","","",""
"4 on scale 1-7","2016","college entrance qualification","Female","3","","",""
"4 on scale 1-7","2016","Other degree","Male","67","0.0869982888763774","0.0727548346569666","0.101241743095788"
"4 on scale 1-7","2016","Other degree","Female","31","0.127694772303307","0.105165088305909","0.150224456300705"
"4 on scale 1-7","2016","no degree/no degree yet","Male","33","0.0982049967346347","0.0789960595849552","0.117413933884314"
"4 on scale 1-7","2016","no degree/no degree yet","Female","28","","",""
"5 on scale 1-7","2016","lower secondary degree","Male","3","","",""
"5 on scale 1-7","2016","lower secondary degree","Female","1","","",""
"5 on scale 1-7","2016","secondary school degree","Male","2","","",""
"5 on scale 1-7","2016","secondary school degree","Female","1","","",""
"5 on scale 1-7","2016","college entrance qualification","Male","2","","",""
"5 on scale 1-7","2016","college entrance qualification","Female","","","",""
"5 on scale 1-7","2016","Other degree","Male","110","0.0734780531367873","0.0602915133699634","0.0866645929036112"
"5 on scale 1-7","2016","Other degree","Female","78","0.116118967236147","0.0944926388529015","0.137745295619393"
"5 on scale 1-7","2016","no degree/no degree yet","Male","67","0.128912741440689","0.107282499198335","0.150542983683044"
"5 on scale 1-7","2016","no degree/no degree yet","Female","35","0.0797083289763569","0.0589350000203452","0.100481657932369"
"6 on scale 1-7","2016","lower secondary degree","Male","6","","",""
"6 on scale 1-7","2016","lower secondary degree","Female","1","","",""
"6 on scale 1-7","2016","secondary school degree","Male","3","","",""
"6 on scale 1-7","2016","secondary school degree","Female","2","","",""
"6 on scale 1-7","2016","college entrance qualification","Male","4","","",""
"6 on scale 1-7","2016","college entrance qualification","Female","","","",""
"6 on scale 1-7","2016","Other degree","Male","202","0.215655766471388","0.194870381884899","0.236441151057877"
"6 on scale 1-7","2016","Other degree","Female","112","0.131346894936552","0.108545186024927","0.154148603848177"
"6 on scale 1-7","2016","no degree/no degree yet","Male","99","0.122765246828083","0.101582695594209","0.143947798061956"
"6 on scale 1-7","2016","no degree/no degree yet","Female","77","0.0940504221073068","0.0716619792777985","0.116438864936815"
"7 Strongly agree","2016","lower secondary degree","Male","13","","",""
"7 Strongly agree","2016","lower secondary degree","Female","6","","",""
"7 Strongly agree","2016","secondary school degree","Male","6","","",""
"7 Strongly agree","2016","secondary school degree","Female","7","","",""
"7 Strongly agree","2016","college entrance qualification","Male","10","","",""
"7 Strongly agree","2016","college entrance qualification","Female","6","","",""
"7 Strongly agree","2016","Other degree","Male","1093","0.600398888016972","0.575644200042629","0.625153575991316"
"7 Strongly agree","2016","Other degree","Female","597","0.507638297491286","0.473889863483759","0.541386731498813"
"7 Strongly agree","2016","no degree/no degree yet","Male","698","0.609870587834839","0.578385433842026","0.641355741827653"
"7 Strongly agree","2016","no degree/no degree yet","Female","495","0.680324993522485","0.644556219509863","0.716093767535108"
"1 Strongly disagree","2017","lower secondary degree","Male","","","",""
"1 Strongly disagree","2017","lower secondary degree","Female","","","",""
"1 Strongly disagree","2017","secondary school degree","Male","","","",""
"1 Strongly disagree","2017","secondary school degree","Female","","","",""
"1 Strongly disagree","2017","college entrance qualification","Male","","","",""
"1 Strongly disagree","2017","college entrance qualification","Female","","","",""
"1 Strongly disagree","2017","Other degree","Male","13","","",""
"1 Strongly disagree","2017","Other degree","Female","8","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Male","11","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Female","6","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2017","Other degree","Male","3","","",""
"2 on scale 1-7 ","2017","Other degree","Female","6","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Male","4","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Female","5","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2017","Other degree","Male","7","","",""
"3 on scale 1-7 ","2017","Other degree","Female","9","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Male","7","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Female","4","","",""
"4 on scale 1-7","2017","lower secondary degree","Male","","","",""
"4 on scale 1-7","2017","lower secondary degree","Female","","","",""
"4 on scale 1-7","2017","secondary school degree","Male","","","",""
"4 on scale 1-7","2017","secondary school degree","Female","2","","",""
"4 on scale 1-7","2017","college entrance qualification","Male","","","",""
"4 on scale 1-7","2017","college entrance qualification","Female","","","",""
"4 on scale 1-7","2017","Other degree","Male","34","0.0486952896641381","0.0342176572324923","0.0631729220957839"
"4 on scale 1-7","2017","Other degree","Female","20","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Male","32","0.0645432714223269","0.0460065235356248","0.083080019309029"
"4 on scale 1-7","2017","no degree/no degree yet","Female","28","","",""
"5 on scale 1-7","2017","lower secondary degree","Male","1","","",""
"5 on scale 1-7","2017","lower secondary degree","Female","1","","",""
"5 on scale 1-7","2017","secondary school degree","Male","2","","",""
"5 on scale 1-7","2017","secondary school degree","Female","","","",""
"5 on scale 1-7","2017","college entrance qualification","Male","","","",""
"5 on scale 1-7","2017","college entrance qualification","Female","","","",""
"5 on scale 1-7","2017","Other degree","Male","78","0.124340098398316","0.102144463075423","0.146535733721209"
"5 on scale 1-7","2017","Other degree","Female","54","0.0879131049965218","0.0650641152565943","0.110762094736449"
"5 on scale 1-7","2017","no degree/no degree yet","Male","46","0.0596283368396361","0.0417645997011031","0.077492073978169"
"5 on scale 1-7","2017","no degree/no degree yet","Female","51","0.0981217987609802","0.0734172350265173","0.122826362495443"
"6 on scale 1-7","2017","lower secondary degree","Male","2","","",""
"6 on scale 1-7","2017","lower secondary degree","Female","","","",""
"6 on scale 1-7","2017","secondary school degree","Male","","","",""
"6 on scale 1-7","2017","secondary school degree","Female","","","",""
"6 on scale 1-7","2017","college entrance qualification","Male","2","","",""
"6 on scale 1-7","2017","college entrance qualification","Female","1","","",""
"6 on scale 1-7","2017","Other degree","Male","119","0.155627059282659","0.131243115125435","0.180011003439883"
"6 on scale 1-7","2017","Other degree","Female","66","0.0979964322113943","0.0740063716059671","0.121986492816821"
"6 on scale 1-7","2017","no degree/no degree yet","Male","63","0.0944620129183724","0.0723983233055952","0.11652570253115"
"6 on scale 1-7","2017","no degree/no degree yet","Female","58","0.101986112232369","0.0768537946938049","0.127118429770932"
"7 Strongly agree","2017","lower secondary degree","Male","11","","",""
"7 Strongly agree","2017","lower secondary degree","Female","3","","",""
"7 Strongly agree","2017","secondary school degree","Male","1","","",""
"7 Strongly agree","2017","secondary school degree","Female","1","","",""
"7 Strongly agree","2017","college entrance qualification","Male","5","","",""
"7 Strongly agree","2017","college entrance qualification","Female","2","","",""
"7 Strongly agree","2017","Other degree","Male","595","0.645438700595353","0.613260080818348","0.677617320372358"
"7 Strongly agree","2017","Other degree","Female","427","0.716619958958609","0.680257674117008","0.75298224380021"
"7 Strongly agree","2017","no degree/no degree yet","Male","512","0.74459282782452","0.711694625041004","0.777491030608037"
"7 Strongly agree","2017","no degree/no degree yet","Female","405","0.712845180334041","0.675272155701587","0.750418204966495"
"1 Strongly disagree","2018","lower secondary degree","Male","","","",""
"1 Strongly disagree","2018","lower secondary degree","Female","","","",""
"1 Strongly disagree","2018","secondary school degree","Male","","","",""
"1 Strongly disagree","2018","secondary school degree","Female","","","",""
"1 Strongly disagree","2018","college entrance qualification","Male","","","",""
"1 Strongly disagree","2018","college entrance qualification","Female","","","",""
"1 Strongly disagree","2018","Other degree","Male","3","","",""
"1 Strongly disagree","2018","Other degree","Female","2","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Female","3","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2018","Other degree","Male","1","","",""
"2 on scale 1-7 ","2018","Other degree","Female","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Male","2","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Female","4","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2018","Other degree","Male","","","",""
"3 on scale 1-7 ","2018","Other degree","Female","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Female","1","","",""
"4 on scale 1-7","2018","lower secondary degree","Male","1","","",""
"4 on scale 1-7","2018","lower secondary degree","Female","","","",""
"4 on scale 1-7","2018","secondary school degree","Male","","","",""
"4 on scale 1-7","2018","secondary school degree","Female","","","",""
"4 on scale 1-7","2018","college entrance qualification","Male","1","","",""
"4 on scale 1-7","2018","college entrance qualification","Female","","","",""
"4 on scale 1-7","2018","Other degree","Male","6","","",""
"4 on scale 1-7","2018","Other degree","Female","5","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Male","6","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Female","5","","",""
"5 on scale 1-7","2018","lower secondary degree","Male","2","","",""
"5 on scale 1-7","2018","lower secondary degree","Female","","","",""
"5 on scale 1-7","2018","secondary school degree","Male","","","",""
"5 on scale 1-7","2018","secondary school degree","Female","","","",""
"5 on scale 1-7","2018","college entrance qualification","Male","","","",""
"5 on scale 1-7","2018","college entrance qualification","Female","","","",""
"5 on scale 1-7","2018","Other degree","Male","4","","",""
"5 on scale 1-7","2018","Other degree","Female","12","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Male","4","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Female","7","","",""
"6 on scale 1-7","2018","lower secondary degree","Male","2","","",""
"6 on scale 1-7","2018","lower secondary degree","Female","","","",""
"6 on scale 1-7","2018","secondary school degree","Male","1","","",""
"6 on scale 1-7","2018","secondary school degree","Female","","","",""
"6 on scale 1-7","2018","college entrance qualification","Male","","","",""
"6 on scale 1-7","2018","college entrance qualification","Female","","","",""
"6 on scale 1-7","2018","Other degree","Male","12","","",""
"6 on scale 1-7","2018","Other degree","Female","11","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Male","9","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Female","7","","",""
"7 Strongly agree","2018","lower secondary degree","Male","3","","",""
"7 Strongly agree","2018","lower secondary degree","Female","8","","",""
"7 Strongly agree","2018","secondary school degree","Male","3","","",""
"7 Strongly agree","2018","secondary school degree","Female","","","",""
"7 Strongly agree","2018","college entrance qualification","Male","2","","",""
"7 Strongly agree","2018","college entrance qualification","Female","","","",""
"7 Strongly agree","2018","Other degree","Male","52","0.651040473476094","0.54526321341453","0.756817733537658"
"7 Strongly agree","2018","Other degree","Female","71","0.818301743322148","0.743101452082389","0.893502034561908"
"7 Strongly agree","2018","no degree/no degree yet","Male","56","0.788714838323312","0.697535332685298","0.879894343961326"
"7 Strongly agree","2018","no degree/no degree yet","Female","70","0.681997515284323","0.589321174731653","0.774673855836993"
"1 Strongly disagree","2019","lower secondary degree","Male","","","",""
"1 Strongly disagree","2019","lower secondary degree","Female","","","",""
"1 Strongly disagree","2019","secondary school degree","Male","","","",""
"1 Strongly disagree","2019","secondary school degree","Female","","","",""
"1 Strongly disagree","2019","college entrance qualification","Male","","","",""
"1 Strongly disagree","2019","college entrance qualification","Female","","","",""
"1 Strongly disagree","2019","Other degree","Male","","","",""
"1 Strongly disagree","2019","Other degree","Female","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Male","2","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Female","2","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2019","Other degree","Male","","","",""
"2 on scale 1-7 ","2019","Other degree","Female","1","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Female","3","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2019","Other degree","Male","1","","",""
"3 on scale 1-7 ","2019","Other degree","Female","2","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Male","3","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Female","2","","",""
"4 on scale 1-7","2019","lower secondary degree","Male","","","",""
"4 on scale 1-7","2019","lower secondary degree","Female","","","",""
"4 on scale 1-7","2019","secondary school degree","Male","","","",""
"4 on scale 1-7","2019","secondary school degree","Female","","","",""
"4 on scale 1-7","2019","college entrance qualification","Male","","","",""
"4 on scale 1-7","2019","college entrance qualification","Female","","","",""
"4 on scale 1-7","2019","Other degree","Male","3","","",""
"4 on scale 1-7","2019","Other degree","Female","4","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Male","3","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Female","7","","",""
"5 on scale 1-7","2019","lower secondary degree","Male","","","",""
"5 on scale 1-7","2019","lower secondary degree","Female","1","","",""
"5 on scale 1-7","2019","secondary school degree","Male","","","",""
"5 on scale 1-7","2019","secondary school degree","Female","","","",""
"5 on scale 1-7","2019","college entrance qualification","Male","","","",""
"5 on scale 1-7","2019","college entrance qualification","Female","","","",""
"5 on scale 1-7","2019","Other degree","Male","3","","",""
"5 on scale 1-7","2019","Other degree","Female","3","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Male","7","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Female","15","","",""
"6 on scale 1-7","2019","lower secondary degree","Male","1","","",""
"6 on scale 1-7","2019","lower secondary degree","Female","","","",""
"6 on scale 1-7","2019","secondary school degree","Male","","","",""
"6 on scale 1-7","2019","secondary school degree","Female","1","","",""
"6 on scale 1-7","2019","college entrance qualification","Male","","","",""
"6 on scale 1-7","2019","college entrance qualification","Female","","","",""
"6 on scale 1-7","2019","Other degree","Male","6","","",""
"6 on scale 1-7","2019","Other degree","Female","5","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Male","8","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Female","6","","",""
"7 Strongly agree","2019","lower secondary degree","Male","3","","",""
"7 Strongly agree","2019","lower secondary degree","Female","2","","",""
"7 Strongly agree","2019","secondary school degree","Male","3","","",""
"7 Strongly agree","2019","secondary school degree","Female","1","","",""
"7 Strongly agree","2019","college entrance qualification","Male","","","",""
"7 Strongly agree","2019","college entrance qualification","Female","1","","",""
"7 Strongly agree","2019","Other degree","Male","27","","",""
"7 Strongly agree","2019","Other degree","Female","33","0.694238471270887","0.563899817465079","0.824577125076695"
"7 Strongly agree","2019","no degree/no degree yet","Male","44","0.607918735883394","0.491016855005548","0.724820616761241"
"7 Strongly agree","2019","no degree/no degree yet","Female","38","0.621820147251719","0.510578285202027","0.73306200930141"
