"plh0206i06","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","Part Time","vocational + Abi","63","0.222934121434423","0.173196026933933","0.272672215934913"
"5 on scale 1-7","2010","Part Time","higher vocational","68","0.228406619472485","0.178239341109177","0.278573897835793"
"5 on scale 1-7","2010","Part Time","higher education","207","0.194532335425598","0.167305947260857","0.22175872359034"
"5 on scale 1-7","2010","Not Working","in school","58","0.229132323093497","0.172290036407537","0.285974609779457"
"5 on scale 1-7","2010","Not Working","inadequately","17","","",""
"5 on scale 1-7","2010","Not Working","general elemantary","211","0.207643981829819","0.181700088530257","0.233587875129381"
"5 on scale 1-7","2010","Not Working","middle vocational","720","0.209454772186143","0.195477758724529","0.223431785647756"
"5 on scale 1-7","2010","Not Working","vocational + Abi","48","0.24668616215877","0.189979776051946","0.303392548265594"
"5 on scale 1-7","2010","Not Working","higher vocational","78","0.168080582027495","0.131526619121421","0.204634544933569"
"5 on scale 1-7","2010","Not Working","higher education","245","0.232559529377212","0.207340513827395","0.257778544927029"
"6 on scale 1-7","2010","Full Time","in school","","","",""
"6 on scale 1-7","2010","Full Time","inadequately","7","","",""
"6 on scale 1-7","2010","Full Time","general elemantary","77","0.190438474988312","0.148945827426396","0.231931122550227"
"6 on scale 1-7","2010","Full Time","middle vocational","821","0.273670973064252","0.257746180580244","0.28959576554826"
"6 on scale 1-7","2010","Full Time","vocational + Abi","151","0.306267872882837","0.263774079839516","0.348761665926158"
"6 on scale 1-7","2010","Full Time","higher vocational","182","0.280672517336915","0.244230287820382","0.317114746853448"
"6 on scale 1-7","2010","Full Time","higher education","703","0.350881652048484","0.329639355933028","0.37212394816394"
"6 on scale 1-7","2010","Part Time","in school","17","","",""
"6 on scale 1-7","2010","Part Time","inadequately","5","","",""
"6 on scale 1-7","2010","Part Time","general elemantary","74","0.282043990821027","0.233999844210921","0.330088137431134"
"6 on scale 1-7","2010","Part Time","middle vocational","506","0.249534256012217","0.230741819140783","0.268326692883651"
"6 on scale 1-7","2010","Part Time","vocational + Abi","84","0.292519088511286","0.238155712355659","0.346882464666913"
"6 on scale 1-7","2010","Part Time","higher vocational","74","0.266122659497288","0.213311631945113","0.318933687049463"
"6 on scale 1-7","2010","Part Time","higher education","270","0.307300806648201","0.275566846831225","0.339034766465178"
"6 on scale 1-7","2010","Not Working","in school","58","0.29085165267121","0.229426992966611","0.352276312375808"
"6 on scale 1-7","2010","Not Working","inadequately","15","","",""
"6 on scale 1-7","2010","Not Working","general elemantary","180","0.186863054690151","0.161930954474953","0.211795154905349"
"6 on scale 1-7","2010","Not Working","middle vocational","851","0.248283540251124","0.233444463283247","0.263122617219001"
"6 on scale 1-7","2010","Not Working","vocational + Abi","63","0.264086052867089","0.206095419319131","0.322076686415047"
"6 on scale 1-7","2010","Not Working","higher vocational","126","0.277396821369593","0.233630933993812","0.321162708745373"
"6 on scale 1-7","2010","Not Working","higher education","313","0.280820590406877","0.253993609073436","0.307647571740318"
"7 Strongly agree","2010","Full Time","in school","1","","",""
"7 Strongly agree","2010","Full Time","inadequately","5","","",""
"7 Strongly agree","2010","Full Time","general elemantary","73","0.212109741943019","0.168909911438959","0.255309572447079"
"7 Strongly agree","2010","Full Time","middle vocational","609","0.215494641517569","0.200808459442225","0.230180823592912"
"7 Strongly agree","2010","Full Time","vocational + Abi","68","0.155114846761905","0.12174114374591","0.188488549777901"
"7 Strongly agree","2010","Full Time","higher vocational","106","0.228883472449722","0.194810588813973","0.262956356085471"
"7 Strongly agree","2010","Full Time","higher education","367","0.183550326464674","0.166319683759898","0.200780969169451"
"7 Strongly agree","2010","Part Time","in school","4","","",""
"7 Strongly agree","2010","Part Time","inadequately","7","","",""
"7 Strongly agree","2010","Part Time","general elemantary","78","0.256070966936517","0.209471702084466","0.302670231788567"
"7 Strongly agree","2010","Part Time","middle vocational","384","0.211601575956145","0.193864382647375","0.229338769264916"
"7 Strongly agree","2010","Part Time","vocational + Abi","38","0.121400359609557","0.082372256094747","0.160428463124367"
"7 Strongly agree","2010","Part Time","higher vocational","54","0.231352710558975","0.180959410782514","0.281746010335436"
"7 Strongly agree","2010","Part Time","higher education","158","0.230082405330217","0.201133382875763","0.25903142778467"
"7 Strongly agree","2010","Not Working","in school","32","0.177116754589552","0.125482563645294","0.228750945533811"
"7 Strongly agree","2010","Not Working","inadequately","20","","",""
"7 Strongly agree","2010","Not Working","general elemantary","209","0.227837761796384","0.201010124432665","0.254665399160103"
"7 Strongly agree","2010","Not Working","middle vocational","698","0.237422148528374","0.22280681932868","0.252037477728067"
"7 Strongly agree","2010","Not Working","vocational + Abi","48","0.208522706548081","0.155082575997212","0.261962837098951"
"7 Strongly agree","2010","Not Working","higher vocational","86","0.243289567602521","0.201346357254728","0.285232777950314"
"7 Strongly agree","2010","Not Working","higher education","283","0.248389131484507","0.222596150924774","0.274182112044239"
"1 Strongly disagree","2011","Full Time","in school","","","",""
"1 Strongly disagree","2011","Full Time","inadequately","","","",""
"1 Strongly disagree","2011","Full Time","general elemantary","","","",""
"1 Strongly disagree","2011","Full Time","middle vocational","","","",""
"1 Strongly disagree","2011","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2011","Full Time","higher vocational","","","",""
"1 Strongly disagree","2011","Full Time","higher education","","","",""
"1 Strongly disagree","2011","Part Time","in school","","","",""
"1 Strongly disagree","2011","Part Time","inadequately","","","",""
"1 Strongly disagree","2011","Part Time","general elemantary","","","",""
"1 Strongly disagree","2011","Part Time","middle vocational","","","",""
"1 Strongly disagree","2011","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2011","Part Time","higher vocational","","","",""
"1 Strongly disagree","2011","Part Time","higher education","","","",""
"1 Strongly disagree","2011","Not Working","in school","","","",""
"1 Strongly disagree","2011","Not Working","inadequately","","","",""
"1 Strongly disagree","2011","Not Working","general elemantary","","","",""
"1 Strongly disagree","2011","Not Working","middle vocational","","","",""
"1 Strongly disagree","2011","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2011","Not Working","higher vocational","","","",""
"1 Strongly disagree","2011","Not Working","higher education","","","",""
"2 on scale 1-7 ","2011","Full Time","in school","","","",""
"2 on scale 1-7 ","2011","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2011","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2011","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2011","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2011","Full Time","higher education","","","",""
"2 on scale 1-7 ","2011","Part Time","in school","","","",""
"2 on scale 1-7 ","2011","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2011","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2011","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2011","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2011","Part Time","higher education","","","",""
"2 on scale 1-7 ","2011","Not Working","in school","","","",""
"2 on scale 1-7 ","2011","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2011","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2011","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2011","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2011","Not Working","higher education","","","",""
"3 on scale 1-7 ","2011","Full Time","in school","","","",""
"3 on scale 1-7 ","2011","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2011","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2011","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2011","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2011","Full Time","higher education","","","",""
"3 on scale 1-7 ","2011","Part Time","in school","","","",""
"3 on scale 1-7 ","2011","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2011","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2011","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2011","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2011","Part Time","higher education","","","",""
"3 on scale 1-7 ","2011","Not Working","in school","","","",""
"3 on scale 1-7 ","2011","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2011","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2011","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2011","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2011","Not Working","higher education","","","",""
"4 on scale 1-7","2011","Full Time","in school","","","",""
"4 on scale 1-7","2011","Full Time","inadequately","","","",""
"4 on scale 1-7","2011","Full Time","general elemantary","","","",""
"4 on scale 1-7","2011","Full Time","middle vocational","","","",""
"4 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2011","Full Time","higher vocational","","","",""
"4 on scale 1-7","2011","Full Time","higher education","","","",""
"4 on scale 1-7","2011","Part Time","in school","","","",""
"4 on scale 1-7","2011","Part Time","inadequately","","","",""
"4 on scale 1-7","2011","Part Time","general elemantary","","","",""
"4 on scale 1-7","2011","Part Time","middle vocational","","","",""
"4 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2011","Part Time","higher vocational","","","",""
"4 on scale 1-7","2011","Part Time","higher education","","","",""
"4 on scale 1-7","2011","Not Working","in school","","","",""
"4 on scale 1-7","2011","Not Working","inadequately","","","",""
"4 on scale 1-7","2011","Not Working","general elemantary","","","",""
"4 on scale 1-7","2011","Not Working","middle vocational","","","",""
"4 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2011","Not Working","higher vocational","","","",""
"4 on scale 1-7","2011","Not Working","higher education","","","",""
"5 on scale 1-7","2011","Full Time","in school","","","",""
"5 on scale 1-7","2011","Full Time","inadequately","","","",""
"5 on scale 1-7","2011","Full Time","general elemantary","","","",""
"5 on scale 1-7","2011","Full Time","middle vocational","","","",""
"5 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2011","Full Time","higher vocational","","","",""
"5 on scale 1-7","2011","Full Time","higher education","","","",""
"5 on scale 1-7","2011","Part Time","in school","","","",""
"5 on scale 1-7","2011","Part Time","inadequately","","","",""
"5 on scale 1-7","2011","Part Time","general elemantary","","","",""
"5 on scale 1-7","2011","Part Time","middle vocational","","","",""
"5 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2011","Part Time","higher vocational","","","",""
"5 on scale 1-7","2011","Part Time","higher education","","","",""
"5 on scale 1-7","2011","Not Working","in school","","","",""
"5 on scale 1-7","2011","Not Working","inadequately","","","",""
"5 on scale 1-7","2011","Not Working","general elemantary","","","",""
"5 on scale 1-7","2011","Not Working","middle vocational","","","",""
"5 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2011","Not Working","higher vocational","","","",""
"5 on scale 1-7","2011","Not Working","higher education","","","",""
"6 on scale 1-7","2011","Full Time","in school","","","",""
"6 on scale 1-7","2011","Full Time","inadequately","","","",""
"6 on scale 1-7","2011","Full Time","general elemantary","","","",""
"6 on scale 1-7","2011","Full Time","middle vocational","","","",""
"6 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2011","Full Time","higher vocational","","","",""
"6 on scale 1-7","2011","Full Time","higher education","","","",""
"6 on scale 1-7","2011","Part Time","in school","","","",""
"6 on scale 1-7","2011","Part Time","inadequately","","","",""
"6 on scale 1-7","2011","Part Time","general elemantary","","","",""
"6 on scale 1-7","2011","Part Time","middle vocational","","","",""
"6 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2011","Part Time","higher vocational","","","",""
"6 on scale 1-7","2011","Part Time","higher education","","","",""
"6 on scale 1-7","2011","Not Working","in school","","","",""
"6 on scale 1-7","2011","Not Working","inadequately","","","",""
"6 on scale 1-7","2011","Not Working","general elemantary","","","",""
"6 on scale 1-7","2011","Not Working","middle vocational","","","",""
"6 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2011","Not Working","higher vocational","","","",""
"6 on scale 1-7","2011","Not Working","higher education","","","",""
"7 Strongly agree","2011","Full Time","in school","","","",""
"7 Strongly agree","2011","Full Time","inadequately","","","",""
"7 Strongly agree","2011","Full Time","general elemantary","","","",""
"7 Strongly agree","2011","Full Time","middle vocational","","","",""
"7 Strongly agree","2011","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2011","Full Time","higher vocational","","","",""
"7 Strongly agree","2011","Full Time","higher education","","","",""
"7 Strongly agree","2011","Part Time","in school","","","",""
"7 Strongly agree","2011","Part Time","inadequately","","","",""
"7 Strongly agree","2011","Part Time","general elemantary","","","",""
"7 Strongly agree","2011","Part Time","middle vocational","","","",""
"7 Strongly agree","2011","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2011","Part Time","higher vocational","","","",""
"7 Strongly agree","2011","Part Time","higher education","","","",""
"7 Strongly agree","2011","Not Working","in school","","","",""
"7 Strongly agree","2011","Not Working","inadequately","","","",""
"7 Strongly agree","2011","Not Working","general elemantary","","","",""
"7 Strongly agree","2011","Not Working","middle vocational","","","",""
"7 Strongly agree","2011","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2011","Not Working","higher vocational","","","",""
"7 Strongly agree","2011","Not Working","higher education","","","",""
"1 Strongly disagree","2012","Full Time","in school","","","",""
"1 Strongly disagree","2012","Full Time","inadequately","","","",""
"1 Strongly disagree","2012","Full Time","general elemantary","","","",""
"1 Strongly disagree","2012","Full Time","middle vocational","","","",""
"1 Strongly disagree","2012","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2012","Full Time","higher vocational","","","",""
"1 Strongly disagree","2012","Full Time","higher education","","","",""
"1 Strongly disagree","2012","Part Time","in school","","","",""
"1 Strongly disagree","2012","Part Time","inadequately","","","",""
"1 Strongly disagree","2012","Part Time","general elemantary","","","",""
"1 Strongly disagree","2012","Part Time","middle vocational","","","",""
"1 Strongly disagree","2012","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2012","Part Time","higher vocational","","","",""
"1 Strongly disagree","2012","Part Time","higher education","","","",""
"1 Strongly disagree","2012","Not Working","in school","","","",""
"1 Strongly disagree","2012","Not Working","inadequately","","","",""
"1 Strongly disagree","2012","Not Working","general elemantary","","","",""
"1 Strongly disagree","2012","Not Working","middle vocational","","","",""
"1 Strongly disagree","2012","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2012","Not Working","higher vocational","","","",""
"1 Strongly disagree","2012","Not Working","higher education","","","",""
"2 on scale 1-7 ","2012","Full Time","in school","","","",""
"2 on scale 1-7 ","2012","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2012","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2012","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2012","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2012","Full Time","higher education","","","",""
"2 on scale 1-7 ","2012","Part Time","in school","","","",""
"2 on scale 1-7 ","2012","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2012","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2012","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2012","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2012","Part Time","higher education","","","",""
"2 on scale 1-7 ","2012","Not Working","in school","","","",""
"2 on scale 1-7 ","2012","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2012","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2012","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2012","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2012","Not Working","higher education","","","",""
"3 on scale 1-7 ","2012","Full Time","in school","","","",""
"3 on scale 1-7 ","2012","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2012","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2012","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2012","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2012","Full Time","higher education","","","",""
"3 on scale 1-7 ","2012","Part Time","in school","","","",""
"3 on scale 1-7 ","2012","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2012","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2012","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2012","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2012","Part Time","higher education","","","",""
"3 on scale 1-7 ","2012","Not Working","in school","","","",""
"3 on scale 1-7 ","2012","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2012","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2012","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2012","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2012","Not Working","higher education","","","",""
"4 on scale 1-7","2012","Full Time","in school","","","",""
"4 on scale 1-7","2012","Full Time","inadequately","","","",""
"4 on scale 1-7","2012","Full Time","general elemantary","","","",""
"4 on scale 1-7","2012","Full Time","middle vocational","","","",""
"4 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2012","Full Time","higher vocational","","","",""
"4 on scale 1-7","2012","Full Time","higher education","","","",""
"4 on scale 1-7","2012","Part Time","in school","","","",""
"4 on scale 1-7","2012","Part Time","inadequately","","","",""
"4 on scale 1-7","2012","Part Time","general elemantary","","","",""
"4 on scale 1-7","2012","Part Time","middle vocational","","","",""
"4 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2012","Part Time","higher vocational","","","",""
"4 on scale 1-7","2012","Part Time","higher education","","","",""
"4 on scale 1-7","2012","Not Working","in school","","","",""
"4 on scale 1-7","2012","Not Working","inadequately","","","",""
"4 on scale 1-7","2012","Not Working","general elemantary","","","",""
"4 on scale 1-7","2012","Not Working","middle vocational","","","",""
"4 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2012","Not Working","higher vocational","","","",""
"4 on scale 1-7","2012","Not Working","higher education","","","",""
"5 on scale 1-7","2012","Full Time","in school","","","",""
"5 on scale 1-7","2012","Full Time","inadequately","","","",""
"5 on scale 1-7","2012","Full Time","general elemantary","","","",""
"5 on scale 1-7","2012","Full Time","middle vocational","","","",""
"5 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2012","Full Time","higher vocational","","","",""
"5 on scale 1-7","2012","Full Time","higher education","","","",""
"5 on scale 1-7","2012","Part Time","in school","","","",""
"5 on scale 1-7","2012","Part Time","inadequately","","","",""
"5 on scale 1-7","2012","Part Time","general elemantary","","","",""
"5 on scale 1-7","2012","Part Time","middle vocational","","","",""
"5 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2012","Part Time","higher vocational","","","",""
"5 on scale 1-7","2012","Part Time","higher education","","","",""
"5 on scale 1-7","2012","Not Working","in school","","","",""
"5 on scale 1-7","2012","Not Working","inadequately","","","",""
"5 on scale 1-7","2012","Not Working","general elemantary","","","",""
"5 on scale 1-7","2012","Not Working","middle vocational","","","",""
"5 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2012","Not Working","higher vocational","","","",""
"5 on scale 1-7","2012","Not Working","higher education","","","",""
"6 on scale 1-7","2012","Full Time","in school","","","",""
"6 on scale 1-7","2012","Full Time","inadequately","","","",""
"6 on scale 1-7","2012","Full Time","general elemantary","","","",""
"6 on scale 1-7","2012","Full Time","middle vocational","","","",""
"6 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2012","Full Time","higher vocational","","","",""
"6 on scale 1-7","2012","Full Time","higher education","","","",""
"6 on scale 1-7","2012","Part Time","in school","","","",""
"6 on scale 1-7","2012","Part Time","inadequately","","","",""
"6 on scale 1-7","2012","Part Time","general elemantary","","","",""
"6 on scale 1-7","2012","Part Time","middle vocational","","","",""
"6 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2012","Part Time","higher vocational","","","",""
"6 on scale 1-7","2012","Part Time","higher education","","","",""
"6 on scale 1-7","2012","Not Working","in school","","","",""
"6 on scale 1-7","2012","Not Working","inadequately","","","",""
"6 on scale 1-7","2012","Not Working","general elemantary","","","",""
"6 on scale 1-7","2012","Not Working","middle vocational","","","",""
"6 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2012","Not Working","higher vocational","","","",""
"6 on scale 1-7","2012","Not Working","higher education","","","",""
"7 Strongly agree","2012","Full Time","in school","","","",""
"7 Strongly agree","2012","Full Time","inadequately","","","",""
"7 Strongly agree","2012","Full Time","general elemantary","","","",""
"7 Strongly agree","2012","Full Time","middle vocational","","","",""
"7 Strongly agree","2012","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2012","Full Time","higher vocational","","","",""
"7 Strongly agree","2012","Full Time","higher education","","","",""
"7 Strongly agree","2012","Part Time","in school","","","",""
"7 Strongly agree","2012","Part Time","inadequately","","","",""
"7 Strongly agree","2012","Part Time","general elemantary","","","",""
"7 Strongly agree","2012","Part Time","middle vocational","","","",""
"7 Strongly agree","2012","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2012","Part Time","higher vocational","","","",""
"7 Strongly agree","2012","Part Time","higher education","","","",""
"7 Strongly agree","2012","Not Working","in school","","","",""
"7 Strongly agree","2012","Not Working","inadequately","","","",""
"7 Strongly agree","2012","Not Working","general elemantary","","","",""
"7 Strongly agree","2012","Not Working","middle vocational","","","",""
"7 Strongly agree","2012","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2012","Not Working","higher vocational","","","",""
"7 Strongly agree","2012","Not Working","higher education","","","",""
"1 Strongly disagree","2013","Full Time","in school","","","",""
"1 Strongly disagree","2013","Full Time","inadequately","","","",""
"1 Strongly disagree","2013","Full Time","general elemantary","","","",""
"1 Strongly disagree","2013","Full Time","middle vocational","","","",""
"1 Strongly disagree","2013","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2013","Full Time","higher vocational","","","",""
"1 Strongly disagree","2013","Full Time","higher education","","","",""
"1 Strongly disagree","2013","Part Time","in school","","","",""
"1 Strongly disagree","2013","Part Time","inadequately","","","",""
"1 Strongly disagree","2013","Part Time","general elemantary","","","",""
"1 Strongly disagree","2013","Part Time","middle vocational","","","",""
"1 Strongly disagree","2013","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2013","Part Time","higher vocational","","","",""
"1 Strongly disagree","2013","Part Time","higher education","","","",""
"1 Strongly disagree","2013","Not Working","in school","","","",""
"1 Strongly disagree","2013","Not Working","inadequately","","","",""
"1 Strongly disagree","2013","Not Working","general elemantary","","","",""
"1 Strongly disagree","2013","Not Working","middle vocational","","","",""
"1 Strongly disagree","2013","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2013","Not Working","higher vocational","","","",""
"1 Strongly disagree","2013","Not Working","higher education","","","",""
"2 on scale 1-7 ","2013","Full Time","in school","","","",""
"2 on scale 1-7 ","2013","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2013","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2013","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2013","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2013","Full Time","higher education","","","",""
"2 on scale 1-7 ","2013","Part Time","in school","","","",""
"2 on scale 1-7 ","2013","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2013","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2013","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2013","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2013","Part Time","higher education","","","",""
"2 on scale 1-7 ","2013","Not Working","in school","","","",""
"2 on scale 1-7 ","2013","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2013","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2013","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2013","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2013","Not Working","higher education","","","",""
"3 on scale 1-7 ","2013","Full Time","in school","","","",""
"3 on scale 1-7 ","2013","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2013","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2013","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2013","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2013","Full Time","higher education","","","",""
"3 on scale 1-7 ","2013","Part Time","in school","","","",""
"3 on scale 1-7 ","2013","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2013","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2013","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2013","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2013","Part Time","higher education","","","",""
"3 on scale 1-7 ","2013","Not Working","in school","","","",""
"3 on scale 1-7 ","2013","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2013","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2013","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2013","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2013","Not Working","higher education","","","",""
"4 on scale 1-7","2013","Full Time","in school","","","",""
"4 on scale 1-7","2013","Full Time","inadequately","","","",""
"4 on scale 1-7","2013","Full Time","general elemantary","","","",""
"4 on scale 1-7","2013","Full Time","middle vocational","","","",""
"4 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2013","Full Time","higher vocational","","","",""
"4 on scale 1-7","2013","Full Time","higher education","","","",""
"4 on scale 1-7","2013","Part Time","in school","","","",""
"4 on scale 1-7","2013","Part Time","inadequately","","","",""
"4 on scale 1-7","2013","Part Time","general elemantary","","","",""
"4 on scale 1-7","2013","Part Time","middle vocational","","","",""
"4 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2013","Part Time","higher vocational","","","",""
"4 on scale 1-7","2013","Part Time","higher education","","","",""
"4 on scale 1-7","2013","Not Working","in school","","","",""
"4 on scale 1-7","2013","Not Working","inadequately","","","",""
"4 on scale 1-7","2013","Not Working","general elemantary","","","",""
"4 on scale 1-7","2013","Not Working","middle vocational","","","",""
"4 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2013","Not Working","higher vocational","","","",""
"4 on scale 1-7","2013","Not Working","higher education","","","",""
"5 on scale 1-7","2013","Full Time","in school","","","",""
"5 on scale 1-7","2013","Full Time","inadequately","","","",""
"5 on scale 1-7","2013","Full Time","general elemantary","","","",""
"5 on scale 1-7","2013","Full Time","middle vocational","","","",""
"5 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2013","Full Time","higher vocational","","","",""
