"plh0206i06","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2015","(1a) inadequately completed","168","0.320261909505768","0.281618314187201","0.358905504824334"
"7 Strongly agree","2015","(1b) general elementary school","633","0.272788858925326","0.254236341028098","0.291341376822555"
"7 Strongly agree","2015","(1c) basic vocational qualification","1392","0.249662616836344","0.238282861000905","0.261042372671782"
"7 Strongly agree","2015","(2b) intermediate general qualification","190","0.239959674721288","0.209716933310874","0.270202416131702"
"7 Strongly agree","2015","(2a) intermediate vocational","1270","0.219340968420431","0.208686067437131","0.229995869403731"
"7 Strongly agree","2015","(2c_gen) general maturity certificate","406","0.221281485266904","0.200569204853152","0.241993765680656"
"7 Strongly agree","2015","(2c_voc) vocational maturity certificate","634","0.22109685595429","0.20510249684729","0.237091215061289"
"7 Strongly agree","2015","(3a) lower tertiary education","385","0.212606085497976","0.194460088193984","0.230752082801968"
"7 Strongly agree","2015","(3b) higher tertiary education","1065","0.221138065287178","0.208945887519228","0.233330243055127"
"1 Strongly disagree","2016","(0) in school","","","",""
"1 Strongly disagree","2016","(1a) inadequately completed","21","","",""
"1 Strongly disagree","2016","(1b) general elementary school","8","","",""
"1 Strongly disagree","2016","(1c) basic vocational qualification","1","","",""
"1 Strongly disagree","2016","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2016","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2016","(2c_gen) general maturity certificate","5","","",""
"1 Strongly disagree","2016","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2016","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2016","(3b) higher tertiary education","4","","",""
"2 on scale 1-7 ","2016","(0) in school","","","",""
"2 on scale 1-7 ","2016","(1a) inadequately completed","8","","",""
"2 on scale 1-7 ","2016","(1b) general elementary school","9","","",""
"2 on scale 1-7 ","2016","(1c) basic vocational qualification","1","","",""
"2 on scale 1-7 ","2016","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2016","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2016","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2016","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2016","(3b) higher tertiary education","5","","",""
"3 on scale 1-7 ","2016","(0) in school","","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","12","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","3","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","2","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","13","","",""
"4 on scale 1-7","2016","(0) in school","2","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","58","0.0721940513752868","0.0592469310393615","0.0851411717112121"
"4 on scale 1-7","2016","(1b) general elementary school","31","0.0609543132877352","0.0445490711339849","0.0773595554414855"
"4 on scale 1-7","2016","(1c) basic vocational qualification","4","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","2","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","1","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","35","0.0875094461718026","0.0656167242714121","0.109402168072193"
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","2","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","31","0.143554889194253","0.118756341791853","0.168353436596654"
"5 on scale 1-7","2016","(0) in school","4","","",""
"5 on scale 1-7","2016","(1a) inadequately completed","97","0.10545247219416","0.0900877754172375","0.120817168971082"
"5 on scale 1-7","2016","(1b) general elementary school","54","0.106548634722011","0.0853920059479141","0.127705263496107"
"5 on scale 1-7","2016","(1c) basic vocational qualification","11","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","2","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","1","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","46","0.0618315492081182","0.0431718954820658","0.0804912029341706"
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","13","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","75","0.110580166604832","0.0884002705864817","0.132760062623182"
"6 on scale 1-7","2016","(0) in school","4","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","170","0.126219181615262","0.109605807905679","0.142832555324844"
"6 on scale 1-7","2016","(1b) general elementary school","105","0.113910862186152","0.0921258233420235","0.13569590103028"
"6 on scale 1-7","2016","(1c) basic vocational qualification","13","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","4","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","1","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","79","0.192162765359408","0.161637836720177","0.222687693998639"
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","28","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","1","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","105","0.177813304684493","0.15077155240219","0.204855056966796"
"7 Strongly agree","2016","(0) in school","21","","",""
"7 Strongly agree","2016","(1a) inadequately completed","1169","0.650074144151542","0.62621453284882","0.673933755454264"
"7 Strongly agree","2016","(1b) general elementary school","607","0.63774134825633","0.604782749918282","0.670699946594378"
"7 Strongly agree","2016","(1c) basic vocational qualification","75","0.620844058764449","0.52891424089282","0.712773876636077"
"7 Strongly agree","2016","(2b) intermediate general qualification","10","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","2","","",""
"7 Strongly agree","2016","(2c_gen) general maturity certificate","465","0.543686017370934","0.505096968497257","0.58227506624461"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","66","0.254294907618807","0.174004945064944","0.334584870172671"
"7 Strongly agree","2016","(3a) lower tertiary education","1","","",""
"7 Strongly agree","2016","(3b) higher tertiary education","535","0.54633377644012","0.511123881461059","0.581543671419181"
"1 Strongly disagree","2017","(0) in school","","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","17","","",""
"1 Strongly disagree","2017","(1b) general elementary school","10","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","5","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","5","","",""
"2 on scale 1-7 ","2017","(0) in school","2","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","7","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","2","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2017","(0) in school","","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","11","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","3","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","7","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","2","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","4","","",""
"4 on scale 1-7","2017","(0) in school","1","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","59","0.0616375616973458","0.0480699786480899","0.0752051447466018"
"4 on scale 1-7","2017","(1b) general elementary school","23","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","15","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","2","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","18","","",""
"5 on scale 1-7","2017","(0) in school","2","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","95","0.0722491127225062","0.057643277252618","0.0868549481923943"
"5 on scale 1-7","2017","(1b) general elementary school","48","0.142090897795275","0.113043624796267","0.171138170794283"
"5 on scale 1-7","2017","(1c) basic vocational qualification","6","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","1","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","1","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","29","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","7","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","44","0.0718051809714531","0.0478187547751683","0.095791607167738"
"6 on scale 1-7","2017","(0) in school","2","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","119","0.0999239943643326","0.0830052183354385","0.116842770393227"
"6 on scale 1-7","2017","(1b) general elementary school","72","0.132275249573754","0.104089350866617","0.160461148280891"
"6 on scale 1-7","2017","(1c) basic vocational qualification","2","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","56","0.184738827161983","0.145922901310193","0.223554753013774"
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","9","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","55","0.129766898604688","0.0985443861516823","0.160989411057694"
"7 Strongly agree","2017","(0) in school","13","","",""
"7 Strongly agree","2017","(1a) inadequately completed","899","0.73058893248057","0.705560208043904","0.755617656917236"
"7 Strongly agree","2017","(1b) general elementary school","397","0.647248256992267","0.607495099577355","0.687001414407179"
"7 Strongly agree","2017","(1c) basic vocational qualification","29","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","2","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","268","0.65419440051794","0.606622346782995","0.701766454252885"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","46","0.648435330222741","0.534952650704971","0.76191800974051"
"7 Strongly agree","2017","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","317","0.713690614177432","0.671691428410094","0.75568979994477"
"1 Strongly disagree","2018","(0) in school","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","3","","",""
"1 Strongly disagree","2018","(1b) general elementary school","4","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","(0) in school","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","(0) in school","","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","(0) in school","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","11","","",""
"4 on scale 1-7","2018","(1b) general elementary school","4","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","6","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","3","","",""
"5 on scale 1-7","2018","(0) in school","","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","11","","",""
"5 on scale 1-7","2018","(1b) general elementary school","9","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","6","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","1","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","3","","",""
"6 on scale 1-7","2018","(0) in school","3","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","12","","",""
"6 on scale 1-7","2018","(1b) general elementary school","12","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","1","","",""
"6 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","(2c_gen) general maturity certificate","8","","",""
"6 on scale 1-7","2018","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","(3b) higher tertiary education","7","","",""
"7 Strongly agree","2018","(0) in school","6","","",""
"7 Strongly agree","2018","(1a) inadequately completed","119","0.725841130709336","0.65735916369073","0.794323097727942"
"7 Strongly agree","2018","(1b) general elementary school","66","0.80125145430725","0.721424626831528","0.881078281782971"
"7 Strongly agree","2018","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","(2b) intermediate general qualification","2","","",""
"7 Strongly agree","2018","(2a) intermediate vocational","1","","",""
"7 Strongly agree","2018","(2c_gen) general maturity certificate","32","0.716685660392188","0.595372255571441","0.837999065212934"
"7 Strongly agree","2018","(2c_voc) vocational maturity certificate","5","","",""
"7 Strongly agree","2018","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","(3b) higher tertiary education","36","0.760947785132088","0.641528665393657","0.880366904870519"
"1 Strongly disagree","2019","(0) in school","","","",""
"1 Strongly disagree","2019","(1a) inadequately completed","4","","",""
"1 Strongly disagree","2019","(1b) general elementary school","","","",""
"1 Strongly disagree","2019","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2019","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2019","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2019","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2019","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2019","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2019","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2019","(0) in school","","","",""
"2 on scale 1-7 ","2019","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2019","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2019","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2019","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2019","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2019","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2019","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2019","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2019","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2019","(0) in school","","","",""
"3 on scale 1-7 ","2019","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2019","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2019","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2019","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2019","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2019","(2c_gen) general maturity certificate","1","","",""
"3 on scale 1-7 ","2019","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2019","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2019","(3b) higher tertiary education","2","","",""
"4 on scale 1-7","2019","(0) in school","","","",""
"4 on scale 1-7","2019","(1a) inadequately completed","10","","",""
"4 on scale 1-7","2019","(1b) general elementary school","3","","",""
"4 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2019","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2019","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2019","(3b) higher tertiary education","2","","",""
"5 on scale 1-7","2019","(0) in school","","","",""
"5 on scale 1-7","2019","(1a) inadequately completed","22","","",""
"5 on scale 1-7","2019","(1b) general elementary school","2","","",""
"5 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2019","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2019","(2c_gen) general maturity certificate","2","","",""
"5 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2019","(3b) higher tertiary education","4","","",""
"6 on scale 1-7","2019","(0) in school","1","","",""
"6 on scale 1-7","2019","(1a) inadequately completed","13","","",""
"6 on scale 1-7","2019","(1b) general elementary school","6","","",""
"6 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2019","(2b) intermediate general qualification","1","","",""
"6 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2019","(2c_gen) general maturity certificate","3","","",""
"6 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2019","(3b) higher tertiary education","3","","",""
"7 Strongly agree","2019","(0) in school","1","","",""
"7 Strongly agree","2019","(1a) inadequately completed","79","0.592157131855647","0.509564072148367","0.674750191562928"
"7 Strongly agree","2019","(1b) general elementary school","35","0.59515904223373","0.454826658620803","0.735491425846658"
"7 Strongly agree","2019","(1c) basic vocational qualification","3","","",""
"7 Strongly agree","2019","(2b) intermediate general qualification","4","","",""
"7 Strongly agree","2019","(2a) intermediate vocational","","","",""
"7 Strongly agree","2019","(2c_gen) general maturity certificate","15","","",""
"7 Strongly agree","2019","(2c_voc) vocational maturity certificate","2","","",""
"7 Strongly agree","2019","(3a) lower tertiary education","","","",""
"7 Strongly agree","2019","(3b) higher tertiary education","16","","",""
