"plh0206i06","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2015","lower secondary degree","West Germany","1332","0.247032253550815","0.235365945061582","0.258698562040048"
"7 Strongly agree","2015","lower secondary degree","East Germany","229","0.204321726217578","0.180750023251234","0.227893429183921"
"7 Strongly agree","2015","secondary school degree","West Germany","1103","0.224803340834679","0.213046295760007","0.23656038590935"
"7 Strongly agree","2015","secondary school degree","East Germany","499","0.213177911039075","0.19662283616184","0.229732985916309"
"7 Strongly agree","2015","college entrance qualification","West Germany","1178","0.19642037707513","0.186271714784763","0.206569039365497"
"7 Strongly agree","2015","college entrance qualification","East Germany","258","0.219017103590694","0.196612459730548","0.241421747450839"
"7 Strongly agree","2015","Other degree","West Germany","1236","0.336732468938062","0.321322527920094","0.352142409956031"
"7 Strongly agree","2015","Other degree","East Germany","108","0.273886235118919","0.228750564959247","0.319021905278591"
"7 Strongly agree","2015","no degree/no degree yet","West Germany","226","0.268683463902637","0.238472227285171","0.298894700520103"
"7 Strongly agree","2015","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2016","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2016","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2016","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2016","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2016","Other degree","West Germany","","","",""
"1 Strongly disagree","2016","Other degree","East Germany","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2016","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2016","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2016","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2016","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2016","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2016","Other degree","West Germany","84","0.11131581797771","0.0973271731273654","0.125304462828054"
"4 on scale 1-7","2016","Other degree","East Germany","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","West Germany","52","0.104174613337978","0.0875556711820368","0.120793555493919"
"4 on scale 1-7","2016","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2016","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2016","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2016","Other degree","West Germany","159","0.0933453210609389","0.0804066191130178","0.10628402300886"
"5 on scale 1-7","2016","Other degree","East Germany","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","West Germany","93","0.129073669451928","0.110833860565412","0.147313478338443"
"5 on scale 1-7","2016","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2016","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2016","Other degree","West Germany","268","0.186368951952461","0.169049903941918","0.203687999963005"
"6 on scale 1-7","2016","Other degree","East Germany","46","0.197153947067137","0.158406824566495","0.235901069567779"
"6 on scale 1-7","2016","no degree/no degree yet","West Germany","152","0.122529450493776","0.104691405201512","0.140367495786039"
"6 on scale 1-7","2016","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2016","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2016","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2016","secondary school degree","West Germany","","","",""
"7 Strongly agree","2016","secondary school degree","East Germany","","","",""
"7 Strongly agree","2016","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2016","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2016","Other degree","West Germany","1382","0.554990724328805","0.532887742211986","0.577093706445625"
"7 Strongly agree","2016","Other degree","East Germany","308","0.655060100073936","0.608765230005794","0.701354970142078"
"7 Strongly agree","2016","no degree/no degree yet","West Germany","965","0.602816794753683","0.57619735844626","0.629436231061106"
"7 Strongly agree","2016","no degree/no degree yet","East Germany","228","0.798003407481406","0.750722848645017","0.845283966317795"
"1 Strongly disagree","2017","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2017","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2017","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2017","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2017","Other degree","West Germany","","","",""
"1 Strongly disagree","2017","Other degree","East Germany","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2017","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2017","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2017","Other degree","West Germany","51","0.0553385748720397","0.0429288723388323","0.067748277405247"
"4 on scale 1-7","2017","Other degree","East Germany","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","West Germany","51","0.0456229079474589","0.0334457756055747","0.057800040289343"
"4 on scale 1-7","2017","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2017","Other degree","West Germany","117","0.10291118789329","0.0864197580644494","0.11940261772213"
"5 on scale 1-7","2017","Other degree","East Germany","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","West Germany","92","0.0777231363302358","0.0620988799473142","0.0933473927131574"
"5 on scale 1-7","2017","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2017","Other degree","West Germany","177","0.146548129762848","0.127353092801061","0.165743166724635"
"6 on scale 1-7","2017","Other degree","East Germany","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","West Germany","115","0.106739212009663","0.0887196316737301","0.124758792345597"
"6 on scale 1-7","2017","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2017","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2017","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2017","secondary school degree","West Germany","","","",""
"7 Strongly agree","2017","secondary school degree","East Germany","","","",""
"7 Strongly agree","2017","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2017","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2017","Other degree","West Germany","919","0.660717998249415","0.635020089959491","0.68641590653934"
"7 Strongly agree","2017","Other degree","East Germany","103","0.72784733963762","0.652770212072317","0.802924467202923"
"7 Strongly agree","2017","no degree/no degree yet","West Germany","834","0.730093166768328","0.704187807306225","0.755998526230431"
"7 Strongly agree","2017","no degree/no degree yet","East Germany","83","0.755836490982736","0.673273441000025","0.838399540965447"
"1 Strongly disagree","2018","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2018","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2018","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2018","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2018","Other degree","West Germany","","","",""
"1 Strongly disagree","2018","Other degree","East Germany","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2018","Other degree","West Germany","","","",""
"4 on scale 1-7","2018","Other degree","East Germany","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2018","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2018","Other degree","West Germany","","","",""
"5 on scale 1-7","2018","Other degree","East Germany","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2018","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2018","Other degree","West Germany","","","",""
"6 on scale 1-7","2018","Other degree","East Germany","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2018","secondary school degree","West Germany","","","",""
"7 Strongly agree","2018","secondary school degree","East Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2018","Other degree","West Germany","102","0.75581182397132","0.686831677350248","0.824791970592392"
"7 Strongly agree","2018","Other degree","East Germany","","","",""
"7 Strongly agree","2018","no degree/no degree yet","West Germany","115","0.705197110254928","0.634985050481154","0.775409170028702"
"7 Strongly agree","2018","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2019","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2019","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2019","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2019","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2019","Other degree","West Germany","","","",""
"1 Strongly disagree","2019","Other degree","East Germany","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2019","Other degree","West Germany","","","",""
"4 on scale 1-7","2019","Other degree","East Germany","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2019","Other degree","West Germany","","","",""
"5 on scale 1-7","2019","Other degree","East Germany","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2019","Other degree","West Germany","","","",""
"6 on scale 1-7","2019","Other degree","East Germany","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2019","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2019","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2019","secondary school degree","West Germany","","","",""
"7 Strongly agree","2019","secondary school degree","East Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2019","Other degree","West Germany","56","0.722622426907612","0.626305984074739","0.818938869740485"
"7 Strongly agree","2019","Other degree","East Germany","","","",""
"7 Strongly agree","2019","no degree/no degree yet","West Germany","73","0.607431387187594","0.522835449745869","0.692027324629319"
"7 Strongly agree","2019","no degree/no degree yet","East Germany","","","",""
