"plh0206i06","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2016","35-65 y.","direct migration background","40","0.0566336871917704","0.046060903348439","0.0672064710351017","4"
"4 on scale 1-7","2016","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2016","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","no migration background","1","","","","5"
"5 on scale 1-7","2016","16-34 y.","direct migration background","203","0.100877230009174","0.0889494458754513","0.112805014142896","5"
"5 on scale 1-7","2016","35-65 y.","direct migration background","131","0.102749598808018","0.0888609930374112","0.116638204578625","5"
"5 on scale 1-7","2016","66 and older","direct migration background","2","","","","5"
"5 on scale 1-7","2016","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","indirect migration background","2","","","","5"
"5 on scale 1-7","2016","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2016","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2016","35-65 y.","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","66 and older","direct migration background","6","","","","6"
"6 on scale 1-7","2016","16-34 y.","no migration background","1","","","","6"
"6 on scale 1-7","2016","16-34 y.","direct migration background","336","0.162748817168135","0.148129048397746","0.177368585938524","6"
"6 on scale 1-7","2016","35-65 y.","direct migration background","210","0.149431956006566","0.133124432084222","0.165739479928911","6"
"6 on scale 1-7","2016","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","indirect migration background","2","","","","6"
"6 on scale 1-7","2016","35-65 y.","no migration background","1","","","","6"
"7 Strongly agree","2016","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","indirect migration background","1","","","","7"
"7 Strongly agree","2016","66 and older","no migration background","","","","","7"
"7 Strongly agree","2016","66 and older","direct migration background","14","","","","7"
"7 Strongly agree","2016","16-34 y.","no migration background","5","","","","7"
"7 Strongly agree","2016","16-34 y.","direct migration background","1711","0.585164228991028","0.565650930741802","0.604677527240253","7"
"7 Strongly agree","2016","16-34 y.","indirect migration background","5","","","","7"
"7 Strongly agree","2016","35-65 y.","no migration background","1","","","","7"
"7 Strongly agree","2016","35-65 y.","direct migration background","1405","0.641025879612096","0.619083632374213","0.662968126849978","7"
"1 Strongly disagree","2017","35-65 y.","direct migration background","13","","","","1"
"1 Strongly disagree","2017","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","direct migration background","1","","","","1"
"1 Strongly disagree","2017","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","direct migration background","24","","","","1"
"1 Strongly disagree","2017","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","direct migration background","7","","","","2"
"2 on scale 1-7 ","2017","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","direct migration background","13","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2017","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","direct migration background","24","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","direct migration background","6","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2017","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","direct migration background","34","0.0327134564550131","0.0215132251358811","0.0439136877741452","4"
"4 on scale 1-7","2017","16-34 y.","direct migration background","92","0.0611262065771771","0.0501950217730763","0.0720573913812779","4"
"4 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2017","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2017","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","direct migration background","90","0.0957731594850735","0.077244380245622","0.114301938724525","5"
"5 on scale 1-7","2017","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","direct migration background","155","0.0970864571715655","0.0835765515231521","0.110596362819979","5"
"5 on scale 1-7","2017","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","66 and older","direct migration background","6","","","","5"
"5 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","direct migration background","3","","","","6"
"6 on scale 1-7","2017","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2017","16-34 y.","direct migration background","222","0.126578675154621","0.111406701697807","0.141750648611434","6"
"6 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","direct migration background","102","0.105955912736646","0.0865770507990851","0.125334774674206","6"
"6 on scale 1-7","2017","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2017","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","66 and older","no migration background","","","","","7"
"7 Strongly agree","2017","66 and older","direct migration background","24","","","","7"
"7 Strongly agree","2017","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","direct migration background","1315","0.678647186751318","0.657338190869718","0.699956182632918","7"
"7 Strongly agree","2017","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","direct migration background","717","0.739497982456761","0.711862933084556","0.767133031828967","7"
"1 Strongly disagree","2018","35-65 y.","direct migration background","4","","","","1"
"1 Strongly disagree","2018","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","direct migration background","4","","","","1"
"1 Strongly disagree","2018","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","direct migration background","3","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","direct migration background","4","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","direct migration background","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","direct migration background","1","","","","3"
"3 on scale 1-7 ","2018","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2018","35-65 y.","direct migration background","14","","","","4"
"4 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","direct migration background","12","","","","4"
"4 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2018","35-65 y.","direct migration background","12","","","","5"
"5 on scale 1-7","2018","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","direct migration background","19","","","","5"
"5 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2018","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","indirect migration background","","","","","5"
"6 on scale 1-7","2018","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","direct migration background","29","","","","6"
"6 on scale 1-7","2018","35-65 y.","direct migration background","20","","","","6"
"6 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","direct migration background","1","","","","6"
"6 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","35-65 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","indirect migration background","","","","","6"
"7 Strongly agree","2018","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2018","16-34 y.","direct migration background","186","0.795549544187777","0.745952146535708","0.845146941839846","7"
"7 Strongly agree","2018","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","direct migration background","107","0.690800478889091","0.619411548621426","0.762189409156756","7"
"7 Strongly agree","2018","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","66 and older","no migration background","","","","","7"
"7 Strongly agree","2018","66 and older","direct migration background","3","","","","7"
"7 Strongly agree","2018","66 and older","indirect migration background","","","","","7"
"1 Strongly disagree","2019","35-65 y.","direct migration background","2","","","","1"
"1 Strongly disagree","2019","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","direct migration background","2","","","","1"
"1 Strongly disagree","2019","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2019","35-65 y.","direct migration background","2","","","","2"
"2 on scale 1-7 ","2019","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","direct migration background","2","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","direct migration background","4","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","direct migration background","4","","","","3"
"3 on scale 1-7 ","2019","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2019","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2019","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2019","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","direct migration background","10","","","","4"
"4 on scale 1-7","2019","16-34 y.","direct migration background","11","","","","4"
"4 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","direct migration background","","","","","4"
"5 on scale 1-7","2019","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","direct migration background","16","","","","5"
"5 on scale 1-7","2019","35-65 y.","direct migration background","17","","","","5"
"5 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","direct migration background","2","","","","5"
"6 on scale 1-7","2019","66 and older","direct migration background","2","","","","6"
"6 on scale 1-7","2019","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","direct migration background","18","","","","6"
"6 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","direct migration background","10","","","","6"
"6 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2019","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2019","16-34 y.","direct migration background","94","0.622206532806508","0.543830382325889","0.700582683287127","7"
"7 Strongly agree","2019","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","direct migration background","80","0.698352862408077","0.617892840299135","0.778812884517018","7"
"7 Strongly agree","2019","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","66 and older","no migration background","","","","","7"
"7 Strongly agree","2019","66 and older","direct migration background","2","","","","7"
"7 Strongly agree","2019","66 and older","indirect migration background","","","","","7"
