"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2000","Single parent ","in school","","","",""
"Never","2000","Single parent ","inadequately","","","",""
"Never","2000","Single parent ","general elemantary","","","",""
"Never","2000","Single parent ","middle vocational","","","",""
"Never","2000","Single parent ","vocational + Abi","","","",""
"Never","2000","Single parent ","higher vocational","","","",""
"Never","2000","Single parent ","higher education","","","",""
"Never","2000","Couple + C. LE 16 ","in school","","","",""
"Never","2000","Couple + C. LE 16 ","inadequately","","","",""
"Never","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2000","Couple + C. LE 16 ","higher education","","","",""
"Never","2000","Couple + C. GT 16 ","in school","","","",""
"Never","2000","Couple + C. GT 16 ","inadequately","","","",""
"Never","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2000","Couple + C. GT 16 ","higher education","","","",""
"Never","2000","Couple + C. LE and GT 16","in school","","","",""
"Never","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2000","Couple + C. LE and GT 16","higher education","","","",""
"Daily","2001","1-pers.-HH","in school","","","",""
"Daily","2001","1-pers.-HH","inadequately","","","",""
"Daily","2001","1-pers.-HH","general elemantary","","","",""
"Daily","2001","1-pers.-HH","middle vocational","","","",""
"Daily","2001","1-pers.-HH","vocational + Abi","","","",""
"Daily","2001","1-pers.-HH","higher vocational","","","",""
"Daily","2001","1-pers.-HH","higher education","","","",""
"Daily","2001","(Married) couple without C. ","in school","","","",""
"Daily","2001","(Married) couple without C. ","inadequately","","","",""
"Daily","2001","(Married) couple without C. ","general elemantary","","","",""
"Daily","2001","(Married) couple without C. ","middle vocational","","","",""
"Daily","2001","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2001","(Married) couple without C. ","higher vocational","","","",""
"Daily","2001","(Married) couple without C. ","higher education","","","",""
"Daily","2001","Single parent ","in school","","","",""
"Daily","2001","Single parent ","inadequately","","","",""
"Daily","2001","Single parent ","general elemantary","","","",""
"Daily","2001","Single parent ","middle vocational","","","",""
"Daily","2001","Single parent ","vocational + Abi","","","",""
"Daily","2001","Single parent ","higher vocational","","","",""
"Daily","2001","Single parent ","higher education","","","",""
"Daily","2001","Couple + C. LE 16 ","in school","","","",""
"Daily","2001","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2001","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2001","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2001","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2001","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2001","Couple + C. LE 16 ","higher education","","","",""
"Daily","2001","Couple + C. GT 16 ","in school","","","",""
"Daily","2001","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2001","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2001","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2001","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2001","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2001","Couple + C. GT 16 ","higher education","","","",""
"Daily","2001","Couple + C. LE and GT 16","in school","","","",""
"Daily","2001","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2001","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2001","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2001","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2001","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2001","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2001","1-pers.-HH","in school","","","",""
"Min 1x per week","2001","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2001","1-pers.-HH","general elemantary","16","","",""
"Min 1x per week","2001","1-pers.-HH","middle vocational","144","0.0834589034462765","0.0699909101244612","0.0969268967680919"
"Min 1x per week","2001","1-pers.-HH","vocational + Abi","27","","",""
"Min 1x per week","2001","1-pers.-HH","higher vocational","19","","",""
"Min 1x per week","2001","1-pers.-HH","higher education","57","0.124261217961825","0.0950529943062263","0.153469441617424"
"Min 1x per week","2001","(Married) couple without C. ","in school","3","","",""
"Min 1x per week","2001","(Married) couple without C. ","inadequately","3","","",""
"Min 1x per week","2001","(Married) couple without C. ","general elemantary","14","","",""
"Min 1x per week","2001","(Married) couple without C. ","middle vocational","137","0.030120888970903","0.0247127868109858","0.0355289911308203"
"Min 1x per week","2001","(Married) couple without C. ","vocational + Abi","16","","",""
"Min 1x per week","2001","(Married) couple without C. ","higher vocational","15","","",""
"Min 1x per week","2001","(Married) couple without C. ","higher education","67","0.0532717188935973","0.0407315389733975","0.065811898813797"
"Min 1x per week","2001","Single parent ","in school","20","","",""
"Min 1x per week","2001","Single parent ","inadequately","2","","",""
"Min 1x per week","2001","Single parent ","general elemantary","33","0.122027631349989","0.0802675242057623","0.163787738494216"
"Min 1x per week","2001","Single parent ","middle vocational","62","0.111716730510823","0.0854849325651692","0.137948528456478"
"Min 1x per week","2001","Single parent ","vocational + Abi","6","","",""
"Min 1x per week","2001","Single parent ","higher vocational","2","","",""
"Min 1x per week","2001","Single parent ","higher education","7","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","general elemantary","8","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","middle vocational","79","0.031305887272761","0.0245797486602437","0.0380320258852783"
"Min 1x per week","2001","Couple + C. LE 16 ","vocational + Abi","14","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","higher vocational","18","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","higher education","26","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","in school","90","0.35240190658089","0.291963309389809","0.412840503771972"
"Min 1x per week","2001","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","general elemantary","132","0.223010910132439","0.189758711907199","0.256263108357678"
"Min 1x per week","2001","Couple + C. GT 16 ","middle vocational","284","0.153932055187726","0.137447077971859","0.170417032403594"
"Min 1x per week","2001","Couple + C. GT 16 ","vocational + Abi","25","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","higher vocational","7","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","higher education","28","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","in school","65","0.326166924162051","0.261516924364222","0.390816923959881"
"Min 1x per week","2001","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","general elemantary","81","0.23100248299711","0.187220655567736","0.274784310426484"
"Min 1x per week","2001","Couple + C. LE and GT 16","middle vocational","86","0.120722885299951","0.0975291243682919","0.14391664623161"
"Min 1x per week","2001","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","higher vocational","5","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","higher education","9","","",""
"Min 1x per month","2001","1-pers.-HH","in school","1","","",""
"Min 1x per month","2001","1-pers.-HH","inadequately","1","","",""
"Min 1x per month","2001","1-pers.-HH","general elemantary","30","0.0342298046967247","0.0176145009523008","0.0508451084411485"
"Min 1x per month","2001","1-pers.-HH","middle vocational","319","0.194435920174478","0.175163827296195","0.213708013052761"
"Min 1x per month","2001","1-pers.-HH","vocational + Abi","58","0.323086795035884","0.252580022380217","0.393593567691552"
"Min 1x per month","2001","1-pers.-HH","higher vocational","56","0.231775302675965","0.176016368774274","0.287534236577656"
"Min 1x per month","2001","1-pers.-HH","higher education","133","0.26530862326094","0.226217495012888","0.304399751508992"
"Min 1x per month","2001","(Married) couple without C. ","in school","2","","",""
"Min 1x per month","2001","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2001","(Married) couple without C. ","general elemantary","54","0.0530292731862333","0.0378659907262405","0.0681925556462261"
"Min 1x per month","2001","(Married) couple without C. ","middle vocational","466","0.10536971420721","0.0956549583540807","0.115084470060339"
"Min 1x per month","2001","(Married) couple without C. ","vocational + Abi","93","0.24991930109527","0.202030147532145","0.297808454658395"
"Min 1x per month","2001","(Married) couple without C. ","higher vocational","79","0.132055367939702","0.103527225185299","0.160583510694106"
"Min 1x per month","2001","(Married) couple without C. ","higher education","263","0.212978328068467","0.190116877159238","0.235839778977695"
"Min 1x per month","2001","Single parent ","in school","41","0.566744291306499","0.45307258347374","0.680415999139259"
"Min 1x per month","2001","Single parent ","inadequately","5","","",""
"Min 1x per month","2001","Single parent ","general elemantary","46","0.238004022921019","0.183671411695113","0.292336634146925"
"Min 1x per month","2001","Single parent ","middle vocational","130","0.203015918137075","0.169520679359273","0.236511156914876"
"Min 1x per month","2001","Single parent ","vocational + Abi","17","","",""
"Min 1x per month","2001","Single parent ","higher vocational","19","","",""
"Min 1x per month","2001","Single parent ","higher education","41","0.316118346428764","0.235569665361411","0.396667027496117"
"Min 1x per month","2001","Couple + C. LE 16 ","in school","1","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","inadequately","3","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","general elemantary","38","0.0769534692036167","0.0505024941212345","0.103404444285999"
"Min 1x per month","2001","Couple + C. LE 16 ","middle vocational","420","0.17279513581977","0.158192482642172","0.187397788997368"
"Min 1x per month","2001","Couple + C. LE 16 ","vocational + Abi","51","0.144492746507707","0.106501371404716","0.182484121610697"
"Min 1x per month","2001","Couple + C. LE 16 ","higher vocational","90","0.181321516251184","0.147242370160309","0.215400662342059"
"Min 1x per month","2001","Couple + C. LE 16 ","higher education","173","0.176952065758083","0.152088455785819","0.201815675730347"
"Min 1x per month","2001","Couple + C. GT 16 ","in school","106","0.442620567903142","0.37978092114521","0.505460214661075"
"Min 1x per month","2001","Couple + C. GT 16 ","inadequately","7","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","general elemantary","135","0.225424391736226","0.192044708809497","0.258804074662955"
"Min 1x per month","2001","Couple + C. GT 16 ","middle vocational","359","0.192106594716736","0.174110869001227","0.210102320432245"
"Min 1x per month","2001","Couple + C. GT 16 ","vocational + Abi","42","0.299189797868141","0.223875485242245","0.374504110494037"
"Min 1x per month","2001","Couple + C. GT 16 ","higher vocational","32","0.148605683001204","0.100837208540119","0.196374157462289"
"Min 1x per month","2001","Couple + C. GT 16 ","higher education","104","0.1822637909344","0.148011076503293","0.216516505365507"
"Min 1x per month","2001","Couple + C. LE and GT 16","in school","97","0.488428244584703","0.41949542061173","0.557361068557677"
"Min 1x per month","2001","Couple + C. LE and GT 16","inadequately","3","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","general elemantary","86","0.22289729287752","0.17966435986879","0.26613022588625"
"Min 1x per month","2001","Couple + C. LE and GT 16","middle vocational","148","0.214649461445819","0.185420716825315","0.243878206066323"
"Min 1x per month","2001","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","higher vocational","18","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","higher education","34","0.126600505919895","0.0813016632036406","0.171899348636149"
"Rarely","2001","1-pers.-HH","in school","2","","",""
"Rarely","2001","1-pers.-HH","inadequately","2","","",""
"Rarely","2001","1-pers.-HH","general elemantary","59","0.132584433587671","0.101593900291699","0.163574966883642"
"Rarely","2001","1-pers.-HH","middle vocational","425","0.250396789060949","0.229299790144803","0.271493787977095"
"Rarely","2001","1-pers.-HH","vocational + Abi","40","0.23563642151752","0.171651750613256","0.299621092421783"
"Rarely","2001","1-pers.-HH","higher vocational","77","0.328061500658488","0.266020449598234","0.390102551718742"
"Rarely","2001","1-pers.-HH","higher education","184","0.376554346386259","0.333653764363359","0.419454928409159"
"Rarely","2001","(Married) couple without C. ","in school","1","","",""
"Rarely","2001","(Married) couple without C. ","inadequately","14","","",""
"Rarely","2001","(Married) couple without C. ","general elemantary","183","0.208073532458526","0.180606106673162","0.23554095824389"
"Rarely","2001","(Married) couple without C. ","middle vocational","1370","0.363720819963244","0.348499226154441","0.378942413772048"
"Rarely","2001","(Married) couple without C. ","vocational + Abi","124","0.430391088983496","0.375626064034392","0.4851561139326"
"Rarely","2001","(Married) couple without C. ","higher vocational","220","0.383837938039569","0.342858038954947","0.42481783712419"
"Rarely","2001","(Married) couple without C. ","higher education","521","0.405113639818457","0.377701169423919","0.432526110212995"
"Rarely","2001","Single parent ","in school","12","","",""
"Rarely","2001","Single parent ","inadequately","7","","",""
"Rarely","2001","Single parent ","general elemantary","65","0.27376037121479","0.216872805291873","0.330647937137707"
"Rarely","2001","Single parent ","middle vocational","220","0.436016660248841","0.394723522193921","0.477309798303762"
"Rarely","2001","Single parent ","vocational + Abi","12","","",""
"Rarely","2001","Single parent ","higher vocational","21","","",""
"Rarely","2001","Single parent ","higher education","60","0.494468195448692","0.407854507820458","0.581081883076926"
"Rarely","2001","Couple + C. LE 16 ","in school","","","",""
"Rarely","2001","Couple + C. LE 16 ","inadequately","18","","",""
"Rarely","2001","Couple + C. LE 16 ","general elemantary","182","0.492086248561777","0.442469147385643","0.541703349737912"
"Rarely","2001","Couple + C. LE 16 ","middle vocational","1533","0.585931946890285","0.566907198340719","0.604956695439851"
"Rarely","2001","Couple + C. LE 16 ","vocational + Abi","199","0.592304080990738","0.539204549815566","0.645403612165909"
"Rarely","2001","Couple + C. LE 16 ","higher vocational","294","0.59510731878617","0.551688804955542","0.638525832616798"
"Rarely","2001","Couple + C. LE 16 ","higher education","579","0.649683126266708","0.618601400573696","0.68076485195972"
"Rarely","2001","Couple + C. GT 16 ","in school","40","0.184463304584524","0.135392947766228","0.23353366140282"
"Rarely","2001","Couple + C. GT 16 ","inadequately","14","","",""
"Rarely","2001","Couple + C. GT 16 ","general elemantary","131","0.213004764499704","0.180298529274886","0.245710999724523"
"Rarely","2001","Couple + C. GT 16 ","middle vocational","701","0.386558866613713","0.364314734633411","0.408802998594014"
"Rarely","2001","Couple + C. GT 16 ","vocational + Abi","51","0.360296909170355","0.281333950673834","0.439259867666876"
"Rarely","2001","Couple + C. GT 16 ","higher vocational","120","0.539200031434197","0.472259452485603","0.606140610382791"
"Rarely","2001","Couple + C. GT 16 ","higher education","261","0.540709452043214","0.496495033842215","0.584923870244212"
"Rarely","2001","Couple + C. LE and GT 16","in school","34","0.14965826961016","0.100463434154143","0.198853105066177"
"Rarely","2001","Couple + C. LE and GT 16","inadequately","4","","",""
"Rarely","2001","Couple + C. LE and GT 16","general elemantary","118","0.346004995318947","0.296590826798719","0.395419163839176"
"Rarely","2001","Couple + C. LE and GT 16","middle vocational","354","0.44316373766196","0.407799903007646","0.478527572316273"
"Rarely","2001","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"Rarely","2001","Couple + C. LE and GT 16","higher vocational","67","0.563857866934905","0.47322243380117","0.654493300068641"
"Rarely","2001","Couple + C. LE and GT 16","higher education","133","0.678883623166333","0.615278541888893","0.742488704443772"
"Never","2001","1-pers.-HH","in school","","","",""
"Never","2001","1-pers.-HH","inadequately","21","","",""
"Never","2001","1-pers.-HH","general elemantary","355","0.80975071534222","0.773882781371553","0.845618649312888"
"Never","2001","1-pers.-HH","middle vocational","732","0.471708387318297","0.44739954699963","0.496017227636963"
"Never","2001","1-pers.-HH","vocational + Abi","44","0.29126826164868","0.222767995087679","0.359768528209681"
"Never","2001","1-pers.-HH","higher vocational","68","0.362813269662668","0.299278465822135","0.426348073503201"
"Never","2001","1-pers.-HH","higher education","116","0.233875812390976","0.19639644149783","0.271355183284123"
"Never","2001","(Married) couple without C. ","in school","","","",""
"Never","2001","(Married) couple without C. ","inadequately","61","0.730737816739398","0.63229834765356","0.829177285825236"
"Never","2001","(Married) couple without C. ","general elemantary","588","0.726912949574897","0.696764924570743","0.757060974579051"
"Never","2001","(Married) couple without C. ","middle vocational","1864","0.500788576858643","0.484968024017665","0.516609129699621"
"Never","2001","(Married) couple without C. ","vocational + Abi","81","0.274388688285372","0.225035138962355","0.323742237608388"
"Never","2001","(Married) couple without C. ","higher vocational","227","0.456547668219035","0.414574355091989","0.49852098134608"
"Never","2001","(Married) couple without C. ","higher education","381","0.328636313219479","0.30240745197713","0.354865174461828"
"Never","2001","Single parent ","in school","","","",""
"Never","2001","Single parent ","inadequately","10","","",""
"Never","2001","Single parent ","general elemantary","92","0.366207974514201","0.304742763998739","0.427673185029664"
"Never","2001","Single parent ","middle vocational","142","0.249250691103261","0.213229434031649","0.285271948174872"
"Never","2001","Single parent ","vocational + Abi","7","","",""
"Never","2001","Single parent ","higher vocational","7","","",""
"Never","2001","Single parent ","higher education","20","","",""
"Never","2001","Couple + C. LE 16 ","in school","","","",""
"Never","2001","Couple + C. LE 16 ","inadequately","23","","",""
"Never","2001","Couple + C. LE 16 ","general elemantary","162","0.410374399648512","0.361554814633656","0.459193984663367"
"Never","2001","Couple + C. LE 16 ","middle vocational","543","0.209967030017184","0.194235982791719","0.225698077242649"
"Never","2001","Couple + C. LE 16 ","vocational + Abi","65","0.221603383535432","0.176724834707178","0.266481932363686"
"Never","2001","Couple + C. LE 16 ","higher vocational","89","0.193852693215927","0.158886329703683","0.22881905672817"
"Never","2001","Couple + C. LE 16 ","higher education","127","0.150131188014152","0.126859107644697","0.173403268383607"
"Never","2001","Couple + C. GT 16 ","in school","4","","",""
"Never","2001","Couple + C. GT 16 ","inadequately","52","0.574563625776144","0.461916891748274","0.687210359804013"
"Never","2001","Couple + C. GT 16 ","general elemantary","204","0.338559933631631","0.300758099244804","0.376361768018458"
"Never","2001","Couple + C. GT 16 ","middle vocational","497","0.267402483481825","0.247184555927795","0.287620411035855"
"Never","2001","Couple + C. GT 16 ","vocational + Abi","24","","",""
"Never","2001","Couple + C. GT 16 ","higher vocational","54","0.276248963604201","0.216200317868088","0.336297609340313"
"Never","2001","Couple + C. GT 16 ","higher education","95","0.213966737009744","0.177580949893746","0.250352524125742"
"Never","2001","Couple + C. LE and GT 16","in school","6","","",""
"Never","2001","Couple + C. LE and GT 16","inadequately","24","","",""
"Never","2001","Couple + C. LE and GT 16","general elemantary","71","0.200095228806423","0.158536658150811","0.241653799462035"
"Never","2001","Couple + C. LE and GT 16","middle vocational","170","0.22146391559227","0.19190392111707","0.25102391006747"
"Never","2001","Couple + C. LE and GT 16","vocational + Abi","21","","",""
"Never","2001","Couple + C. LE and GT 16","higher vocational","25","","",""
"Never","2001","Couple + C. LE and GT 16","higher education","31","0.146446377324293","0.0982829216278985","0.194609833020687"
"Daily","2002","1-pers.-HH","in school","","","",""
"Daily","2002","1-pers.-HH","inadequately","","","",""
"Daily","2002","1-pers.-HH","general elemantary","","","",""
"Daily","2002","1-pers.-HH","middle vocational","","","",""
"Daily","2002","1-pers.-HH","vocational + Abi","","","",""
"Daily","2002","1-pers.-HH","higher vocational","","","",""
"Daily","2002","1-pers.-HH","higher education","","","",""
"Daily","2002","(Married) couple without C. ","in school","","","",""
"Daily","2002","(Married) couple without C. ","inadequately","","","",""
"Daily","2002","(Married) couple without C. ","general elemantary","","","",""
"Daily","2002","(Married) couple without C. ","middle vocational","","","",""
"Daily","2002","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2002","(Married) couple without C. ","higher vocational","","","",""
"Daily","2002","(Married) couple without C. ","higher education","","","",""
"Daily","2002","Single parent ","in school","","","",""
"Daily","2002","Single parent ","inadequately","","","",""
"Daily","2002","Single parent ","general elemantary","","","",""
"Daily","2002","Single parent ","middle vocational","","","",""
"Daily","2002","Single parent ","vocational + Abi","","","",""
"Daily","2002","Single parent ","higher vocational","","","",""
"Daily","2002","Single parent ","higher education","","","",""
"Daily","2002","Couple + C. LE 16 ","in school","","","",""
"Daily","2002","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2002","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2002","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2002","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2002","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2002","Couple + C. LE 16 ","higher education","","","",""
"Daily","2002","Couple + C. GT 16 ","in school","","","",""
"Daily","2002","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2002","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2002","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2002","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2002","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2002","Couple + C. GT 16 ","higher education","","","",""
"Daily","2002","Couple + C. LE and GT 16","in school","","","",""
"Daily","2002","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2002","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2002","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2002","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2002","1-pers.-HH","in school","","","",""
"Min 1x per week","2002","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2002","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2002","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2002","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2002","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2002","1-pers.-HH","higher education","","","",""
"Min 1x per week","2002","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2002","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2002","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2002","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2002","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2002","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2002","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2002","Single parent ","in school","","","",""
"Min 1x per week","2002","Single parent ","inadequately","","","",""
"Min 1x per week","2002","Single parent ","general elemantary","","","",""
"Min 1x per week","2002","Single parent ","middle vocational","","","",""
"Min 1x per week","2002","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2002","Single parent ","higher vocational","","","",""
"Min 1x per week","2002","Single parent ","higher education","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2002","1-pers.-HH","in school","","","",""
"Min 1x per month","2002","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2002","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2002","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2002","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2002","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2002","1-pers.-HH","higher education","","","",""
"Min 1x per month","2002","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2002","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2002","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2002","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2002","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2002","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2002","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2002","Single parent ","in school","","","",""
"Min 1x per month","2002","Single parent ","inadequately","","","",""
"Min 1x per month","2002","Single parent ","general elemantary","","","",""
"Min 1x per month","2002","Single parent ","middle vocational","","","",""
"Min 1x per month","2002","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2002","Single parent ","higher vocational","","","",""
"Min 1x per month","2002","Single parent ","higher education","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2002","1-pers.-HH","in school","","","",""
"Rarely","2002","1-pers.-HH","inadequately","","","",""
"Rarely","2002","1-pers.-HH","general elemantary","","","",""
"Rarely","2002","1-pers.-HH","middle vocational","","","",""
"Rarely","2002","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2002","1-pers.-HH","higher vocational","","","",""
"Rarely","2002","1-pers.-HH","higher education","","","",""
"Rarely","2002","(Married) couple without C. ","in school","","","",""
"Rarely","2002","(Married) couple without C. ","inadequately","","","",""
"Rarely","2002","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2002","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2002","(Married) couple without C. ","vocational + Abi","","","",""
