"pli0091_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Saxony-Anhalt","higher education","60","0.376547330234128","0.312954641090024","0.440140019378233","5"
"Never","2003","Thuringia","in school","1","","","","5"
"Never","2003","Thuringia","inadequately","1","","","","5"
"Never","2003","Thuringia","general elemantary","24","","","","5"
"Never","2003","Thuringia","middle vocational","235","0.45330215666557","0.412541764574828","0.494062548756313","5"
"Never","2003","Thuringia","vocational + Abi","3","","","","5"
"Never","2003","Thuringia","higher vocational","27","","","","5"
"Never","2003","Thuringia","higher education","46","0.366982523470992","0.295775587485352","0.438189459456632","5"
"Never","2003","Bavaria","higher education","132","0.281330924181413","0.244924963284789","0.317736885078036","5"
"Never","2003","Berlin","in school","","","","","5"
"Never","2003","Berlin","inadequately","6","","","","5"
"Never","2003","Berlin","general elemantary","27","","","","5"
"Never","2003","Berlin","middle vocational","96","0.304695189862621","0.256474381682831","0.352915998042412","5"
"Never","2003","Berlin","vocational + Abi","6","","","","5"
"Never","2003","Berlin","higher vocational","17","","","","5"
"Never","2003","Berlin","higher education","46","0.190573986396408","0.141593848603364","0.239554124189451","5"
"Never","2003","Brandenburg","in school","2","","","","5"
"Never","2003","Brandenburg","inadequately","1","","","","5"
"Never","2003","Brandenburg","general elemantary","41","0.555806869660175","0.44259809098712","0.66901564833323","5"
"Never","2003","Brandenburg","middle vocational","179","0.439283697579374","0.394125849785594","0.484441545373155","5"
"Never","2003","Brandenburg","vocational + Abi","7","","","","5"
"Never","2003","Brandenburg","higher vocational","25","","","","5"
"Never","2003","Brandenburg","higher education","61","0.284068509685759","0.229357451282527","0.338779568088991","5"
"Never","2003","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","2003","Mecklenburg-Western Pomerania","inadequately","2","","","","5"
"Never","2003","Mecklenburg-Western Pomerania","general elemantary","16","","","","5"
"Never","2003","Mecklenburg-Western Pomerania","middle vocational","110","0.422456948597086","0.36386334913659","0.481050548057582","5"
"Never","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","2003","Mecklenburg-Western Pomerania","higher vocational","8","","","","5"
"Never","2003","Mecklenburg-Western Pomerania","higher education","31","0.278058911233034","0.203033722529692","0.353084099936376","5"
"Never","2003","Saxony","in school","2","","","","5"
"Never","2003","Saxony","inadequately","2","","","","5"
"Never","2003","Saxony","general elemantary","56","0.529449467805834","0.43977062350275","0.619128312108918","5"
"Rarely","2003","Schleswig-Holstein","in school","4","","","","4"
"Rarely","2003","Schleswig-Holstein","inadequately","3","","","","4"
"Rarely","2003","Schleswig-Holstein","general elemantary","23","","","","4"
"Rarely","2003","Schleswig-Holstein","middle vocational","156","0.455720503132419","0.404273851763543","0.507167154501294","4"
"Rarely","2003","Schleswig-Holstein","vocational + Abi","16","","","","4"
"Rarely","2003","Schleswig-Holstein","higher vocational","28","","","","4"
"Rarely","2003","Schleswig-Holstein","higher education","64","0.615674131812853","0.523933553171686","0.70741471045402","4"
"Rarely","2003","Lower Saxony","in school","13","","","","4"
"Rarely","2003","Lower Saxony","inadequately","5","","","","4"
"Rarely","2003","Lower Saxony","general elemantary","69","0.216605737089117","0.167470689620406","0.265740784557829","4"
"Rarely","2003","Lower Saxony","middle vocational","438","0.424712333994736","0.393999031377775","0.455425636611696","4"
"Rarely","2003","Lower Saxony","vocational + Abi","59","0.452220103890016","0.362796413691802","0.541643794088229","4"
"Rarely","2003","Lower Saxony","higher vocational","63","0.476631961076549","0.388366516170512","0.564897405982585","4"
"Rarely","2003","Lower Saxony","higher education","154","0.521491681671819","0.464964686215017","0.578018677128622","4"
"Rarely","2003","Bremen","in school","1","","","","4"
"Rarely","2003","Bremen","inadequately","","","","","4"
"Rarely","2003","Bremen","general elemantary","4","","","","4"
"Rarely","2003","Bremen","middle vocational","30","0.326979518909235","0.22605807384181","0.427900963976661","4"
"Rarely","2003","Bremen","vocational + Abi","10","","","","4"
"Rarely","2003","Bremen","higher vocational","4","","","","4"
"Rarely","2003","Bremen","higher education","13","","","","4"
"Rarely","2003","North Rhine-Westphalia","in school","25","","","","4"
"Rarely","2003","North Rhine-Westphalia","inadequately","16","","","","4"
"Rarely","2003","North Rhine-Westphalia","general elemantary","149","0.232268682538461","0.198252373037111","0.266284992039811","4"
"Rarely","2003","North Rhine-Westphalia","middle vocational","923","0.389606548123914","0.369518953456606","0.409694142791223","4"
"Rarely","2003","North Rhine-Westphalia","vocational + Abi","165","0.457835879829472","0.405033276291056","0.510638483367889","4"
"Rarely","2003","North Rhine-Westphalia","higher vocational","175","0.460659875848881","0.407363213719678","0.513956537978084","4"
"Rarely","2003","North Rhine-Westphalia","higher education","404","0.45450319606578","0.420930647363709","0.488075744767852","4"
"Rarely","2003","Hesse","in school","5","","","","4"
"Rarely","2003","Hesse","inadequately","3","","","","4"
"Rarely","2003","Hamburg","in school","2","","","","4"
"Rarely","2003","Hamburg","inadequately","2","","","","4"
"Rarely","2003","Hamburg","general elemantary","6","","","","4"
"Rarely","2003","Hamburg","middle vocational","61","0.442710210710008","0.361013563972638","0.524406857447378","4"
"Rarely","2003","Hamburg","vocational + Abi","9","","","","4"
"Rarely","2003","Hamburg","higher vocational","11","","","","4"
"Rarely","2003","Hamburg","higher education","35","0.36092741783974","0.252951644075567","0.468903191603914","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","higher vocational","50","0.340835418480676","0.25102525365526","0.430645583306091","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","higher education","85","0.416439420173596","0.345594207390238","0.487284632956955","4"
"Rarely","2003","Baden-Württemberg","in school","20","","","","4"
"Rarely","2003","Baden-Württemberg","inadequately","7","","","","4"
"Rarely","2003","Baden-Württemberg","general elemantary","105","0.214549992735676","0.176871875265836","0.252228110205517","4"
"Rarely","2003","Baden-Württemberg","middle vocational","488","0.389231792698943","0.362288533141513","0.416175052256372","4"
"Rarely","2003","Baden-Württemberg","vocational + Abi","57","0.385449696795614","0.305956599675729","0.464942793915499","4"
"Rarely","2003","Baden-Württemberg","higher vocational","100","0.449756280151076","0.382150693005527","0.517361867296625","4"
"Rarely","2003","Baden-Württemberg","higher education","232","0.432784263983342","0.388086380629006","0.477482147337679","4"
"Rarely","2003","Bavaria","in school","17","","","","4"
"Rarely","2003","Bavaria","inadequately","3","","","","4"
"Rarely","2003","Bavaria","general elemantary","87","0.19612393543672","0.156917277053418","0.235330593820021","4"
"Rarely","2003","Bavaria","middle vocational","640","0.358706502259361","0.33547971269896","0.381933291819762","4"
"Rarely","2003","Bavaria","vocational + Abi","64","0.437621822754509","0.35687456074128","0.518369084767738","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","general elemantary","47","0.221370290424664","0.168289263942521","0.274451316906807","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","middle vocational","267","0.388095035601043","0.351786722170828","0.424403349031258","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","vocational + Abi","28","","","","4"
"Rarely","2003","Bavaria","higher vocational","107","0.390951002571059","0.329849438030067","0.452052567112051","4"
"Rarely","2003","Bavaria","higher education","306","0.458973318044732","0.418627145227279","0.499319490862185","4"
"Rarely","2003","Berlin","in school","9","","","","4"
"Rarely","2003","Berlin","inadequately","2","","","","4"
"Rarely","2003","Berlin","general elemantary","22","","","","4"
"Rarely","2003","Berlin","middle vocational","145","0.425527573586394","0.373729630220437","0.477325516952351","4"
"Rarely","2003","Berlin","vocational + Abi","11","","","","4"
"Rarely","2003","Hesse","general elemantary","41","0.154994775386318","0.105930750203119","0.204058800569517","4"
"Rarely","2003","Hesse","middle vocational","280","0.378161292175726","0.342212283743411","0.414110300608041","4"
"Rarely","2003","Hesse","vocational + Abi","59","0.53558204621042","0.444031029694614","0.627133062726225","4"
"Rarely","2003","Hesse","higher vocational","56","0.544338245787","0.445735100891823","0.642941390682177","4"
"Rarely","2003","Hesse","higher education","166","0.468807416780302","0.414470020512585","0.523144813048019","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","in school","7","","","","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","inadequately","4","","","","4"
"Rarely","2003","Berlin","higher vocational","30","0.550530705556753","0.427696702985281","0.673364708128225","4"
"Rarely","2003","Berlin","higher education","128","0.508065140799955","0.445718492277904","0.570411789322006","4"
"Rarely","2003","Brandenburg","in school","6","","","","4"
"Rarely","2003","Brandenburg","inadequately","","","","","4"
"Rarely","2003","Brandenburg","general elemantary","15","","","","4"
"Rarely","2003","Brandenburg","middle vocational","199","0.3600544611399","0.316378275138657","0.403730647141143","4"
"Rarely","2003","Brandenburg","vocational + Abi","8","","","","4"
"Rarely","2003","Brandenburg","higher vocational","40","0.498548897271153","0.388984041123239","0.608113753419066","4"
"Rarely","2003","Brandenburg","higher education","154","0.550415874020185","0.490065662453149","0.610766085587222","4"
"Rarely","2003","Mecklenburg-Western Pomerania","in school","5","","","","4"
"Rarely","2003","Mecklenburg-Western Pomerania","inadequately","1","","","","4"
"Rarely","2003","Mecklenburg-Western Pomerania","general elemantary","11","","","","4"
"Rarely","2003","Saxony","higher vocational","67","0.463743028704353","0.379621650505536","0.547864406903171","4"
"Rarely","2003","Saxony","higher education","201","0.488906957374966","0.438313361148463","0.539500553601469","4"
"Rarely","2003","Saxony-Anhalt","in school","6","","","","4"
"Rarely","2003","Saxony-Anhalt","inadequately","1","","","","4"
"Rarely","2003","Saxony-Anhalt","general elemantary","19","","","","4"
"Rarely","2003","Saxony-Anhalt","middle vocational","175","0.324705623791176","0.28186722593261","0.367544021649741","4"
"Rarely","2003","Saxony-Anhalt","vocational + Abi","19","","","","4"
"Rarely","2003","Saxony-Anhalt","higher vocational","43","0.378395509675365","0.281881072493322","0.474909946857408","4"
"Rarely","2003","Saxony-Anhalt","higher education","130","0.49676240444745","0.431139332144991","0.56238547674991","4"
"Rarely","2003","Thuringia","in school","9","","","","4"
"Rarely","2003","Thuringia","inadequately","","","","","4"
"Rarely","2003","Thuringia","general elemantary","17","","","","4"
"Rarely","2003","Thuringia","middle vocational","241","0.36090022917944","0.321577043872197","0.400223414486683","4"
"Rarely","2003","Mecklenburg-Western Pomerania","higher education","67","0.450599082064669","0.36728322828232","0.533914935847018","4"
"Rarely","2003","Saxony","general elemantary","23","","","","4"
"Rarely","2003","Saxony","middle vocational","360","0.376879148783582","0.34493368807906","0.408824609488103","4"
"Rarely","2003","Saxony","vocational + Abi","20","","","","4"
"Rarely","2003","Saxony","in school","7","","","","4"
"Rarely","2003","Saxony","inadequately","","","","","4"
"Rarely","2003","Thuringia","vocational + Abi","12","","","","4"
"Rarely","2003","Thuringia","higher vocational","39","0.436196576706255","0.324703917077092","0.547689236335418","4"
"Rarely","2003","Thuringia","higher education","100","0.44963480476308","0.376141597843332","0.523128011682827","4"
"Rarely","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","4"
"Rarely","2003","Mecklenburg-Western Pomerania","higher vocational","26","","","","4"
"Rarely","2003","Mecklenburg-Western Pomerania","middle vocational","113","0.40897721265511","0.350657089053524","0.467297336256696","4"
"Daily","2004","Schleswig-Holstein","in school","","","","","1"
"Daily","2004","Schleswig-Holstein","inadequately","","","","","1"
"Daily","2004","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","2004","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","2004","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","2004","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","2004","Schleswig-Holstein","higher education","","","","","1"
"Daily","2004","Hamburg","in school","","","","","1"
"Daily","2004","Hamburg","inadequately","","","","","1"
"Daily","2004","Hamburg","general elemantary","","","","","1"
"Daily","2004","Hamburg","middle vocational","","","","","1"
"Daily","2004","Hamburg","vocational + Abi","","","","","1"
"Daily","2004","Hamburg","higher vocational","","","","","1"
"Daily","2004","Hamburg","higher education","","","","","1"
"Daily","2004","Lower Saxony","in school","","","","","1"
"Daily","2004","Lower Saxony","inadequately","","","","","1"
"Daily","2004","Lower Saxony","general elemantary","","","","","1"
"Daily","2004","Lower Saxony","middle vocational","","","","","1"
"Daily","2004","Lower Saxony","vocational + Abi","","","","","1"
"Daily","2004","Lower Saxony","higher vocational","","","","","1"
"Daily","2004","Lower Saxony","higher education","","","","","1"
"Daily","2004","Bremen","in school","","","","","1"
"Daily","2004","Bremen","inadequately","","","","","1"
"Daily","2004","Bremen","general elemantary","","","","","1"
"Daily","2004","Bremen","middle vocational","","","","","1"
"Daily","2004","Bremen","vocational + Abi","","","","","1"
"Daily","2004","Bremen","higher vocational","","","","","1"
"Daily","2004","Bremen","higher education","","","","","1"
"Daily","2004","North Rhine-Westphalia","in school","","","","","1"
"Daily","2004","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","2004","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","2004","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","2004","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","2004","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","2004","North Rhine-Westphalia","higher education","","","","","1"
"Daily","2004","Hesse","in school","","","","","1"
"Daily","2004","Hesse","inadequately","","","","","1"
"Daily","2004","Hesse","general elemantary","","","","","1"
"Daily","2004","Hesse","middle vocational","","","","","1"
"Daily","2004","Hesse","vocational + Abi","","","","","1"
"Daily","2004","Hesse","higher vocational","","","","","1"
"Daily","2004","Hesse","higher education","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","2004","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","2004","Baden-Württemberg","in school","","","","","1"
"Daily","2004","Baden-Württemberg","inadequately","","","","","1"
"Daily","2004","Baden-Württemberg","general elemantary","","","","","1"
"Daily","2004","Baden-Württemberg","middle vocational","","","","","1"
"Daily","2004","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","2004","Baden-Württemberg","higher vocational","","","","","1"
"Daily","2004","Baden-Württemberg","higher education","","","","","1"
"Daily","2004","Bavaria","in school","","","","","1"
"Daily","2004","Bavaria","inadequately","","","","","1"
"Daily","2004","Bavaria","general elemantary","","","","","1"
"Daily","2004","Bavaria","middle vocational","","","","","1"
"Daily","2004","Bavaria","vocational + Abi","","","","","1"
"Daily","2004","Bavaria","higher vocational","","","","","1"
"Daily","2004","Bavaria","higher education","","","","","1"
"Daily","2004","Berlin","in school","","","","","1"
"Daily","2004","Berlin","inadequately","","","","","1"
"Daily","2004","Berlin","general elemantary","","","","","1"
"Daily","2004","Berlin","middle vocational","","","","","1"
"Daily","2004","Berlin","vocational + Abi","","","","","1"
"Daily","2004","Berlin","higher vocational","","","","","1"
"Daily","2004","Berlin","higher education","","","","","1"
"Daily","2004","Brandenburg","in school","","","","","1"
"Daily","2004","Brandenburg","inadequately","","","","","1"
"Daily","2004","Brandenburg","general elemantary","","","","","1"
"Daily","2004","Brandenburg","middle vocational","","","","","1"
"Daily","2004","Brandenburg","vocational + Abi","","","","","1"
"Daily","2004","Brandenburg","higher vocational","","","","","1"
"Daily","2004","Brandenburg","higher education","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","2004","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","2004","Saxony","in school","","","","","1"
"Daily","2004","Saxony","inadequately","","","","","1"
"Daily","2004","Saxony","general elemantary","","","","","1"
"Daily","2004","Saxony","middle vocational","","","","","1"
"Daily","2004","Saxony","vocational + Abi","","","","","1"
"Daily","2004","Saxony","higher vocational","","","","","1"
"Daily","2004","Saxony","higher education","","","","","1"
"Daily","2004","Saxony-Anhalt","in school","","","","","1"
"Daily","2004","Saxony-Anhalt","inadequately","","","","","1"
"Daily","2004","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","2004","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","2004","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","2004","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","2004","Saxony-Anhalt","higher education","","","","","1"
"Daily","2004","Thuringia","in school","","","","","1"
"Daily","2004","Thuringia","inadequately","","","","","1"
"Daily","2004","Thuringia","general elemantary","","","","","1"
"Daily","2004","Thuringia","middle vocational","","","","","1"
"Daily","2004","Thuringia","vocational + Abi","","","","","1"
"Daily","2004","Thuringia","higher vocational","","","","","1"
"Daily","2004","Thuringia","higher education","","","","","1"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","general elemantary","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","middle vocational","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","vocational + Abi","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","higher vocational","","","","","3"
"Min 1x per month","2004","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","in school","","","","","3"
"Min 1x per month","2004","Hamburg","in school","","","","","3"
"Min 1x per month","2004","Hamburg","inadequately","","","","","3"
"Min 1x per month","2004","Hamburg","general elemantary","","","","","3"
"Min 1x per month","2004","Hamburg","middle vocational","","","","","3"
"Min 1x per month","2004","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","2004","Hamburg","higher vocational","","","","","3"
"Min 1x per month","2004","Lower Saxony","middle vocational","","","","","3"
"Min 1x per month","2004","Lower Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2004","Lower Saxony","higher vocational","","","","","3"
"Min 1x per month","2004","Lower Saxony","higher education","","","","","3"
"Min 1x per month","2004","Bremen","in school","","","","","3"
"Min 1x per month","2004","Bremen","inadequately","","","","","3"
"Min 1x per month","2004","Bremen","general elemantary","","","","","3"
"Min 1x per month","2004","Bremen","middle vocational","","","","","3"
"Min 1x per month","2004","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","2004","Bremen","higher vocational","","","","","3"
"Min 1x per month","2004","Bremen","higher education","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","in school","","","","","3"
"Min 1x per month","2004","Hamburg","higher education","","","","","3"
"Min 1x per month","2004","Lower Saxony","in school","","","","","3"
"Min 1x per month","2004","Lower Saxony","inadequately","","","","","3"
"Min 1x per month","2004","Lower Saxony","general elemantary","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","inadequately","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","general elemantary","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","middle vocational","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","higher vocational","","","","","3"
"Min 1x per month","2004","North Rhine-Westphalia","higher education","","","","","3"
"Min 1x per month","2004","Hesse","in school","","","","","3"
"Min 1x per month","2004","Hesse","inadequately","","","","","3"
"Min 1x per month","2004","Hesse","general elemantary","","","","","3"
"Min 1x per month","2004","Hesse","middle vocational","","","","","3"
"Min 1x per month","2004","Hesse","vocational + Abi","","","","","3"
"Min 1x per month","2004","Hesse","higher vocational","","","","","3"
"Min 1x per month","2004","Hesse","higher education","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","inadequately","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","general elemantary","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","middle vocational","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","vocational + Abi","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","higher vocational","","","","","3"
"Min 1x per month","2004","Bavaria","inadequately","","","","","3"
"Min 1x per month","2004","Bavaria","general elemantary","","","","","3"
"Min 1x per month","2004","Bavaria","middle vocational","","","","","3"
"Min 1x per month","2004","Bavaria","vocational + Abi","","","","","3"
"Min 1x per month","2004","Bavaria","higher vocational","","","","","3"
"Min 1x per month","2004","Bavaria","higher education","","","","","3"
"Min 1x per month","2004","Berlin","in school","","","","","3"
"Min 1x per month","2004","Berlin","inadequately","","","","","3"
"Min 1x per month","2004","Berlin","general elemantary","","","","","3"
"Min 1x per month","2004","Berlin","middle vocational","","","","","3"
"Min 1x per month","2004","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","2004","Berlin","higher vocational","","","","","3"
"Min 1x per month","2004","Berlin","higher education","","","","","3"
"Min 1x per month","2004","Brandenburg","in school","","","","","3"
"Min 1x per month","2004","Brandenburg","inadequately","","","","","3"
"Min 1x per month","2004","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","2004","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","2004","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","2004","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","2004","Brandenburg","higher education","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","2004","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","2004","Saxony","in school","","","","","3"
"Min 1x per month","2004","Saxony","inadequately","","","","","3"
"Min 1x per month","2004","Saxony","general elemantary","","","","","3"
"Min 1x per month","2004","Saxony","middle vocational","","","","","3"
"Min 1x per month","2004","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2004","Saxony","higher vocational","","","","","3"
"Min 1x per month","2004","Saxony","higher education","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","2004","Baden-Württemberg","higher education","","","","","3"
"Min 1x per month","2004","Bavaria","in school","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","2004","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","2004","Thuringia","in school","","","","","3"
"Min 1x per month","2004","Thuringia","inadequately","","","","","3"
"Min 1x per month","2004","Thuringia","general elemantary","","","","","3"
"Min 1x per month","2004","Thuringia","middle vocational","","","","","3"
"Min 1x per month","2004","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","2004","Thuringia","higher vocational","","","","","3"
"Min 1x per month","2004","Thuringia","higher education","","","","","3"
"Min 1x per week","2004","Schleswig-Holstein","middle vocational","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","in school","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","general elemantary","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","vocational + Abi","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","higher vocational","","","","","2"
"Min 1x per week","2004","Schleswig-Holstein","higher education","","","","","2"
"Min 1x per week","2004","Hamburg","in school","","","","","2"
"Min 1x per week","2004","Hamburg","inadequately","","","","","2"
"Min 1x per week","2004","Hamburg","general elemantary","","","","","2"
"Min 1x per week","2004","Hamburg","middle vocational","","","","","2"
"Min 1x per week","2004","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","2004","Hamburg","higher vocational","","","","","2"
"Min 1x per week","2004","Hamburg","higher education","","","","","2"
"Min 1x per week","2004","Lower Saxony","general elemantary","","","","","2"
"Min 1x per week","2004","Lower Saxony","middle vocational","","","","","2"
"Min 1x per week","2004","Lower Saxony","vocational + Abi","","","","","2"
"Min 1x per week","2004","Lower Saxony","higher vocational","","","","","2"
"Min 1x per week","2004","Bremen","in school","","","","","2"
"Min 1x per week","2004","Bremen","higher vocational","","","","","2"
"Min 1x per week","2004","Bremen","higher education","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","in school","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","inadequately","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","general elemantary","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","middle vocational","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","higher vocational","","","","","2"
"Min 1x per week","2004","North Rhine-Westphalia","higher education","","","","","2"
"Min 1x per week","2004","Hesse","in school","","","","","2"
"Min 1x per week","2004","Hesse","inadequately","","","","","2"
"Min 1x per week","2004","Hesse","general elemantary","","","","","2"
"Min 1x per week","2004","Hesse","middle vocational","","","","","2"
"Min 1x per week","2004","Lower Saxony","higher education","","","","","2"
"Min 1x per week","2004","Bavaria","higher education","","","","","2"
"Min 1x per week","2004","Berlin","middle vocational","","","","","2"
"Min 1x per week","2004","Berlin","vocational + Abi","","","","","2"
"Min 1x per week","2004","Berlin","higher vocational","","","","","2"
"Min 1x per week","2004","Berlin","higher education","","","","","2"
"Min 1x per week","2004","Brandenburg","in school","","","","","2"
"Min 1x per week","2004","Brandenburg","inadequately","","","","","2"
"Min 1x per week","2004","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","2004","Brandenburg","middle vocational","","","","","2"
"Min 1x per week","2004","Brandenburg","vocational + Abi","","","","","2"
"Min 1x per week","2004","Brandenburg","higher vocational","","","","","2"
"Min 1x per week","2004","Brandenburg","higher education","","","","","2"
"Min 1x per week","2004","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","2004","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","2004","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","2004","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","2004","Bremen","inadequately","","","","","2"
"Min 1x per week","2004","Bremen","general elemantary","","","","","2"
"Min 1x per week","2004","Bremen","middle vocational","","","","","2"
"Min 1x per week","2004","Berlin","in school","","","","","2"
"Min 1x per week","2004","Berlin","inadequately","","","","","2"
"Min 1x per week","2004","Berlin","general elemantary","","","","","2"
"Min 1x per week","2004","Lower Saxony","in school","","","","","2"
"Min 1x per week","2004","Lower Saxony","inadequately","","","","","2"
