"pli0091_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Never","2001","35-65 y.","Not Working","1759","0.538622971795209","0.521359026895039","0.555886916695378","5"
"Never","2001","66 and older","Full Time","22","","","","5"
"Never","2001","66 and older","Part Time","82","0.628302710968272","0.543244467080429","0.713360954856115","5"
"Never","2001","66 and older","Not Working","2592","0.804764089889997","0.791144831426543","0.818383348353451","5"
"Rarely","2001","16-34 y.","Full Time","1082","0.367055576121788","0.349552009544236","0.38455914269934","4"
"Rarely","2001","16-34 y.","Not Working","535","0.33448214956106","0.311327720622654","0.357636578499467","4"
"Rarely","2001","35-65 y.","Full Time","3292","0.526159960176409","0.513633867960747","0.538686052392071","4"
"Rarely","2001","35-65 y.","Part Time","1494","0.513346953065735","0.49520871514817","0.5314851909833","4"
"Rarely","2001","16-34 y.","Part Time","652","0.364231339170003","0.341762359441491","0.386700318898515","4"
"Rarely","2001","35-65 y.","Not Working","1137","0.358596042446883","0.341987245123253","0.375204839770512","4"
"Rarely","2001","66 and older","Full Time","3","","","","4"
"Rarely","2001","66 and older","Part Time","36","0.32532162004866","0.242861852097377","0.407781387999943","4"
"Rarely","2001","66 and older","Not Working","513","0.14781510423647","0.135620558133853","0.160009650339087","4"
"Daily","2002","16-34 y.","Full Time","","","","","1"
"Daily","2002","16-34 y.","Part Time","","","","","1"
"Daily","2002","16-34 y.","Not Working","","","","","1"
"Daily","2002","35-65 y.","Full Time","","","","","1"
"Daily","2002","35-65 y.","Part Time","","","","","1"
"Daily","2002","35-65 y.","Not Working","","","","","1"
"Daily","2002","66 and older","Full Time","","","","","1"
"Daily","2002","66 and older","Part Time","","","","","1"
"Daily","2002","66 and older","Not Working","","","","","1"
"Min 1x per month","2002","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2002","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2002","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2002","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2002","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Not Working","","","","","3"
"Min 1x per month","2002","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2002","66 and older","Full Time","","","","","3"
"Min 1x per week","2002","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2002","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2002","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2002","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2002","66 and older","Part Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2002","66 and older","Full Time","","","","","2"
"Min 1x per week","2002","66 and older","Not Working","","","","","2"
"Never","2002","16-34 y.","Full Time","","","","","5"
"Never","2002","16-34 y.","Part Time","","","","","5"
"Never","2002","16-34 y.","Not Working","","","","","5"
"Never","2002","35-65 y.","Full Time","","","","","5"
"Never","2002","35-65 y.","Part Time","","","","","5"
"Never","2002","35-65 y.","Not Working","","","","","5"
"Never","2002","66 and older","Full Time","","","","","5"
"Never","2002","66 and older","Part Time","","","","","5"
"Never","2002","66 and older","Not Working","","","","","5"
"Rarely","2002","16-34 y.","Full Time","","","","","4"
"Rarely","2002","16-34 y.","Not Working","","","","","4"
"Rarely","2002","35-65 y.","Full Time","","","","","4"
"Rarely","2002","35-65 y.","Part Time","","","","","4"
"Rarely","2002","16-34 y.","Part Time","","","","","4"
"Rarely","2002","35-65 y.","Not Working","","","","","4"
"Rarely","2002","66 and older","Full Time","","","","","4"
"Rarely","2002","66 and older","Part Time","","","","","4"
"Rarely","2002","66 and older","Not Working","","","","","4"
"Daily","2003","16-34 y.","Full Time","1","","","","1"
"Daily","2003","16-34 y.","Part Time","1","","","","1"
"Daily","2003","16-34 y.","Not Working","","","","","1"
"Daily","2003","35-65 y.","Full Time","1","","","","1"
"Daily","2003","35-65 y.","Part Time","1","","","","1"
"Daily","2003","35-65 y.","Not Working","1","","","","1"
"Daily","2003","66 and older","Full Time","","","","","1"
"Daily","2003","66 and older","Part Time","","","","","1"
"Daily","2003","66 and older","Not Working","1","","","","1"
"Min 1x per month","2003","16-34 y.","Full Time","934","0.399328874237737","0.380145956534596","0.418511791940877","3"
"Min 1x per month","2003","16-34 y.","Part Time","639","0.356419808245197","0.333765792711918","0.379073823778477","3"
"Min 1x per month","2003","16-34 y.","Not Working","619","0.34944737282541","0.326399582633899","0.372495163016922","3"
"Min 1x per month","2003","35-65 y.","Full Time","1025","0.159653168146454","0.150649781869284","0.168656554423623","3"
"Min 1x per month","2003","35-65 y.","Part Time","448","0.134786204714973","0.123038357944114","0.146534051485831","3"
"Min 1x per month","2003","66 and older","Full Time","1","","","","3"
"Min 1x per month","2003","35-65 y.","Not Working","189","0.0628622516193559","0.0542512730451888","0.0714732301935229","3"
"Min 1x per month","2003","66 and older","Part Time","9","","","","3"
"Min 1x per month","2003","66 and older","Not Working","78","0.0209191900943987","0.0161595139706378","0.0256788662181595","3"
"Min 1x per week","2003","16-34 y.","Full Time","335","0.127165562709364","0.114116430723413","0.140214694695316","2"
"Min 1x per week","2003","16-34 y.","Part Time","296","0.161395302264862","0.143993788327791","0.178796816201932","2"
"Min 1x per week","2003","16-34 y.","Not Working","278","0.147404839878184","0.130268246666155","0.164541433090214","2"
"Min 1x per week","2003","35-65 y.","Full Time","103","0.0182070919339419","0.0149207097531102","0.0214934741147736","2"
"Min 1x per week","2003","66 and older","Part Time","","","","","2"
"Min 1x per week","2003","35-65 y.","Part Time","44","0.0141144315238975","0.0100563685378981","0.0181724945098969","2"
"Min 1x per week","2003","35-65 y.","Not Working","17","","","","2"
"Min 1x per week","2003","66 and older","Full Time","","","","","2"
"Min 1x per week","2003","66 and older","Not Working","21","","","","2"
"Never","2003","16-34 y.","Full Time","246","0.102022127074668","0.0901668711586767","0.113877382990659","5"
"Never","2003","16-34 y.","Part Time","183","0.0971324837637189","0.0831250942823509","0.111139873245087","5"
"Never","2003","16-34 y.","Not Working","229","0.159069135721896","0.141389622982639","0.176748648461153","5"
"Never","2003","35-65 y.","Full Time","1665","0.288716932039552","0.277577958005743","0.299855906073361","5"
"Never","2003","35-65 y.","Part Time","1089","0.361928227491213","0.345396439488066","0.37846001549436","5"
"Never","2003","35-65 y.","Not Working","1732","0.576315197663275","0.558784172806168","0.593846222520383","5"
"Never","2003","66 and older","Full Time","33","0.784146307414132","0.666527315149533","0.901765299678732","5"
"Never","2003","66 and older","Part Time","109","0.745719138319492","0.678455611517396","0.812982665121589","5"
"Never","2003","66 and older","Not Working","2852","0.832009465126433","0.819575712025126","0.84444321822774","5"
"Rarely","2003","16-34 y.","Full Time","988","0.370780419574916","0.351861756671502","0.389699082478331","4"
"Rarely","2003","16-34 y.","Part Time","598","0.384904020776191","0.361889040267892","0.407919001284489","4"
"Rarely","2003","16-34 y.","Not Working","518","0.344078651574509","0.321114419280398","0.367042883868621","4"
"Rarely","2003","35-65 y.","Full Time","3564","0.533397955832328","0.521135235568919","0.545660676095736","4"
"Rarely","2003","35-65 y.","Part Time","1664","0.48910964920878","0.471913120117075","0.506306178300485","4"
"Rarely","2003","66 and older","Part Time","43","0.226163521612063","0.161542914907158","0.290784128316967","4"
"Rarely","2003","66 and older","Not Working","521","0.141846502896236","0.130243043036096","0.153449962756376","4"
"Rarely","2003","35-65 y.","Not Working","1113","0.353989711205712","0.337024047134232","0.370955375277191","4"
"Rarely","2003","66 and older","Full Time","13","","","","4"
"Daily","2004","35-65 y.","Full Time","","","","","1"
"Daily","2004","16-34 y.","Full Time","","","","","1"
"Daily","2004","16-34 y.","Part Time","","","","","1"
"Daily","2004","16-34 y.","Not Working","","","","","1"
"Daily","2004","35-65 y.","Part Time","","","","","1"
"Daily","2004","35-65 y.","Not Working","","","","","1"
"Daily","2004","66 and older","Full Time","","","","","1"
"Daily","2004","66 and older","Part Time","","","","","1"
"Daily","2004","66 and older","Not Working","","","","","1"
"Min 1x per month","2004","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2004","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2004","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2004","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2004","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2004","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2004","66 and older","Full Time","","","","","3"
"Min 1x per month","2004","66 and older","Part Time","","","","","3"
"Min 1x per month","2004","66 and older","Not Working","","","","","3"
"Min 1x per week","2004","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2004","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2004","66 and older","Full Time","","","","","2"
"Min 1x per week","2004","66 and older","Part Time","","","","","2"
"Min 1x per week","2004","66 and older","Not Working","","","","","2"
"Never","2004","35-65 y.","Part Time","","","","","5"
"Never","2004","35-65 y.","Full Time","","","","","5"
"Never","2004","16-34 y.","Not Working","","","","","5"
"Never","2004","16-34 y.","Full Time","","","","","5"
"Never","2004","16-34 y.","Part Time","","","","","5"
"Never","2004","35-65 y.","Not Working","","","","","5"
"Never","2004","66 and older","Full Time","","","","","5"
"Never","2004","66 and older","Part Time","","","","","5"
"Never","2004","66 and older","Not Working","","","","","5"
"Rarely","2004","35-65 y.","Full Time","","","","","4"
"Rarely","2004","16-34 y.","Full Time","","","","","4"
"Rarely","2004","16-34 y.","Part Time","","","","","4"
"Rarely","2004","16-34 y.","Not Working","","","","","4"
"Rarely","2004","35-65 y.","Part Time","","","","","4"
"Rarely","2004","35-65 y.","Not Working","","","","","4"
"Rarely","2004","66 and older","Full Time","","","","","4"
"Rarely","2004","66 and older","Part Time","","","","","4"
"Rarely","2004","66 and older","Not Working","","","","","4"
"Daily","2005","35-65 y.","Full Time","","","","","1"
"Daily","2005","16-34 y.","Full Time","","","","","1"
"Daily","2005","16-34 y.","Part Time","","","","","1"
"Daily","2005","16-34 y.","Not Working","","","","","1"
"Daily","2005","35-65 y.","Part Time","","","","","1"
"Daily","2005","35-65 y.","Not Working","","","","","1"
"Daily","2005","66 and older","Full Time","","","","","1"
"Daily","2005","66 and older","Part Time","","","","","1"
"Daily","2005","66 and older","Not Working","","","","","1"
"Min 1x per month","2005","16-34 y.","Not Working","597","0.354776840107254","0.331464201200085","0.378089479014423","3"
"Min 1x per month","2005","16-34 y.","Part Time","557","0.347210200465036","0.323918913287694","0.370501487642377","3"
"Min 1x per month","2005","16-34 y.","Full Time","768","0.370039268455657","0.349394229295299","0.390684307616015","3"
"Min 1x per month","2005","35-65 y.","Full Time","1056","0.178262981520851","0.168488641279077","0.188037321762625","3"
"Min 1x per month","2005","35-65 y.","Part Time","455","0.135894449794617","0.123654575138187","0.148134324451047","3"
"Min 1x per month","2005","66 and older","Part Time","14","","","","3"
"Min 1x per month","2005","66 and older","Full Time","1","","","","3"
"Min 1x per month","2005","35-65 y.","Not Working","227","0.0837344312362591","0.0732845977637174","0.0941842647088007","3"
"Min 1x per month","2005","66 and older","Not Working","163","0.0455217152363043","0.0386706271744322","0.0523728032981764","3"
"Min 1x per week","2005","16-34 y.","Part Time","283","0.167778225522119","0.149497311404481","0.186059139639757","2"
"Min 1x per week","2005","16-34 y.","Not Working","330","0.177796243767544","0.159166372607615","0.196426114927473","2"
"Min 1x per week","2005","35-65 y.","Full Time","209","0.0338794460863706","0.0292591026859816","0.0384997894867596","2"
"Min 1x per week","2005","16-34 y.","Full Time","337","0.154905482096096","0.139434385386883","0.170376578805309","2"
"Min 1x per week","2005","35-65 y.","Part Time","90","0.0312293852013232","0.0250166204514596","0.0374421499511868","2"
"Min 1x per week","2005","35-65 y.","Not Working","56","0.0183950840848394","0.0133255750689709","0.0234645931007078","2"
"Min 1x per week","2005","66 and older","Full Time","1","","","","2"
"Min 1x per week","2005","66 and older","Part Time","4","","","","2"
"Min 1x per week","2005","66 and older","Not Working","48","0.0171557331108529","0.0128878333578909","0.0214236328638149","2"
"Never","2005","16-34 y.","Not Working","165","0.122084617152405","0.106132599020918","0.138036635283892","5"
"Never","2005","35-65 y.","Full Time","1189","0.218901664788201","0.208341569623708","0.229461759952694","5"
"Never","2005","35-65 y.","Part Time","776","0.2752248661551","0.259272019512665","0.291177712797535","5"
"Never","2005","16-34 y.","Full Time","142","0.0630067930926495","0.0526172374403986","0.0733963487449003","5"
"Never","2005","16-34 y.","Part Time","121","0.0851714850189198","0.0715153585879508","0.0988276114498888","5"
"Never","2005","35-65 y.","Not Working","1278","0.488210948568049","0.469352936839332","0.507068960296766","5"
"Never","2005","66 and older","Full Time","20","","","","5"
"Never","2005","66 and older","Part Time","97","0.565463040507179","0.494605734077996","0.636320346936362","5"
"Never","2005","66 and older","Not Working","2594","0.748635545782257","0.734377685040678","0.762893406523835","5"
"Rarely","2005","35-65 y.","Full Time","3436","0.568955907604578","0.556308817932324","0.581602997276832","4"
"Rarely","2005","66 and older","Part Time","73","0.368840935624913","0.299871267574139","0.437810603675687","4"
"Rarely","2005","16-34 y.","Full Time","854","0.412048456355597","0.391001951783508","0.433094960927686","4"
"Rarely","2005","16-34 y.","Part Time","644","0.399840088993926","0.375874548306261","0.423805629681591","4"
"Rarely","2005","16-34 y.","Not Working","526","0.345342298972797","0.32217417540678","0.368510422538814","4"
"Rarely","2005","35-65 y.","Part Time","1690","0.55765129884896","0.539911183044556","0.575391414653363","4"
"Rarely","2005","35-65 y.","Not Working","1138","0.409659536110853","0.391106736264438","0.428212335957267","4"
"Rarely","2005","66 and older","Full Time","15","","","","4"
"Rarely","2005","66 and older","Not Working","751","0.188687005870586","0.175827258786877","0.201546752954295","4"
"Daily","2006","35-65 y.","Full Time","","","","","1"
"Daily","2006","16-34 y.","Full Time","","","","","1"
"Daily","2006","16-34 y.","Part Time","","","","","1"
"Daily","2006","16-34 y.","Not Working","","","","","1"
"Daily","2006","35-65 y.","Part Time","","","","","1"
"Daily","2006","35-65 y.","Not Working","","","","","1"
"Daily","2006","66 and older","Full Time","","","","","1"
"Daily","2006","66 and older","Part Time","","","","","1"
"Daily","2006","66 and older","Not Working","","","","","1"
"Min 1x per month","2006","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2006","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2006","66 and older","Full Time","","","","","3"
"Min 1x per month","2006","66 and older","Part Time","","","","","3"
"Min 1x per month","2006","66 and older","Not Working","","","","","3"
"Min 1x per week","2006","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2006","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2006","66 and older","Full Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2006","66 and older","Part Time","","","","","2"
"Min 1x per week","2006","66 and older","Not Working","","","","","2"
"Never","2006","35-65 y.","Full Time","","","","","5"
"Never","2006","16-34 y.","Full Time","","","","","5"
"Never","2006","16-34 y.","Not Working","","","","","5"
"Never","2006","16-34 y.","Part Time","","","","","5"
"Never","2006","35-65 y.","Part Time","","","","","5"
"Never","2006","35-65 y.","Not Working","","","","","5"
"Never","2006","66 and older","Full Time","","","","","5"
"Never","2006","66 and older","Part Time","","","","","5"
"Never","2006","66 and older","Not Working","","","","","5"
"Rarely","2006","16-34 y.","Not Working","","","","","4"
"Rarely","2006","16-34 y.","Full Time","","","","","4"
"Rarely","2006","16-34 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Full Time","","","","","4"
"Rarely","2006","35-65 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Not Working","","","","","4"
"Rarely","2006","66 and older","Full Time","","","","","4"
"Rarely","2006","66 and older","Part Time","","","","","4"
"Rarely","2006","66 and older","Not Working","","","","","4"
"Daily","2007","35-65 y.","Full Time","","","","","1"
"Daily","2007","16-34 y.","Full Time","","","","","1"
"Daily","2007","16-34 y.","Part Time","","","","","1"
"Daily","2007","16-34 y.","Not Working","","","","","1"
"Daily","2007","35-65 y.","Part Time","","","","","1"
"Daily","2007","35-65 y.","Not Working","","","","","1"
"Daily","2007","66 and older","Full Time","","","","","1"
"Daily","2007","66 and older","Part Time","","","","","1"
"Daily","2007","66 and older","Not Working","","","","","1"
"Min 1x per month","2007","16-34 y.","Not Working","493","0.347345039936523","0.321737289673431","0.372952790199614","3"
"Min 1x per month","2007","35-65 y.","Full Time","1041","0.17129840916594","0.16163280522405","0.18096401310783","3"
"Min 1x per month","2007","16-34 y.","Part Time","455","0.315008260962401","0.290898552059153","0.339117969865649","3"
"Min 1x per month","2007","16-34 y.","Full Time","746","0.378660239776035","0.357197358905743","0.400123120646328","3"
"Min 1x per month","2007","35-65 y.","Part Time","488","0.143513790789485","0.131111956942988","0.155915624635981","3"
"Min 1x per month","2007","35-65 y.","Not Working","226","0.0884684718005585","0.0774096055358598","0.0995273380652571","3"
"Min 1x per month","2007","66 and older","Full Time","8","","","","3"
"Min 1x per month","2007","66 and older","Part Time","20","","","","3"
"Min 1x per month","2007","66 and older","Not Working","202","0.0456910793840204","0.0392884389862857","0.0520937197817551","3"
"Min 1x per week","2007","16-34 y.","Part Time","243","0.161604261793961","0.142499603947694","0.180708919640228","2"
"Min 1x per week","2007","16-34 y.","Not Working","240","0.149608897972263","0.130424988377022","0.168792807567504","2"
"Min 1x per week","2007","16-34 y.","Full Time","278","0.146486368405595","0.130840400806543","0.162132336004647","2"
"Min 1x per week","2007","35-65 y.","Full Time","207","0.036175492199039","0.0313852281710414","0.0409657562270367","2"
"Min 1x per week","2007","35-65 y.","Part Time","84","0.0285064650305508","0.0226197834679079","0.0343931465931938","2"
"Min 1x per week","2007","35-65 y.","Not Working","63","0.0203924937289224","0.0148883252744312","0.0258966621834137","2"
"Min 1x per week","2007","66 and older","Full Time","3","","","","2"
"Min 1x per week","2007","66 and older","Part Time","11","","","","2"
"Min 1x per week","2007","66 and older","Not Working","83","0.0234512074862236","0.0188110952220588","0.0280913197503885","2"
"Never","2007","35-65 y.","Full Time","1124","0.196869952411001","0.186669113255139","0.207070791566863","5"
"Never","2007","16-34 y.","Not Working","146","0.13438839908613","0.11604450738202","0.152732290790239","5"
"Never","2007","16-34 y.","Part Time","116","0.0874643048975569","0.0728011074191248","0.102127502375989","5"
"Never","2007","16-34 y.","Full Time","139","0.0792117051256136","0.0672615603857043","0.0911618498655229","5"
"Never","2007","35-65 y.","Part Time","779","0.276858012351747","0.261030260202862","0.292685764500631","5"
"Never","2007","35-65 y.","Not Working","1125","0.455453269721257","0.436059153868581","0.474847385573933","5"
"Never","2007","66 and older","Full Time","26","","","","5"
"Never","2007","66 and older","Part Time","102","0.543975699949875","0.477860154260931","0.610091245638819","5"
"Never","2007","66 and older","Not Working","2874","0.724334791346516","0.710633561192817","0.738036021500215","5"
"Rarely","2007","16-34 y.","Not Working","449","0.368657663005085","0.342710305052545","0.394605020957625","4"
"Rarely","2007","66 and older","Part Time","85","0.359002993628535","0.295323899032916","0.422682088224155","4"
"Rarely","2007","16-34 y.","Full Time","799","0.395641686692756","0.374004695810598","0.417278677574913","4"
"Rarely","2007","16-34 y.","Part Time","612","0.435923172346081","0.410185904895334","0.461660439796828","4"
"Rarely","2007","35-65 y.","Full Time","3465","0.59565614622402","0.583066124454389","0.608246167993652","4"
"Rarely","2007","35-65 y.","Part Time","1719","0.551121731828218","0.533527635655448","0.568715828000988","4"
"Rarely","2007","35-65 y.","Not Working","1119","0.435685764749262","0.416375968813451","0.454995560685074","4"
"Rarely","2007","66 and older","Full Time","17","","","","4"
"Rarely","2007","66 and older","Not Working","927","0.20652292178324","0.194110679825361","0.21893516374112","4"
"Daily","2008","35-65 y.","Full Time","1","","","","1"
"Daily","2008","16-34 y.","Full Time","2","","","","1"
"Daily","2008","16-34 y.","Part Time","2","","","","1"
"Daily","2008","16-34 y.","Not Working","1","","","","1"
"Daily","2008","35-65 y.","Part Time","","","","","1"
"Daily","2008","35-65 y.","Not Working","1","","","","1"
"Daily","2008","66 and older","Full Time","","","","","1"
"Daily","2008","66 and older","Part Time","","","","","1"
"Daily","2008","66 and older","Not Working","1","","","","1"
"Min 1x per month","2008","16-34 y.","Part Time","456","0.362410625577961","0.33639991779205","0.388421333363871","3"
"Min 1x per month","2008","16-34 y.","Not Working","450","0.38021220684228","0.352689022711829","0.40773539097273","3"
"Min 1x per month","2008","35-65 y.","Full Time","810","0.147577578578018","0.138268121994371","0.156887035161666","3"
"Min 1x per month","2008","16-34 y.","Full Time","702","0.384678032459178","0.362526168051027","0.406829896867329","3"
"Min 1x per month","2008","35-65 y.","Part Time","375","0.123464614273667","0.111443793039259","0.135485435508075","3"
"Min 1x per month","2008","35-65 y.","Not Working","151","0.0578845960236175","0.0481769950759952","0.0675921969712397","3"
"Min 1x per month","2008","66 and older","Full Time","7","","","","3"
"Min 1x per month","2008","66 and older","Part Time","19","","","","3"
"Min 1x per month","2008","66 and older","Not Working","127","0.0233735965578282","0.018717565907882","0.0280296272077744","3"
"Min 1x per week","2008","16-34 y.","Part Time","157","0.118653786139382","0.101155510820666","0.136152061458097","2"
"Min 1x per week","2008","16-34 y.","Not Working","149","0.113509489553472","0.0955242068289821","0.131494772277962","2"
"Min 1x per week","2008","66 and older","Part Time","2","","","","2"
"Min 1x per week","2008","16-34 y.","Full Time","205","0.117055965829874","0.102418235364025","0.131693696295723","2"
"Min 1x per week","2008","35-65 y.","Full Time","73","0.0128237770595841","0.00987058269299522","0.0157769714261731","2"
"Min 1x per week","2008","35-65 y.","Part Time","30","0.0135743447108544","0.00934600592977883","0.01780268349193","2"
"Min 1x per week","2008","35-65 y.","Not Working","17","","","","2"
"Min 1x per week","2008","66 and older","Full Time","1","","","","2"
"Min 1x per week","2008","66 and older","Not Working","9","","","","2"
"Never","2008","16-34 y.","Part Time","151","0.114307400904425","0.097090306676424","0.131524495132427","5"
"Never","2008","16-34 y.","Not Working","175","0.15812832448727","0.137441590872829","0.17881505810171","5"
"Never","2008","35-65 y.","Full Time","1454","0.266348710477421","0.254746069597872","0.27795135135697","5"
"Never","2008","16-34 y.","Full Time","162","0.0745591231194082","0.0625990147042897","0.0865192315345267","5"
"Never","2008","35-65 y.","Part Time","921","0.336504530988578","0.319238496703705","0.353770565273452","5"
"Never","2008","35-65 y.","Not Working","1202","0.552150967644635","0.531479414963452","0.572822520325818","5"
"Never","2008","66 and older","Full Time","27","","","","5"
"Never","2008","66 and older","Part Time","122","0.582546725428638","0.518676320639705","0.646417130217572","5"
"Never","2008","66 and older","Not Working","3118","0.792519094591014","0.780022756614104","0.805015432567924","5"
"Rarely","2008","16-34 y.","Not Working","420","0.347933717930684","0.320927841934836","0.374939593926531","4"
"Rarely","2008","66 and older","Part Time","86","0.354139457146154","0.292197220208517","0.416081694083791","4"
"Rarely","2008","66 and older","Full Time","23","","","","4"
"Rarely","2008","16-34 y.","Full Time","782","0.42283596305828","0.400343036176738","0.445328889939821","4"
"Rarely","2008","16-34 y.","Part Time","546","0.403611771018656","0.377064027276869","0.430159514760444","4"
"Rarely","2008","35-65 y.","Full Time","3238","0.573056616510903","0.560073749218774","0.586039483803032","4"
"Rarely","2008","35-65 y.","Part Time","1551","0.5264565100269","0.508211700004108","0.544701320049693","4"
"Rarely","2008","35-65 y.","Not Working","852","0.383310242503351","0.363099282645997","0.403521202360706","4"
"Rarely","2008","66 and older","Not Working","790","0.179128966642027","0.167311913089569","0.190946020194484","4"
"Daily","2009","35-65 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Part Time","","","","","1"
"Daily","2009","16-34 y.","Not Working","","","","","1"
"Daily","2009","35-65 y.","Part Time","","","","","1"
"Daily","2009","35-65 y.","Not Working","","","","","1"
"Daily","2009","66 and older","Full Time","","","","","1"
"Daily","2009","66 and older","Part Time","","","","","1"
"Daily","2009","66 and older","Not Working","","","","","1"
"Min 1x per month","2009","16-34 y.","Not Working","385","0.371942752210114","0.342497479416793","0.401388025003434","3"
"Min 1x per month","2009","16-34 y.","Part Time","454","0.364211445093314","0.337242248450105","0.391180641736522","3"
"Min 1x per month","2009","16-34 y.","Full Time","647","0.39601239938878","0.372966511596148","0.419058287181412","3"
"Min 1x per month","2009","35-65 y.","Full Time","892","0.176373448725138","0.166012208899122","0.186734688551153","3"
"Min 1x per month","2009","35-65 y.","Part Time","404","0.145751795985758","0.132537285814375","0.158966306157141","3"
"Min 1x per month","2009","35-65 y.","Not Working","159","0.0766599076276951","0.0647841980372332","0.088535617218157","3"
"Min 1x per month","2009","66 and older","Full Time","11","","","","3"
"Min 1x per month","2009","66 and older","Part Time","18","","","","3"
"Min 1x per month","2009","66 and older","Not Working","219","0.0429206553828397","0.0365392052212746","0.0493021055444047","3"
"Min 1x per week","2009","16-34 y.","Part Time","176","0.131169181495946","0.112249301584854","0.150089061407038","2"
"Min 1x per week","2009","16-34 y.","Full Time","230","0.143296133837052","0.126785732151271","0.159806535522833","2"
"Min 1x per week","2009","16-34 y.","Not Working","169","0.16476810549285","0.142167606639767","0.187368604345932","2"
"Min 1x per week","2009","35-65 y.","Full Time","190","0.0328371922080326","0.0279925383305779","0.0376818460854873","2"
"Min 1x per week","2009","35-65 y.","Part Time","64","0.0226406525681711","0.017069774147372","0.0282115309889701","2"
"Min 1x per week","2009","35-65 y.","Not Working","49","0.0221538056776791","0.0155839773387418","0.0287236340166165","2"
"Min 1x per week","2009","66 and older","Full Time","3","","","","2"
"Min 1x per week","2009","66 and older","Part Time","9","","","","2"
"Min 1x per week","2009","66 and older","Not Working","93","0.0263929065928026","0.0213457391533924","0.0314400740322128","2"
"Never","2009","35-65 y.","Full Time","911","0.173770233023069","0.163469501595045","0.184070964451093","5"
"Never","2009","16-34 y.","Not Working","109","0.0928096955344769","0.07513207569245","0.110487315376504","5"
"Never","2009","16-34 y.","Full Time","100","0.054299779396599","0.0436215113777026","0.0649780474154954","5"
"Never","2009","16-34 y.","Part Time","98","0.0863048450718796","0.0705667156595447","0.102042974484214","5"
"Never","2009","35-65 y.","Part Time","621","0.240344750790423","0.224342625472618","0.256346876108228","5"
"Never","2009","35-65 y.","Not Working","833","0.458799138217904","0.436556560704909","0.481041715730899","5"
"Never","2009","66 and older","Full Time","23","","","","5"
"Never","2009","66 and older","Part Time","112","0.441985724500189","0.379926361507529","0.50404508749285","5"
"Never","2009","66 and older","Not Working","2552","0.687525444774632","0.672931793820824","0.702119095728441","5"
"Rarely","2009","16-34 y.","Not Working","372","0.37047944676256","0.341057938484729","0.399900955040391","4"
"Rarely","2009","16-34 y.","Full Time","753","0.406391687377569","0.383247207017648","0.42953616773749","4"
"Rarely","2009","16-34 y.","Part Time","495","0.418314528338861","0.390668646655678","0.445960410022043","4"
"Rarely","2009","35-65 y.","Full Time","3205","0.617019126043761","0.603804106507207","0.630234145580314","4"
"Rarely","2009","35-65 y.","Part Time","1650","0.591262800655648","0.572852349321726","0.60967325198957","4"
"Rarely","2009","35-65 y.","Not Working","887","0.442387148476722","0.420217326051192","0.464556970902252","4"
"Rarely","2009","66 and older","Full Time","29","","","","4"
