"pli0091_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Daily","2009","direct migration background","Rural Area","","","","","1"
"Daily","2009","indirect migration background","Urban Area","","","","","1"
"Daily","2009","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2009","no migration background","Urban Area","1868","0.189186790817294","0.181459676643091","0.196913904991498","3"
"Min 1x per month","2009","no migration background","Rural Area","887","0.15290764415521","0.143646244231214","0.162169044079206","3"
"Min 1x per month","2009","direct migration background","Urban Area","174","0.130467784908832","0.112447306522124","0.14848826329554","3"
"Min 1x per month","2009","direct migration background","Rural Area","36","0.133238250458282","0.0957101015165208","0.170766399400044","3"
"Min 1x per month","2009","indirect migration background","Rural Area","40","0.445632780828607","0.355570592331267","0.535694969325948","3"
"Min 1x per month","2009","indirect migration background","Urban Area","184","0.321519110755693","0.284022055144965","0.359016166366421","3"
"Min 1x per week","2009","no migration background","Urban Area","547","0.0551437611461562","0.0506403398601993","0.059647182432113","2"
"Min 1x per week","2009","no migration background","Rural Area","302","0.0574626826020763","0.0514738953721059","0.0634514698320468","2"
"Min 1x per week","2009","direct migration background","Urban Area","47","0.0392320473790664","0.0288447737146234","0.0496193210435094","2"
"Min 1x per week","2009","indirect migration background","Urban Area","71","0.121126710431587","0.0949323345387466","0.147321086324428","2"
"Min 1x per week","2009","direct migration background","Rural Area","11","","","","2"
"Min 1x per week","2009","indirect migration background","Rural Area","5","","","","2"
"Never","2009","no migration background","Urban Area","2786","0.292959297454362","0.283980103199304","0.301938491709421","5"
"Never","2009","no migration background","Rural Area","1758","0.314018550746762","0.302075081477552","0.325962020015973","5"
"Never","2009","direct migration background","Urban Area","586","0.422952488549001","0.396520891087946","0.449384086010056","5"
"Never","2009","direct migration background","Rural Area","149","0.487126880047689","0.431929453454023","0.542324306641354","5"
"Never","2009","indirect migration background","Urban Area","64","0.0985250209735039","0.0745987472045966","0.122451294742411","5"
"Never","2009","indirect migration background","Rural Area","16","","","","5"
"Rarely","2009","no migration background","Rural Area","2854","0.475611122495952","0.462759753448078","0.488462491543826","4"
"Rarely","2009","no migration background","Urban Area","4668","0.462710150582187","0.452872976704013","0.472547324460361","4"
"Rarely","2009","direct migration background","Urban Area","535","0.407347679163101","0.381059866511159","0.433635491815043","4"
"Rarely","2009","direct migration background","Rural Area","119","0.346550605330081","0.293999467347943","0.399101743312219","4"
"Rarely","2009","indirect migration background","Urban Area","277","0.458829157839216","0.418823845994789","0.498834469683643","4"
"Rarely","2009","indirect migration background","Rural Area","56","0.462243622247723","0.371902931073908","0.552584313421537","4"
"Daily","2010","no migration background","Urban Area","","","","","1"
"Daily","2010","no migration background","Rural Area","","","","","1"
"Daily","2010","direct migration background","Urban Area","","","","","1"
"Daily","2010","direct migration background","Rural Area","","","","","1"
"Daily","2010","indirect migration background","Urban Area","","","","","1"
"Daily","2010","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2010","no migration background","Urban Area","","","","","3"
"Min 1x per month","2010","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2010","no migration background","Rural Area","","","","","3"
"Min 1x per month","2010","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2010","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2010","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2010","no migration background","Urban Area","","","","","2"
"Min 1x per week","2010","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2010","no migration background","Rural Area","","","","","2"
"Min 1x per week","2010","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2010","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2010","indirect migration background","Rural Area","","","","","2"
"Never","2010","no migration background","Urban Area","","","","","5"
"Never","2010","no migration background","Rural Area","","","","","5"
"Never","2010","direct migration background","Urban Area","","","","","5"
"Never","2010","direct migration background","Rural Area","","","","","5"
"Never","2010","indirect migration background","Urban Area","","","","","5"
"Never","2010","indirect migration background","Rural Area","","","","","5"
"Rarely","2010","no migration background","Urban Area","","","","","4"
"Rarely","2010","direct migration background","Urban Area","","","","","4"
"Rarely","2010","no migration background","Rural Area","","","","","4"
"Rarely","2010","indirect migration background","Urban Area","","","","","4"
"Rarely","2010","direct migration background","Rural Area","","","","","4"
"Rarely","2010","indirect migration background","Rural Area","","","","","4"
"Daily","2011","no migration background","Urban Area","","","","","1"
"Daily","2011","no migration background","Rural Area","","","","","1"
"Daily","2011","direct migration background","Urban Area","","","","","1"
"Daily","2011","direct migration background","Rural Area","","","","","1"
"Daily","2011","indirect migration background","Urban Area","","","","","1"
"Daily","2011","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2011","no migration background","Urban Area","2792","0.197498347875203","0.191091158290985","0.203905537459421","3"
"Min 1x per month","2011","no migration background","Rural Area","1337","0.157253843799318","0.149739098756881","0.164768588841754","3"
"Min 1x per month","2011","direct migration background","Urban Area","306","0.148553999250917","0.134528434956484","0.162579563545349","3"
"Min 1x per month","2011","direct migration background","Rural Area","84","0.10881018825518","0.0869145570796131","0.130705819430746","3"
"Min 1x per month","2011","indirect migration background","Urban Area","299","0.340782547647614","0.312262948308657","0.369302146986571","3"
"Min 1x per month","2011","indirect migration background","Rural Area","64","0.36188533346983","0.301465460382021","0.422305206557639","3"
"Min 1x per week","2011","no migration background","Urban Area","770","0.0587779545511651","0.0549925164131105","0.0625633926892198","2"
"Min 1x per week","2011","no migration background","Rural Area","414","0.0528289311139188","0.0482113413208962","0.0574465209069414","2"
"Min 1x per week","2011","direct migration background","Urban Area","70","0.0304521016958192","0.0236757976398373","0.0372284057518012","2"
"Min 1x per week","2011","direct migration background","Rural Area","25","","","","2"
"Min 1x per week","2011","indirect migration background","Rural Area","19","","","","2"
"Min 1x per week","2011","indirect migration background","Urban Area","83","0.106338929592819","0.0877898245298585","0.124888034655779","2"
"Never","2011","no migration background","Urban Area","4092","0.304020441890635","0.296617360765927","0.311423523015342","5"
"Never","2011","no migration background","Rural Area","2801","0.339053810160958","0.329281829658977","0.34882579066294","5"
"Never","2011","direct migration background","Urban Area","1091","0.407859222846141","0.388478621748571","0.427239823943711","5"
"Never","2011","direct migration background","Rural Area","352","0.453242673595466","0.418240075325446","0.488245271865486","5"
"Never","2011","indirect migration background","Urban Area","180","0.126695714392348","0.106680780633224","0.146710648151471","5"
"Never","2011","indirect migration background","Rural Area","49","0.134430881230382","0.0915419371822059","0.177319825278557","5"
"Rarely","2011","no migration background","Urban Area","7177","0.439703255682997","0.431715003556716","0.447691507809279","4"
"Rarely","2011","no migration background","Rural Area","4463","0.450863414925805","0.440592055828278","0.461134774023332","4"
"Rarely","2011","direct migration background","Urban Area","1003","0.413134676207123","0.393716221639799","0.432553130774448","4"
"Rarely","2011","direct migration background","Rural Area","316","0.412964319771692","0.378344396900571","0.447584242642812","4"
"Rarely","2011","indirect migration background","Urban Area","499","0.426182808367219","0.396426767923338","0.455938848811101","4"
"Rarely","2011","indirect migration background","Rural Area","111","0.445030347864392","0.382545547654691","0.507515148074092","4"
"Daily","2012","no migration background","Urban Area","","","","","1"
"Daily","2012","no migration background","Rural Area","","","","","1"
"Daily","2012","direct migration background","Urban Area","","","","","1"
"Daily","2012","direct migration background","Rural Area","","","","","1"
"Daily","2012","indirect migration background","Urban Area","","","","","1"
"Daily","2012","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2012","no migration background","Urban Area","","","","","3"
"Min 1x per month","2012","no migration background","Rural Area","","","","","3"
"Min 1x per month","2012","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2012","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2012","indirect migration background","Rural Area","","","","","3"
"Min 1x per month","2012","indirect migration background","Urban Area","","","","","3"
"Min 1x per week","2012","no migration background","Urban Area","","","","","2"
"Min 1x per week","2012","no migration background","Rural Area","","","","","2"
"Min 1x per week","2012","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2012","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2012","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2012","indirect migration background","Rural Area","","","","","2"
"Never","2012","no migration background","Urban Area","","","","","5"
"Never","2012","no migration background","Rural Area","","","","","5"
"Never","2012","direct migration background","Urban Area","","","","","5"
"Never","2012","direct migration background","Rural Area","","","","","5"
"Never","2012","indirect migration background","Urban Area","","","","","5"
"Never","2012","indirect migration background","Rural Area","","","","","5"
"Rarely","2012","no migration background","Rural Area","","","","","4"
"Rarely","2012","no migration background","Urban Area","","","","","4"
"Rarely","2012","direct migration background","Urban Area","","","","","4"
"Rarely","2012","direct migration background","Rural Area","","","","","4"
"Rarely","2012","indirect migration background","Urban Area","","","","","4"
"Rarely","2012","indirect migration background","Rural Area","","","","","4"
"Daily","2013","no migration background","Urban Area","2","","","","1"
"Daily","2013","no migration background","Rural Area","2","","","","1"
"Daily","2013","direct migration background","Urban Area","1","","","","1"
"Daily","2013","direct migration background","Rural Area","1","","","","1"
"Daily","2013","indirect migration background","Urban Area","3","","","","1"
"Daily","2013","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2013","no migration background","Urban Area","2675","0.199698214766214","0.192932474791269","0.20646395474116","3"
"Min 1x per month","2013","no migration background","Rural Area","1296","0.148150621951955","0.140497392074794","0.155803851829116","3"
"Min 1x per month","2013","direct migration background","Urban Area","303","0.156526624510419","0.140649790586102","0.172403458434735","3"
"Min 1x per month","2013","direct migration background","Rural Area","82","0.159720304704742","0.13153532397133","0.187905285438153","3"
"Min 1x per month","2013","indirect migration background","Urban Area","301","0.342258405924533","0.312291654707957","0.372225157141109","3"
"Min 1x per month","2013","indirect migration background","Rural Area","67","0.2649048812555","0.206856735212017","0.322953027298982","3"
"Min 1x per week","2013","no migration background","Urban Area","320","0.0289068832321783","0.0260713653492916","0.0317424011150649","2"
"Min 1x per week","2013","direct migration background","Urban Area","35","0.0190241334845855","0.0130549393068386","0.0249933276623325","2"
"Min 1x per week","2013","no migration background","Rural Area","166","0.0223078477855935","0.0191262775559081","0.025489418015279","2"
"Min 1x per week","2013","direct migration background","Rural Area","12","","","","2"
"Min 1x per week","2013","indirect migration background","Urban Area","56","0.0707647568893062","0.0545688118837334","0.0869607018948789","2"
"Min 1x per week","2013","indirect migration background","Rural Area","8","","","","2"
"Never","2013","no migration background","Urban Area","3936","0.330113186876615","0.322154645663491","0.338071728089739","5"
"Never","2013","no migration background","Rural Area","2806","0.381672345541869","0.371206693397579","0.39213799768616","5"
"Never","2013","direct migration background","Urban Area","886","0.459864344129903","0.438087226587955","0.48164146167185","5"
"Never","2013","direct migration background","Rural Area","302","0.490064640159293","0.451604577238216","0.52852470308037","5"
"Never","2013","indirect migration background","Urban Area","147","0.15575327016708","0.13285048876726","0.178656051566899","5"
"Never","2013","indirect migration background","Rural Area","48","0.220529762472086","0.165991037923483","0.275068487020689","5"
"Rarely","2013","no migration background","Urban Area","6479","0.44118201311529","0.432778799458202","0.449585226772378","4"
"Rarely","2013","no migration background","Rural Area","4007","0.447073862229619","0.436362743988843","0.457784980470396","4"
"Rarely","2013","direct migration background","Urban Area","787","0.361733715758593","0.340738054876063","0.382729376641123","4"
"Rarely","2013","direct migration background","Rural Area","252","0.317832404833864","0.282008710363719","0.353656099304008","4"
"Rarely","2013","indirect migration background","Urban Area","456","0.43051862491254","0.399245543013127","0.461791706811952","4"
"Rarely","2013","indirect migration background","Rural Area","99","0.473667272731744","0.407986465632386","0.539348079831102","4"
"Daily","2014","no migration background","Urban Area","","","","","1"
"Daily","2014","no migration background","Rural Area","","","","","1"
"Daily","2014","direct migration background","Urban Area","","","","","1"
"Daily","2014","direct migration background","Rural Area","","","","","1"
"Daily","2014","indirect migration background","Urban Area","","","","","1"
"Daily","2014","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2014","no migration background","Urban Area","","","","","3"
"Min 1x per month","2014","no migration background","Rural Area","","","","","3"
"Min 1x per month","2014","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2014","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2014","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2014","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2014","no migration background","Urban Area","","","","","2"
"Min 1x per week","2014","no migration background","Rural Area","","","","","2"
"Min 1x per week","2014","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2014","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2014","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2014","indirect migration background","Rural Area","","","","","2"
"Never","2014","no migration background","Urban Area","","","","","5"
"Never","2014","no migration background","Rural Area","","","","","5"
"Never","2014","direct migration background","Urban Area","","","","","5"
"Never","2014","direct migration background","Rural Area","","","","","5"
"Never","2014","indirect migration background","Urban Area","","","","","5"
"Never","2014","indirect migration background","Rural Area","","","","","5"
"Rarely","2014","no migration background","Urban Area","","","","","4"
"Rarely","2014","no migration background","Rural Area","","","","","4"
"Rarely","2014","direct migration background","Urban Area","","","","","4"
"Rarely","2014","direct migration background","Rural Area","","","","","4"
"Rarely","2014","indirect migration background","Urban Area","","","","","4"
"Rarely","2014","indirect migration background","Rural Area","","","","","4"
"Daily","2015","no migration background","Urban Area","","","","","1"
"Daily","2015","no migration background","Rural Area","","","","","1"
"Daily","2015","direct migration background","Urban Area","","","","","1"
"Daily","2015","direct migration background","Rural Area","","","","","1"
"Daily","2015","indirect migration background","Urban Area","","","","","1"
"Daily","2015","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2015","no migration background","Urban Area","2416","0.206826318688784","0.199555880594721","0.214096756782846","3"
"Min 1x per month","2015","no migration background","Rural Area","1170","0.152565264684146","0.144344448617674","0.160786080750618","3"
"Min 1x per month","2015","direct migration background","Urban Area","702","0.15311996925538","0.142514689878611","0.16372524863215","3"
"Min 1x per month","2015","direct migration background","Rural Area","223","0.173839459864773","0.154635592392849","0.193043327336697","3"
"Min 1x per month","2015","indirect migration background","Rural Area","88","0.316500155739952","0.264890974642021","0.368109336837883","3"
"Min 1x per month","2015","indirect migration background","Urban Area","427","0.347590177818078","0.322419742005473","0.372760613630684","3"
"Min 1x per week","2015","no migration background","Urban Area","454","0.0399981683332122","0.0364807047079713","0.0435156319584531","2"
"Min 1x per week","2015","no migration background","Rural Area","256","0.0355066006763039","0.0312756482195469","0.0397375531330609","2"
"Min 1x per week","2015","direct migration background","Urban Area","149","0.0368805183848175","0.0313299961962544","0.0424310405733805","2"
"Min 1x per week","2015","direct migration background","Rural Area","50","0.0435869124075124","0.0332406592127046","0.0539331656023201","2"
"Min 1x per week","2015","indirect migration background","Urban Area","83","0.0561422773410478","0.043974954785145","0.0683095998969505","2"
"Min 1x per week","2015","indirect migration background","Rural Area","18","","","","2"
"Never","2015","no migration background","Urban Area","3047","0.282052470650682","0.273974824229686","0.290130117071677","5"
"Never","2015","no migration background","Rural Area","2071","0.327657700530001","0.316926720801807","0.338388680258196","5"
"Never","2015","direct migration background","Urban Area","1747","0.430986183506211","0.416401791441777","0.445570575570646","5"
"Never","2015","direct migration background","Rural Area","627","0.404126497762446","0.379259806947058","0.428993188577834","5"
"Never","2015","indirect migration background","Urban Area","216","0.162576620671062","0.143073759527961","0.182079481814164","5"
"Never","2015","indirect migration background","Rural Area","37","0.108494179429257","0.0739848829839793","0.143003475874536","5"
"Rarely","2015","no migration background","Urban Area","6005","0.471123042327322","0.462162835632071","0.480083249022574","4"
"Rarely","2015","no migration background","Rural Area","3852","0.484270434109548","0.47284457249835","0.495696295720747","4"
"Rarely","2015","direct migration background","Urban Area","1831","0.379013328853591","0.364725585788096","0.393301071919086","4"
"Rarely","2015","indirect migration background","Urban Area","649","0.433690924169811","0.407496209647979","0.459885638691644","4"
"Rarely","2015","direct migration background","Rural Area","596","0.378447129965269","0.35387040890647","0.403023851024069","4"
"Rarely","2015","indirect migration background","Rural Area","169","0.508450558516375","0.452977927844261","0.563923189188488","4"
"Daily","2016","no migration background","Urban Area","","","","","1"
"Daily","2016","direct migration background","Urban Area","","","","","1"
"Daily","2016","no migration background","Rural Area","","","","","1"
"Daily","2016","direct migration background","Rural Area","","","","","1"
"Daily","2016","indirect migration background","Urban Area","","","","","1"
"Daily","2016","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2016","no migration background","Urban Area","","","","","3"
"Min 1x per month","2016","no migration background","Rural Area","","","","","3"
"Min 1x per month","2016","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2016","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2016","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2016","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2016","no migration background","Urban Area","","","","","2"
"Min 1x per week","2016","no migration background","Rural Area","","","","","2"
"Min 1x per week","2016","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2016","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2016","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2016","indirect migration background","Urban Area","","","","","2"
"Never","2016","no migration background","Urban Area","","","","","5"
"Never","2016","no migration background","Rural Area","","","","","5"
"Never","2016","direct migration background","Urban Area","","","","","5"
"Never","2016","direct migration background","Rural Area","","","","","5"
"Never","2016","indirect migration background","Urban Area","","","","","5"
"Never","2016","indirect migration background","Rural Area","","","","","5"
"Rarely","2016","no migration background","Urban Area","","","","","4"
"Rarely","2016","no migration background","Rural Area","","","","","4"
"Rarely","2016","direct migration background","Urban Area","","","","","4"
"Rarely","2016","direct migration background","Rural Area","","","","","4"
"Rarely","2016","indirect migration background","Rural Area","","","","","4"
"Rarely","2016","indirect migration background","Urban Area","","","","","4"
"Daily","2017","no migration background","Urban Area","","","","","1"
"Daily","2017","direct migration background","Urban Area","5","","","","1"
"Daily","2017","no migration background","Rural Area","","","","","1"
"Daily","2017","direct migration background","Rural Area","1","","","","1"
"Daily","2017","indirect migration background","Urban Area","","","","","1"
"Daily","2017","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2017","no migration background","Urban Area","2935","0.232255867534616","0.224820172579563","0.23969156248967","3"
"Min 1x per month","2017","no migration background","Rural Area","1548","0.186156500412691","0.17757991327839","0.194733087546992","3"
"Min 1x per month","2017","direct migration background","Urban Area","928","0.173145394631581","0.164526830192776","0.181763959070386","3"
"Min 1x per month","2017","indirect migration background","Urban Area","468","0.372830823385218","0.347590972041967","0.398070674728469","3"
"Min 1x per month","2017","direct migration background","Rural Area","298","0.1689281627108","0.155039839351049","0.182816486070551","3"
"Min 1x per month","2017","indirect migration background","Rural Area","102","0.390932744268765","0.336170426452616","0.445695062084914","3"
"Min 1x per week","2017","no migration background","Urban Area","555","0.0440808539281237","0.0404662098173518","0.0476954980388957","2"
"Min 1x per week","2017","no migration background","Rural Area","317","0.04217178882833","0.0377432569479685","0.0466003207086915","2"
"Min 1x per week","2017","direct migration background","Urban Area","183","0.0294688322854317","0.0256167008848434","0.0333209636860199","2"
"Min 1x per week","2017","direct migration background","Rural Area","63","0.0322874792413421","0.0257355415663107","0.0388394169163734","2"
"Min 1x per week","2017","indirect migration background","Urban Area","95","0.0719147282655015","0.0584300249131597","0.0853994316178434","2"
"Min 1x per week","2017","indirect migration background","Rural Area","23","","","","2"
"Never","2017","no migration background","Urban Area","2787","0.263634148106236","0.255875650753872","0.2713926454586","5"
"Never","2017","no migration background","Rural Area","1986","0.290230315485582","0.280229508128509","0.300231122842654","5"
"Never","2017","direct migration background","Urban Area","4143","0.406973997045703","0.39578386825203","0.418164125839376","5"
"Never","2017","direct migration background","Rural Area","1676","0.425485584443803","0.407159385450716","0.443811783436889","5"
"Never","2017","indirect migration background","Urban Area","214","0.140448708901273","0.122313051257054","0.158584366545492","5"
"Never","2017","indirect migration background","Rural Area","40","0.0845097040761672","0.0532936262776932","0.115725781874641","5"
"Rarely","2017","no migration background","Urban Area","6112","0.460029130431024","0.451252904463759","0.468805356398288","4"
"Rarely","2017","no migration background","Rural Area","4061","0.481441395273397","0.470431692646017","0.492451097900778","4"
"Rarely","2017","direct migration background","Rural Area","758","0.373283506127211","0.355355397700096","0.391211614554327","4"
"Rarely","2017","direct migration background","Urban Area","2145","0.390269797497661","0.379158463265239","0.401381131730083","4"
"Rarely","2017","indirect migration background","Rural Area","140","0.455978983778332","0.400083280705838","0.511874686850826","4"
"Rarely","2017","indirect migration background","Urban Area","633","0.414805739448007","0.389089293861747","0.440522185034267","4"
"Daily","2018","no migration background","Urban Area","","","","","1"
"Daily","2018","no migration background","Rural Area","","","","","1"
"Daily","2018","direct migration background","Urban Area","5","","","","1"
"Daily","2018","direct migration background","Rural Area","7","","","","1"
"Daily","2018","indirect migration background","Urban Area","","","","","1"
"Daily","2018","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2018","no migration background","Urban Area","","","","","3"
"Min 1x per month","2018","direct migration background","Urban Area","270","0.138623218029805","0.125896511331281","0.151349924728328","3"
"Min 1x per month","2018","no migration background","Rural Area","","","","","3"
"Min 1x per month","2018","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2018","direct migration background","Rural Area","89","0.121759720803808","0.101562488842768","0.141956952764848","3"
"Min 1x per month","2018","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2018","no migration background","Urban Area","","","","","2"
"Min 1x per week","2018","no migration background","Rural Area","","","","","2"
"Min 1x per week","2018","direct migration background","Rural Area","20","","","","2"
"Min 1x per week","2018","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2018","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2018","direct migration background","Urban Area","59","0.0325830883306553","0.0260441923770358","0.0391219842842747","2"
"Never","2018","no migration background","Urban Area","","","","","5"
"Never","2018","no migration background","Rural Area","","","","","5"
"Never","2018","direct migration background","Urban Area","1915","0.607451889409016","0.589467162160946","0.625436616657086","5"
"Never","2018","direct migration background","Rural Area","721","0.655427492144634","0.626075607315805","0.684779376973464","5"
"Never","2018","indirect migration background","Urban Area","","","","","5"
"Never","2018","indirect migration background","Rural Area","","","","","5"
"Rarely","2018","no migration background","Urban Area","","","","","4"
"Rarely","2018","no migration background","Rural Area","","","","","4"
"Rarely","2018","direct migration background","Urban Area","583","0.22002577275654","0.204768448708694","0.235283096804385","4"
"Rarely","2018","direct migration background","Rural Area","170","0.203490817187732","0.178625090418615","0.228356543956849","4"
"Rarely","2018","indirect migration background","Urban Area","","","","","4"
"Rarely","2018","indirect migration background","Rural Area","","","","","4"
"Daily","2019","no migration background","Urban Area","5","","","","1"
"Daily","2019","no migration background","Rural Area","3","","","","1"
"Daily","2019","direct migration background","Urban Area","5","","","","1"
"Daily","2019","direct migration background","Rural Area","2","","","","1"
"Daily","2019","indirect migration background","Urban Area","","","","","1"
"Daily","2019","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2019","no migration background","Urban Area","2525","0.207450895784104","0.200036466570784","0.214865324997425","3"
"Min 1x per month","2019","no migration background","Rural Area","1383","0.178835826364066","0.170189493513273","0.187482159214858","3"
"Min 1x per month","2019","direct migration background","Urban Area","693","0.184486320395105","0.173922455331719","0.19505018545849","3"
"Min 1x per month","2019","indirect migration background","Urban Area","404","0.361581241610008","0.335219231679001","0.387943251541015","3"
"Min 1x per month","2019","direct migration background","Rural Area","237","0.150321318370746","0.134393455605491","0.166249181136001","3"
"Min 1x per month","2019","indirect migration background","Rural Area","98","0.33840219196477","0.287117491032701","0.389686892896838","3"
"Min 1x per week","2019","no migration background","Urban Area","237","0.0209664259288911","0.0183466269347657","0.0235862249230164","2"
"Min 1x per week","2019","no migration background","Rural Area","100","0.011176845660534","0.00880487872294869","0.0135488125981194","2"
"Min 1x per week","2019","indirect migration background","Rural Area","19","","","","2"
"Min 1x per week","2019","direct migration background","Rural Area","31","0.0121802305005792","0.00729160840405827","0.0170688525971001","2"
"Min 1x per week","2019","indirect migration background","Urban Area","47","0.0390860768262224","0.0284525816703869","0.0497195719820579","2"
"Min 1x per week","2019","direct migration background","Urban Area","75","0.0162070679469287","0.0127680914240994","0.019646044469758","2"
"Never","2019","no migration background","Urban Area","2914","0.299530511443218","0.291154791997578","0.307906230888858","5"
"Never","2019","no migration background","Rural Area","2188","0.344547123412434","0.333824902726515","0.355269344098352","5"
"Never","2019","direct migration background","Urban Area","2906","0.426033272965068","0.412565671590226","0.43950087433991","5"
"Never","2019","direct migration background","Rural Area","1179","0.466193193416989","0.443960356930933","0.488426029903045","5"
"Never","2019","indirect migration background","Urban Area","227","0.166512612362488","0.146071908929795","0.186953315795181","5"
"Never","2019","indirect migration background","Rural Area","55","0.148980127012094","0.110387154005271","0.187573100018917","5"
"Rarely","2019","no migration background","Urban Area","5808","0.471413295462856","0.462285497738689","0.480541093187023","4"
"Rarely","2019","direct migration background","Urban Area","1500","0.370833707663789","0.357678507492075","0.383988907835504","4"
"Rarely","2019","no migration background","Rural Area","3872","0.465017844988156","0.45376417570728","0.476271514269032","4"
"Rarely","2019","direct migration background","Rural Area","485","0.371225175492693","0.349693087838531","0.392757263146854","4"
"Rarely","2019","indirect migration background","Rural Area","155","0.449050935425478","0.395139891389441","0.502961979461516","4"
"Rarely","2019","indirect migration background","Urban Area","598","0.432820069201282","0.405634597275053","0.46000554112751","4"
