"pli0091_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2001","indirect migration background","(2b) intermediate general qualification","31","0.304628699780297","0.206204421811943","0.403052977748652"
"Min 1x per month","2001","indirect migration background","(2a) intermediate vocational","40","0.271204559798644","0.191326790649953","0.351082328947334"
"Min 1x per month","2001","indirect migration background","(2c_gen) general maturity certificate","31","0.378313554007692","0.269992125542659","0.486634982472726"
"Min 1x per month","2001","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Min 1x per month","2001","indirect migration background","(3a) lower tertiary education","11","","",""
"Min 1x per month","2001","indirect migration background","(3b) higher tertiary education","13","","",""
"Rarely","2001","no migration background","(0) in school","64","0.157772353691683","0.12347714696389","0.192067560419477"
"Rarely","2001","no migration background","(1a) inadequately completed","24","","",""
"Rarely","2001","no migration background","(1b) general elementary school","340","0.199652603822955","0.180071860136243","0.219233347509668"
"Rarely","2001","no migration background","(1c) basic vocational qualification","2217","0.362760701409933","0.350487225394885","0.375034177424981"
"Rarely","2001","no migration background","(2b) intermediate general qualification","149","0.279914318683653","0.240718705066969","0.319109932300338"
"Rarely","2001","no migration background","(2a) intermediate vocational","2487","0.48448839634874","0.470398733335081","0.498578059362398"
"Rarely","2001","no migration background","(2c_gen) general maturity certificate","125","0.230915399549278","0.196349843877946","0.265480955220611"
"Rarely","2001","no migration background","(2c_voc) vocational maturity certificate","483","0.413602389598799","0.384312293677197","0.4428924855204"
"Rarely","2001","no migration background","(3a) lower tertiary education","781","0.495070121345779","0.469632292909292","0.520507949782266"
"Rarely","2001","no migration background","(3b) higher tertiary education","812","0.478591842699731","0.454444533614757","0.502739151784706"
"Rarely","2001","direct migration background","(0) in school","11","","",""
"Rarely","2001","direct migration background","(1a) inadequately completed","38","0.193639008811127","0.142571419924682","0.244706597697572"
"Rarely","2001","direct migration background","(1b) general elementary school","203","0.285416236131068","0.25219736834109","0.318635103921046"
"Rarely","2001","direct migration background","(1c) basic vocational qualification","278","0.31612453850587","0.284940183182325","0.347308893829414"
"Rarely","2001","direct migration background","(2b) intermediate general qualification","18","","",""
"Rarely","2001","direct migration background","(2a) intermediate vocational","57","0.345816996430237","0.272347350231571","0.419286642628904"
"Rarely","2001","direct migration background","(2c_gen) general maturity certificate","52","0.34443873528306","0.266555728907705","0.422321741658415"
"Rarely","2001","direct migration background","(2c_voc) vocational maturity certificate","149","0.461997458329373","0.407543166807767","0.51645174985098"
"Rarely","2001","direct migration background","(3a) lower tertiary education","42","0.494743037392261","0.387824146018407","0.601661928766114"
"Rarely","2001","direct migration background","(3b) higher tertiary education","131","0.492560916366277","0.433686022420757","0.551435810311797"
"Rarely","2001","indirect migration background","(0) in school","15","","",""
"Rarely","2001","indirect migration background","(1a) inadequately completed","4","","",""
"Rarely","2001","indirect migration background","(1b) general elementary school","57","0.416933182353169","0.339562186752984","0.494304177953354"
"Rarely","2001","indirect migration background","(1c) basic vocational qualification","60","0.430734934178703","0.350413033312227","0.51105683504518"
"Rarely","2001","indirect migration background","(2b) intermediate general qualification","18","","",""
"Rarely","2001","indirect migration background","(2a) intermediate vocational","45","0.329641193590583","0.245181595816528","0.414100791364637"
"Rarely","2001","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"Rarely","2001","indirect migration background","(2c_voc) vocational maturity certificate","19","","",""
"Rarely","2001","indirect migration background","(3a) lower tertiary education","5","","",""
"Rarely","2001","indirect migration background","(3b) higher tertiary education","15","","",""
"Never","2001","no migration background","(0) in school","9","","",""
"Never","2001","no migration background","(1a) inadequately completed","46","0.566472017922901","0.460496329598405","0.672447706247397"
"Never","2001","no migration background","(1b) general elementary school","1032","0.689689287689916","0.667028367071931","0.712350208307901"
"Never","2001","no migration background","(1c) basic vocational qualification","2886","0.501609183490274","0.488845561268582","0.514372805711965"
"Never","2001","no migration background","(2b) intermediate general qualification","73","0.189156707056113","0.154965678978522","0.223347735133704"
"Never","2001","no migration background","(2a) intermediate vocational","987","0.228301226873499","0.21646760409737","0.240134849649627"
"Never","2001","no migration background","(2c_gen) general maturity certificate","32","0.0803268738993955","0.0580334272187019","0.102620320580089"
"Never","2001","no migration background","(2c_voc) vocational maturity certificate","208","0.220321711418175","0.195671562518193","0.244971860318157"
"Never","2001","no migration background","(3a) lower tertiary education","338","0.245819112441481","0.223912424346963","0.267725800535999"
"Never","2001","no migration background","(3b) higher tertiary education","338","0.219945825749849","0.199923366009989","0.239968285489708"
"Never","2001","direct migration background","(0) in school","1","","",""
"Never","2001","direct migration background","(1a) inadequately completed","184","0.759077814131674","0.70381083592922","0.814344792334129"
"Never","2001","direct migration background","(1b) general elementary school","448","0.636361321233479","0.600977409771698","0.671745232695259"
"Never","2001","direct migration background","(1c) basic vocational qualification","435","0.525368503813375","0.491877400934095","0.558859606692655"
"Never","2001","direct migration background","(2b) intermediate general qualification","17","","",""
"Never","2001","direct migration background","(2a) intermediate vocational","55","0.346591323941812","0.27308301280034","0.420099635083284"
"Never","2001","direct migration background","(2c_gen) general maturity certificate","42","0.288232998783601","0.2139959246193","0.362470072947901"
"Never","2001","direct migration background","(2c_voc) vocational maturity certificate","122","0.387937307058484","0.334714364374978","0.44116024974199"
"Never","2001","direct migration background","(3a) lower tertiary education","22","","",""
"Never","2001","direct migration background","(3b) higher tertiary education","86","0.288701137728177","0.235335892288125","0.342066383168229"
"Never","2001","indirect migration background","(0) in school","2","","",""
"Never","2001","indirect migration background","(1a) inadequately completed","2","","",""
"Never","2001","indirect migration background","(1b) general elementary school","39","0.254672177414516","0.18630459712909","0.323039757699943"
"Never","2001","indirect migration background","(1c) basic vocational qualification","33","0.24485842138335","0.175108555401222","0.314608287365478"
"Never","2001","indirect migration background","(2b) intermediate general qualification","5","","",""
"Never","2001","indirect migration background","(2a) intermediate vocational","11","","",""
"Never","2001","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Never","2001","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Never","2001","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","2001","indirect migration background","(3b) higher tertiary education","2","","",""
"Daily","2002","no migration background","(0) in school","","","",""
"Daily","2002","no migration background","(1a) inadequately completed","","","",""
"Daily","2002","no migration background","(1b) general elementary school","","","",""
"Daily","2002","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","no migration background","(2a) intermediate vocational","","","",""
"Daily","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","no migration background","(3a) lower tertiary education","","","",""
"Daily","2002","no migration background","(3b) higher tertiary education","","","",""
"Daily","2002","direct migration background","(0) in school","","","",""
"Daily","2002","direct migration background","(1a) inadequately completed","","","",""
"Daily","2002","direct migration background","(1b) general elementary school","","","",""
"Daily","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2002","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2002","indirect migration background","(0) in school","","","",""
"Daily","2002","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2002","indirect migration background","(1b) general elementary school","","","",""
"Daily","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","no migration background","(0) in school","","","",""
"Min 1x per week","2002","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","direct migration background","(0) in school","","","",""
"Min 1x per week","2002","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","indirect migration background","(0) in school","","","",""
"Min 1x per week","2002","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","no migration background","(0) in school","","","",""
"Min 1x per month","2002","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","direct migration background","(0) in school","","","",""
"Min 1x per month","2002","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(0) in school","","","",""
"Min 1x per month","2002","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","no migration background","(0) in school","","","",""
"Rarely","2002","no migration background","(1a) inadequately completed","","","",""
"Rarely","2002","no migration background","(1b) general elementary school","","","",""
"Rarely","2002","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","direct migration background","(0) in school","","","",""
"Rarely","2002","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2002","direct migration background","(1b) general elementary school","","","",""
"Rarely","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","indirect migration background","(0) in school","","","",""
"Rarely","2002","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2002","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2002","no migration background","(0) in school","","","",""
"Never","2002","no migration background","(1a) inadequately completed","","","",""
"Never","2002","no migration background","(1b) general elementary school","","","",""
"Never","2002","no migration background","(1c) basic vocational qualification","","","",""
"Never","2002","no migration background","(2b) intermediate general qualification","","","",""
"Never","2002","no migration background","(2a) intermediate vocational","","","",""
"Never","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no migration background","(3a) lower tertiary education","","","",""
"Never","2002","no migration background","(3b) higher tertiary education","","","",""
"Never","2002","direct migration background","(0) in school","","","",""
"Never","2002","direct migration background","(1a) inadequately completed","","","",""
"Never","2002","direct migration background","(1b) general elementary school","","","",""
"Never","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2002","direct migration background","(2a) intermediate vocational","","","",""
"Never","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","direct migration background","(3a) lower tertiary education","","","",""
"Never","2002","direct migration background","(3b) higher tertiary education","","","",""
"Never","2002","indirect migration background","(0) in school","","","",""
"Never","2002","indirect migration background","(1a) inadequately completed","","","",""
"Never","2002","indirect migration background","(1b) general elementary school","","","",""
"Never","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2003","no migration background","(0) in school","","","",""
"Daily","2003","no migration background","(1a) inadequately completed","","","",""
"Daily","2003","no migration background","(1b) general elementary school","","","",""
"Daily","2003","no migration background","(1c) basic vocational qualification","4","","",""
"Daily","2003","no migration background","(2b) intermediate general qualification","1","","",""
"Daily","2003","no migration background","(2a) intermediate vocational","1","","",""
"Daily","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","no migration background","(3a) lower tertiary education","","","",""
"Daily","2003","no migration background","(3b) higher tertiary education","","","",""
"Daily","2003","direct migration background","(0) in school","","","",""
"Daily","2003","direct migration background","(1a) inadequately completed","","","",""
"Daily","2003","direct migration background","(1b) general elementary school","","","",""
"Daily","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2003","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2003","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2003","indirect migration background","(0) in school","","","",""
"Daily","2003","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2003","indirect migration background","(1b) general elementary school","","","",""
"Daily","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","no migration background","(0) in school","133","0.222730675380543","0.185965103916163","0.259496246844922"
"Min 1x per week","2003","no migration background","(1a) inadequately completed","4","","",""
"Min 1x per week","2003","no migration background","(1b) general elementary school","48","0.0315352824744004","0.0224838597819497","0.0405867051668511"
"Min 1x per week","2003","no migration background","(1c) basic vocational qualification","87","0.0146444923625945","0.0114500000634627","0.0178389846617262"
"Min 1x per week","2003","no migration background","(2b) intermediate general qualification","94","0.183939516408015","0.15014851236358","0.21773052045245"
"Min 1x per week","2003","no migration background","(2a) intermediate vocational","176","0.035130410292051","0.0299510738222723","0.0403097467618297"
"Min 1x per week","2003","no migration background","(2c_gen) general maturity certificate","160","0.227730661017005","0.195663496793904","0.259797825240107"
"Min 1x per week","2003","no migration background","(2c_voc) vocational maturity certificate","57","0.041470276663185","0.0302963421659537","0.0526442111604163"
"Min 1x per week","2003","no migration background","(3a) lower tertiary education","34","0.0229757879519988","0.0156686097617333","0.0302829661422643"
"Min 1x per week","2003","no migration background","(3b) higher tertiary education","75","0.0444041569494722","0.0359948236355945","0.0528134902633498"
"Min 1x per week","2003","direct migration background","(0) in school","7","","",""
"Min 1x per week","2003","direct migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","2003","direct migration background","(1b) general elementary school","9","","",""
"Min 1x per week","2003","direct migration background","(1c) basic vocational qualification","13","","",""
"Min 1x per week","2003","direct migration background","(2b) intermediate general qualification","10","","",""
"Min 1x per week","2003","direct migration background","(2a) intermediate vocational","3","","",""
"Min 1x per week","2003","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","2003","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2003","direct migration background","(3a) lower tertiary education","2","","",""
"Min 1x per week","2003","direct migration background","(3b) higher tertiary education","8","","",""
"Min 1x per week","2003","indirect migration background","(0) in school","18","","",""
"Min 1x per week","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2003","indirect migration background","(1b) general elementary school","19","","",""
"Min 1x per week","2003","indirect migration background","(1c) basic vocational qualification","8","","",""
"Min 1x per week","2003","indirect migration background","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2003","indirect migration background","(2a) intermediate vocational","13","","",""
"Min 1x per week","2003","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"Min 1x per week","2003","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","indirect migration background","(3b) higher tertiary education","4","","",""
"Min 1x per month","2003","no migration background","(0) in school","240","0.52513561883884","0.481010480960535","0.569260756717144"
"Min 1x per month","2003","no migration background","(1a) inadequately completed","4","","",""
"Min 1x per month","2003","no migration background","(1b) general elementary school","126","0.0713865818105678","0.0580512952373751","0.0847218683837606"
"Min 1x per month","2003","no migration background","(1c) basic vocational qualification","430","0.074141399301592","0.0671739962851503","0.0811088023180338"
"Min 1x per month","2003","no migration background","(2b) intermediate general qualification","190","0.356093833160383","0.314330426167693","0.397857240153073"
"Min 1x per month","2003","no migration background","(2a) intermediate vocational","863","0.188495962290481","0.177493381317346","0.199498543263617"
"Min 1x per month","2003","no migration background","(2c_gen) general maturity certificate","280","0.394783605836472","0.357406961942889","0.432160249730054"
"Min 1x per month","2003","no migration background","(2c_voc) vocational maturity certificate","305","0.236096465003218","0.212295264402631","0.259897665603805"
"Min 1x per month","2003","no migration background","(3a) lower tertiary education","327","0.237785548754943","0.217022403341148","0.258548694168738"
"Min 1x per month","2003","no migration background","(3b) higher tertiary education","516","0.22525799324203","0.208203795917725","0.242312190566336"
"Min 1x per month","2003","direct migration background","(0) in school","24","","",""
"Min 1x per month","2003","direct migration background","(1a) inadequately completed","2","","",""
"Min 1x per month","2003","direct migration background","(1b) general elementary school","36","0.073060099888194","0.0523577490271046","0.0937624507492835"
"Min 1x per month","2003","direct migration background","(1c) basic vocational qualification","62","0.084731191836142","0.064827430318932","0.104634953353352"
"Min 1x per month","2003","direct migration background","(2b) intermediate general qualification","13","","",""
"Min 1x per month","2003","direct migration background","(2a) intermediate vocational","29","","",""
"Min 1x per month","2003","direct migration background","(2c_gen) general maturity certificate","23","","",""
"Min 1x per month","2003","direct migration background","(2c_voc) vocational maturity certificate","36","0.128473738118127","0.0900938163806427","0.166853659855611"
"Min 1x per month","2003","direct migration background","(3a) lower tertiary education","16","","",""
"Min 1x per month","2003","direct migration background","(3b) higher tertiary education","48","0.190214946657704","0.14464979090162","0.235780102413788"
"Min 1x per month","2003","indirect migration background","(0) in school","35","0.47021413930692","0.354118223854143","0.586310054759698"
"Min 1x per month","2003","indirect migration background","(1a) inadequately completed","4","","",""
"Min 1x per month","2003","indirect migration background","(1b) general elementary school","24","","",""
"Min 1x per month","2003","indirect migration background","(1c) basic vocational qualification","35","0.199424170892227","0.132999283725523","0.265849058058931"
"Min 1x per month","2003","indirect migration background","(2b) intermediate general qualification","34","0.348714809017452","0.2401340112129","0.457295606822003"
"Min 1x per month","2003","indirect migration background","(2a) intermediate vocational","43","0.335301818054443","0.254458776839716","0.416144859269169"
"Min 1x per month","2003","indirect migration background","(2c_gen) general maturity certificate","43","0.577245515964468","0.472227689982295","0.682263341946642"
"Min 1x per month","2003","indirect migration background","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per month","2003","indirect migration background","(3a) lower tertiary education","11","","",""
"Min 1x per month","2003","indirect migration background","(3b) higher tertiary education","17","","",""
"Rarely","2003","no migration background","(0) in school","104","0.222576014611318","0.185819553740439","0.259332475482196"
"Rarely","2003","no migration background","(1a) inadequately completed","28","","",""
"Rarely","2003","no migration background","(1b) general elementary school","311","0.193602560908404","0.173137798787694","0.214067323029114"
"Rarely","2003","no migration background","(1c) basic vocational qualification","1916","0.33998606558212","0.327388827959901","0.35258330320434"
"Rarely","2003","no migration background","(2b) intermediate general qualification","139","0.253381535923061","0.215446609407395","0.291316462438727"
"Rarely","2003","no migration background","(2a) intermediate vocational","2565","0.503767534728414","0.489702011898254","0.517833057558573"
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","175","0.288118113696051","0.253487940873672","0.322748286518431"
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","617","0.473906328862527","0.44592214436251","0.501890513362544"
"Rarely","2003","no migration background","(3a) lower tertiary education","871","0.481898694390111","0.457529170417994","0.506268218362228"
"Rarely","2003","no migration background","(3b) higher tertiary education","1180","0.475583468822521","0.455195958777911","0.495970978867131"
"Rarely","2003","direct migration background","(0) in school","18","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","22","","",""
"Rarely","2003","direct migration background","(1b) general elementary school","130","0.225250160905516","0.192017352192268","0.258482969618764"
"Rarely","2003","direct migration background","(1c) basic vocational qualification","228","0.273306681858107","0.241454449223608","0.305158914492606"
"Rarely","2003","direct migration background","(2b) intermediate general qualification","12","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","60","0.351870816684619","0.276931762971073","0.426809870398166"
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","46","0.433145094814981","0.346279911731929","0.520010277898033"
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","119","0.424383767567346","0.367694275782544","0.481073259352148"
"Rarely","2003","direct migration background","(3a) lower tertiary education","41","0.487846416182755","0.381583850983637","0.594108981381874"
"Rarely","2003","direct migration background","(3b) higher tertiary education","122","0.411437363973114","0.354306095132055","0.468568632814174"
"Rarely","2003","indirect migration background","(0) in school","14","","",""
"Rarely","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","36","0.303020524073835","0.220101705694788","0.385939342452882"
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","52","0.338144590674014","0.259499163732874","0.416790017615154"
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","19","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","58","0.47445239411372","0.388942809757794","0.559961978469647"
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","19","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","5","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","20","","",""
"Never","2003","no migration background","(0) in school","15","","",""
"Never","2003","no migration background","(1a) inadequately completed","52","0.611690732936634","0.509864053178802","0.713517412694466"
"Never","2003","no migration background","(1b) general elementary school","947","0.703475574806628","0.679820118499117","0.727131031114139"
"Never","2003","no migration background","(1c) basic vocational qualification","2995","0.570669789899458","0.557506744593089","0.583832835205827"
"Never","2003","no migration background","(2b) intermediate general qualification","81","0.206078591041267","0.170800295284197","0.241356886798338"
"Never","2003","no migration background","(2a) intermediate vocational","1249","0.271965605651733","0.259447715227932","0.284483496075534"
"Never","2003","no migration background","(2c_gen) general maturity certificate","42","0.0893676194504717","0.0675540345009193","0.111181204400024"
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","244","0.24852692947107","0.22430669737264","0.2727471615695"
"Never","2003","no migration background","(3a) lower tertiary education","383","0.257339968902948","0.236018826270711","0.278661111535185"
"Never","2003","no migration background","(3b) higher tertiary education","534","0.254754380985976","0.236966542695079","0.272542219276873"
"Never","2003","direct migration background","(0) in school","","","",""
"Never","2003","direct migration background","(1a) inadequately completed","155","0.857943483991032","0.807084377828563","0.908802590153501"
"Never","2003","direct migration background","(1b) general elementary school","432","0.670076788035805","0.632672407360929","0.707481168710682"
"Never","2003","direct migration background","(1c) basic vocational qualification","449","0.624544549509801","0.589934669893556","0.659154429126046"
"Never","2003","direct migration background","(2b) intermediate general qualification","19","","",""
"Never","2003","direct migration background","(2a) intermediate vocational","64","0.351553155651709","0.276629582197414","0.426476729106004"
"Never","2003","direct migration background","(2c_gen) general maturity certificate","43","0.316343618274256","0.234818477116875","0.397868759431638"
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","133","0.440607871440242","0.383664789802692","0.497550953077793"
"Never","2003","direct migration background","(3a) lower tertiary education","26","","",""
