"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2001","Not Employed","in school","137","0.316315381176481","0.27210322596716","0.360527536385801","2"
"Min 1x per week","2001","Not Employed","inadequately","2","","","","2"
"Never","2001","Not Employed","in school","9","","","","5"
"Never","2001","Not Employed","inadequately","155","0.838411850751177","0.784339961064459","0.892483740437895","5"
"Never","2001","Not Employed","general elemantary","1153","0.74709822052382","0.726054457243644","0.768141983803996","5"
"Never","2001","Not Employed","middle vocational","2468","0.614499323827297","0.599812881469838","0.629185766184755","5"
"Never","2001","Not Employed","vocational + Abi","118","0.479069850112824","0.420556058307664","0.537583641917984","5"
"Never","2001","Not Employed","higher vocational","244","0.573911530880736","0.528819533902265","0.619003527859207","5"
"Never","2001","Not Employed","higher education","390","0.522930518100544","0.488448443913084","0.557412592288003","5"
"Never","2001","Employed","in school","3","","","","5"
"Never","2001","Employed","inadequately","64","0.45875788592693","0.373752060731223","0.543763711122636","5"
"Never","2001","Employed","general elemantary","444","0.324753472492424","0.300642097370549","0.348864847614299","5"
"Never","2001","Employed","middle vocational","1656","0.234870221289333","0.225184761988573","0.244555680590093","5"
"Never","2001","Employed","vocational + Abi","129","0.156130333047135","0.130866873118261","0.18139379297601","5"
"Never","2001","Employed","higher vocational","242","0.222493387885468","0.199029225474481","0.245957550296455","5"
"Never","2001","Employed","higher education","397","0.140630921462826","0.127611779950485","0.153650062975166","5"
"Rarely","2001","Not Employed","in school","76","0.187983473427449","0.150838855534475","0.225128091320422","4"
"Rarely","2001","Not Employed","inadequately","16","","","","4"
"Rarely","2001","Not Employed","general elemantary","289","0.153644255828572","0.13618630558371","0.171102206073434","4"
"Rarely","2001","Not Employed","middle vocational","1209","0.265426384280273","0.252102432983896","0.278750335576651","4"
"Rarely","2001","Not Employed","vocational + Abi","106","0.347655671695029","0.291875200287148","0.40343614310291","4"
"Rarely","2001","Not Employed","higher vocational","170","0.327898795282745","0.285091838847196","0.370705751718295","4"
"Rarely","2001","Not Employed","higher education","306","0.346516196863705","0.313664352727841","0.379368040999569","4"
"Rarely","2001","Employed","in school","14","","","","4"
"Rarely","2001","Employed","inadequately","45","0.35088316306947","0.269468275562436","0.432298050576504","4"
"Rarely","2001","Employed","general elemantary","488","0.354419365332153","0.329790303599628","0.379048427064678","4"
"Rarely","2001","Employed","middle vocational","3522","0.469697308745565","0.458294557739992","0.481100059751138","4"
"Rarely","2001","Employed","vocational + Abi","350","0.426351858924586","0.391931263944536","0.460772453904635","4"
"Rarely","2001","Employed","higher vocational","647","0.510177373953404","0.481975726829006","0.538379021077802","4"
"Rarely","2001","Employed","higher education","1480","0.533098721888475","0.514414783481415","0.551782660295534","4"
"Daily","2002","Not Employed","in school","","","","","1"
"Daily","2002","Not Employed","inadequately","","","","","1"
"Daily","2002","Not Employed","general elemantary","","","","","1"
"Daily","2002","Not Employed","middle vocational","","","","","1"
"Daily","2002","Not Employed","vocational + Abi","","","","","1"
"Daily","2002","Not Employed","higher vocational","","","","","1"
"Daily","2002","Not Employed","higher education","","","","","1"
"Daily","2002","Employed","in school","","","","","1"
"Daily","2002","Employed","inadequately","","","","","1"
"Daily","2002","Employed","general elemantary","","","","","1"
"Daily","2002","Employed","middle vocational","","","","","1"
"Daily","2002","Employed","vocational + Abi","","","","","1"
"Daily","2002","Employed","higher vocational","","","","","1"
"Daily","2002","Employed","higher education","","","","","1"
"Min 1x per month","2002","Not Employed","in school","","","","","3"
"Min 1x per month","2002","Not Employed","inadequately","","","","","3"
"Min 1x per month","2002","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Not Employed","higher education","","","","","3"
"Min 1x per month","2002","Employed","in school","","","","","3"
"Min 1x per month","2002","Employed","inadequately","","","","","3"
"Min 1x per month","2002","Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Employed","higher education","","","","","3"
"Min 1x per week","2002","Employed","higher education","","","","","2"
"Min 1x per week","2002","Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Not Employed","in school","","","","","2"
"Min 1x per week","2002","Not Employed","inadequately","","","","","2"
"Min 1x per week","2002","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2002","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Not Employed","higher education","","","","","2"
"Min 1x per week","2002","Employed","in school","","","","","2"
"Min 1x per week","2002","Employed","inadequately","","","","","2"
"Min 1x per week","2002","Employed","general elemantary","","","","","2"
"Never","2002","Not Employed","in school","","","","","5"
"Never","2002","Not Employed","inadequately","","","","","5"
"Never","2002","Not Employed","general elemantary","","","","","5"
"Never","2002","Not Employed","middle vocational","","","","","5"
"Never","2002","Not Employed","vocational + Abi","","","","","5"
"Never","2002","Not Employed","higher vocational","","","","","5"
"Never","2002","Not Employed","higher education","","","","","5"
"Never","2002","Employed","in school","","","","","5"
"Never","2002","Employed","inadequately","","","","","5"
"Never","2002","Employed","general elemantary","","","","","5"
"Never","2002","Employed","middle vocational","","","","","5"
"Never","2002","Employed","vocational + Abi","","","","","5"
"Never","2002","Employed","higher vocational","","","","","5"
"Never","2002","Employed","higher education","","","","","5"
"Rarely","2002","Not Employed","vocational + Abi","","","","","4"
"Rarely","2002","Not Employed","higher vocational","","","","","4"
"Rarely","2002","Not Employed","higher education","","","","","4"
"Rarely","2002","Employed","in school","","","","","4"
"Rarely","2002","Employed","inadequately","","","","","4"
"Rarely","2002","Employed","general elemantary","","","","","4"
"Rarely","2002","Employed","middle vocational","","","","","4"
"Rarely","2002","Employed","vocational + Abi","","","","","4"
"Rarely","2002","Employed","higher vocational","","","","","4"
"Rarely","2002","Employed","higher education","","","","","4"
"Rarely","2002","Not Employed","inadequately","","","","","4"
"Rarely","2002","Not Employed","general elemantary","","","","","4"
"Rarely","2002","Not Employed","middle vocational","","","","","4"
"Rarely","2002","Not Employed","in school","","","","","4"
"Daily","2003","Not Employed","in school","","","","","1"
"Daily","2003","Not Employed","inadequately","","","","","1"
"Daily","2003","Not Employed","general elemantary","","","","","1"
"Daily","2003","Not Employed","middle vocational","2","","","","1"
"Daily","2003","Not Employed","vocational + Abi","","","","","1"
"Daily","2003","Not Employed","higher vocational","","","","","1"
"Daily","2003","Not Employed","higher education","","","","","1"
"Daily","2003","Employed","in school","","","","","1"
"Daily","2003","Employed","inadequately","","","","","1"
"Daily","2003","Employed","general elemantary","1","","","","1"
"Daily","2003","Employed","middle vocational","2","","","","1"
"Daily","2003","Employed","vocational + Abi","","","","","1"
"Daily","2003","Employed","higher vocational","1","","","","1"
"Daily","2003","Employed","higher education","","","","","1"
"Min 1x per month","2003","Not Employed","in school","240","0.505974966964993","0.462019905676266","0.549930028253721","3"
"Min 1x per month","2003","Not Employed","inadequately","4","","","","3"
"Min 1x per month","2003","Not Employed","general elemantary","115","0.0553837439157396","0.0437777445555126","0.0669897432759667","3"
"Min 1x per month","2003","Not Employed","middle vocational","326","0.065790438272314","0.0582757399413069","0.073305136603321","3"
"Min 1x per month","2003","Not Employed","vocational + Abi","38","0.094810651200398","0.061151754298384","0.128469548102412","3"
"Min 1x per month","2003","Not Employed","higher vocational","26","","","","3"
"Min 1x per month","2003","Not Employed","higher education","95","0.097068942202043","0.0784189842655261","0.11571890013856","3"
"Min 1x per month","2003","Employed","in school","59","0.515821129068431","0.424483096758495","0.607159161378368","3"
"Min 1x per month","2003","Employed","inadequately","11","","","","3"
"Min 1x per month","2003","Employed","general elemantary","300","0.226282638540355","0.203179041215807","0.249386235864904","3"
"Min 1x per month","2003","Employed","middle vocational","1334","0.189902018671585","0.180682769732897","0.199121267610273","3"
"Min 1x per month","2003","Employed","vocational + Abi","244","0.287933023126592","0.257844932684558","0.318021113568626","3"
"Min 1x per month","2003","Employed","higher vocational","215","0.193546470170324","0.171221156032087","0.21587178430856","3"
"Min 1x per month","2003","Employed","higher education","840","0.276891668723503","0.261820003422986","0.291963334024021","3"
"Min 1x per week","2003","Not Employed","in school","121","0.199823425035299","0.164668513238046","0.234978336832552","2"
"Min 1x per week","2003","Not Employed","inadequately","5","","","","2"
"Min 1x per week","2003","Not Employed","general elemantary","46","0.0283624749210131","0.0199390660567869","0.0367858837852394","2"
"Min 1x per week","2003","Not Employed","middle vocational","107","0.018443196892157","0.0143648531508252","0.0225215406334887","2"
"Min 1x per week","2003","Not Employed","vocational + Abi","6","","","","2"
"Min 1x per week","2003","Not Employed","higher vocational","5","","","","2"
"Min 1x per week","2003","Not Employed","higher education","13","","","","2"
"Min 1x per week","2003","Employed","in school","37","0.336008113893354","0.249679366503802","0.422336861282905","2"
"Min 1x per week","2003","Employed","inadequately","4","","","","2"
"Min 1x per week","2003","Employed","general elemantary","145","0.116365905053609","0.0986602529461813","0.134071557161037","2"
"Min 1x per week","2003","Employed","middle vocational","364","0.0463011187145271","0.0413618420261666","0.0512403954028876","2"
"Min 1x per week","2003","Employed","vocational + Abi","49","0.0518153464782684","0.037086656226287","0.0665440367302498","2"
"Min 1x per week","2003","Employed","higher vocational","36","0.0329355227810897","0.0228505373902938","0.0430205081718856","2"
"Min 1x per week","2003","Employed","higher education","111","0.0414342520739609","0.0347215817367357","0.0481469224111861","2"
"Never","2003","Not Employed","in school","19","","","","5"
"Never","2003","Not Employed","inadequately","131","0.845399331084202","0.789381700664224","0.90141696150418","5"
"Never","2003","Not Employed","general elemantary","1084","0.754800580087676","0.732971295072845","0.776629865102507","5"
"Never","2003","Not Employed","middle vocational","2634","0.666308563419233","0.652015733179406","0.68060139365906","5"
"Never","2003","Not Employed","vocational + Abi","135","0.5427680453822","0.485531024736541","0.600005066027859","5"
"Never","2003","Not Employed","higher vocational","302","0.651340772030189","0.608797656973374","0.693883887087005","5"
"Never","2003","Not Employed","higher education","491","0.536996430978808","0.505584959510059","0.568407902447557","5"
"Never","2003","Employed","in school","","","","","5"
"Never","2003","Employed","inadequately","67","0.564469833204277","0.471388127864349","0.657551538544205","5"
"Never","2003","Employed","general elemantary","423","0.366783657204632","0.340173719104665","0.393393595304599","5"
"Never","2003","Employed","middle vocational","1849","0.281786265540692","0.271212035844682","0.292360495236702","5"
"Never","2003","Employed","vocational + Abi","150","0.185084664750582","0.159278115975316","0.210891213525848","5"
"Never","2003","Employed","higher vocational","261","0.235174277107105","0.211208504784867","0.259140049429343","5"
"Never","2003","Employed","higher education","565","0.166612827922469","0.154061714979747","0.179163940865191","5"
"Rarely","2003","Employed","higher vocational","690","0.538175988403342","0.510004117433204","0.566347859373479","4"
"Rarely","2003","Employed","higher education","1870","0.515061251280067","0.498227632135035","0.531894870425099","4"
"Rarely","2003","Not Employed","vocational + Abi","112","0.353425048284592","0.298501359509289","0.408348737059894","4"
"Rarely","2003","Not Employed","higher vocational","149","0.300675864131478","0.259739137342641","0.341612590920315","4"
"Rarely","2003","Not Employed","higher education","369","0.351388455225588","0.321314088305469","0.381462822145706","4"
"Rarely","2003","Employed","in school","19","","","","4"
"Rarely","2003","Employed","inadequately","27","","","","4"
"Rarely","2003","Employed","general elemantary","391","0.29039258801357","0.265327764347731","0.31545741167941","4"
"Rarely","2003","Employed","middle vocational","3404","0.481742152013514","0.469997443459809","0.493486860567219","4"
"Rarely","2003","Employed","vocational + Abi","427","0.475166965644558","0.441983467531573","0.508350463757544","4"
"Rarely","2003","Not Employed","inadequately","20","","","","4"
"Rarely","2003","Not Employed","general elemantary","247","0.161453201075571","0.142782928340063","0.180123473811079","4"
"Rarely","2003","Not Employed","middle vocational","1112","0.248524659916668","0.235425298696448","0.261624021136888","4"
"Rarely","2003","Not Employed","in school","117","0.257372279700404","0.218936441238925","0.295808118161882","4"
"Daily","2004","Not Employed","in school","","","","","1"
"Daily","2004","Not Employed","inadequately","","","","","1"
"Daily","2004","Not Employed","general elemantary","","","","","1"
"Daily","2004","Not Employed","middle vocational","","","","","1"
"Daily","2004","Not Employed","vocational + Abi","","","","","1"
"Daily","2004","Not Employed","higher vocational","","","","","1"
"Daily","2004","Not Employed","higher education","","","","","1"
"Daily","2004","Employed","in school","","","","","1"
"Daily","2004","Employed","inadequately","","","","","1"
"Daily","2004","Employed","general elemantary","","","","","1"
"Daily","2004","Employed","middle vocational","","","","","1"
"Daily","2004","Employed","vocational + Abi","","","","","1"
"Daily","2004","Employed","higher vocational","","","","","1"
"Daily","2004","Employed","higher education","","","","","1"
"Min 1x per month","2004","Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Employed","higher education","","","","","3"
"Min 1x per month","2004","Not Employed","in school","","","","","3"
"Min 1x per month","2004","Not Employed","inadequately","","","","","3"
"Min 1x per month","2004","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2004","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Not Employed","higher education","","","","","3"
"Min 1x per month","2004","Employed","in school","","","","","3"
"Min 1x per month","2004","Employed","inadequately","","","","","3"
"Min 1x per month","2004","Employed","general elemantary","","","","","3"
"Min 1x per week","2004","Not Employed","in school","","","","","2"
"Min 1x per week","2004","Not Employed","inadequately","","","","","2"
"Min 1x per week","2004","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Not Employed","higher education","","","","","2"
"Min 1x per week","2004","Employed","in school","","","","","2"
"Min 1x per week","2004","Employed","inadequately","","","","","2"
"Min 1x per week","2004","Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Employed","higher education","","","","","2"
"Never","2004","Not Employed","in school","","","","","5"
"Never","2004","Not Employed","inadequately","","","","","5"
"Never","2004","Not Employed","general elemantary","","","","","5"
"Never","2004","Not Employed","middle vocational","","","","","5"
"Never","2004","Not Employed","vocational + Abi","","","","","5"
"Never","2004","Not Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","higher education","","","","","5"
"Never","2004","Employed","in school","","","","","5"
"Never","2004","Employed","inadequately","","","","","5"
"Never","2004","Employed","general elemantary","","","","","5"
"Never","2004","Employed","middle vocational","","","","","5"
"Never","2004","Employed","vocational + Abi","","","","","5"
"Never","2004","Employed","higher vocational","","","","","5"
"Never","2004","Employed","higher education","","","","","5"
"Rarely","2004","Not Employed","in school","","","","","4"
"Rarely","2004","Not Employed","inadequately","","","","","4"
"Rarely","2004","Not Employed","general elemantary","","","","","4"
"Rarely","2004","Not Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","vocational + Abi","","","","","4"
"Rarely","2004","Not Employed","higher vocational","","","","","4"
"Rarely","2004","Not Employed","higher education","","","","","4"
"Rarely","2004","Employed","in school","","","","","4"
"Rarely","2004","Employed","inadequately","","","","","4"
"Rarely","2004","Employed","general elemantary","","","","","4"
"Rarely","2004","Employed","middle vocational","","","","","4"
"Rarely","2004","Employed","vocational + Abi","","","","","4"
"Rarely","2004","Employed","higher vocational","","","","","4"
"Rarely","2004","Employed","higher education","","","","","4"
"Daily","2005","Not Employed","in school","","","","","1"
"Daily","2005","Not Employed","inadequately","","","","","1"
"Daily","2005","Not Employed","general elemantary","","","","","1"
"Daily","2005","Not Employed","middle vocational","","","","","1"
"Daily","2005","Not Employed","vocational + Abi","","","","","1"
"Daily","2005","Not Employed","higher vocational","","","","","1"
"Daily","2005","Not Employed","higher education","","","","","1"
"Daily","2005","Employed","in school","","","","","1"
"Daily","2005","Employed","inadequately","","","","","1"
"Daily","2005","Employed","general elemantary","","","","","1"
"Daily","2005","Employed","middle vocational","","","","","1"
"Daily","2005","Employed","vocational + Abi","","","","","1"
"Daily","2005","Employed","higher vocational","","","","","1"
"Daily","2005","Employed","higher education","","","","","1"
"Min 1x per month","2005","Employed","middle vocational","1261","0.194486821572641","0.184725503943032","0.204248139202251","3"
"Min 1x per month","2005","Employed","vocational + Abi","239","0.276842664152758","0.246727649907993","0.306957678397522","3"
"Min 1x per month","2005","Employed","higher vocational","193","0.19363557268031","0.170305529304635","0.216965616055986","3"
"Min 1x per month","2005","Employed","higher education","815","0.27974424062922","0.264088775504396","0.295399705754045","3"
"Min 1x per month","2005","Not Employed","in school","252","0.485025570105152","0.443181592409623","0.526869547800681","3"
"Min 1x per month","2005","Not Employed","inadequately","9","","","","3"
"Min 1x per month","2005","Not Employed","general elemantary","127","0.0772017591466337","0.0629795791787943","0.0914239391144731","3"
"Min 1x per month","2005","Not Employed","middle vocational","356","0.0797520822860764","0.0712919230399586","0.0882122415321942","3"
"Min 1x per month","2005","Not Employed","vocational + Abi","43","0.15339516528549","0.111557073436733","0.195233257134246","3"
"Min 1x per month","2005","Not Employed","higher vocational","29","","","","3"
"Min 1x per month","2005","Not Employed","higher education","120","0.123683600617753","0.103278693582743","0.144088507652763","3"
"Min 1x per month","2005","Employed","in school","40","0.480745218049578","0.382326380171939","0.579164055927217","3"
"Min 1x per month","2005","Employed","inadequately","13","","","","3"
"Min 1x per month","2005","Employed","general elemantary","230","0.216612961739652","0.191732163103636","0.241493760375668","3"
"Min 1x per week","2005","Not Employed","in school","164","0.253789981480332","0.217354409926157","0.290225553034507","2"
"Min 1x per week","2005","Not Employed","inadequately","2","","","","2"
"Min 1x per week","2005","Not Employed","general elemantary","53","0.0310269493837585","0.0217879576069977","0.0402659411605193","2"
"Min 1x per week","2005","Not Employed","middle vocational","134","0.031124944597535","0.0257018986819995","0.0365479905130704","2"
"Min 1x per week","2005","Not Employed","vocational + Abi","12","","","","2"
"Min 1x per week","2005","Not Employed","higher vocational","13","","","","2"
"Min 1x per week","2005","Not Employed","higher education","32","0.0380898412122237","0.0262261474476227","0.0499535349768246","2"
"Min 1x per week","2005","Employed","in school","45","0.334992866557262","0.242018885964889","0.427966847149635","2"
"Min 1x per week","2005","Employed","inadequately","10","","","","2"
"Min 1x per week","2005","Employed","general elemantary","131","0.113407659340702","0.0942555290982102","0.132559789583193","2"
"Min 1x per week","2005","Employed","middle vocational","429","0.06469690228082","0.0586303078765795","0.0707634966850605","2"
"Min 1x per week","2005","Employed","vocational + Abi","60","0.0746273563623825","0.0569402200957816","0.0923144926289833","2"
"Min 1x per week","2005","Employed","higher vocational","46","0.0408719204872966","0.0291820925461088","0.0525617484284844","2"
"Min 1x per week","2005","Employed","higher education","165","0.0617787386923379","0.0533819314807518","0.070175545903924","2"
"Never","2005","Not Employed","in school","19","","","","5"
"Never","2005","Not Employed","inadequately","123","0.80993414176226","0.747966547031073","0.871901736493447","5"
"Never","2005","Not Employed","general elemantary","922","0.703388880239269","0.679050556921755","0.727727203556784","5"
"Never","2005","Not Employed","middle vocational","2181","0.585580519279973","0.570196546884454","0.600964491675493","5"
"Never","2005","Not Employed","vocational + Abi","113","0.443741877384904","0.38606137264171","0.501422382128098","5"
"Never","2005","Not Employed","higher vocational","239","0.582553091200879","0.537241347729164","0.627864834672593","5"
"Never","2005","Not Employed","higher education","422","0.464406465425379","0.433495335356543","0.495317595494216","5"
"Never","2005","Employed","in school","","","","","5"
"Never","2005","Employed","inadequately","44","0.347078684636589","0.249271267640115","0.444886101633063","5"
"Never","2005","Employed","general elemantary","301","0.299500685388617","0.271835303274394","0.32716606750284","5"
"Never","2005","Employed","middle vocational","1277","0.207891807636271","0.197884022546975","0.217899592725566","5"
"Never","2005","Employed","vocational + Abi","97","0.119159711290013","0.0973543407363299","0.140965081843696","5"
"Never","2005","Employed","higher vocational","202","0.191369238721157","0.168143556075474","0.214594921366841","5"
"Never","2005","Employed","higher education","408","0.127739759290018","0.116097745392454","0.139381773187582","5"
"Rarely","2005","Not Employed","in school","113","0.217667564052942","0.183117382116042","0.252217745989841","4"
"Rarely","2005","Not Employed","inadequately","20","","","","4"
"Rarely","2005","Not Employed","general elemantary","251","0.188382411230338","0.167547335012318","0.209217487448359","4"
"Rarely","2005","Not Employed","middle vocational","1268","0.303542453836415","0.289183852250755","0.317901055422076","4"
"Rarely","2005","Not Employed","vocational + Abi","117","0.361953597606294","0.306160786734291","0.417746408478296","4"
"Rarely","2005","Not Employed","higher vocational","174","0.33561407838429","0.292225772977876","0.379002383790703","4"
"Rarely","2005","Not Employed","higher education","426","0.373820092744644","0.343833371986777","0.403806813502511","4"
"Rarely","2005","Employed","in school","14","","","","4"
"Rarely","2005","Employed","inadequately","24","","","","4"
"Rarely","2005","Employed","general elemantary","391","0.370478693531029","0.341309747262282","0.399647639799776","4"
"Rarely","2005","Employed","middle vocational","3349","0.532924468510268","0.520620267454843","0.545228669565692","4"
"Rarely","2005","Employed","vocational + Abi","452","0.529370268194847","0.495775657107847","0.562964879281847","4"
"Rarely","2005","Employed","higher vocational","661","0.574123268111236","0.544928715503706","0.603317820718765","4"
"Rarely","2005","Employed","higher education","1770","0.530737261388424","0.513331627144544","0.548142895632304","4"
"Daily","2006","Not Employed","in school","","","","","1"
"Daily","2006","Not Employed","inadequately","","","","","1"
"Daily","2006","Not Employed","general elemantary","","","","","1"
"Daily","2006","Not Employed","middle vocational","","","","","1"
"Daily","2006","Not Employed","vocational + Abi","","","","","1"
"Daily","2006","Not Employed","higher vocational","","","","","1"
"Daily","2006","Not Employed","higher education","","","","","1"
"Daily","2006","Employed","in school","","","","","1"
"Daily","2006","Employed","inadequately","","","","","1"
"Daily","2006","Employed","general elemantary","","","","","1"
"Daily","2006","Employed","middle vocational","","","","","1"
"Daily","2006","Employed","vocational + Abi","","","","","1"
"Daily","2006","Employed","higher vocational","","","","","1"
"Daily","2006","Employed","higher education","","","","","1"
"Min 1x per month","2006","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2006","Not Employed","higher education","","","","","3"
"Min 1x per month","2006","Employed","in school","","","","","3"
"Min 1x per month","2006","Employed","inadequately","","","","","3"
"Min 1x per month","2006","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Employed","general elemantary","","","","","3"
"Min 1x per month","2006","Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Employed","higher vocational","","","","","3"
"Min 1x per month","2006","Employed","higher education","","","","","3"
"Min 1x per month","2006","Not Employed","in school","","","","","3"
"Min 1x per month","2006","Not Employed","inadequately","","","","","3"
"Min 1x per month","2006","Not Employed","general elemantary","","","","","3"
"Min 1x per week","2006","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Employed","in school","","","","","2"
"Min 1x per week","2006","Not Employed","higher education","","","","","2"
"Min 1x per week","2006","Not Employed","in school","","","","","2"
"Min 1x per week","2006","Not Employed","inadequately","","","","","2"
"Min 1x per week","2006","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Employed","inadequately","","","","","2"
"Min 1x per week","2006","Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Employed","higher education","","","","","2"
"Never","2006","Not Employed","in school","","","","","5"
"Never","2006","Not Employed","inadequately","","","","","5"
"Never","2006","Not Employed","general elemantary","","","","","5"
"Never","2006","Not Employed","middle vocational","","","","","5"
"Never","2006","Not Employed","vocational + Abi","","","","","5"
"Never","2006","Not Employed","higher vocational","","","","","5"
"Never","2006","Not Employed","higher education","","","","","5"
"Never","2006","Employed","in school","","","","","5"
"Never","2006","Employed","inadequately","","","","","5"
"Never","2006","Employed","general elemantary","","","","","5"
"Never","2006","Employed","middle vocational","","","","","5"
"Never","2006","Employed","vocational + Abi","","","","","5"
"Never","2006","Employed","higher vocational","","","","","5"
"Never","2006","Employed","higher education","","","","","5"
"Rarely","2006","Not Employed","general elemantary","","","","","4"
"Rarely","2006","Not Employed","middle vocational","","","","","4"
"Rarely","2006","Not Employed","vocational + Abi","","","","","4"
"Rarely","2006","Not Employed","higher vocational","","","","","4"
"Rarely","2006","Not Employed","higher education","","","","","4"
"Rarely","2006","Employed","in school","","","","","4"
"Rarely","2006","Employed","inadequately","","","","","4"
"Rarely","2006","Employed","general elemantary","","","","","4"
"Rarely","2006","Employed","middle vocational","","","","","4"
"Rarely","2006","Not Employed","in school","","","","","4"
"Rarely","2006","Not Employed","inadequately","","","","","4"
"Rarely","2006","Employed","vocational + Abi","","","","","4"
"Rarely","2006","Employed","higher vocational","","","","","4"
"Rarely","2006","Employed","higher education","","","","","4"
"Daily","2007","Not Employed","in school","","","","","1"
"Daily","2007","Not Employed","inadequately","","","","","1"
"Daily","2007","Not Employed","general elemantary","","","","","1"
"Daily","2007","Not Employed","middle vocational","","","","","1"
"Daily","2007","Not Employed","vocational + Abi","","","","","1"
"Daily","2007","Not Employed","higher vocational","","","","","1"
"Daily","2007","Not Employed","higher education","","","","","1"
"Daily","2007","Employed","in school","","","","","1"
"Daily","2007","Employed","inadequately","","","","","1"
"Daily","2007","Employed","general elemantary","","","","","1"
"Daily","2007","Employed","middle vocational","","","","","1"
"Daily","2007","Employed","vocational + Abi","","","","","1"
"Daily","2007","Employed","higher vocational","","","","","1"
"Daily","2007","Employed","higher education","","","","","1"
"Min 1x per month","2007","Not Employed","higher vocational","45","0.0693716406912912","0.04689732539567","0.0918459559869123","3"
"Min 1x per month","2007","Not Employed","higher education","135","0.117489254335605","0.0988706487706214","0.136107859900588","3"
"Min 1x per month","2007","Employed","in school","21","","","","3"
"Min 1x per month","2007","Employed","inadequately","12","","","","3"
"Min 1x per month","2007","Employed","general elemantary","192","0.200817066737606","0.174644263132499","0.226989870342714","3"
"Min 1x per month","2007","Employed","middle vocational","1221","0.189506935191517","0.179750874836352","0.199262995546683","3"
"Min 1x per month","2007","Employed","vocational + Abi","227","0.258939758368331","0.229948009078498","0.287931507658164","3"
"Min 1x per month","2007","Employed","higher vocational","189","0.198025190012367","0.173816944829616","0.222233435195117","3"
"Min 1x per month","2007","Employed","higher education","831","0.271563575898437","0.256227607736445","0.286899544060429","3"
"Min 1x per month","2007","Not Employed","in school","123","0.454810938062874","0.397598479097165","0.512023397028584","3"
"Min 1x per month","2007","Not Employed","inadequately","7","","","","3"
"Min 1x per month","2007","Not Employed","general elemantary","112","0.0710076367418004","0.0571047384215001","0.0849105350621007","3"
"Min 1x per month","2007","Not Employed","middle vocational","406","0.0910104516406214","0.0822310179457506","0.0997898853354923","3"
"Min 1x per month","2007","Not Employed","vocational + Abi","34","0.120236529628067","0.0831852326973321","0.157287826558803","3"
"Min 1x per week","2007","Not Employed","higher vocational","14","","","","2"
"Min 1x per week","2007","Not Employed","higher education","43","0.0258681123917773","0.0166894514740818","0.0350467733094729","2"
"Min 1x per week","2007","Employed","inadequately","6","","","","2"
