"pli0091_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2002","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2002","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2002","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2002","college entrance qualification","higher education","","","",""
"Min 1x per week","2002","Other degree","in school","","","",""
"Min 1x per week","2002","Other degree","inadequately","","","",""
"Min 1x per week","2002","Other degree","general elemantary","","","",""
"Min 1x per week","2002","Other degree","middle vocational","","","",""
"Min 1x per week","2002","Other degree","vocational + Abi","","","",""
"Min 1x per week","2002","Other degree","higher vocational","","","",""
"Min 1x per week","2002","Other degree","higher education","","","",""
"Min 1x per week","2002","no degree/no degree yet","in school","","","",""
"Min 1x per week","2002","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2002","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2002","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2002","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2002","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2002","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2002","lower secondary degree","in school","","","",""
"Min 1x per month","2002","lower secondary degree","inadequately","","","",""
"Min 1x per month","2002","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2002","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2002","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2002","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2002","lower secondary degree","higher education","","","",""
"Min 1x per month","2002","secondary school degree","in school","","","",""
"Min 1x per month","2002","secondary school degree","inadequately","","","",""
"Min 1x per month","2002","secondary school degree","general elemantary","","","",""
"Min 1x per month","2002","secondary school degree","middle vocational","","","",""
"Min 1x per month","2002","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2002","secondary school degree","higher vocational","","","",""
"Min 1x per month","2002","secondary school degree","higher education","","","",""
"Min 1x per month","2002","college entrance qualification","in school","","","",""
"Min 1x per month","2002","college entrance qualification","inadequately","","","",""
"Min 1x per month","2002","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2002","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2002","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2002","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2002","college entrance qualification","higher education","","","",""
"Min 1x per month","2002","Other degree","in school","","","",""
"Min 1x per month","2002","Other degree","inadequately","","","",""
"Min 1x per month","2002","Other degree","general elemantary","","","",""
"Min 1x per month","2002","Other degree","middle vocational","","","",""
"Min 1x per month","2002","Other degree","vocational + Abi","","","",""
"Min 1x per month","2002","Other degree","higher vocational","","","",""
"Min 1x per month","2002","Other degree","higher education","","","",""
"Min 1x per month","2002","no degree/no degree yet","in school","","","",""
"Min 1x per month","2002","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2002","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2002","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2002","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2002","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2002","no degree/no degree yet","higher education","","","",""
"Rarely","2002","lower secondary degree","in school","","","",""
"Rarely","2002","lower secondary degree","inadequately","","","",""
"Rarely","2002","lower secondary degree","general elemantary","","","",""
"Rarely","2002","lower secondary degree","middle vocational","","","",""
"Rarely","2002","lower secondary degree","vocational + Abi","","","",""
"Rarely","2002","lower secondary degree","higher vocational","","","",""
"Rarely","2002","lower secondary degree","higher education","","","",""
"Rarely","2002","secondary school degree","in school","","","",""
"Rarely","2002","secondary school degree","inadequately","","","",""
"Rarely","2002","secondary school degree","general elemantary","","","",""
"Rarely","2002","secondary school degree","middle vocational","","","",""
"Rarely","2002","secondary school degree","vocational + Abi","","","",""
"Rarely","2002","secondary school degree","higher vocational","","","",""
"Rarely","2002","secondary school degree","higher education","","","",""
"Rarely","2002","college entrance qualification","in school","","","",""
"Rarely","2002","college entrance qualification","inadequately","","","",""
"Rarely","2002","college entrance qualification","general elemantary","","","",""
"Rarely","2002","college entrance qualification","middle vocational","","","",""
"Rarely","2002","college entrance qualification","vocational + Abi","","","",""
"Rarely","2002","college entrance qualification","higher vocational","","","",""
"Rarely","2002","college entrance qualification","higher education","","","",""
"Rarely","2002","Other degree","in school","","","",""
"Rarely","2002","Other degree","inadequately","","","",""
"Rarely","2002","Other degree","general elemantary","","","",""
"Rarely","2002","Other degree","middle vocational","","","",""
"Rarely","2002","Other degree","vocational + Abi","","","",""
"Rarely","2002","Other degree","higher vocational","","","",""
"Rarely","2002","Other degree","higher education","","","",""
"Rarely","2002","no degree/no degree yet","in school","","","",""
"Rarely","2002","no degree/no degree yet","inadequately","","","",""
"Rarely","2002","no degree/no degree yet","general elemantary","","","",""
"Rarely","2002","no degree/no degree yet","middle vocational","","","",""
"Rarely","2002","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2002","no degree/no degree yet","higher vocational","","","",""
"Rarely","2002","no degree/no degree yet","higher education","","","",""
"Never","2002","lower secondary degree","in school","","","",""
"Never","2002","lower secondary degree","inadequately","","","",""
"Never","2002","lower secondary degree","general elemantary","","","",""
"Never","2002","lower secondary degree","middle vocational","","","",""
"Never","2002","lower secondary degree","vocational + Abi","","","",""
"Never","2002","lower secondary degree","higher vocational","","","",""
"Never","2002","lower secondary degree","higher education","","","",""
"Never","2002","secondary school degree","in school","","","",""
"Never","2002","secondary school degree","inadequately","","","",""
"Never","2002","secondary school degree","general elemantary","","","",""
"Never","2002","secondary school degree","middle vocational","","","",""
"Never","2002","secondary school degree","vocational + Abi","","","",""
"Never","2002","secondary school degree","higher vocational","","","",""
"Never","2002","secondary school degree","higher education","","","",""
"Never","2002","college entrance qualification","in school","","","",""
"Never","2002","college entrance qualification","inadequately","","","",""
"Never","2002","college entrance qualification","general elemantary","","","",""
"Never","2002","college entrance qualification","middle vocational","","","",""
"Never","2002","college entrance qualification","vocational + Abi","","","",""
"Never","2002","college entrance qualification","higher vocational","","","",""
"Never","2002","college entrance qualification","higher education","","","",""
"Never","2002","Other degree","in school","","","",""
"Never","2002","Other degree","inadequately","","","",""
"Never","2002","Other degree","general elemantary","","","",""
"Never","2002","Other degree","middle vocational","","","",""
"Never","2002","Other degree","vocational + Abi","","","",""
"Never","2002","Other degree","higher vocational","","","",""
"Never","2002","Other degree","higher education","","","",""
"Never","2002","no degree/no degree yet","in school","","","",""
"Never","2002","no degree/no degree yet","inadequately","","","",""
"Never","2002","no degree/no degree yet","general elemantary","","","",""
"Never","2002","no degree/no degree yet","middle vocational","","","",""
"Never","2002","no degree/no degree yet","vocational + Abi","","","",""
"Never","2002","no degree/no degree yet","higher vocational","","","",""
"Never","2002","no degree/no degree yet","higher education","","","",""
"Daily","2003","lower secondary degree","in school","","","",""
"Daily","2003","lower secondary degree","inadequately","","","",""
"Daily","2003","lower secondary degree","general elemantary","","","",""
"Daily","2003","lower secondary degree","middle vocational","3","","",""
"Daily","2003","lower secondary degree","vocational + Abi","","","",""
"Daily","2003","lower secondary degree","higher vocational","1","","",""
"Daily","2003","lower secondary degree","higher education","","","",""
"Daily","2003","secondary school degree","in school","","","",""
"Daily","2003","secondary school degree","inadequately","","","",""
"Daily","2003","secondary school degree","general elemantary","1","","",""
"Daily","2003","secondary school degree","middle vocational","1","","",""
"Daily","2003","secondary school degree","vocational + Abi","","","",""
"Daily","2003","secondary school degree","higher vocational","","","",""
"Daily","2003","secondary school degree","higher education","","","",""
"Daily","2003","college entrance qualification","in school","","","",""
"Daily","2003","college entrance qualification","inadequately","","","",""
"Daily","2003","college entrance qualification","general elemantary","","","",""
"Daily","2003","college entrance qualification","middle vocational","","","",""
"Daily","2003","college entrance qualification","vocational + Abi","","","",""
"Daily","2003","college entrance qualification","higher vocational","","","",""
"Daily","2003","college entrance qualification","higher education","","","",""
"Daily","2003","Other degree","in school","","","",""
"Daily","2003","Other degree","inadequately","","","",""
"Daily","2003","Other degree","general elemantary","","","",""
"Daily","2003","Other degree","middle vocational","","","",""
"Daily","2003","Other degree","vocational + Abi","","","",""
"Daily","2003","Other degree","higher vocational","","","",""
"Daily","2003","Other degree","higher education","","","",""
"Daily","2003","no degree/no degree yet","in school","","","",""
"Daily","2003","no degree/no degree yet","inadequately","","","",""
"Daily","2003","no degree/no degree yet","general elemantary","","","",""
"Daily","2003","no degree/no degree yet","middle vocational","","","",""
"Daily","2003","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2003","no degree/no degree yet","higher vocational","","","",""
"Daily","2003","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2003","lower secondary degree","in school","","","",""
"Min 1x per week","2003","lower secondary degree","inadequately","","","",""
"Min 1x per week","2003","lower secondary degree","general elemantary","71","0.041436275672201","0.0320934503629814","0.0507791009814207"
"Min 1x per week","2003","lower secondary degree","middle vocational","100","0.0171733881963844","0.0137264177387231","0.0206203586540458"
"Min 1x per week","2003","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2003","lower secondary degree","higher vocational","6","","",""
"Min 1x per week","2003","lower secondary degree","higher education","3","","",""
"Min 1x per week","2003","secondary school degree","in school","","","",""
"Min 1x per week","2003","secondary school degree","inadequately","","","",""
"Min 1x per week","2003","secondary school degree","general elemantary","120","0.192168901451609","0.161426679829666","0.222911123073551"
"Min 1x per week","2003","secondary school degree","middle vocational","172","0.0368707918566364","0.0312912901644695","0.0424502935488033"
"Min 1x per week","2003","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2003","secondary school degree","higher vocational","20","","",""
"Min 1x per week","2003","secondary school degree","higher education","5","","",""
"Min 1x per week","2003","college entrance qualification","in school","","","",""
"Min 1x per week","2003","college entrance qualification","inadequately","","","",""
"Min 1x per week","2003","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2003","college entrance qualification","middle vocational","191","0.216733703642699","0.187966150223223","0.245501257062174"
"Min 1x per week","2003","college entrance qualification","vocational + Abi","54","0.0479952460076783","0.0344946290033791","0.0614958630119776"
"Min 1x per week","2003","college entrance qualification","higher vocational","15","","",""
"Min 1x per week","2003","college entrance qualification","higher education","112","0.0416401231634201","0.034836766470219","0.0484434798566212"
"Min 1x per week","2003","Other degree","in school","","","",""
"Min 1x per week","2003","Other degree","inadequately","5","","",""
"Min 1x per week","2003","Other degree","general elemantary","","","",""
"Min 1x per week","2003","Other degree","middle vocational","4","","",""
"Min 1x per week","2003","Other degree","vocational + Abi","1","","",""
"Min 1x per week","2003","Other degree","higher vocational","","","",""
"Min 1x per week","2003","Other degree","higher education","1","","",""
"Min 1x per week","2003","no degree/no degree yet","in school","158","0.220997432990758","0.188124728254289","0.253870137727226"
"Min 1x per week","2003","no degree/no degree yet","inadequately","4","","",""
"Min 1x per week","2003","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2003","no degree/no degree yet","middle vocational","2","","",""
"Min 1x per week","2003","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2003","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2003","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2003","lower secondary degree","in school","","","",""
"Min 1x per month","2003","lower secondary degree","inadequately","","","",""
"Min 1x per month","2003","lower secondary degree","general elemantary","167","0.0828594223071138","0.0699363348999746","0.0957825097142531"
"Min 1x per month","2003","lower secondary degree","middle vocational","470","0.079187638780166","0.0720231471249175","0.0863521304354144"
"Min 1x per month","2003","lower secondary degree","vocational + Abi","1","","",""
"Min 1x per month","2003","lower secondary degree","higher vocational","39","0.0698734346882228","0.0474153579372713","0.0923315114391743"
"Min 1x per month","2003","lower secondary degree","higher education","13","","",""
"Min 1x per month","2003","secondary school degree","in school","","","",""
"Min 1x per month","2003","secondary school degree","inadequately","","","",""
"Min 1x per month","2003","secondary school degree","general elemantary","236","0.343465394490632","0.306414071839887","0.380516717141376"
"Min 1x per month","2003","secondary school degree","middle vocational","815","0.196636971075636","0.184869031952379","0.208404910198892"
"Min 1x per month","2003","secondary school degree","vocational + Abi","3","","",""
"Min 1x per month","2003","secondary school degree","higher vocational","119","0.182272849268901","0.154587309812563","0.209958388725239"
"Min 1x per month","2003","secondary school degree","higher education","99","0.163177982056783","0.134571371436738","0.191784592676828"
"Min 1x per month","2003","college entrance qualification","in school","","","",""
"Min 1x per month","2003","college entrance qualification","inadequately","","","",""
"Min 1x per month","2003","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2003","college entrance qualification","middle vocational","333","0.402770291403148","0.368526298493638","0.437014284312658"
"Min 1x per month","2003","college entrance qualification","vocational + Abi","269","0.266033895856251","0.238125078302751","0.293942713409751"
"Min 1x per month","2003","college entrance qualification","higher vocational","72","0.188118217515683","0.148404691619683","0.227831743411682"
"Min 1x per month","2003","college entrance qualification","higher education","792","0.255597461073574","0.240742034825072","0.270452887322075"
"Min 1x per month","2003","Other degree","in school","","","",""
"Min 1x per month","2003","Other degree","inadequately","8","","",""
"Min 1x per month","2003","Other degree","general elemantary","12","","",""
"Min 1x per month","2003","Other degree","middle vocational","31","0.0808706648801955","0.0553380757702666","0.106403253990124"
"Min 1x per month","2003","Other degree","vocational + Abi","9","","",""
"Min 1x per month","2003","Other degree","higher vocational","8","","",""
"Min 1x per month","2003","Other degree","higher education","29","","",""
"Min 1x per month","2003","no degree/no degree yet","in school","299","0.507505849154886","0.467896888700531","0.547114809609242"
"Min 1x per month","2003","no degree/no degree yet","inadequately","7","","",""
"Min 1x per month","2003","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2003","no degree/no degree yet","middle vocational","3","","",""
"Min 1x per month","2003","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2003","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2003","no degree/no degree yet","higher education","","","",""
"Rarely","2003","lower secondary degree","in school","","","",""
"Rarely","2003","lower secondary degree","inadequately","","","",""
"Rarely","2003","lower secondary degree","general elemantary","401","0.209469912468419","0.190393469241423","0.228546355695415"
"Rarely","2003","lower secondary degree","middle vocational","1908","0.339277183252287","0.326715203376166","0.351839163128408"
"Rarely","2003","lower secondary degree","vocational + Abi","6","","",""
"Rarely","2003","lower secondary degree","higher vocational","196","0.374983939335988","0.332336062649244","0.417631816022733"
"Rarely","2003","lower secondary degree","higher education","72","0.328842599594013","0.262734685501796","0.39495051368623"
"Rarely","2003","secondary school degree","in school","","","",""
"Rarely","2003","secondary school degree","inadequately","","","",""
"Rarely","2003","secondary school degree","general elemantary","169","0.25801295123595","0.22387383085582","0.29215207161608"
"Rarely","2003","secondary school degree","middle vocational","2265","0.495110828930604","0.480307440154624","0.509914217706585"
"Rarely","2003","secondary school degree","vocational + Abi","19","","",""
"Rarely","2003","secondary school degree","higher vocational","414","0.508739458418411","0.472889269952925","0.544589646883896"
"Rarely","2003","secondary school degree","higher education","384","0.556595457225742","0.51813725541383","0.595053659037654"
"Rarely","2003","college entrance qualification","in school","","","",""
"Rarely","2003","college entrance qualification","inadequately","","","",""
"Rarely","2003","college entrance qualification","general elemantary","","","",""
"Rarely","2003","college entrance qualification","middle vocational","209","0.289590118155897","0.257921337045926","0.321258899265868"
"Rarely","2003","college entrance qualification","vocational + Abi","469","0.466190733556276","0.434683532805285","0.497697934307267"
"Rarely","2003","college entrance qualification","higher vocational","202","0.502566649378805","0.451757619435728","0.553375679321881"
"Rarely","2003","college entrance qualification","higher education","1693","0.466173817457349","0.4491844659759","0.483163168938798"
"Rarely","2003","Other degree","in school","","","",""
"Rarely","2003","Other degree","inadequately","9","","",""
"Rarely","2003","Other degree","general elemantary","68","0.181521524055861","0.142404899541253","0.220638148570468"
"Rarely","2003","Other degree","middle vocational","111","0.231684646481708","0.192172609560683","0.271196683402733"
"Rarely","2003","Other degree","vocational + Abi","45","0.288561589691894","0.211558139244648","0.36556504013914"
"Rarely","2003","Other degree","higher vocational","27","","",""
"Rarely","2003","Other degree","higher education","88","0.4550187811422","0.385481067497297","0.524556494787103"
"Rarely","2003","no degree/no degree yet","in school","136","0.240393616908088","0.20653820137322","0.274249032442957"
"Rarely","2003","no degree/no degree yet","inadequately","38","0.16881051487096","0.120505539100652","0.217115490641269"
"Rarely","2003","no degree/no degree yet","general elemantary","","","",""
"Rarely","2003","no degree/no degree yet","middle vocational","15","","",""
"Rarely","2003","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2003","no degree/no degree yet","higher vocational","","","",""
"Rarely","2003","no degree/no degree yet","higher education","2","","",""
"Never","2003","lower secondary degree","in school","","","",""
"Never","2003","lower secondary degree","inadequately","","","",""
"Never","2003","lower secondary degree","general elemantary","1109","0.666234389552266","0.644128311782419","0.688340467322114"
"Never","2003","lower secondary degree","middle vocational","2976","0.563830342399508","0.550672852020965","0.576987832778051"
"Never","2003","lower secondary degree","vocational + Abi","22","","",""
"Never","2003","lower secondary degree","higher vocational","253","0.54793912404696","0.504095130190609","0.59178311790331"
"Never","2003","lower secondary degree","higher education","106","0.554404786033167","0.48446392569926","0.624345646367073"
"Never","2003","secondary school degree","in school","","","",""
"Never","2003","secondary school degree","inadequately","","","",""
"Never","2003","secondary school degree","general elemantary","105","0.205961088515284","0.174407635457086","0.237514541573483"
"Never","2003","secondary school degree","middle vocational","1129","0.270676690980635","0.257521493237933","0.283831888723337"
"Never","2003","secondary school degree","vocational + Abi","14","","",""
"Never","2003","secondary school degree","higher vocational","194","0.277631046494575","0.245516533438325","0.309745559550825"
"Never","2003","secondary school degree","higher education","153","0.269826197382942","0.235464527885577","0.304187866880307"
"Never","2003","college entrance qualification","in school","","","",""
"Never","2003","college entrance qualification","inadequately","","","",""
"Never","2003","college entrance qualification","general elemantary","","","",""
"Never","2003","college entrance qualification","middle vocational","55","0.0909058867982563","0.0708341289481262","0.110977644648386"
"Never","2003","college entrance qualification","vocational + Abi","171","0.219780124579795","0.193626152259966","0.245934096899625"
"Never","2003","college entrance qualification","higher vocational","83","0.269162454388875","0.224091756154469","0.314233152623281"
"Never","2003","college entrance qualification","higher education","715","0.236588598305657","0.222114912073009","0.251062284538305"
"Never","2003","Other degree","in school","","","",""
"Never","2003","Other degree","inadequately","16","","",""
"Never","2003","Other degree","general elemantary","293","0.779225032809727","0.737132986695216","0.821317078924239"
"Never","2003","Other degree","middle vocational","292","0.679753067155228","0.636058331811124","0.723447802499332"
"Never","2003","Other degree","vocational + Abi","78","0.618935530689888","0.536399380805324","0.701471680574453"
"Never","2003","Other degree","higher vocational","28","","",""
"Never","2003","Other degree","higher education","79","0.389865559461554","0.321759589274548","0.457971529648559"
"Never","2003","no degree/no degree yet","in school","19","","",""
"Never","2003","no degree/no degree yet","inadequately","182","0.769209019478066","0.71487476640969","0.823543272546442"
"Never","2003","no degree/no degree yet","general elemantary","","","",""
"Never","2003","no degree/no degree yet","middle vocational","24","","",""
"Never","2003","no degree/no degree yet","vocational + Abi","","","",""
"Never","2003","no degree/no degree yet","higher vocational","3","","",""
"Never","2003","no degree/no degree yet","higher education","","","",""
"Daily","2004","lower secondary degree","in school","","","",""
"Daily","2004","lower secondary degree","inadequately","","","",""
"Daily","2004","lower secondary degree","general elemantary","","","",""
"Daily","2004","lower secondary degree","middle vocational","","","",""
"Daily","2004","lower secondary degree","vocational + Abi","","","",""
"Daily","2004","lower secondary degree","higher vocational","","","",""
"Daily","2004","lower secondary degree","higher education","","","",""
"Daily","2004","secondary school degree","in school","","","",""
"Daily","2004","secondary school degree","inadequately","","","",""
"Daily","2004","secondary school degree","general elemantary","","","",""
"Daily","2004","secondary school degree","middle vocational","","","",""
"Daily","2004","secondary school degree","vocational + Abi","","","",""
"Daily","2004","secondary school degree","higher vocational","","","",""
"Daily","2004","secondary school degree","higher education","","","",""
"Daily","2004","college entrance qualification","in school","","","",""
"Daily","2004","college entrance qualification","inadequately","","","",""
"Daily","2004","college entrance qualification","general elemantary","","","",""
"Daily","2004","college entrance qualification","middle vocational","","","",""
"Daily","2004","college entrance qualification","vocational + Abi","","","",""
"Daily","2004","college entrance qualification","higher vocational","","","",""
"Daily","2004","college entrance qualification","higher education","","","",""
"Daily","2004","Other degree","in school","","","",""
"Daily","2004","Other degree","inadequately","","","",""
"Daily","2004","Other degree","general elemantary","","","",""
"Daily","2004","Other degree","middle vocational","","","",""
"Daily","2004","Other degree","vocational + Abi","","","",""
"Daily","2004","Other degree","higher vocational","","","",""
"Daily","2004","Other degree","higher education","","","",""
"Daily","2004","no degree/no degree yet","in school","","","",""
"Daily","2004","no degree/no degree yet","inadequately","","","",""
"Daily","2004","no degree/no degree yet","general elemantary","","","",""
"Daily","2004","no degree/no degree yet","middle vocational","","","",""
"Daily","2004","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2004","no degree/no degree yet","higher vocational","","","",""
"Daily","2004","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2004","lower secondary degree","in school","","","",""
"Min 1x per week","2004","lower secondary degree","inadequately","","","",""
"Min 1x per week","2004","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2004","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2004","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2004","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2004","lower secondary degree","higher education","","","",""
"Min 1x per week","2004","secondary school degree","in school","","","",""
"Min 1x per week","2004","secondary school degree","inadequately","","","",""
"Min 1x per week","2004","secondary school degree","general elemantary","","","",""
"Min 1x per week","2004","secondary school degree","middle vocational","","","",""
"Min 1x per week","2004","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2004","secondary school degree","higher vocational","","","",""
"Min 1x per week","2004","secondary school degree","higher education","","","",""
"Min 1x per week","2004","college entrance qualification","in school","","","",""
"Min 1x per week","2004","college entrance qualification","inadequately","","","",""
"Min 1x per week","2004","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2004","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2004","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2004","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2004","college entrance qualification","higher education","","","",""
"Min 1x per week","2004","Other degree","in school","","","",""
"Min 1x per week","2004","Other degree","inadequately","","","",""
"Min 1x per week","2004","Other degree","general elemantary","","","",""
"Min 1x per week","2004","Other degree","middle vocational","","","",""
"Min 1x per week","2004","Other degree","vocational + Abi","","","",""
"Min 1x per week","2004","Other degree","higher vocational","","","",""
"Min 1x per week","2004","Other degree","higher education","","","",""
"Min 1x per week","2004","no degree/no degree yet","in school","","","",""
"Min 1x per week","2004","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2004","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2004","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2004","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2004","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2004","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2004","lower secondary degree","in school","","","",""
"Min 1x per month","2004","lower secondary degree","inadequately","","","",""
"Min 1x per month","2004","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2004","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2004","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2004","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2004","lower secondary degree","higher education","","","",""
"Min 1x per month","2004","secondary school degree","in school","","","",""
"Min 1x per month","2004","secondary school degree","inadequately","","","",""
"Min 1x per month","2004","secondary school degree","general elemantary","","","",""
"Min 1x per month","2004","secondary school degree","middle vocational","","","",""
"Min 1x per month","2004","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2004","secondary school degree","higher vocational","","","",""
"Min 1x per month","2004","secondary school degree","higher education","","","",""
"Min 1x per month","2004","college entrance qualification","in school","","","",""
"Min 1x per month","2004","college entrance qualification","inadequately","","","",""
"Min 1x per month","2004","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2004","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2004","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2004","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2004","college entrance qualification","higher education","","","",""
"Min 1x per month","2004","Other degree","in school","","","",""
"Min 1x per month","2004","Other degree","inadequately","","","",""
"Min 1x per month","2004","Other degree","general elemantary","","","",""
"Min 1x per month","2004","Other degree","middle vocational","","","",""
"Min 1x per month","2004","Other degree","vocational + Abi","","","",""
"Min 1x per month","2004","Other degree","higher vocational","","","",""
"Min 1x per month","2004","Other degree","higher education","","","",""
"Min 1x per month","2004","no degree/no degree yet","in school","","","",""
"Min 1x per month","2004","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2004","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2004","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2004","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2004","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2004","no degree/no degree yet","higher education","","","",""
"Rarely","2004","lower secondary degree","in school","","","",""
"Rarely","2004","lower secondary degree","inadequately","","","",""
"Rarely","2004","lower secondary degree","general elemantary","","","",""
"Rarely","2004","lower secondary degree","middle vocational","","","",""
"Rarely","2004","lower secondary degree","vocational + Abi","","","",""
"Rarely","2004","lower secondary degree","higher vocational","","","",""
"Rarely","2004","lower secondary degree","higher education","","","",""
"Rarely","2004","secondary school degree","in school","","","",""
"Rarely","2004","secondary school degree","inadequately","","","",""
"Rarely","2004","secondary school degree","general elemantary","","","",""
"Rarely","2004","secondary school degree","middle vocational","","","",""
"Rarely","2004","secondary school degree","vocational + Abi","","","",""
"Rarely","2004","secondary school degree","higher vocational","","","",""
"Rarely","2004","secondary school degree","higher education","","","",""
"Rarely","2004","college entrance qualification","in school","","","",""
"Rarely","2004","college entrance qualification","inadequately","","","",""
"Rarely","2004","college entrance qualification","general elemantary","","","",""
"Rarely","2004","college entrance qualification","middle vocational","","","",""
"Rarely","2004","college entrance qualification","vocational + Abi","","","",""
"Rarely","2004","college entrance qualification","higher vocational","","","",""
"Rarely","2004","college entrance qualification","higher education","","","",""
"Rarely","2004","Other degree","in school","","","",""
"Rarely","2004","Other degree","inadequately","","","",""
"Rarely","2004","Other degree","general elemantary","","","",""
"Rarely","2004","Other degree","middle vocational","","","",""
"Rarely","2004","Other degree","vocational + Abi","","","",""
"Rarely","2004","Other degree","higher vocational","","","",""
"Rarely","2004","Other degree","higher education","","","",""
"Rarely","2004","no degree/no degree yet","in school","","","",""
"Rarely","2004","no degree/no degree yet","inadequately","","","",""
"Rarely","2004","no degree/no degree yet","general elemantary","","","",""
"Rarely","2004","no degree/no degree yet","middle vocational","","","",""
"Rarely","2004","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2004","no degree/no degree yet","higher vocational","","","",""
"Rarely","2004","no degree/no degree yet","higher education","","","",""
"Never","2004","lower secondary degree","in school","","","",""
"Never","2004","lower secondary degree","inadequately","","","",""
"Never","2004","lower secondary degree","general elemantary","","","",""
"Never","2004","lower secondary degree","middle vocational","","","",""
"Never","2004","lower secondary degree","vocational + Abi","","","",""
"Never","2004","lower secondary degree","higher vocational","","","",""
"Never","2004","lower secondary degree","higher education","","","",""
"Never","2004","secondary school degree","in school","","","",""
"Never","2004","secondary school degree","inadequately","","","",""
"Never","2004","secondary school degree","general elemantary","","","",""
"Never","2004","secondary school degree","middle vocational","","","",""
"Never","2004","secondary school degree","vocational + Abi","","","",""
"Never","2004","secondary school degree","higher vocational","","","",""
"Never","2004","secondary school degree","higher education","","","",""
"Never","2004","college entrance qualification","in school","","","",""
"Never","2004","college entrance qualification","inadequately","","","",""
"Never","2004","college entrance qualification","general elemantary","","","",""
"Never","2004","college entrance qualification","middle vocational","","","",""
