"pli0091_h","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2013","Not Employed","Not Working","158","0.0168304199639032","0.0141386637818523","0.0195221761459541","2"
"Min 1x per week","2013","Not Employed","Part Time","","","","","2"
"Min 1x per week","2013","Employed","Full Time","248","0.0319130182795423","0.0284046461045691","0.0354213904545154","2"
"Min 1x per week","2013","Employed","Part Time","191","0.0364512131498319","0.0320980901144488","0.040804336185215","2"
"Min 1x per week","2013","Employed","Not Working","","","","","2"
"Never","2013","Not Employed","Full Time","","","","","5"
"Never","2013","Not Employed","Part Time","","","","","5"
"Never","2013","Not Employed","Not Working","4595","0.587657372983886","0.57735670858747","0.597958037380302","5"
"Never","2013","Employed","Full Time","1897","0.188880050832749","0.181067369430384","0.196692732235113","5"
"Never","2013","Employed","Part Time","1633","0.241127136876382","0.231191043816435","0.251063229936329","5"
"Never","2013","Employed","Not Working","","","","","5"
"Rarely","2013","Not Employed","Full Time","","","","","4"
"Rarely","2013","Not Employed","Part Time","","","","","4"
"Rarely","2013","Not Employed","Not Working","2922","0.295278495822231","0.285732995464691","0.304823996179772","4"
"Rarely","2013","Employed","Full Time","5343","0.530815272055395","0.520854152197387","0.540776391913403","4"
"Rarely","2013","Employed","Part Time","3815","0.505021188434214","0.493407873641174","0.516634503227253","4"
"Rarely","2013","Employed","Not Working","","","","","4"
"Daily","2014","Not Employed","Full Time","","","","","1"
"Daily","2014","Not Employed","Part Time","","","","","1"
"Daily","2014","Not Employed","Not Working","","","","","1"
"Daily","2014","Employed","Full Time","","","","","1"
"Daily","2014","Employed","Part Time","","","","","1"
"Daily","2014","Employed","Not Working","","","","","1"
"Min 1x per month","2014","Not Employed","Full Time","","","","","3"
"Min 1x per month","2014","Not Employed","Part Time","","","","","3"
"Min 1x per month","2014","Not Employed","Not Working","","","","","3"
"Min 1x per month","2014","Employed","Full Time","","","","","3"
"Min 1x per month","2014","Employed","Part Time","","","","","3"
"Min 1x per month","2014","Employed","Not Working","","","","","3"
"Min 1x per week","2014","Not Employed","Full Time","","","","","2"
"Min 1x per week","2014","Not Employed","Part Time","","","","","2"
"Min 1x per week","2014","Not Employed","Not Working","","","","","2"
"Min 1x per week","2014","Employed","Part Time","","","","","2"
"Min 1x per week","2014","Employed","Full Time","","","","","2"
"Min 1x per week","2014","Employed","Not Working","","","","","2"
"Never","2014","Not Employed","Full Time","","","","","5"
"Never","2014","Not Employed","Part Time","","","","","5"
"Never","2014","Not Employed","Not Working","","","","","5"
"Never","2014","Employed","Full Time","","","","","5"
"Never","2014","Employed","Part Time","","","","","5"
"Never","2014","Employed","Not Working","","","","","5"
"Rarely","2014","Not Employed","Full Time","","","","","4"
"Rarely","2014","Not Employed","Part Time","","","","","4"
"Rarely","2014","Not Employed","Not Working","","","","","4"
"Rarely","2014","Employed","Full Time","","","","","4"
"Rarely","2014","Employed","Part Time","","","","","4"
"Rarely","2014","Employed","Not Working","","","","","4"
"Daily","2015","Not Employed","Full Time","","","","","1"
"Daily","2015","Not Employed","Part Time","","","","","1"
"Daily","2015","Not Employed","Not Working","","","","","1"
"Daily","2015","Employed","Full Time","","","","","1"
"Daily","2015","Employed","Part Time","","","","","1"
"Daily","2015","Employed","Not Working","","","","","1"
"Min 1x per month","2015","Not Employed","Full Time","","","","","3"
"Min 1x per month","2015","Not Employed","Part Time","","","","","3"
"Min 1x per month","2015","Not Employed","Not Working","1449","0.126527903258517","0.120091770140025","0.132964036377009","3"
"Min 1x per month","2015","Employed","Full Time","2126","0.239148957387479","0.230574876615753","0.247723038159204","3"
"Min 1x per month","2015","Employed","Not Working","","","","","3"
"Min 1x per month","2015","Employed","Part Time","1451","0.219602580626054","0.209990845064112","0.229214316187996","3"
"Min 1x per week","2015","Not Employed","Full Time","","","","","2"
"Min 1x per week","2015","Not Employed","Part Time","","","","","2"
"Min 1x per week","2015","Not Employed","Not Working","340","0.0291764177605245","0.0259180996116574","0.0324347359093915","2"
"Min 1x per week","2015","Employed","Full Time","382","0.0476252138897891","0.0433444042238681","0.05190602355571","2"
"Min 1x per week","2015","Employed","Part Time","288","0.0428010693920915","0.0381015483940847","0.0475005903900983","2"
"Min 1x per week","2015","Employed","Not Working","","","","","2"
"Never","2015","Not Employed","Full Time","","","","","5"
"Never","2015","Not Employed","Part Time","","","","","5"
"Never","2015","Not Employed","Not Working","4612","0.502391727781696","0.492711794140749","0.512071661422643","5"
"Never","2015","Employed","Full Time","1610","0.163028438796024","0.15560353997059","0.170453337621458","5"
"Never","2015","Employed","Part Time","1523","0.232064090780138","0.222262611146937","0.241865570413339","5"
"Never","2015","Employed","Not Working","","","","","5"
"Rarely","2015","Not Employed","Full Time","","","","","4"
"Rarely","2015","Not Employed","Part Time","","","","","4"
"Rarely","2015","Not Employed","Not Working","3848","0.341903951199263","0.332720539680299","0.351087362718226","4"
"Rarely","2015","Employed","Part Time","3864","0.505532259201717","0.49392395980356","0.517140558599873","4"
"Rarely","2015","Employed","Full Time","5390","0.550197389926708","0.540197994268064","0.560196785585352","4"
"Rarely","2015","Employed","Not Working","","","","","4"
"Daily","2016","Not Employed","Full Time","","","","","1"
"Daily","2016","Not Employed","Not Working","","","","","1"
"Daily","2016","Not Employed","Part Time","","","","","1"
"Daily","2016","Employed","Full Time","","","","","1"
"Daily","2016","Employed","Part Time","","","","","1"
"Daily","2016","Employed","Not Working","","","","","1"
"Min 1x per month","2016","Not Employed","Full Time","","","","","3"
"Min 1x per month","2016","Not Employed","Part Time","","","","","3"
"Min 1x per month","2016","Not Employed","Not Working","","","","","3"
"Min 1x per month","2016","Employed","Full Time","","","","","3"
"Min 1x per month","2016","Employed","Part Time","","","","","3"
"Min 1x per month","2016","Employed","Not Working","","","","","3"
"Min 1x per week","2016","Not Employed","Full Time","","","","","2"
"Min 1x per week","2016","Not Employed","Part Time","","","","","2"
"Min 1x per week","2016","Not Employed","Not Working","","","","","2"
"Min 1x per week","2016","Employed","Full Time","","","","","2"
"Min 1x per week","2016","Employed","Not Working","","","","","2"
"Min 1x per week","2016","Employed","Part Time","","","","","2"
"Never","2016","Not Employed","Full Time","","","","","5"
"Never","2016","Not Employed","Part Time","","","","","5"
"Never","2016","Not Employed","Not Working","","","","","5"
"Never","2016","Employed","Full Time","","","","","5"
"Never","2016","Employed","Part Time","","","","","5"
"Never","2016","Employed","Not Working","","","","","5"
"Rarely","2016","Not Employed","Full Time","","","","","4"
"Rarely","2016","Not Employed","Part Time","","","","","4"
"Rarely","2016","Not Employed","Not Working","","","","","4"
"Rarely","2016","Employed","Full Time","","","","","4"
"Rarely","2016","Employed","Not Working","","","","","4"
"Rarely","2016","Employed","Part Time","","","","","4"
"Daily","2017","Not Employed","Full Time","","","","","1"
"Daily","2017","Not Employed","Not Working","5","","","","1"
"Daily","2017","Not Employed","Part Time","","","","","1"
"Daily","2017","Employed","Full Time","1","","","","1"
"Daily","2017","Employed","Part Time","","","","","1"
"Daily","2017","Employed","Not Working","","","","","1"
"Min 1x per month","2017","Not Employed","Full Time","","","","","3"
"Min 1x per month","2017","Not Employed","Part Time","","","","","3"
"Min 1x per month","2017","Not Employed","Not Working","1690","0.137632765805133","0.131908376868356","0.14335715474191","3"
"Min 1x per month","2017","Employed","Part Time","1876","0.242962203094558","0.233468275857693","0.252456130331423","3"
"Min 1x per month","2017","Employed","Full Time","2713","0.277384609260385","0.268806041970205","0.285963176550565","3"
"Min 1x per month","2017","Employed","Not Working","","","","","3"
"Min 1x per week","2017","Not Employed","Full Time","","","","","2"
"Min 1x per week","2017","Not Employed","Part Time","","","","","2"
"Min 1x per week","2017","Not Employed","Not Working","392","0.0297142274811883","0.0268928958037975","0.032535559158579","2"
"Min 1x per week","2017","Employed","Full Time","507","0.0530984206518998","0.0488019366336461","0.0573949046701535","2"
"Min 1x per week","2017","Employed","Part Time","337","0.0459412900945266","0.0413067472386747","0.0505758329503785","2"
"Min 1x per week","2017","Employed","Not Working","","","","","2"
"Never","2017","Not Employed","Full Time","","","","","5"
"Never","2017","Not Employed","Part Time","","","","","5"
"Never","2017","Not Employed","Not Working","7677","0.498644572665425","0.490336687210144","0.506952458120707","5"
"Never","2017","Employed","Full Time","1527","0.139682115249936","0.133039794313075","0.146324436186797","5"
"Never","2017","Employed","Part Time","1642","0.208559116917724","0.199565350817025","0.217552883018424","5"
"Never","2017","Employed","Not Working","","","","","5"
"Rarely","2017","Not Employed","Full Time","","","","","4"
"Rarely","2017","Not Employed","Part Time","","","","","4"
"Rarely","2017","Employed","Full Time","5715","0.529830228666686","0.520266754336781","0.539393702996591","4"
"Rarely","2017","Not Employed","Not Working","4150","0.333962505037104","0.32612603845588","0.341798971618327","4"
"Rarely","2017","Employed","Not Working","","","","","4"
"Rarely","2017","Employed","Part Time","3984","0.502537389893191","0.491469058065356","0.513605721721025","4"
"Daily","2018","Not Employed","Full Time","","","","","1"
"Daily","2018","Not Employed","Part Time","","","","","1"
"Daily","2018","Not Employed","Not Working","10","","","","1"
"Daily","2018","Employed","Full Time","2","","","","1"
"Daily","2018","Employed","Part Time","","","","","1"
"Daily","2018","Employed","Not Working","","","","","1"
"Min 1x per month","2018","Not Employed","Full Time","","","","","3"
"Min 1x per month","2018","Not Employed","Not Working","272","0.120312967539592","0.109266691058975","0.131359244020209","3"
"Min 1x per month","2018","Not Employed","Part Time","","","","","3"
"Min 1x per month","2018","Employed","Part Time","58","0.187521307353684","0.146917644244558","0.22812497046281","3"
"Min 1x per month","2018","Employed","Full Time","29","","","","3"
"Min 1x per month","2018","Employed","Not Working","","","","","3"
"Min 1x per week","2018","Not Employed","Full Time","","","","","2"
"Min 1x per week","2018","Not Employed","Part Time","","","","","2"
"Min 1x per week","2018","Employed","Full Time","4","","","","2"
"Min 1x per week","2018","Employed","Not Working","","","","","2"
"Min 1x per week","2018","Employed","Part Time","17","","","","2"
"Min 1x per week","2018","Not Employed","Not Working","58","0.0171857724948058","0.0127729562707131","0.0215985887188985","2"
"Never","2018","Not Employed","Full Time","","","","","5"
"Never","2018","Not Employed","Part Time","","","","","5"
"Never","2018","Not Employed","Not Working","2350","0.639948007618372","0.623649398307419","0.656246616929326","5"
"Never","2018","Employed","Full Time","84","0.490491515045962","0.411018853661644","0.569964176430279","5"
"Never","2018","Employed","Part Time","202","0.541229331040186","0.489394415088177","0.593064246992195","5"
"Never","2018","Employed","Not Working","","","","","5"
"Rarely","2018","Not Employed","Full Time","","","","","4"
"Rarely","2018","Not Employed","Part Time","","","","","4"
"Rarely","2018","Not Employed","Not Working","642","0.219817460229505","0.205756182026113","0.233878738432896","4"
"Rarely","2018","Employed","Full Time","33","0.189637199900821","0.127317147145778","0.251957252655864","4"
"Rarely","2018","Employed","Part Time","78","0.197439546039577","0.156031011166245","0.238848080912909","4"
"Rarely","2018","Employed","Not Working","","","","","4"
"Daily","2019","Not Employed","Full Time","","","","","1"
"Daily","2019","Not Employed","Part Time","","","","","1"
"Daily","2019","Not Employed","Not Working","10","","","","1"
"Daily","2019","Employed","Full Time","3","","","","1"
"Daily","2019","Employed","Part Time","6","","","","1"
"Daily","2019","Employed","Not Working","","","","","1"
"Min 1x per month","2019","Not Employed","Full Time","","","","","3"
"Min 1x per month","2019","Not Employed","Part Time","","","","","3"
"Min 1x per month","2019","Not Employed","Not Working","1336","0.133584342541346","0.127165478610749","0.140003206471944","3"
"Min 1x per month","2019","Employed","Part Time","1706","0.221797222018941","0.212551227526756","0.231043216511126","3"
"Min 1x per month","2019","Employed","Full Time","2758","0.267668892373869","0.259338875320185","0.275998909427553","3"
"Min 1x per month","2019","Employed","Not Working","","","","","3"
"Min 1x per week","2019","Not Employed","Full Time","","","","","2"
"Min 1x per week","2019","Not Employed","Part Time","","","","","2"
"Min 1x per week","2019","Employed","Not Working","","","","","2"
"Min 1x per week","2019","Employed","Full Time","242","0.0215689989571127","0.0188357871036651","0.0243022108105603","2"
"Min 1x per week","2019","Employed","Part Time","192","0.0267284524193985","0.0231389594134969","0.0303179454253002","2"
"Min 1x per week","2019","Not Employed","Not Working","155","0.0130219802918101","0.0108829866084175","0.0151609739752028","2"
"Never","2019","Not Employed","Full Time","","","","","5"
"Never","2019","Not Employed","Part Time","","","","","5"
"Never","2019","Not Employed","Not Working","5864","0.534409763331147","0.524998317021928","0.543821209640365","5"
"Never","2019","Employed","Full Time","2012","0.177797589511837","0.170604002423888","0.184991176599786","5"
"Never","2019","Employed","Part Time","1988","0.242563275818178","0.233024011240803","0.252102540395553","5"
"Never","2019","Employed","Not Working","","","","","5"
"Rarely","2019","Not Employed","Full Time","","","","","4"
"Rarely","2019","Not Employed","Not Working","3426","0.317820787988732","0.309035466971468","0.326606109005996","4"
"Rarely","2019","Not Employed","Part Time","","","","","4"
"Rarely","2019","Employed","Full Time","5837","0.53293540191217","0.523548571774875","0.542322232049465","4"
"Rarely","2019","Employed","Not Working","","","","","4"
"Rarely","2019","Employed","Part Time","3864","0.507734452036178","0.496608242658316","0.518860661414039","4"
