"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"49","2005","66 and older","no migration background","","","",""
"49","2005","66 and older","direct migration background","","","",""
"49","2005","66 and older","indirect migration background","","","",""
"50","2005","16-34 y.","no migration background","","","",""
"50","2005","16-34 y.","direct migration background","1","","",""
"50","2005","16-34 y.","indirect migration background","","","",""
"50","2005","35-65 y.","no migration background","","","",""
"50","2005","35-65 y.","direct migration background","","","",""
"50","2005","35-65 y.","indirect migration background","","","",""
"50","2005","66 and older","no migration background","","","",""
"50","2005","66 and older","direct migration background","","","",""
"50","2005","66 and older","indirect migration background","","","",""
"51","2005","16-34 y.","no migration background","","","",""
"51","2005","16-34 y.","direct migration background","","","",""
"51","2005","16-34 y.","indirect migration background","","","",""
"51","2005","35-65 y.","no migration background","","","",""
"51","2005","35-65 y.","direct migration background","1","","",""
"51","2005","35-65 y.","indirect migration background","","","",""
"51","2005","66 and older","no migration background","","","",""
"51","2005","66 and older","direct migration background","","","",""
"51","2005","66 and older","indirect migration background","","","",""
"52","2005","16-34 y.","no migration background","","","",""
"52","2005","16-34 y.","direct migration background","","","",""
"52","2005","16-34 y.","indirect migration background","","","",""
"52","2005","35-65 y.","no migration background","","","",""
"52","2005","35-65 y.","direct migration background","","","",""
"52","2005","35-65 y.","indirect migration background","","","",""
"52","2005","66 and older","no migration background","","","",""
"52","2005","66 and older","direct migration background","","","",""
"52","2005","66 and older","indirect migration background","","","",""
"53","2005","16-34 y.","no migration background","","","",""
"53","2005","16-34 y.","direct migration background","","","",""
"53","2005","16-34 y.","indirect migration background","","","",""
"53","2005","35-65 y.","no migration background","","","",""
"53","2005","35-65 y.","direct migration background","","","",""
"53","2005","35-65 y.","indirect migration background","","","",""
"53","2005","66 and older","no migration background","","","",""
"53","2005","66 and older","direct migration background","","","",""
"53","2005","66 and older","indirect migration background","","","",""
"54","2005","16-34 y.","no migration background","","","",""
"54","2005","16-34 y.","direct migration background","1","","",""
"54","2005","16-34 y.","indirect migration background","","","",""
"54","2005","35-65 y.","no migration background","","","",""
"54","2005","35-65 y.","direct migration background","","","",""
"54","2005","35-65 y.","indirect migration background","","","",""
"54","2005","66 and older","no migration background","","","",""
"54","2005","66 and older","direct migration background","","","",""
"54","2005","66 and older","indirect migration background","","","",""
"55","2005","16-34 y.","no migration background","","","",""
"55","2005","16-34 y.","direct migration background","","","",""
"55","2005","16-34 y.","indirect migration background","","","",""
"55","2005","35-65 y.","no migration background","","","",""
"55","2005","35-65 y.","direct migration background","2","","",""
"55","2005","35-65 y.","indirect migration background","","","",""
"55","2005","66 and older","no migration background","","","",""
"55","2005","66 and older","direct migration background","","","",""
"55","2005","66 and older","indirect migration background","","","",""
"56","2005","16-34 y.","no migration background","","","",""
"56","2005","16-34 y.","direct migration background","","","",""
"56","2005","16-34 y.","indirect migration background","","","",""
"56","2005","35-65 y.","no migration background","","","",""
"56","2005","35-65 y.","direct migration background","","","",""
"56","2005","35-65 y.","indirect migration background","","","",""
"56","2005","66 and older","no migration background","","","",""
"56","2005","66 and older","direct migration background","","","",""
"56","2005","66 and older","indirect migration background","","","",""
"59","2005","16-34 y.","no migration background","","","",""
"59","2005","16-34 y.","direct migration background","2","","",""
"59","2005","16-34 y.","indirect migration background","","","",""
"59","2005","35-65 y.","no migration background","","","",""
"59","2005","35-65 y.","direct migration background","","","",""
"59","2005","35-65 y.","indirect migration background","","","",""
"59","2005","66 and older","no migration background","","","",""
"59","2005","66 and older","direct migration background","","","",""
"59","2005","66 and older","indirect migration background","","","",""
"60","2005","16-34 y.","no migration background","","","",""
"60","2005","16-34 y.","direct migration background","","","",""
"60","2005","16-34 y.","indirect migration background","","","",""
"60","2005","35-65 y.","no migration background","","","",""
"60","2005","35-65 y.","direct migration background","1","","",""
"60","2005","35-65 y.","indirect migration background","","","",""
"60","2005","66 and older","no migration background","","","",""
"60","2005","66 and older","direct migration background","","","",""
"60","2005","66 and older","indirect migration background","","","",""
"61","2005","16-34 y.","no migration background","","","",""
"61","2005","16-34 y.","direct migration background","","","",""
"61","2005","16-34 y.","indirect migration background","","","",""
"61","2005","35-65 y.","no migration background","","","",""
"61","2005","35-65 y.","direct migration background","2","","",""
"61","2005","35-65 y.","indirect migration background","","","",""
"61","2005","66 and older","no migration background","","","",""
"61","2005","66 and older","direct migration background","","","",""
"61","2005","66 and older","indirect migration background","","","",""
"64","2005","16-34 y.","no migration background","","","",""
"64","2005","16-34 y.","direct migration background","","","",""
"64","2005","16-34 y.","indirect migration background","","","",""
"64","2005","35-65 y.","no migration background","","","",""
"64","2005","35-65 y.","direct migration background","","","",""
"64","2005","35-65 y.","indirect migration background","","","",""
"64","2005","66 and older","no migration background","","","",""
"64","2005","66 and older","direct migration background","","","",""
"64","2005","66 and older","indirect migration background","","","",""
"65","2005","16-34 y.","no migration background","","","",""
"65","2005","16-34 y.","direct migration background","","","",""
"65","2005","16-34 y.","indirect migration background","","","",""
"65","2005","35-65 y.","no migration background","","","",""
"65","2005","35-65 y.","direct migration background","1","","",""
"65","2005","35-65 y.","indirect migration background","","","",""
"65","2005","66 and older","no migration background","","","",""
"65","2005","66 and older","direct migration background","","","",""
"65","2005","66 and older","indirect migration background","","","",""
"66","2005","16-34 y.","no migration background","","","",""
"66","2005","16-34 y.","direct migration background","","","",""
"66","2005","16-34 y.","indirect migration background","","","",""
"66","2005","35-65 y.","no migration background","","","",""
"66","2005","35-65 y.","direct migration background","","","",""
"66","2005","35-65 y.","indirect migration background","","","",""
"66","2005","66 and older","no migration background","","","",""
"66","2005","66 and older","direct migration background","","","",""
"66","2005","66 and older","indirect migration background","","","",""
"67","2005","16-34 y.","no migration background","","","",""
"67","2005","16-34 y.","direct migration background","","","",""
"67","2005","16-34 y.","indirect migration background","","","",""
"67","2005","35-65 y.","no migration background","","","",""
"67","2005","35-65 y.","direct migration background","1","","",""
"67","2005","35-65 y.","indirect migration background","","","",""
"67","2005","66 and older","no migration background","","","",""
"67","2005","66 and older","direct migration background","","","",""
"67","2005","66 and older","indirect migration background","","","",""
"68","2005","16-34 y.","no migration background","","","",""
"68","2005","16-34 y.","direct migration background","1","","",""
"68","2005","16-34 y.","indirect migration background","","","",""
"68","2005","35-65 y.","no migration background","","","",""
"68","2005","35-65 y.","direct migration background","1","","",""
"68","2005","35-65 y.","indirect migration background","","","",""
"68","2005","66 and older","no migration background","","","",""
"68","2005","66 and older","direct migration background","","","",""
"68","2005","66 and older","indirect migration background","","","",""
"71","2005","16-34 y.","no migration background","","","",""
"71","2005","16-34 y.","direct migration background","","","",""
"71","2005","16-34 y.","indirect migration background","","","",""
"71","2005","35-65 y.","no migration background","","","",""
"71","2005","35-65 y.","direct migration background","","","",""
"71","2005","35-65 y.","indirect migration background","","","",""
"71","2005","66 and older","no migration background","","","",""
"71","2005","66 and older","direct migration background","","","",""
"71","2005","66 and older","indirect migration background","","","",""
"72","2005","16-34 y.","no migration background","","","",""
"72","2005","16-34 y.","direct migration background","","","",""
"72","2005","16-34 y.","indirect migration background","","","",""
"72","2005","35-65 y.","no migration background","","","",""
"72","2005","35-65 y.","direct migration background","","","",""
"72","2005","35-65 y.","indirect migration background","","","",""
"72","2005","66 and older","no migration background","","","",""
"72","2005","66 and older","direct migration background","","","",""
"72","2005","66 and older","indirect migration background","","","",""
"73","2005","16-34 y.","no migration background","","","",""
"73","2005","16-34 y.","direct migration background","","","",""
"73","2005","16-34 y.","indirect migration background","","","",""
"73","2005","35-65 y.","no migration background","","","",""
"73","2005","35-65 y.","direct migration background","","","",""
"73","2005","35-65 y.","indirect migration background","","","",""
"73","2005","66 and older","no migration background","","","",""
"73","2005","66 and older","direct migration background","","","",""
"73","2005","66 and older","indirect migration background","","","",""
"74","2005","16-34 y.","no migration background","","","",""
"74","2005","16-34 y.","direct migration background","1","","",""
"74","2005","16-34 y.","indirect migration background","","","",""
"74","2005","35-65 y.","no migration background","","","",""
"74","2005","35-65 y.","direct migration background","2","","",""
"74","2005","35-65 y.","indirect migration background","","","",""
"74","2005","66 and older","no migration background","","","",""
"74","2005","66 and older","direct migration background","","","",""
"74","2005","66 and older","indirect migration background","","","",""
"75","2005","16-34 y.","no migration background","","","",""
"75","2005","16-34 y.","direct migration background","1","","",""
"75","2005","16-34 y.","indirect migration background","","","",""
"75","2005","35-65 y.","no migration background","","","",""
"75","2005","35-65 y.","direct migration background","4","","",""
"75","2005","35-65 y.","indirect migration background","","","",""
"75","2005","66 and older","no migration background","","","",""
"75","2005","66 and older","direct migration background","","","",""
"75","2005","66 and older","indirect migration background","","","",""
"76","2005","16-34 y.","no migration background","","","",""
"76","2005","16-34 y.","direct migration background","","","",""
"76","2005","16-34 y.","indirect migration background","","","",""
"76","2005","35-65 y.","no migration background","","","",""
"76","2005","35-65 y.","direct migration background","1","","",""
"76","2005","35-65 y.","indirect migration background","","","",""
"76","2005","66 and older","no migration background","","","",""
"76","2005","66 and older","direct migration background","","","",""
"76","2005","66 and older","indirect migration background","","","",""
"77","2005","16-34 y.","no migration background","","","",""
"77","2005","16-34 y.","direct migration background","","","",""
"77","2005","16-34 y.","indirect migration background","","","",""
"77","2005","35-65 y.","no migration background","","","",""
"77","2005","35-65 y.","direct migration background","","","",""
"77","2005","35-65 y.","indirect migration background","","","",""
"77","2005","66 and older","no migration background","","","",""
"77","2005","66 and older","direct migration background","","","",""
"77","2005","66 and older","indirect migration background","","","",""
"78","2005","16-34 y.","no migration background","","","",""
"78","2005","16-34 y.","direct migration background","2","","",""
"78","2005","16-34 y.","indirect migration background","","","",""
"78","2005","35-65 y.","no migration background","","","",""
"78","2005","35-65 y.","direct migration background","4","","",""
"78","2005","35-65 y.","indirect migration background","","","",""
"78","2005","66 and older","no migration background","","","",""
"78","2005","66 and older","direct migration background","4","","",""
"78","2005","66 and older","indirect migration background","","","",""
"79","2005","16-34 y.","no migration background","","","",""
"79","2005","16-34 y.","direct migration background","","","",""
"79","2005","16-34 y.","indirect migration background","","","",""
"79","2005","35-65 y.","no migration background","","","",""
"79","2005","35-65 y.","direct migration background","","","",""
"79","2005","35-65 y.","indirect migration background","","","",""
"79","2005","66 and older","no migration background","","","",""
"79","2005","66 and older","direct migration background","","","",""
"79","2005","66 and older","indirect migration background","","","",""
"80","2005","16-34 y.","no migration background","","","",""
"80","2005","16-34 y.","direct migration background","","","",""
"80","2005","16-34 y.","indirect migration background","","","",""
"80","2005","35-65 y.","no migration background","","","",""
"80","2005","35-65 y.","direct migration background","1","","",""
"80","2005","35-65 y.","indirect migration background","","","",""
"80","2005","66 and older","no migration background","","","",""
"80","2005","66 and older","direct migration background","","","",""
"80","2005","66 and older","indirect migration background","","","",""
"81","2005","16-34 y.","no migration background","","","",""
"81","2005","16-34 y.","direct migration background","1","","",""
"81","2005","16-34 y.","indirect migration background","","","",""
"81","2005","35-65 y.","no migration background","","","",""
"81","2005","35-65 y.","direct migration background","1","","",""
"81","2005","35-65 y.","indirect migration background","","","",""
"81","2005","66 and older","no migration background","","","",""
"81","2005","66 and older","direct migration background","","","",""
"81","2005","66 and older","indirect migration background","","","",""
"82","2005","16-34 y.","no migration background","","","",""
"82","2005","16-34 y.","direct migration background","","","",""
"82","2005","16-34 y.","indirect migration background","","","",""
"82","2005","35-65 y.","no migration background","","","",""
"82","2005","35-65 y.","direct migration background","","","",""
"82","2005","35-65 y.","indirect migration background","","","",""
"82","2005","66 and older","no migration background","","","",""
"82","2005","66 and older","direct migration background","","","",""
"82","2005","66 and older","indirect migration background","","","",""
"83","2005","16-34 y.","no migration background","","","",""
"83","2005","16-34 y.","direct migration background","3","","",""
"83","2005","16-34 y.","indirect migration background","","","",""
"83","2005","35-65 y.","no migration background","","","",""
"83","2005","35-65 y.","direct migration background","1","","",""
"83","2005","35-65 y.","indirect migration background","","","",""
"83","2005","66 and older","no migration background","","","",""
"83","2005","66 and older","direct migration background","","","",""
"83","2005","66 and older","indirect migration background","","","",""
"84","2005","16-34 y.","no migration background","","","",""
"84","2005","16-34 y.","direct migration background","","","",""
"84","2005","16-34 y.","indirect migration background","","","",""
"84","2005","35-65 y.","no migration background","","","",""
"84","2005","35-65 y.","direct migration background","","","",""
"84","2005","35-65 y.","indirect migration background","","","",""
"84","2005","66 and older","no migration background","","","",""
"84","2005","66 and older","direct migration background","","","",""
"84","2005","66 and older","indirect migration background","","","",""
"85","2005","16-34 y.","no migration background","","","",""
"85","2005","16-34 y.","direct migration background","","","",""
"85","2005","16-34 y.","indirect migration background","","","",""
"85","2005","35-65 y.","no migration background","","","",""
"85","2005","35-65 y.","direct migration background","2","","",""
"85","2005","35-65 y.","indirect migration background","","","",""
"85","2005","66 and older","no migration background","","","",""
"85","2005","66 and older","direct migration background","","","",""
"85","2005","66 and older","indirect migration background","","","",""
"86","2005","16-34 y.","no migration background","","","",""
"86","2005","16-34 y.","direct migration background","","","",""
"86","2005","16-34 y.","indirect migration background","","","",""
"86","2005","35-65 y.","no migration background","","","",""
"86","2005","35-65 y.","direct migration background","","","",""
"86","2005","35-65 y.","indirect migration background","","","",""
"86","2005","66 and older","no migration background","","","",""
"86","2005","66 and older","direct migration background","","","",""
"86","2005","66 and older","indirect migration background","","","",""
"89","2005","16-34 y.","no migration background","","","",""
"89","2005","16-34 y.","direct migration background","","","",""
"89","2005","16-34 y.","indirect migration background","","","",""
"89","2005","35-65 y.","no migration background","","","",""
"89","2005","35-65 y.","direct migration background","1","","",""
"89","2005","35-65 y.","indirect migration background","","","",""
"89","2005","66 and older","no migration background","","","",""
"89","2005","66 and older","direct migration background","","","",""
"89","2005","66 and older","indirect migration background","","","",""
"90","2005","16-34 y.","no migration background","","","",""
"90","2005","16-34 y.","direct migration background","","","",""
"90","2005","16-34 y.","indirect migration background","","","",""
"90","2005","35-65 y.","no migration background","","","",""
"90","2005","35-65 y.","direct migration background","","","",""
"90","2005","35-65 y.","indirect migration background","","","",""
"90","2005","66 and older","no migration background","","","",""
"90","2005","66 and older","direct migration background","","","",""
"90","2005","66 and older","indirect migration background","","","",""
"92","2005","16-34 y.","no migration background","","","",""
"92","2005","16-34 y.","direct migration background","","","",""
"92","2005","16-34 y.","indirect migration background","","","",""
"92","2005","35-65 y.","no migration background","","","",""
"92","2005","35-65 y.","direct migration background","1","","",""
"92","2005","35-65 y.","indirect migration background","","","",""
"92","2005","66 and older","no migration background","","","",""
"92","2005","66 and older","direct migration background","","","",""
"92","2005","66 and older","indirect migration background","","","",""
"94","2005","16-34 y.","no migration background","","","",""
"94","2005","16-34 y.","direct migration background","","","",""
"94","2005","16-34 y.","indirect migration background","","","",""
"94","2005","35-65 y.","no migration background","","","",""
"94","2005","35-65 y.","direct migration background","","","",""
"94","2005","35-65 y.","indirect migration background","","","",""
"94","2005","66 and older","no migration background","","","",""
"94","2005","66 and older","direct migration background","","","",""
"94","2005","66 and older","indirect migration background","","","",""
"95","2005","16-34 y.","no migration background","","","",""
"95","2005","16-34 y.","direct migration background","","","",""
"95","2005","16-34 y.","indirect migration background","","","",""
"95","2005","35-65 y.","no migration background","","","",""
"95","2005","35-65 y.","direct migration background","","","",""
"95","2005","35-65 y.","indirect migration background","","","",""
"95","2005","66 and older","no migration background","","","",""
"95","2005","66 and older","direct migration background","","","",""
"95","2005","66 and older","indirect migration background","","","",""
"96","2005","16-34 y.","no migration background","","","",""
"96","2005","16-34 y.","direct migration background","","","",""
"96","2005","16-34 y.","indirect migration background","","","",""
"96","2005","35-65 y.","no migration background","","","",""
"96","2005","35-65 y.","direct migration background","","","",""
"96","2005","35-65 y.","indirect migration background","","","",""
"96","2005","66 and older","no migration background","","","",""
"96","2005","66 and older","direct migration background","","","",""
"96","2005","66 and older","indirect migration background","","","",""
"97","2005","16-34 y.","no migration background","","","",""
"97","2005","16-34 y.","direct migration background","","","",""
"97","2005","16-34 y.","indirect migration background","","","",""
"97","2005","35-65 y.","no migration background","","","",""
"97","2005","35-65 y.","direct migration background","","","",""
"97","2005","35-65 y.","indirect migration background","","","",""
"97","2005","66 and older","no migration background","","","",""
"97","2005","66 and older","direct migration background","","","",""
"97","2005","66 and older","indirect migration background","","","",""
"98","2005","16-34 y.","no migration background","","","",""
"98","2005","16-34 y.","direct migration background","","","",""
"98","2005","16-34 y.","indirect migration background","1","","",""
"98","2005","35-65 y.","no migration background","","","",""
"98","2005","35-65 y.","direct migration background","3","","",""
"98","2005","35-65 y.","indirect migration background","","","",""
"98","2005","66 and older","no migration background","","","",""
"98","2005","66 and older","direct migration background","","","",""
"98","2005","66 and older","indirect migration background","","","",""
"101","2005","16-34 y.","no migration background","","","",""
"101","2005","16-34 y.","direct migration background","","","",""
"101","2005","16-34 y.","indirect migration background","","","",""
"101","2005","35-65 y.","no migration background","","","",""
"101","2005","35-65 y.","direct migration background","","","",""
"101","2005","35-65 y.","indirect migration background","","","",""
"101","2005","66 and older","no migration background","","","",""
"101","2005","66 and older","direct migration background","","","",""
"101","2005","66 and older","indirect migration background","","","",""
"102","2005","16-34 y.","no migration background","","","",""
"102","2005","16-34 y.","direct migration background","","","",""
"102","2005","16-34 y.","indirect migration background","","","",""
"102","2005","35-65 y.","no migration background","","","",""
"102","2005","35-65 y.","direct migration background","","","",""
"102","2005","35-65 y.","indirect migration background","","","",""
"102","2005","66 and older","no migration background","","","",""
"102","2005","66 and older","direct migration background","","","",""
"102","2005","66 and older","indirect migration background","","","",""
"103","2005","16-34 y.","no migration background","","","",""
"103","2005","16-34 y.","direct migration background","","","",""
"103","2005","16-34 y.","indirect migration background","","","",""
"103","2005","35-65 y.","no migration background","","","",""
"103","2005","35-65 y.","direct migration background","1","","",""
"103","2005","35-65 y.","indirect migration background","","","",""
"103","2005","66 and older","no migration background","","","",""
"103","2005","66 and older","direct migration background","","","",""
"103","2005","66 and older","indirect migration background","","","",""
"105","2005","16-34 y.","no migration background","","","",""
"105","2005","16-34 y.","direct migration background","","","",""
"105","2005","16-34 y.","indirect migration background","","","",""
"105","2005","35-65 y.","no migration background","","","",""
"105","2005","35-65 y.","direct migration background","","","",""
"105","2005","35-65 y.","indirect migration background","","","",""
"105","2005","66 and older","no migration background","","","",""
"105","2005","66 and older","direct migration background","","","",""
"105","2005","66 and older","indirect migration background","","","",""
"108","2005","16-34 y.","no migration background","","","",""
"108","2005","16-34 y.","direct migration background","","","",""
"108","2005","16-34 y.","indirect migration background","","","",""
"108","2005","35-65 y.","no migration background","","","",""
"108","2005","35-65 y.","direct migration background","","","",""
"108","2005","35-65 y.","indirect migration background","","","",""
"108","2005","66 and older","no migration background","","","",""
"108","2005","66 and older","direct migration background","","","",""
"108","2005","66 and older","indirect migration background","","","",""
"110","2005","16-34 y.","no migration background","","","",""
"110","2005","16-34 y.","direct migration background","","","",""
"110","2005","16-34 y.","indirect migration background","","","",""
"110","2005","35-65 y.","no migration background","","","",""
"110","2005","35-65 y.","direct migration background","","","",""
"110","2005","35-65 y.","indirect migration background","","","",""
"110","2005","66 and older","no migration background","","","",""
"110","2005","66 and older","direct migration background","","","",""
"110","2005","66 and older","indirect migration background","","","",""
"111","2005","16-34 y.","no migration background","","","",""
"111","2005","16-34 y.","direct migration background","","","",""
"111","2005","16-34 y.","indirect migration background","","","",""
"111","2005","35-65 y.","no migration background","","","",""
"111","2005","35-65 y.","direct migration background","","","",""
"111","2005","35-65 y.","indirect migration background","","","",""
"111","2005","66 and older","no migration background","","","",""
"111","2005","66 and older","direct migration background","","","",""
"111","2005","66 and older","indirect migration background","","","",""
"113","2005","16-34 y.","no migration background","","","",""
"113","2005","16-34 y.","direct migration background","","","",""
"113","2005","16-34 y.","indirect migration background","","","",""
"113","2005","35-65 y.","no migration background","","","",""
"113","2005","35-65 y.","direct migration background","","","",""
"113","2005","35-65 y.","indirect migration background","","","",""
"113","2005","66 and older","no migration background","","","",""
"113","2005","66 and older","direct migration background","","","",""
"113","2005","66 and older","indirect migration background","","","",""
"116","2005","16-34 y.","no migration background","","","",""
"116","2005","16-34 y.","direct migration background","1","","",""
"116","2005","16-34 y.","indirect migration background","1","","",""
"116","2005","35-65 y.","no migration background","","","",""
"116","2005","35-65 y.","direct migration background","3","","",""
"116","2005","35-65 y.","indirect migration background","","","",""
"116","2005","66 and older","no migration background","","","",""
"116","2005","66 and older","direct migration background","","","",""
"116","2005","66 and older","indirect migration background","","","",""
"117","2005","16-34 y.","no migration background","","","",""
"117","2005","16-34 y.","direct migration background","","","",""
"117","2005","16-34 y.","indirect migration background","","","",""
"117","2005","35-65 y.","no migration background","","","",""
"117","2005","35-65 y.","direct migration background","7","","",""
"117","2005","35-65 y.","indirect migration background","1","","",""
"117","2005","66 and older","no migration background","","","",""
"117","2005","66 and older","direct migration background","1","","",""
"117","2005","66 and older","indirect migration background","","","",""
"118","2005","16-34 y.","no migration background","","","",""
"118","2005","16-34 y.","direct migration background","3","","",""
"118","2005","16-34 y.","indirect migration background","1","","",""
"118","2005","35-65 y.","no migration background","","","",""
"118","2005","35-65 y.","direct migration background","10","","",""
"118","2005","35-65 y.","indirect migration background","5","","",""
"118","2005","66 and older","no migration background","1","","",""
"118","2005","66 and older","direct migration background","5","","",""
"118","2005","66 and older","indirect migration background","","","",""
"119","2005","16-34 y.","no migration background","","","",""
"119","2005","16-34 y.","direct migration background","12","","",""
"119","2005","16-34 y.","indirect migration background","16","","",""
"119","2005","35-65 y.","no migration background","","","",""
"119","2005","35-65 y.","direct migration background","44","0.0287633513515068","0.0202451818447395","0.0372815208582741"
"119","2005","35-65 y.","indirect migration background","2","","",""
"119","2005","66 and older","no migration background","","","",""
"119","2005","66 and older","direct migration background","5","","",""
"119","2005","66 and older","indirect migration background","","","",""
"120","2005","16-34 y.","no migration background","","","",""
"120","2005","16-34 y.","direct migration background","7","","",""
"120","2005","16-34 y.","indirect migration background","7","","",""
"120","2005","35-65 y.","no migration background","","","",""
"120","2005","35-65 y.","direct migration background","35","0.0385126793243539","0.0287056459891305","0.0483197126595773"
"120","2005","35-65 y.","indirect migration background","","","",""
"120","2005","66 and older","no migration background","","","",""
"120","2005","66 and older","direct migration background","5","","",""
"120","2005","66 and older","indirect migration background","","","",""
"121","2005","16-34 y.","no migration background","","","",""
"121","2005","16-34 y.","direct migration background","4","","",""
"121","2005","16-34 y.","indirect migration background","9","","",""
"121","2005","35-65 y.","no migration background","","","",""
"121","2005","35-65 y.","direct migration background","8","","",""
"121","2005","35-65 y.","indirect migration background","","","",""
"121","2005","66 and older","no migration background","","","",""
"121","2005","66 and older","direct migration background","","","",""
"121","2005","66 and older","indirect migration background","","","",""
"122","2005","16-34 y.","no migration background","","","",""
"122","2005","16-34 y.","direct migration background","","","",""
"122","2005","16-34 y.","indirect migration background","","","",""
"122","2005","35-65 y.","no migration background","","","",""
"122","2005","35-65 y.","direct migration background","1","","",""
"122","2005","35-65 y.","indirect migration background","","","",""
"122","2005","66 and older","no migration background","","","",""
"122","2005","66 and older","direct migration background","1","","",""
"122","2005","66 and older","indirect migration background","1","","",""
"123","2005","16-34 y.","no migration background","","","",""
"123","2005","16-34 y.","direct migration background","","","",""
"123","2005","16-34 y.","indirect migration background","","","",""
"123","2005","35-65 y.","no migration background","","","",""
"123","2005","35-65 y.","direct migration background","1","","",""
"123","2005","35-65 y.","indirect migration background","","","",""
"123","2005","66 and older","no migration background","","","",""
"123","2005","66 and older","direct migration background","","","",""
"123","2005","66 and older","indirect migration background","","","",""
"124","2005","16-34 y.","no migration background","","","",""
"124","2005","16-34 y.","direct migration background","","","",""
"124","2005","16-34 y.","indirect migration background","","","",""
"124","2005","35-65 y.","no migration background","","","",""
"124","2005","35-65 y.","direct migration background","","","",""
"124","2005","35-65 y.","indirect migration background","","","",""
"124","2005","66 and older","no migration background","","","",""
"124","2005","66 and older","direct migration background","","","",""
"124","2005","66 and older","indirect migration background","","","",""
"125","2005","16-34 y.","no migration background","","","",""
"125","2005","16-34 y.","direct migration background","","","",""
"125","2005","16-34 y.","indirect migration background","","","",""
"125","2005","35-65 y.","no migration background","","","",""
"125","2005","35-65 y.","direct migration background","","","",""
"125","2005","35-65 y.","indirect migration background","","","",""
"125","2005","66 and older","no migration background","","","",""
"125","2005","66 and older","direct migration background","","","",""
"125","2005","66 and older","indirect migration background","","","",""
"127","2005","16-34 y.","no migration background","","","",""
"127","2005","16-34 y.","direct migration background","","","",""
"127","2005","16-34 y.","indirect migration background","","","",""
"127","2005","35-65 y.","no migration background","","","",""
"127","2005","35-65 y.","direct migration background","","","",""
"127","2005","35-65 y.","indirect migration background","","","",""
"127","2005","66 and older","no migration background","","","",""
"127","2005","66 and older","direct migration background","","","",""
"127","2005","66 and older","indirect migration background","","","",""
"128","2005","16-34 y.","no migration background","","","",""
"128","2005","16-34 y.","direct migration background","","","",""
"128","2005","16-34 y.","indirect migration background","","","",""
"128","2005","35-65 y.","no migration background","","","",""
"128","2005","35-65 y.","direct migration background","","","",""
"128","2005","35-65 y.","indirect migration background","","","",""
"128","2005","66 and older","no migration background","","","",""
"128","2005","66 and older","direct migration background","","","",""
"128","2005","66 and older","indirect migration background","","","",""
"129","2005","16-34 y.","no migration background","","","",""
"129","2005","16-34 y.","direct migration background","","","",""
"129","2005","16-34 y.","indirect migration background","","","",""
"129","2005","35-65 y.","no migration background","","","",""
"129","2005","35-65 y.","direct migration background","","","",""
"129","2005","35-65 y.","indirect migration background","","","",""
"129","2005","66 and older","no migration background","","","",""
"129","2005","66 and older","direct migration background","","","",""
"129","2005","66 and older","indirect migration background","","","",""
"130","2005","16-34 y.","no migration background","","","",""
"130","2005","16-34 y.","direct migration background","1","","",""
"130","2005","16-34 y.","indirect migration background","","","",""
"130","2005","35-65 y.","no migration background","","","",""
"130","2005","35-65 y.","direct migration background","1","","",""
"130","2005","35-65 y.","indirect migration background","","","",""
"130","2005","66 and older","no migration background","","","",""
"130","2005","66 and older","direct migration background","","","",""
"130","2005","66 and older","indirect migration background","","","",""
"131","2005","16-34 y.","no migration background","","","",""
"131","2005","16-34 y.","direct migration background","","","",""
"131","2005","16-34 y.","indirect migration background","","","",""
"131","2005","35-65 y.","no migration background","","","",""
"131","2005","35-65 y.","direct migration background","","","",""
"131","2005","35-65 y.","indirect migration background","","","",""
"131","2005","66 and older","no migration background","","","",""
"131","2005","66 and older","direct migration background","","","",""
"131","2005","66 and older","indirect migration background","","","",""
"132","2005","16-34 y.","no migration background","","","",""
"132","2005","16-34 y.","direct migration background","","","",""
"132","2005","16-34 y.","indirect migration background","","","",""
"132","2005","35-65 y.","no migration background","","","",""
"132","2005","35-65 y.","direct migration background","1","","",""
"132","2005","35-65 y.","indirect migration background","","","",""
"132","2005","66 and older","no migration background","","","",""
"132","2005","66 and older","direct migration background","","","",""
"132","2005","66 and older","indirect migration background","","","",""
"133","2005","16-34 y.","no migration background","","","",""
"133","2005","16-34 y.","direct migration background","","","",""
"133","2005","16-34 y.","indirect migration background","","","",""
"133","2005","35-65 y.","no migration background","","","",""
"133","2005","35-65 y.","direct migration background","","","",""
"133","2005","35-65 y.","indirect migration background","","","",""
"133","2005","66 and older","no migration background","","","",""
"133","2005","66 and older","direct migration background","","","",""
"133","2005","66 and older","indirect migration background","","","",""
"135","2005","16-34 y.","no migration background","","","",""
"135","2005","16-34 y.","direct migration background","","","",""
"135","2005","16-34 y.","indirect migration background","","","",""
"135","2005","35-65 y.","no migration background","","","",""
"135","2005","35-65 y.","direct migration background","","","",""
"135","2005","35-65 y.","indirect migration background","","","",""
"135","2005","66 and older","no migration background","","","",""
"135","2005","66 and older","direct migration background","","","",""
"135","2005","66 and older","indirect migration background","","","",""
"138","2005","16-34 y.","no migration background","","","",""
"138","2005","16-34 y.","direct migration background","","","",""
"138","2005","16-34 y.","indirect migration background","","","",""
"138","2005","35-65 y.","no migration background","","","",""
"138","2005","35-65 y.","direct migration background","","","",""
