"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"24","2004","direct migration background","Female","2","","",""
"24","2004","indirect migration background","Male","","","",""
"24","2004","indirect migration background","Female","","","",""
"25","2004","no migration background","Male","","","",""
"25","2004","no migration background","Female","","","",""
"25","2004","direct migration background","Male","","","",""
"25","2004","direct migration background","Female","1","","",""
"25","2004","indirect migration background","Male","","","",""
"25","2004","indirect migration background","Female","","","",""
"26","2004","no migration background","Male","","","",""
"26","2004","no migration background","Female","","","",""
"26","2004","direct migration background","Male","3","","",""
"26","2004","direct migration background","Female","7","","",""
"26","2004","indirect migration background","Male","","","",""
"26","2004","indirect migration background","Female","","","",""
"27","2004","no migration background","Male","","","",""
"27","2004","no migration background","Female","","","",""
"27","2004","direct migration background","Male","","","",""
"27","2004","direct migration background","Female","1","","",""
"27","2004","indirect migration background","Male","","","",""
"27","2004","indirect migration background","Female","","","",""
"28","2004","no migration background","Male","","","",""
"28","2004","no migration background","Female","","","",""
"28","2004","direct migration background","Male","5","","",""
"28","2004","direct migration background","Female","6","","",""
"28","2004","indirect migration background","Male","1","","",""
"28","2004","indirect migration background","Female","1","","",""
"29","2004","no migration background","Male","","","",""
"29","2004","no migration background","Female","","","",""
"29","2004","direct migration background","Male","","","",""
"29","2004","direct migration background","Female","1","","",""
"29","2004","indirect migration background","Male","","","",""
"29","2004","indirect migration background","Female","","","",""
"30","2004","no migration background","Male","","","",""
"30","2004","no migration background","Female","","","",""
"30","2004","direct migration background","Male","","","",""
"30","2004","direct migration background","Female","","","",""
"30","2004","indirect migration background","Male","","","",""
"30","2004","indirect migration background","Female","","","",""
"31","2004","no migration background","Male","","","",""
"31","2004","no migration background","Female","","","",""
"31","2004","direct migration background","Male","","","",""
"31","2004","direct migration background","Female","4","","",""
"31","2004","indirect migration background","Male","","","",""
"31","2004","indirect migration background","Female","","","",""
"32","2004","no migration background","Male","","","",""
"32","2004","no migration background","Female","","","",""
"32","2004","direct migration background","Male","8","","",""
"32","2004","direct migration background","Female","12","","",""
"32","2004","indirect migration background","Male","","","",""
"32","2004","indirect migration background","Female","","","",""
"34","2004","no migration background","Male","","","",""
"34","2004","no migration background","Female","","","",""
"34","2004","direct migration background","Male","","","",""
"34","2004","direct migration background","Female","","","",""
"34","2004","indirect migration background","Male","","","",""
"34","2004","indirect migration background","Female","","","",""
"35","2004","no migration background","Male","","","",""
"35","2004","no migration background","Female","","","",""
"35","2004","direct migration background","Male","","","",""
"35","2004","direct migration background","Female","","","",""
"35","2004","indirect migration background","Male","","","",""
"35","2004","indirect migration background","Female","","","",""
"36","2004","no migration background","Male","","","",""
"36","2004","no migration background","Female","","","",""
"36","2004","direct migration background","Male","","","",""
"36","2004","direct migration background","Female","","","",""
"36","2004","indirect migration background","Male","","","",""
"36","2004","indirect migration background","Female","","","",""
"37","2004","no migration background","Male","","","",""
"37","2004","no migration background","Female","","","",""
"37","2004","direct migration background","Male","","","",""
"37","2004","direct migration background","Female","","","",""
"37","2004","indirect migration background","Male","","","",""
"37","2004","indirect migration background","Female","","","",""
"38","2004","no migration background","Male","","","",""
"38","2004","no migration background","Female","","","",""
"38","2004","direct migration background","Male","","","",""
"38","2004","direct migration background","Female","3","","",""
"38","2004","indirect migration background","Male","","","",""
"38","2004","indirect migration background","Female","","","",""
"39","2004","no migration background","Male","","","",""
"39","2004","no migration background","Female","","","",""
"39","2004","direct migration background","Male","","","",""
"39","2004","direct migration background","Female","","","",""
"39","2004","indirect migration background","Male","","","",""
"39","2004","indirect migration background","Female","","","",""
"40","2004","no migration background","Male","","","",""
"40","2004","no migration background","Female","","","",""
"40","2004","direct migration background","Male","","","",""
"40","2004","direct migration background","Female","1","","",""
"40","2004","indirect migration background","Male","","","",""
"40","2004","indirect migration background","Female","","","",""
"41","2004","no migration background","Male","","","",""
"41","2004","no migration background","Female","","","",""
"41","2004","direct migration background","Male","","","",""
"41","2004","direct migration background","Female","","","",""
"41","2004","indirect migration background","Male","","","",""
"41","2004","indirect migration background","Female","","","",""
"42","2004","no migration background","Male","","","",""
"42","2004","no migration background","Female","","","",""
"42","2004","direct migration background","Male","1","","",""
"42","2004","direct migration background","Female","","","",""
"42","2004","indirect migration background","Male","","","",""
"42","2004","indirect migration background","Female","","","",""
"43","2004","no migration background","Male","","","",""
"43","2004","no migration background","Female","","","",""
"43","2004","direct migration background","Male","1","","",""
"43","2004","direct migration background","Female","1","","",""
"43","2004","indirect migration background","Male","","","",""
"43","2004","indirect migration background","Female","","","",""
"44","2004","no migration background","Male","","","",""
"44","2004","no migration background","Female","","","",""
"44","2004","direct migration background","Male","","","",""
"44","2004","direct migration background","Female","1","","",""
"44","2004","indirect migration background","Male","","","",""
"44","2004","indirect migration background","Female","","","",""
"45","2004","no migration background","Male","","","",""
"45","2004","no migration background","Female","","","",""
"45","2004","direct migration background","Male","","","",""
"45","2004","direct migration background","Female","","","",""
"45","2004","indirect migration background","Male","","","",""
"45","2004","indirect migration background","Female","","","",""
"46","2004","no migration background","Male","","","",""
"46","2004","no migration background","Female","","","",""
"46","2004","direct migration background","Male","","","",""
"46","2004","direct migration background","Female","","","",""
"46","2004","indirect migration background","Male","","","",""
"46","2004","indirect migration background","Female","","","",""
"47","2004","no migration background","Male","","","",""
"47","2004","no migration background","Female","","","",""
"47","2004","direct migration background","Male","","","",""
"47","2004","direct migration background","Female","","","",""
"47","2004","indirect migration background","Male","","","",""
"47","2004","indirect migration background","Female","","","",""
"48","2004","no migration background","Male","","","",""
"48","2004","no migration background","Female","","","",""
"48","2004","direct migration background","Male","1","","",""
"48","2004","direct migration background","Female","1","","",""
"48","2004","indirect migration background","Male","","","",""
"48","2004","indirect migration background","Female","","","",""
"49","2004","no migration background","Male","","","",""
"49","2004","no migration background","Female","","","",""
"49","2004","direct migration background","Male","","","",""
"49","2004","direct migration background","Female","1","","",""
"49","2004","indirect migration background","Male","","","",""
"49","2004","indirect migration background","Female","","","",""
"50","2004","no migration background","Male","","","",""
"50","2004","no migration background","Female","","","",""
"50","2004","direct migration background","Male","1","","",""
"50","2004","direct migration background","Female","","","",""
"50","2004","indirect migration background","Male","","","",""
"50","2004","indirect migration background","Female","","","",""
"51","2004","no migration background","Male","","","",""
"51","2004","no migration background","Female","","","",""
"51","2004","direct migration background","Male","1","","",""
"51","2004","direct migration background","Female","","","",""
"51","2004","indirect migration background","Male","","","",""
"51","2004","indirect migration background","Female","","","",""
"52","2004","no migration background","Male","","","",""
"52","2004","no migration background","Female","","","",""
"52","2004","direct migration background","Male","1","","",""
"52","2004","direct migration background","Female","","","",""
"52","2004","indirect migration background","Male","","","",""
"52","2004","indirect migration background","Female","","","",""
"53","2004","no migration background","Male","","","",""
"53","2004","no migration background","Female","","","",""
"53","2004","direct migration background","Male","","","",""
"53","2004","direct migration background","Female","","","",""
"53","2004","indirect migration background","Male","","","",""
"53","2004","indirect migration background","Female","","","",""
"54","2004","no migration background","Male","","","",""
"54","2004","no migration background","Female","","","",""
"54","2004","direct migration background","Male","","","",""
"54","2004","direct migration background","Female","1","","",""
"54","2004","indirect migration background","Male","","","",""
"54","2004","indirect migration background","Female","","","",""
"55","2004","no migration background","Male","","","",""
"55","2004","no migration background","Female","","","",""
"55","2004","direct migration background","Male","","","",""
"55","2004","direct migration background","Female","2","","",""
"55","2004","indirect migration background","Male","","","",""
"55","2004","indirect migration background","Female","1","","",""
"56","2004","no migration background","Male","","","",""
"56","2004","no migration background","Female","","","",""
"56","2004","direct migration background","Male","","","",""
"56","2004","direct migration background","Female","","","",""
"56","2004","indirect migration background","Male","","","",""
"56","2004","indirect migration background","Female","","","",""
"59","2004","no migration background","Male","","","",""
"59","2004","no migration background","Female","","","",""
"59","2004","direct migration background","Male","","","",""
"59","2004","direct migration background","Female","2","","",""
"59","2004","indirect migration background","Male","","","",""
"59","2004","indirect migration background","Female","","","",""
"60","2004","no migration background","Male","","","",""
"60","2004","no migration background","Female","","","",""
"60","2004","direct migration background","Male","2","","",""
"60","2004","direct migration background","Female","1","","",""
"60","2004","indirect migration background","Male","","","",""
"60","2004","indirect migration background","Female","","","",""
"61","2004","no migration background","Male","","","",""
"61","2004","no migration background","Female","","","",""
"61","2004","direct migration background","Male","","","",""
"61","2004","direct migration background","Female","3","","",""
"61","2004","indirect migration background","Male","","","",""
"61","2004","indirect migration background","Female","","","",""
"64","2004","no migration background","Male","","","",""
"64","2004","no migration background","Female","","","",""
"64","2004","direct migration background","Male","","","",""
"64","2004","direct migration background","Female","","","",""
"64","2004","indirect migration background","Male","","","",""
"64","2004","indirect migration background","Female","","","",""
"65","2004","no migration background","Male","","","",""
"65","2004","no migration background","Female","","","",""
"65","2004","direct migration background","Male","1","","",""
"65","2004","direct migration background","Female","1","","",""
"65","2004","indirect migration background","Male","","","",""
"65","2004","indirect migration background","Female","","","",""
"66","2004","no migration background","Male","","","",""
"66","2004","no migration background","Female","","","",""
"66","2004","direct migration background","Male","","","",""
"66","2004","direct migration background","Female","","","",""
"66","2004","indirect migration background","Male","","","",""
"66","2004","indirect migration background","Female","","","",""
"67","2004","no migration background","Male","","","",""
"67","2004","no migration background","Female","","","",""
"67","2004","direct migration background","Male","1","","",""
"67","2004","direct migration background","Female","","","",""
"67","2004","indirect migration background","Male","","","",""
"67","2004","indirect migration background","Female","","","",""
"68","2004","no migration background","Male","","","",""
"68","2004","no migration background","Female","","","",""
"68","2004","direct migration background","Male","1","","",""
"68","2004","direct migration background","Female","1","","",""
"68","2004","indirect migration background","Male","","","",""
"68","2004","indirect migration background","Female","","","",""
"71","2004","no migration background","Male","","","",""
"71","2004","no migration background","Female","","","",""
"71","2004","direct migration background","Male","","","",""
"71","2004","direct migration background","Female","","","",""
"71","2004","indirect migration background","Male","","","",""
"71","2004","indirect migration background","Female","","","",""
"72","2004","no migration background","Male","","","",""
"72","2004","no migration background","Female","","","",""
"72","2004","direct migration background","Male","","","",""
"72","2004","direct migration background","Female","","","",""
"72","2004","indirect migration background","Male","","","",""
"72","2004","indirect migration background","Female","","","",""
"73","2004","no migration background","Male","","","",""
"73","2004","no migration background","Female","","","",""
"73","2004","direct migration background","Male","","","",""
"73","2004","direct migration background","Female","","","",""
"73","2004","indirect migration background","Male","","","",""
"73","2004","indirect migration background","Female","","","",""
"74","2004","no migration background","Male","","","",""
"74","2004","no migration background","Female","","","",""
"74","2004","direct migration background","Male","","","",""
"74","2004","direct migration background","Female","2","","",""
"74","2004","indirect migration background","Male","","","",""
"74","2004","indirect migration background","Female","","","",""
"75","2004","no migration background","Male","","","",""
"75","2004","no migration background","Female","","","",""
"75","2004","direct migration background","Male","3","","",""
"75","2004","direct migration background","Female","2","","",""
"75","2004","indirect migration background","Male","1","","",""
"75","2004","indirect migration background","Female","","","",""
"76","2004","no migration background","Male","","","",""
"76","2004","no migration background","Female","","","",""
"76","2004","direct migration background","Male","","","",""
"76","2004","direct migration background","Female","1","","",""
"76","2004","indirect migration background","Male","","","",""
"76","2004","indirect migration background","Female","","","",""
"77","2004","no migration background","Male","","","",""
"77","2004","no migration background","Female","","","",""
"77","2004","direct migration background","Male","","","",""
"77","2004","direct migration background","Female","","","",""
"77","2004","indirect migration background","Male","","","",""
"77","2004","indirect migration background","Female","","","",""
"78","2004","no migration background","Male","","","",""
"78","2004","no migration background","Female","","","",""
"78","2004","direct migration background","Male","3","","",""
"78","2004","direct migration background","Female","6","","",""
"78","2004","indirect migration background","Male","","","",""
"78","2004","indirect migration background","Female","","","",""
"79","2004","no migration background","Male","","","",""
"79","2004","no migration background","Female","","","",""
"79","2004","direct migration background","Male","","","",""
"79","2004","direct migration background","Female","","","",""
"79","2004","indirect migration background","Male","","","",""
"79","2004","indirect migration background","Female","","","",""
"80","2004","no migration background","Male","","","",""
"80","2004","no migration background","Female","","","",""
"80","2004","direct migration background","Male","1","","",""
"80","2004","direct migration background","Female","","","",""
"80","2004","indirect migration background","Male","","","",""
"80","2004","indirect migration background","Female","","","",""
"81","2004","no migration background","Male","","","",""
"81","2004","no migration background","Female","","","",""
"81","2004","direct migration background","Male","1","","",""
"81","2004","direct migration background","Female","1","","",""
"81","2004","indirect migration background","Male","","","",""
"81","2004","indirect migration background","Female","","","",""
"82","2004","no migration background","Male","","","",""
"82","2004","no migration background","Female","","","",""
"82","2004","direct migration background","Male","","","",""
"82","2004","direct migration background","Female","","","",""
"82","2004","indirect migration background","Male","","","",""
"82","2004","indirect migration background","Female","","","",""
"83","2004","no migration background","Male","","","",""
"83","2004","no migration background","Female","","","",""
"83","2004","direct migration background","Male","1","","",""
"83","2004","direct migration background","Female","2","","",""
"83","2004","indirect migration background","Male","","","",""
"83","2004","indirect migration background","Female","","","",""
"84","2004","no migration background","Male","","","",""
"84","2004","no migration background","Female","","","",""
"84","2004","direct migration background","Male","","","",""
"84","2004","direct migration background","Female","","","",""
"84","2004","indirect migration background","Male","","","",""
"84","2004","indirect migration background","Female","","","",""
"85","2004","no migration background","Male","","","",""
"85","2004","no migration background","Female","","","",""
"85","2004","direct migration background","Male","1","","",""
"85","2004","direct migration background","Female","1","","",""
"85","2004","indirect migration background","Male","","","",""
"85","2004","indirect migration background","Female","","","",""
"86","2004","no migration background","Male","","","",""
"86","2004","no migration background","Female","","","",""
"86","2004","direct migration background","Male","","","",""
"86","2004","direct migration background","Female","","","",""
"86","2004","indirect migration background","Male","","","",""
"86","2004","indirect migration background","Female","","","",""
"89","2004","no migration background","Male","","","",""
"89","2004","no migration background","Female","","","",""
"89","2004","direct migration background","Male","","","",""
"89","2004","direct migration background","Female","1","","",""
"89","2004","indirect migration background","Male","","","",""
"89","2004","indirect migration background","Female","","","",""
"90","2004","no migration background","Male","","","",""
"90","2004","no migration background","Female","","","",""
"90","2004","direct migration background","Male","","","",""
"90","2004","direct migration background","Female","","","",""
"90","2004","indirect migration background","Male","","","",""
"90","2004","indirect migration background","Female","","","",""
"92","2004","no migration background","Male","","","",""
"92","2004","no migration background","Female","","","",""
"92","2004","direct migration background","Male","","","",""
"92","2004","direct migration background","Female","1","","",""
"92","2004","indirect migration background","Male","","","",""
"92","2004","indirect migration background","Female","","","",""
"94","2004","no migration background","Male","","","",""
"94","2004","no migration background","Female","","","",""
"94","2004","direct migration background","Male","","","",""
"94","2004","direct migration background","Female","","","",""
"94","2004","indirect migration background","Male","","","",""
"94","2004","indirect migration background","Female","","","",""
"95","2004","no migration background","Male","","","",""
"95","2004","no migration background","Female","","","",""
"95","2004","direct migration background","Male","","","",""
"95","2004","direct migration background","Female","","","",""
"95","2004","indirect migration background","Male","","","",""
"95","2004","indirect migration background","Female","","","",""
"96","2004","no migration background","Male","","","",""
"96","2004","no migration background","Female","","","",""
"96","2004","direct migration background","Male","","","",""
"96","2004","direct migration background","Female","","","",""
"96","2004","indirect migration background","Male","","","",""
"96","2004","indirect migration background","Female","","","",""
"97","2004","no migration background","Male","","","",""
"97","2004","no migration background","Female","","","",""
"97","2004","direct migration background","Male","","","",""
"97","2004","direct migration background","Female","","","",""
"97","2004","indirect migration background","Male","","","",""
"97","2004","indirect migration background","Female","","","",""
"98","2004","no migration background","Male","","","",""
"98","2004","no migration background","Female","","","",""
"98","2004","direct migration background","Male","2","","",""
"98","2004","direct migration background","Female","1","","",""
"98","2004","indirect migration background","Male","","","",""
"98","2004","indirect migration background","Female","1","","",""
"101","2004","no migration background","Male","","","",""
"101","2004","no migration background","Female","","","",""
"101","2004","direct migration background","Male","","","",""
"101","2004","direct migration background","Female","","","",""
"101","2004","indirect migration background","Male","","","",""
"101","2004","indirect migration background","Female","","","",""
"102","2004","no migration background","Male","","","",""
"102","2004","no migration background","Female","","","",""
"102","2004","direct migration background","Male","","","",""
"102","2004","direct migration background","Female","","","",""
"102","2004","indirect migration background","Male","","","",""
"102","2004","indirect migration background","Female","","","",""
"103","2004","no migration background","Male","","","",""
"103","2004","no migration background","Female","","","",""
"103","2004","direct migration background","Male","1","","",""
"103","2004","direct migration background","Female","","","",""
"103","2004","indirect migration background","Male","","","",""
"103","2004","indirect migration background","Female","","","",""
"105","2004","no migration background","Male","","","",""
"105","2004","no migration background","Female","","","",""
"105","2004","direct migration background","Male","","","",""
"105","2004","direct migration background","Female","","","",""
"105","2004","indirect migration background","Male","","","",""
"105","2004","indirect migration background","Female","","","",""
"108","2004","no migration background","Male","","","",""
"108","2004","no migration background","Female","","","",""
"108","2004","direct migration background","Male","","","",""
"108","2004","direct migration background","Female","","","",""
"108","2004","indirect migration background","Male","","","",""
"108","2004","indirect migration background","Female","","","",""
"110","2004","no migration background","Male","","","",""
"110","2004","no migration background","Female","","","",""
"110","2004","direct migration background","Male","","","",""
"110","2004","direct migration background","Female","","","",""
"110","2004","indirect migration background","Male","","","",""
"110","2004","indirect migration background","Female","","","",""
"111","2004","no migration background","Male","","","",""
"111","2004","no migration background","Female","","","",""
"111","2004","direct migration background","Male","","","",""
"111","2004","direct migration background","Female","","","",""
"111","2004","indirect migration background","Male","","","",""
"111","2004","indirect migration background","Female","","","",""
"113","2004","no migration background","Male","","","",""
"113","2004","no migration background","Female","","","",""
"113","2004","direct migration background","Male","","","",""
"113","2004","direct migration background","Female","","","",""
"113","2004","indirect migration background","Male","","","",""
"113","2004","indirect migration background","Female","","","",""
"116","2004","no migration background","Male","","","",""
"116","2004","no migration background","Female","","","",""
"116","2004","direct migration background","Male","3","","",""
"116","2004","direct migration background","Female","1","","",""
"116","2004","indirect migration background","Male","","","",""
"116","2004","indirect migration background","Female","1","","",""
"117","2004","no migration background","Male","","","",""
"117","2004","no migration background","Female","","","",""
"117","2004","direct migration background","Male","4","","",""
"117","2004","direct migration background","Female","4","","",""
"117","2004","indirect migration background","Male","","","",""
"117","2004","indirect migration background","Female","1","","",""
"118","2004","no migration background","Male","1","","",""
"118","2004","no migration background","Female","","","",""
"118","2004","direct migration background","Male","12","","",""
"118","2004","direct migration background","Female","7","","",""
"118","2004","indirect migration background","Male","2","","",""
"118","2004","indirect migration background","Female","4","","",""
"119","2004","no migration background","Male","","","",""
"119","2004","no migration background","Female","","","",""
"119","2004","direct migration background","Male","33","0.0207679603234997","0.0127788740292787","0.0287570466177206"
"119","2004","direct migration background","Female","41","0.0286034666746357","0.0196383351769699","0.0375685981723015"
"119","2004","indirect migration background","Male","6","","",""
"119","2004","indirect migration background","Female","14","","",""
"120","2004","no migration background","Male","","","",""
"120","2004","no migration background","Female","","","",""
"120","2004","direct migration background","Male","23","","",""
"120","2004","direct migration background","Female","28","","",""
"120","2004","indirect migration background","Male","7","","",""
"120","2004","indirect migration background","Female","4","","",""
"121","2004","no migration background","Male","","","",""
"121","2004","no migration background","Female","","","",""
"121","2004","direct migration background","Male","7","","",""
"121","2004","direct migration background","Female","6","","",""
"121","2004","indirect migration background","Male","3","","",""
"121","2004","indirect migration background","Female","6","","",""
"122","2004","no migration background","Male","","","",""
"122","2004","no migration background","Female","","","",""
"122","2004","direct migration background","Male","3","","",""
"122","2004","direct migration background","Female","2","","",""
"122","2004","indirect migration background","Male","","","",""
"122","2004","indirect migration background","Female","1","","",""
"123","2004","no migration background","Male","","","",""
"123","2004","no migration background","Female","","","",""
"123","2004","direct migration background","Male","1","","",""
"123","2004","direct migration background","Female","","","",""
"123","2004","indirect migration background","Male","","","",""
"123","2004","indirect migration background","Female","","","",""
"124","2004","no migration background","Male","","","",""
"124","2004","no migration background","Female","","","",""
"124","2004","direct migration background","Male","","","",""
"124","2004","direct migration background","Female","","","",""
"124","2004","indirect migration background","Male","","","",""
"124","2004","indirect migration background","Female","","","",""
"125","2004","no migration background","Male","","","",""
"125","2004","no migration background","Female","","","",""
"125","2004","direct migration background","Male","","","",""
"125","2004","direct migration background","Female","","","",""
"125","2004","indirect migration background","Male","","","",""
"125","2004","indirect migration background","Female","","","",""
"127","2004","no migration background","Male","","","",""
"127","2004","no migration background","Female","","","",""
"127","2004","direct migration background","Male","","","",""
"127","2004","direct migration background","Female","","","",""
"127","2004","indirect migration background","Male","","","",""
"127","2004","indirect migration background","Female","","","",""
"128","2004","no migration background","Male","","","",""
"128","2004","no migration background","Female","","","",""
"128","2004","direct migration background","Male","","","",""
"128","2004","direct migration background","Female","","","",""
"128","2004","indirect migration background","Male","","","",""
"128","2004","indirect migration background","Female","","","",""
"129","2004","no migration background","Male","","","",""
"129","2004","no migration background","Female","","","",""
"129","2004","direct migration background","Male","","","",""
"129","2004","direct migration background","Female","","","",""
"129","2004","indirect migration background","Male","","","",""
"129","2004","indirect migration background","Female","","","",""
"130","2004","no migration background","Male","","","",""
"130","2004","no migration background","Female","","","",""
"130","2004","direct migration background","Male","1","","",""
"130","2004","direct migration background","Female","1","","",""
"130","2004","indirect migration background","Male","","","",""
"130","2004","indirect migration background","Female","","","",""
"131","2004","no migration background","Male","","","",""
"131","2004","no migration background","Female","","","",""
"131","2004","direct migration background","Male","","","",""
"131","2004","direct migration background","Female","","","",""
"131","2004","indirect migration background","Male","","","",""
"131","2004","indirect migration background","Female","","","",""
"132","2004","no migration background","Male","","","",""
"132","2004","no migration background","Female","","","",""
"132","2004","direct migration background","Male","","","",""
"132","2004","direct migration background","Female","3","","",""
"132","2004","indirect migration background","Male","","","",""
"132","2004","indirect migration background","Female","","","",""
"133","2004","no migration background","Male","","","",""
"133","2004","no migration background","Female","","","",""
"133","2004","direct migration background","Male","","","",""
"133","2004","direct migration background","Female","","","",""
"133","2004","indirect migration background","Male","","","",""
"133","2004","indirect migration background","Female","","","",""
"135","2004","no migration background","Male","","","",""
"135","2004","no migration background","Female","","","",""
"135","2004","direct migration background","Male","","","",""
"135","2004","direct migration background","Female","","","",""
"135","2004","indirect migration background","Male","","","",""
"135","2004","indirect migration background","Female","","","",""
"138","2004","no migration background","Male","","","",""
"138","2004","no migration background","Female","","","",""
"138","2004","direct migration background","Male","","","",""
"138","2004","direct migration background","Female","","","",""
"138","2004","indirect migration background","Male","","","",""
"138","2004","indirect migration background","Female","","","",""
"139","2004","no migration background","Male","","","",""
"139","2004","no migration background","Female","","","",""
"139","2004","direct migration background","Male","1","","",""
"139","2004","direct migration background","Female","","","",""
"139","2004","indirect migration background","Male","","","",""
"139","2004","indirect migration background","Female","","","",""
"140","2004","no migration background","Male","","","",""
"140","2004","no migration background","Female","","","",""
"140","2004","direct migration background","Male","9","","",""
"140","2004","direct migration background","Female","9","","",""
"140","2004","indirect migration background","Male","1","","",""
"140","2004","indirect migration background","Female","1","","",""
"141","2004","no migration background","Male","","","",""
"141","2004","no migration background","Female","","","",""
"141","2004","direct migration background","Male","","","",""
"141","2004","direct migration background","Female","","","",""
"141","2004","indirect migration background","Male","","","",""
"141","2004","indirect migration background","Female","","","",""
"142","2004","no migration background","Male","","","",""
"142","2004","no migration background","Female","","","",""
"142","2004","direct migration background","Male","","","",""
"142","2004","direct migration background","Female","","","",""
"142","2004","indirect migration background","Male","","","",""
"142","2004","indirect migration background","Female","","","",""
"143","2004","no migration background","Male","","","",""
"143","2004","no migration background","Female","","","",""
"143","2004","direct migration background","Male","","","",""
"143","2004","direct migration background","Female","","","",""
"143","2004","indirect migration background","Male","","","",""
"143","2004","indirect migration background","Female","","","",""
"144","2004","no migration background","Male","","","",""
"144","2004","no migration background","Female","","","",""
"144","2004","direct migration background","Male","","","",""
"144","2004","direct migration background","Female","","","",""
"144","2004","indirect migration background","Male","","","",""
"144","2004","indirect migration background","Female","","","",""
"145","2004","no migration background","Male","","","",""
"145","2004","no migration background","Female","","","",""
"145","2004","direct migration background","Male","","","",""
"145","2004","direct migration background","Female","","","",""
"145","2004","indirect migration background","Male","","","",""
"145","2004","indirect migration background","Female","","","",""
"146","2004","no migration background","Male","","","",""
"146","2004","no migration background","Female","","","",""
"146","2004","direct migration background","Male","","","",""
"146","2004","direct migration background","Female","","","",""
"146","2004","indirect migration background","Male","","","",""
"146","2004","indirect migration background","Female","","","",""
"147","2004","no migration background","Male","","","",""
"147","2004","no migration background","Female","","","",""
"147","2004","direct migration background","Male","1","","",""
"147","2004","direct migration background","Female","","","",""
"147","2004","indirect migration background","Male","","","",""
"147","2004","indirect migration background","Female","","","",""
"148","2004","no migration background","Male","","","",""
"148","2004","no migration background","Female","","","",""
"148","2004","direct migration background","Male","","","",""
"148","2004","direct migration background","Female","","","",""
"148","2004","indirect migration background","Male","","","",""
"148","2004","indirect migration background","Female","","","",""
"149","2004","no migration background","Male","","","",""
"149","2004","no migration background","Female","","","",""
"149","2004","direct migration background","Male","1","","",""
"149","2004","direct migration background","Female","1","","",""
"149","2004","indirect migration background","Male","","","",""
"149","2004","indirect migration background","Female","","","",""
"151","2004","no migration background","Male","","","",""
"151","2004","no migration background","Female","","","",""
"151","2004","direct migration background","Male","","","",""
"151","2004","direct migration background","Female","","","",""
"151","2004","indirect migration background","Male","","","",""
"151","2004","indirect migration background","Female","","","",""
"152","2004","no migration background","Male","","","",""
"152","2004","no migration background","Female","","","",""
"152","2004","direct migration background","Male","","","",""
"152","2004","direct migration background","Female","","","",""
"152","2004","indirect migration background","Male","","","",""
"152","2004","indirect migration background","Female","","","",""
"154","2004","no migration background","Male","","","",""
"154","2004","no migration background","Female","","","",""
"154","2004","direct migration background","Male","","","",""
"154","2004","direct migration background","Female","","","",""
"154","2004","indirect migration background","Male","","","",""
"154","2004","indirect migration background","Female","","","",""
"155","2004","no migration background","Male","","","",""
"155","2004","no migration background","Female","","","",""
"155","2004","direct migration background","Male","","","",""
"155","2004","direct migration background","Female","","","",""
"155","2004","indirect migration background","Male","","","",""
"155","2004","indirect migration background","Female","","","",""
"156","2004","no migration background","Male","","","",""
"156","2004","no migration background","Female","","","",""
"156","2004","direct migration background","Male","","","",""
"156","2004","direct migration background","Female","","","",""
"156","2004","indirect migration background","Male","","","",""
"156","2004","indirect migration background","Female","","","",""
"158","2004","no migration background","Male","","","",""
"158","2004","no migration background","Female","","","",""
"158","2004","direct migration background","Male","","","",""
"158","2004","direct migration background","Female","","","",""
"158","2004","indirect migration background","Male","","","",""
"158","2004","indirect migration background","Female","","","",""
"162","2004","no migration background","Male","","","",""
"162","2004","no migration background","Female","","","",""
"162","2004","direct migration background","Male","","","",""
"162","2004","direct migration background","Female","","","",""
"162","2004","indirect migration background","Male","","","",""
"162","2004","indirect migration background","Female","","","",""
"164","2004","no migration background","Male","","","",""
"164","2004","no migration background","Female","","","",""
"164","2004","direct migration background","Male","","","",""
"164","2004","direct migration background","Female","","","",""
"164","2004","indirect migration background","Male","","","",""
"164","2004","indirect migration background","Female","","","",""
"165","2004","no migration background","Male","","","",""
"165","2004","no migration background","Female","","","",""
"165","2004","direct migration background","Male","","","",""
"165","2004","direct migration background","Female","","","",""
"165","2004","indirect migration background","Male","","","",""
"165","2004","indirect migration background","Female","","","",""
"166","2004","no migration background","Male","","","",""
"166","2004","no migration background","Female","","","",""
"166","2004","direct migration background","Male","","","",""
"166","2004","direct migration background","Female","","","",""
"166","2004","indirect migration background","Male","","","",""
"166","2004","indirect migration background","Female","","","",""
"167","2004","no migration background","Male","","","",""
"167","2004","no migration background","Female","","","",""
"167","2004","direct migration background","Male","","","",""
"167","2004","direct migration background","Female","","","",""
"167","2004","indirect migration background","Male","","","",""
"167","2004","indirect migration background","Female","","","",""
"168","2004","no migration background","Male","","","",""
"168","2004","no migration background","Female","","","",""
"168","2004","direct migration background","Male","","","",""
"168","2004","direct migration background","Female","","","",""
"168","2004","indirect migration background","Male","","","",""
"168","2004","indirect migration background","Female","","","",""
"169","2004","no migration background","Male","","","",""
"169","2004","no migration background","Female","","","",""
"169","2004","direct migration background","Male","","","",""
"169","2004","direct migration background","Female","","","",""
"169","2004","indirect migration background","Male","","","",""
"169","2004","indirect migration background","Female","","","",""
"172","2004","no migration background","Male","","","",""
"172","2004","no migration background","Female","","","",""
"172","2004","direct migration background","Male","","","",""
"172","2004","direct migration background","Female","","","",""
