"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"46","2005","Employed","indirect migration background","","","",""
"47","2005","Not Employed","no migration background","","","",""
"47","2005","Not Employed","direct migration background","","","",""
"47","2005","Not Employed","indirect migration background","","","",""
"47","2005","Employed","no migration background","","","",""
"47","2005","Employed","direct migration background","","","",""
"47","2005","Employed","indirect migration background","","","",""
"48","2005","Not Employed","no migration background","","","",""
"48","2005","Not Employed","direct migration background","1","","",""
"48","2005","Not Employed","indirect migration background","","","",""
"48","2005","Employed","no migration background","","","",""
"48","2005","Employed","direct migration background","1","","",""
"48","2005","Employed","indirect migration background","","","",""
"49","2005","Not Employed","no migration background","","","",""
"49","2005","Not Employed","direct migration background","","","",""
"49","2005","Not Employed","indirect migration background","","","",""
"49","2005","Employed","no migration background","","","",""
"49","2005","Employed","direct migration background","","","",""
"49","2005","Employed","indirect migration background","","","",""
"50","2005","Not Employed","no migration background","","","",""
"50","2005","Not Employed","direct migration background","","","",""
"50","2005","Not Employed","indirect migration background","","","",""
"50","2005","Employed","no migration background","","","",""
"50","2005","Employed","direct migration background","1","","",""
"50","2005","Employed","indirect migration background","","","",""
"51","2005","Not Employed","no migration background","","","",""
"51","2005","Not Employed","direct migration background","1","","",""
"51","2005","Not Employed","indirect migration background","","","",""
"51","2005","Employed","no migration background","","","",""
"51","2005","Employed","direct migration background","","","",""
"51","2005","Employed","indirect migration background","","","",""
"52","2005","Not Employed","no migration background","","","",""
"52","2005","Not Employed","direct migration background","","","",""
"52","2005","Not Employed","indirect migration background","","","",""
"52","2005","Employed","no migration background","","","",""
"52","2005","Employed","direct migration background","","","",""
"52","2005","Employed","indirect migration background","","","",""
"53","2005","Not Employed","no migration background","","","",""
"53","2005","Not Employed","direct migration background","","","",""
"53","2005","Not Employed","indirect migration background","","","",""
"53","2005","Employed","no migration background","","","",""
"53","2005","Employed","direct migration background","","","",""
"53","2005","Employed","indirect migration background","","","",""
"54","2005","Not Employed","no migration background","","","",""
"54","2005","Not Employed","direct migration background","","","",""
"54","2005","Not Employed","indirect migration background","","","",""
"54","2005","Employed","no migration background","","","",""
"54","2005","Employed","direct migration background","1","","",""
"54","2005","Employed","indirect migration background","","","",""
"55","2005","Not Employed","no migration background","","","",""
"55","2005","Not Employed","direct migration background","1","","",""
"55","2005","Not Employed","indirect migration background","","","",""
"55","2005","Employed","no migration background","","","",""
"55","2005","Employed","direct migration background","1","","",""
"55","2005","Employed","indirect migration background","","","",""
"56","2005","Not Employed","no migration background","","","",""
"56","2005","Not Employed","direct migration background","","","",""
"56","2005","Not Employed","indirect migration background","","","",""
"56","2005","Employed","no migration background","","","",""
"56","2005","Employed","direct migration background","","","",""
"56","2005","Employed","indirect migration background","","","",""
"59","2005","Not Employed","no migration background","","","",""
"59","2005","Not Employed","direct migration background","1","","",""
"59","2005","Not Employed","indirect migration background","","","",""
"59","2005","Employed","no migration background","","","",""
"59","2005","Employed","direct migration background","1","","",""
"59","2005","Employed","indirect migration background","","","",""
"60","2005","Not Employed","no migration background","","","",""
"60","2005","Not Employed","direct migration background","","","",""
"60","2005","Not Employed","indirect migration background","","","",""
"60","2005","Employed","no migration background","","","",""
"60","2005","Employed","direct migration background","1","","",""
"60","2005","Employed","indirect migration background","","","",""
"61","2005","Not Employed","no migration background","","","",""
"61","2005","Not Employed","direct migration background","","","",""
"61","2005","Not Employed","indirect migration background","","","",""
"61","2005","Employed","no migration background","","","",""
"61","2005","Employed","direct migration background","2","","",""
"61","2005","Employed","indirect migration background","","","",""
"64","2005","Not Employed","no migration background","","","",""
"64","2005","Not Employed","direct migration background","","","",""
"64","2005","Not Employed","indirect migration background","","","",""
"64","2005","Employed","no migration background","","","",""
"64","2005","Employed","direct migration background","","","",""
"64","2005","Employed","indirect migration background","","","",""
"65","2005","Not Employed","no migration background","","","",""
"65","2005","Not Employed","direct migration background","1","","",""
"65","2005","Not Employed","indirect migration background","","","",""
"65","2005","Employed","no migration background","","","",""
"65","2005","Employed","direct migration background","","","",""
"65","2005","Employed","indirect migration background","","","",""
"66","2005","Not Employed","no migration background","","","",""
"66","2005","Not Employed","direct migration background","","","",""
"66","2005","Not Employed","indirect migration background","","","",""
"66","2005","Employed","no migration background","","","",""
"66","2005","Employed","direct migration background","","","",""
"66","2005","Employed","indirect migration background","","","",""
"67","2005","Not Employed","no migration background","","","",""
"67","2005","Not Employed","direct migration background","","","",""
"67","2005","Not Employed","indirect migration background","","","",""
"67","2005","Employed","no migration background","","","",""
"67","2005","Employed","direct migration background","1","","",""
"67","2005","Employed","indirect migration background","","","",""
"68","2005","Not Employed","no migration background","","","",""
"68","2005","Not Employed","direct migration background","","","",""
"68","2005","Not Employed","indirect migration background","","","",""
"68","2005","Employed","no migration background","","","",""
"68","2005","Employed","direct migration background","2","","",""
"68","2005","Employed","indirect migration background","","","",""
"71","2005","Not Employed","no migration background","","","",""
"71","2005","Not Employed","direct migration background","","","",""
"71","2005","Not Employed","indirect migration background","","","",""
"71","2005","Employed","no migration background","","","",""
"71","2005","Employed","direct migration background","","","",""
"71","2005","Employed","indirect migration background","","","",""
"72","2005","Not Employed","no migration background","","","",""
"72","2005","Not Employed","direct migration background","","","",""
"72","2005","Not Employed","indirect migration background","","","",""
"72","2005","Employed","no migration background","","","",""
"72","2005","Employed","direct migration background","","","",""
"72","2005","Employed","indirect migration background","","","",""
"73","2005","Not Employed","no migration background","","","",""
"73","2005","Not Employed","direct migration background","","","",""
"73","2005","Not Employed","indirect migration background","","","",""
"73","2005","Employed","no migration background","","","",""
"73","2005","Employed","direct migration background","","","",""
"73","2005","Employed","indirect migration background","","","",""
"74","2005","Not Employed","no migration background","","","",""
"74","2005","Not Employed","direct migration background","1","","",""
"74","2005","Not Employed","indirect migration background","","","",""
"74","2005","Employed","no migration background","","","",""
"74","2005","Employed","direct migration background","2","","",""
"74","2005","Employed","indirect migration background","","","",""
"75","2005","Not Employed","no migration background","","","",""
"75","2005","Not Employed","direct migration background","2","","",""
"75","2005","Not Employed","indirect migration background","","","",""
"75","2005","Employed","no migration background","","","",""
"75","2005","Employed","direct migration background","3","","",""
"75","2005","Employed","indirect migration background","","","",""
"76","2005","Not Employed","no migration background","","","",""
"76","2005","Not Employed","direct migration background","1","","",""
"76","2005","Not Employed","indirect migration background","","","",""
"76","2005","Employed","no migration background","","","",""
"76","2005","Employed","direct migration background","","","",""
"76","2005","Employed","indirect migration background","","","",""
"77","2005","Not Employed","no migration background","","","",""
"77","2005","Not Employed","direct migration background","","","",""
"77","2005","Not Employed","indirect migration background","","","",""
"77","2005","Employed","no migration background","","","",""
"77","2005","Employed","direct migration background","","","",""
"77","2005","Employed","indirect migration background","","","",""
"78","2005","Not Employed","no migration background","","","",""
"78","2005","Not Employed","direct migration background","8","","",""
"78","2005","Not Employed","indirect migration background","","","",""
"78","2005","Employed","no migration background","","","",""
"78","2005","Employed","direct migration background","2","","",""
"78","2005","Employed","indirect migration background","","","",""
"79","2005","Not Employed","no migration background","","","",""
"79","2005","Not Employed","direct migration background","","","",""
"79","2005","Not Employed","indirect migration background","","","",""
"79","2005","Employed","no migration background","","","",""
"79","2005","Employed","direct migration background","","","",""
"79","2005","Employed","indirect migration background","","","",""
"80","2005","Not Employed","no migration background","","","",""
"80","2005","Not Employed","direct migration background","","","",""
"80","2005","Not Employed","indirect migration background","","","",""
"80","2005","Employed","no migration background","","","",""
"80","2005","Employed","direct migration background","1","","",""
"80","2005","Employed","indirect migration background","","","",""
"81","2005","Not Employed","no migration background","","","",""
"81","2005","Not Employed","direct migration background","","","",""
"81","2005","Not Employed","indirect migration background","","","",""
"81","2005","Employed","no migration background","","","",""
"81","2005","Employed","direct migration background","2","","",""
"81","2005","Employed","indirect migration background","","","",""
"82","2005","Not Employed","no migration background","","","",""
"82","2005","Not Employed","direct migration background","","","",""
"82","2005","Not Employed","indirect migration background","","","",""
"82","2005","Employed","no migration background","","","",""
"82","2005","Employed","direct migration background","","","",""
"82","2005","Employed","indirect migration background","","","",""
"83","2005","Not Employed","no migration background","","","",""
"83","2005","Not Employed","direct migration background","1","","",""
"83","2005","Not Employed","indirect migration background","","","",""
"83","2005","Employed","no migration background","","","",""
"83","2005","Employed","direct migration background","3","","",""
"83","2005","Employed","indirect migration background","","","",""
"84","2005","Not Employed","no migration background","","","",""
"84","2005","Not Employed","direct migration background","","","",""
"84","2005","Not Employed","indirect migration background","","","",""
"84","2005","Employed","no migration background","","","",""
"84","2005","Employed","direct migration background","","","",""
"84","2005","Employed","indirect migration background","","","",""
"85","2005","Not Employed","no migration background","","","",""
"85","2005","Not Employed","direct migration background","2","","",""
"85","2005","Not Employed","indirect migration background","","","",""
"85","2005","Employed","no migration background","","","",""
"85","2005","Employed","direct migration background","","","",""
"85","2005","Employed","indirect migration background","","","",""
"86","2005","Not Employed","no migration background","","","",""
"86","2005","Not Employed","direct migration background","","","",""
"86","2005","Not Employed","indirect migration background","","","",""
"86","2005","Employed","no migration background","","","",""
"86","2005","Employed","direct migration background","","","",""
"86","2005","Employed","indirect migration background","","","",""
"89","2005","Not Employed","no migration background","","","",""
"89","2005","Not Employed","direct migration background","","","",""
"89","2005","Not Employed","indirect migration background","","","",""
"89","2005","Employed","no migration background","","","",""
"89","2005","Employed","direct migration background","1","","",""
"89","2005","Employed","indirect migration background","","","",""
"90","2005","Not Employed","no migration background","","","",""
"90","2005","Not Employed","direct migration background","","","",""
"90","2005","Not Employed","indirect migration background","","","",""
"90","2005","Employed","no migration background","","","",""
"90","2005","Employed","direct migration background","","","",""
"90","2005","Employed","indirect migration background","","","",""
"92","2005","Not Employed","no migration background","","","",""
"92","2005","Not Employed","direct migration background","","","",""
"92","2005","Not Employed","indirect migration background","","","",""
"92","2005","Employed","no migration background","","","",""
"92","2005","Employed","direct migration background","1","","",""
"92","2005","Employed","indirect migration background","","","",""
"94","2005","Not Employed","no migration background","","","",""
"94","2005","Not Employed","direct migration background","","","",""
"94","2005","Not Employed","indirect migration background","","","",""
"94","2005","Employed","no migration background","","","",""
"94","2005","Employed","direct migration background","","","",""
"94","2005","Employed","indirect migration background","","","",""
"95","2005","Not Employed","no migration background","","","",""
"95","2005","Not Employed","direct migration background","","","",""
"95","2005","Not Employed","indirect migration background","","","",""
"95","2005","Employed","no migration background","","","",""
"95","2005","Employed","direct migration background","","","",""
"95","2005","Employed","indirect migration background","","","",""
"96","2005","Not Employed","no migration background","","","",""
"96","2005","Not Employed","direct migration background","","","",""
"96","2005","Not Employed","indirect migration background","","","",""
"96","2005","Employed","no migration background","","","",""
"96","2005","Employed","direct migration background","","","",""
"96","2005","Employed","indirect migration background","","","",""
"97","2005","Not Employed","no migration background","","","",""
"97","2005","Not Employed","direct migration background","","","",""
"97","2005","Not Employed","indirect migration background","","","",""
"97","2005","Employed","no migration background","","","",""
"97","2005","Employed","direct migration background","","","",""
"97","2005","Employed","indirect migration background","","","",""
"98","2005","Not Employed","no migration background","","","",""
"98","2005","Not Employed","direct migration background","1","","",""
"98","2005","Not Employed","indirect migration background","","","",""
"98","2005","Employed","no migration background","","","",""
"98","2005","Employed","direct migration background","2","","",""
"98","2005","Employed","indirect migration background","1","","",""
"101","2005","Not Employed","no migration background","","","",""
"101","2005","Not Employed","direct migration background","","","",""
"101","2005","Not Employed","indirect migration background","","","",""
"101","2005","Employed","no migration background","","","",""
"101","2005","Employed","direct migration background","","","",""
"101","2005","Employed","indirect migration background","","","",""
"102","2005","Not Employed","no migration background","","","",""
"102","2005","Not Employed","direct migration background","","","",""
"102","2005","Not Employed","indirect migration background","","","",""
"102","2005","Employed","no migration background","","","",""
"102","2005","Employed","direct migration background","","","",""
"102","2005","Employed","indirect migration background","","","",""
"103","2005","Not Employed","no migration background","","","",""
"103","2005","Not Employed","direct migration background","","","",""
"103","2005","Not Employed","indirect migration background","","","",""
"103","2005","Employed","no migration background","","","",""
"103","2005","Employed","direct migration background","1","","",""
"103","2005","Employed","indirect migration background","","","",""
"105","2005","Not Employed","no migration background","","","",""
"105","2005","Not Employed","direct migration background","","","",""
"105","2005","Not Employed","indirect migration background","","","",""
"105","2005","Employed","no migration background","","","",""
"105","2005","Employed","direct migration background","","","",""
"105","2005","Employed","indirect migration background","","","",""
"108","2005","Not Employed","no migration background","","","",""
"108","2005","Not Employed","direct migration background","","","",""
"108","2005","Not Employed","indirect migration background","","","",""
"108","2005","Employed","no migration background","","","",""
"108","2005","Employed","direct migration background","","","",""
"108","2005","Employed","indirect migration background","","","",""
"110","2005","Not Employed","no migration background","","","",""
"110","2005","Not Employed","direct migration background","","","",""
"110","2005","Not Employed","indirect migration background","","","",""
"110","2005","Employed","no migration background","","","",""
"110","2005","Employed","direct migration background","","","",""
"110","2005","Employed","indirect migration background","","","",""
"111","2005","Not Employed","no migration background","","","",""
"111","2005","Not Employed","direct migration background","","","",""
"111","2005","Not Employed","indirect migration background","","","",""
"111","2005","Employed","no migration background","","","",""
"111","2005","Employed","direct migration background","","","",""
"111","2005","Employed","indirect migration background","","","",""
"113","2005","Not Employed","no migration background","","","",""
"113","2005","Not Employed","direct migration background","","","",""
"113","2005","Not Employed","indirect migration background","","","",""
"113","2005","Employed","no migration background","","","",""
"113","2005","Employed","direct migration background","","","",""
"113","2005","Employed","indirect migration background","","","",""
"116","2005","Not Employed","no migration background","","","",""
"116","2005","Not Employed","direct migration background","2","","",""
"116","2005","Not Employed","indirect migration background","","","",""
"116","2005","Employed","no migration background","","","",""
"116","2005","Employed","direct migration background","2","","",""
"116","2005","Employed","indirect migration background","1","","",""
"117","2005","Not Employed","no migration background","","","",""
"117","2005","Not Employed","direct migration background","2","","",""
"117","2005","Not Employed","indirect migration background","","","",""
"117","2005","Employed","no migration background","","","",""
"117","2005","Employed","direct migration background","6","","",""
"117","2005","Employed","indirect migration background","1","","",""
"118","2005","Not Employed","no migration background","","","",""
"118","2005","Not Employed","direct migration background","8","","",""
"118","2005","Not Employed","indirect migration background","2","","",""
"118","2005","Employed","no migration background","1","","",""
"118","2005","Employed","direct migration background","10","","",""
"118","2005","Employed","indirect migration background","4","","",""
"119","2005","Not Employed","no migration background","","","",""
"119","2005","Not Employed","direct migration background","22","","",""
"119","2005","Not Employed","indirect migration background","3","","",""
"119","2005","Employed","no migration background","","","",""
"119","2005","Employed","direct migration background","39","0.0245187226821935","0.0163264432582167","0.0327110021061702"
"119","2005","Employed","indirect migration background","15","","",""
"120","2005","Not Employed","no migration background","","","",""
"120","2005","Not Employed","direct migration background","19","","",""
"120","2005","Not Employed","indirect migration background","2","","",""
"120","2005","Employed","no migration background","","","",""
"120","2005","Employed","direct migration background","28","","",""
"120","2005","Employed","indirect migration background","5","","",""
"121","2005","Not Employed","no migration background","","","",""
"121","2005","Not Employed","direct migration background","3","","",""
"121","2005","Not Employed","indirect migration background","1","","",""
"121","2005","Employed","no migration background","","","",""
"121","2005","Employed","direct migration background","9","","",""
"121","2005","Employed","indirect migration background","8","","",""
"122","2005","Not Employed","no migration background","","","",""
"122","2005","Not Employed","direct migration background","1","","",""
"122","2005","Not Employed","indirect migration background","1","","",""
"122","2005","Employed","no migration background","","","",""
"122","2005","Employed","direct migration background","1","","",""
"122","2005","Employed","indirect migration background","","","",""
"123","2005","Not Employed","no migration background","","","",""
"123","2005","Not Employed","direct migration background","","","",""
"123","2005","Not Employed","indirect migration background","","","",""
"123","2005","Employed","no migration background","","","",""
"123","2005","Employed","direct migration background","1","","",""
"123","2005","Employed","indirect migration background","","","",""
"124","2005","Not Employed","no migration background","","","",""
"124","2005","Not Employed","direct migration background","","","",""
"124","2005","Not Employed","indirect migration background","","","",""
"124","2005","Employed","no migration background","","","",""
"124","2005","Employed","direct migration background","","","",""
"124","2005","Employed","indirect migration background","","","",""
"125","2005","Not Employed","no migration background","","","",""
"125","2005","Not Employed","direct migration background","","","",""
"125","2005","Not Employed","indirect migration background","","","",""
"125","2005","Employed","no migration background","","","",""
"125","2005","Employed","direct migration background","","","",""
"125","2005","Employed","indirect migration background","","","",""
"127","2005","Not Employed","no migration background","","","",""
"127","2005","Not Employed","direct migration background","","","",""
"127","2005","Not Employed","indirect migration background","","","",""
"127","2005","Employed","no migration background","","","",""
"127","2005","Employed","direct migration background","","","",""
"127","2005","Employed","indirect migration background","","","",""
"128","2005","Not Employed","no migration background","","","",""
"128","2005","Not Employed","direct migration background","","","",""
"128","2005","Not Employed","indirect migration background","","","",""
"128","2005","Employed","no migration background","","","",""
"128","2005","Employed","direct migration background","","","",""
"128","2005","Employed","indirect migration background","","","",""
"129","2005","Not Employed","no migration background","","","",""
"129","2005","Not Employed","direct migration background","","","",""
"129","2005","Not Employed","indirect migration background","","","",""
"129","2005","Employed","no migration background","","","",""
"129","2005","Employed","direct migration background","","","",""
"129","2005","Employed","indirect migration background","","","",""
"130","2005","Not Employed","no migration background","","","",""
"130","2005","Not Employed","direct migration background","","","",""
"130","2005","Not Employed","indirect migration background","","","",""
"130","2005","Employed","no migration background","","","",""
"130","2005","Employed","direct migration background","2","","",""
"130","2005","Employed","indirect migration background","","","",""
"131","2005","Not Employed","no migration background","","","",""
"131","2005","Not Employed","direct migration background","","","",""
"131","2005","Not Employed","indirect migration background","","","",""
"131","2005","Employed","no migration background","","","",""
"131","2005","Employed","direct migration background","","","",""
"131","2005","Employed","indirect migration background","","","",""
"132","2005","Not Employed","no migration background","","","",""
"132","2005","Not Employed","direct migration background","","","",""
"132","2005","Not Employed","indirect migration background","","","",""
"132","2005","Employed","no migration background","","","",""
"132","2005","Employed","direct migration background","1","","",""
"132","2005","Employed","indirect migration background","","","",""
"133","2005","Not Employed","no migration background","","","",""
"133","2005","Not Employed","direct migration background","","","",""
"133","2005","Not Employed","indirect migration background","","","",""
"133","2005","Employed","no migration background","","","",""
"133","2005","Employed","direct migration background","","","",""
"133","2005","Employed","indirect migration background","","","",""
"135","2005","Not Employed","no migration background","","","",""
"135","2005","Not Employed","direct migration background","","","",""
"135","2005","Not Employed","indirect migration background","","","",""
"135","2005","Employed","no migration background","","","",""
"135","2005","Employed","direct migration background","","","",""
"135","2005","Employed","indirect migration background","","","",""
"138","2005","Not Employed","no migration background","","","",""
"138","2005","Not Employed","direct migration background","","","",""
"138","2005","Not Employed","indirect migration background","","","",""
"138","2005","Employed","no migration background","","","",""
"138","2005","Employed","direct migration background","","","",""
"138","2005","Employed","indirect migration background","","","",""
"139","2005","Not Employed","no migration background","","","",""
"139","2005","Not Employed","direct migration background","","","",""
"139","2005","Not Employed","indirect migration background","","","",""
"139","2005","Employed","no migration background","","","",""
"139","2005","Employed","direct migration background","","","",""
"139","2005","Employed","indirect migration background","","","",""
"140","2005","Not Employed","no migration background","","","",""
"140","2005","Not Employed","direct migration background","6","","",""
"140","2005","Not Employed","indirect migration background","1","","",""
"140","2005","Employed","no migration background","","","",""
"140","2005","Employed","direct migration background","8","","",""
"140","2005","Employed","indirect migration background","1","","",""
"141","2005","Not Employed","no migration background","","","",""
"141","2005","Not Employed","direct migration background","","","",""
"141","2005","Not Employed","indirect migration background","","","",""
"141","2005","Employed","no migration background","","","",""
"141","2005","Employed","direct migration background","","","",""
"141","2005","Employed","indirect migration background","","","",""
"142","2005","Not Employed","no migration background","","","",""
"142","2005","Not Employed","direct migration background","","","",""
"142","2005","Not Employed","indirect migration background","","","",""
"142","2005","Employed","no migration background","","","",""
"142","2005","Employed","direct migration background","","","",""
"142","2005","Employed","indirect migration background","","","",""
"143","2005","Not Employed","no migration background","","","",""
"143","2005","Not Employed","direct migration background","","","",""
"143","2005","Not Employed","indirect migration background","","","",""
"143","2005","Employed","no migration background","","","",""
"143","2005","Employed","direct migration background","","","",""
"143","2005","Employed","indirect migration background","","","",""
"144","2005","Not Employed","no migration background","","","",""
"144","2005","Not Employed","direct migration background","","","",""
"144","2005","Not Employed","indirect migration background","","","",""
"144","2005","Employed","no migration background","","","",""
"144","2005","Employed","direct migration background","","","",""
"144","2005","Employed","indirect migration background","","","",""
"145","2005","Not Employed","no migration background","","","",""
"145","2005","Not Employed","direct migration background","","","",""
"145","2005","Not Employed","indirect migration background","","","",""
"145","2005","Employed","no migration background","","","",""
"145","2005","Employed","direct migration background","","","",""
"145","2005","Employed","indirect migration background","","","",""
"146","2005","Not Employed","no migration background","","","",""
"146","2005","Not Employed","direct migration background","1","","",""
"146","2005","Not Employed","indirect migration background","","","",""
"146","2005","Employed","no migration background","","","",""
"146","2005","Employed","direct migration background","","","",""
"146","2005","Employed","indirect migration background","","","",""
"147","2005","Not Employed","no migration background","","","",""
"147","2005","Not Employed","direct migration background","","","",""
"147","2005","Not Employed","indirect migration background","","","",""
"147","2005","Employed","no migration background","","","",""
"147","2005","Employed","direct migration background","","","",""
"147","2005","Employed","indirect migration background","","","",""
"148","2005","Not Employed","no migration background","","","",""
"148","2005","Not Employed","direct migration background","","","",""
"148","2005","Not Employed","indirect migration background","","","",""
"148","2005","Employed","no migration background","","","",""
"148","2005","Employed","direct migration background","","","",""
"148","2005","Employed","indirect migration background","","","",""
"149","2005","Not Employed","no migration background","","","",""
"149","2005","Not Employed","direct migration background","","","",""
"149","2005","Not Employed","indirect migration background","","","",""
"149","2005","Employed","no migration background","","","",""
"149","2005","Employed","direct migration background","1","","",""
"149","2005","Employed","indirect migration background","","","",""
"151","2005","Not Employed","no migration background","","","",""
"151","2005","Not Employed","direct migration background","","","",""
"151","2005","Not Employed","indirect migration background","","","",""
"151","2005","Employed","no migration background","","","",""
"151","2005","Employed","direct migration background","","","",""
"151","2005","Employed","indirect migration background","","","",""
"152","2005","Not Employed","no migration background","","","",""
"152","2005","Not Employed","direct migration background","","","",""
"152","2005","Not Employed","indirect migration background","","","",""
"152","2005","Employed","no migration background","","","",""
"152","2005","Employed","direct migration background","","","",""
"152","2005","Employed","indirect migration background","","","",""
"154","2005","Not Employed","no migration background","","","",""
"154","2005","Not Employed","direct migration background","","","",""
"154","2005","Not Employed","indirect migration background","","","",""
"154","2005","Employed","no migration background","","","",""
"154","2005","Employed","direct migration background","","","",""
"154","2005","Employed","indirect migration background","","","",""
"155","2005","Not Employed","no migration background","","","",""
"155","2005","Not Employed","direct migration background","","","",""
"155","2005","Not Employed","indirect migration background","","","",""
"155","2005","Employed","no migration background","","","",""
"155","2005","Employed","direct migration background","","","",""
"155","2005","Employed","indirect migration background","","","",""
"156","2005","Not Employed","no migration background","","","",""
"156","2005","Not Employed","direct migration background","","","",""
"156","2005","Not Employed","indirect migration background","","","",""
"156","2005","Employed","no migration background","","","",""
"156","2005","Employed","direct migration background","","","",""
"156","2005","Employed","indirect migration background","","","",""
"158","2005","Not Employed","no migration background","","","",""
"158","2005","Not Employed","direct migration background","","","",""
"158","2005","Not Employed","indirect migration background","","","",""
"158","2005","Employed","no migration background","","","",""
"158","2005","Employed","direct migration background","","","",""
"158","2005","Employed","indirect migration background","","","",""
"162","2005","Not Employed","no migration background","","","",""
"162","2005","Not Employed","direct migration background","","","",""
"162","2005","Not Employed","indirect migration background","","","",""
"162","2005","Employed","no migration background","","","",""
"162","2005","Employed","direct migration background","","","",""
"162","2005","Employed","indirect migration background","","","",""
"164","2005","Not Employed","no migration background","","","",""
"164","2005","Not Employed","direct migration background","","","",""
"164","2005","Not Employed","indirect migration background","","","",""
"164","2005","Employed","no migration background","","","",""
"164","2005","Employed","direct migration background","","","",""
"164","2005","Employed","indirect migration background","","","",""
"165","2005","Not Employed","no migration background","","","",""
"165","2005","Not Employed","direct migration background","","","",""
"165","2005","Not Employed","indirect migration background","","","",""
"165","2005","Employed","no migration background","","","",""
"165","2005","Employed","direct migration background","","","",""
"165","2005","Employed","indirect migration background","","","",""
"166","2005","Not Employed","no migration background","","","",""
"166","2005","Not Employed","direct migration background","","","",""
"166","2005","Not Employed","indirect migration background","","","",""
"166","2005","Employed","no migration background","","","",""
"166","2005","Employed","direct migration background","","","",""
"166","2005","Employed","indirect migration background","","","",""
"167","2005","Not Employed","no migration background","","","",""
"167","2005","Not Employed","direct migration background","","","",""
"167","2005","Not Employed","indirect migration background","","","",""
"167","2005","Employed","no migration background","","","",""
"167","2005","Employed","direct migration background","","","",""
"167","2005","Employed","indirect migration background","","","",""
"168","2005","Not Employed","no migration background","","","",""
"168","2005","Not Employed","direct migration background","","","",""
"168","2005","Not Employed","indirect migration background","","","",""
"168","2005","Employed","no migration background","","","",""
"168","2005","Employed","direct migration background","","","",""
"168","2005","Employed","indirect migration background","","","",""
"169","2005","Not Employed","no migration background","","","",""
"169","2005","Not Employed","direct migration background","","","",""
"169","2005","Not Employed","indirect migration background","","","",""
"169","2005","Employed","no migration background","","","",""
"169","2005","Employed","direct migration background","","","",""
"169","2005","Employed","indirect migration background","","","",""
"172","2005","Not Employed","no migration background","","","",""
"172","2005","Not Employed","direct migration background","","","",""
"172","2005","Not Employed","indirect migration background","","","",""
"172","2005","Employed","no migration background","","","",""
"172","2005","Employed","direct migration background","","","",""
"172","2005","Employed","indirect migration background","","","",""
"173","2005","Not Employed","no migration background","","","",""
"173","2005","Not Employed","direct migration background","","","",""
"173","2005","Not Employed","indirect migration background","","","",""
"173","2005","Employed","no migration background","","","",""
"173","2005","Employed","direct migration background","","","",""
"173","2005","Employed","indirect migration background","","","",""
"178","2005","Not Employed","no migration background","","","",""
"178","2005","Not Employed","direct migration background","","","",""
"178","2005","Not Employed","indirect migration background","","","",""
"178","2005","Employed","no migration background","","","",""
"178","2005","Employed","direct migration background","","","",""
"178","2005","Employed","indirect migration background","","","",""
"181","2005","Not Employed","no migration background","","","",""
"181","2005","Not Employed","direct migration background","","","",""
"181","2005","Not Employed","indirect migration background","","","",""
"181","2005","Employed","no migration background","","","",""
"181","2005","Employed","direct migration background","","","",""
"181","2005","Employed","indirect migration background","","","",""
"183","2005","Not Employed","no migration background","","","",""
"183","2005","Not Employed","direct migration background","","","",""
"183","2005","Not Employed","indirect migration background","","","",""
"183","2005","Employed","no migration background","","","",""
"183","2005","Employed","direct migration background","","","",""
"183","2005","Employed","indirect migration background","","","",""
"188","2005","Not Employed","no migration background","","","",""
"188","2005","Not Employed","direct migration background","","","",""
"188","2005","Not Employed","indirect migration background","","","",""
"188","2005","Employed","no migration background","","","",""
"188","2005","Employed","direct migration background","","","",""
"188","2005","Employed","indirect migration background","","","",""
"195","2005","Not Employed","no migration background","","","",""
"195","2005","Not Employed","direct migration background","","","",""
"195","2005","Not Employed","indirect migration background","","","",""
"195","2005","Employed","no migration background","","","",""
"195","2005","Employed","direct migration background","","","",""
"195","2005","Employed","indirect migration background","","","",""
"196","2005","Not Employed","no migration background","","","",""
"196","2005","Not Employed","direct migration background","","","",""
"196","2005","Not Employed","indirect migration background","","","",""
"196","2005","Employed","no migration background","","","",""
"196","2005","Employed","direct migration background","","","",""
"196","2005","Employed","indirect migration background","","","",""
"999","2005","Not Employed","no migration background","","","",""
"999","2005","Not Employed","direct migration background","","","",""
"999","2005","Not Employed","indirect migration background","","","",""
"999","2005","Employed","no migration background","","","",""
"999","2005","Employed","direct migration background","","","",""
"999","2005","Employed","indirect migration background","","","",""
"1","2006","Not Employed","no migration background","7559","0.998911752666457","0.998168832256323","0.99965467307659"
"1","2006","Not Employed","direct migration background","522","0.464737270694416","0.434366524182111","0.495108017206721"
"1","2006","Not Employed","indirect migration background","188","0.57630656706682","0.520013503282463","0.632599630851177"
"1","2006","Employed","no migration background","11549","0.999335477118729","0.998865550416398","0.999805403821061"
"1","2006","Employed","direct migration background","735","0.484392914518057","0.457861616836438","0.510924212199676"
"1","2006","Employed","indirect migration background","345","0.612304270315027","0.572200452891264","0.65240808773879"
"2","2006","Not Employed","no migration background","1","","",""
"2","2006","Not Employed","direct migration background","197","0.172167078280228","0.149178367584844","0.195155788975611"
"2","2006","Not Employed","indirect migration background","54","0.199400414520842","0.153883486405406","0.244917342636278"
