"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"155","2004","Female","","","",""
"156","2004","Male","","","",""
"156","2004","Female","","","",""
"158","2004","Male","","","",""
"158","2004","Female","","","",""
"162","2004","Male","","","",""
"162","2004","Female","","","",""
"164","2004","Male","","","",""
"164","2004","Female","","","",""
"165","2004","Male","","","",""
"165","2004","Female","","","",""
"166","2004","Male","","","",""
"166","2004","Female","","","",""
"167","2004","Male","","","",""
"167","2004","Female","","","",""
"168","2004","Male","","","",""
"168","2004","Female","","","",""
"169","2004","Male","","","",""
"169","2004","Female","","","",""
"172","2004","Male","","","",""
"172","2004","Female","","","",""
"173","2004","Male","","","",""
"173","2004","Female","","","",""
"178","2004","Male","","","",""
"178","2004","Female","","","",""
"181","2004","Male","","","",""
"181","2004","Female","","","",""
"183","2004","Male","","","",""
"183","2004","Female","","","",""
"188","2004","Male","","","",""
"188","2004","Female","","","",""
"195","2004","Male","","","",""
"195","2004","Female","","","",""
"196","2004","Male","","","",""
"196","2004","Female","","","",""
"999","2004","Male","","","",""
"999","2004","Female","","","",""
"1","2005","Male","9184","0.910481601183381","0.904871201881443","0.91609200048532"
"1","2005","Female","10084","0.917577661847641","0.912406631256356","0.922748692438926"
"2","2005","Male","260","0.0285177023968744","0.0252467310187677","0.0317886737749811"
"2","2005","Female","260","0.0231779956231581","0.0203486963953618","0.0260072948509545"
"3","2005","Male","49","0.00480562704762626","0.00344659086454262","0.00616466323070989"
"3","2005","Female","47","0.00409109915028239","0.00289087313741625","0.00529132516314853"
"4","2005","Male","73","0.00385022481153884","0.00263317768066348","0.0050672719424142"
"4","2005","Female","64","0.00291052631074284","0.00189758086492805","0.00392347175655764"
"5","2005","Male","138","0.012048231138235","0.00990419772654641","0.0141922645499235"
"5","2005","Female","124","0.0105745001936877","0.00865116623377813","0.0124978341535973"
"6","2005","Male","34","0.00217717578869693","0.00126121792190838","0.00309313365548548"
"6","2005","Female","20","","",""
"10","2005","Male","22","","",""
"10","2005","Female","26","","",""
"11","2005","Male","8","","",""
"11","2005","Female","10","","",""
"12","2005","Male","","","",""
"12","2005","Female","","","",""
"13","2005","Male","3","","",""
"13","2005","Female","4","","",""
"14","2005","Male","12","","",""
"14","2005","Female","7","","",""
"15","2005","Male","","","",""
"15","2005","Female","1","","",""
"16","2005","Male","","","",""
"16","2005","Female","","","",""
"17","2005","Male","1","","",""
"17","2005","Female","3","","",""
"18","2005","Male","11","","",""
"18","2005","Female","10","","",""
"19","2005","Male","2","","",""
"19","2005","Female","3","","",""
"20","2005","Male","","","",""
"20","2005","Female","1","","",""
"21","2005","Male","","","",""
"21","2005","Female","7","","",""
"22","2005","Male","3","","",""
"22","2005","Female","14","","",""
"23","2005","Male","","","",""
"23","2005","Female","","","",""
"24","2005","Male","4","","",""
"24","2005","Female","1","","",""
"25","2005","Male","","","",""
"25","2005","Female","1","","",""
"26","2005","Male","3","","",""
"26","2005","Female","5","","",""
"27","2005","Male","","","",""
"27","2005","Female","","","",""
"28","2005","Male","7","","",""
"28","2005","Female","8","","",""
"29","2005","Male","","","",""
"29","2005","Female","1","","",""
"30","2005","Male","","","",""
"30","2005","Female","","","",""
"31","2005","Male","1","","",""
"31","2005","Female","3","","",""
"32","2005","Male","8","","",""
"32","2005","Female","9","","",""
"34","2005","Male","","","",""
"34","2005","Female","","","",""
"35","2005","Male","","","",""
"35","2005","Female","","","",""
"36","2005","Male","","","",""
"36","2005","Female","","","",""
"37","2005","Male","","","",""
"37","2005","Female","","","",""
"38","2005","Male","","","",""
"38","2005","Female","3","","",""
"39","2005","Male","","","",""
"39","2005","Female","","","",""
"40","2005","Male","","","",""
"40","2005","Female","1","","",""
"41","2005","Male","","","",""
"41","2005","Female","","","",""
"42","2005","Male","1","","",""
"42","2005","Female","","","",""
"43","2005","Male","","","",""
"43","2005","Female","1","","",""
"44","2005","Male","","","",""
"44","2005","Female","1","","",""
"45","2005","Male","","","",""
"45","2005","Female","","","",""
"46","2005","Male","","","",""
"46","2005","Female","","","",""
"47","2005","Male","","","",""
"47","2005","Female","","","",""
"48","2005","Male","1","","",""
"48","2005","Female","1","","",""
"49","2005","Male","","","",""
"49","2005","Female","","","",""
"50","2005","Male","1","","",""
"50","2005","Female","","","",""
"51","2005","Male","1","","",""
"51","2005","Female","","","",""
"52","2005","Male","","","",""
"52","2005","Female","","","",""
"53","2005","Male","","","",""
"53","2005","Female","","","",""
"54","2005","Male","","","",""
"54","2005","Female","1","","",""
"55","2005","Male","","","",""
"55","2005","Female","2","","",""
"56","2005","Male","","","",""
"56","2005","Female","","","",""
"59","2005","Male","","","",""
"59","2005","Female","2","","",""
"60","2005","Male","1","","",""
"60","2005","Female","","","",""
"61","2005","Male","","","",""
"61","2005","Female","2","","",""
"64","2005","Male","","","",""
"64","2005","Female","","","",""
"65","2005","Male","1","","",""
"65","2005","Female","","","",""
"66","2005","Male","","","",""
"66","2005","Female","","","",""
"67","2005","Male","1","","",""
"67","2005","Female","","","",""
"68","2005","Male","1","","",""
"68","2005","Female","1","","",""
"71","2005","Male","","","",""
"71","2005","Female","","","",""
"72","2005","Male","","","",""
"72","2005","Female","","","",""
"73","2005","Male","","","",""
"73","2005","Female","","","",""
"74","2005","Male","1","","",""
"74","2005","Female","2","","",""
"75","2005","Male","3","","",""
"75","2005","Female","2","","",""
"76","2005","Male","","","",""
"76","2005","Female","1","","",""
"77","2005","Male","","","",""
"77","2005","Female","","","",""
"78","2005","Male","3","","",""
"78","2005","Female","7","","",""
"79","2005","Male","","","",""
"79","2005","Female","","","",""
"80","2005","Male","1","","",""
"80","2005","Female","","","",""
"81","2005","Male","1","","",""
"81","2005","Female","1","","",""
"82","2005","Male","","","",""
"82","2005","Female","","","",""
"83","2005","Male","2","","",""
"83","2005","Female","2","","",""
"84","2005","Male","","","",""
"84","2005","Female","","","",""
"85","2005","Male","1","","",""
"85","2005","Female","1","","",""
"86","2005","Male","","","",""
"86","2005","Female","","","",""
"89","2005","Male","","","",""
"89","2005","Female","1","","",""
"90","2005","Male","","","",""
"90","2005","Female","","","",""
"92","2005","Male","","","",""
"92","2005","Female","1","","",""
"94","2005","Male","","","",""
"94","2005","Female","","","",""
"95","2005","Male","","","",""
"95","2005","Female","","","",""
"96","2005","Male","","","",""
"96","2005","Female","","","",""
"97","2005","Male","","","",""
"97","2005","Female","","","",""
"98","2005","Male","2","","",""
"98","2005","Female","2","","",""
"101","2005","Male","","","",""
"101","2005","Female","","","",""
"102","2005","Male","","","",""
"102","2005","Female","","","",""
"103","2005","Male","1","","",""
"103","2005","Female","","","",""
"105","2005","Male","","","",""
"105","2005","Female","","","",""
"108","2005","Male","","","",""
"108","2005","Female","","","",""
"110","2005","Male","","","",""
"110","2005","Female","","","",""
"111","2005","Male","","","",""
"111","2005","Female","","","",""
"113","2005","Male","","","",""
"113","2005","Female","","","",""
"116","2005","Male","3","","",""
"116","2005","Female","2","","",""
"117","2005","Male","4","","",""
"117","2005","Female","5","","",""
"118","2005","Male","16","","",""
"118","2005","Female","9","","",""
"119","2005","Male","30","0.00271452887673406","0.00169203901374353","0.00373701873972458"
"119","2005","Female","49","0.00475383369394704","0.00346047056903592","0.00604719681885816"
"120","2005","Male","26","","",""
"120","2005","Female","28","","",""
"121","2005","Male","10","","",""
"121","2005","Female","11","","",""
"122","2005","Male","1","","",""
"122","2005","Female","2","","",""
"123","2005","Male","1","","",""
"123","2005","Female","","","",""
"124","2005","Male","","","",""
"124","2005","Female","","","",""
"125","2005","Male","","","",""
"125","2005","Female","","","",""
"127","2005","Male","","","",""
"127","2005","Female","","","",""
"128","2005","Male","","","",""
"128","2005","Female","","","",""
"129","2005","Male","","","",""
"129","2005","Female","","","",""
"130","2005","Male","1","","",""
"130","2005","Female","1","","",""
"131","2005","Male","","","",""
"131","2005","Female","","","",""
"132","2005","Male","","","",""
"132","2005","Female","1","","",""
"133","2005","Male","","","",""
"133","2005","Female","","","",""
"135","2005","Male","","","",""
"135","2005","Female","","","",""
"138","2005","Male","","","",""
"138","2005","Female","","","",""
"139","2005","Male","","","",""
"139","2005","Female","","","",""
"140","2005","Male","9","","",""
"140","2005","Female","7","","",""
"141","2005","Male","","","",""
"141","2005","Female","","","",""
"142","2005","Male","","","",""
"142","2005","Female","","","",""
"143","2005","Male","","","",""
"143","2005","Female","","","",""
"144","2005","Male","","","",""
"144","2005","Female","","","",""
"145","2005","Male","","","",""
"145","2005","Female","","","",""
"146","2005","Male","","","",""
"146","2005","Female","1","","",""
"147","2005","Male","","","",""
"147","2005","Female","","","",""
"148","2005","Male","","","",""
"148","2005","Female","","","",""
"149","2005","Male","","","",""
"149","2005","Female","1","","",""
"151","2005","Male","","","",""
"151","2005","Female","","","",""
"152","2005","Male","","","",""
"152","2005","Female","","","",""
"154","2005","Male","","","",""
"154","2005","Female","","","",""
"155","2005","Male","","","",""
"155","2005","Female","","","",""
"156","2005","Male","","","",""
"156","2005","Female","","","",""
"158","2005","Male","","","",""
"158","2005","Female","","","",""
"162","2005","Male","","","",""
"162","2005","Female","","","",""
"164","2005","Male","","","",""
"164","2005","Female","","","",""
"165","2005","Male","","","",""
"165","2005","Female","","","",""
"166","2005","Male","","","",""
"166","2005","Female","","","",""
"167","2005","Male","","","",""
"167","2005","Female","","","",""
"168","2005","Male","","","",""
"168","2005","Female","","","",""
"169","2005","Male","","","",""
"169","2005","Female","","","",""
"172","2005","Male","","","",""
"172","2005","Female","","","",""
"173","2005","Male","","","",""
"173","2005","Female","","","",""
"178","2005","Male","","","",""
"178","2005","Female","","","",""
"181","2005","Male","","","",""
"181","2005","Female","","","",""
"183","2005","Male","","","",""
"183","2005","Female","","","",""
"188","2005","Male","","","",""
"188","2005","Female","","","",""
"195","2005","Male","","","",""
"195","2005","Female","","","",""
"196","2005","Male","","","",""
"196","2005","Female","","","",""
"999","2005","Male","","","",""
"999","2005","Female","","","",""
"1","2006","Male","9961","0.911787599326014","0.906407679414658","0.91716751923737"
"1","2006","Female","10937","0.915989086788147","0.910963631834022","0.921014541742273"
"2","2006","Male","244","0.0286039767831857","0.0254418773800987","0.0317660761862726"
"2","2006","Female","243","0.0229515138847801","0.0202386618402113","0.0256643659293489"
"3","2006","Male","49","0.00513028366930557","0.00377503826135672","0.00648552907725442"
"3","2006","Female","38","0.00372115623231487","0.00261811489531109","0.00482419756931864"
"4","2006","Male","65","0.00334388046382287","0.00224875925462063","0.00443900167302511"
"4","2006","Female","56","0.00263615814492139","0.0017072453993486","0.00356507089049418"
"5","2006","Male","122","0.0126052888064846","0.0104889463342855","0.0147216312786836"
"5","2006","Female","110","0.0110822426490131","0.00918572758294147","0.0129787577150847"
"6","2006","Male","26","","",""
"6","2006","Female","19","","",""
"10","2006","Male","22","","",""
"10","2006","Female","27","","",""
"11","2006","Male","9","","",""
"11","2006","Female","10","","",""
"12","2006","Male","","","",""
"12","2006","Female","","","",""
"13","2006","Male","3","","",""
"13","2006","Female","5","","",""
"14","2006","Male","10","","",""
"14","2006","Female","9","","",""
"15","2006","Male","","","",""
"15","2006","Female","1","","",""
"16","2006","Male","","","",""
"16","2006","Female","","","",""
"17","2006","Male","","","",""
"17","2006","Female","3","","",""
"18","2006","Male","12","","",""
"18","2006","Female","14","","",""
"19","2006","Male","3","","",""
"19","2006","Female","4","","",""
"20","2006","Male","","","",""
"20","2006","Female","1","","",""
"21","2006","Male","1","","",""
"21","2006","Female","7","","",""
"22","2006","Male","6","","",""
"22","2006","Female","15","","",""
"23","2006","Male","","","",""
"23","2006","Female","","","",""
"24","2006","Male","2","","",""
"24","2006","Female","","","",""
"25","2006","Male","","","",""
"25","2006","Female","1","","",""
"26","2006","Male","2","","",""
"26","2006","Female","8","","",""
"27","2006","Male","1","","",""
"27","2006","Female","2","","",""
"28","2006","Male","4","","",""
"28","2006","Female","6","","",""
"29","2006","Male","","","",""
"29","2006","Female","2","","",""
"30","2006","Male","","","",""
"30","2006","Female","","","",""
"31","2006","Male","2","","",""
"31","2006","Female","3","","",""
"32","2006","Male","9","","",""
"32","2006","Female","11","","",""
"34","2006","Male","","","",""
"34","2006","Female","","","",""
"35","2006","Male","","","",""
"35","2006","Female","","","",""
"36","2006","Male","","","",""
"36","2006","Female","","","",""
"37","2006","Male","","","",""
"37","2006","Female","","","",""
"38","2006","Male","","","",""
"38","2006","Female","6","","",""
"39","2006","Male","","","",""
"39","2006","Female","","","",""
"40","2006","Male","","","",""
"40","2006","Female","1","","",""
"41","2006","Male","","","",""
"41","2006","Female","","","",""
"42","2006","Male","1","","",""
"42","2006","Female","","","",""
"43","2006","Male","","","",""
"43","2006","Female","1","","",""
"44","2006","Male","","","",""
"44","2006","Female","1","","",""
"45","2006","Male","","","",""
"45","2006","Female","","","",""
"46","2006","Male","","","",""
"46","2006","Female","","","",""
"47","2006","Male","","","",""
"47","2006","Female","","","",""
"48","2006","Male","","","",""
"48","2006","Female","1","","",""
"49","2006","Male","","","",""
"49","2006","Female","","","",""
"50","2006","Male","1","","",""
"50","2006","Female","","","",""
"51","2006","Male","1","","",""
"51","2006","Female","","","",""
"52","2006","Male","","","",""
"52","2006","Female","1","","",""
"53","2006","Male","","","",""
"53","2006","Female","","","",""
"54","2006","Male","","","",""
"54","2006","Female","1","","",""
"55","2006","Male","1","","",""
"55","2006","Female","2","","",""
"56","2006","Male","","","",""
"56","2006","Female","","","",""
"59","2006","Male","","","",""
"59","2006","Female","2","","",""
"60","2006","Male","3","","",""
"60","2006","Female","6","","",""
"61","2006","Male","","","",""
"61","2006","Female","2","","",""
"64","2006","Male","","","",""
"64","2006","Female","","","",""
"65","2006","Male","1","","",""
"65","2006","Female","","","",""
"66","2006","Male","","","",""
"66","2006","Female","","","",""
"67","2006","Male","3","","",""
"67","2006","Female","2","","",""
"68","2006","Male","2","","",""
"68","2006","Female","2","","",""
"71","2006","Male","","","",""
"71","2006","Female","","","",""
"72","2006","Male","","","",""
"72","2006","Female","","","",""
"73","2006","Male","","","",""
"73","2006","Female","1","","",""
"74","2006","Male","1","","",""
"74","2006","Female","3","","",""
"75","2006","Male","3","","",""
"75","2006","Female","3","","",""
"76","2006","Male","","","",""
"76","2006","Female","1","","",""
"77","2006","Male","","","",""
"77","2006","Female","","","",""
"78","2006","Male","2","","",""
"78","2006","Female","8","","",""
"79","2006","Male","1","","",""
"79","2006","Female","","","",""
"80","2006","Male","","","",""
"80","2006","Female","","","",""
"81","2006","Male","","","",""
"81","2006","Female","","","",""
"82","2006","Male","","","",""
"82","2006","Female","","","",""
"83","2006","Male","1","","",""
"83","2006","Female","1","","",""
"84","2006","Male","","","",""
"84","2006","Female","","","",""
"85","2006","Male","1","","",""
"85","2006","Female","","","",""
"86","2006","Male","","","",""
"86","2006","Female","","","",""
"89","2006","Male","","","",""
"89","2006","Female","2","","",""
"90","2006","Male","","","",""
"90","2006","Female","","","",""
"92","2006","Male","","","",""
"92","2006","Female","1","","",""
"94","2006","Male","","","",""
"94","2006","Female","","","",""
"95","2006","Male","","","",""
"95","2006","Female","","","",""
"96","2006","Male","","","",""
"96","2006","Female","","","",""
"97","2006","Male","","","",""
"97","2006","Female","","","",""
"98","2006","Male","2","","",""
"98","2006","Female","2","","",""
"101","2006","Male","","","",""
"101","2006","Female","","","",""
"102","2006","Male","","","",""
"102","2006","Female","","","",""
"103","2006","Male","1","","",""
"103","2006","Female","","","",""
"105","2006","Male","","","",""
"105","2006","Female","","","",""
"108","2006","Male","","","",""
"108","2006","Female","1","","",""
"110","2006","Male","","","",""
"110","2006","Female","","","",""
"111","2006","Male","","","",""
"111","2006","Female","","","",""
"113","2006","Male","","","",""
"113","2006","Female","","","",""
"116","2006","Male","3","","",""
"116","2006","Female","1","","",""
"117","2006","Male","4","","",""
"117","2006","Female","6","","",""
"118","2006","Male","18","","",""
"118","2006","Female","11","","",""
"119","2006","Male","28","","",""
"119","2006","Female","51","0.00484183662164415","0.00358432067110144","0.00609935257218686"
"120","2006","Male","20","","",""
"120","2006","Female","25","","",""
"121","2006","Male","10","","",""
"121","2006","Female","10","","",""
"122","2006","Male","2","","",""
"122","2006","Female","3","","",""
"123","2006","Male","1","","",""
"123","2006","Female","","","",""
"124","2006","Male","","","",""
"124","2006","Female","1","","",""
"125","2006","Male","","","",""
"125","2006","Female","","","",""
"127","2006","Male","","","",""
"127","2006","Female","","","",""
"128","2006","Male","","","",""
"128","2006","Female","","","",""
"129","2006","Male","","","",""
"129","2006","Female","","","",""
"130","2006","Male","1","","",""
"130","2006","Female","1","","",""
"131","2006","Male","","","",""
"131","2006","Female","","","",""
"132","2006","Male","","","",""
"132","2006","Female","2","","",""
"133","2006","Male","","","",""
"133","2006","Female","","","",""
"135","2006","Male","","","",""
"135","2006","Female","","","",""
"138","2006","Male","","","",""
"138","2006","Female","","","",""
"139","2006","Male","","","",""
"139","2006","Female","","","",""
"140","2006","Male","8","","",""
"140","2006","Female","8","","",""
"141","2006","Male","","","",""
"141","2006","Female","","","",""
"142","2006","Male","","","",""
"142","2006","Female","","","",""
"143","2006","Male","","","",""
"143","2006","Female","","","",""
"144","2006","Male","1","","",""
"144","2006","Female","","","",""
"145","2006","Male","","","",""
"145","2006","Female","","","",""
"146","2006","Male","","","",""
"146","2006","Female","2","","",""
"147","2006","Male","1","","",""
"147","2006","Female","","","",""
"148","2006","Male","","","",""
"148","2006","Female","","","",""
"149","2006","Male","","","",""
"149","2006","Female","","","",""
"151","2006","Male","","","",""
"151","2006","Female","","","",""
"152","2006","Male","","","",""
"152","2006","Female","1","","",""
"154","2006","Male","","","",""
"154","2006","Female","","","",""
"155","2006","Male","","","",""
"155","2006","Female","","","",""
"156","2006","Male","","","",""
"156","2006","Female","","","",""
"158","2006","Male","","","",""
"158","2006","Female","","","",""
"162","2006","Male","","","",""
"162","2006","Female","","","",""
"164","2006","Male","","","",""
"164","2006","Female","","","",""
"165","2006","Male","","","",""
"165","2006","Female","","","",""
"166","2006","Male","","","",""
"166","2006","Female","","","",""
"167","2006","Male","","","",""
"167","2006","Female","","","",""
"168","2006","Male","","","",""
"168","2006","Female","","","",""
"169","2006","Male","","","",""
"169","2006","Female","","","",""
"172","2006","Male","","","",""
"172","2006","Female","","","",""
"173","2006","Male","","","",""
"173","2006","Female","","","",""
"178","2006","Male","","","",""
"178","2006","Female","","","",""
"181","2006","Male","","","",""
"181","2006","Female","","","",""
"183","2006","Male","","","",""
"183","2006","Female","","","",""
"188","2006","Male","","","",""
"188","2006","Female","","","",""
"195","2006","Male","","","",""
"195","2006","Female","","","",""
"196","2006","Male","","","",""
"196","2006","Female","","","",""
"999","2006","Male","","","",""
"999","2006","Female","","","",""
"1","2007","Male","9362","0.912759059902396","0.907227450711112","0.918290669093681"
"1","2007","Female","10295","0.914349990966605","0.909112728862543","0.919587253070667"
"2","2007","Male","219","0.0266589916425352","0.0235013152892429","0.0298166679958275"
"2","2007","Female","211","0.0221042657780209","0.0193527710002884","0.0248557605557533"
"3","2007","Male","49","0.00724854827114604","0.00558567547664775","0.00891142106564432"
"3","2007","Female","37","0.00486649961090407","0.00356413259100694","0.0061688666308012"
"4","2007","Male","59","0.00335539098727939","0.00222180368450074","0.00448897829005804"
"4","2007","Female","52","0.00219176728861149","0.00131657167562097","0.00306696290160202"
"5","2007","Male","105","0.0132214495931494","0.0109824055725015","0.0154604936137973"
"5","2007","Female","98","0.0120115746680829","0.00997284205086592","0.0140503072852998"
"6","2007","Male","24","","",""
"6","2007","Female","17","","",""
"10","2007","Male","21","","",""
"10","2007","Female","27","","",""
"11","2007","Male","10","","",""
"11","2007","Female","10","","",""
"12","2007","Male","","","",""
"12","2007","Female","","","",""
"13","2007","Male","2","","",""
"13","2007","Female","5","","",""
"14","2007","Male","10","","",""
"14","2007","Female","7","","",""
"15","2007","Male","","","",""
"15","2007","Female","1","","",""
"16","2007","Male","","","",""
"16","2007","Female","","","",""
"17","2007","Male","","","",""
"17","2007","Female","2","","",""
"18","2007","Male","11","","",""
"18","2007","Female","12","","",""
"19","2007","Male","4","","",""
"19","2007","Female","3","","",""
"20","2007","Male","","","",""
"20","2007","Female","1","","",""
"21","2007","Male","1","","",""
"21","2007","Female","9","","",""
"22","2007","Male","5","","",""
"22","2007","Female","12","","",""
"23","2007","Male","1","","",""
"23","2007","Female","","","",""
"24","2007","Male","","","",""
"24","2007","Female","","","",""
"25","2007","Male","","","",""
"25","2007","Female","1","","",""
"26","2007","Male","2","","",""
"26","2007","Female","4","","",""
"27","2007","Male","","","",""
"27","2007","Female","2","","",""
"28","2007","Male","4","","",""
"28","2007","Female","6","","",""
"29","2007","Male","","","",""
"29","2007","Female","2","","",""
"30","2007","Male","1","","",""
"30","2007","Female","","","",""
"31","2007","Male","1","","",""
"31","2007","Female","3","","",""
"32","2007","Male","7","","",""
"32","2007","Female","10","","",""
"34","2007","Male","","","",""
"34","2007","Female","","","",""
"35","2007","Male","","","",""
"35","2007","Female","","","",""
"36","2007","Male","","","",""
"36","2007","Female","","","",""
"37","2007","Male","","","",""
"37","2007","Female","","","",""
"38","2007","Male","","","",""
"38","2007","Female","5","","",""
"39","2007","Male","","","",""
"39","2007","Female","","","",""
"40","2007","Male","","","",""
"40","2007","Female","1","","",""
"41","2007","Male","","","",""
"41","2007","Female","","","",""
"42","2007","Male","1","","",""
"42","2007","Female","","","",""
"43","2007","Male","","","",""
"43","2007","Female","1","","",""
"44","2007","Male","","","",""
"44","2007","Female","1","","",""
"45","2007","Male","","","",""
"45","2007","Female","","","",""
"46","2007","Male","","","",""
"46","2007","Female","","","",""
"47","2007","Male","","","",""
"47","2007","Female","","","",""
"48","2007","Male","","","",""
"48","2007","Female","1","","",""
"49","2007","Male","","","",""
"49","2007","Female","","","",""
"50","2007","Male","1","","",""
"50","2007","Female","","","",""
"51","2007","Male","1","","",""
"51","2007","Female","","","",""
"52","2007","Male","","","",""
"52","2007","Female","1","","",""
"53","2007","Male","","","",""
"53","2007","Female","","","",""
"54","2007","Male","","","",""
"54","2007","Female","1","","",""
"55","2007","Male","1","","",""
"55","2007","Female","3","","",""
"56","2007","Male","","","",""
"56","2007","Female","","","",""
"59","2007","Male","","","",""
"59","2007","Female","1","","",""
"60","2007","Male","1","","",""
"60","2007","Female","","","",""
"61","2007","Male","","","",""
"61","2007","Female","1","","",""
"64","2007","Male","","","",""
"64","2007","Female","","","",""
"65","2007","Male","","","",""
"65","2007","Female","","","",""
"66","2007","Male","","","",""
"66","2007","Female","","","",""
"67","2007","Male","1","","",""
"67","2007","Female","","","",""
"68","2007","Male","","","",""
"68","2007","Female","2","","",""
"71","2007","Male","","","",""
"71","2007","Female","","","",""
"72","2007","Male","","","",""
"72","2007","Female","","","",""
"73","2007","Male","1","","",""
"73","2007","Female","1","","",""
"74","2007","Male","1","","",""
"74","2007","Female","1","","",""
"75","2007","Male","2","","",""
"75","2007","Female","2","","",""
"76","2007","Male","","","",""
"76","2007","Female","1","","",""
"77","2007","Male","1","","",""
"77","2007","Female","","","",""
"78","2007","Male","1","","",""
"78","2007","Female","3","","",""
"79","2007","Male","1","","",""
"79","2007","Female","","","",""
"80","2007","Male","","","",""
"80","2007","Female","","","",""
"81","2007","Male","","","",""
"81","2007","Female","","","",""
"82","2007","Male","","","",""
"82","2007","Female","","","",""
"83","2007","Male","1","","",""
"83","2007","Female","1","","",""
"84","2007","Male","","","",""
"84","2007","Female","","","",""
"85","2007","Male","","","",""
"85","2007","Female","","","",""
"86","2007","Male","","","",""
"86","2007","Female","","","",""
"89","2007","Male","","","",""
"89","2007","Female","2","","",""
"90","2007","Male","","","",""
"90","2007","Female","","","",""
"92","2007","Male","","","",""
"92","2007","Female","1","","",""
"94","2007","Male","","","",""
"94","2007","Female","","","",""
"95","2007","Male","","","",""
"95","2007","Female","","","",""
"96","2007","Male","","","",""
"96","2007","Female","","","",""
"97","2007","Male","","","",""
"97","2007","Female","","","",""
"98","2007","Male","1","","",""
"98","2007","Female","1","","",""
"101","2007","Male","","","",""
"101","2007","Female","","","",""
"102","2007","Male","","","",""
"102","2007","Female","","","",""
"103","2007","Male","1","","",""
"103","2007","Female","","","",""
"105","2007","Male","","","",""
"105","2007","Female","","","",""
"108","2007","Male","","","",""
"108","2007","Female","2","","",""
"110","2007","Male","","","",""
"110","2007","Female","","","",""
"111","2007","Male","","","",""
"111","2007","Female","","","",""
"113","2007","Male","","","",""
"113","2007","Female","","","",""
"116","2007","Male","3","","",""
"116","2007","Female","1","","",""
"117","2007","Male","2","","",""
"117","2007","Female","5","","",""
"118","2007","Male","15","","",""
"118","2007","Female","11","","",""
"119","2007","Male","27","","",""
"119","2007","Female","46","0.00572623812440934","0.00431411663654691","0.00713835961227177"
"120","2007","Male","18","","",""
"120","2007","Female","21","","",""
"121","2007","Male","10","","",""
"121","2007","Female","11","","",""
"122","2007","Male","1","","",""
"122","2007","Female","2","","",""
"123","2007","Male","2","","",""
"123","2007","Female","1","","",""
"124","2007","Male","","","",""
"124","2007","Female","","","",""
"125","2007","Male","","","",""
"125","2007","Female","","","",""
"127","2007","Male","","","",""
"127","2007","Female","","","",""
"128","2007","Male","","","",""
"128","2007","Female","","","",""
"129","2007","Male","","","",""
"129","2007","Female","","","",""
"130","2007","Male","1","","",""
"130","2007","Female","1","","",""
"131","2007","Male","","","",""
"131","2007","Female","","","",""
"132","2007","Male","","","",""
"132","2007","Female","2","","",""
"133","2007","Male","","","",""
"133","2007","Female","","","",""
"135","2007","Male","","","",""
"135","2007","Female","","","",""
"138","2007","Male","","","",""
"138","2007","Female","","","",""
"139","2007","Male","","","",""
"139","2007","Female","","","",""
"140","2007","Male","3","","",""
"140","2007","Female","4","","",""
"141","2007","Male","","","",""
"141","2007","Female","","","",""
"142","2007","Male","","","",""
"142","2007","Female","","","",""
"143","2007","Male","","","",""
"143","2007","Female","","","",""
"144","2007","Male","","","",""
"144","2007","Female","","","",""
"145","2007","Male","","","",""
"145","2007","Female","","","",""
"146","2007","Male","","","",""
"146","2007","Female","2","","",""
"147","2007","Male","1","","",""
"147","2007","Female","","","",""
"148","2007","Male","","","",""
"148","2007","Female","","","",""
"149","2007","Male","","","",""
"149","2007","Female","","","",""
"151","2007","Male","","","",""
"151","2007","Female","","","",""
"152","2007","Male","","","",""
"152","2007","Female","","","",""
"154","2007","Male","","","",""
"154","2007","Female","1","","",""
"155","2007","Male","","","",""
"155","2007","Female","","","",""
"156","2007","Male","","","",""
"156","2007","Female","","","",""
"158","2007","Male","","","",""
"158","2007","Female","","","",""
"162","2007","Male","","","",""
"162","2007","Female","","","",""
"164","2007","Male","","","",""
"164","2007","Female","","","",""
"165","2007","Male","","","",""
"165","2007","Female","","","",""
"166","2007","Male","","","",""
"166","2007","Female","","","",""
"167","2007","Male","","","",""
"167","2007","Female","","","",""
"168","2007","Male","","","",""
"168","2007","Female","","","",""
"169","2007","Male","","","",""
"169","2007","Female","","","",""
"172","2007","Male","","","",""
"172","2007","Female","","","",""
"173","2007","Male","","","",""
"173","2007","Female","","","",""
"178","2007","Male","","","",""
"178","2007","Female","","","",""
"181","2007","Male","","","",""
"181","2007","Female","","","",""
"183","2007","Male","","","",""
"183","2007","Female","","","",""
"188","2007","Male","","","",""
"188","2007","Female","","","",""
"195","2007","Male","","","",""
"195","2007","Female","","","",""
"196","2007","Male","","","",""
"196","2007","Female","","","",""
"999","2007","Male","","","",""
"999","2007","Female","","","",""
"1","2008","Male","8830","0.913092749311357","0.907393516406284","0.91879198221643"
"1","2008","Female","9701","0.912558771015348","0.907103743497136","0.918013798533561"
"2","2008","Male","181","0.0251031379568867","0.021938133723896","0.0282681421898774"
"2","2008","Female","178","0.0220120123443055","0.0191786309904771","0.024845393698134"
"3","2008","Male","40","0.00493677606327171","0.00351877027313848","0.00635478185340495"
