"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"48","2001","Part Time","Male","","","",""
"48","2001","Part Time","Female","1","","",""
"48","2001","Not Working","Male","","","",""
"48","2001","Not Working","Female","","","",""
"49","2001","Full Time","Male","1","","",""
"49","2001","Full Time","Female","","","",""
"49","2001","Part Time","Male","","","",""
"49","2001","Part Time","Female","","","",""
"49","2001","Not Working","Male","","","",""
"49","2001","Not Working","Female","1","","",""
"50","2001","Full Time","Male","","","",""
"50","2001","Full Time","Female","","","",""
"50","2001","Part Time","Male","","","",""
"50","2001","Part Time","Female","","","",""
"50","2001","Not Working","Male","1","","",""
"50","2001","Not Working","Female","","","",""
"51","2001","Full Time","Male","1","","",""
"51","2001","Full Time","Female","","","",""
"51","2001","Part Time","Male","","","",""
"51","2001","Part Time","Female","","","",""
"51","2001","Not Working","Male","1","","",""
"51","2001","Not Working","Female","1","","",""
"52","2001","Full Time","Male","","","",""
"52","2001","Full Time","Female","","","",""
"52","2001","Part Time","Male","","","",""
"52","2001","Part Time","Female","","","",""
"52","2001","Not Working","Male","","","",""
"52","2001","Not Working","Female","","","",""
"53","2001","Full Time","Male","","","",""
"53","2001","Full Time","Female","","","",""
"53","2001","Part Time","Male","","","",""
"53","2001","Part Time","Female","","","",""
"53","2001","Not Working","Male","","","",""
"53","2001","Not Working","Female","","","",""
"54","2001","Full Time","Male","","","",""
"54","2001","Full Time","Female","","","",""
"54","2001","Part Time","Male","","","",""
"54","2001","Part Time","Female","","","",""
"54","2001","Not Working","Male","1","","",""
"54","2001","Not Working","Female","","","",""
"55","2001","Full Time","Male","2","","",""
"55","2001","Full Time","Female","","","",""
"55","2001","Part Time","Male","","","",""
"55","2001","Part Time","Female","1","","",""
"55","2001","Not Working","Male","","","",""
"55","2001","Not Working","Female","1","","",""
"56","2001","Full Time","Male","","","",""
"56","2001","Full Time","Female","","","",""
"56","2001","Part Time","Male","","","",""
"56","2001","Part Time","Female","","","",""
"56","2001","Not Working","Male","","","",""
"56","2001","Not Working","Female","","","",""
"59","2001","Full Time","Male","","","",""
"59","2001","Full Time","Female","","","",""
"59","2001","Part Time","Male","","","",""
"59","2001","Part Time","Female","1","","",""
"59","2001","Not Working","Male","","","",""
"59","2001","Not Working","Female","","","",""
"60","2001","Full Time","Male","","","",""
"60","2001","Full Time","Female","","","",""
"60","2001","Part Time","Male","2","","",""
"60","2001","Part Time","Female","","","",""
"60","2001","Not Working","Male","","","",""
"60","2001","Not Working","Female","1","","",""
"61","2001","Full Time","Male","","","",""
"61","2001","Full Time","Female","1","","",""
"61","2001","Part Time","Male","","","",""
"61","2001","Part Time","Female","1","","",""
"61","2001","Not Working","Male","","","",""
"61","2001","Not Working","Female","1","","",""
"64","2001","Full Time","Male","","","",""
"64","2001","Full Time","Female","","","",""
"64","2001","Part Time","Male","","","",""
"64","2001","Part Time","Female","","","",""
"64","2001","Not Working","Male","","","",""
"64","2001","Not Working","Female","","","",""
"65","2001","Full Time","Male","2","","",""
"65","2001","Full Time","Female","","","",""
"65","2001","Part Time","Male","","","",""
"65","2001","Part Time","Female","1","","",""
"65","2001","Not Working","Male","","","",""
"65","2001","Not Working","Female","1","","",""
"66","2001","Full Time","Male","","","",""
"66","2001","Full Time","Female","","","",""
"66","2001","Part Time","Male","","","",""
"66","2001","Part Time","Female","","","",""
"66","2001","Not Working","Male","","","",""
"66","2001","Not Working","Female","","","",""
"67","2001","Full Time","Male","1","","",""
"67","2001","Full Time","Female","","","",""
"67","2001","Part Time","Male","1","","",""
"67","2001","Part Time","Female","","","",""
"67","2001","Not Working","Male","1","","",""
"67","2001","Not Working","Female","1","","",""
"68","2001","Full Time","Male","","","",""
"68","2001","Full Time","Female","","","",""
"68","2001","Part Time","Male","","","",""
"68","2001","Part Time","Female","","","",""
"68","2001","Not Working","Male","1","","",""
"68","2001","Not Working","Female","","","",""
"71","2001","Full Time","Male","","","",""
"71","2001","Full Time","Female","","","",""
"71","2001","Part Time","Male","","","",""
"71","2001","Part Time","Female","","","",""
"71","2001","Not Working","Male","","","",""
"71","2001","Not Working","Female","","","",""
"72","2001","Full Time","Male","","","",""
"72","2001","Full Time","Female","","","",""
"72","2001","Part Time","Male","","","",""
"72","2001","Part Time","Female","","","",""
"72","2001","Not Working","Male","","","",""
"72","2001","Not Working","Female","","","",""
"73","2001","Full Time","Male","","","",""
"73","2001","Full Time","Female","","","",""
"73","2001","Part Time","Male","","","",""
"73","2001","Part Time","Female","","","",""
"73","2001","Not Working","Male","","","",""
"73","2001","Not Working","Female","","","",""
"74","2001","Full Time","Male","","","",""
"74","2001","Full Time","Female","","","",""
"74","2001","Part Time","Male","1","","",""
"74","2001","Part Time","Female","1","","",""
"74","2001","Not Working","Male","1","","",""
"74","2001","Not Working","Female","1","","",""
"75","2001","Full Time","Male","3","","",""
"75","2001","Full Time","Female","","","",""
"75","2001","Part Time","Male","","","",""
"75","2001","Part Time","Female","","","",""
"75","2001","Not Working","Male","1","","",""
"75","2001","Not Working","Female","4","","",""
"76","2001","Full Time","Male","2","","",""
"76","2001","Full Time","Female","","","",""
"76","2001","Part Time","Male","2","","",""
"76","2001","Part Time","Female","","","",""
"76","2001","Not Working","Male","","","",""
"76","2001","Not Working","Female","4","","",""
"77","2001","Full Time","Male","","","",""
"77","2001","Full Time","Female","","","",""
"77","2001","Part Time","Male","","","",""
"77","2001","Part Time","Female","","","",""
"77","2001","Not Working","Male","","","",""
"77","2001","Not Working","Female","","","",""
"78","2001","Full Time","Male","1","","",""
"78","2001","Full Time","Female","1","","",""
"78","2001","Part Time","Male","1","","",""
"78","2001","Part Time","Female","1","","",""
"78","2001","Not Working","Male","2","","",""
"78","2001","Not Working","Female","6","","",""
"79","2001","Full Time","Male","","","",""
"79","2001","Full Time","Female","","","",""
"79","2001","Part Time","Male","","","",""
"79","2001","Part Time","Female","","","",""
"79","2001","Not Working","Male","","","",""
"79","2001","Not Working","Female","","","",""
"80","2001","Full Time","Male","","","",""
"80","2001","Full Time","Female","","","",""
"80","2001","Part Time","Male","","","",""
"80","2001","Part Time","Female","","","",""
"80","2001","Not Working","Male","","","",""
"80","2001","Not Working","Female","","","",""
"81","2001","Full Time","Male","","","",""
"81","2001","Full Time","Female","","","",""
"81","2001","Part Time","Male","1","","",""
"81","2001","Part Time","Female","","","",""
"81","2001","Not Working","Male","","","",""
"81","2001","Not Working","Female","","","",""
"82","2001","Full Time","Male","","","",""
"82","2001","Full Time","Female","","","",""
"82","2001","Part Time","Male","","","",""
"82","2001","Part Time","Female","","","",""
"82","2001","Not Working","Male","","","",""
"82","2001","Not Working","Female","","","",""
"83","2001","Full Time","Male","1","","",""
"83","2001","Full Time","Female","2","","",""
"83","2001","Part Time","Male","1","","",""
"83","2001","Part Time","Female","1","","",""
"83","2001","Not Working","Male","","","",""
"83","2001","Not Working","Female","1","","",""
"84","2001","Full Time","Male","","","",""
"84","2001","Full Time","Female","","","",""
"84","2001","Part Time","Male","","","",""
"84","2001","Part Time","Female","","","",""
"84","2001","Not Working","Male","","","",""
"84","2001","Not Working","Female","","","",""
"85","2001","Full Time","Male","","","",""
"85","2001","Full Time","Female","","","",""
"85","2001","Part Time","Male","","","",""
"85","2001","Part Time","Female","","","",""
"85","2001","Not Working","Male","1","","",""
"85","2001","Not Working","Female","1","","",""
"86","2001","Full Time","Male","","","",""
"86","2001","Full Time","Female","","","",""
"86","2001","Part Time","Male","","","",""
"86","2001","Part Time","Female","","","",""
"86","2001","Not Working","Male","","","",""
"86","2001","Not Working","Female","","","",""
"89","2001","Full Time","Male","1","","",""
"89","2001","Full Time","Female","","","",""
"89","2001","Part Time","Male","","","",""
"89","2001","Part Time","Female","1","","",""
"89","2001","Not Working","Male","","","",""
"89","2001","Not Working","Female","","","",""
"90","2001","Full Time","Male","","","",""
"90","2001","Full Time","Female","","","",""
"90","2001","Part Time","Male","","","",""
"90","2001","Part Time","Female","","","",""
"90","2001","Not Working","Male","","","",""
"90","2001","Not Working","Female","","","",""
"92","2001","Full Time","Male","","","",""
"92","2001","Full Time","Female","","","",""
"92","2001","Part Time","Male","","","",""
"92","2001","Part Time","Female","","","",""
"92","2001","Not Working","Male","","","",""
"92","2001","Not Working","Female","","","",""
"94","2001","Full Time","Male","","","",""
"94","2001","Full Time","Female","","","",""
"94","2001","Part Time","Male","","","",""
"94","2001","Part Time","Female","","","",""
"94","2001","Not Working","Male","","","",""
"94","2001","Not Working","Female","","","",""
"95","2001","Full Time","Male","","","",""
"95","2001","Full Time","Female","","","",""
"95","2001","Part Time","Male","","","",""
"95","2001","Part Time","Female","","","",""
"95","2001","Not Working","Male","","","",""
"95","2001","Not Working","Female","","","",""
"96","2001","Full Time","Male","","","",""
"96","2001","Full Time","Female","","","",""
"96","2001","Part Time","Male","","","",""
"96","2001","Part Time","Female","","","",""
"96","2001","Not Working","Male","","","",""
"96","2001","Not Working","Female","","","",""
"97","2001","Full Time","Male","","","",""
"97","2001","Full Time","Female","","","",""
"97","2001","Part Time","Male","","","",""
"97","2001","Part Time","Female","","","",""
"97","2001","Not Working","Male","","","",""
"97","2001","Not Working","Female","","","",""
"98","2001","Full Time","Male","1","","",""
"98","2001","Full Time","Female","1","","",""
"98","2001","Part Time","Male","1","","",""
"98","2001","Part Time","Female","1","","",""
"98","2001","Not Working","Male","","","",""
"98","2001","Not Working","Female","1","","",""
"101","2001","Full Time","Male","","","",""
"101","2001","Full Time","Female","","","",""
"101","2001","Part Time","Male","","","",""
"101","2001","Part Time","Female","","","",""
"101","2001","Not Working","Male","","","",""
"101","2001","Not Working","Female","","","",""
"102","2001","Full Time","Male","","","",""
"102","2001","Full Time","Female","","","",""
"102","2001","Part Time","Male","","","",""
"102","2001","Part Time","Female","","","",""
"102","2001","Not Working","Male","","","",""
"102","2001","Not Working","Female","","","",""
"103","2001","Full Time","Male","","","",""
"103","2001","Full Time","Female","","","",""
"103","2001","Part Time","Male","","","",""
"103","2001","Part Time","Female","","","",""
"103","2001","Not Working","Male","1","","",""
"103","2001","Not Working","Female","","","",""
"105","2001","Full Time","Male","","","",""
"105","2001","Full Time","Female","","","",""
"105","2001","Part Time","Male","","","",""
"105","2001","Part Time","Female","","","",""
"105","2001","Not Working","Male","","","",""
"105","2001","Not Working","Female","","","",""
"108","2001","Full Time","Male","","","",""
"108","2001","Full Time","Female","","","",""
"108","2001","Part Time","Male","","","",""
"108","2001","Part Time","Female","","","",""
"108","2001","Not Working","Male","","","",""
"108","2001","Not Working","Female","","","",""
"110","2001","Full Time","Male","","","",""
"110","2001","Full Time","Female","","","",""
"110","2001","Part Time","Male","","","",""
"110","2001","Part Time","Female","","","",""
"110","2001","Not Working","Male","","","",""
"110","2001","Not Working","Female","","","",""
"111","2001","Full Time","Male","","","",""
"111","2001","Full Time","Female","","","",""
"111","2001","Part Time","Male","","","",""
"111","2001","Part Time","Female","","","",""
"111","2001","Not Working","Male","","","",""
"111","2001","Not Working","Female","","","",""
"113","2001","Full Time","Male","","","",""
"113","2001","Full Time","Female","","","",""
"113","2001","Part Time","Male","","","",""
"113","2001","Part Time","Female","","","",""
"113","2001","Not Working","Male","","","",""
"113","2001","Not Working","Female","","","",""
"116","2001","Full Time","Male","1","","",""
"116","2001","Full Time","Female","","","",""
"116","2001","Part Time","Male","","","",""
"116","2001","Part Time","Female","2","","",""
"116","2001","Not Working","Male","2","","",""
"116","2001","Not Working","Female","1","","",""
"117","2001","Full Time","Male","3","","",""
"117","2001","Full Time","Female","1","","",""
"117","2001","Part Time","Male","","","",""
"117","2001","Part Time","Female","2","","",""
"117","2001","Not Working","Male","","","",""
"117","2001","Not Working","Female","1","","",""
"118","2001","Full Time","Male","5","","",""
"118","2001","Full Time","Female","3","","",""
"118","2001","Part Time","Male","2","","",""
"118","2001","Part Time","Female","2","","",""
"118","2001","Not Working","Male","4","","",""
"118","2001","Not Working","Female","4","","",""
"119","2001","Full Time","Male","26","","",""
"119","2001","Full Time","Female","26","","",""
"119","2001","Part Time","Male","6","","",""
"119","2001","Part Time","Female","21","","",""
"119","2001","Not Working","Male","15","","",""
"119","2001","Not Working","Female","25","","",""
"120","2001","Full Time","Male","21","","",""
"120","2001","Full Time","Female","7","","",""
"120","2001","Part Time","Male","6","","",""
"120","2001","Part Time","Female","15","","",""
"120","2001","Not Working","Male","10","","",""
"120","2001","Not Working","Female","17","","",""
"121","2001","Full Time","Male","6","","",""
"121","2001","Full Time","Female","7","","",""
"121","2001","Part Time","Male","4","","",""
"121","2001","Part Time","Female","","","",""
"121","2001","Not Working","Male","1","","",""
"121","2001","Not Working","Female","5","","",""
"122","2001","Full Time","Male","4","","",""
"122","2001","Full Time","Female","2","","",""
"122","2001","Part Time","Male","","","",""
"122","2001","Part Time","Female","","","",""
"122","2001","Not Working","Male","2","","",""
"122","2001","Not Working","Female","2","","",""
"123","2001","Full Time","Male","","","",""
"123","2001","Full Time","Female","","","",""
"123","2001","Part Time","Male","1","","",""
"123","2001","Part Time","Female","","","",""
"123","2001","Not Working","Male","","","",""
"123","2001","Not Working","Female","","","",""
"124","2001","Full Time","Male","","","",""
"124","2001","Full Time","Female","","","",""
"124","2001","Part Time","Male","","","",""
"124","2001","Part Time","Female","","","",""
"124","2001","Not Working","Male","","","",""
"124","2001","Not Working","Female","","","",""
"125","2001","Full Time","Male","","","",""
"125","2001","Full Time","Female","","","",""
"125","2001","Part Time","Male","","","",""
"125","2001","Part Time","Female","","","",""
"125","2001","Not Working","Male","","","",""
"125","2001","Not Working","Female","","","",""
"127","2001","Full Time","Male","","","",""
"127","2001","Full Time","Female","","","",""
"127","2001","Part Time","Male","","","",""
"127","2001","Part Time","Female","","","",""
"127","2001","Not Working","Male","","","",""
"127","2001","Not Working","Female","","","",""
"128","2001","Full Time","Male","","","",""
"128","2001","Full Time","Female","","","",""
"128","2001","Part Time","Male","","","",""
"128","2001","Part Time","Female","","","",""
"128","2001","Not Working","Male","","","",""
"128","2001","Not Working","Female","","","",""
"129","2001","Full Time","Male","","","",""
"129","2001","Full Time","Female","","","",""
"129","2001","Part Time","Male","","","",""
"129","2001","Part Time","Female","","","",""
"129","2001","Not Working","Male","","","",""
"129","2001","Not Working","Female","","","",""
"130","2001","Full Time","Male","","","",""
"130","2001","Full Time","Female","","","",""
"130","2001","Part Time","Male","","","",""
"130","2001","Part Time","Female","1","","",""
"130","2001","Not Working","Male","1","","",""
"130","2001","Not Working","Female","","","",""
"131","2001","Full Time","Male","","","",""
"131","2001","Full Time","Female","","","",""
"131","2001","Part Time","Male","","","",""
"131","2001","Part Time","Female","","","",""
"131","2001","Not Working","Male","","","",""
"131","2001","Not Working","Female","","","",""
"132","2001","Full Time","Male","","","",""
"132","2001","Full Time","Female","","","",""
"132","2001","Part Time","Male","","","",""
"132","2001","Part Time","Female","1","","",""
"132","2001","Not Working","Male","","","",""
"132","2001","Not Working","Female","3","","",""
"133","2001","Full Time","Male","","","",""
"133","2001","Full Time","Female","","","",""
"133","2001","Part Time","Male","","","",""
"133","2001","Part Time","Female","","","",""
"133","2001","Not Working","Male","","","",""
"133","2001","Not Working","Female","","","",""
"135","2001","Full Time","Male","","","",""
"135","2001","Full Time","Female","","","",""
"135","2001","Part Time","Male","","","",""
"135","2001","Part Time","Female","1","","",""
"135","2001","Not Working","Male","","","",""
"135","2001","Not Working","Female","","","",""
"138","2001","Full Time","Male","","","",""
"138","2001","Full Time","Female","","","",""
"138","2001","Part Time","Male","","","",""
"138","2001","Part Time","Female","1","","",""
"138","2001","Not Working","Male","","","",""
"138","2001","Not Working","Female","","","",""
"139","2001","Full Time","Male","","","",""
"139","2001","Full Time","Female","","","",""
"139","2001","Part Time","Male","","","",""
"139","2001","Part Time","Female","","","",""
"139","2001","Not Working","Male","1","","",""
"139","2001","Not Working","Female","","","",""
"140","2001","Full Time","Male","9","","",""
"140","2001","Full Time","Female","1","","",""
"140","2001","Part Time","Male","1","","",""
"140","2001","Part Time","Female","4","","",""
"140","2001","Not Working","Male","5","","",""
"140","2001","Not Working","Female","9","","",""
"141","2001","Full Time","Male","","","",""
"141","2001","Full Time","Female","","","",""
"141","2001","Part Time","Male","","","",""
"141","2001","Part Time","Female","","","",""
"141","2001","Not Working","Male","","","",""
"141","2001","Not Working","Female","","","",""
"142","2001","Full Time","Male","","","",""
"142","2001","Full Time","Female","","","",""
"142","2001","Part Time","Male","","","",""
"142","2001","Part Time","Female","","","",""
"142","2001","Not Working","Male","","","",""
"142","2001","Not Working","Female","","","",""
"143","2001","Full Time","Male","","","",""
"143","2001","Full Time","Female","","","",""
"143","2001","Part Time","Male","","","",""
"143","2001","Part Time","Female","","","",""
"143","2001","Not Working","Male","","","",""
"143","2001","Not Working","Female","","","",""
"144","2001","Full Time","Male","","","",""
"144","2001","Full Time","Female","","","",""
"144","2001","Part Time","Male","","","",""
"144","2001","Part Time","Female","","","",""
"144","2001","Not Working","Male","","","",""
"144","2001","Not Working","Female","","","",""
"145","2001","Full Time","Male","","","",""
"145","2001","Full Time","Female","","","",""
"145","2001","Part Time","Male","","","",""
"145","2001","Part Time","Female","","","",""
"145","2001","Not Working","Male","","","",""
"145","2001","Not Working","Female","","","",""
"146","2001","Full Time","Male","","","",""
"146","2001","Full Time","Female","","","",""
"146","2001","Part Time","Male","","","",""
"146","2001","Part Time","Female","","","",""
"146","2001","Not Working","Male","","","",""
"146","2001","Not Working","Female","","","",""
"147","2001","Full Time","Male","","","",""
"147","2001","Full Time","Female","","","",""
"147","2001","Part Time","Male","1","","",""
"147","2001","Part Time","Female","","","",""
"147","2001","Not Working","Male","","","",""
"147","2001","Not Working","Female","","","",""
"148","2001","Full Time","Male","","","",""
"148","2001","Full Time","Female","","","",""
"148","2001","Part Time","Male","","","",""
"148","2001","Part Time","Female","1","","",""
"148","2001","Not Working","Male","","","",""
"148","2001","Not Working","Female","1","","",""
"149","2001","Full Time","Male","","","",""
"149","2001","Full Time","Female","","","",""
"149","2001","Part Time","Male","","","",""
"149","2001","Part Time","Female","","","",""
"149","2001","Not Working","Male","","","",""
"149","2001","Not Working","Female","","","",""
"151","2001","Full Time","Male","","","",""
"151","2001","Full Time","Female","","","",""
"151","2001","Part Time","Male","","","",""
"151","2001","Part Time","Female","","","",""
"151","2001","Not Working","Male","","","",""
"151","2001","Not Working","Female","","","",""
"152","2001","Full Time","Male","","","",""
"152","2001","Full Time","Female","","","",""
"152","2001","Part Time","Male","","","",""
"152","2001","Part Time","Female","","","",""
"152","2001","Not Working","Male","","","",""
"152","2001","Not Working","Female","","","",""
"154","2001","Full Time","Male","","","",""
"154","2001","Full Time","Female","","","",""
"154","2001","Part Time","Male","","","",""
"154","2001","Part Time","Female","","","",""
"154","2001","Not Working","Male","","","",""
"154","2001","Not Working","Female","","","",""
"155","2001","Full Time","Male","","","",""
"155","2001","Full Time","Female","","","",""
"155","2001","Part Time","Male","","","",""
"155","2001","Part Time","Female","","","",""
"155","2001","Not Working","Male","","","",""
"155","2001","Not Working","Female","","","",""
"156","2001","Full Time","Male","","","",""
"156","2001","Full Time","Female","","","",""
"156","2001","Part Time","Male","","","",""
"156","2001","Part Time","Female","","","",""
"156","2001","Not Working","Male","","","",""
"156","2001","Not Working","Female","","","",""
"158","2001","Full Time","Male","","","",""
"158","2001","Full Time","Female","","","",""
"158","2001","Part Time","Male","","","",""
"158","2001","Part Time","Female","","","",""
"158","2001","Not Working","Male","","","",""
"158","2001","Not Working","Female","","","",""
"162","2001","Full Time","Male","","","",""
"162","2001","Full Time","Female","","","",""
"162","2001","Part Time","Male","","","",""
"162","2001","Part Time","Female","","","",""
"162","2001","Not Working","Male","","","",""
"162","2001","Not Working","Female","","","",""
"164","2001","Full Time","Male","","","",""
"164","2001","Full Time","Female","","","",""
"164","2001","Part Time","Male","","","",""
"164","2001","Part Time","Female","","","",""
"164","2001","Not Working","Male","","","",""
"164","2001","Not Working","Female","","","",""
"165","2001","Full Time","Male","","","",""
"165","2001","Full Time","Female","","","",""
"165","2001","Part Time","Male","","","",""
"165","2001","Part Time","Female","","","",""
"165","2001","Not Working","Male","","","",""
"165","2001","Not Working","Female","","","",""
"166","2001","Full Time","Male","","","",""
"166","2001","Full Time","Female","","","",""
"166","2001","Part Time","Male","","","",""
"166","2001","Part Time","Female","","","",""
"166","2001","Not Working","Male","","","",""
"166","2001","Not Working","Female","","","",""
"167","2001","Full Time","Male","","","",""
"167","2001","Full Time","Female","","","",""
"167","2001","Part Time","Male","","","",""
"167","2001","Part Time","Female","","","",""
"167","2001","Not Working","Male","","","",""
"167","2001","Not Working","Female","","","",""
"168","2001","Full Time","Male","","","",""
"168","2001","Full Time","Female","","","",""
"168","2001","Part Time","Male","","","",""
"168","2001","Part Time","Female","","","",""
"168","2001","Not Working","Male","","","",""
"168","2001","Not Working","Female","","","",""
"169","2001","Full Time","Male","","","",""
"169","2001","Full Time","Female","","","",""
"169","2001","Part Time","Male","","","",""
"169","2001","Part Time","Female","","","",""
"169","2001","Not Working","Male","","","",""
"169","2001","Not Working","Female","","","",""
"172","2001","Full Time","Male","","","",""
"172","2001","Full Time","Female","","","",""
"172","2001","Part Time","Male","","","",""
"172","2001","Part Time","Female","","","",""
"172","2001","Not Working","Male","","","",""
"172","2001","Not Working","Female","","","",""
"173","2001","Full Time","Male","","","",""
"173","2001","Full Time","Female","","","",""
"173","2001","Part Time","Male","","","",""
"173","2001","Part Time","Female","","","",""
"173","2001","Not Working","Male","","","",""
"173","2001","Not Working","Female","","","",""
"178","2001","Full Time","Male","","","",""
"178","2001","Full Time","Female","","","",""
"178","2001","Part Time","Male","","","",""
"178","2001","Part Time","Female","","","",""
"178","2001","Not Working","Male","","","",""
"178","2001","Not Working","Female","","","",""
"181","2001","Full Time","Male","","","",""
"181","2001","Full Time","Female","","","",""
"181","2001","Part Time","Male","","","",""
"181","2001","Part Time","Female","","","",""
"181","2001","Not Working","Male","","","",""
"181","2001","Not Working","Female","","","",""
"183","2001","Full Time","Male","","","",""
"183","2001","Full Time","Female","","","",""
"183","2001","Part Time","Male","","","",""
"183","2001","Part Time","Female","","","",""
"183","2001","Not Working","Male","","","",""
"183","2001","Not Working","Female","","","",""
"188","2001","Full Time","Male","","","",""
"188","2001","Full Time","Female","","","",""
"188","2001","Part Time","Male","","","",""
"188","2001","Part Time","Female","","","",""
"188","2001","Not Working","Male","","","",""
"188","2001","Not Working","Female","","","",""
"195","2001","Full Time","Male","","","",""
"195","2001","Full Time","Female","","","",""
"195","2001","Part Time","Male","","","",""
"195","2001","Part Time","Female","","","",""
"195","2001","Not Working","Male","","","",""
"195","2001","Not Working","Female","","","",""
"196","2001","Full Time","Male","","","",""
"196","2001","Full Time","Female","","","",""
"196","2001","Part Time","Male","","","",""
"196","2001","Part Time","Female","","","",""
"196","2001","Not Working","Male","","","",""
"196","2001","Not Working","Female","","","",""
"999","2001","Full Time","Male","","","",""
"999","2001","Full Time","Female","","","",""
"999","2001","Part Time","Male","","","",""
"999","2001","Part Time","Female","","","",""
"999","2001","Not Working","Male","","","",""
"999","2001","Not Working","Female","","","",""
"1","2002","Full Time","Male","5907","0.912515730947381","0.905619892692571","0.919411569202192"
"1","2002","Full Time","Female","2935","0.928895487504711","0.919914982897156","0.937875992112266"
"1","2002","Part Time","Male","1385","0.898958829711091","0.88392103287623","0.913996626545951"
"1","2002","Part Time","Female","3420","0.911245907232691","0.902094810921909","0.920397003543473"
"1","2002","Not Working","Male","2934","0.923825706401004","0.914614331795647","0.933037081006361"
"1","2002","Not Working","Female","4676","0.927252855023193","0.920140834854674","0.934364875191712"
"2","2002","Full Time","Male","170","0.0262495965463422","0.0223475985304371","0.0301515945622473"
"2","2002","Full Time","Female","42","0.0115209458416953","0.00779191019462959","0.015249981488761"
"2","2002","Part Time","Male","55","0.0391476296261977","0.0294705080701938","0.0488247511822015"
"2","2002","Part Time","Female","81","0.0215522448513798","0.0168794553984272","0.0262250343043324"
"2","2002","Not Working","Male","98","0.0278981612582082","0.0221798356926669","0.0336164868237495"
"2","2002","Not Working","Female","188","0.0290053784968464","0.0244098697850355","0.0336008872086573"
"3","2002","Full Time","Male","29","","",""
"3","2002","Full Time","Female","15","","",""
"3","2002","Part Time","Male","11","","",""
"3","2002","Part Time","Female","22","","",""
"3","2002","Not Working","Male","17","","",""
"3","2002","Not Working","Female","18","","",""
"4","2002","Full Time","Male","58","0.00426998812646303","0.00267856364440354","0.00586141260852253"
"4","2002","Full Time","Female","18","","",""
"4","2002","Part Time","Male","8","","",""
"4","2002","Part Time","Female","26","","",""
"4","2002","Not Working","Male","22","","",""
"4","2002","Not Working","Female","35","0.00245812613350605","0.00110214526332497","0.00381410700368714"
"5","2002","Full Time","Male","97","0.0115787710905452","0.0089677873410403","0.0141897548400502"
"5","2002","Full Time","Female","40","0.01159242998094","0.00785197868645856","0.0153328812754213"
"5","2002","Part Time","Male","30","0.0115657148859435","0.00623082733804851","0.0169006024338385"
"5","2002","Part Time","Female","37","0.00756709011042123","0.00477855467456194","0.0103556255462805"
"5","2002","Not Working","Male","40","0.0114153993855013","0.00772666247759773","0.0151041362934048"
"5","2002","Not Working","Female","62","0.00837947306145704","0.00588334408541302","0.0108756020375011"
"6","2002","Full Time","Male","24","","",""
"6","2002","Full Time","Female","11","","",""
"6","2002","Part Time","Male","8","","",""
"6","2002","Part Time","Female","10","","",""
"6","2002","Not Working","Male","8","","",""
"6","2002","Not Working","Female","8","","",""
"10","2002","Full Time","Male","21","","",""
"10","2002","Full Time","Female","4","","",""
"10","2002","Part Time","Male","1","","",""
"10","2002","Part Time","Female","12","","",""
"10","2002","Not Working","Male","5","","",""
"10","2002","Not Working","Female","15","","",""
"11","2002","Full Time","Male","6","","",""
"11","2002","Full Time","Female","4","","",""
"11","2002","Part Time","Male","","","",""
"11","2002","Part Time","Female","5","","",""
"11","2002","Not Working","Male","3","","",""
"11","2002","Not Working","Female","3","","",""
"12","2002","Full Time","Male","","","",""
"12","2002","Full Time","Female","","","",""
"12","2002","Part Time","Male","","","",""
"12","2002","Part Time","Female","","","",""
"12","2002","Not Working","Male","","","",""
"12","2002","Not Working","Female","","","",""
"13","2002","Full Time","Male","1","","",""
"13","2002","Full Time","Female","2","","",""
"13","2002","Part Time","Male","","","",""
"13","2002","Part Time","Female","","","",""
"13","2002","Not Working","Male","","","",""
"13","2002","Not Working","Female","","","",""
"14","2002","Full Time","Male","10","","",""
"14","2002","Full Time","Female","6","","",""
"14","2002","Part Time","Male","2","","",""
"14","2002","Part Time","Female","2","","",""
"14","2002","Not Working","Male","4","","",""
"14","2002","Not Working","Female","1","","",""
"15","2002","Full Time","Male","","","",""
"15","2002","Full Time","Female","","","",""
"15","2002","Part Time","Male","","","",""
"15","2002","Part Time","Female","","","",""
"15","2002","Not Working","Male","","","",""
"15","2002","Not Working","Female","2","","",""
"16","2002","Full Time","Male","","","",""
"16","2002","Full Time","Female","","","",""
"16","2002","Part Time","Male","","","",""
"16","2002","Part Time","Female","","","",""
"16","2002","Not Working","Male","1","","",""
"16","2002","Not Working","Female","","","",""
"17","2002","Full Time","Male","1","","",""
"17","2002","Full Time","Female","","","",""
"17","2002","Part Time","Male","","","",""
"17","2002","Part Time","Female","2","","",""
"17","2002","Not Working","Male","","","",""
"17","2002","Not Working","Female","1","","",""
"18","2002","Full Time","Male","9","","",""
"18","2002","Full Time","Female","3","","",""
"18","2002","Part Time","Male","2","","",""
"18","2002","Part Time","Female","5","","",""
"18","2002","Not Working","Male","2","","",""
"18","2002","Not Working","Female","3","","",""
"19","2002","Full Time","Male","2","","",""
"19","2002","Full Time","Female","1","","",""
"19","2002","Part Time","Male","","","",""
"19","2002","Part Time","Female","3","","",""
"19","2002","Not Working","Male","","","",""
"19","2002","Not Working","Female","1","","",""
"20","2002","Full Time","Male","","","",""
