"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","66 and older","middle vocational","7.18","8","2572","5","6","8","9","7.11","7.25","8","8"
"2014","66 and older","vocational + Abi","7.33","8","131","5","6","8","10","7.03","7.63","7","8"
"2015","16-34 y.","general elemantary","7.3","8","1133","5","7","8","9","7.19","7.41","8","8"
"2015","16-34 y.","higher education","7.76","8","1183","6","7","9","9","7.68","7.84","8","8"
"2015","16-34 y.","higher vocational","7.6","8","127","6","7","8","9","7.34","7.86","8","8"
"2015","16-34 y.","in school","7.67","8","378","6","7","9","9","7.5","7.84","8","8"
"2015","16-34 y.","inadequately","6.95","7","184","5","5","9","10","6.64","7.26","7","8"
"2015","16-34 y.","middle vocational","7.47","8","2624","5","7","8","9","7.41","7.53","8","8"
"2015","16-34 y.","vocational + Abi","7.84","8","547","6","7","9","9","7.72","7.96","8","8"
"2015","35-65 y.","general elemantary","6.86","7","1181","5","5","8","9","6.75","6.97","7","8"
"2015","35-65 y.","higher education","7.52","8","4067","5","7","8","9","7.47","7.57","8","8"
"2015","35-65 y.","higher vocational","7.1","7","1065","5","6","8","9","7","7.2","8","8"
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","6.48","7","310","3","5","8","10","6.23","6.73","7","8"
"2015","35-65 y.","middle vocational","7.11","8","7042","5","6","8","9","7.07","7.15","8","8"
"2015","35-65 y.","vocational + Abi","7.28","8","1480","5","7","8","9","7.2","7.36","8","8"
"2015","66 and older","general elemantary","7.03","7","663","5","6","8","9","6.88","7.18","7","8"
"2015","66 and older","higher education","7.47","8","1193","5","7","8","9","7.38","7.56","8","8"
"2015","66 and older","higher vocational","7.24","8","347","5","6","8","9","7.06","7.42","7","8"
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","6.25","6","43","3","5","8","9","5.62","6.88","5","8"
"2015","66 and older","middle vocational","7.18","8","2543","5","6","8","9","7.11","7.25","8","8"
"2015","66 and older","vocational + Abi","7.2","7.59","139","5","6","8","10","6.89","7.51","7","8"
"2016","16-34 y.","general elemantary","7.51","8","1468","5","7","9","10","7.41","7.61","8","8"
"2016","16-34 y.","higher education","7.7","8","1365","6","7","9","9","7.61","7.79","8","8"
"2016","16-34 y.","higher vocational","7.7","8","115","6","7","8","10","7.47","7.93","8","8"
"2016","16-34 y.","in school","7.89","8","360","6","7","9","9","7.73","8.05","8","8"
"2016","16-34 y.","inadequately","7.08","7","1070","5","6","8","10","6.94","7.22","8","8"
"2016","16-34 y.","middle vocational","7.58","8","2621","5","7","9","9","7.51","7.65","8","8"
"2016","16-34 y.","vocational + Abi","7.74","8","540","6","7","8","9","7.62","7.86","8","8"
"2016","35-65 y.","general elemantary","6.83","7","1335","4","6","8","9","6.72","6.94","7","8"
"2016","35-65 y.","higher education","7.5","8","4102","5","7","8","9","7.45","7.55","8","8"
"2016","35-65 y.","higher vocational","7.13","8","967","5","6","8","9","7.02","7.24","8","8"
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","6.73","7","901","4","5","8","10","6.58","6.88","7","8"
"2016","35-65 y.","middle vocational","7.07","8","6745","5","6","8","9","7.03","7.11","8","8"
"2016","35-65 y.","vocational + Abi","7.36","8","1468","5","7","8","9","7.28","7.44","8","8"
"2016","66 and older","general elemantary","6.82","7","625","4","5","8","9","6.67","6.97","7","7"
"2016","66 and older","higher education","7.43","8","1201","5","7","8","9","7.34","7.52","8","8"
"2016","66 and older","higher vocational","7.11","7","325","5","6","8","9","6.93","7.29","7","8"
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","5.54","5","55","3","5","7","8","4.94","6.14","6","7"
"2016","66 and older","middle vocational","7.12","8","2417","5","6","8","9","7.05","7.19","7","8"
"2016","66 and older","vocational + Abi","7.1","8","129","5","6","8","9","6.79","7.41","7","8"
"2017","16-34 y.","general elemantary","7.28","8","1661","5","6","8","9","7.19","7.37","8","8"
"2017","16-34 y.","higher education","7.77","8","1582","6","7","9","9","7.69","7.85","8","8"
"2017","16-34 y.","higher vocational","7.67","8","128","6","7","8","9","7.44","7.9","8","8"
"2017","16-34 y.","in school","7.74","8","425","6","7","9","9","7.59","7.89","8","8"
"2017","16-34 y.","inadequately","6.64","7","1398","4","5","8","10","6.52","6.76","8","8"
"2017","16-34 y.","middle vocational","7.34","8","3006","5","7","8","9","7.28","7.4","8","8"
"2017","16-34 y.","vocational + Abi","7.63","8","598","6","7","8","9","7.51","7.75","8","8"
"2017","35-65 y.","general elemantary","6.92","7","1556","5","5","8","9","6.82","7.02","7","8"
"2017","35-65 y.","higher education","7.54","8","4615","6","7","8","9","7.49","7.59","8","8"
"2017","35-65 y.","higher vocational","7.12","8","1068","5","6","8","9","7.02","7.22","8","8"
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","6.97","7","1132","4","6","9","10","6.84","7.1","7","8"
"2017","35-65 y.","middle vocational","7.05","7","7431","5","6","8","9","7.01","7.09","7","8"
"2017","35-65 y.","vocational + Abi","7.22","8","1619","5","7","8","9","7.14","7.3","8","8"
"2017","66 and older","general elemantary","7.09","7","629","5","6","8","9","6.94","7.24","7","8"
"2017","66 and older","higher education","7.37","8","1276","5","7","8","9","7.28","7.46","8","8"
"2017","66 and older","higher vocational","7.06","7","348","5","6","8","9","6.89","7.23","7","8"
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","6.1","6","77","3","5","8","9","5.53","6.67","6","8"
"2017","66 and older","middle vocational","7.31","8","2573","5","6","8","9","7.24","7.38","8","8"
"2017","66 and older","vocational + Abi","7.37","8","140","5","7","8","9","7.07","7.67","7","8"
"2018","16-34 y.","general elemantary","7.15","8","1480","4","6","8","9","7.05","7.25","8","8"
"2018","16-34 y.","higher education","7.69","8","1409","6","7","8","9","7.61","7.77","8","8"
"2018","16-34 y.","higher vocational","7.33","8","125","5","7","8","9","7.04","7.62","7","8"
"2018","16-34 y.","in school","7.61","8","358","5","7","9","9","7.44","7.78","8","8"
"2018","16-34 y.","inadequately","6.81","7","1033","4","5","8","10","6.67","6.95","7","8"
"2018","16-34 y.","middle vocational","7.42","8","2696","5","7","8","9","7.36","7.48","8","8"
"2018","16-34 y.","vocational + Abi","7.66","8","543","5","7","9","9","7.54","7.78","8","8"
"2018","35-65 y.","general elemantary","6.99","7","1442","5","6","8","9","6.89","7.09","7","8"
"2018","35-65 y.","higher education","7.6","8","4334","6","7","8","9","7.55","7.65","8","8"
"2018","35-65 y.","higher vocational","7.29","8","975","5","7","8","9","7.19","7.39","8","8"
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","6.89","7","1014","5","5","8","10","6.76","7.02","7","8"
"2018","35-65 y.","middle vocational","7.19","8","6954","5","6","8","9","7.15","7.23","8","8"
"2018","35-65 y.","vocational + Abi","7.33","8","1514","5","7","8","9","7.25","7.41","8","8"
"2018","66 and older","general elemantary","7.29","8","604","5","6","8","9","7.14","7.44","8","8"
"2018","66 and older","higher education","7.57","8","1302","5","7","9","9","7.48","7.66","8","8"
"2018","66 and older","higher vocational","7.29","8","354","5","6","8","9","7.12","7.46","8","8"
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","6.27","6","63","3","5","8","9","5.7","6.84","6","8"
"2018","66 and older","middle vocational","7.39","8","2557","5","7","8","9","7.32","7.46","8","8"
"2018","66 and older","vocational + Abi","7.29","8","155","5","6","8","10","7.02","7.56","8","8"
"2019","16-34 y.","general elemantary","7.06","7","1263","5","6","8","9","6.95","7.17","8","8"
"2019","16-34 y.","higher education","7.83","8","1296","7","7","9","9","7.75","7.91","8","8"
"2019","16-34 y.","higher vocational","7.82","8","135","6","7","9","9","7.61","8.03","8","8"
"2019","16-34 y.","in school","7.91","8","329","6","7","9","10","7.74","8.08","8","8"
"2019","16-34 y.","inadequately","7.06","7","824","4","6","9","10","6.92","7.2","8","8"
"2019","16-34 y.","middle vocational","7.53","8","2381","5","7","9","9","7.46","7.6","8","8"
"2019","16-34 y.","vocational + Abi","7.67","8","500","6","7","9","9","7.54","7.8","8","8"
"2019","35-65 y.","general elemantary","7.07","8","1350","5","6","8","9","6.97","7.17","8","8"
"2019","35-65 y.","higher education","7.69","8","4873","6","7","9","9","7.65","7.73","8","8"
"2019","35-65 y.","higher vocational","7.48","8","1144","5","7","8","9","7.4","7.56","8","8"
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","6.97","8","1001","4","5","8","10","6.84","7.1","7","8"
"2019","35-65 y.","middle vocational","7.31","8","6745","5","7","8","9","7.27","7.35","8","8"
"2019","35-65 y.","vocational + Abi","7.39","8","1591","5","7","8","9","7.31","7.47","8","8"
"2019","66 and older","general elemantary","7.34","8","557","5","6","9","9","7.19","7.49","8","8"
"2019","66 and older","higher education","7.6","8","1464","5","7","9","9","7.52","7.68","8","8"
"2019","66 and older","higher vocational","7.33","8","389","5","6","8","9","7.16","7.5","8","8"
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","7.26","7","60","5","6","9","10","6.71","7.81","7","8"
"2019","66 and older","middle vocational","7.4","8","2585","5","6","9","9","7.33","7.47","8","8"
"2019","66 and older","vocational + Abi","7.61","8","168","5","7","9","9","7.34","7.88","8","8"
