"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","37","0.565622159356126","0.462642814053104","0.668601504659148"
"No transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","3","","",""
"No transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"No transfer dependency","2001","Saxony","lower secondary degree","287","0.648464434211857","0.60665666990046","0.690272198523254"
"No transfer dependency","2001","Saxony","secondary school degree","166","0.266735994946722","0.235437647650685","0.298034342242758"
"No transfer dependency","2001","Saxony","college entrance qualification","96","0.379025771685823","0.324399955963195","0.433651587408451"
"No transfer dependency","2001","Saxony","Other degree","12","","",""
"No transfer dependency","2001","Saxony","no degree/no degree yet","3","","",""
"No transfer dependency","2001","Saxony-Anhalt","lower secondary degree","180","0.58935053742984","0.537439343823565","0.641261731036115"
"No transfer dependency","2001","Saxony-Anhalt","secondary school degree","88","0.256532376020423","0.213788093961692","0.299276658079154"
"No transfer dependency","2001","Saxony-Anhalt","college entrance qualification","37","0.242103761987493","0.181034477233317","0.303173046741669"
"No transfer dependency","2001","Saxony-Anhalt","Other degree","1","","",""
"No transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","1","","",""
"No transfer dependency","2001","Thuringia","lower secondary degree","185","0.626678863252664","0.574571642785262","0.678786083720065"
"No transfer dependency","2001","Thuringia","secondary school degree","100","0.271889808334014","0.229835656093758","0.31394396057427"
"No transfer dependency","2001","Thuringia","college entrance qualification","34","0.347669789001773","0.26642821134241","0.428911366661136"
"No transfer dependency","2001","Thuringia","Other degree","1","","",""
"No transfer dependency","2001","Thuringia","no degree/no degree yet","1","","",""
"Very low transfer dependency","2001","Schleswig-Holstein","lower secondary degree","106","0.340274435173045","0.286389646489123","0.394159223856968"
"Very low transfer dependency","2001","Schleswig-Holstein","secondary school degree","85","0.418332651843004","0.343517755259311","0.493147548426697"
"Very low transfer dependency","2001","Schleswig-Holstein","college entrance qualification","67","0.529079641640345","0.442267496303008","0.615891786977683"
"Very low transfer dependency","2001","Schleswig-Holstein","Other degree","12","","",""
"Very low transfer dependency","2001","Schleswig-Holstein","no degree/no degree yet","11","","",""
"Very low transfer dependency","2001","Hamburg","lower secondary degree","27","","",""
"Very low transfer dependency","2001","Hamburg","secondary school degree","39","0.417757267951491","0.310353473002722","0.52516106290026"
"Very low transfer dependency","2001","Hamburg","college entrance qualification","40","0.415410475309638","0.311859855891337","0.518961094727939"
"Very low transfer dependency","2001","Hamburg","Other degree","7","","",""
"Very low transfer dependency","2001","Hamburg","no degree/no degree yet","3","","",""
"Very low transfer dependency","2001","Lower Saxony","lower secondary degree","334","0.357946933714366","0.324195515589009","0.391698351839722"
"Very low transfer dependency","2001","Lower Saxony","secondary school degree","295","0.497047225509999","0.454639996690895","0.539454454329103"
"Very low transfer dependency","2001","Lower Saxony","college entrance qualification","183","0.430896947516044","0.378943120522305","0.482850774509783"
"Very low transfer dependency","2001","Lower Saxony","Other degree","49","0.430114091909747","0.330557027286369","0.529671156533125"
"Very low transfer dependency","2001","Lower Saxony","no degree/no degree yet","47","0.597877625231361","0.486161078980047","0.709594171482676"
"Very low transfer dependency","2001","Bremen","lower secondary degree","8","","",""
"Very low transfer dependency","2001","Bremen","secondary school degree","12","","",""
"Very low transfer dependency","2001","Bremen","college entrance qualification","18","","",""
"Very low transfer dependency","2001","Bremen","Other degree","5","","",""
"Very low transfer dependency","2001","Bremen","no degree/no degree yet","1","","",""
"Very low transfer dependency","2001","North Rhine-Westphalia","lower secondary degree","740","0.329310807065192","0.308327647676443","0.350293966453941"
"Very low transfer dependency","2001","North Rhine-Westphalia","secondary school degree","559","0.49083321467595","0.459817640535734","0.521848788816165"
"Very low transfer dependency","2001","North Rhine-Westphalia","college entrance qualification","583","0.478052554932496","0.447853180777051","0.50825192908794"
"Very low transfer dependency","2001","North Rhine-Westphalia","Other degree","201","0.46782479932339","0.417853845364536","0.517795753282244"
"Very low transfer dependency","2001","North Rhine-Westphalia","no degree/no degree yet","151","0.629920602508455","0.56683253963131","0.693008665385601"
"Very low transfer dependency","2001","Hesse","lower secondary degree","218","0.343881841519124","0.304327982688994","0.383435700349254"
"Very low transfer dependency","2001","Hesse","secondary school degree","214","0.493277687123039","0.443141978317832","0.543413395928245"
"Very low transfer dependency","2001","Hesse","college entrance qualification","158","0.44312817541925","0.388530162642335","0.497726188196164"
"Very low transfer dependency","2001","Hesse","Other degree","81","0.474318187598705","0.394673652404743","0.553962722792666"
"Very low transfer dependency","2001","Hesse","no degree/no degree yet","40","0.534345272537437","0.415785698966089","0.652904846108785"
"Very low transfer dependency","2001","Rhineland-Palatinate,Saarland","lower secondary degree","280","0.351584015270346","0.315854473183709","0.387313557356984"
"Very low transfer dependency","2001","Rhineland-Palatinate,Saarland","secondary school degree","165","0.514450704157551","0.455380252513559","0.573521155801543"
"Very low transfer dependency","2001","Rhineland-Palatinate,Saarland","college entrance qualification","126","0.596281109670496","0.528787114978872","0.663775104362121"
"Very low transfer dependency","2001","Rhineland-Palatinate,Saarland","Other degree","57","0.566365231294964","0.470659087222879","0.662071375367049"
"Very low transfer dependency","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","33","0.544712122520354","0.415430371120877","0.67399387391983"
"Very low transfer dependency","2001","Baden-Württemberg","lower secondary degree","465","0.341617874745073","0.312850041628167","0.370385707861978"
"Very low transfer dependency","2001","Baden-Württemberg","secondary school degree","352","0.516617327399403","0.475736265493357","0.557498389305448"
"Very low transfer dependency","2001","Baden-Württemberg","college entrance qualification","296","0.528114262340486","0.485082890333753","0.57114563434722"
"Very low transfer dependency","2001","Baden-Württemberg","Other degree","164","0.507603185919386","0.451587821650827","0.563618550187946"
"Very low transfer dependency","2001","Baden-Württemberg","no degree/no degree yet","96","0.742998224009212","0.665773300753246","0.820223147265178"
"Very low transfer dependency","2001","Bavaria","lower secondary degree","638","0.375063217708896","0.350161169824317","0.399965265593476"
"Very low transfer dependency","2001","Bavaria","secondary school degree","396","0.486125176981771","0.449991916761561","0.522258437201982"
"Very low transfer dependency","2001","Bavaria","college entrance qualification","304","0.470582800359896","0.429462438899506","0.511703161820287"
"Very low transfer dependency","2001","Bavaria","Other degree","80","0.402966916993748","0.330087085179165","0.47584674880833"
"Very low transfer dependency","2001","Bavaria","no degree/no degree yet","61","0.702611076231726","0.605435188056188","0.799786964407264"
"Very low transfer dependency","2001","Berlin","lower secondary degree","61","0.326255341068182","0.256188852940757","0.396321829195607"
"Very low transfer dependency","2001","Berlin","secondary school degree","138","0.435544360563407","0.378379351685837","0.492709369440977"
"Very low transfer dependency","2001","Berlin","college entrance qualification","112","0.380815684864653","0.320380530232281","0.441250839497024"
"Very low transfer dependency","2001","Berlin","Other degree","15","","",""
"Very low transfer dependency","2001","Berlin","no degree/no degree yet","30","0.825658347044136","0.703408592301599","0.947908101786673"
"Very low transfer dependency","2001","Brandenburg","lower secondary degree","61","0.171058435861678","0.12794144068539","0.214175431037966"
"Very low transfer dependency","2001","Brandenburg","secondary school degree","246","0.547671289220872","0.500517861209133","0.594824717232612"
"Very low transfer dependency","2001","Brandenburg","college entrance qualification","95","0.509118609417752","0.435470902745169","0.582766316090336"
"Very low transfer dependency","2001","Brandenburg","Other degree","5","","",""
"Very low transfer dependency","2001","Brandenburg","no degree/no degree yet","22","","",""
"Very low transfer dependency","2001","Mecklenburg-Western Pomerania","lower secondary degree","45","0.282552153330321","0.209519657588384","0.355584649072257"
"Very low transfer dependency","2001","Mecklenburg-Western Pomerania","secondary school degree","140","0.539582904505727","0.476914337316912","0.602251471694542"
"Very low transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","42","0.358853118614162","0.259200155385479","0.458506081842844"
"Very low transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very low transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Very low transfer dependency","2001","Saxony","lower secondary degree","117","0.192265991283189","0.157758399788054","0.226773582778324"
"Very low transfer dependency","2001","Saxony","secondary school degree","417","0.50651832778783","0.471136235974434","0.541900419601226"
"Very low transfer dependency","2001","Saxony","college entrance qualification","178","0.541561611843894","0.485457950898699","0.597665272789088"
"Very low transfer dependency","2001","Saxony","Other degree","2","","",""
"Very low transfer dependency","2001","Saxony","no degree/no degree yet","30","0.658214947600421","0.516448235810482","0.79998165939036"
"Very low transfer dependency","2001","Saxony-Anhalt","lower secondary degree","88","0.235611926678283","0.190830891376164","0.280392961980401"
"Very low transfer dependency","2001","Saxony-Anhalt","secondary school degree","226","0.529705598940337","0.480854077880317","0.578557120000356"
"Very low transfer dependency","2001","Saxony-Anhalt","college entrance qualification","122","0.577348739704739","0.506923654002688","0.64777382540679"
"Very low transfer dependency","2001","Saxony-Anhalt","Other degree","3","","",""
"Very low transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","22","","",""
"Very low transfer dependency","2001","Thuringia","lower secondary degree","73","0.196547870396865","0.153737570662975","0.239358170130756"
"Very low transfer dependency","2001","Thuringia","secondary school degree","232","0.475975738104114","0.428771393877052","0.523180082331177"
"Very low transfer dependency","2001","Thuringia","college entrance qualification","79","0.500102512048477","0.41480602979461","0.585398994302344"
"Very low transfer dependency","2001","Thuringia","Other degree","1","","",""
"Very low transfer dependency","2001","Thuringia","no degree/no degree yet","26","","",""
"Low transfer dependency","2001","Schleswig-Holstein","lower secondary degree","16","","",""
"Low transfer dependency","2001","Schleswig-Holstein","secondary school degree","8","","",""
"Low transfer dependency","2001","Schleswig-Holstein","college entrance qualification","5","","",""
"Low transfer dependency","2001","Schleswig-Holstein","Other degree","8","","",""
"Low transfer dependency","2001","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Low transfer dependency","2001","Hamburg","lower secondary degree","5","","",""
"Low transfer dependency","2001","Hamburg","secondary school degree","2","","",""
"Low transfer dependency","2001","Hamburg","college entrance qualification","3","","",""
"Low transfer dependency","2001","Hamburg","Other degree","","","",""
"Low transfer dependency","2001","Hamburg","no degree/no degree yet","1","","",""
"Low transfer dependency","2001","Lower Saxony","lower secondary degree","30","0.0281681481291268","0.016519595874913","0.0398167003833407"
"Low transfer dependency","2001","Lower Saxony","secondary school degree","33","0.0476770263337301","0.029604279155427","0.0657497735120333"
"Low transfer dependency","2001","Lower Saxony","college entrance qualification","10","","",""
"Low transfer dependency","2001","Lower Saxony","Other degree","16","","",""
"Low transfer dependency","2001","Lower Saxony","no degree/no degree yet","8","","",""
"Low transfer dependency","2001","Bremen","lower secondary degree","3","","",""
"Low transfer dependency","2001","Bremen","secondary school degree","5","","",""
"Low transfer dependency","2001","Bremen","college entrance qualification","2","","",""
"Low transfer dependency","2001","Bremen","Other degree","8","","",""
"Low transfer dependency","2001","Bremen","no degree/no degree yet","","","",""
"Low transfer dependency","2001","North Rhine-Westphalia","lower secondary degree","77","0.0374796430775666","0.0289993684145775","0.0459599177405558"
"Low transfer dependency","2001","North Rhine-Westphalia","secondary school degree","35","0.0368491716445434","0.0251610738582855","0.0485372694308013"
"Low transfer dependency","2001","North Rhine-Westphalia","college entrance qualification","20","","",""
"Low transfer dependency","2001","North Rhine-Westphalia","Other degree","43","0.114517851582109","0.0826263326022841","0.146409370561933"
"Low transfer dependency","2001","North Rhine-Westphalia","no degree/no degree yet","24","","",""
"Low transfer dependency","2001","Hesse","lower secondary degree","17","","",""
"Low transfer dependency","2001","Hesse","secondary school degree","26","","",""
"Low transfer dependency","2001","Hesse","college entrance qualification","10","","",""
"Low transfer dependency","2001","Hesse","Other degree","18","","",""
"Low transfer dependency","2001","Hesse","no degree/no degree yet","11","","",""
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","lower secondary degree","41","0.0605705062492235","0.042720074273865","0.078420938224582"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","secondary school degree","18","","",""
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","Other degree","15","","",""
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Low transfer dependency","2001","Baden-Württemberg","lower secondary degree","47","0.02854489048042","0.0184436804654437","0.0386461004953963"
"Low transfer dependency","2001","Baden-Württemberg","secondary school degree","21","","",""
"Low transfer dependency","2001","Baden-Württemberg","college entrance qualification","25","","",""
"Low transfer dependency","2001","Baden-Württemberg","Other degree","37","0.116017467745039","0.0801359412755983","0.151898994214479"
"Low transfer dependency","2001","Baden-Württemberg","no degree/no degree yet","5","","",""
"Low transfer dependency","2001","Bavaria","lower secondary degree","60","0.0287121559345604","0.0201225812220961","0.0373017306470246"
"Low transfer dependency","2001","Bavaria","secondary school degree","23","","",""
"Low transfer dependency","2001","Bavaria","college entrance qualification","16","","",""
"Low transfer dependency","2001","Bavaria","Other degree","11","","",""
"Low transfer dependency","2001","Bavaria","no degree/no degree yet","3","","",""
"Low transfer dependency","2001","Berlin","lower secondary degree","16","","",""
"Low transfer dependency","2001","Berlin","secondary school degree","25","","",""
"Low transfer dependency","2001","Berlin","college entrance qualification","7","","",""
"Low transfer dependency","2001","Berlin","Other degree","7","","",""
"Low transfer dependency","2001","Berlin","no degree/no degree yet","4","","",""
"Low transfer dependency","2001","Brandenburg","lower secondary degree","14","","",""
"Low transfer dependency","2001","Brandenburg","secondary school degree","55","0.11344769429757","0.0834024164057266","0.143492972189413"
"Low transfer dependency","2001","Brandenburg","college entrance qualification","16","","",""
"Low transfer dependency","2001","Brandenburg","Other degree","1","","",""
"Low transfer dependency","2001","Brandenburg","no degree/no degree yet","3","","",""
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","lower secondary degree","11","","",""
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","secondary school degree","22","","",""
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","5","","",""
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Low transfer dependency","2001","Saxony","lower secondary degree","50","0.0829567365133879","0.0588049105837627","0.107108562443013"
"Low transfer dependency","2001","Saxony","secondary school degree","143","0.16785924108642","0.141409499460207","0.194308982712633"
"Low transfer dependency","2001","Saxony","college entrance qualification","25","","",""
"Low transfer dependency","2001","Saxony","Other degree","","","",""
"Low transfer dependency","2001","Saxony","no degree/no degree yet","6","","",""
"Low transfer dependency","2001","Saxony-Anhalt","lower secondary degree","45","0.104494933060326","0.0722159247783638","0.136773941342287"
"Low transfer dependency","2001","Saxony-Anhalt","secondary school degree","52","0.125598587482171","0.0931628551706502","0.158034319793692"
"Low transfer dependency","2001","Saxony-Anhalt","college entrance qualification","18","","",""
"Low transfer dependency","2001","Saxony-Anhalt","Other degree","3","","",""
"Low transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","4","","",""
"Low transfer dependency","2001","Thuringia","lower secondary degree","48","0.113584704325103","0.0794015102442781","0.147767898405928"
"Low transfer dependency","2001","Thuringia","secondary school degree","65","0.152611986520565","0.118622128989289","0.18660184405184"
"Low transfer dependency","2001","Thuringia","college entrance qualification","15","","",""
"Low transfer dependency","2001","Thuringia","Other degree","","","",""
"Low transfer dependency","2001","Thuringia","no degree/no degree yet","5","","",""
"High transfer dependency","2001","Schleswig-Holstein","lower secondary degree","5","","",""
"High transfer dependency","2001","Schleswig-Holstein","secondary school degree","","","",""
"High transfer dependency","2001","Schleswig-Holstein","college entrance qualification","1","","",""
"High transfer dependency","2001","Schleswig-Holstein","Other degree","","","",""
"High transfer dependency","2001","Schleswig-Holstein","no degree/no degree yet","3","","",""
"High transfer dependency","2001","Hamburg","lower secondary degree","","","",""
"High transfer dependency","2001","Hamburg","secondary school degree","2","","",""
"High transfer dependency","2001","Hamburg","college entrance qualification","1","","",""
"High transfer dependency","2001","Hamburg","Other degree","","","",""
"High transfer dependency","2001","Hamburg","no degree/no degree yet","","","",""
"High transfer dependency","2001","Lower Saxony","lower secondary degree","14","","",""
"High transfer dependency","2001","Lower Saxony","secondary school degree","8","","",""
"High transfer dependency","2001","Lower Saxony","college entrance qualification","5","","",""
"High transfer dependency","2001","Lower Saxony","Other degree","2","","",""
"High transfer dependency","2001","Lower Saxony","no degree/no degree yet","4","","",""
"High transfer dependency","2001","Bremen","lower secondary degree","2","","",""
"High transfer dependency","2001","Bremen","secondary school degree","2","","",""
"High transfer dependency","2001","Bremen","college entrance qualification","","","",""
"High transfer dependency","2001","Bremen","Other degree","2","","",""
"High transfer dependency","2001","Bremen","no degree/no degree yet","","","",""
"High transfer dependency","2001","North Rhine-Westphalia","lower secondary degree","25","","",""
"High transfer dependency","2001","North Rhine-Westphalia","secondary school degree","10","","",""
"High transfer dependency","2001","North Rhine-Westphalia","college entrance qualification","10","","",""
"High transfer dependency","2001","North Rhine-Westphalia","Other degree","14","","",""
"High transfer dependency","2001","North Rhine-Westphalia","no degree/no degree yet","5","","",""
"High transfer dependency","2001","Hesse","lower secondary degree","7","","",""
"High transfer dependency","2001","Hesse","secondary school degree","1","","",""
"High transfer dependency","2001","Hesse","college entrance qualification","2","","",""
"High transfer dependency","2001","Hesse","Other degree","4","","",""
"High transfer dependency","2001","Hesse","no degree/no degree yet","7","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","lower secondary degree","13","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","secondary school degree","5","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","college entrance qualification","1","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","Other degree","4","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"High transfer dependency","2001","Baden-Württemberg","lower secondary degree","8","","",""
"High transfer dependency","2001","Baden-Württemberg","secondary school degree","4","","",""
"High transfer dependency","2001","Baden-Württemberg","college entrance qualification","3","","",""
"High transfer dependency","2001","Baden-Württemberg","Other degree","4","","",""
"High transfer dependency","2001","Baden-Württemberg","no degree/no degree yet","5","","",""
"High transfer dependency","2001","Bavaria","lower secondary degree","21","","",""
"High transfer dependency","2001","Bavaria","secondary school degree","8","","",""
"High transfer dependency","2001","Bavaria","college entrance qualification","","","",""
"High transfer dependency","2001","Bavaria","Other degree","3","","",""
"High transfer dependency","2001","Bavaria","no degree/no degree yet","3","","",""
"High transfer dependency","2001","Berlin","lower secondary degree","7","","",""
"High transfer dependency","2001","Berlin","secondary school degree","10","","",""
"High transfer dependency","2001","Berlin","college entrance qualification","10","","",""
"High transfer dependency","2001","Berlin","Other degree","1","","",""
"High transfer dependency","2001","Berlin","no degree/no degree yet","1","","",""
"High transfer dependency","2001","Brandenburg","lower secondary degree","19","","",""
"High transfer dependency","2001","Brandenburg","secondary school degree","21","","",""
"High transfer dependency","2001","Brandenburg","college entrance qualification","3","","",""
"High transfer dependency","2001","Brandenburg","Other degree","1","","",""
"High transfer dependency","2001","Brandenburg","no degree/no degree yet","","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","lower secondary degree","2","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","secondary school degree","5","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"High transfer dependency","2001","Saxony","lower secondary degree","22","","",""
"High transfer dependency","2001","Saxony","secondary school degree","17","","",""
"High transfer dependency","2001","Saxony","college entrance qualification","1","","",""
"High transfer dependency","2001","Saxony","Other degree","","","",""
"High transfer dependency","2001","Saxony","no degree/no degree yet","2","","",""
"High transfer dependency","2001","Saxony-Anhalt","lower secondary degree","15","","",""
"High transfer dependency","2001","Saxony-Anhalt","secondary school degree","16","","",""
"High transfer dependency","2001","Saxony-Anhalt","college entrance qualification","10","","",""
"High transfer dependency","2001","Saxony-Anhalt","Other degree","3","","",""
"High transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","1","","",""
"High transfer dependency","2001","Thuringia","lower secondary degree","16","","",""
"High transfer dependency","2001","Thuringia","secondary school degree","22","","",""
"High transfer dependency","2001","Thuringia","college entrance qualification","1","","",""
"High transfer dependency","2001","Thuringia","Other degree","1","","",""
"High transfer dependency","2001","Thuringia","no degree/no degree yet","3","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","lower secondary degree","2","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","secondary school degree","2","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","college entrance qualification","3","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","Other degree","","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Hamburg","lower secondary degree","","","",""
"Very high transfer dependency","2001","Hamburg","secondary school degree","","","",""
"Very high transfer dependency","2001","Hamburg","college entrance qualification","1","","",""
"Very high transfer dependency","2001","Hamburg","Other degree","","","",""
"Very high transfer dependency","2001","Hamburg","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Lower Saxony","lower secondary degree","10","","",""
"Very high transfer dependency","2001","Lower Saxony","secondary school degree","4","","",""
"Very high transfer dependency","2001","Lower Saxony","college entrance qualification","4","","",""
"Very high transfer dependency","2001","Lower Saxony","Other degree","3","","",""
"Very high transfer dependency","2001","Lower Saxony","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Bremen","lower secondary degree","4","","",""
"Very high transfer dependency","2001","Bremen","secondary school degree","","","",""
"Very high transfer dependency","2001","Bremen","college entrance qualification","2","","",""
"Very high transfer dependency","2001","Bremen","Other degree","1","","",""
"Very high transfer dependency","2001","Bremen","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","lower secondary degree","16","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","secondary school degree","10","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","college entrance qualification","8","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","Other degree","12","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","no degree/no degree yet","5","","",""
"Very high transfer dependency","2001","Hesse","lower secondary degree","5","","",""
"Very high transfer dependency","2001","Hesse","secondary school degree","2","","",""
"Very high transfer dependency","2001","Hesse","college entrance qualification","3","","",""
"Very high transfer dependency","2001","Hesse","Other degree","2","","",""
"Very high transfer dependency","2001","Hesse","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","lower secondary degree","11","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","secondary school degree","2","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","college entrance qualification","3","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Very high transfer dependency","2001","Baden-Württemberg","lower secondary degree","11","","",""
"Very high transfer dependency","2001","Baden-Württemberg","secondary school degree","4","","",""
"Very high transfer dependency","2001","Baden-Württemberg","college entrance qualification","1","","",""
"Very high transfer dependency","2001","Baden-Württemberg","Other degree","4","","",""
"Very high transfer dependency","2001","Baden-Württemberg","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Bavaria","lower secondary degree","9","","",""
"Very high transfer dependency","2001","Bavaria","secondary school degree","6","","",""
"Very high transfer dependency","2001","Bavaria","college entrance qualification","4","","",""
"Very high transfer dependency","2001","Bavaria","Other degree","5","","",""
"Very high transfer dependency","2001","Bavaria","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Berlin","lower secondary degree","8","","",""
"Very high transfer dependency","2001","Berlin","secondary school degree","4","","",""
"Very high transfer dependency","2001","Berlin","college entrance qualification","4","","",""
"Very high transfer dependency","2001","Berlin","Other degree","1","","",""
"Very high transfer dependency","2001","Berlin","no degree/no degree yet","2","","",""
"Very high transfer dependency","2001","Brandenburg","lower secondary degree","10","","",""
"Very high transfer dependency","2001","Brandenburg","secondary school degree","11","","",""
"Very high transfer dependency","2001","Brandenburg","college entrance qualification","3","","",""
"Very high transfer dependency","2001","Brandenburg","Other degree","","","",""
"Very high transfer dependency","2001","Brandenburg","no degree/no degree yet","2","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","lower secondary degree","8","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","secondary school degree","8","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very high transfer dependency","2001","Saxony","lower secondary degree","19","","",""
"Very high transfer dependency","2001","Saxony","secondary school degree","9","","",""
"Very high transfer dependency","2001","Saxony","college entrance qualification","2","","",""
"Very high transfer dependency","2001","Saxony","Other degree","1","","",""
"Very high transfer dependency","2001","Saxony","no degree/no degree yet","2","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","lower secondary degree","6","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","secondary school degree","13","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","college entrance qualification","2","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","Other degree","","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Very high transfer dependency","2001","Thuringia","lower secondary degree","7","","",""
"Very high transfer dependency","2001","Thuringia","secondary school degree","11","","",""
"Very high transfer dependency","2001","Thuringia","college entrance qualification","1","","",""
"Very high transfer dependency","2001","Thuringia","Other degree","1","","",""
"Very high transfer dependency","2001","Thuringia","no degree/no degree yet","1","","",""
"Complete transfer dependency","2001","Schleswig-Holstein","lower secondary degree","2","","",""
"Complete transfer dependency","2001","Schleswig-Holstein","secondary school degree","","","",""
"Complete transfer dependency","2001","Schleswig-Holstein","college entrance qualification","","","",""
"Complete transfer dependency","2001","Schleswig-Holstein","Other degree","3","","",""
"Complete transfer dependency","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Hamburg","lower secondary degree","1","","",""
"Complete transfer dependency","2001","Hamburg","secondary school degree","1","","",""
"Complete transfer dependency","2001","Hamburg","college entrance qualification","","","",""
"Complete transfer dependency","2001","Hamburg","Other degree","","","",""
"Complete transfer dependency","2001","Hamburg","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Lower Saxony","lower secondary degree","2","","",""
"Complete transfer dependency","2001","Lower Saxony","secondary school degree","","","",""
"Complete transfer dependency","2001","Lower Saxony","college entrance qualification","5","","",""
"Complete transfer dependency","2001","Lower Saxony","Other degree","3","","",""
"Complete transfer dependency","2001","Lower Saxony","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Bremen","lower secondary degree","","","",""
"Complete transfer dependency","2001","Bremen","secondary school degree","","","",""
"Complete transfer dependency","2001","Bremen","college entrance qualification","1","","",""
"Complete transfer dependency","2001","Bremen","Other degree","","","",""
"Complete transfer dependency","2001","Bremen","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","North Rhine-Westphalia","lower secondary degree","20","","",""
"Complete transfer dependency","2001","North Rhine-Westphalia","secondary school degree","6","","",""
"Complete transfer dependency","2001","North Rhine-Westphalia","college entrance qualification","4","","",""
"Complete transfer dependency","2001","North Rhine-Westphalia","Other degree","12","","",""
"Complete transfer dependency","2001","North Rhine-Westphalia","no degree/no degree yet","4","","",""
"Complete transfer dependency","2001","Hesse","lower secondary degree","5","","",""
"Complete transfer dependency","2001","Hesse","secondary school degree","1","","",""
"Complete transfer dependency","2001","Hesse","college entrance qualification","","","",""
