"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2005","college entrance qualification","in school","","","",""
"Very low transfer dependency","2005","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","2005","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","2005","college entrance qualification","middle vocational","439","0.513289267889813","0.476550055312349","0.550028480467277"
"Very low transfer dependency","2005","college entrance qualification","vocational + Abi","494","0.477823187914724","0.44595887958004","0.509687496249407"
"Very low transfer dependency","2005","college entrance qualification","higher vocational","203","0.554301945738848","0.501853561436003","0.606750330041692"
"Very low transfer dependency","2005","college entrance qualification","higher education","1642","0.436778471169522","0.419363626626687","0.454193315712357"
"Very low transfer dependency","2005","Other degree","in school","","","",""
"Very low transfer dependency","2005","Other degree","inadequately","16","","",""
"Very low transfer dependency","2005","Other degree","general elemantary","149","0.453171021912","0.398966887696434","0.507375156127567"
"Very low transfer dependency","2005","Other degree","middle vocational","173","0.416551380093183","0.367498125702964","0.465604634483402"
"Very low transfer dependency","2005","Other degree","vocational + Abi","61","0.566714140665967","0.477682599173628","0.655745682158306"
"Very low transfer dependency","2005","Other degree","higher vocational","22","","",""
"Very low transfer dependency","2005","Other degree","higher education","97","0.43944132709409","0.367532280103094","0.511350374085085"
"Very low transfer dependency","2005","no degree/no degree yet","in school","534","0.796579273314873","0.76541685321449","0.827741693415256"
"Very low transfer dependency","2005","no degree/no degree yet","inadequately","74","0.344148000327305","0.277973443024949","0.41032255762966"
"Very low transfer dependency","2005","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","2005","no degree/no degree yet","middle vocational","12","","",""
"Very low transfer dependency","2005","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","2005","no degree/no degree yet","higher vocational","2","","",""
"Very low transfer dependency","2005","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","2005","lower secondary degree","in school","","","",""
"Low transfer dependency","2005","lower secondary degree","inadequately","","","",""
"Low transfer dependency","2005","lower secondary degree","general elemantary","112","0.0810087618775045","0.0671314117148843","0.0948861120401247"
"Low transfer dependency","2005","lower secondary degree","middle vocational","271","0.0520829554135992","0.0458609935118239","0.0583049173153745"
"Low transfer dependency","2005","lower secondary degree","vocational + Abi","3","","",""
"Low transfer dependency","2005","lower secondary degree","higher vocational","23","","",""
"Low transfer dependency","2005","lower secondary degree","higher education","3","","",""
"Low transfer dependency","2005","secondary school degree","in school","","","",""
"Low transfer dependency","2005","secondary school degree","inadequately","","","",""
"Low transfer dependency","2005","secondary school degree","general elemantary","68","0.126451630953837","0.0990466462943394","0.153856615613335"
"Low transfer dependency","2005","secondary school degree","middle vocational","328","0.0750477677268451","0.0669113750188279","0.0831841604348622"
"Low transfer dependency","2005","secondary school degree","vocational + Abi","2","","",""
"Low transfer dependency","2005","secondary school degree","higher vocational","48","0.0595735687023313","0.0419509398159555","0.0771961975887072"
"Low transfer dependency","2005","secondary school degree","higher education","43","0.0615970180922015","0.0425491263649602","0.0806449098194429"
"Low transfer dependency","2005","college entrance qualification","in school","","","",""
"Low transfer dependency","2005","college entrance qualification","inadequately","","","",""
"Low transfer dependency","2005","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","2005","college entrance qualification","middle vocational","58","0.107110152877754","0.084378681255831","0.129841624499677"
"Low transfer dependency","2005","college entrance qualification","vocational + Abi","54","0.063454341986894","0.0479033805760068","0.0790053033977812"
"Low transfer dependency","2005","college entrance qualification","higher vocational","12","","",""
"Low transfer dependency","2005","college entrance qualification","higher education","100","0.0320850033815133","0.0258974491184394","0.0382725576445872"
"Low transfer dependency","2005","Other degree","in school","","","",""
"Low transfer dependency","2005","Other degree","inadequately","7","","",""
"Low transfer dependency","2005","Other degree","general elemantary","31","0.112776382400132","0.0783333632904134","0.147219401509851"
"Low transfer dependency","2005","Other degree","middle vocational","43","0.0951906499855275","0.065988964825602","0.124392335145453"
"Low transfer dependency","2005","Other degree","vocational + Abi","20","","",""
"Low transfer dependency","2005","Other degree","higher vocational","7","","",""
"Low transfer dependency","2005","Other degree","higher education","17","","",""
"Low transfer dependency","2005","no degree/no degree yet","in school","56","0.0998032810989423","0.0765994231178225","0.123007139080062"
"Low transfer dependency","2005","no degree/no degree yet","inadequately","28","","",""
"Low transfer dependency","2005","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","2005","no degree/no degree yet","middle vocational","5","","",""
"Low transfer dependency","2005","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","2005","no degree/no degree yet","higher vocational","1","","",""
"Low transfer dependency","2005","no degree/no degree yet","higher education","","","",""
"High transfer dependency","2005","lower secondary degree","in school","","","",""
"High transfer dependency","2005","lower secondary degree","inadequately","","","",""
"High transfer dependency","2005","lower secondary degree","general elemantary","61","0.0425536692994575","0.0322874487296796","0.0528198898692354"
"High transfer dependency","2005","lower secondary degree","middle vocational","99","0.0193396852945676","0.0154833181599309","0.0231960524292044"
"High transfer dependency","2005","lower secondary degree","vocational + Abi","1","","",""
"High transfer dependency","2005","lower secondary degree","higher vocational","3","","",""
"High transfer dependency","2005","lower secondary degree","higher education","1","","",""
"High transfer dependency","2005","secondary school degree","in school","","","",""
"High transfer dependency","2005","secondary school degree","inadequately","","","",""
"High transfer dependency","2005","secondary school degree","general elemantary","19","","",""
"High transfer dependency","2005","secondary school degree","middle vocational","102","0.0259561758140371","0.0210458200098662","0.030866531618208"
"High transfer dependency","2005","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","2005","secondary school degree","higher vocational","12","","",""
"High transfer dependency","2005","secondary school degree","higher education","12","","",""
"High transfer dependency","2005","college entrance qualification","in school","","","",""
"High transfer dependency","2005","college entrance qualification","inadequately","","","",""
"High transfer dependency","2005","college entrance qualification","general elemantary","","","",""
"High transfer dependency","2005","college entrance qualification","middle vocational","23","","",""
"High transfer dependency","2005","college entrance qualification","vocational + Abi","16","","",""
"High transfer dependency","2005","college entrance qualification","higher vocational","2","","",""
"High transfer dependency","2005","college entrance qualification","higher education","23","","",""
"High transfer dependency","2005","Other degree","in school","","","",""
"High transfer dependency","2005","Other degree","inadequately","5","","",""
"High transfer dependency","2005","Other degree","general elemantary","13","","",""
"High transfer dependency","2005","Other degree","middle vocational","16","","",""
"High transfer dependency","2005","Other degree","vocational + Abi","4","","",""
"High transfer dependency","2005","Other degree","higher vocational","3","","",""
"High transfer dependency","2005","Other degree","higher education","7","","",""
"High transfer dependency","2005","no degree/no degree yet","in school","18","","",""
"High transfer dependency","2005","no degree/no degree yet","inadequately","12","","",""
"High transfer dependency","2005","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","2005","no degree/no degree yet","middle vocational","3","","",""
"High transfer dependency","2005","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","2005","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","2005","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","2005","lower secondary degree","in school","","","",""
"Very high transfer dependency","2005","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","2005","lower secondary degree","general elemantary","38","0.0270727009516835","0.0188181994314798","0.0353272024718873"
"Very high transfer dependency","2005","lower secondary degree","middle vocational","71","0.0161295812504584","0.0126020175157997","0.0196571449851171"
"Very high transfer dependency","2005","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","2005","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","2005","lower secondary degree","higher education","1","","",""
"Very high transfer dependency","2005","secondary school degree","in school","","","",""
"Very high transfer dependency","2005","secondary school degree","inadequately","","","",""
"Very high transfer dependency","2005","secondary school degree","general elemantary","19","","",""
"Very high transfer dependency","2005","secondary school degree","middle vocational","78","0.0271843065586755","0.022162294240378","0.0322063188769731"
"Very high transfer dependency","2005","secondary school degree","vocational + Abi","1","","",""
"Very high transfer dependency","2005","secondary school degree","higher vocational","7","","",""
"Very high transfer dependency","2005","secondary school degree","higher education","5","","",""
"Very high transfer dependency","2005","college entrance qualification","in school","","","",""
"Very high transfer dependency","2005","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","2005","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","2005","college entrance qualification","middle vocational","23","","",""
"Very high transfer dependency","2005","college entrance qualification","vocational + Abi","14","","",""
"Very high transfer dependency","2005","college entrance qualification","higher vocational","3","","",""
"Very high transfer dependency","2005","college entrance qualification","higher education","10","","",""
"Very high transfer dependency","2005","Other degree","in school","","","",""
"Very high transfer dependency","2005","Other degree","inadequately","7","","",""
"Very high transfer dependency","2005","Other degree","general elemantary","8","","",""
"Very high transfer dependency","2005","Other degree","middle vocational","7","","",""
"Very high transfer dependency","2005","Other degree","vocational + Abi","1","","",""
"Very high transfer dependency","2005","Other degree","higher vocational","1","","",""
"Very high transfer dependency","2005","Other degree","higher education","8","","",""
"Very high transfer dependency","2005","no degree/no degree yet","in school","17","","",""
"Very high transfer dependency","2005","no degree/no degree yet","inadequately","13","","",""
"Very high transfer dependency","2005","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","2005","no degree/no degree yet","middle vocational","1","","",""
"Very high transfer dependency","2005","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","2005","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","2005","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","2005","lower secondary degree","in school","","","",""
"Complete transfer dependency","2005","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","2005","lower secondary degree","general elemantary","31","0.0209473329004344","0.0136636293931324","0.0282310364077364"
"Complete transfer dependency","2005","lower secondary degree","middle vocational","58","0.0133016783957346","0.0100936382998037","0.0165097184916654"
"Complete transfer dependency","2005","lower secondary degree","vocational + Abi","1","","",""
"Complete transfer dependency","2005","lower secondary degree","higher vocational","2","","",""
"Complete transfer dependency","2005","lower secondary degree","higher education","","","",""
"Complete transfer dependency","2005","secondary school degree","in school","","","",""
"Complete transfer dependency","2005","secondary school degree","inadequately","","","",""
"Complete transfer dependency","2005","secondary school degree","general elemantary","5","","",""
"Complete transfer dependency","2005","secondary school degree","middle vocational","34","0.0113393453638863","0.00806954696352883","0.0146091437642438"
"Complete transfer dependency","2005","secondary school degree","vocational + Abi","","","",""
"Complete transfer dependency","2005","secondary school degree","higher vocational","2","","",""
"Complete transfer dependency","2005","secondary school degree","higher education","3","","",""
"Complete transfer dependency","2005","college entrance qualification","in school","","","",""
"Complete transfer dependency","2005","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","2005","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","2005","college entrance qualification","middle vocational","3","","",""
"Complete transfer dependency","2005","college entrance qualification","vocational + Abi","6","","",""
"Complete transfer dependency","2005","college entrance qualification","higher vocational","","","",""
"Complete transfer dependency","2005","college entrance qualification","higher education","7","","",""
"Complete transfer dependency","2005","Other degree","in school","","","",""
"Complete transfer dependency","2005","Other degree","inadequately","2","","",""
"Complete transfer dependency","2005","Other degree","general elemantary","15","","",""
"Complete transfer dependency","2005","Other degree","middle vocational","11","","",""
"Complete transfer dependency","2005","Other degree","vocational + Abi","2","","",""
"Complete transfer dependency","2005","Other degree","higher vocational","","","",""
"Complete transfer dependency","2005","Other degree","higher education","5","","",""
"Complete transfer dependency","2005","no degree/no degree yet","in school","9","","",""
"Complete transfer dependency","2005","no degree/no degree yet","inadequately","13","","",""
"Complete transfer dependency","2005","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","2005","no degree/no degree yet","middle vocational","2","","",""
"Complete transfer dependency","2005","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","2005","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","2005","no degree/no degree yet","higher education","","","",""
"No transfer dependency","2006","lower secondary degree","in school","","","",""
"No transfer dependency","2006","lower secondary degree","inadequately","","","",""
"No transfer dependency","2006","lower secondary degree","general elemantary","876","0.566269905883734","0.541910255660144","0.590629556107323"
"No transfer dependency","2006","lower secondary degree","middle vocational","2997","0.582423124806458","0.569131138265587","0.595715111347329"
"No transfer dependency","2006","lower secondary degree","vocational + Abi","6","","",""
"No transfer dependency","2006","lower secondary degree","higher vocational","278","0.633184927899629","0.589981021845384","0.676388833953873"
"No transfer dependency","2006","lower secondary degree","higher education","139","0.725427189384688","0.662786509244143","0.788067869525232"
"No transfer dependency","2006","secondary school degree","in school","","","",""
"No transfer dependency","2006","secondary school degree","inadequately","","","",""
"No transfer dependency","2006","secondary school degree","general elemantary","131","0.232873688671462","0.198912470585482","0.266834906757441"
"No transfer dependency","2006","secondary school degree","middle vocational","1665","0.419749597318151","0.405145754728861","0.434353439907441"
"No transfer dependency","2006","secondary school degree","vocational + Abi","16","","",""
"No transfer dependency","2006","secondary school degree","higher vocational","257","0.402185257966658","0.366443547994465","0.43792696793885"
"No transfer dependency","2006","secondary school degree","higher education","300","0.486269890953969","0.448895345265794","0.523644436642144"
"No transfer dependency","2006","college entrance qualification","in school","","","",""
"No transfer dependency","2006","college entrance qualification","inadequately","","","",""
"No transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"No transfer dependency","2006","college entrance qualification","middle vocational","152","0.269413330961643","0.237555561361016","0.30127110056227"
"No transfer dependency","2006","college entrance qualification","vocational + Abi","382","0.414717669632293","0.384393557789064","0.445041781475523"
"No transfer dependency","2006","college entrance qualification","higher vocational","147","0.457073287850252","0.406519092712824","0.507627482987679"
"No transfer dependency","2006","college entrance qualification","higher education","1501","0.517415876849637","0.500631859369259","0.534199894330015"
"No transfer dependency","2006","Other degree","in school","","","",""
"No transfer dependency","2006","Other degree","inadequately","7","","",""
"No transfer dependency","2006","Other degree","general elemantary","130","0.439338549269923","0.384960564856817","0.49371653368303"
"No transfer dependency","2006","Other degree","middle vocational","150","0.351521804255577","0.305530921683158","0.397512686827996"
"No transfer dependency","2006","Other degree","vocational + Abi","33","0.254499221937429","0.179623039314913","0.329375404559946"
"No transfer dependency","2006","Other degree","higher vocational","24","","",""
"No transfer dependency","2006","Other degree","higher education","61","0.267532441032028","0.20678675646539","0.328278125598665"
"No transfer dependency","2006","no degree/no degree yet","in school","9","","",""
"No transfer dependency","2006","no degree/no degree yet","inadequately","63","0.341221703117707","0.273448637448762","0.408994768786651"
"No transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","2006","no degree/no degree yet","middle vocational","32","0.651366275196021","0.524265399258881","0.778467151133161"
"No transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","2006","no degree/no degree yet","higher vocational","3","","",""
"No transfer dependency","2006","no degree/no degree yet","higher education","1","","",""
"Very low transfer dependency","2006","lower secondary degree","in school","","","",""
"Very low transfer dependency","2006","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","2006","lower secondary degree","general elemantary","438","0.249744671679508","0.228468073648028","0.271021269710988"
"Very low transfer dependency","2006","lower secondary degree","middle vocational","1774","0.313872349880803","0.301364537508949","0.326380162252656"
"Very low transfer dependency","2006","lower secondary degree","vocational + Abi","8","","",""
"Very low transfer dependency","2006","lower secondary degree","higher vocational","162","0.288371688354241","0.247761307566697","0.328982069141786"
"Very low transfer dependency","2006","lower secondary degree","higher education","54","0.265085594242013","0.203135463229463","0.327035725254562"
"Very low transfer dependency","2006","secondary school degree","in school","","","",""
"Very low transfer dependency","2006","secondary school degree","inadequately","","","",""
"Very low transfer dependency","2006","secondary school degree","general elemantary","353","0.57720506775574","0.537511552434465","0.616898583077015"
"Very low transfer dependency","2006","secondary school degree","middle vocational","2132","0.43622053409492","0.421545742127502","0.450895326062337"
"Very low transfer dependency","2006","secondary school degree","vocational + Abi","14","","",""
"Very low transfer dependency","2006","secondary school degree","higher vocational","394","0.495216652391101","0.458772397777585","0.531660907004616"
"Very low transfer dependency","2006","secondary school degree","higher education","330","0.446876991033732","0.409699970446785","0.484054011620678"
"Very low transfer dependency","2006","college entrance qualification","in school","","","",""
"Very low transfer dependency","2006","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","2006","college entrance qualification","middle vocational","460","0.523905198427214","0.488042494710176","0.559767902144252"
"Very low transfer dependency","2006","college entrance qualification","vocational + Abi","528","0.460206480722891","0.429529026855321","0.490883934590462"
"Very low transfer dependency","2006","college entrance qualification","higher vocational","205","0.481840568929588","0.431132501380068","0.532548636479108"
"Very low transfer dependency","2006","college entrance qualification","higher education","1771","0.437860166955872","0.421196160229894","0.454524173681849"
"Very low transfer dependency","2006","Other degree","in school","","","",""
"Very low transfer dependency","2006","Other degree","inadequately","16","","",""
"Very low transfer dependency","2006","Other degree","general elemantary","118","0.348002519854644","0.295812524906772","0.400192514802516"
"Very low transfer dependency","2006","Other degree","middle vocational","169","0.391230644923154","0.344220591537511","0.438240698308797"
"Very low transfer dependency","2006","Other degree","vocational + Abi","66","0.520854381532645","0.434979067866439","0.606729695198851"
"Very low transfer dependency","2006","Other degree","higher vocational","24","","",""
"Very low transfer dependency","2006","Other degree","higher education","107","0.444067178761208","0.375885372486884","0.512248985035532"
"Very low transfer dependency","2006","no degree/no degree yet","in school","527","0.799382530958535","0.767961712288894","0.830803349628176"
"Very low transfer dependency","2006","no degree/no degree yet","inadequately","61","0.252735124094086","0.190614007640074","0.314856240548098"
"Very low transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","2006","no degree/no degree yet","middle vocational","10","","",""
"Very low transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","2006","no degree/no degree yet","higher vocational","1","","",""
"Very low transfer dependency","2006","no degree/no degree yet","higher education","4","","",""
"Low transfer dependency","2006","lower secondary degree","in school","","","",""
"Low transfer dependency","2006","lower secondary degree","inadequately","","","",""
"Low transfer dependency","2006","lower secondary degree","general elemantary","104","0.0623164901087268","0.050434774306829","0.0741982059106246"
"Low transfer dependency","2006","lower secondary degree","middle vocational","251","0.049531863417828","0.0436837810314495","0.0553799458042065"
"Low transfer dependency","2006","lower secondary degree","vocational + Abi","6","","",""
"Low transfer dependency","2006","lower secondary degree","higher vocational","29","","",""
"Low transfer dependency","2006","lower secondary degree","higher education","2","","",""
"Low transfer dependency","2006","secondary school degree","in school","","","",""
"Low transfer dependency","2006","secondary school degree","inadequately","","","",""
"Low transfer dependency","2006","secondary school degree","general elemantary","53","0.0891283444459361","0.0662341102069629","0.112022578684909"
"Low transfer dependency","2006","secondary school degree","middle vocational","330","0.0755455984949447","0.0677255111442713","0.0833656858456182"
"Low transfer dependency","2006","secondary school degree","vocational + Abi","3","","",""
"Low transfer dependency","2006","secondary school degree","higher vocational","46","0.0551408928116624","0.0385029600087468","0.071778825614578"
"Low transfer dependency","2006","secondary school degree","higher education","44","0.0404878663397743","0.0257492266036553","0.0552265060758934"
"Low transfer dependency","2006","college entrance qualification","in school","","","",""
"Low transfer dependency","2006","college entrance qualification","inadequately","","","",""
"Low transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","2006","college entrance qualification","middle vocational","69","0.0940122701706739","0.073055546710914","0.114968993630434"
"Low transfer dependency","2006","college entrance qualification","vocational + Abi","69","0.0740712240169611","0.0579520544149601","0.0901903936189621"
"Low transfer dependency","2006","college entrance qualification","higher vocational","14","","",""
"Low transfer dependency","2006","college entrance qualification","higher education","93","0.0286954126663594","0.0230878583346688","0.03430296699805"
"Low transfer dependency","2006","Other degree","in school","","","",""
"Low transfer dependency","2006","Other degree","inadequately","6","","",""
"Low transfer dependency","2006","Other degree","general elemantary","36","0.119970637778593","0.0843698861673007","0.155571389389886"
"Low transfer dependency","2006","Other degree","middle vocational","47","0.117297121955801","0.0863016060138687","0.148292637897734"
"Low transfer dependency","2006","Other degree","vocational + Abi","19","","",""
"Low transfer dependency","2006","Other degree","higher vocational","6","","",""
"Low transfer dependency","2006","Other degree","higher education","12","","",""
"Low transfer dependency","2006","no degree/no degree yet","in school","42","0.0652460377094653","0.0458692614331082","0.0846228139858224"
"Low transfer dependency","2006","no degree/no degree yet","inadequately","24","","",""
"Low transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","2006","no degree/no degree yet","middle vocational","5","","",""
"Low transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","2006","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","2006","no degree/no degree yet","higher education","","","",""
"High transfer dependency","2006","lower secondary degree","in school","","","",""
"High transfer dependency","2006","lower secondary degree","inadequately","","","",""
"High transfer dependency","2006","lower secondary degree","general elemantary","82","0.0561166342293775","0.0448042407551797","0.0674290277035752"
"High transfer dependency","2006","lower secondary degree","middle vocational","114","0.021974407881834","0.0180231436954774","0.0259256720681906"
"High transfer dependency","2006","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","2006","lower secondary degree","higher vocational","4","","",""
"High transfer dependency","2006","lower secondary degree","higher education","","","",""
"High transfer dependency","2006","secondary school degree","in school","","","",""
"High transfer dependency","2006","secondary school degree","inadequately","","","",""
"High transfer dependency","2006","secondary school degree","general elemantary","32","0.0509187592647965","0.0332551190892314","0.0685823994403615"
"High transfer dependency","2006","secondary school degree","middle vocational","122","0.0319703673159543","0.0267646280445102","0.0371761065873985"
"High transfer dependency","2006","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","2006","secondary school degree","higher vocational","16","","",""
"High transfer dependency","2006","secondary school degree","higher education","2","","",""
"High transfer dependency","2006","college entrance qualification","in school","","","",""
"High transfer dependency","2006","college entrance qualification","inadequately","","","",""
"High transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"High transfer dependency","2006","college entrance qualification","middle vocational","39","0.0500355292974593","0.0343801755577248","0.0656908830371939"
"High transfer dependency","2006","college entrance qualification","vocational + Abi","18","","",""
"High transfer dependency","2006","college entrance qualification","higher vocational","4","","",""
"High transfer dependency","2006","college entrance qualification","higher education","20","","",""
"High transfer dependency","2006","Other degree","in school","","","",""
"High transfer dependency","2006","Other degree","inadequately","7","","",""
"High transfer dependency","2006","Other degree","general elemantary","13","","",""
"High transfer dependency","2006","Other degree","middle vocational","19","","",""
"High transfer dependency","2006","Other degree","vocational + Abi","5","","",""
"High transfer dependency","2006","Other degree","higher vocational","4","","",""
"High transfer dependency","2006","Other degree","higher education","6","","",""
"High transfer dependency","2006","no degree/no degree yet","in school","17","","",""
"High transfer dependency","2006","no degree/no degree yet","inadequately","15","","",""
"High transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","2006","no degree/no degree yet","middle vocational","","","",""
"High transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","2006","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","2006","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","2006","lower secondary degree","in school","","","",""
"Very high transfer dependency","2006","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","2006","lower secondary degree","general elemantary","51","0.035561688445756","0.0264588267927911","0.044664550098721"
"Very high transfer dependency","2006","lower secondary degree","middle vocational","91","0.0178701929604649","0.0142995088191939","0.021440877101736"
"Very high transfer dependency","2006","lower secondary degree","vocational + Abi","2","","",""
"Very high transfer dependency","2006","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","2006","lower secondary degree","higher education","","","",""
"Very high transfer dependency","2006","secondary school degree","in school","","","",""
"Very high transfer dependency","2006","secondary school degree","inadequately","","","",""
"Very high transfer dependency","2006","secondary school degree","general elemantary","19","","",""
"Very high transfer dependency","2006","secondary school degree","middle vocational","97","0.0260505397216552","0.0213370686366858","0.0307640108066246"
"Very high transfer dependency","2006","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","2006","secondary school degree","higher vocational","5","","",""
"Very high transfer dependency","2006","secondary school degree","higher education","9","","",""
"Very high transfer dependency","2006","college entrance qualification","in school","","","",""
"Very high transfer dependency","2006","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","2006","college entrance qualification","middle vocational","19","","",""
"Very high transfer dependency","2006","college entrance qualification","vocational + Abi","10","","",""
"Very high transfer dependency","2006","college entrance qualification","higher vocational","2","","",""
"Very high transfer dependency","2006","college entrance qualification","higher education","15","","",""
"Very high transfer dependency","2006","Other degree","in school","","","",""
"Very high transfer dependency","2006","Other degree","inadequately","6","","",""
"Very high transfer dependency","2006","Other degree","general elemantary","11","","",""
"Very high transfer dependency","2006","Other degree","middle vocational","16","","",""
"Very high transfer dependency","2006","Other degree","vocational + Abi","4","","",""
"Very high transfer dependency","2006","Other degree","higher vocational","","","",""
"Very high transfer dependency","2006","Other degree","higher education","10","","",""
"Very high transfer dependency","2006","no degree/no degree yet","in school","22","","",""
"Very high transfer dependency","2006","no degree/no degree yet","inadequately","12","","",""
"Very high transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","2006","no degree/no degree yet","middle vocational","3","","",""
"Very high transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","2006","no degree/no degree yet","higher vocational","1","","",""
"Very high transfer dependency","2006","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","2006","lower secondary degree","in school","","","",""
"Complete transfer dependency","2006","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","2006","lower secondary degree","general elemantary","39","0.0299906096528978","0.0216070174465219","0.0383742018592736"
"Complete transfer dependency","2006","lower secondary degree","middle vocational","61","0.0143280610526126","0.0111250216893732","0.017531100415852"
"Complete transfer dependency","2006","lower secondary degree","vocational + Abi","","","",""
"Complete transfer dependency","2006","lower secondary degree","higher vocational","4","","",""
"Complete transfer dependency","2006","lower secondary degree","higher education","","","",""
"Complete transfer dependency","2006","secondary school degree","in school","","","",""
"Complete transfer dependency","2006","secondary school degree","inadequately","","","",""
"Complete transfer dependency","2006","secondary school degree","general elemantary","7","","",""
"Complete transfer dependency","2006","secondary school degree","middle vocational","41","0.010463363054375","0.00745232766247914","0.0134743984462708"
"Complete transfer dependency","2006","secondary school degree","vocational + Abi","1","","",""
"Complete transfer dependency","2006","secondary school degree","higher vocational","5","","",""
"Complete transfer dependency","2006","secondary school degree","higher education","2","","",""
"Complete transfer dependency","2006","college entrance qualification","in school","","","",""
"Complete transfer dependency","2006","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","2006","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","2006","college entrance qualification","middle vocational","6","","",""
"Complete transfer dependency","2006","college entrance qualification","vocational + Abi","7","","",""
"Complete transfer dependency","2006","college entrance qualification","higher vocational","1","","",""
"Complete transfer dependency","2006","college entrance qualification","higher education","5","","",""
"Complete transfer dependency","2006","Other degree","in school","","","",""
"Complete transfer dependency","2006","Other degree","inadequately","4","","",""
"Complete transfer dependency","2006","Other degree","general elemantary","12","","",""
"Complete transfer dependency","2006","Other degree","middle vocational","13","","",""
"Complete transfer dependency","2006","Other degree","vocational + Abi","3","","",""
"Complete transfer dependency","2006","Other degree","higher vocational","2","","",""
"Complete transfer dependency","2006","Other degree","higher education","8","","",""
"Complete transfer dependency","2006","no degree/no degree yet","in school","7","","",""
"Complete transfer dependency","2006","no degree/no degree yet","inadequately","13","","",""
"Complete transfer dependency","2006","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","2006","no degree/no degree yet","middle vocational","4","","",""
"Complete transfer dependency","2006","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","2006","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","2006","no degree/no degree yet","higher education","","","",""
"No transfer dependency","2007","lower secondary degree","in school","","","",""
"No transfer dependency","2007","lower secondary degree","inadequately","","","",""
"No transfer dependency","2007","lower secondary degree","general elemantary","751","0.546780932432355","0.520870733780375","0.572691131084336"
