"transab_cat","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2003","Part Time","in school","8","","",""
"Low transfer dependency","2003","Part Time","inadequately","9","","",""
"Low transfer dependency","2003","Part Time","general elemantary","60","0.0938788150453027","0.070618983589243","0.117138646501362"
"Low transfer dependency","2003","Part Time","middle vocational","274","0.109247581550182","0.097374983851371","0.121120179248993"
"Low transfer dependency","2003","Part Time","vocational + Abi","32","0.138501311340015","0.10071366623789","0.17628895644214"
"Low transfer dependency","2003","Part Time","higher vocational","25","","",""
"Low transfer dependency","2003","Part Time","higher education","60","0.0597896955250933","0.0440167100765708","0.0755626809736157"
"Low transfer dependency","2003","Not Working","in school","44","0.102415692267569","0.0755702273801953","0.129261157154944"
"Low transfer dependency","2003","Not Working","inadequately","24","","",""
"Low transfer dependency","2003","Not Working","general elemantary","117","0.0676932411185442","0.0548944396083718","0.0804920426287166"
"Low transfer dependency","2003","Not Working","middle vocational","270","0.051757801541079","0.0449914825308526","0.0585241205513054"
"Low transfer dependency","2003","Not Working","vocational + Abi","19","","",""
"Low transfer dependency","2003","Not Working","higher vocational","19","","",""
"Low transfer dependency","2003","Not Working","higher education","52","0.0545204937417519","0.0401583779288597","0.068882609554644"
"High transfer dependency","2003","Full Time","in school","","","",""
"High transfer dependency","2003","Full Time","inadequately","1","","",""
"High transfer dependency","2003","Full Time","general elemantary","16","","",""
"High transfer dependency","2003","Full Time","middle vocational","20","","",""
"High transfer dependency","2003","Full Time","vocational + Abi","1","","",""
"High transfer dependency","2003","Full Time","higher vocational","1","","",""
"High transfer dependency","2003","Full Time","higher education","4","","",""
"High transfer dependency","2003","Part Time","in school","2","","",""
"High transfer dependency","2003","Part Time","inadequately","2","","",""
"High transfer dependency","2003","Part Time","general elemantary","35","0.0572854136406393","0.0387525827958943","0.0758182444853842"
"High transfer dependency","2003","Part Time","middle vocational","105","0.0465811564905404","0.0385605293023187","0.0546017836787621"
"High transfer dependency","2003","Part Time","vocational + Abi","10","","",""
"High transfer dependency","2003","Part Time","higher vocational","11","","",""
"High transfer dependency","2003","Part Time","higher education","9","","",""
"High transfer dependency","2003","Not Working","in school","14","","",""
"High transfer dependency","2003","Not Working","inadequately","15","","",""
"High transfer dependency","2003","Not Working","general elemantary","36","0.0177220156589573","0.011000131923011","0.0244438993949037"
"High transfer dependency","2003","Not Working","middle vocational","115","0.0249242462502447","0.0201628413421693","0.0296856511583201"
"High transfer dependency","2003","Not Working","vocational + Abi","6","","",""
"High transfer dependency","2003","Not Working","higher vocational","6","","",""
"High transfer dependency","2003","Not Working","higher education","13","","",""
"Very high transfer dependency","2003","Full Time","in school","","","",""
"Very high transfer dependency","2003","Full Time","inadequately","","","",""
"Very high transfer dependency","2003","Full Time","general elemantary","2","","",""
"Very high transfer dependency","2003","Full Time","middle vocational","4","","",""
"Very high transfer dependency","2003","Full Time","vocational + Abi","","","",""
"Very high transfer dependency","2003","Full Time","higher vocational","1","","",""
"Very high transfer dependency","2003","Full Time","higher education","","","",""
"Very high transfer dependency","2003","Part Time","in school","","","",""
"Very high transfer dependency","2003","Part Time","inadequately","5","","",""
"Very high transfer dependency","2003","Part Time","general elemantary","22","","",""
"Very high transfer dependency","2003","Part Time","middle vocational","57","0.0275816397271401","0.0213486279577739","0.0338146514965063"
"Very high transfer dependency","2003","Part Time","vocational + Abi","4","","",""
"Very high transfer dependency","2003","Part Time","higher vocational","5","","",""
"Very high transfer dependency","2003","Part Time","higher education","10","","",""
"Very high transfer dependency","2003","Not Working","in school","8","","",""
"Very high transfer dependency","2003","Not Working","inadequately","7","","",""
"Very high transfer dependency","2003","Not Working","general elemantary","38","0.0263760102370529","0.0182117391283602","0.0345402813457456"
"Very high transfer dependency","2003","Not Working","middle vocational","88","0.0252805039008846","0.0204860669768354","0.0300749408249337"
"Very high transfer dependency","2003","Not Working","vocational + Abi","10","","",""
"Very high transfer dependency","2003","Not Working","higher vocational","9","","",""
"Very high transfer dependency","2003","Not Working","higher education","14","","",""
"Complete transfer dependency","2003","Full Time","in school","","","",""
"Complete transfer dependency","2003","Full Time","inadequately","","","",""
"Complete transfer dependency","2003","Full Time","general elemantary","","","",""
"Complete transfer dependency","2003","Full Time","middle vocational","","","",""
"Complete transfer dependency","2003","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2003","Full Time","higher vocational","","","",""
"Complete transfer dependency","2003","Full Time","higher education","","","",""
"Complete transfer dependency","2003","Part Time","in school","","","",""
"Complete transfer dependency","2003","Part Time","inadequately","","","",""
"Complete transfer dependency","2003","Part Time","general elemantary","","","",""
"Complete transfer dependency","2003","Part Time","middle vocational","","","",""
"Complete transfer dependency","2003","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2003","Part Time","higher vocational","","","",""
"Complete transfer dependency","2003","Part Time","higher education","","","",""
"Complete transfer dependency","2003","Not Working","in school","7","","",""
"Complete transfer dependency","2003","Not Working","inadequately","15","","",""
"Complete transfer dependency","2003","Not Working","general elemantary","48","0.0358067581556194","0.0263404251846081","0.0452730911266307"
"Complete transfer dependency","2003","Not Working","middle vocational","117","0.0349878360770661","0.0293756785168357","0.0405999936372964"
"Complete transfer dependency","2003","Not Working","vocational + Abi","10","","",""
"Complete transfer dependency","2003","Not Working","higher vocational","11","","",""
"Complete transfer dependency","2003","Not Working","higher education","21","","",""
"No transfer dependency","2004","Full Time","in school","","","",""
"No transfer dependency","2004","Full Time","inadequately","16","","",""
"No transfer dependency","2004","Full Time","general elemantary","160","0.302260372948307","0.265266948197573","0.339253797699042"
"No transfer dependency","2004","Full Time","middle vocational","1525","0.44584510449301","0.430340270978447","0.461349938007573"
"No transfer dependency","2004","Full Time","vocational + Abi","219","0.42638809436741","0.384363465362771","0.468412723372049"
"No transfer dependency","2004","Full Time","higher vocational","265","0.399405967906286","0.365424320724678","0.433387615087895"
"No transfer dependency","2004","Full Time","higher education","842","0.459301545116871","0.439174540196972","0.479428550036769"
"No transfer dependency","2004","Part Time","in school","","","",""
"No transfer dependency","2004","Part Time","inadequately","9","","",""
"No transfer dependency","2004","Part Time","general elemantary","117","0.289926208426247","0.251833195895453","0.328019220957042"
"No transfer dependency","2004","Part Time","middle vocational","653","0.292740418244597","0.275240223539134","0.310240612950059"
"No transfer dependency","2004","Part Time","vocational + Abi","67","0.251176028363023","0.204803858694457","0.297548198031588"
"No transfer dependency","2004","Part Time","higher vocational","76","0.298120359182417","0.248915704344523","0.347325014020312"
"No transfer dependency","2004","Part Time","higher education","295","0.371076753906009","0.339826219499672","0.402327288312346"
"No transfer dependency","2004","Not Working","in school","3","","",""
"No transfer dependency","2004","Not Working","inadequately","49","0.417809759451854","0.338081703565211","0.497537815338497"
"No transfer dependency","2004","Not Working","general elemantary","803","0.614668826535163","0.589275344856821","0.640062308213506"
"No transfer dependency","2004","Not Working","middle vocational","2397","0.640392634830939","0.625716111381144","0.655069158280735"
"No transfer dependency","2004","Not Working","vocational + Abi","126","0.553545067941137","0.495523582641102","0.611566553241172"
"No transfer dependency","2004","Not Working","higher vocational","299","0.645034279154301","0.602666601804068","0.687401956504535"
"No transfer dependency","2004","Not Working","higher education","630","0.669249308274416","0.639837909595766","0.698660706953065"
"Very low transfer dependency","2004","Full Time","in school","1","","",""
"Very low transfer dependency","2004","Full Time","inadequately","25","","",""
"Very low transfer dependency","2004","Full Time","general elemantary","357","0.576122104546021","0.536314605662162","0.615929603429879"
"Very low transfer dependency","2004","Full Time","middle vocational","2200","0.501392505117578","0.485795980354692","0.516989029880465"
"Very low transfer dependency","2004","Full Time","vocational + Abi","287","0.517665792474359","0.475204712067318","0.5601268728814"
"Very low transfer dependency","2004","Full Time","higher vocational","507","0.579760473853475","0.545513721284408","0.614007226422542"
"Very low transfer dependency","2004","Full Time","higher education","1465","0.516040942819342","0.495857324434933","0.536224561203752"
"Very low transfer dependency","2004","Part Time","in school","82","0.851786190447634","0.779181645163837","0.924390735731432"
"Very low transfer dependency","2004","Part Time","inadequately","23","","",""
"Very low transfer dependency","2004","Part Time","general elemantary","306","0.448648594614577","0.406892753279213","0.490404435949941"
"Very low transfer dependency","2004","Part Time","middle vocational","1509","0.520541365894233","0.50132747537424","0.539755256414225"
"Very low transfer dependency","2004","Part Time","vocational + Abi","225","0.579994355200509","0.527220612008659","0.632768098392359"
"Very low transfer dependency","2004","Part Time","higher vocational","220","0.58784925513149","0.534902410939358","0.640796099323622"
"Very low transfer dependency","2004","Part Time","higher education","534","0.501879346470563","0.469535349553716","0.53422334338741"
"Very low transfer dependency","2004","Not Working","in school","455","0.811550487145347","0.778412472849568","0.844688501441126"
"Very low transfer dependency","2004","Not Working","inadequately","59","0.325821840278742","0.250057148740015","0.401586531817469"
"Very low transfer dependency","2004","Not Working","general elemantary","381","0.228863353921349","0.206943463219904","0.250783244622794"
"Very low transfer dependency","2004","Not Working","middle vocational","1100","0.216966989132716","0.204361125451557","0.229572852813875"
"Very low transfer dependency","2004","Not Working","vocational + Abi","108","0.298655020463779","0.245238660116986","0.352071380810572"
"Very low transfer dependency","2004","Not Working","higher vocational","136","0.255506625577416","0.216889356988282","0.294123894166549"
"Very low transfer dependency","2004","Not Working","higher education","262","0.221575300106711","0.195613170768555","0.247537429444866"
"Low transfer dependency","2004","Full Time","in school","","","",""
"Low transfer dependency","2004","Full Time","inadequately","10","","",""
"Low transfer dependency","2004","Full Time","general elemantary","54","0.0846571625296441","0.0622332709226275","0.107081054136661"
"Low transfer dependency","2004","Full Time","middle vocational","200","0.0454333203838525","0.0389372623960529","0.051929378371652"
"Low transfer dependency","2004","Full Time","vocational + Abi","23","","",""
"Low transfer dependency","2004","Full Time","higher vocational","26","","",""
"Low transfer dependency","2004","Full Time","higher education","42","0.0193846498268066","0.0138162429778278","0.0249530566757854"
"Low transfer dependency","2004","Part Time","in school","7","","",""
"Low transfer dependency","2004","Part Time","inadequately","7","","",""
"Low transfer dependency","2004","Part Time","general elemantary","61","0.118255199555612","0.0911450810370697","0.145365318074154"
"Low transfer dependency","2004","Part Time","middle vocational","264","0.10447775022615","0.092713555281735","0.116241945170564"
"Low transfer dependency","2004","Part Time","vocational + Abi","30","0.105819708441449","0.0729289203743692","0.13871049650853"
"Low transfer dependency","2004","Part Time","higher vocational","24","","",""
"Low transfer dependency","2004","Part Time","higher education","68","0.0971318743432227","0.0779752141481472","0.116288534538298"
"Low transfer dependency","2004","Not Working","in school","43","0.108026787438119","0.0817233300760582","0.13433024480018"
"Low transfer dependency","2004","Not Working","inadequately","14","","",""
"Low transfer dependency","2004","Not Working","general elemantary","107","0.0666870007305699","0.0536697630643441","0.0797042383967956"
"Low transfer dependency","2004","Not Working","middle vocational","289","0.0613462632399779","0.0540073373313224","0.0686851891486334"
"Low transfer dependency","2004","Not Working","vocational + Abi","21","","",""
"Low transfer dependency","2004","Not Working","higher vocational","23","","",""
"Low transfer dependency","2004","Not Working","higher education","39","0.0407657523945605","0.0284039612655001","0.0531275435236209"
"High transfer dependency","2004","Full Time","in school","","","",""
"High transfer dependency","2004","Full Time","inadequately","","","",""
"High transfer dependency","2004","Full Time","general elemantary","17","","",""
"High transfer dependency","2004","Full Time","middle vocational","17","","",""
"High transfer dependency","2004","Full Time","vocational + Abi","3","","",""
"High transfer dependency","2004","Full Time","higher vocational","","","",""
"High transfer dependency","2004","Full Time","higher education","3","","",""
"High transfer dependency","2004","Part Time","in school","2","","",""
"High transfer dependency","2004","Part Time","inadequately","7","","",""
"High transfer dependency","2004","Part Time","general elemantary","41","0.0922241142076263","0.0679322185413778","0.116516009873875"
"High transfer dependency","2004","Part Time","middle vocational","110","0.0508827656537005","0.042430806290586","0.059334725016815"
"High transfer dependency","2004","Part Time","vocational + Abi","9","","",""
"High transfer dependency","2004","Part Time","higher vocational","11","","",""
"High transfer dependency","2004","Part Time","higher education","15","","",""
"High transfer dependency","2004","Not Working","in school","13","","",""
"High transfer dependency","2004","Not Working","inadequately","11","","",""
"High transfer dependency","2004","Not Working","general elemantary","36","0.0223571926063414","0.0146431270907207","0.0300712581219622"
"High transfer dependency","2004","Not Working","middle vocational","98","0.019757387042861","0.0155012335435946","0.0240135405421275"
"High transfer dependency","2004","Not Working","vocational + Abi","6","","",""
"High transfer dependency","2004","Not Working","higher vocational","9","","",""
"High transfer dependency","2004","Not Working","higher education","21","","",""
"Very high transfer dependency","2004","Full Time","in school","","","",""
"Very high transfer dependency","2004","Full Time","inadequately","","","",""
"Very high transfer dependency","2004","Full Time","general elemantary","4","","",""
"Very high transfer dependency","2004","Full Time","middle vocational","6","","",""
"Very high transfer dependency","2004","Full Time","vocational + Abi","","","",""
"Very high transfer dependency","2004","Full Time","higher vocational","","","",""
"Very high transfer dependency","2004","Full Time","higher education","3","","",""
"Very high transfer dependency","2004","Part Time","in school","1","","",""
"Very high transfer dependency","2004","Part Time","inadequately","3","","",""
"Very high transfer dependency","2004","Part Time","general elemantary","20","","",""
"Very high transfer dependency","2004","Part Time","middle vocational","61","0.0313576999813205","0.0246547507230509","0.0380606492395901"
"Very high transfer dependency","2004","Part Time","vocational + Abi","5","","",""
"Very high transfer dependency","2004","Part Time","higher vocational","1","","",""
"Very high transfer dependency","2004","Part Time","higher education","6","","",""
"Very high transfer dependency","2004","Not Working","in school","15","","",""
"Very high transfer dependency","2004","Not Working","inadequately","7","","",""
"Very high transfer dependency","2004","Not Working","general elemantary","38","0.0344264454030304","0.0249133170337427","0.043939573772318"
"Very high transfer dependency","2004","Not Working","middle vocational","113","0.0276334130222963","0.0226201785515825","0.03264664749301"
"Very high transfer dependency","2004","Not Working","vocational + Abi","9","","",""
"Very high transfer dependency","2004","Not Working","higher vocational","11","","",""
"Very high transfer dependency","2004","Not Working","higher education","18","","",""
"Complete transfer dependency","2004","Full Time","in school","","","",""
"Complete transfer dependency","2004","Full Time","inadequately","","","",""
"Complete transfer dependency","2004","Full Time","general elemantary","","","",""
"Complete transfer dependency","2004","Full Time","middle vocational","","","",""
"Complete transfer dependency","2004","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2004","Full Time","higher vocational","","","",""
"Complete transfer dependency","2004","Full Time","higher education","","","",""
"Complete transfer dependency","2004","Part Time","in school","","","",""
"Complete transfer dependency","2004","Part Time","inadequately","","","",""
"Complete transfer dependency","2004","Part Time","general elemantary","","","",""
"Complete transfer dependency","2004","Part Time","middle vocational","","","",""
"Complete transfer dependency","2004","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2004","Part Time","higher vocational","","","",""
"Complete transfer dependency","2004","Part Time","higher education","","","",""
"Complete transfer dependency","2004","Not Working","in school","6","","",""
"Complete transfer dependency","2004","Not Working","inadequately","7","","",""
"Complete transfer dependency","2004","Not Working","general elemantary","46","0.0329971808035457","0.0236767309866318","0.0423176306204596"
"Complete transfer dependency","2004","Not Working","middle vocational","110","0.0339033127312093","0.0283683193753059","0.0394383060871126"
"Complete transfer dependency","2004","Not Working","vocational + Abi","12","","",""
"Complete transfer dependency","2004","Not Working","higher vocational","12","","",""
"Complete transfer dependency","2004","Not Working","higher education","13","","",""
"No transfer dependency","2005","Full Time","in school","","","",""
"No transfer dependency","2005","Full Time","inadequately","12","","",""
"No transfer dependency","2005","Full Time","general elemantary","161","0.32069972426539","0.281549706959612","0.359849741571168"
"No transfer dependency","2005","Full Time","middle vocational","1531","0.464619736746019","0.448709757295826","0.480529716196212"
"No transfer dependency","2005","Full Time","vocational + Abi","229","0.452267823021275","0.409693239136782","0.494842406905769"
"No transfer dependency","2005","Full Time","higher vocational","270","0.395513409926636","0.360977041364662","0.430049778488611"
"No transfer dependency","2005","Full Time","higher education","804","0.466099838800759","0.445264098482429","0.48693557911909"
"No transfer dependency","2005","Part Time","in school","1","","",""
"No transfer dependency","2005","Part Time","inadequately","6","","",""
"No transfer dependency","2005","Part Time","general elemantary","110","0.239396637038899","0.201459190214923","0.277334083862875"
"No transfer dependency","2005","Part Time","middle vocational","591","0.264044518762897","0.246670496119886","0.281418541405908"
"No transfer dependency","2005","Part Time","vocational + Abi","57","0.186776395977584","0.143737730400839","0.22981506155433"
"No transfer dependency","2005","Part Time","higher vocational","76","0.288922027320329","0.239944248955708","0.33789980568495"
"No transfer dependency","2005","Part Time","higher education","283","0.342262609360593","0.311536586578616","0.372988632142571"
"No transfer dependency","2005","Not Working","in school","6","","",""
"No transfer dependency","2005","Not Working","inadequately","44","0.358404371554013","0.281147951356058","0.435660791751968"
"No transfer dependency","2005","Not Working","general elemantary","728","0.583116787974562","0.556737880245258","0.609495695703866"
"No transfer dependency","2005","Not Working","middle vocational","2352","0.640828240696117","0.625751925707824","0.655904555684411"
"No transfer dependency","2005","Not Working","vocational + Abi","126","0.532146175932674","0.47370221524583","0.590590136619517"
"No transfer dependency","2005","Not Working","higher vocational","289","0.657124883205793","0.61341386423211","0.700835902179477"
"No transfer dependency","2005","Not Working","higher education","670","0.685343958439148","0.656416996412755","0.714270920465541"
"Very low transfer dependency","2005","Full Time","in school","3","","",""
"Very low transfer dependency","2005","Full Time","inadequately","31","0.586218923482934","0.457224983833587","0.715212863132281"
"Very low transfer dependency","2005","Full Time","general elemantary","324","0.564100085838797","0.522506798691914","0.605693372985681"
"Very low transfer dependency","2005","Full Time","middle vocational","2038","0.487231711817305","0.471286952581304","0.503176471053306"
"Very low transfer dependency","2005","Full Time","vocational + Abi","273","0.502159976281395","0.459390454804689","0.544929497758101"
"Very low transfer dependency","2005","Full Time","higher vocational","469","0.573078866407081","0.538142015866883","0.608015716947279"
"Very low transfer dependency","2005","Full Time","higher education","1345","0.512032288891502","0.491154540912306","0.532910036870699"
"Very low transfer dependency","2005","Part Time","in school","84","0.862080745459549","0.792742521790518","0.93141896912858"
"Very low transfer dependency","2005","Part Time","inadequately","16","","",""
"Very low transfer dependency","2005","Part Time","general elemantary","260","0.484735451146259","0.440303285701623","0.529167616590894"
"Very low transfer dependency","2005","Part Time","middle vocational","1436","0.528439618588722","0.508765178884968","0.548114058292477"
"Very low transfer dependency","2005","Part Time","vocational + Abi","212","0.65334286468292","0.600787934650299","0.705897794715541"
"Very low transfer dependency","2005","Part Time","higher vocational","211","0.567099462027861","0.513560022260142","0.62063890179558"
"Very low transfer dependency","2005","Part Time","higher education","542","0.517413575091269","0.485053701669066","0.549773448513471"
"Very low transfer dependency","2005","Not Working","in school","447","0.783997465094663","0.749384808834699","0.818610121354626"
"Very low transfer dependency","2005","Not Working","inadequately","43","0.239002656114816","0.170294203559659","0.307711108669974"
"Very low transfer dependency","2005","Not Working","general elemantary","371","0.238939294109724","0.216124042055009","0.26175454616444"
"Very low transfer dependency","2005","Not Working","middle vocational","942","0.207902963865756","0.195150537491546","0.220655390239967"
"Very low transfer dependency","2005","Not Working","vocational + Abi","98","0.294631779525984","0.24123478486632","0.348028774185649"
"Very low transfer dependency","2005","Not Working","higher vocational","109","0.218164207883076","0.180132264753038","0.256196151013115"
"Very low transfer dependency","2005","Not Working","higher education","218","0.208794525829727","0.183476217206507","0.234112834452946"
"Low transfer dependency","2005","Full Time","in school","","","",""
"Low transfer dependency","2005","Full Time","inadequately","10","","",""
"Low transfer dependency","2005","Full Time","general elemantary","44","0.0764933693679034","0.0541995912628577","0.0987871474729492"
"Low transfer dependency","2005","Full Time","middle vocational","184","0.0407262200611598","0.0344210333462623","0.0470314067760573"
"Low transfer dependency","2005","Full Time","vocational + Abi","22","","",""
"Low transfer dependency","2005","Full Time","higher vocational","29","","",""
"Low transfer dependency","2005","Full Time","higher education","45","0.0172992306857059","0.0118534082507343","0.0227450531206775"
"Low transfer dependency","2005","Part Time","in school","7","","",""
"Low transfer dependency","2005","Part Time","inadequately","4","","",""
"Low transfer dependency","2005","Part Time","general elemantary","72","0.173727639116606","0.14004345534009","0.207411822893123"
"Low transfer dependency","2005","Part Time","middle vocational","266","0.118079541091835","0.105360977378223","0.130798104805447"
"Low transfer dependency","2005","Part Time","vocational + Abi","30","0.100998878477356","0.0677228715127347","0.134274885441977"
"Low transfer dependency","2005","Part Time","higher vocational","30","0.11277625900845","0.0785959833148243","0.146956534702076"
"Low transfer dependency","2005","Part Time","higher education","64","0.0911779874874215","0.0725363192785918","0.109819655696251"
"Low transfer dependency","2005","Not Working","in school","49","0.105463119312268","0.0796287652219389","0.131297473402596"
"Low transfer dependency","2005","Not Working","inadequately","21","","",""
"Low transfer dependency","2005","Not Working","general elemantary","95","0.0708792745709424","0.0571493693583077","0.0846091797835771"
"Low transfer dependency","2005","Not Working","middle vocational","266","0.0595554862566108","0.0521184351411734","0.0669925373720481"
"Low transfer dependency","2005","Not Working","vocational + Abi","27","","",""
"Low transfer dependency","2005","Not Working","higher vocational","33","0.0681916656957787","0.0449788440380134","0.0914044873535439"
"Low transfer dependency","2005","Not Working","higher education","55","0.0433657449113268","0.0306782213096626","0.0560532685129911"
"High transfer dependency","2005","Full Time","in school","","","",""
"High transfer dependency","2005","Full Time","inadequately","2","","",""
"High transfer dependency","2005","Full Time","general elemantary","14","","",""
"High transfer dependency","2005","Full Time","middle vocational","19","","",""
"High transfer dependency","2005","Full Time","vocational + Abi","1","","",""
"High transfer dependency","2005","Full Time","higher vocational","2","","",""
"High transfer dependency","2005","Full Time","higher education","7","","",""
"High transfer dependency","2005","Part Time","in school","2","","",""
"High transfer dependency","2005","Part Time","inadequately","2","","",""
"High transfer dependency","2005","Part Time","general elemantary","23","","",""
"High transfer dependency","2005","Part Time","middle vocational","108","0.0483477783280573","0.0398937552925348","0.0568018013635799"
"High transfer dependency","2005","Part Time","vocational + Abi","8","","",""
"High transfer dependency","2005","Part Time","higher vocational","7","","",""
"High transfer dependency","2005","Part Time","higher education","20","","",""
"High transfer dependency","2005","Not Working","in school","16","","",""
"High transfer dependency","2005","Not Working","inadequately","13","","",""
"High transfer dependency","2005","Not Working","general elemantary","56","0.0388028416119356","0.0284702363632725","0.0491354468605987"
"High transfer dependency","2005","Not Working","middle vocational","117","0.028730387677166","0.0234809360978694","0.0339798392564626"
"High transfer dependency","2005","Not Working","vocational + Abi","12","","",""
"High transfer dependency","2005","Not Working","higher vocational","11","","",""
"High transfer dependency","2005","Not Working","higher education","16","","",""
"Very high transfer dependency","2005","Full Time","in school","","","",""
"Very high transfer dependency","2005","Full Time","inadequately","1","","",""
"Very high transfer dependency","2005","Full Time","general elemantary","3","","",""
"Very high transfer dependency","2005","Full Time","middle vocational","3","","",""
"Very high transfer dependency","2005","Full Time","vocational + Abi","","","",""
"Very high transfer dependency","2005","Full Time","higher vocational","","","",""
"Very high transfer dependency","2005","Full Time","higher education","1","","",""
"Very high transfer dependency","2005","Part Time","in school","1","","",""
"Very high transfer dependency","2005","Part Time","inadequately","7","","",""
"Very high transfer dependency","2005","Part Time","general elemantary","21","","",""
"Very high transfer dependency","2005","Part Time","middle vocational","72","0.0410885432284887","0.0332653211548352","0.0489117653021422"
"Very high transfer dependency","2005","Part Time","vocational + Abi","8","","",""
"Very high transfer dependency","2005","Part Time","higher vocational","5","","",""
"Very high transfer dependency","2005","Part Time","higher education","7","","",""
"Very high transfer dependency","2005","Not Working","in school","16","","",""
"Very high transfer dependency","2005","Not Working","inadequately","12","","",""
"Very high transfer dependency","2005","Not Working","general elemantary","41","0.0267326596353649","0.0181026954650197","0.0353626238057101"
"Very high transfer dependency","2005","Not Working","middle vocational","105","0.0313630169679113","0.0258857648726788","0.0368402690631437"
"Very high transfer dependency","2005","Not Working","vocational + Abi","8","","",""
"Very high transfer dependency","2005","Not Working","higher vocational","7","","",""
"Very high transfer dependency","2005","Not Working","higher education","16","","",""
"Complete transfer dependency","2005","Full Time","in school","","","",""
"Complete transfer dependency","2005","Full Time","inadequately","","","",""
"Complete transfer dependency","2005","Full Time","general elemantary","","","",""
"Complete transfer dependency","2005","Full Time","middle vocational","","","",""
"Complete transfer dependency","2005","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2005","Full Time","higher vocational","","","",""
"Complete transfer dependency","2005","Full Time","higher education","","","",""
"Complete transfer dependency","2005","Part Time","in school","","","",""
"Complete transfer dependency","2005","Part Time","inadequately","","","",""
"Complete transfer dependency","2005","Part Time","general elemantary","","","",""
"Complete transfer dependency","2005","Part Time","middle vocational","","","",""
"Complete transfer dependency","2005","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2005","Part Time","higher vocational","","","",""
"Complete transfer dependency","2005","Part Time","higher education","","","",""
"Complete transfer dependency","2005","Not Working","in school","9","","",""
"Complete transfer dependency","2005","Not Working","inadequately","15","","",""
"Complete transfer dependency","2005","Not Working","general elemantary","51","0.0415291420974703","0.030854882286475","0.0522034019084657"
"Complete transfer dependency","2005","Not Working","middle vocational","108","0.0316199045364386","0.0261209960183855","0.0371188130544918"
"Complete transfer dependency","2005","Not Working","vocational + Abi","9","","",""
"Complete transfer dependency","2005","Not Working","higher vocational","4","","",""
"Complete transfer dependency","2005","Not Working","higher education","15","","",""
"No transfer dependency","2006","Full Time","in school","","","",""
"No transfer dependency","2006","Full Time","inadequately","15","","",""
"No transfer dependency","2006","Full Time","general elemantary","156","0.347421506408883","0.305685795364557","0.389157217453208"
"No transfer dependency","2006","Full Time","middle vocational","1643","0.468547175589707","0.452991327058776","0.484103024120638"
"No transfer dependency","2006","Full Time","vocational + Abi","243","0.472452025393388","0.430917291052358","0.513986759734418"
"No transfer dependency","2006","Full Time","higher vocational","296","0.439640866931967","0.405160346494108","0.474121387369826"
"No transfer dependency","2006","Full Time","higher education","929","0.470236722746001","0.450289164278388","0.490184281213615"
"No transfer dependency","2006","Part Time","in school","1","","",""
"No transfer dependency","2006","Part Time","inadequately","9","","",""
"No transfer dependency","2006","Part Time","general elemantary","119","0.241622436346707","0.204101431864429","0.279143440828984"
"No transfer dependency","2006","Part Time","middle vocational","653","0.255148545142434","0.238433414723279","0.271863675561588"
"No transfer dependency","2006","Part Time","vocational + Abi","60","0.193230026998502","0.151924639284835","0.234535414712168"
"No transfer dependency","2006","Part Time","higher vocational","78","0.264766063487946","0.217448890517066","0.312083236458827"
"No transfer dependency","2006","Part Time","higher education","310","0.35856613242714","0.328260654884982","0.388871609969297"
"No transfer dependency","2006","Not Working","in school","8","","",""
"No transfer dependency","2006","Not Working","inadequately","46","0.322565196442153","0.245679345602331","0.399451047281975"
"No transfer dependency","2006","Not Working","general elemantary","862","0.59993470333567","0.57518344554049","0.624685961130849"
"No transfer dependency","2006","Not Working","middle vocational","2730","0.642933566790668","0.628805172775211","0.657061960806125"
"No transfer dependency","2006","Not Working","vocational + Abi","134","0.489565282508883","0.432424019604085","0.546706545413682"
"No transfer dependency","2006","Not Working","higher vocational","336","0.660696265252686","0.619764377221544","0.701628153283829"
"No transfer dependency","2006","Not Working","higher education","771","0.665869772195962","0.638608149406886","0.693131394985038"
"Very low transfer dependency","2006","Full Time","in school","3","","",""
"Very low transfer dependency","2006","Full Time","inadequately","28","","",""
"Very low transfer dependency","2006","Full Time","general elemantary","291","0.54021509140285","0.496530950295198","0.583899232510502"
"Very low transfer dependency","2006","Full Time","middle vocational","2106","0.480280339756831","0.464705748370207","0.495854931143456"
"Very low transfer dependency","2006","Full Time","vocational + Abi","280","0.46382665918106","0.422337745745157","0.505315572616962"
"Very low transfer dependency","2006","Full Time","higher vocational","455","0.507761402160169","0.4730310464072","0.542491757913137"
"Very low transfer dependency","2006","Full Time","higher education","1420","0.50931350496087","0.489333978103281","0.529293031818458"
"Very low transfer dependency","2006","Part Time","in school","56","0.904978565366453","0.832567030290826","0.97739010044208"
"Very low transfer dependency","2006","Part Time","inadequately","12","","",""
"Very low transfer dependency","2006","Part Time","general elemantary","246","0.463276256663028","0.419568500239424","0.506984013086633"
"Very low transfer dependency","2006","Part Time","middle vocational","1465","0.526439391031713","0.507295052719561","0.545583729343865"
