"transab_cat","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2009","Employed","Rural Area","1356","0.408819456276392","0.393219382066046","0.424419530486739"
"Very low transfer dependency","2009","Not Employed","Urban Area","1259","0.236134671572903","0.223852132712875","0.248417210432931"
"Very low transfer dependency","2009","Not Employed","Rural Area","587","0.22450806067107","0.207883697368304","0.241132423973836"
"Very low transfer dependency","2009","Employed","Urban Area","4012","0.501970361002445","0.49051239424386","0.513428327761029"
"Very low transfer dependency","2009","Employed","Rural Area","2057","0.474180256105339","0.458335301548657","0.490025210662021"
"Low transfer dependency","2009","Not Employed","Urban Area","238","0.0652885715135028","0.0581443118991154","0.0724328311278903"
"Low transfer dependency","2009","Not Employed","Rural Area","171","0.0688731474270452","0.0587836438458698","0.0789626510082206"
"Low transfer dependency","2009","Employed","Urban Area","322","0.0515030986992555","0.0464381440206164","0.0565680533778947"
"Low transfer dependency","2009","Employed","Rural Area","271","0.0746053420000007","0.0662675841733414","0.08294309982666"
"High transfer dependency","2009","Not Employed","Urban Area","85","0.0215892861448749","0.0173860904616129","0.025792481828137"
"High transfer dependency","2009","Not Employed","Rural Area","55","0.0260983022649578","0.0197463957475118","0.0324502087824039"
"High transfer dependency","2009","Employed","Urban Area","124","0.0177713217445798","0.0147436617966724","0.0207989816924872"
"High transfer dependency","2009","Employed","Rural Area","75","0.0241131272364357","0.0192453877571338","0.0289808667157375"
"Very high transfer dependency","2009","Not Employed","Urban Area","89","0.021963409333965","0.0177247618635656","0.0262020568043644"
"Very high transfer dependency","2009","Not Employed","Rural Area","55","0.0177451990837353","0.0124851120975862","0.0230052860698843"
"Very high transfer dependency","2009","Employed","Urban Area","71","0.0136758256490428","0.0110143190807496","0.0163373322173359"
"Very high transfer dependency","2009","Employed","Rural Area","56","0.0182818183818322","0.0140306928241468","0.0225329439395177"
"Complete transfer dependency","2009","Not Employed","Urban Area","104","0.0377373984290485","0.0322263700112622","0.0432484268468348"
"Complete transfer dependency","2009","Not Employed","Rural Area","69","0.0404359852437303","0.0325879417877738","0.0482840286996869"
"Complete transfer dependency","2009","Employed","Urban Area","","","",""
"Complete transfer dependency","2009","Employed","Rural Area","","","",""
"No transfer dependency","2010","Not Employed","Urban Area","2595","0.587090058815923","0.574251865826676","0.59992825180517"
"No transfer dependency","2010","Not Employed","Rural Area","1342","0.61326093952774","0.595606035776687","0.630915843278793"
"No transfer dependency","2010","Employed","Urban Area","2702","0.413648312831971","0.404026964910833","0.423269660753109"
"No transfer dependency","2010","Employed","Rural Area","1298","0.404209336956707","0.390983860566883","0.41743481334653"
"Very low transfer dependency","2010","Not Employed","Urban Area","1758","0.246835188242689","0.235592441863891","0.258077934621487"
"Very low transfer dependency","2010","Not Employed","Rural Area","824","0.234995903203971","0.219625130185854","0.250366676222088"
"Very low transfer dependency","2010","Employed","Urban Area","6012","0.488197856393817","0.478432453051226","0.497963259736408"
"Very low transfer dependency","2010","Employed","Rural Area","3112","0.497681470629973","0.484206536756209","0.511156404503737"
"Low transfer dependency","2010","Not Employed","Urban Area","490","0.0633436820170904","0.0569923377661229","0.0696950262680578"
"Low transfer dependency","2010","Not Employed","Rural Area","306","0.0729640684332302","0.0635357012380489","0.0823924356284115"
"Low transfer dependency","2010","Employed","Urban Area","842","0.0581824042675649","0.0536092017573139","0.0627556067778158"
"Low transfer dependency","2010","Employed","Rural Area","565","0.0542728721041391","0.0481671696902228","0.0603785745180553"
"High transfer dependency","2010","Not Employed","Urban Area","244","0.0289160577043925","0.0245466577998168","0.0332854576089682"
"High transfer dependency","2010","Not Employed","Rural Area","164","0.0280503188532615","0.0220644875193642","0.0340361501871588"
"High transfer dependency","2010","Employed","Urban Area","324","0.0239305486064535","0.0209447680252109","0.0269163291876961"
"High transfer dependency","2010","Employed","Rural Area","213","0.0261481829662617","0.0218475883732484","0.030448777559275"
"Very high transfer dependency","2010","Not Employed","Urban Area","274","0.0263775814811722","0.022198925324548","0.0305562376377965"
"Very high transfer dependency","2010","Not Employed","Rural Area","165","0.0266767816836603","0.0208352203305369","0.0325183430367837"
"Very high transfer dependency","2010","Employed","Urban Area","185","0.0160408779001937","0.0135864866382065","0.0184952691621809"
"Very high transfer dependency","2010","Employed","Rural Area","101","0.0176881373429194","0.0141356948788726","0.0212405798069662"
"Complete transfer dependency","2010","Not Employed","Urban Area","289","0.0474374317387327","0.041894606229208","0.0529802572482574"
"Complete transfer dependency","2010","Not Employed","Rural Area","122","0.0240519882981373","0.0184977754710374","0.0296062011252372"
"Complete transfer dependency","2010","Employed","Urban Area","","","",""
"Complete transfer dependency","2010","Employed","Rural Area","","","",""
"No transfer dependency","2011","Not Employed","Urban Area","3407","0.620472368776551","0.608923162951124","0.632021574601978"
"No transfer dependency","2011","Not Employed","Rural Area","1860","0.63135411262982","0.615760653023165","0.646947572236475"
"No transfer dependency","2011","Employed","Urban Area","3371","0.450155759346308","0.441125116107701","0.459186402584916"
"No transfer dependency","2011","Employed","Rural Area","1746","0.430647639461988","0.418517221201598","0.442778057722378"
"Very low transfer dependency","2011","Not Employed","Urban Area","1850","0.215571227756795","0.205784413333702","0.225358042179888"
"Very low transfer dependency","2011","Not Employed","Rural Area","903","0.200666194247534","0.187721181766639","0.213611206728429"
"Very low transfer dependency","2011","Employed","Urban Area","6631","0.454506613207801","0.445468406114183","0.463544820301419"
"Very low transfer dependency","2011","Employed","Rural Area","3551","0.459527885628775","0.447319260503547","0.471736510754002"
"Low transfer dependency","2011","Not Employed","Urban Area","557","0.0519272610627621","0.0466466067792762","0.057207915346248"
"Low transfer dependency","2011","Not Employed","Rural Area","344","0.0664039827616263","0.0583561705247779","0.0744517949984747"
"Low transfer dependency","2011","Employed","Urban Area","1033","0.0550054754824387","0.0508670508771994","0.059143900087678"
"Low transfer dependency","2011","Employed","Rural Area","726","0.0683779159932803","0.0621948768625778","0.0745609551239827"
"High transfer dependency","2011","Not Employed","Urban Area","305","0.0386670154188845","0.0340784550906178","0.0432555757471512"
"High transfer dependency","2011","Not Employed","Rural Area","214","0.0386161719128151","0.0323883771508605","0.0448439666747697"
"High transfer dependency","2011","Employed","Urban Area","428","0.0288405124863066","0.0258026773203284","0.0318783476522848"
"High transfer dependency","2011","Employed","Rural Area","260","0.0295846731119233","0.0254338293334171","0.0337355168904294"
"Very high transfer dependency","2011","Not Employed","Urban Area","330","0.0296908374287353","0.0256512641752501","0.0337304106822205"
"Very high transfer dependency","2011","Not Employed","Rural Area","188","0.0226598961219192","0.0178498073299189","0.0274699849139196"
"Very high transfer dependency","2011","Employed","Urban Area","196","0.0114916394771457","0.0095570063965938","0.0134262725576976"
"Very high transfer dependency","2011","Employed","Rural Area","118","0.0118618858040336","0.00920966380922653","0.0145141077988407"
"Complete transfer dependency","2011","Not Employed","Urban Area","333","0.0436712895562721","0.0388075444873391","0.048535034625205"
"Complete transfer dependency","2011","Not Employed","Rural Area","168","0.0402996423262857","0.0339431181921596","0.0466561664604119"
"Complete transfer dependency","2011","Employed","Urban Area","","","",""
"Complete transfer dependency","2011","Employed","Rural Area","","","",""
"No transfer dependency","2012","Not Employed","Urban Area","3372","0.625006713588343","0.613228489031195","0.636784938145491"
"No transfer dependency","2012","Not Employed","Rural Area","1956","0.634449635338722","0.618877409202138","0.650021861475307"
"No transfer dependency","2012","Employed","Urban Area","3425","0.457786467004672","0.448623970746948","0.466948963262397"
"No transfer dependency","2012","Employed","Rural Area","1849","0.43957322018127","0.42736737381193","0.45177906655061"
"Very low transfer dependency","2012","Not Employed","Urban Area","1777","0.21988550613155","0.209809156744576","0.229961855518524"
"Very low transfer dependency","2012","Not Employed","Rural Area","910","0.199626184870672","0.186701091044155","0.212551278697189"
"Very low transfer dependency","2012","Employed","Urban Area","6514","0.452756804262792","0.443602616059465","0.461910992466119"
"Very low transfer dependency","2012","Employed","Rural Area","3557","0.46297686293198","0.450714646173422","0.475239079690537"
"Low transfer dependency","2012","Not Employed","Urban Area","471","0.0496717590680352","0.0443858786917796","0.0549576394442908"
"Low transfer dependency","2012","Not Employed","Rural Area","316","0.0621323024736075","0.0543266712734684","0.0699379336737466"
"Low transfer dependency","2012","Employed","Urban Area","851","0.0543400604995293","0.0501711294391443","0.0585089915599143"
"Low transfer dependency","2012","Employed","Rural Area","589","0.0584089871650336","0.0526418027835309","0.0641761715465364"
"High transfer dependency","2012","Not Employed","Urban Area","294","0.0369775915345307","0.0323865285653675","0.0415686545036939"
"High transfer dependency","2012","Not Employed","Rural Area","201","0.0473162069979105","0.0404509331549675","0.0541814808408536"
"High transfer dependency","2012","Employed","Urban Area","371","0.0218751405134868","0.0191850324085775","0.0245652486183961"
"High transfer dependency","2012","Employed","Rural Area","252","0.0282286036483405","0.0241555549738153","0.0323016523228657"
"Very high transfer dependency","2012","Not Employed","Urban Area","273","0.0258607084937174","0.0219992045523719","0.029722212435063"
"Very high transfer dependency","2012","Not Employed","Rural Area","144","0.0198646873647226","0.0153527568740072","0.0243766178554379"
"Very high transfer dependency","2012","Employed","Urban Area","197","0.0132415277195198","0.0111393393073388","0.0153437161317008"
"Very high transfer dependency","2012","Employed","Rural Area","105","0.010812326073376","0.0082690602127065","0.0133555919340454"
"Complete transfer dependency","2012","Not Employed","Urban Area","303","0.0425977211838242","0.0376845018250657","0.0475109405425828"
"Complete transfer dependency","2012","Not Employed","Rural Area","147","0.0366109829543651","0.0305382378142627","0.0426837280944674"
"Complete transfer dependency","2012","Employed","Urban Area","","","",""
"Complete transfer dependency","2012","Employed","Rural Area","","","",""
"No transfer dependency","2013","Not Employed","Urban Area","4036","0.589304203820765","0.579508435357855","0.599099972283675"
"No transfer dependency","2013","Not Employed","Rural Area","2044","0.601764167799313","0.587363293898633","0.616165041699994"
"No transfer dependency","2013","Employed","Urban Area","3283","0.480650284646975","0.471203821735555","0.490096747558395"
"No transfer dependency","2013","Employed","Rural Area","1729","0.464499074818647","0.451842522858514","0.477155626778781"
"Very low transfer dependency","2013","Not Employed","Urban Area","3322","0.239553019575686","0.23105448769942","0.248051551451953"
"Very low transfer dependency","2013","Not Employed","Rural Area","1397","0.225300268495516","0.213010234735407","0.237590302255625"
"Very low transfer dependency","2013","Employed","Urban Area","6204","0.441849842127007","0.432460448396616","0.451239235857398"
"Very low transfer dependency","2013","Employed","Rural Area","3425","0.441184309699363","0.428583826714818","0.453784792683908"
"Low transfer dependency","2013","Not Employed","Urban Area","871","0.0635764878878221","0.0587180905037393","0.0684348852719048"
"Low transfer dependency","2013","Not Employed","Rural Area","371","0.0653490370160597","0.0580787786723959","0.0726192953597235"
"Low transfer dependency","2013","Employed","Urban Area","747","0.0466007588112353","0.042615481303554","0.0505860363189166"
"Low transfer dependency","2013","Employed","Rural Area","488","0.0578618935860146","0.0519367828267074","0.0637870043453217"
"High transfer dependency","2013","Not Employed","Urban Area","588","0.0356340143916673","0.0319428623839028","0.0393251663994318"
"High transfer dependency","2013","Not Employed","Rural Area","244","0.0422817756399525","0.0363620578515285","0.0482014934283765"
"High transfer dependency","2013","Employed","Urban Area","349","0.0210542503170796","0.0183398501305406","0.0237686505036187"
"High transfer dependency","2013","Employed","Rural Area","199","0.0224110506304324","0.0186548211470349","0.0261672801138299"
"Very high transfer dependency","2013","Not Employed","Urban Area","404","0.0277225779664338","0.0244535358166719","0.0309916201161958"
"Very high transfer dependency","2013","Not Employed","Rural Area","200","0.0290861526944419","0.0241426018422575","0.0340297035466263"
"Very high transfer dependency","2013","Employed","Urban Area","163","0.00984486409770346","0.00797813559870672","0.0117115925967002"
"Very high transfer dependency","2013","Employed","Rural Area","124","0.0140436712655431","0.0110575184146286","0.0170298241164575"
"Complete transfer dependency","2013","Not Employed","Urban Area","468","0.044209696357625","0.0401166309074929","0.0483027618077571"
"Complete transfer dependency","2013","Not Employed","Rural Area","183","0.0362185983547163","0.0307224226400475","0.0417147740693851"
"Complete transfer dependency","2013","Employed","Urban Area","","","",""
"Complete transfer dependency","2013","Employed","Rural Area","","","",""
"No transfer dependency","2014","Not Employed","Urban Area","3063","0.611104547635781","0.599111266007012","0.623097829264551"
"No transfer dependency","2014","Not Employed","Rural Area","1790","0.63197344617757","0.615803275851604","0.648143616503535"
"No transfer dependency","2014","Employed","Urban Area","3569","0.465034868531743","0.455966053922185","0.4741036831413"
"No transfer dependency","2014","Employed","Rural Area","1774","0.468305638585631","0.455639395285022","0.48097188188624"
"Very low transfer dependency","2014","Not Employed","Urban Area","1785","0.216562951475895","0.206429486392769","0.22669641655902"
"Very low transfer dependency","2014","Not Employed","Rural Area","842","0.193707633950364","0.180456737999415","0.206958529901313"
"Very low transfer dependency","2014","Employed","Urban Area","6565","0.43678238423692","0.427764270690086","0.445800497783755"
"Very low transfer dependency","2014","Employed","Rural Area","3371","0.434618023744583","0.422035233664391","0.447200813824776"
"Low transfer dependency","2014","Not Employed","Urban Area","492","0.0525241458207785","0.0470359775761436","0.0580123140654134"
"Low transfer dependency","2014","Not Employed","Rural Area","328","0.0720290726085503","0.0633605178213999","0.0806976273957006"
"Low transfer dependency","2014","Employed","Urban Area","868","0.0597996199700959","0.0554883576324739","0.0641108823077179"
"Low transfer dependency","2014","Employed","Rural Area","495","0.0570766430490522","0.0511879419181626","0.0629653441799418"
"High transfer dependency","2014","Not Employed","Urban Area","350","0.0371425418664772","0.0324901032481188","0.0417949804848356"
"High transfer dependency","2014","Not Employed","Rural Area","182","0.036763358729957","0.0304537897893925","0.0430729276705216"
"High transfer dependency","2014","Employed","Urban Area","384","0.0248111533936056","0.0219829354935279","0.0276393712936834"
"High transfer dependency","2014","Employed","Rural Area","221","0.0266659286844677","0.0225765114323336","0.0307553459366019"
"Very high transfer dependency","2014","Not Employed","Urban Area","321","0.0339363753571226","0.0294818705271633","0.038390880187082"
"Very high transfer dependency","2014","Not Employed","Rural Area","125","0.0252147003771383","0.0199580754142868","0.0304713253399898"
"Very high transfer dependency","2014","Employed","Urban Area","234","0.0135719738676356","0.0114681991298366","0.0156757486054346"
"Very high transfer dependency","2014","Employed","Rural Area","101","0.0133337659362657","0.0104222870049824","0.016245244867549"
"Complete transfer dependency","2014","Not Employed","Urban Area","336","0.0487294378439457","0.0434326622816314","0.05402621340626"
"Complete transfer dependency","2014","Not Employed","Rural Area","150","0.0403117881564206","0.0337169109546098","0.0469066653582314"
"Complete transfer dependency","2014","Employed","Urban Area","","","",""
"Complete transfer dependency","2014","Employed","Rural Area","","","",""
"No transfer dependency","2015","Not Employed","Urban Area","3407","0.618032805759386","0.606713713275753","0.629351898243019"
"No transfer dependency","2015","Not Employed","Rural Area","1859","0.639563561509929","0.623813937731497","0.655313185288361"
"No transfer dependency","2015","Employed","Urban Area","3475","0.485731474678941","0.476304997596963","0.49515795176092"
"No transfer dependency","2015","Employed","Rural Area","1771","0.488535578871952","0.475514189467006","0.501556968276898"
"Very low transfer dependency","2015","Not Employed","Urban Area","1948","0.205779785125644","0.196361656119899","0.215197914131389"
"Very low transfer dependency","2015","Not Employed","Rural Area","903","0.190493863184801","0.17761241916937","0.203375307200232"
"Very low transfer dependency","2015","Employed","Urban Area","6139","0.427819169618145","0.418487634550189","0.437150704686101"
"Very low transfer dependency","2015","Employed","Rural Area","3218","0.421096147387507","0.408234536466535","0.433957758308479"
"Low transfer dependency","2015","Not Employed","Urban Area","546","0.0558556685304948","0.0505057689038245","0.0612055681571651"
"Low transfer dependency","2015","Not Employed","Rural Area","305","0.0663539760319658","0.0581893069966658","0.0745186450672657"
"Low transfer dependency","2015","Employed","Urban Area","675","0.049305413146146","0.045221992388851","0.0533888339034411"
"Low transfer dependency","2015","Employed","Rural Area","401","0.0506071740121982","0.0448972473590446","0.0563171006653518"
"High transfer dependency","2015","Not Employed","Urban Area","364","0.0360420547761653","0.0316996867649666","0.0403844227873641"
"High transfer dependency","2015","Not Employed","Rural Area","174","0.0261749393779961","0.0209377618162562","0.0314121169397361"
"High transfer dependency","2015","Employed","Urban Area","344","0.0244541908475064","0.0215410813921636","0.0273673003028492"
"High transfer dependency","2015","Employed","Rural Area","184","0.0255353316165541","0.0214261502192213","0.0296445130138869"
"Very high transfer dependency","2015","Not Employed","Urban Area","359","0.0289431173268228","0.0250375169872976","0.0328487176663479"
"Very high transfer dependency","2015","Not Employed","Rural Area","144","0.0280654981359773","0.022647749394078","0.0334832468778767"
"Very high transfer dependency","2015","Employed","Urban Area","166","0.0126897517092612","0.0105786473366548","0.0148008560818677"
"Very high transfer dependency","2015","Employed","Rural Area","87","0.0142257681117893","0.0111409603361071","0.0173105758874715"
"Complete transfer dependency","2015","Not Employed","Urban Area","454","0.0553465684814872","0.0500196700650528","0.0606734668979217"
"Complete transfer dependency","2015","Not Employed","Rural Area","185","0.0493481617593306","0.0422432249624239","0.0564530985562373"
"Complete transfer dependency","2015","Employed","Urban Area","","","",""
"Complete transfer dependency","2015","Employed","Rural Area","","","",""
"No transfer dependency","2016","Not Employed","Urban Area","2827","0.611979984080824","0.599228452995085","0.624731515166563"
"No transfer dependency","2016","Not Employed","Rural Area","1611","0.628937105276096","0.61166180918548","0.646212401366712"
"No transfer dependency","2016","Employed","Urban Area","3470","0.485493277257692","0.475925453861111","0.495061100654273"
"No transfer dependency","2016","Employed","Rural Area","1761","0.478291203811286","0.465066728002561","0.491515679620012"
"Very low transfer dependency","2016","Not Employed","Urban Area","1436","0.203734209069883","0.193194523173709","0.214273894966057"
"Very low transfer dependency","2016","Not Employed","Rural Area","749","0.208472427347206","0.193946112183021","0.222998742511392"
"Very low transfer dependency","2016","Employed","Urban Area","5814","0.426703384722893","0.417234937863146","0.436171831582641"
"Very low transfer dependency","2016","Employed","Rural Area","3080","0.428378463746277","0.415278011273325","0.441478916219229"
"Low transfer dependency","2016","Not Employed","Urban Area","420","0.0599778593165052","0.0537644325724068","0.0661912860606035"
"Low transfer dependency","2016","Not Employed","Rural Area","276","0.0767741065757072","0.0672536122018372","0.0862946009495773"
"Low transfer dependency","2016","Employed","Urban Area","701","0.0485439503639224","0.0444297263308081","0.0526581743970368"
"Low transfer dependency","2016","Employed","Rural Area","447","0.0661709049480945","0.0595900028875676","0.0727518070086214"
"High transfer dependency","2016","Not Employed","Urban Area","305","0.043209765912199","0.0378891000745718","0.0485304317498262"
"High transfer dependency","2016","Not Employed","Rural Area","99","0.0180781541130219","0.013313694716087","0.0228426135099567"
"High transfer dependency","2016","Employed","Urban Area","323","0.0261324481821412","0.0230784694365449","0.0291864269277376"
"High transfer dependency","2016","Employed","Rural Area","109","0.0157106230422751","0.0124184982211993","0.0190027478633509"
"Very high transfer dependency","2016","Not Employed","Urban Area","293","0.0315993890541414","0.0270218344793739","0.0361769436289088"
"Very high transfer dependency","2016","Not Employed","Rural Area","128","0.0239079040901657","0.0184451169632187","0.0293706912171127"
"Very high transfer dependency","2016","Employed","Urban Area","174","0.013126939473351","0.0109480339406603","0.0153058450060417"
"Very high transfer dependency","2016","Employed","Rural Area","84","0.0114488044520671","0.00863238171573614","0.0142652271883981"
"Complete transfer dependency","2016","Not Employed","Urban Area","329","0.0494987925664473","0.0438228198466924","0.0551747652862021"
"Complete transfer dependency","2016","Not Employed","Rural Area","141","0.0438303025978029","0.0365095985622421","0.0511510066333636"
"Complete transfer dependency","2016","Employed","Urban Area","","","",""
"Complete transfer dependency","2016","Employed","Rural Area","","","",""
"No transfer dependency","2017","Not Employed","Urban Area","2901","0.607706834863953","0.596370370863842","0.619043298864065"
"No transfer dependency","2017","Not Employed","Rural Area","1757","0.633678562350287","0.61835179150829","0.649005333192283"
"No transfer dependency","2017","Employed","Urban Area","4073","0.487559600589855","0.478512901080378","0.496606300099333"
"No transfer dependency","2017","Employed","Rural Area","2206","0.49633071273965","0.484034104293184","0.508627321186116"
"Very low transfer dependency","2017","Not Employed","Urban Area","1568","0.204991862232347","0.195618847935259","0.214364876529435"
"Very low transfer dependency","2017","Not Employed","Rural Area","782","0.188105987119291","0.175674131207947","0.200537843030636"
"Very low transfer dependency","2017","Employed","Urban Area","6393","0.432664991304796","0.423697926709899","0.441632055899692"
"Very low transfer dependency","2017","Employed","Rural Area","3457","0.423017003182553","0.410866690504299","0.435167315860807"
"Low transfer dependency","2017","Not Employed","Urban Area","444","0.0544501382189199","0.0491818819450936","0.0597183944927462"
"Low transfer dependency","2017","Not Employed","Rural Area","304","0.0694154433708293","0.0613302397725693","0.0775006469690894"
"Low transfer dependency","2017","Employed","Urban Area","694","0.0444935129590182","0.0407617006171617","0.0482253253008748"
"Low transfer dependency","2017","Employed","Rural Area","442","0.0518454582421577","0.0463926282412697","0.0572982882430457"
"High transfer dependency","2017","Not Employed","Urban Area","369","0.0418375664181772","0.0371889045354524","0.0464862283009021"
"High transfer dependency","2017","Not Employed","Rural Area","199","0.0308944550875064","0.0253900447960232","0.0363988653789895"
"High transfer dependency","2017","Employed","Urban Area","370","0.0248527337814173","0.0220351501468623","0.0276703174159723"
"High transfer dependency","2017","Employed","Rural Area","161","0.0154006867146726","0.0123721918462302","0.0184291815831151"
"Very high transfer dependency","2017","Not Employed","Urban Area","384","0.0366441512235571","0.0322817974302358","0.0410065050168784"
"Very high transfer dependency","2017","Not Employed","Rural Area","143","0.0174964582642231","0.0133255837476613","0.0216673327807849"
"Very high transfer dependency","2017","Employed","Urban Area","197","0.0104291613649133","0.00859049569918336","0.0122678270306432"
"Very high transfer dependency","2017","Employed","Rural Area","85","0.0134061391209668","0.0105776917645932","0.0162345864773405"
"Complete transfer dependency","2017","Not Employed","Urban Area","1460","0.0543694470430453","0.0491048711849578","0.0596340229011329"
"Complete transfer dependency","2017","Not Employed","Rural Area","611","0.0604090938078631","0.0528302047106168","0.0679879829051094"
"Complete transfer dependency","2017","Employed","Urban Area","","","",""
"Complete transfer dependency","2017","Employed","Rural Area","","","",""
"No transfer dependency","2018","Not Employed","Urban Area","2868","0.616115290690956","0.605275183694783","0.626955397687129"
"No transfer dependency","2018","Not Employed","Rural Area","1694","0.647814030710404","0.632536459369241","0.663091602051568"
"No transfer dependency","2018","Employed","Urban Area","4012","0.47989787992038","0.47079022249248","0.489005537348279"
"No transfer dependency","2018","Employed","Rural Area","2176","0.500399061549367","0.487947255239781","0.512850867858953"
"Very low transfer dependency","2018","Not Employed","Urban Area","1427","0.198659018380024","0.189765676502183","0.207552360257864"
"Very low transfer dependency","2018","Not Employed","Rural Area","680","0.171784110922202","0.159719692388716","0.183848529455688"
"Very low transfer dependency","2018","Employed","Urban Area","6144","0.441706571853378","0.432653704698413","0.450759439008343"
"Very low transfer dependency","2018","Employed","Rural Area","3308","0.41578541015981","0.403511489467326","0.428059330852294"
"Low transfer dependency","2018","Not Employed","Urban Area","476","0.0527526557377351","0.0477700556576531","0.057735255817817"
"Low transfer dependency","2018","Not Employed","Rural Area","267","0.0664136099405196","0.0584492859325631","0.0743779339484762"
"Low transfer dependency","2018","Employed","Urban Area","723","0.0454935967811099","0.0416947435117308","0.049292450050489"
"Low transfer dependency","2018","Employed","Rural Area","420","0.0462021843750768","0.0409743489574633","0.0514300197926903"
"High transfer dependency","2018","Not Employed","Urban Area","485","0.0361224252334702","0.0319633042186961","0.0402815462482442"
"High transfer dependency","2018","Not Employed","Rural Area","213","0.0419696766076164","0.0355560959694114","0.0483832572458214"
"High transfer dependency","2018","Employed","Urban Area","442","0.0221848822466508","0.0194998784950322","0.0248698859982693"
"High transfer dependency","2018","Employed","Rural Area","198","0.0246259389405624","0.0207663194524192","0.0284855584287056"
"Very high transfer dependency","2018","Not Employed","Urban Area","558","0.0342090881959679","0.0301576009614546","0.0382605754304812"
"Very high transfer dependency","2018","Not Employed","Rural Area","173","0.0227790582236136","0.0180069818531816","0.0275511345940457"
"Very high transfer dependency","2018","Employed","Urban Area","238","0.0107170691984818","0.00883997427793727","0.0125941641190263"
"Very high transfer dependency","2018","Employed","Rural Area","92","0.0129874049751838","0.0101678210280507","0.0158069889223169"
"Complete transfer dependency","2018","Not Employed","Urban Area","1918","0.0621415217618471","0.0567605369663999","0.0675225065572942"
"Complete transfer dependency","2018","Not Employed","Rural Area","728","0.0492395135956442","0.0423190440867399","0.0561599831045484"
"Complete transfer dependency","2018","Employed","Urban Area","","","",""
"Complete transfer dependency","2018","Employed","Rural Area","","","",""
"No transfer dependency","2019","Not Employed","Urban Area","2642","0.631179115915731","0.619667279311793","0.642690952519669"
"No transfer dependency","2019","Not Employed","Rural Area","1682","0.623354907969482","0.607480370153423","0.639229445785542"
"No transfer dependency","2019","Employed","Urban Area","4061","0.476164571406237","0.466857624479884","0.485471518332591"
"No transfer dependency","2019","Employed","Rural Area","2286","0.487955248225695","0.475518090144715","0.500392406306675"
"Very low transfer dependency","2019","Not Employed","Urban Area","1321","0.187422350594427","0.178111192930824","0.19673350825803"
"Very low transfer dependency","2019","Not Employed","Rural Area","707","0.194020883475436","0.181065407441136","0.206976359509736"
"Very low transfer dependency","2019","Employed","Urban Area","5838","0.452635619074371","0.443359978882651","0.461911259266091"
"Very low transfer dependency","2019","Employed","Rural Area","3240","0.427945124658461","0.415634216674562","0.44025603264236"
"Low transfer dependency","2019","Not Employed","Urban Area","373","0.0525797384347458","0.0472544749731844","0.0579050018963072"
"Low transfer dependency","2019","Not Employed","Rural Area","260","0.0811003205782881","0.0721567162533861","0.0900439249031901"
"Low transfer dependency","2019","Employed","Urban Area","571","0.0418480673729827","0.0381165440791903","0.0455795906667751"
"Low transfer dependency","2019","Employed","Rural Area","373","0.0554061174560497","0.0497139375010899","0.0610982974110095"
"High transfer dependency","2019","Not Employed","Urban Area","342","0.0416618862689127","0.0368944005706158","0.0464293719672096"
"High transfer dependency","2019","Not Employed","Rural Area","178","0.0325294923702461","0.0267175037900707","0.0383414809504216"
"High transfer dependency","2019","Employed","Urban Area","354","0.0196743316107833","0.017086318663999","0.0222623445575676"
"High transfer dependency","2019","Employed","Rural Area","209","0.0198724992657128","0.0163999794684933","0.0233450190629322"
"Very high transfer dependency","2019","Not Employed","Urban Area","332","0.0322902768772456","0.0280726418938425","0.0365079118606487"
"Very high transfer dependency","2019","Not Employed","Rural Area","147","0.0206450750484813","0.0159865811541402","0.0253035689428225"
"Very high transfer dependency","2019","Employed","Urban Area","238","0.00967741053562552","0.00785309822306707","0.011501722848184"
"Very high transfer dependency","2019","Employed","Rural Area","97","0.00882101039408134","0.00649446029561355","0.0111475604925491"
"Complete transfer dependency","2019","Not Employed","Urban Area","1738","0.0548666319089381","0.0494333623419338","0.0602999014759424"
"Complete transfer dependency","2019","Not Employed","Rural Area","605","0.0483493205580658","0.0413218147932744","0.0553768263228573"
"Complete transfer dependency","2019","Employed","Urban Area","","","",""
"Complete transfer dependency","2019","Employed","Rural Area","","","",""
