"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2004","16-34 y.","Other degree","12","","",""
"High transfer dependency","2004","16-34 y.","no degree/no degree yet","19","","",""
"High transfer dependency","2004","35-65 y.","lower secondary degree","101","0.0247554752311573","0.0199354954213237","0.029575455040991"
"High transfer dependency","2004","35-65 y.","secondary school degree","77","0.0219924560357618","0.017396703488525","0.0265882085829986"
"High transfer dependency","2004","35-65 y.","college entrance qualification","22","","",""
"High transfer dependency","2004","35-65 y.","Other degree","29","","",""
"High transfer dependency","2004","35-65 y.","no degree/no degree yet","7","","",""
"High transfer dependency","2004","66 and older","lower secondary degree","8","","",""
"High transfer dependency","2004","66 and older","secondary school degree","","","",""
"High transfer dependency","2004","66 and older","college entrance qualification","2","","",""
"High transfer dependency","2004","66 and older","Other degree","3","","",""
"High transfer dependency","2004","66 and older","no degree/no degree yet","2","","",""
"Very high transfer dependency","2004","16-34 y.","lower secondary degree","41","0.04731111474019","0.034250241647323","0.0603719878330569"
"Very high transfer dependency","2004","16-34 y.","secondary school degree","47","0.0310493901062533","0.0228475014661852","0.0392512787463214"
"Very high transfer dependency","2004","16-34 y.","college entrance qualification","23","","",""
"Very high transfer dependency","2004","16-34 y.","Other degree","6","","",""
"Very high transfer dependency","2004","16-34 y.","no degree/no degree yet","20","","",""
"Very high transfer dependency","2004","35-65 y.","lower secondary degree","69","0.0204908388235115","0.016096060796551","0.0248856168504721"
"Very high transfer dependency","2004","35-65 y.","secondary school degree","64","0.0219512040765769","0.0173596669215626","0.0265427412315913"
"Very high transfer dependency","2004","35-65 y.","college entrance qualification","23","","",""
"Very high transfer dependency","2004","35-65 y.","Other degree","19","","",""
"Very high transfer dependency","2004","35-65 y.","no degree/no degree yet","6","","",""
"Very high transfer dependency","2004","66 and older","lower secondary degree","2","","",""
"Very high transfer dependency","2004","66 and older","secondary school degree","","","",""
"Very high transfer dependency","2004","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","2004","66 and older","Other degree","","","",""
"Very high transfer dependency","2004","66 and older","no degree/no degree yet","","","",""
"Complete transfer dependency","2004","16-34 y.","lower secondary degree","22","","",""
"Complete transfer dependency","2004","16-34 y.","secondary school degree","17","","",""
"Complete transfer dependency","2004","16-34 y.","college entrance qualification","7","","",""
"Complete transfer dependency","2004","16-34 y.","Other degree","7","","",""
"Complete transfer dependency","2004","16-34 y.","no degree/no degree yet","7","","",""
"Complete transfer dependency","2004","35-65 y.","lower secondary degree","66","0.0204964558825974","0.0161010881396174","0.0248918236255773"
"Complete transfer dependency","2004","35-65 y.","secondary school degree","35","0.0148621782026471","0.0110704395422996","0.0186539168629946"
"Complete transfer dependency","2004","35-65 y.","college entrance qualification","7","","",""
"Complete transfer dependency","2004","35-65 y.","Other degree","30","0.0457629313340492","0.0313985185245479","0.0601273441435504"
"Complete transfer dependency","2004","35-65 y.","no degree/no degree yet","6","","",""
"Complete transfer dependency","2004","66 and older","lower secondary degree","1","","",""
"Complete transfer dependency","2004","66 and older","secondary school degree","1","","",""
"Complete transfer dependency","2004","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2004","66 and older","Other degree","","","",""
"Complete transfer dependency","2004","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","2005","16-34 y.","lower secondary degree","182","0.199188614217317","0.173422755848507","0.224954472586126"
"No transfer dependency","2005","16-34 y.","secondary school degree","438","0.308999027771377","0.28622904315848","0.331769012384275"
"No transfer dependency","2005","16-34 y.","college entrance qualification","539","0.399015948842844","0.374558321043433","0.423473576642255"
"No transfer dependency","2005","16-34 y.","Other degree","27","","",""
"No transfer dependency","2005","16-34 y.","no degree/no degree yet","14","","",""
"No transfer dependency","2005","35-65 y.","lower secondary degree","1567","0.464890876717273","0.448771846180968","0.481009907253577"
"No transfer dependency","2005","35-65 y.","secondary school degree","1147","0.340429264359705","0.325371102217764","0.355487426501647"
"No transfer dependency","2005","35-65 y.","college entrance qualification","950","0.371383688860216","0.354113956277802","0.38865342144263"
"No transfer dependency","2005","35-65 y.","Other degree","207","0.263841263444156","0.232932639663214","0.294749887225099"
"No transfer dependency","2005","35-65 y.","no degree/no degree yet","38","0.273916340391189","0.200565309690567","0.34726737109181"
"No transfer dependency","2005","66 and older","lower secondary degree","2081","0.854611480776579","0.840613710330979","0.868609251222178"
"No transfer dependency","2005","66 and older","secondary school degree","483","0.878166767152979","0.850755708369593","0.905577825936365"
"No transfer dependency","2005","66 and older","college entrance qualification","495","0.897517864847011","0.872598464275487","0.922437265418535"
"No transfer dependency","2005","66 and older","Other degree","118","0.631540063709837","0.560273249258376","0.702806878161298"
"No transfer dependency","2005","66 and older","no degree/no degree yet","38","0.667126390267471","0.551674287504491","0.782578493030451"
"Very low transfer dependency","2005","16-34 y.","lower secondary degree","501","0.522036196319742","0.489811038485853","0.554261354153631"
"Very low transfer dependency","2005","16-34 y.","secondary school degree","821","0.49551934170062","0.470881797466201","0.520156885935039"
"Very low transfer dependency","2005","16-34 y.","college entrance qualification","804","0.453420982519445","0.428557324987801","0.478284640051089"
"Very low transfer dependency","2005","16-34 y.","Other degree","76","0.481135506640979","0.401965067158408","0.560305946123549"
"Very low transfer dependency","2005","16-34 y.","no degree/no degree yet","553","0.756600274309645","0.724463957903171","0.788736590716119"
"Very low transfer dependency","2005","35-65 y.","lower secondary degree","1640","0.402391412736934","0.386543393295699","0.418239432178169"
"Very low transfer dependency","2005","35-65 y.","secondary school degree","2198","0.529213127573584","0.51335122370871","0.545075031438457"
"Very low transfer dependency","2005","35-65 y.","college entrance qualification","1905","0.569532763766603","0.551835310080826","0.587230217452381"
"Very low transfer dependency","2005","35-65 y.","Other degree","398","0.489457059386192","0.454398343076896","0.524515775695488"
"Very low transfer dependency","2005","35-65 y.","no degree/no degree yet","55","0.390370337305401","0.310133210462875","0.470607464147927"
"Very low transfer dependency","2005","66 and older","lower secondary degree","286","0.114491672171524","0.101847432387138","0.12713591195591"
"Very low transfer dependency","2005","66 and older","secondary school degree","58","0.101834788181157","0.0764904692591465","0.127179107103168"
"Very low transfer dependency","2005","66 and older","college entrance qualification","69","0.0924929452129479","0.0686877763173129","0.116298114108583"
"Very low transfer dependency","2005","66 and older","Other degree","44","0.261675504518168","0.19673780027542","0.326613208760917"
"Very low transfer dependency","2005","66 and older","no degree/no degree yet","15","","",""
"Low transfer dependency","2005","16-34 y.","lower secondary degree","119","0.127786855618086","0.106249040429509","0.149324670806663"
"Low transfer dependency","2005","16-34 y.","secondary school degree","196","0.115097064836101","0.0993708286625438","0.130823301009659"
"Low transfer dependency","2005","16-34 y.","college entrance qualification","116","0.0913054341063997","0.0769192700400236","0.105691598172776"
"Low transfer dependency","2005","16-34 y.","Other degree","23","","",""
"Low transfer dependency","2005","16-34 y.","no degree/no degree yet","62","0.100019357860866","0.0775515127963258","0.122487202925407"
"Low transfer dependency","2005","35-65 y.","lower secondary degree","234","0.0633354190798769","0.0554639172291284","0.0712069209306254"
"Low transfer dependency","2005","35-65 y.","secondary school degree","289","0.0724146792618493","0.0641786462971021","0.0806507122265964"
"Low transfer dependency","2005","35-65 y.","college entrance qualification","105","0.0347032630465296","0.0281614677215208","0.0412450583715385"
"Low transfer dependency","2005","35-65 y.","Other degree","96","0.114423404455281","0.0920983219867608","0.136748486923802"
"Low transfer dependency","2005","35-65 y.","no degree/no degree yet","22","","",""
"Low transfer dependency","2005","66 and older","lower secondary degree","59","0.026210109141853","0.0198659145613878","0.0325543037223181"
"Low transfer dependency","2005","66 and older","secondary school degree","4","","",""
"Low transfer dependency","2005","66 and older","college entrance qualification","3","","",""
"Low transfer dependency","2005","66 and older","Other degree","6","","",""
"Low transfer dependency","2005","66 and older","no degree/no degree yet","6","","",""
"High transfer dependency","2005","16-34 y.","lower secondary degree","49","0.0590807087416303","0.0438701112102531","0.0742913062730075"
"High transfer dependency","2005","16-34 y.","secondary school degree","64","0.0352653142262949","0.0261761766512335","0.0443544518013564"
"High transfer dependency","2005","16-34 y.","college entrance qualification","39","0.0263991223567292","0.0183920647431951","0.0344061799702634"
"High transfer dependency","2005","16-34 y.","Other degree","14","","",""
"High transfer dependency","2005","16-34 y.","no degree/no degree yet","19","","",""
"High transfer dependency","2005","35-65 y.","lower secondary degree","106","0.028490053367142","0.0231133944631254","0.0338667122711586"
"High transfer dependency","2005","35-65 y.","secondary school degree","80","0.0210797801820483","0.0165148459462263","0.0256447144178703"
"High transfer dependency","2005","35-65 y.","college entrance qualification","23","","",""
"High transfer dependency","2005","35-65 y.","Other degree","31","0.0443069919156186","0.0298752779905451","0.0587387058406921"
"High transfer dependency","2005","35-65 y.","no degree/no degree yet","9","","",""
"High transfer dependency","2005","66 and older","lower secondary degree","10","","",""
"High transfer dependency","2005","66 and older","secondary school degree","1","","",""
"High transfer dependency","2005","66 and older","college entrance qualification","2","","",""
"High transfer dependency","2005","66 and older","Other degree","3","","",""
"High transfer dependency","2005","66 and older","no degree/no degree yet","5","","",""
"Very high transfer dependency","2005","16-34 y.","lower secondary degree","39","0.0560134506186815","0.0411788346717569","0.070848066565606"
"Very high transfer dependency","2005","16-34 y.","secondary school degree","51","0.0380284674837889","0.0286034888667378","0.04745344610084"
"Very high transfer dependency","2005","16-34 y.","college entrance qualification","36","0.0271565161701542","0.0190385685426107","0.0352744637976977"
"Very high transfer dependency","2005","16-34 y.","Other degree","6","","",""
"Very high transfer dependency","2005","16-34 y.","no degree/no degree yet","22","","",""
"Very high transfer dependency","2005","35-65 y.","lower secondary degree","72","0.0210502283514802","0.0164109456363215","0.0256895110666389"
"Very high transfer dependency","2005","35-65 y.","secondary school degree","58","0.0242959906459879","0.0194032275557575","0.0291887537362184"
"Very high transfer dependency","2005","35-65 y.","college entrance qualification","14","","",""
"Very high transfer dependency","2005","35-65 y.","Other degree","21","","",""
"Very high transfer dependency","2005","35-65 y.","no degree/no degree yet","9","","",""
"Very high transfer dependency","2005","66 and older","lower secondary degree","","","",""
"Very high transfer dependency","2005","66 and older","secondary school degree","1","","",""
"Very high transfer dependency","2005","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","2005","66 and older","Other degree","5","","",""
"Very high transfer dependency","2005","66 and older","no degree/no degree yet","","","",""
"Complete transfer dependency","2005","16-34 y.","lower secondary degree","33","0.0358941744845438","0.0238930599964444","0.0478952889726431"
"Complete transfer dependency","2005","16-34 y.","secondary school degree","12","","",""
"Complete transfer dependency","2005","16-34 y.","college entrance qualification","6","","",""
"Complete transfer dependency","2005","16-34 y.","Other degree","7","","",""
"Complete transfer dependency","2005","16-34 y.","no degree/no degree yet","15","","",""
"Complete transfer dependency","2005","35-65 y.","lower secondary degree","59","0.0198420097472941","0.0153350560096444","0.0243489634849438"
"Complete transfer dependency","2005","35-65 y.","secondary school degree","32","0.0125671579768257","0.0090271832781299","0.0161071326755216"
"Complete transfer dependency","2005","35-65 y.","college entrance qualification","10","","",""
"Complete transfer dependency","2005","35-65 y.","Other degree","28","","",""
"Complete transfer dependency","2005","35-65 y.","no degree/no degree yet","9","","",""
"Complete transfer dependency","2005","66 and older","lower secondary degree","","","",""
"Complete transfer dependency","2005","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2005","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2005","66 and older","Other degree","","","",""
"Complete transfer dependency","2005","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","2006","16-34 y.","lower secondary degree","171","0.208143560702657","0.18198089807862","0.234306223326694"
"No transfer dependency","2006","16-34 y.","secondary school degree","434","0.293554979834825","0.271241258258888","0.315868701410762"
"No transfer dependency","2006","16-34 y.","college entrance qualification","524","0.390566123942702","0.36666804416561","0.414464203719794"
"No transfer dependency","2006","16-34 y.","Other degree","29","","",""
"No transfer dependency","2006","16-34 y.","no degree/no degree yet","12","","",""
"No transfer dependency","2006","35-65 y.","lower secondary degree","1657","0.4553818233219","0.439628472427083","0.471135174216717"
"No transfer dependency","2006","35-65 y.","secondary school degree","1339","0.352416425492154","0.337892423331436","0.366940427652872"
"No transfer dependency","2006","35-65 y.","college entrance qualification","1079","0.388199753070448","0.371473250447061","0.404926255693835"
"No transfer dependency","2006","35-65 y.","Other degree","226","0.293768817530794","0.261885290955317","0.32565234410627"
"No transfer dependency","2006","35-65 y.","no degree/no degree yet","43","0.369157925155033","0.288643263593223","0.449672586716843"
"No transfer dependency","2006","66 and older","lower secondary degree","2468","0.876412312064762","0.864241654023966","0.888582970105559"
"No transfer dependency","2006","66 and older","secondary school degree","596","0.878110888888962","0.853338503606649","0.902883274171275"
"No transfer dependency","2006","66 and older","college entrance qualification","579","0.873784028405997","0.848731277919406","0.898836778892588"
"No transfer dependency","2006","66 and older","Other degree","150","0.634985222143306","0.571076979260291","0.698893465026322"
"No transfer dependency","2006","66 and older","no degree/no degree yet","53","0.569408233562388","0.462235107937024","0.676581359187752"
"Very low transfer dependency","2006","16-34 y.","lower secondary degree","477","0.46413456759673","0.431995960277931","0.496273174915528"
"Very low transfer dependency","2006","16-34 y.","secondary school degree","829","0.491575397347402","0.467079325446169","0.516071469248636"
"Very low transfer dependency","2006","16-34 y.","college entrance qualification","863","0.456724024456779","0.432324036968788","0.481124011944771"
"Very low transfer dependency","2006","16-34 y.","Other degree","82","0.460760732738917","0.386268266527347","0.535253198950486"
"Very low transfer dependency","2006","16-34 y.","no degree/no degree yet","540","0.747820705805928","0.714589230152715","0.78105218145914"
"Very low transfer dependency","2006","35-65 y.","lower secondary degree","1669","0.403183915509029","0.387666803552723","0.418701027465335"
"Very low transfer dependency","2006","35-65 y.","secondary school degree","2329","0.517231788025564","0.502039532423415","0.532424043627714"
"Very low transfer dependency","2006","35-65 y.","college entrance qualification","2016","0.549861863310713","0.532786403951874","0.566937322669552"
"Very low transfer dependency","2006","35-65 y.","Other degree","380","0.461661224682634","0.42676490792169","0.496557541443577"
"Very low transfer dependency","2006","35-65 y.","no degree/no degree yet","45","0.232601416528597","0.162111787977399","0.303091045079795"
"Very low transfer dependency","2006","66 and older","lower secondary degree","290","0.104554221439685","0.0932390105058963","0.115869432373474"
"Very low transfer dependency","2006","66 and older","secondary school degree","65","0.102327332788003","0.0793782402250772","0.12527642535093"
"Very low transfer dependency","2006","66 and older","college entrance qualification","85","0.102365779665355","0.0794980365847409","0.12523352274597"
"Very low transfer dependency","2006","66 and older","Other degree","38","0.160192212463158","0.111503253057072","0.208881171869245"
"Very low transfer dependency","2006","66 and older","no degree/no degree yet","18","","",""
"Low transfer dependency","2006","16-34 y.","lower secondary degree","113","0.135958004088015","0.11387047977568","0.15804552840035"
"Low transfer dependency","2006","16-34 y.","secondary school degree","184","0.11295971824994","0.0974493692142499","0.12847006728563"
"Low transfer dependency","2006","16-34 y.","college entrance qualification","123","0.0804418135541054","0.0671193985184045","0.0937642285898062"
"Low transfer dependency","2006","16-34 y.","Other degree","26","","",""
"Low transfer dependency","2006","16-34 y.","no degree/no degree yet","47","0.0916487366776736","0.069569384588388","0.113728088766959"
"Low transfer dependency","2006","35-65 y.","lower secondary degree","238","0.0601220851420978","0.0526025364749765","0.067641633809219"
"Low transfer dependency","2006","35-65 y.","secondary school degree","285","0.0669674129167935","0.0593678172145863","0.0745670086190006"
"Low transfer dependency","2006","35-65 y.","college entrance qualification","114","0.0376220192380137","0.0310912162754435","0.0441528222005839"
"Low transfer dependency","2006","35-65 y.","Other degree","82","0.092926484493216","0.0726038008420915","0.113249168144341"
"Low transfer dependency","2006","35-65 y.","no degree/no degree yet","17","","",""
"Low transfer dependency","2006","66 and older","lower secondary degree","41","0.0137817079065677","0.00947038780812094","0.0180930280050144"
"Low transfer dependency","2006","66 and older","secondary school degree","7","","",""
"Low transfer dependency","2006","66 and older","college entrance qualification","8","","",""
"Low transfer dependency","2006","66 and older","Other degree","18","","",""
"Low transfer dependency","2006","66 and older","no degree/no degree yet","7","","",""
"High transfer dependency","2006","16-34 y.","lower secondary degree","78","0.0926449019821332","0.0739606106831314","0.111329193281135"
"High transfer dependency","2006","16-34 y.","secondary school degree","79","0.0518441037711932","0.0409804063662358","0.0627078011761506"
"High transfer dependency","2006","16-34 y.","college entrance qualification","57","0.0380468394558133","0.028675780267684","0.0474178986439425"
"High transfer dependency","2006","16-34 y.","Other degree","13","","",""
"High transfer dependency","2006","16-34 y.","no degree/no degree yet","20","","",""
"High transfer dependency","2006","35-65 y.","lower secondary degree","113","0.0303113487441728","0.0248881212574362","0.0357345762309094"
"High transfer dependency","2006","35-65 y.","secondary school degree","92","0.0273074414061137","0.0223524988552663","0.0322623839569612"
"High transfer dependency","2006","35-65 y.","college entrance qualification","22","","",""
"High transfer dependency","2006","35-65 y.","Other degree","35","0.04388876901788","0.0295496995246975","0.0582278385110625"
"High transfer dependency","2006","35-65 y.","no degree/no degree yet","11","","",""
"High transfer dependency","2006","66 and older","lower secondary degree","9","","",""
"High transfer dependency","2006","66 and older","secondary school degree","1","","",""
"High transfer dependency","2006","66 and older","college entrance qualification","2","","",""
"High transfer dependency","2006","66 and older","Other degree","6","","",""
"High transfer dependency","2006","66 and older","no degree/no degree yet","1","","",""
"Very high transfer dependency","2006","16-34 y.","lower secondary degree","56","0.0675701484267554","0.0513944610224988","0.083745835831012"
"Very high transfer dependency","2006","16-34 y.","secondary school degree","55","0.0360785198636605","0.0269408958346469","0.0452161438926741"
"Very high transfer dependency","2006","16-34 y.","college entrance qualification","25","","",""
"Very high transfer dependency","2006","16-34 y.","Other degree","13","","",""
"Very high transfer dependency","2006","16-34 y.","no degree/no degree yet","25","","",""
"Very high transfer dependency","2006","35-65 y.","lower secondary degree","89","0.024188366754826","0.0193284894709805","0.0290482440386714"
"Very high transfer dependency","2006","35-65 y.","secondary school degree","74","0.023783866213664","0.0191512690316512","0.0284164633956768"
"Very high transfer dependency","2006","35-65 y.","college entrance qualification","20","","",""
"Very high transfer dependency","2006","35-65 y.","Other degree","32","0.0536029512988242","0.037836966651985","0.0693689359456634"
"Very high transfer dependency","2006","35-65 y.","no degree/no degree yet","11","","",""
"Very high transfer dependency","2006","66 and older","lower secondary degree","","","",""
"Very high transfer dependency","2006","66 and older","secondary school degree","1","","",""
"Very high transfer dependency","2006","66 and older","college entrance qualification","1","","",""
"Very high transfer dependency","2006","66 and older","Other degree","2","","",""
"Very high transfer dependency","2006","66 and older","no degree/no degree yet","2","","",""
"Complete transfer dependency","2006","16-34 y.","lower secondary degree","30","0.0315488172037101","0.0202844283938286","0.0428132060135915"
"Complete transfer dependency","2006","16-34 y.","secondary school degree","19","","",""
"Complete transfer dependency","2006","16-34 y.","college entrance qualification","9","","",""
"Complete transfer dependency","2006","16-34 y.","Other degree","9","","",""
"Complete transfer dependency","2006","16-34 y.","no degree/no degree yet","12","","",""
"Complete transfer dependency","2006","35-65 y.","lower secondary degree","73","0.0268124605279743","0.0217026400801428","0.0319222809758059"
"Complete transfer dependency","2006","35-65 y.","secondary school degree","37","0.0122930659457104","0.0089429913416474","0.0156431405497734"
"Complete transfer dependency","2006","35-65 y.","college entrance qualification","10","","",""
"Complete transfer dependency","2006","35-65 y.","Other degree","29","","",""
"Complete transfer dependency","2006","35-65 y.","no degree/no degree yet","11","","",""
"Complete transfer dependency","2006","66 and older","lower secondary degree","1","","",""
"Complete transfer dependency","2006","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2006","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2006","66 and older","Other degree","4","","",""
"Complete transfer dependency","2006","66 and older","no degree/no degree yet","1","","",""
"No transfer dependency","2007","16-34 y.","lower secondary degree","156","0.219785805352265","0.190872900556182","0.248698710148347"
"No transfer dependency","2007","16-34 y.","secondary school degree","383","0.301924202435617","0.278003709470891","0.325844695400342"
"No transfer dependency","2007","16-34 y.","college entrance qualification","534","0.401256309801395","0.376870698624285","0.425641920978504"
"No transfer dependency","2007","16-34 y.","Other degree","27","","",""
"No transfer dependency","2007","16-34 y.","no degree/no degree yet","9","","",""
"No transfer dependency","2007","35-65 y.","lower secondary degree","1421","0.441486203442407","0.424829392609129","0.458143014275686"
"No transfer dependency","2007","35-65 y.","secondary school degree","1285","0.362498825260978","0.347436675427237","0.377560975094719"
"No transfer dependency","2007","35-65 y.","college entrance qualification","1054","0.398857106638935","0.381661536045023","0.416052677232847"
"No transfer dependency","2007","35-65 y.","Other degree","184","0.260152968489145","0.22795053537855","0.29235540159974"
"No transfer dependency","2007","35-65 y.","no degree/no degree yet","30","0.33308610693586","0.246567641666727","0.419604572204994"
"No transfer dependency","2007","66 and older","lower secondary degree","2356","0.867841935319817","0.855107771783167","0.880576098856467"
"No transfer dependency","2007","66 and older","secondary school degree","612","0.891783894682561","0.868486170391257","0.915081618973865"
"No transfer dependency","2007","66 and older","college entrance qualification","610","0.856434464622111","0.830495555935666","0.882373373308555"
"No transfer dependency","2007","66 and older","Other degree","157","0.694133190488868","0.631211256490423","0.757055124487313"
"No transfer dependency","2007","66 and older","no degree/no degree yet","42","0.65318335115498","0.539216588540837","0.767150113769124"
"Very low transfer dependency","2007","16-34 y.","lower secondary degree","404","0.480219723617841","0.445336639369257","0.515102807866425"
"Very low transfer dependency","2007","16-34 y.","secondary school degree","762","0.46830150485941","0.442301982872547","0.494301026846274"
"Very low transfer dependency","2007","16-34 y.","college entrance qualification","820","0.456551119813424","0.431769694131831","0.481332545495017"
"Very low transfer dependency","2007","16-34 y.","Other degree","72","0.436110158581239","0.354546038425452","0.517674278737027"
"Very low transfer dependency","2007","16-34 y.","no degree/no degree yet","532","0.751079692849878","0.717941227600066","0.784218158099691"
"Very low transfer dependency","2007","35-65 y.","lower secondary degree","1506","0.410112314894532","0.393613513196421","0.426611116592644"
"Very low transfer dependency","2007","35-65 y.","secondary school degree","2176","0.516771074214995","0.501113707378469","0.532428441051521"
"Very low transfer dependency","2007","35-65 y.","college entrance qualification","1924","0.551769690536","0.53430549457285","0.569233886499151"
"Very low transfer dependency","2007","35-65 y.","Other degree","361","0.443771707761302","0.407303898965438","0.480239516557165"
"Very low transfer dependency","2007","35-65 y.","no degree/no degree yet","41","0.273698280717139","0.191853641968946","0.355542919465333"
"Very low transfer dependency","2007","66 and older","lower secondary degree","282","0.106732992968078","0.0951226977567925","0.118343288179364"
"Very low transfer dependency","2007","66 and older","secondary school degree","65","0.0931069230962726","0.0713144373880559","0.114899408804489"
"Very low transfer dependency","2007","66 and older","college entrance qualification","83","0.119140226098456","0.0951760703383962","0.143104381858516"
"Very low transfer dependency","2007","66 and older","Other degree","31","0.165920984427294","0.11512039676718","0.216721572087408"
"Very low transfer dependency","2007","66 and older","no degree/no degree yet","15","","",""
"Low transfer dependency","2007","16-34 y.","lower secondary degree","105","0.124072997104262","0.101055527606817","0.147090466601706"
"Low transfer dependency","2007","16-34 y.","secondary school degree","160","0.122772050644405","0.105672848120027","0.139871253168783"
"Low transfer dependency","2007","16-34 y.","college entrance qualification","114","0.0727644689367027","0.0598416592913288","0.0856872785820766"
"Low transfer dependency","2007","16-34 y.","Other degree","16","","",""
"Low transfer dependency","2007","16-34 y.","no degree/no degree yet","60","0.120846473599245","0.0958655455213153","0.145827401677175"
"Low transfer dependency","2007","35-65 y.","lower secondary degree","216","0.0636298758268655","0.0554420113674193","0.0718177402863117"
"Low transfer dependency","2007","35-65 y.","secondary school degree","253","0.0615371638199655","0.0540075891476233","0.0690667384923077"
"Low transfer dependency","2007","35-65 y.","college entrance qualification","81","0.0229787515165619","0.0177169521487362","0.0282405508843876"
"Low transfer dependency","2007","35-65 y.","Other degree","81","0.138757358665188","0.113383056908243","0.164131660422133"
"Low transfer dependency","2007","35-65 y.","no degree/no degree yet","15","","",""
"Low transfer dependency","2007","66 and older","lower secondary degree","58","0.0167571762299361","0.011930656531495","0.0215836959283773"
"Low transfer dependency","2007","66 and older","secondary school degree","5","","",""
"Low transfer dependency","2007","66 and older","college entrance qualification","6","","",""
"Low transfer dependency","2007","66 and older","Other degree","13","","",""
"Low transfer dependency","2007","66 and older","no degree/no degree yet","6","","",""
"High transfer dependency","2007","16-34 y.","lower secondary degree","53","0.0831838312314902","0.0639021200349947","0.102465542427986"
"High transfer dependency","2007","16-34 y.","secondary school degree","54","0.0527543691142611","0.0411069314900181","0.0644018067385041"
"High transfer dependency","2007","16-34 y.","college entrance qualification","44","0.0346413627295638","0.0255434019579468","0.0437393235011809"
"High transfer dependency","2007","16-34 y.","Other degree","13","","",""
"High transfer dependency","2007","16-34 y.","no degree/no degree yet","19","","",""
"High transfer dependency","2007","35-65 y.","lower secondary degree","99","0.0305646103891046","0.024790498442456","0.0363387223357533"
"High transfer dependency","2007","35-65 y.","secondary school degree","89","0.0217316988272935","0.0171632475600308","0.0263001500945561"
"High transfer dependency","2007","35-65 y.","college entrance qualification","25","","",""
"High transfer dependency","2007","35-65 y.","Other degree","32","0.0583294334508668","0.0411267299841786","0.075532136917555"
"High transfer dependency","2007","35-65 y.","no degree/no degree yet","11","","",""
"High transfer dependency","2007","66 and older","lower secondary degree","18","","",""
"High transfer dependency","2007","66 and older","secondary school degree","1","","",""
"High transfer dependency","2007","66 and older","college entrance qualification","3","","",""
"High transfer dependency","2007","66 and older","Other degree","2","","",""
"High transfer dependency","2007","66 and older","no degree/no degree yet","3","","",""
"Very high transfer dependency","2007","16-34 y.","lower secondary degree","45","0.060591745230412","0.0439338970665274","0.0772495933942966"
"Very high transfer dependency","2007","16-34 y.","secondary school degree","37","0.0346248318812435","0.0250988057277574","0.0441508580347296"
"Very high transfer dependency","2007","16-34 y.","college entrance qualification","27","","",""
"Very high transfer dependency","2007","16-34 y.","Other degree","8","","",""
"Very high transfer dependency","2007","16-34 y.","no degree/no degree yet","20","","",""
"Very high transfer dependency","2007","35-65 y.","lower secondary degree","98","0.0300497806669814","0.0243229847237319","0.0357765766102309"
"Very high transfer dependency","2007","35-65 y.","secondary school degree","70","0.0230797408773187","0.0183749731281819","0.0277845086264556"
"Very high transfer dependency","2007","35-65 y.","college entrance qualification","19","","",""
"Very high transfer dependency","2007","35-65 y.","Other degree","31","0.0544640222394493","0.0378070059280473","0.0711210385508513"
"Very high transfer dependency","2007","35-65 y.","no degree/no degree yet","6","","",""
"Very high transfer dependency","2007","66 and older","lower secondary degree","2","","",""
"Very high transfer dependency","2007","66 and older","secondary school degree","","","",""
"Very high transfer dependency","2007","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","2007","66 and older","Other degree","2","","",""
"Very high transfer dependency","2007","66 and older","no degree/no degree yet","1","","",""
"Complete transfer dependency","2007","16-34 y.","lower secondary degree","25","","",""
"Complete transfer dependency","2007","16-34 y.","secondary school degree","19","","",""
"Complete transfer dependency","2007","16-34 y.","college entrance qualification","13","","",""
"Complete transfer dependency","2007","16-34 y.","Other degree","6","","",""
"Complete transfer dependency","2007","16-34 y.","no degree/no degree yet","14","","",""
"Complete transfer dependency","2007","35-65 y.","lower secondary degree","74","0.0241572147801086","0.0190069484156482","0.029307481144569"
"Complete transfer dependency","2007","35-65 y.","secondary school degree","40","0.0143814969994491","0.010651146508728","0.0181118474901702"
"Complete transfer dependency","2007","35-65 y.","college entrance qualification","12","","",""
"Complete transfer dependency","2007","35-65 y.","Other degree","24","","",""
"Complete transfer dependency","2007","35-65 y.","no degree/no degree yet","11","","",""
"Complete transfer dependency","2007","66 and older","lower secondary degree","1","","",""
"Complete transfer dependency","2007","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2007","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2007","66 and older","Other degree","1","","",""
"Complete transfer dependency","2007","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","2008","16-34 y.","lower secondary degree","150","0.222549944066237","0.191308972659501","0.253790915472972"
"No transfer dependency","2008","16-34 y.","secondary school degree","364","0.306990029675563","0.281945795268902","0.332034264082225"
