"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2005","no migration background","(1a) inadequately completed","8","","",""
"Very high transfer dependency","2005","no migration background","(1b) general elementary school","31","0.0252347550396384","0.0164627580833249","0.034006751995952"
"Very high transfer dependency","2005","no migration background","(1c) basic vocational qualification","61","0.0151962978102358","0.011763672374429","0.0186289232460426"
"Very high transfer dependency","2005","no migration background","(2b) intermediate general qualification","15","","",""
"Very high transfer dependency","2005","no migration background","(2a) intermediate vocational","81","0.0263939616272303","0.0216882860885482","0.0310996371659124"
"Very high transfer dependency","2005","no migration background","(2c_gen) general maturity certificate","20","","",""
"Very high transfer dependency","2005","no migration background","(2c_voc) vocational maturity certificate","14","","",""
"Very high transfer dependency","2005","no migration background","(3a) lower tertiary education","10","","",""
"Very high transfer dependency","2005","no migration background","(3b) higher tertiary education","6","","",""
"Very high transfer dependency","2005","direct migration background","(0) in school","3","","",""
"Very high transfer dependency","2005","direct migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2005","direct migration background","(1b) general elementary school","17","","",""
"Very high transfer dependency","2005","direct migration background","(1c) basic vocational qualification","13","","",""
"Very high transfer dependency","2005","direct migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2005","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2005","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2005","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","2005","direct migration background","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2005","direct migration background","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2005","indirect migration background","(0) in school","2","","",""
"Very high transfer dependency","2005","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","2005","indirect migration background","(1b) general elementary school","5","","",""
"Very high transfer dependency","2005","indirect migration background","(1c) basic vocational qualification","3","","",""
"Very high transfer dependency","2005","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2005","indirect migration background","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2005","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","2005","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2005","no migration background","(0) in school","3","","",""
"Complete transfer dependency","2005","no migration background","(1a) inadequately completed","3","","",""
"Complete transfer dependency","2005","no migration background","(1b) general elementary school","22","","",""
"Complete transfer dependency","2005","no migration background","(1c) basic vocational qualification","56","0.0135461694853097","0.0103025543647482","0.0167897846058712"
"Complete transfer dependency","2005","no migration background","(2b) intermediate general qualification","3","","",""
"Complete transfer dependency","2005","no migration background","(2a) intermediate vocational","34","0.0101261932536799","0.00718725081020831","0.0130651356971515"
"Complete transfer dependency","2005","no migration background","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","2005","no migration background","(2c_voc) vocational maturity certificate","4","","",""
"Complete transfer dependency","2005","no migration background","(3a) lower tertiary education","6","","",""
"Complete transfer dependency","2005","no migration background","(3b) higher tertiary education","1","","",""
"Complete transfer dependency","2005","direct migration background","(0) in school","2","","",""
"Complete transfer dependency","2005","direct migration background","(1a) inadequately completed","10","","",""
"Complete transfer dependency","2005","direct migration background","(1b) general elementary school","17","","",""
"Complete transfer dependency","2005","direct migration background","(1c) basic vocational qualification","8","","",""
"Complete transfer dependency","2005","direct migration background","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","2005","direct migration background","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","2005","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Complete transfer dependency","2005","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"Complete transfer dependency","2005","direct migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2005","direct migration background","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","2005","indirect migration background","(0) in school","4","","",""
"Complete transfer dependency","2005","indirect migration background","(1a) inadequately completed","2","","",""
"Complete transfer dependency","2005","indirect migration background","(1b) general elementary school","9","","",""
"Complete transfer dependency","2005","indirect migration background","(1c) basic vocational qualification","3","","",""
"Complete transfer dependency","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2005","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2005","indirect migration background","(3b) higher tertiary education","","","",""
"No transfer dependency","2006","no migration background","(0) in school","13","","",""
"No transfer dependency","2006","no migration background","(1a) inadequately completed","40","0.440299350387603","0.334765798307439","0.545832902467767"
"No transfer dependency","2006","no migration background","(1b) general elementary school","821","0.621291364206549","0.59542587604329","0.647156852369808"
"No transfer dependency","2006","no migration background","(1c) basic vocational qualification","3146","0.612492154762128","0.599398392861352","0.625585916662905"
"No transfer dependency","2006","no migration background","(2b) intermediate general qualification","110","0.241671297040351","0.203453481883747","0.279889112196955"
"No transfer dependency","2006","no migration background","(2a) intermediate vocational","1807","0.414976502687231","0.401083918532545","0.428869086841917"
"No transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","137","0.320316054053904","0.28343924011716","0.357192867990648"
"No transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","504","0.444879484496456","0.417558890082743","0.47220007891017"
"No transfer dependency","2006","no migration background","(3a) lower tertiary education","791","0.532585331297552","0.508670037328842","0.556500625266262"
"No transfer dependency","2006","no migration background","(3b) higher tertiary education","1067","0.526044809223851","0.506101378840754","0.545988239606948"
"No transfer dependency","2006","direct migration background","(0) in school","1","","",""
"No transfer dependency","2006","direct migration background","(1a) inadequately completed","52","0.411331860985876","0.330680534836352","0.4919831871354"
"No transfer dependency","2006","direct migration background","(1b) general elementary school","178","0.379594596902204","0.336582416543063","0.422606777261345"
"No transfer dependency","2006","direct migration background","(1c) basic vocational qualification","239","0.361229095751968","0.32469250873161","0.397765682772326"
"No transfer dependency","2006","direct migration background","(2b) intermediate general qualification","9","","",""
"No transfer dependency","2006","direct migration background","(2a) intermediate vocational","62","0.424584981513543","0.346007300530884","0.503162662496202"
"No transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","18","","",""
"No transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","74","0.239265772707581","0.189382872251572","0.28914867316359"
"No transfer dependency","2006","direct migration background","(3a) lower tertiary education","31","0.423934920190929","0.31355550237601","0.534314338005848"
"No transfer dependency","2006","direct migration background","(3b) higher tertiary education","90","0.310613904808388","0.256795523995062","0.364432285621714"
"No transfer dependency","2006","indirect migration background","(0) in school","","","",""
"No transfer dependency","2006","indirect migration background","(1a) inadequately completed","1","","",""
"No transfer dependency","2006","indirect migration background","(1b) general elementary school","14","","",""
"No transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","32","0.219336681414067","0.15004592086025","0.288627441967883"
"No transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","12","","",""
"No transfer dependency","2006","indirect migration background","(2a) intermediate vocational","50","0.433690953924219","0.350092520708849","0.517289387139588"
"No transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"No transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","23","","",""
"No transfer dependency","2006","indirect migration background","(3a) lower tertiary education","11","","",""
"No transfer dependency","2006","indirect migration background","(3b) higher tertiary education","20","","",""
"Very low transfer dependency","2006","no migration background","(0) in school","445","0.826486971405665","0.793844211513826","0.859129731297503"
"Very low transfer dependency","2006","no migration background","(1a) inadequately completed","23","","",""
"Very low transfer dependency","2006","no migration background","(1b) general elementary school","318","0.211891263527669","0.190100622175435","0.233681904879903"
"Very low transfer dependency","2006","no migration background","(1c) basic vocational qualification","1694","0.29190836323032","0.279689187071078","0.304127539389561"
"Very low transfer dependency","2006","no migration background","(2b) intermediate general qualification","288","0.57296341648558","0.52880428130594","0.617122551665219"
"Very low transfer dependency","2006","no migration background","(2a) intermediate vocational","2403","0.446663667730019","0.432646200946677","0.460681134513361"
"Very low transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","373","0.500098836658898","0.460582149483978","0.539615523833819"
"Very low transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","659","0.451761441354898","0.424401530095719","0.479121352614078"
"Very low transfer dependency","2006","no migration background","(3a) lower tertiary education","775","0.410859395640236","0.387277101937952","0.43444168934252"
"Very low transfer dependency","2006","no migration background","(3b) higher tertiary education","1271","0.44416449940018","0.424318868388764","0.464010130411597"
"Very low transfer dependency","2006","direct migration background","(0) in school","24","","",""
"Very low transfer dependency","2006","direct migration background","(1a) inadequately completed","43","0.208356056276143","0.141790727190605","0.274921385361681"
"Very low transfer dependency","2006","direct migration background","(1b) general elementary school","193","0.382510297194793","0.339434821045549","0.425585773344036"
"Very low transfer dependency","2006","direct migration background","(1c) basic vocational qualification","298","0.432269112736536","0.394588980787609","0.469949244685462"
"Very low transfer dependency","2006","direct migration background","(2b) intermediate general qualification","23","","",""
"Very low transfer dependency","2006","direct migration background","(2a) intermediate vocational","65","0.408120232697406","0.329986763637653","0.486253701757159"
"Very low transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","64","0.562464059519149","0.470589909392965","0.654338209645333"
"Very low transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","146","0.535751420612709","0.477440232765521","0.594062608459897"
"Very low transfer dependency","2006","direct migration background","(3a) lower tertiary education","37","0.464394021997458","0.352998240016026","0.57578980397889"
"Very low transfer dependency","2006","direct migration background","(3b) higher tertiary education","149","0.422602840231629","0.365152520718187","0.480053159745072"
"Very low transfer dependency","2006","indirect migration background","(0) in school","62","0.808208512869818","0.72139028456374","0.895026741175895"
"Very low transfer dependency","2006","indirect migration background","(1a) inadequately completed","2","","",""
"Very low transfer dependency","2006","indirect migration background","(1b) general elementary school","61","0.448496545820719","0.357201053471507","0.539792038169932"
"Very low transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","79","0.550674596199297","0.467380194103913","0.633968998294681"
"Very low transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","42","0.59829564414076","0.483451128085616","0.713140160195905"
"Very low transfer dependency","2006","indirect migration background","(2a) intermediate vocational","66","0.453846884085865","0.369863553512874","0.537830214658856"
"Very low transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","58","0.61166559465615","0.509254165722941","0.71407702358936"
"Very low transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","31","0.419925835152566","0.299009169414969","0.540842500890163"
"Very low transfer dependency","2006","indirect migration background","(3a) lower tertiary education","18","","",""
"Very low transfer dependency","2006","indirect migration background","(3b) higher tertiary education","26","","",""
"Low transfer dependency","2006","no migration background","(0) in school","29","","",""
"Low transfer dependency","2006","no migration background","(1a) inadequately completed","6","","",""
"Low transfer dependency","2006","no migration background","(1b) general elementary school","79","0.0557772752681332","0.0435399560714855","0.0680145944647808"
"Low transfer dependency","2006","no migration background","(1c) basic vocational qualification","244","0.0473314075228923","0.0416242539624367","0.0530385610833479"
"Low transfer dependency","2006","no migration background","(2b) intermediate general qualification","41","0.0824889548263297","0.0579289683742742","0.107048941278385"
"Low transfer dependency","2006","no migration background","(2a) intermediate vocational","350","0.0717723486850999","0.0644947105369051","0.0790499868332947"
"Low transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","62","0.0929071884615401","0.0699636152930845","0.115850761629996"
"Low transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","71","0.0579211147254448","0.045078974535069","0.0707632549158205"
"Low transfer dependency","2006","no migration background","(3a) lower tertiary education","77","0.0348717114064429","0.0260782652629424","0.0436651575499434"
"Low transfer dependency","2006","no migration background","(3b) higher tertiary education","52","0.0208572675439939","0.0151494305997372","0.0265651044882505"
"Low transfer dependency","2006","direct migration background","(0) in school","5","","",""
"Low transfer dependency","2006","direct migration background","(1a) inadequately completed","20","","",""
"Low transfer dependency","2006","direct migration background","(1b) general elementary school","52","0.105421701686233","0.0782029720522404","0.132640431320226"
"Low transfer dependency","2006","direct migration background","(1c) basic vocational qualification","61","0.0947743382087669","0.0724957400516442","0.117052936365889"
"Low transfer dependency","2006","direct migration background","(2b) intermediate general qualification","5","","",""
"Low transfer dependency","2006","direct migration background","(2a) intermediate vocational","17","","",""
"Low transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Low transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","40","0.160746662624482","0.117801677955837","0.203691647293127"
"Low transfer dependency","2006","direct migration background","(3a) lower tertiary education","8","","",""
"Low transfer dependency","2006","direct migration background","(3b) higher tertiary education","17","","",""
"Low transfer dependency","2006","indirect migration background","(0) in school","9","","",""
"Low transfer dependency","2006","indirect migration background","(1a) inadequately completed","2","","",""
"Low transfer dependency","2006","indirect migration background","(1b) general elementary school","14","","",""
"Low transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","14","","",""
"Low transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","8","","",""
"Low transfer dependency","2006","indirect migration background","(2a) intermediate vocational","9","","",""
"Low transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Low transfer dependency","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","2006","indirect migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","2006","no migration background","(0) in school","13","","",""
"High transfer dependency","2006","no migration background","(1a) inadequately completed","4","","",""
"High transfer dependency","2006","no migration background","(1b) general elementary school","58","0.0465632418232674","0.0353278566185646","0.0577986270279702"
"High transfer dependency","2006","no migration background","(1c) basic vocational qualification","96","0.017042915615553","0.0135642462720133","0.0205215849590926"
"High transfer dependency","2006","no migration background","(2b) intermediate general qualification","24","","",""
"High transfer dependency","2006","no migration background","(2a) intermediate vocational","131","0.0316472791540785","0.0267113421789892","0.0365832161291678"
"High transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","29","","",""
"High transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","20","","",""
"High transfer dependency","2006","no migration background","(3a) lower tertiary education","10","","",""
"High transfer dependency","2006","no migration background","(3b) higher tertiary education","10","","",""
"High transfer dependency","2006","direct migration background","(0) in school","","","",""
"High transfer dependency","2006","direct migration background","(1a) inadequately completed","9","","",""
"High transfer dependency","2006","direct migration background","(1b) general elementary school","32","0.0538009743641589","0.0338032775276577","0.0737986712006601"
"High transfer dependency","2006","direct migration background","(1c) basic vocational qualification","33","0.0490845907147758","0.0326519416379094","0.0655172397916421"
"High transfer dependency","2006","direct migration background","(2b) intermediate general qualification","4","","",""
"High transfer dependency","2006","direct migration background","(2a) intermediate vocational","4","","",""
"High transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","7","","",""
"High transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2006","direct migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2006","direct migration background","(3b) higher tertiary education","7","","",""
"High transfer dependency","2006","indirect migration background","(0) in school","4","","",""
"High transfer dependency","2006","indirect migration background","(1a) inadequately completed","2","","",""
"High transfer dependency","2006","indirect migration background","(1b) general elementary school","12","","",""
"High transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","4","","",""
"High transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","4","","",""
"High transfer dependency","2006","indirect migration background","(2a) intermediate vocational","5","","",""
"High transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2006","indirect migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2006","no migration background","(0) in school","15","","",""
"Very high transfer dependency","2006","no migration background","(1a) inadequately completed","8","","",""
"Very high transfer dependency","2006","no migration background","(1b) general elementary school","42","0.0345822736159706","0.0248390017185075","0.0443255455134338"
"Very high transfer dependency","2006","no migration background","(1c) basic vocational qualification","86","0.0176358157053053","0.014098221934071","0.0211734094765396"
"Very high transfer dependency","2006","no migration background","(2b) intermediate general qualification","15","","",""
"Very high transfer dependency","2006","no migration background","(2a) intermediate vocational","97","0.0241067857942397","0.0197820913162877","0.0284314802721917"
"Very high transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Very high transfer dependency","2006","no migration background","(3a) lower tertiary education","15","","",""
"Very high transfer dependency","2006","no migration background","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2006","direct migration background","(0) in school","3","","",""
"Very high transfer dependency","2006","direct migration background","(1a) inadequately completed","8","","",""
"Very high transfer dependency","2006","direct migration background","(1b) general elementary school","17","","",""
"Very high transfer dependency","2006","direct migration background","(1c) basic vocational qualification","17","","",""
"Very high transfer dependency","2006","direct migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2006","direct migration background","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"Very high transfer dependency","2006","direct migration background","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2006","direct migration background","(3b) higher tertiary education","11","","",""
"Very high transfer dependency","2006","indirect migration background","(0) in school","4","","",""
"Very high transfer dependency","2006","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","2006","indirect migration background","(1b) general elementary school","8","","",""
"Very high transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","2006","indirect migration background","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2006","no migration background","(0) in school","2","","",""
"Complete transfer dependency","2006","no migration background","(1a) inadequately completed","4","","",""
"Complete transfer dependency","2006","no migration background","(1b) general elementary school","33","0.0298945815584108","0.0208137395215194","0.0389754235953023"
"Complete transfer dependency","2006","no migration background","(1c) basic vocational qualification","52","0.0135893431638014","0.0104776122445062","0.0167010740830966"
"Complete transfer dependency","2006","no migration background","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","2006","no migration background","(2a) intermediate vocational","44","0.0108334159493322","0.00791463128573224","0.0137522006129322"
"Complete transfer dependency","2006","no migration background","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","2006","no migration background","(2c_voc) vocational maturity certificate","6","","",""
"Complete transfer dependency","2006","no migration background","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2006","no migration background","(3b) higher tertiary education","1","","",""
"Complete transfer dependency","2006","direct migration background","(0) in school","5","","",""
"Complete transfer dependency","2006","direct migration background","(1a) inadequately completed","11","","",""
"Complete transfer dependency","2006","direct migration background","(1b) general elementary school","17","","",""
"Complete transfer dependency","2006","direct migration background","(1c) basic vocational qualification","16","","",""
"Complete transfer dependency","2006","direct migration background","(2b) intermediate general qualification","1","","",""
"Complete transfer dependency","2006","direct migration background","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","2006","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Complete transfer dependency","2006","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Complete transfer dependency","2006","direct migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2006","direct migration background","(3b) higher tertiary education","10","","",""
"Complete transfer dependency","2006","indirect migration background","(0) in school","","","",""
"Complete transfer dependency","2006","indirect migration background","(1a) inadequately completed","2","","",""
"Complete transfer dependency","2006","indirect migration background","(1b) general elementary school","5","","",""
"Complete transfer dependency","2006","indirect migration background","(1c) basic vocational qualification","6","","",""
"Complete transfer dependency","2006","indirect migration background","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","2006","indirect migration background","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2006","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2006","indirect migration background","(3b) higher tertiary education","","","",""
"No transfer dependency","2007","no migration background","(0) in school","2","","",""
"No transfer dependency","2007","no migration background","(1a) inadequately completed","32","0.443848510889003","0.334976302258538","0.552720719519468"
"No transfer dependency","2007","no migration background","(1b) general elementary school","705","0.599508257899843","0.571842094653558","0.627174421146128"
"No transfer dependency","2007","no migration background","(1c) basic vocational qualification","2911","0.613783693050277","0.600121964299213","0.627445421801341"
"No transfer dependency","2007","no migration background","(2b) intermediate general qualification","89","0.239598592534199","0.199895878719776","0.279301306348621"
"No transfer dependency","2007","no migration background","(2a) intermediate vocational","1773","0.436081581157393","0.421672562474551","0.450490599840234"
"No transfer dependency","2007","no migration background","(2c_gen) general maturity certificate","135","0.297878292064623","0.261616178495212","0.334140405634034"
"No transfer dependency","2007","no migration background","(2c_voc) vocational maturity certificate","505","0.468658920607006","0.440725893891311","0.496591947322702"
"No transfer dependency","2007","no migration background","(3a) lower tertiary education","754","0.520312014989134","0.495786661247879","0.544837368730388"
"No transfer dependency","2007","no migration background","(3b) higher tertiary education","1084","0.543266503105143","0.522983933730446","0.563549072479841"
"No transfer dependency","2007","direct migration background","(0) in school","","","",""
"No transfer dependency","2007","direct migration background","(1a) inadequately completed","44","0.410954700869754","0.325385484637994","0.496523917101515"
"No transfer dependency","2007","direct migration background","(1b) general elementary school","155","0.378208263643595","0.332265809942139","0.424150717345052"
"No transfer dependency","2007","direct migration background","(1c) basic vocational qualification","220","0.399496161677429","0.359873537081861","0.439118786272997"
"No transfer dependency","2007","direct migration background","(2b) intermediate general qualification","8","","",""
"No transfer dependency","2007","direct migration background","(2a) intermediate vocational","49","0.313994463453124","0.238452390962588","0.38953653594366"
"No transfer dependency","2007","direct migration background","(2c_gen) general maturity certificate","22","","",""
"No transfer dependency","2007","direct migration background","(2c_voc) vocational maturity certificate","73","0.297442647874423","0.241770148412162","0.353115147336684"
"No transfer dependency","2007","direct migration background","(3a) lower tertiary education","38","0.460625814144394","0.348563261727413","0.572688366561374"
"No transfer dependency","2007","direct migration background","(3b) higher tertiary education","92","0.339824209463149","0.283117081953727","0.396531336972571"
"No transfer dependency","2007","indirect migration background","(0) in school","1","","",""
"No transfer dependency","2007","indirect migration background","(1a) inadequately completed","1","","",""
"No transfer dependency","2007","indirect migration background","(1b) general elementary school","13","","",""
"No transfer dependency","2007","indirect migration background","(1c) basic vocational qualification","33","0.19146810882425","0.125097162805127","0.257839054843373"
"No transfer dependency","2007","indirect migration background","(2b) intermediate general qualification","13","","",""
"No transfer dependency","2007","indirect migration background","(2a) intermediate vocational","42","0.305972461434279","0.226141266861892","0.385803656006665"
"No transfer dependency","2007","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"No transfer dependency","2007","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"No transfer dependency","2007","indirect migration background","(3a) lower tertiary education","10","","",""
"No transfer dependency","2007","indirect migration background","(3b) higher tertiary education","26","","",""
"Very low transfer dependency","2007","no migration background","(0) in school","439","0.852813107788679","0.821727503134074","0.883898712443285"
"Very low transfer dependency","2007","no migration background","(1a) inadequately completed","22","","",""
"Very low transfer dependency","2007","no migration background","(1b) general elementary school","281","0.216698531501786","0.193436533072819","0.239960529930752"
"Very low transfer dependency","2007","no migration background","(1c) basic vocational qualification","1533","0.295370166288557","0.282569089308343","0.308171243268771"
"Very low transfer dependency","2007","no migration background","(2b) intermediate general qualification","278","0.556212520639286","0.509999483761091","0.602425557517481"
"Very low transfer dependency","2007","no migration background","(2a) intermediate vocational","2233","0.43780668784117","0.423391296864272","0.452222078818067"
"Very low transfer dependency","2007","no migration background","(2c_gen) general maturity certificate","378","0.535337339508321","0.495790649340775","0.574884029675866"
"Very low transfer dependency","2007","no migration background","(2c_voc) vocational maturity certificate","639","0.457823300951079","0.429934989066271","0.485711612835887"
"Very low transfer dependency","2007","no migration background","(3a) lower tertiary education","756","0.42869668869204","0.404401942428609","0.452991434955471"
"Very low transfer dependency","2007","no migration background","(3b) higher tertiary education","1151","0.414737029632763","0.394676287095655","0.434797772169872"
"Very low transfer dependency","2007","direct migration background","(0) in school","20","","",""
"Very low transfer dependency","2007","direct migration background","(1a) inadequately completed","42","0.23044217776419","0.157202260600433","0.303682094927948"
"Very low transfer dependency","2007","direct migration background","(1b) general elementary school","178","0.390304363778831","0.344089204591103","0.43651952296656"
"Very low transfer dependency","2007","direct migration background","(1c) basic vocational qualification","259","0.391960668101298","0.352468032173716","0.431453304028879"
"Very low transfer dependency","2007","direct migration background","(2b) intermediate general qualification","16","","",""
"Very low transfer dependency","2007","direct migration background","(2a) intermediate vocational","74","0.482418983047307","0.401086233551464","0.56375173254315"
"Very low transfer dependency","2007","direct migration background","(2c_gen) general maturity certificate","57","0.398272380319738","0.307609576110724","0.488935184528753"
"Very low transfer dependency","2007","direct migration background","(2c_voc) vocational maturity certificate","136","0.496217936611881","0.435326560545324","0.557109312678438"
"Very low transfer dependency","2007","direct migration background","(3a) lower tertiary education","27","","",""
"Very low transfer dependency","2007","direct migration background","(3b) higher tertiary education","137","0.412349253054296","0.353414299397757","0.471284206710835"
"Very low transfer dependency","2007","indirect migration background","(0) in school","62","0.63479852506697","0.536411372163076","0.733185677970864"
"Very low transfer dependency","2007","indirect migration background","(1a) inadequately completed","1","","",""
"Very low transfer dependency","2007","indirect migration background","(1b) general elementary school","59","0.593473586664217","0.499072606632841","0.687874566695594"
"Very low transfer dependency","2007","indirect migration background","(1c) basic vocational qualification","76","0.544447650259568","0.460438147108394","0.628457153410743"
"Very low transfer dependency","2007","indirect migration background","(2b) intermediate general qualification","38","0.623283366508206","0.502668063275076","0.743898669741336"
"Very low transfer dependency","2007","indirect migration background","(2a) intermediate vocational","66","0.473818864673889","0.38731870345069","0.560319025897088"
"Very low transfer dependency","2007","indirect migration background","(2c_gen) general maturity certificate","55","0.683805169653733","0.578569969409993","0.789040369897474"
"Very low transfer dependency","2007","indirect migration background","(2c_voc) vocational maturity certificate","29","","",""
"Very low transfer dependency","2007","indirect migration background","(3a) lower tertiary education","17","","",""
"Very low transfer dependency","2007","indirect migration background","(3b) higher tertiary education","28","","",""
"Low transfer dependency","2007","no migration background","(0) in school","34","0.0778828001120846","0.0543696044252194","0.10139599579895"
"Low transfer dependency","2007","no migration background","(1a) inadequately completed","9","","",""
"Low transfer dependency","2007","no migration background","(1b) general elementary school","93","0.0650765589205741","0.0511496452907217","0.0790034725504266"
"Low transfer dependency","2007","no migration background","(1c) basic vocational qualification","216","0.042836873132329","0.0371550914422338","0.0485186548224242"
"Low transfer dependency","2007","no migration background","(2b) intermediate general qualification","44","0.109989488445014","0.0808870241538614","0.139091952736167"
"Low transfer dependency","2007","no migration background","(2a) intermediate vocational","313","0.0674417257387717","0.0601547936859413","0.0747286577916021"
"Low transfer dependency","2007","no migration background","(2c_gen) general maturity certificate","59","0.0957956547706008","0.0724592641404452","0.119132045400756"
