"transab_cat","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Complete transfer dependency","2001","16-34 y.","Not Employed","65","0.0498861487892175","0.0390092122494745","0.0607630853289605","5"
"Complete transfer dependency","2001","35-65 y.","Not Employed","117","0.0430569625313189","0.0359829922152433","0.0501309328473945","5"
"Complete transfer dependency","2001","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2001","66 and older","Not Employed","5","","","","5"
"Complete transfer dependency","2001","66 and older","Employed","","","","","5"
"High transfer dependency","2001","16-34 y.","Not Employed","67","0.0396140425880745","0.0298691677872911","0.0493589173888579","3"
"High transfer dependency","2001","16-34 y.","Employed","108","0.0248861393772351","0.0203946897205935","0.0293775890338767","3"
"High transfer dependency","2001","35-65 y.","Not Employed","133","0.0333605912237989","0.0271024175279718","0.039618764919626","3"
"High transfer dependency","2001","35-65 y.","Employed","116","0.0121550475450486","0.00988499956824696","0.0144250955218502","3"
"High transfer dependency","2001","66 and older","Employed","","","","","3"
"High transfer dependency","2001","66 and older","Not Employed","19","","","","3"
"Low transfer dependency","2001","16-34 y.","Not Employed","213","0.128182803891557","0.111481269191965","0.14488433859115","2"
"Low transfer dependency","2001","16-34 y.","Employed","371","0.0702660506043638","0.0628966490160468","0.0776354521926809","2"
"Low transfer dependency","2001","35-65 y.","Not Employed","323","0.0795912104368688","0.0701588274010201","0.0890235934727176","2"
"Low transfer dependency","2001","35-65 y.","Employed","491","0.0444289738122551","0.040160457551818","0.0486974900726922","2"
"Low transfer dependency","2001","66 and older","Not Employed","67","0.0187955219816639","0.0141508668467223","0.0234401771166056","2"
"Low transfer dependency","2001","66 and older","Employed","","","","","2"
"No transfer dependency","2001","16-34 y.","Not Employed","83","0.0710212546630729","0.0581883242274832","0.0838541850986625","0"
"No transfer dependency","2001","16-34 y.","Employed","1564","0.389306078012286","0.375247626166071","0.4033645298585","0"
"No transfer dependency","2001","35-65 y.","Not Employed","1435","0.500179790540814","0.482754963686735","0.517604617394894","0"
"No transfer dependency","2001","35-65 y.","Employed","2795","0.384230864629378","0.374154186306473","0.394307542952284","0"
"No transfer dependency","2001","66 and older","Employed","133","0.876561830372819","0.824440152240576","0.928683508505062","0"
"No transfer dependency","2001","66 and older","Not Employed","2793","0.868847815973019","0.857302491651941","0.880393140294097","0"
"Very high transfer dependency","2001","35-65 y.","Not Employed","128","0.0450594755142048","0.037830450573866","0.0522885004545437","4"
"Very high transfer dependency","2001","16-34 y.","Not Employed","71","0.0536354185391355","0.0423794244306587","0.0648914126476123","4"
"Very high transfer dependency","2001","16-34 y.","Employed","58","0.0140665665704771","0.010671111746016","0.0174620213949383","4"
"Very high transfer dependency","2001","35-65 y.","Employed","51","0.00663178365632326","0.00495033884403918","0.00831322846860734","4"
"Very high transfer dependency","2001","66 and older","Not Employed","3","","","","4"
"Very high transfer dependency","2001","66 and older","Employed","","","","","4"
"Very low transfer dependency","2001","16-34 y.","Not Employed","1040","0.657660331528942","0.633954334943427","0.681366328114457","1"
"Very low transfer dependency","2001","16-34 y.","Employed","2520","0.501475165435638","0.487059051005085","0.515891279866191","1"
"Very low transfer dependency","2001","35-65 y.","Not Employed","1027","0.298751969752994","0.282800903791907","0.314703035714081","1"
"Very low transfer dependency","2001","35-65 y.","Employed","5498","0.552553330356995","0.542252551754516","0.562854108959474","1"
"Very low transfer dependency","2001","66 and older","Not Employed","397","0.102712267352326","0.0923292509498468","0.113095283754805","1"
"Very low transfer dependency","2001","66 and older","Employed","20","","","","1"
"Complete transfer dependency","2002","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2002","16-34 y.","Not Employed","65","0.0563775104638376","0.045065293619176","0.0676897273084992","5"
"Complete transfer dependency","2002","35-65 y.","Not Employed","144","0.0645422130485173","0.0559340606765887","0.0731503654204458","5"
"Complete transfer dependency","2002","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2002","66 and older","Not Employed","6","","","","5"
"Complete transfer dependency","2002","66 and older","Employed","","","","","5"
"High transfer dependency","2002","16-34 y.","Not Employed","87","0.0757203154735622","0.0627454296742674","0.088695201272857","3"
"High transfer dependency","2002","16-34 y.","Employed","98","0.02962075098092","0.0246361563099685","0.0346053456518715","3"
"High transfer dependency","2002","35-65 y.","Not Employed","130","0.0442003105283257","0.0369996551691104","0.0514009658875411","3"
"High transfer dependency","2002","35-65 y.","Employed","121","0.0162225899913538","0.013741588983302","0.0187035909994056","3"
"High transfer dependency","2002","66 and older","Not Employed","22","","","","3"
"High transfer dependency","2002","66 and older","Employed","1","","","","3"
"Low transfer dependency","2002","16-34 y.","Employed","336","0.0771723534463979","0.0693262823945521","0.0850184244982437","2"
"Low transfer dependency","2002","16-34 y.","Not Employed","184","0.119915668534532","0.103982735015997","0.135848602053068","2"
"Low transfer dependency","2002","35-65 y.","Not Employed","290","0.0878809375575975","0.0779623683246398","0.0977995067905552","2"
"Low transfer dependency","2002","35-65 y.","Employed","457","0.0508014437666255","0.0464888854209242","0.0551140021123269","2"
"Low transfer dependency","2002","66 and older","Not Employed","60","0.0173984148312917","0.0130169924246351","0.0217798372379482","2"
"Low transfer dependency","2002","66 and older","Employed","","","","","2"
"No transfer dependency","2002","16-34 y.","Not Employed","77","0.0666486377399947","0.0544161763302765","0.0788810991497129","0"
"No transfer dependency","2002","16-34 y.","Employed","1481","0.380015649175313","0.365744722644302","0.394286575706324","0"
"No transfer dependency","2002","35-65 y.","Not Employed","1414","0.486472132293563","0.468962101340044","0.503982163247082","0"
"No transfer dependency","2002","35-65 y.","Employed","3186","0.385919159871754","0.376358687170423","0.395479632573084","0"
"No transfer dependency","2002","66 and older","Employed","172","0.830704311939725","0.779243197374078","0.882165426505371","0"
"No transfer dependency","2002","66 and older","Not Employed","2932","0.868672414037536","0.857354209199503","0.879990618875569","0"
"Very high transfer dependency","2002","16-34 y.","Not Employed","65","0.055571623841238","0.0443357542404022","0.0668074934420738","4"
"Very high transfer dependency","2002","16-34 y.","Employed","37","0.00897970178693725","0.00620616904037692","0.0117532345334976","4"
"Very high transfer dependency","2002","35-65 y.","Not Employed","105","0.037755828413003","0.0310783795823502","0.0444332772436559","4"
"Very high transfer dependency","2002","35-65 y.","Employed","34","0.00367589662520597","0.00248739334395253","0.00486439990645941","4"
"Very high transfer dependency","2002","66 and older","Not Employed","2","","","","4"
"Very high transfer dependency","2002","66 and older","Employed","","","","","4"
"Very low transfer dependency","2002","16-34 y.","Not Employed","1119","0.625766243946835","0.602032121520922","0.649500366372749","1"
"Very low transfer dependency","2002","16-34 y.","Employed","2492","0.504211544610432","0.489511601181477","0.518911488039387","1"
"Very low transfer dependency","2002","35-65 y.","Not Employed","1047","0.279148578158993","0.263433501205368","0.294863655112619","1"
"Very low transfer dependency","2002","66 and older","Not Employed","399","0.102450040081264","0.0922885607955773","0.11261151936695","1"
"Very low transfer dependency","2002","66 and older","Employed","31","0.166920966889466","0.115749065382352","0.21809286839658","1"
"Very low transfer dependency","2002","35-65 y.","Employed","6162","0.543380909745061","0.53359845962128","0.553163359868842","1"
"Complete transfer dependency","2003","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2003","16-34 y.","Not Employed","88","0.0844390852711994","0.0707723459424734","0.0981058245999254","5"
"Complete transfer dependency","2003","35-65 y.","Not Employed","146","0.0690670185863442","0.0599888282801803","0.0781452088925081","5"
"Complete transfer dependency","2003","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2003","66 and older","Not Employed","4","","","","5"
"Complete transfer dependency","2003","66 and older","Employed","","","","","5"
"High transfer dependency","2003","16-34 y.","Not Employed","79","0.0549647540658212","0.043762235392172","0.0661672727394705","3"
"High transfer dependency","2003","16-34 y.","Employed","118","0.0306772697143969","0.025439005063205","0.0359155343655888","3"
"High transfer dependency","2003","35-65 y.","Not Employed","118","0.0364059280722351","0.0297003251512404","0.0431115309932298","3"
"High transfer dependency","2003","35-65 y.","Employed","108","0.0141287097950853","0.0117546872468869","0.0165027323432836","3"
"High transfer dependency","2003","66 and older","Not Employed","15","","","","3"
"High transfer dependency","2003","66 and older","Employed","","","","","3"
"Low transfer dependency","2003","16-34 y.","Not Employed","199","0.116207454051069","0.100455236930471","0.131959671171666","2"
"Low transfer dependency","2003","16-34 y.","Employed","339","0.0815718986553195","0.073257367733319","0.0898864295773199","2"
"Low transfer dependency","2003","35-65 y.","Employed","507","0.0556455233199534","0.051034406610066","0.0602566400298409","2"
"Low transfer dependency","2003","66 and older","Not Employed","75","0.0235247030632573","0.0184948817305124","0.0285545243960022","2"
"Low transfer dependency","2003","35-65 y.","Not Employed","284","0.0856227998742422","0.0756052358592983","0.0956403638891861","2"
"Low transfer dependency","2003","66 and older","Employed","1","","","","2"
"No transfer dependency","2003","16-34 y.","Not Employed","69","0.0568712640283337","0.0454876160311342","0.0682549120255332","0"
"No transfer dependency","2003","16-34 y.","Employed","1334","0.358909192748018","0.344337937987979","0.373480447508057","0"
"No transfer dependency","2003","35-65 y.","Not Employed","1331","0.462850761021504","0.444999344103987","0.48070217793902","0"
"No transfer dependency","2003","35-65 y.","Employed","2996","0.385109070137754","0.375320609597156","0.394897530678353","0"
"No transfer dependency","2003","66 and older","Employed","178","0.872987996393742","0.827626284292229","0.918349708495256","0"
"No transfer dependency","2003","66 and older","Not Employed","2958","0.853826510927897","0.842102425419277","0.865550596436517","0"
"Very high transfer dependency","2003","35-65 y.","Not Employed","100","0.0390318625075559","0.0320981017727761","0.0459656232423356","4"
"Very high transfer dependency","2003","16-34 y.","Not Employed","75","0.0681131884841836","0.0557295941457358","0.0804967828226315","4"
"Very high transfer dependency","2003","16-34 y.","Employed","52","0.0149252546720041","0.0112419270214045","0.0186085823226037","4"
"Very high transfer dependency","2003","35-65 y.","Employed","63","0.0101506220317378","0.0081343256864243","0.0121669183770513","4"
"Very high transfer dependency","2003","66 and older","Not Employed","2","","","","4"
"Very high transfer dependency","2003","66 and older","Employed","","","","","4"
"Very low transfer dependency","2003","16-34 y.","Employed","2320","0.513916384210261","0.498733768181025","0.529099000239497","1"
"Very low transfer dependency","2003","16-34 y.","Not Employed","1080","0.619404254099393","0.595538861366441","0.643269646832346","1"
"Very low transfer dependency","2003","35-65 y.","Not Employed","1018","0.307021629938119","0.290507752934169","0.323535506942069","1"
"Very low transfer dependency","2003","35-65 y.","Employed","5820","0.534966074715469","0.524933118507685","0.544999030923253","1"
"Very low transfer dependency","2003","66 and older","Not Employed","434","0.114245613780676","0.103688716974997","0.124802510586356","1"
"Very low transfer dependency","2003","66 and older","Employed","28","","","","1"
"Complete transfer dependency","2004","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2004","16-34 y.","Not Employed","67","0.059176649448454","0.047714920850103","0.070638378046805","5"
"Complete transfer dependency","2004","35-65 y.","Not Employed","146","0.069828007954649","0.0604844252431001","0.079171590666198","5"
"Complete transfer dependency","2004","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2004","66 and older","Not Employed","2","","","","5"
"Complete transfer dependency","2004","66 and older","Employed","","","","","5"
"High transfer dependency","2004","16-34 y.","Not Employed","75","0.0501761945537403","0.0395716681907216","0.060780720916759","3"
"High transfer dependency","2004","16-34 y.","Employed","114","0.0331695777122105","0.0275326130081854","0.0388065424162356","3"
"High transfer dependency","2004","35-65 y.","Not Employed","109","0.034968359966291","0.0282335493601269","0.0417031705724551","3"
"High transfer dependency","2004","35-65 y.","Employed","127","0.0177948248340063","0.0150912845934348","0.0204983650745777","3"
"High transfer dependency","2004","66 and older","Employed","","","","","3"
"High transfer dependency","2004","66 and older","Not Employed","15","","","","3"
"Low transfer dependency","2004","16-34 y.","Not Employed","211","0.147797876669585","0.130558312030429","0.165037441308741","2"
"Low transfer dependency","2004","16-34 y.","Employed","351","0.0941488710787331","0.0849563176257415","0.103341424531725","2"
"Low transfer dependency","2004","35-65 y.","Not Employed","267","0.0829417430852733","0.0728305589222396","0.0930529272483071","2"
"Low transfer dependency","2004","35-65 y.","Employed","482","0.0560613256727978","0.0513570968109336","0.0607655545346621","2"
"Low transfer dependency","2004","66 and older","Not Employed","76","0.0233098639702845","0.0183672709895512","0.0282524569510178","2"
"Low transfer dependency","2004","66 and older","Employed","1","","","","2"
"No transfer dependency","2004","16-34 y.","Not Employed","90","0.0720341097772614","0.0594750827837442","0.0845931367707787","0"
"No transfer dependency","2004","16-34 y.","Employed","1237","0.348171117551342","0.333175534332896","0.363166700769789","0"
"No transfer dependency","2004","35-65 y.","Not Employed","1211","0.453845007814373","0.435592240646014","0.472097774982733","0"
"No transfer dependency","2004","35-65 y.","Employed","2841","0.376074497529743","0.366168728871133","0.385980266188353","0"
"No transfer dependency","2004","66 and older","Employed","191","0.849404064078344","0.802774896267935","0.896033231888754","0"
"No transfer dependency","2004","66 and older","Not Employed","3013","0.845843726439328","0.834015156401181","0.857672296477475","0"
"Very high transfer dependency","2004","35-65 y.","Not Employed","117","0.0486935594078021","0.0408029061717741","0.0565842126438302","4"
"Very high transfer dependency","2004","16-34 y.","Employed","52","0.0196815525620075","0.0153092173009518","0.0240538878230631","4"
"Very high transfer dependency","2004","16-34 y.","Not Employed","97","0.0717215600335587","0.0591876986802454","0.0842554213868721","4"
"Very high transfer dependency","2004","35-65 y.","Employed","64","0.0100247307841043","0.00798753202746744","0.0120619295407411","4"
"Very high transfer dependency","2004","66 and older","Not Employed","3","","","","4"
"Very high transfer dependency","2004","66 and older","Employed","","","","","4"
"Very low transfer dependency","2004","16-34 y.","Not Employed","1088","0.599093609517401","0.575287428927797","0.622899790107005","1"
"Very low transfer dependency","2004","16-34 y.","Employed","2123","0.504828881095706","0.489090866633225","0.520566895558188","1"
"Very low transfer dependency","2004","35-65 y.","Not Employed","1008","0.309723321771611","0.29277153295869","0.326675110584532","1"
"Very low transfer dependency","2004","35-65 y.","Employed","5672","0.540044621179349","0.529852665089932","0.550236577268765","1"
"Very low transfer dependency","2004","66 and older","Not Employed","471","0.123368614631431","0.112596091649488","0.134141137613373","1"
"Very low transfer dependency","2004","66 and older","Employed","34","0.14725440674779","0.101054854818876","0.193453958676704","1"
"Complete transfer dependency","2005","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2005","16-34 y.","Not Employed","80","0.0619617696424379","0.0499944412328695","0.0739290980520063","5"
"Complete transfer dependency","2005","35-65 y.","Not Employed","139","0.0730731873002776","0.063154892772606","0.0829914818279492","5"
"Complete transfer dependency","2005","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2005","66 and older","Not Employed","","","","","5"
"Complete transfer dependency","2005","66 and older","Employed","","","","","5"
"High transfer dependency","2005","16-34 y.","Not Employed","88","0.0662211318517695","0.0538774319733952","0.0785648317301438","3"
"High transfer dependency","2005","16-34 y.","Employed","110","0.0342189550328209","0.0283221755816817","0.0401157344839601","3"
"High transfer dependency","2005","35-65 y.","Not Employed","139","0.0526748628839335","0.0441617872784566","0.0611879384894104","3"
"High transfer dependency","2005","35-65 y.","Employed","112","0.0152900314754031","0.0127276537937356","0.0178524091570706","3"
"High transfer dependency","2005","66 and older","Employed","","","","","3"
"High transfer dependency","2005","66 and older","Not Employed","21","","","","3"
"Low transfer dependency","2005","16-34 y.","Not Employed","209","0.144108535705197","0.126675250560009","0.161541820850386","2"
"Low transfer dependency","2005","16-34 y.","Employed","344","0.0996844256545222","0.0899669555880937","0.109401895720951","2"
"Low transfer dependency","2005","35-65 y.","Not Employed","278","0.0959672532843484","0.0847421882366176","0.107192318332079","2"
"Low transfer dependency","2005","35-65 y.","Employed","476","0.0571601762683288","0.0523123111865759","0.0620080413500817","2"
"Low transfer dependency","2005","66 and older","Not Employed","78","0.0239393421705859","0.0189299719340426","0.0289487124071291","2"
"Low transfer dependency","2005","66 and older","Employed","3","","","","2"
"No transfer dependency","2005","16-34 y.","Not Employed","74","0.0450477600339457","0.0347521411034905","0.0553433789644009","0"
"No transfer dependency","2005","16-34 y.","Employed","1173","0.344371243974228","0.32895833508938","0.359784152859075","0"
"No transfer dependency","2005","35-65 y.","Not Employed","1121","0.428283670753241","0.409425858427618","0.447141483078865","0"
"No transfer dependency","2005","35-65 y.","Employed","2797","0.372394306852561","0.362298762532042","0.38248985117308","0"
"No transfer dependency","2005","66 and older","Not Employed","3032","0.851186515380447","0.83952319698608","0.862849833774814","0"
"No transfer dependency","2005","66 and older","Employed","186","0.820545793638309","0.770516761112473","0.870574826164144","0"
"Very high transfer dependency","2005","16-34 y.","Not Employed","98","0.0804719350979951","0.0669689511836217","0.0939749190123685","4"
"Very high transfer dependency","2005","16-34 y.","Employed","66","0.0236772408732565","0.018745452557452","0.028609029189061","4"
"Very high transfer dependency","2005","35-65 y.","Not Employed","107","0.0495105729939142","0.0412433838440254","0.057777762143803","4"
"Very high transfer dependency","2005","35-65 y.","Employed","67","0.0120659584295755","0.00978598558949183","0.0143459312696592","4"
"Very high transfer dependency","2005","66 and older","Not Employed","7","","","","4"
"Very high transfer dependency","2005","66 and older","Employed","","","","","4"
"Very low transfer dependency","2005","16-34 y.","Employed","1958","0.498048134465173","0.481829702261152","0.514266566669194","1"
"Very low transfer dependency","2005","16-34 y.","Not Employed","1010","0.602188867668654","0.577893142798894","0.626484592538415","1"
"Very low transfer dependency","2005","35-65 y.","Not Employed","861","0.300490452784285","0.283018259916177","0.317962645652393","1"
"Very low transfer dependency","2005","35-65 y.","Employed","5357","0.543089526974132","0.532687066929476","0.553491987018787","1"
"Very low transfer dependency","2005","66 and older","Not Employed","439","0.116167290482715","0.105666654920948","0.126667926044482","1"
"Very low transfer dependency","2005","66 and older","Employed","37","0.149698589333409","0.103184001699434","0.196213176967384","1"
"Complete transfer dependency","2006","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2006","16-34 y.","Not Employed","90","0.0747113192987049","0.062303788304211","0.0871188502931989","5"
"Complete transfer dependency","2006","35-65 y.","Not Employed","161","0.0861311589127249","0.0757430592885597","0.0965192585368901","5"
"Complete transfer dependency","2006","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2006","66 and older","Not Employed","6","","","","5"
"Complete transfer dependency","2006","66 and older","Employed","","","","","5"
"High transfer dependency","2006","16-34 y.","Not Employed","115","0.076241163846253","0.0637176095561183","0.0887647181363877","3"
"High transfer dependency","2006","16-34 y.","Employed","150","0.0467722194199519","0.0398709245453489","0.0536735142945549","3"
"High transfer dependency","2006","35-65 y.","Not Employed","140","0.055926843909934","0.0474188532216821","0.0644348345981859","3"
"High transfer dependency","2006","35-65 y.","Employed","134","0.0168579617181086","0.0142588911189898","0.0194570323172274","3"
"High transfer dependency","2006","66 and older","Not Employed","19","","","","3"
"High transfer dependency","2006","66 and older","Employed","","","","","3"
"Low transfer dependency","2006","16-34 y.","Not Employed","195","0.127763610180936","0.11201021275131","0.143517007610562","2"
"Low transfer dependency","2006","16-34 y.","Employed","335","0.102716821573902","0.0927942600897969","0.112639383058008","2"
"Low transfer dependency","2006","35-65 y.","Not Employed","260","0.0856605156728146","0.075298169297973","0.0960228620476562","2"
"Low transfer dependency","2006","35-65 y.","Employed","482","0.0540405871141489","0.0494759769554807","0.0586051972728171","2"
"Low transfer dependency","2006","66 and older","Not Employed","77","0.0213834679067403","0.0170002042281782","0.0257667315853025","2"
"Low transfer dependency","2006","66 and older","Employed","5","","","","2"
"No transfer dependency","2006","16-34 y.","Not Employed","82","0.0691093361752157","0.0571399676318793","0.081078704718552","0"
"No transfer dependency","2006","16-34 y.","Employed","1141","0.343710327683064","0.328187089348274","0.359233566017853","0"
"No transfer dependency","2006","35-65 y.","Not Employed","1207","0.424185931256299","0.405886681206251","0.442485181306348","0"
"No transfer dependency","2006","35-65 y.","Employed","3146","0.381576982663461","0.371769866510141","0.39138409881678","0"
"No transfer dependency","2006","66 and older","Not Employed","3615","0.85759598918174","0.847006994396884","0.868184983966596","0"
"No transfer dependency","2006","66 and older","Employed","243","0.841855377712285","0.799860622754553","0.883850132670017","0"
"Very high transfer dependency","2006","16-34 y.","Not Employed","115","0.0800249769527534","0.0672207212500607","0.0928292326554461","4"
"Very high transfer dependency","2006","16-34 y.","Employed","78","0.0299878396619129","0.0244134229767355","0.0355622563470902","4"
"Very high transfer dependency","2006","35-65 y.","Not Employed","125","0.0519457221386896","0.0437288690777174","0.0601625751996619","4"
"Very high transfer dependency","2006","35-65 y.","Employed","102","0.01485604523968","0.0124136898067213","0.0172984006726387","4"
"Very high transfer dependency","2006","66 and older","Not Employed","8","","","","4"
"Very high transfer dependency","2006","66 and older","Employed","","","","","4"
"Very low transfer dependency","2006","16-34 y.","Employed","1892","0.476812791661169","0.460488259004527","0.493137324317812","1"
"Very low transfer dependency","2006","16-34 y.","Not Employed","1128","0.572149593546137","0.548801344739762","0.595497842352513","1"
"Very low transfer dependency","2006","66 and older","Not Employed","459","0.108283848527289","0.0988682613034521","0.117699435751126","1"
"Very low transfer dependency","2006","35-65 y.","Employed","5561","0.532668423264602","0.522595664082035","0.542741182447168","1"
"Very low transfer dependency","2006","66 and older","Employed","42","0.125507412671279","0.0873778480209197","0.163636977321639","1"
"Very low transfer dependency","2006","35-65 y.","Not Employed","909","0.296149828109537","0.279245034279499","0.313054621939576","1"
"Complete transfer dependency","2007","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2007","16-34 y.","Not Employed","88","0.0826285147621083","0.0692381419051756","0.096018887619041","5"
"Complete transfer dependency","2007","35-65 y.","Not Employed","162","0.085265323590398","0.0742671927630336","0.0962634544177624","5"
"Complete transfer dependency","2007","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2007","66 and older","Not Employed","2","","","","5"
"Complete transfer dependency","2007","66 and older","Employed","","","","","5"
"High transfer dependency","2007","16-34 y.","Not Employed","79","0.0570379901045216","0.0457586346416866","0.0683173455673566","3"
"High transfer dependency","2007","16-34 y.","Employed","126","0.0527589169454581","0.0451842538460258","0.0603335800448903","3"
"High transfer dependency","2007","35-65 y.","Not Employed","124","0.0569169580444475","0.0477930500745586","0.0660408660143364","3"
"High transfer dependency","2007","35-65 y.","Employed","132","0.01702176131859","0.0143254403090902","0.0197180823280897","3"
"High transfer dependency","2007","66 and older","Not Employed","25","","","","3"
"High transfer dependency","2007","66 and older","Employed","2","","","","3"
"Low transfer dependency","2007","16-34 y.","Not Employed","181","0.122739449767512","0.106780237008394","0.138698662526629","2"
"Low transfer dependency","2007","16-34 y.","Employed","318","0.0970842065813639","0.0870523101392017","0.107116103023526","2"
"Low transfer dependency","2007","35-65 y.","Not Employed","231","0.0865194371356821","0.0754483164288031","0.097590557842561","2"
"Low transfer dependency","2007","35-65 y.","Employed","418","0.0534322768192896","0.04874441197902","0.0581201416595592","2"
"Low transfer dependency","2007","66 and older","Not Employed","87","0.0220588725409561","0.0175734825861308","0.0265442624957814","2"
"Low transfer dependency","2007","66 and older","Employed","2","","","","2"
"No transfer dependency","2007","16-34 y.","Not Employed","72","0.0509901261571838","0.0402913651226215","0.061688887191746","0"
"No transfer dependency","2007","16-34 y.","Employed","1098","0.364407021278321","0.348100247876099","0.380713794680544","0"
"No transfer dependency","2007","35-65 y.","Not Employed","1024","0.419061737304102","0.399631008824143","0.438492465784061","0"
"No transfer dependency","2007","35-65 y.","Employed","2964","0.380695576022557","0.370574226983878","0.390816925061236","0"
"No transfer dependency","2007","66 and older","Employed","222","0.812261243797597","0.765853711771954","0.85866877582324","0"
"No transfer dependency","2007","66 and older","Not Employed","3564","0.859545755164165","0.848934808549573","0.870156701778758","0"
"Very high transfer dependency","2007","16-34 y.","Not Employed","99","0.0835513090196059","0.0700931459756194","0.0970094720635925","4"
"Very high transfer dependency","2007","16-34 y.","Employed","72","0.0246920844045581","0.0194339113705414","0.0299502574385748","4"
"Very high transfer dependency","2007","35-65 y.","Not Employed","137","0.0650296893338248","0.0553192285753179","0.0747401500923317","4"
"Very high transfer dependency","2007","35-65 y.","Employed","88","0.0130711218883948","0.010703584989243","0.0154386587875467","4"
"Very high transfer dependency","2007","66 and older","Not Employed","6","","","","4"
"Very high transfer dependency","2007","66 and older","Employed","","","","","4"
"Very low transfer dependency","2007","16-34 y.","Employed","1732","0.461057770790299","0.444167605372035","0.477947936208563","1"
"Very low transfer dependency","2007","16-34 y.","Not Employed","1105","0.603052610189069","0.579256873500162","0.626848346877975","1"
"Very low transfer dependency","2007","66 and older","Not Employed","435","0.108288831359729","0.0987990516391147","0.117778611080343","1"
"Very low transfer dependency","2007","66 and older","Employed","46","0.153434466262319","0.11060374439994","0.196265188124698","1"
"Very low transfer dependency","2007","35-65 y.","Employed","5239","0.535779263951168","0.525383590851759","0.546174937050578","1"
"Very low transfer dependency","2007","35-65 y.","Not Employed","799","0.287206854591546","0.269388637521342","0.30502507166175","1"
"Complete transfer dependency","2008","16-34 y.","Not Employed","68","0.0716154105887656","0.0581518540339492","0.085078967143582","5"
"Complete transfer dependency","2008","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2008","35-65 y.","Not Employed","146","0.109014764802088","0.0959260480920451","0.12210348151213","5"
"Complete transfer dependency","2008","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2008","66 and older","Not Employed","3","","","","5"
"Complete transfer dependency","2008","66 and older","Employed","","","","","5"
"High transfer dependency","2008","35-65 y.","Not Employed","89","0.0438342916305334","0.0352363848573417","0.0524321984037251","3"
"High transfer dependency","2008","16-34 y.","Not Employed","61","0.0444751181249742","0.0337111562746164","0.0552390799753321","3"
"High transfer dependency","2008","16-34 y.","Employed","105","0.044487414470442","0.037250610236473","0.051724218704411","3"
"High transfer dependency","2008","35-65 y.","Employed","120","0.0206901891974137","0.0176397849145044","0.023740593480323","3"
"High transfer dependency","2008","66 and older","Employed","","","","","3"
"High transfer dependency","2008","66 and older","Not Employed","19","","","","3"
"Low transfer dependency","2008","16-34 y.","Not Employed","149","0.134138970975528","0.116344127336462","0.151933814614594","2"
"Low transfer dependency","2008","16-34 y.","Employed","281","0.0885428940446223","0.0785715199570919","0.0985142681321527","2"
"Low transfer dependency","2008","35-65 y.","Not Employed","182","0.0775519491033294","0.0663191893374723","0.0887847088691865","2"
"Low transfer dependency","2008","35-65 y.","Employed","352","0.0458848033950787","0.0414009648863817","0.0503686419037757","2"
"Low transfer dependency","2008","66 and older","Not Employed","92","0.0264323056958269","0.0214905822136273","0.0313740291780265","2"
"Low transfer dependency","2008","66 and older","Employed","4","","","","2"
"No transfer dependency","2008","16-34 y.","Not Employed","67","0.0465907612364902","0.0355859606913519","0.0575955617816286","0"
"No transfer dependency","2008","16-34 y.","Employed","1053","0.370211540174373","0.35326299750818","0.387160082840567","0"
"No transfer dependency","2008","35-65 y.","Not Employed","923","0.44445761395873","0.423589032523576","0.465326195393883","0"
"No transfer dependency","2008","35-65 y.","Employed","2846","0.386494808973461","0.376059722030118","0.396929895916804","0"
"No transfer dependency","2008","66 and older","Not Employed","3500","0.862275779265089","0.851659896969821","0.872891661560358","0"
"No transfer dependency","2008","66 and older","Employed","241","0.845096259301717","0.80323703413709","0.886955484466343","0"
"Very high transfer dependency","2008","16-34 y.","Not Employed","90","0.0781456539560533","0.0641312005774425","0.0921601073346641","4"
"Very high transfer dependency","2008","16-34 y.","Employed","64","0.0179213760293475","0.0132647770256466","0.0225779750330483","4"
"Very high transfer dependency","2008","35-65 y.","Not Employed","117","0.0530988232981819","0.0436817938196338","0.06251585277673","4"
"Very high transfer dependency","2008","35-65 y.","Employed","80","0.0130255582123321","0.0105957821805546","0.0154553342441095","4"
"Very high transfer dependency","2008","66 and older","Not Employed","5","","","","4"
"Very high transfer dependency","2008","66 and older","Employed","","","","","4"
"Very low transfer dependency","2008","16-34 y.","Employed","1615","0.478836775281215","0.461302385131841","0.496371165430588","1"
"Very low transfer dependency","2008","16-34 y.","Not Employed","974","0.625034085118189","0.599756222984548","0.65031194725183","1"
