"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","2001","indirect migration background","middle vocational","26","","",""
"Paid","2001","indirect migration background","vocational + Abi","2","","",""
"Paid","2001","indirect migration background","higher vocational","3","","",""
"Paid","2001","indirect migration background","higher education","3","","",""
"Not paid","2001","no migration background","in school","1","","",""
"Not paid","2001","no migration background","inadequately","","","",""
"Not paid","2001","no migration background","general elemantary","43","0.118030233969562","0.0841802193627929","0.151880248576331"
"Not paid","2001","no migration background","middle vocational","372","0.0967916671678573","0.087234829061583","0.106348505274132"
"Not paid","2001","no migration background","vocational + Abi","66","0.170175806904716","0.131029714634938","0.209321899174495"
"Not paid","2001","no migration background","higher vocational","93","0.150163103470149","0.122486836388438","0.177839370551859"
"Not paid","2001","no migration background","higher education","558","0.339922885133983","0.316705601916337","0.363140168351629"
"Not paid","2001","direct migration background","in school","","","",""
"Not paid","2001","direct migration background","inadequately","","","",""
"Not paid","2001","direct migration background","general elemantary","11","","",""
"Not paid","2001","direct migration background","middle vocational","29","","",""
"Not paid","2001","direct migration background","vocational + Abi","10","","",""
"Not paid","2001","direct migration background","higher vocational","6","","",""
"Not paid","2001","direct migration background","higher education","45","0.372254447349192","0.290710266091489","0.453798628606895"
"Not paid","2001","indirect migration background","in school","","","",""
"Not paid","2001","indirect migration background","inadequately","","","",""
"Not paid","2001","indirect migration background","general elemantary","6","","",""
"Not paid","2001","indirect migration background","middle vocational","12","","",""
"Not paid","2001","indirect migration background","vocational + Abi","6","","",""
"Not paid","2001","indirect migration background","higher vocational","3","","",""
"Not paid","2001","indirect migration background","higher education","12","","",""
"Acclaimed","2002","no migration background","in school","2","","",""
"Acclaimed","2002","no migration background","inadequately","5","","",""
"Acclaimed","2002","no migration background","general elemantary","155","0.476265684548233","0.421199534934679","0.531331834161788"
"Acclaimed","2002","no migration background","middle vocational","1766","0.509509143017082","0.492987495368631","0.526030790665534"
"Acclaimed","2002","no migration background","vocational + Abi","218","0.532328172599034","0.484495980998368","0.580160364199701"
"Acclaimed","2002","no migration background","higher vocational","346","0.555749493660728","0.517955955216871","0.593543032104584"
"Acclaimed","2002","no migration background","higher education","742","0.393391216104528","0.37214606589966","0.414636366309396"
"Acclaimed","2002","direct migration background","in school","","","",""
"Acclaimed","2002","direct migration background","inadequately","6","","",""
"Acclaimed","2002","direct migration background","general elemantary","37","0.319665945856238","0.232118368289484","0.407213523422991"
"Acclaimed","2002","direct migration background","middle vocational","113","0.432259501049989","0.376014080230772","0.488504921869207"
"Acclaimed","2002","direct migration background","vocational + Abi","27","","",""
"Acclaimed","2002","direct migration background","higher vocational","31","0.395951174490958","0.27796449928764","0.513937849694276"
"Acclaimed","2002","direct migration background","higher education","62","0.450016200676144","0.370665888411266","0.529366512941023"
"Acclaimed","2002","indirect migration background","in school","1","","",""
"Acclaimed","2002","indirect migration background","inadequately","","","",""
"Acclaimed","2002","indirect migration background","general elemantary","19","","",""
"Acclaimed","2002","indirect migration background","middle vocational","56","0.462533451141854","0.377152746142198","0.54791415614151"
"Acclaimed","2002","indirect migration background","vocational + Abi","8","","",""
"Acclaimed","2002","indirect migration background","higher vocational","11","","",""
"Acclaimed","2002","indirect migration background","higher education","13","","",""
"Partly, partly","2002","no migration background","in school","3","","",""
"Partly, partly","2002","no migration background","inadequately","1","","",""
"Partly, partly","2002","no migration background","general elemantary","65","0.193846186141312","0.150260675689054","0.23743169659357"
"Partly, partly","2002","no migration background","middle vocational","827","0.235734130276573","0.221706142707862","0.249762117845285"
"Partly, partly","2002","no migration background","vocational + Abi","89","0.191267931381081","0.153564284196056","0.228971578566106"
"Partly, partly","2002","no migration background","higher vocational","147","0.199760543908183","0.169349670906745","0.23017141690962"
"Partly, partly","2002","no migration background","higher education","302","0.154821298904169","0.139089341757649","0.17055325605069"
"Partly, partly","2002","direct migration background","in school","","","",""
"Partly, partly","2002","direct migration background","inadequately","3","","",""
"Partly, partly","2002","direct migration background","general elemantary","23","","",""
"Partly, partly","2002","direct migration background","middle vocational","92","0.254638304495358","0.205174745537684","0.304101863453031"
"Partly, partly","2002","direct migration background","vocational + Abi","14","","",""
"Partly, partly","2002","direct migration background","higher vocational","12","","",""
"Partly, partly","2002","direct migration background","higher education","20","","",""
"Partly, partly","2002","indirect migration background","in school","","","",""
"Partly, partly","2002","indirect migration background","inadequately","","","",""
"Partly, partly","2002","indirect migration background","general elemantary","8","","",""
"Partly, partly","2002","indirect migration background","middle vocational","34","0.259093565442938","0.184065726030867","0.334121404855008"
"Partly, partly","2002","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","2002","indirect migration background","higher vocational","4","","",""
"Partly, partly","2002","indirect migration background","higher education","10","","",""
"Paid","2002","no migration background","in school","15","","",""
"Paid","2002","no migration background","inadequately","3","","",""
"Paid","2002","no migration background","general elemantary","54","0.188458950904822","0.145340000543325","0.231577901266319"
"Paid","2002","no migration background","middle vocational","506","0.148208200353912","0.13646558727266","0.159950813435165"
"Paid","2002","no migration background","vocational + Abi","34","0.0986372226296291","0.0700527504366473","0.127221694822611"
"Paid","2002","no migration background","higher vocational","61","0.102428929238295","0.0793662482880049","0.125491610188586"
"Paid","2002","no migration background","higher education","91","0.0431141970532386","0.0342806864221952","0.0519477076842821"
"Paid","2002","direct migration background","in school","","","",""
"Paid","2002","direct migration background","inadequately","9","","",""
"Paid","2002","direct migration background","general elemantary","41","0.361593442234219","0.27139609089473","0.451790793573707"
"Paid","2002","direct migration background","middle vocational","74","0.258243985552861","0.208552085270976","0.307935885834747"
"Paid","2002","direct migration background","vocational + Abi","24","","",""
"Paid","2002","direct migration background","higher vocational","15","","",""
"Paid","2002","direct migration background","higher education","19","","",""
"Paid","2002","indirect migration background","in school","2","","",""
"Paid","2002","indirect migration background","inadequately","","","",""
"Paid","2002","indirect migration background","general elemantary","9","","",""
"Paid","2002","indirect migration background","middle vocational","25","","",""
"Paid","2002","indirect migration background","vocational + Abi","2","","",""
"Paid","2002","indirect migration background","higher vocational","1","","",""
"Paid","2002","indirect migration background","higher education","1","","",""
"Not paid","2002","no migration background","in school","3","","",""
"Not paid","2002","no migration background","inadequately","1","","",""
"Not paid","2002","no migration background","general elemantary","42","0.141429178405633","0.103008757229006","0.17984959958226"
"Not paid","2002","no migration background","middle vocational","418","0.106548526352432","0.0963515569687308","0.116745495736133"
"Not paid","2002","no migration background","vocational + Abi","77","0.177766673390256","0.141115940743023","0.214417406037489"
"Not paid","2002","no migration background","higher vocational","110","0.142061033192795","0.115507046543741","0.168615019841848"
"Not paid","2002","no migration background","higher education","896","0.408673287938064","0.387293912976627","0.430052662899501"
"Not paid","2002","direct migration background","in school","","","",""
"Not paid","2002","direct migration background","inadequately","1","","",""
"Not paid","2002","direct migration background","general elemantary","8","","",""
"Not paid","2002","direct migration background","middle vocational","19","","",""
"Not paid","2002","direct migration background","vocational + Abi","6","","",""
"Not paid","2002","direct migration background","higher vocational","8","","",""
"Not paid","2002","direct migration background","higher education","50","0.295194084857195","0.222441536060682","0.367946633653707"
"Not paid","2002","indirect migration background","in school","","","",""
"Not paid","2002","indirect migration background","inadequately","","","",""
"Not paid","2002","indirect migration background","general elemantary","9","","",""
"Not paid","2002","indirect migration background","middle vocational","16","","",""
"Not paid","2002","indirect migration background","vocational + Abi","7","","",""
"Not paid","2002","indirect migration background","higher vocational","3","","",""
"Not paid","2002","indirect migration background","higher education","16","","",""
"Acclaimed","2003","no migration background","in school","","","",""
"Acclaimed","2003","no migration background","inadequately","5","","",""
"Acclaimed","2003","no migration background","general elemantary","175","0.540784825951097","0.486772288761636","0.594797363140559"
"Acclaimed","2003","no migration background","middle vocational","1755","0.544424459574933","0.527572483160606","0.56127643598926"
"Acclaimed","2003","no migration background","vocational + Abi","229","0.537898329535938","0.490554633610123","0.585242025461752"
"Acclaimed","2003","no migration background","higher vocational","333","0.539905315493821","0.501589875048212","0.57822075593943"
"Acclaimed","2003","no migration background","higher education","725","0.417771551233796","0.395303726673293","0.440239375794299"
"Acclaimed","2003","direct migration background","in school","","","",""
"Acclaimed","2003","direct migration background","inadequately","6","","",""
"Acclaimed","2003","direct migration background","general elemantary","40","0.448574180296638","0.344066273439907","0.553082087153369"
"Acclaimed","2003","direct migration background","middle vocational","116","0.493915738826703","0.43482497655368","0.553006501099726"
"Acclaimed","2003","direct migration background","vocational + Abi","36","0.413882819577441","0.303151055113444","0.524614584041438"
"Acclaimed","2003","direct migration background","higher vocational","22","","",""
"Acclaimed","2003","direct migration background","higher education","56","0.457249168004465","0.373214610482406","0.541283725526525"
"Acclaimed","2003","indirect migration background","in school","","","",""
"Acclaimed","2003","indirect migration background","inadequately","","","",""
"Acclaimed","2003","indirect migration background","general elemantary","20","","",""
"Acclaimed","2003","indirect migration background","middle vocational","57","0.416119640229335","0.331711664756186","0.500527615702483"
"Acclaimed","2003","indirect migration background","vocational + Abi","11","","",""
"Acclaimed","2003","indirect migration background","higher vocational","10","","",""
"Acclaimed","2003","indirect migration background","higher education","17","","",""
"Partly, partly","2003","no migration background","in school","","","",""
"Partly, partly","2003","no migration background","inadequately","","","",""
"Partly, partly","2003","no migration background","general elemantary","63","0.208386618564763","0.164365031880732","0.252408205248794"
"Partly, partly","2003","no migration background","middle vocational","723","0.210316907971735","0.196526873792617","0.224106942150853"
"Partly, partly","2003","no migration background","vocational + Abi","73","0.177425934067404","0.141148267227399","0.213703600907409"
"Partly, partly","2003","no migration background","higher vocational","144","0.206455917752955","0.17533942722137","0.23757240828454"
"Partly, partly","2003","no migration background","higher education","274","0.141520974657438","0.125642084974834","0.157399864340043"
"Partly, partly","2003","direct migration background","in school","","","",""
"Partly, partly","2003","direct migration background","inadequately","1","","",""
"Partly, partly","2003","direct migration background","general elemantary","18","","",""
"Partly, partly","2003","direct migration background","middle vocational","77","0.194150937161964","0.147401289475015","0.240900584848913"
"Partly, partly","2003","direct migration background","vocational + Abi","11","","",""
"Partly, partly","2003","direct migration background","higher vocational","17","","",""
"Partly, partly","2003","direct migration background","higher education","23","","",""
"Partly, partly","2003","indirect migration background","in school","","","",""
"Partly, partly","2003","indirect migration background","inadequately","1","","",""
"Partly, partly","2003","indirect migration background","general elemantary","3","","",""
"Partly, partly","2003","indirect migration background","middle vocational","29","","",""
"Partly, partly","2003","indirect migration background","vocational + Abi","5","","",""
"Partly, partly","2003","indirect migration background","higher vocational","6","","",""
"Partly, partly","2003","indirect migration background","higher education","9","","",""
"Paid","2003","no migration background","in school","3","","",""
"Paid","2003","no migration background","inadequately","4","","",""
"Paid","2003","no migration background","general elemantary","54","0.176583352708898","0.135253970322969","0.217912735094828"
"Paid","2003","no migration background","middle vocational","454","0.138894204899334","0.127191880102285","0.150596529696382"
"Paid","2003","no migration background","vocational + Abi","29","","",""
"Paid","2003","no migration background","higher vocational","56","0.0785256675756736","0.057846223829844","0.0992051113215032"
"Paid","2003","no migration background","higher education","95","0.0589254518123957","0.0481977089258233","0.069653194698968"
"Paid","2003","direct migration background","in school","","","",""
"Paid","2003","direct migration background","inadequately","9","","",""
"Paid","2003","direct migration background","general elemantary","26","","",""
"Paid","2003","direct migration background","middle vocational","63","0.262162648983968","0.210181308997335","0.3141439889706"
"Paid","2003","direct migration background","vocational + Abi","21","","",""
"Paid","2003","direct migration background","higher vocational","7","","",""
"Paid","2003","direct migration background","higher education","20","","",""
"Paid","2003","indirect migration background","in school","1","","",""
"Paid","2003","indirect migration background","inadequately","","","",""
"Paid","2003","indirect migration background","general elemantary","14","","",""
"Paid","2003","indirect migration background","middle vocational","32","0.255328326918472","0.180658634936841","0.329998018900104"
"Paid","2003","indirect migration background","vocational + Abi","","","",""
"Paid","2003","indirect migration background","higher vocational","2","","",""
"Paid","2003","indirect migration background","higher education","1","","",""
"Not paid","2003","no migration background","in school","","","",""
"Not paid","2003","no migration background","inadequately","3","","",""
"Not paid","2003","no migration background","general elemantary","35","0.0742452027752413","0.0458296310091393","0.102660774541343"
"Not paid","2003","no migration background","middle vocational","423","0.106364427553998","0.0959321230165589","0.116796732091437"
"Not paid","2003","no migration background","vocational + Abi","95","0.19458500009194","0.156991927120414","0.232178073063466"
"Not paid","2003","no migration background","higher vocational","117","0.17511309917755","0.145895270824311","0.204330927530789"
"Not paid","2003","no migration background","higher education","757","0.38178202229637","0.35964988102171","0.40391416357103"
"Not paid","2003","direct migration background","in school","","","",""
"Not paid","2003","direct migration background","inadequately","","","",""
"Not paid","2003","direct migration background","general elemantary","3","","",""
"Not paid","2003","direct migration background","middle vocational","19","","",""
"Not paid","2003","direct migration background","vocational + Abi","8","","",""
"Not paid","2003","direct migration background","higher vocational","6","","",""
"Not paid","2003","direct migration background","higher education","36","0.161205970366945","0.0991763057335173","0.223235635000373"
"Not paid","2003","indirect migration background","in school","","","",""
"Not paid","2003","indirect migration background","inadequately","1","","",""
"Not paid","2003","indirect migration background","general elemantary","3","","",""
"Not paid","2003","indirect migration background","middle vocational","13","","",""
"Not paid","2003","indirect migration background","vocational + Abi","4","","",""
"Not paid","2003","indirect migration background","higher vocational","5","","",""
"Not paid","2003","indirect migration background","higher education","11","","",""
"Acclaimed","2004","no migration background","in school","2","","",""
"Acclaimed","2004","no migration background","inadequately","1","","",""
"Acclaimed","2004","no migration background","general elemantary","145","0.416327709605219","0.361095861626715","0.471559557583722"
"Acclaimed","2004","no migration background","middle vocational","1645","0.534457028080955","0.517166308941153","0.551747747220758"
"Acclaimed","2004","no migration background","vocational + Abi","235","0.588852518830681","0.541108376624395","0.636596661036966"
"Acclaimed","2004","no migration background","higher vocational","332","0.533219139365946","0.49450700320291","0.571931275528983"
"Acclaimed","2004","no migration background","higher education","722","0.390819403417057","0.368536880197349","0.413101926636765"
"Acclaimed","2004","direct migration background","in school","","","",""
"Acclaimed","2004","direct migration background","inadequately","6","","",""
"Acclaimed","2004","direct migration background","general elemantary","35","0.424068002904393","0.320221513178217","0.527914492630568"
"Acclaimed","2004","direct migration background","middle vocational","118","0.482720277693456","0.421146141376557","0.544294414010354"
"Acclaimed","2004","direct migration background","vocational + Abi","36","0.514334853760365","0.39968378506554","0.62898592245519"
"Acclaimed","2004","direct migration background","higher vocational","23","","",""
"Acclaimed","2004","direct migration background","higher education","53","0.431114762267313","0.34250812655554","0.519721397979086"
"Acclaimed","2004","indirect migration background","in school","","","",""
"Acclaimed","2004","indirect migration background","inadequately","","","",""
"Acclaimed","2004","indirect migration background","general elemantary","22","","",""
"Acclaimed","2004","indirect migration background","middle vocational","52","0.550835436837598","0.45830166178462","0.643369211890576"
"Acclaimed","2004","indirect migration background","vocational + Abi","17","","",""
"Acclaimed","2004","indirect migration background","higher vocational","10","","",""
"Acclaimed","2004","indirect migration background","higher education","17","","",""
"Partly, partly","2004","no migration background","in school","","","",""
"Partly, partly","2004","no migration background","inadequately","2","","",""
"Partly, partly","2004","no migration background","general elemantary","66","0.23325573845568","0.185872055543452","0.280639421367908"
"Partly, partly","2004","no migration background","middle vocational","683","0.206235863691063","0.192210807685213","0.220260919696913"
"Partly, partly","2004","no migration background","vocational + Abi","64","0.160936425371201","0.125279604535644","0.196593246206758"
"Partly, partly","2004","no migration background","higher vocational","134","0.203608275609587","0.172361958656682","0.234854592562492"
"Partly, partly","2004","no migration background","higher education","250","0.136437439061671","0.12076209938953","0.152112778733813"
"Partly, partly","2004","direct migration background","in school","","","",""
"Partly, partly","2004","direct migration background","inadequately","1","","",""
"Partly, partly","2004","direct migration background","general elemantary","21","","",""
"Partly, partly","2004","direct migration background","middle vocational","66","0.207560879898027","0.157586946286818","0.257534813509237"
"Partly, partly","2004","direct migration background","vocational + Abi","16","","",""
"Partly, partly","2004","direct migration background","higher vocational","18","","",""
"Partly, partly","2004","direct migration background","higher education","15","","",""
"Partly, partly","2004","indirect migration background","in school","","","",""
"Partly, partly","2004","indirect migration background","inadequately","1","","",""
"Partly, partly","2004","indirect migration background","general elemantary","8","","",""
"Partly, partly","2004","indirect migration background","middle vocational","28","","",""
"Partly, partly","2004","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","2004","indirect migration background","higher vocational","6","","",""
"Partly, partly","2004","indirect migration background","higher education","4","","",""
"Paid","2004","no migration background","in school","4","","",""
"Paid","2004","no migration background","inadequately","4","","",""
"Paid","2004","no migration background","general elemantary","39","0.168179908928183","0.126272661413495","0.210087156442871"
"Paid","2004","no migration background","middle vocational","435","0.141592471003792","0.129507555661828","0.153677386345756"
"Paid","2004","no migration background","vocational + Abi","31","0.0832880690272042","0.05647627662839","0.110099861426018"
"Paid","2004","no migration background","higher vocational","57","0.0862748498555331","0.0644883407878444","0.108061358923222"
"Paid","2004","no migration background","higher education","81","0.0689995451266991","0.0574250691325109","0.0805740211208874"
"Paid","2004","direct migration background","in school","1","","",""
"Paid","2004","direct migration background","inadequately","7","","",""
"Paid","2004","direct migration background","general elemantary","29","","",""
"Paid","2004","direct migration background","middle vocational","44","0.182386089267747","0.134802431643935","0.229969746891559"
"Paid","2004","direct migration background","vocational + Abi","14","","",""
"Paid","2004","direct migration background","higher vocational","8","","",""
"Paid","2004","direct migration background","higher education","13","","",""
"Paid","2004","indirect migration background","in school","","","",""
"Paid","2004","indirect migration background","inadequately","","","",""
"Paid","2004","indirect migration background","general elemantary","9","","",""
"Paid","2004","indirect migration background","middle vocational","21","","",""
"Paid","2004","indirect migration background","vocational + Abi","1","","",""
"Paid","2004","indirect migration background","higher vocational","4","","",""
"Paid","2004","indirect migration background","higher education","","","",""
"Not paid","2004","no migration background","in school","","","",""
"Not paid","2004","no migration background","inadequately","1","","",""
"Not paid","2004","no migration background","general elemantary","56","0.182236643010918","0.138983362246197","0.22548992377564"
"Not paid","2004","no migration background","middle vocational","434","0.11771463722419","0.106543521667086","0.128885752781293"
"Not paid","2004","no migration background","vocational + Abi","78","0.166922986770914","0.130738813147675","0.203107160394153"
"Not paid","2004","no migration background","higher vocational","115","0.176897735168934","0.147288595654677","0.20650687468319"
"Not paid","2004","no migration background","higher education","789","0.403743612394573","0.381337184128728","0.426150040660418"
"Not paid","2004","direct migration background","in school","","","",""
"Not paid","2004","direct migration background","inadequately","1","","",""
"Not paid","2004","direct migration background","general elemantary","2","","",""
"Not paid","2004","direct migration background","middle vocational","25","","",""
"Not paid","2004","direct migration background","vocational + Abi","7","","",""
"Not paid","2004","direct migration background","higher vocational","11","","",""
"Not paid","2004","direct migration background","higher education","39","0.269680926872154","0.190277562250988","0.34908429149332"
"Not paid","2004","indirect migration background","in school","","","",""
"Not paid","2004","indirect migration background","inadequately","","","",""
"Not paid","2004","indirect migration background","general elemantary","7","","",""
"Not paid","2004","indirect migration background","middle vocational","10","","",""
"Not paid","2004","indirect migration background","vocational + Abi","5","","",""
"Not paid","2004","indirect migration background","higher vocational","4","","",""
"Not paid","2004","indirect migration background","higher education","11","","",""
"Acclaimed","2005","no migration background","in school","2","","",""
"Acclaimed","2005","no migration background","inadequately","3","","",""
"Acclaimed","2005","no migration background","general elemantary","144","0.403323948944644","0.34808783898171","0.458560058907578"
"Acclaimed","2005","no migration background","middle vocational","1571","0.540706804434225","0.522714617848524","0.558698991019927"
"Acclaimed","2005","no migration background","vocational + Abi","239","0.604140330640449","0.556571265386984","0.651709395893915"
"Acclaimed","2005","no migration background","higher vocational","321","0.576061678872373","0.535563461480665","0.616559896264081"
"Acclaimed","2005","no migration background","higher education","699","0.41436657910902","0.390852683143403","0.437880475074637"
"Acclaimed","2005","direct migration background","in school","","","",""
"Acclaimed","2005","direct migration background","inadequately","8","","",""
"Acclaimed","2005","direct migration background","general elemantary","34","0.394735734816852","0.284843492800975","0.504627976832729"
"Acclaimed","2005","direct migration background","middle vocational","112","0.450641641778327","0.388465457521686","0.512817826034968"
"Acclaimed","2005","direct migration background","vocational + Abi","40","0.500948499310394","0.389269387496216","0.612627611124572"
"Acclaimed","2005","direct migration background","higher vocational","27","","",""
"Acclaimed","2005","direct migration background","higher education","50","0.450740523784155","0.359000055844869","0.54248099172344"
"Acclaimed","2005","indirect migration background","in school","","","",""
"Acclaimed","2005","indirect migration background","inadequately","","","",""
"Acclaimed","2005","indirect migration background","general elemantary","16","","",""
"Acclaimed","2005","indirect migration background","middle vocational","56","0.478155289565388","0.389151083417179","0.567159495713598"
"Acclaimed","2005","indirect migration background","vocational + Abi","13","","",""
"Acclaimed","2005","indirect migration background","higher vocational","10","","",""
"Acclaimed","2005","indirect migration background","higher education","21","","",""
"Partly, partly","2005","no migration background","in school","1","","",""
"Partly, partly","2005","no migration background","inadequately","2","","",""
"Partly, partly","2005","no migration background","general elemantary","63","0.229717472959173","0.182353424685162","0.277081521233184"
"Partly, partly","2005","no migration background","middle vocational","648","0.223055920731083","0.208025893009957","0.238085948452209"
"Partly, partly","2005","no migration background","vocational + Abi","74","0.169224260070263","0.132752368412028","0.205696151728497"
"Partly, partly","2005","no migration background","higher vocational","107","0.178199810023913","0.146839033071759","0.209560586976067"
"Partly, partly","2005","no migration background","higher education","253","0.160533906287148","0.143011075286192","0.178056737288105"
"Partly, partly","2005","direct migration background","in school","","","",""
"Partly, partly","2005","direct migration background","inadequately","2","","",""
"Partly, partly","2005","direct migration background","general elemantary","18","","",""
"Partly, partly","2005","direct migration background","middle vocational","71","0.284657814738825","0.228268215050729","0.341047414426922"
"Partly, partly","2005","direct migration background","vocational + Abi","20","","",""
"Partly, partly","2005","direct migration background","higher vocational","10","","",""
"Partly, partly","2005","direct migration background","higher education","19","","",""
"Partly, partly","2005","indirect migration background","in school","","","",""
"Partly, partly","2005","indirect migration background","inadequately","","","",""
"Partly, partly","2005","indirect migration background","general elemantary","3","","",""
"Partly, partly","2005","indirect migration background","middle vocational","30","0.234256252434621","0.15879174682392","0.309720758045322"
"Partly, partly","2005","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","2005","indirect migration background","higher vocational","6","","",""
"Partly, partly","2005","indirect migration background","higher education","6","","",""
"Paid","2005","no migration background","in school","4","","",""
"Paid","2005","no migration background","inadequately","3","","",""
"Paid","2005","no migration background","general elemantary","46","0.164282077699869","0.122561364097119","0.20600279130262"
"Paid","2005","no migration background","middle vocational","373","0.13021190253011","0.118061515958952","0.142362289101268"
"Paid","2005","no migration background","vocational + Abi","21","","",""
"Paid","2005","no migration background","higher vocational","39","0.0777333398272345","0.0557910475811778","0.0996756320732911"
"Paid","2005","no migration background","higher education","61","0.0430469242296464","0.0333588894298619","0.0527349590294308"
"Paid","2005","direct migration background","in school","","","",""
"Paid","2005","direct migration background","inadequately","5","","",""
"Paid","2005","direct migration background","general elemantary","17","","",""
"Paid","2005","direct migration background","middle vocational","44","0.122304573605735","0.0813621258001384","0.163247021411332"
"Paid","2005","direct migration background","vocational + Abi","11","","",""
"Paid","2005","direct migration background","higher vocational","5","","",""
"Paid","2005","direct migration background","higher education","14","","",""
"Paid","2005","indirect migration background","in school","","","",""
"Paid","2005","indirect migration background","inadequately","1","","",""
"Paid","2005","indirect migration background","general elemantary","12","","",""
"Paid","2005","indirect migration background","middle vocational","18","","",""
"Paid","2005","indirect migration background","vocational + Abi","1","","",""
"Paid","2005","indirect migration background","higher vocational","2","","",""
"Paid","2005","indirect migration background","higher education","1","","",""
"Not paid","2005","no migration background","in school","","","",""
"Not paid","2005","no migration background","inadequately","","","",""
"Not paid","2005","no migration background","general elemantary","50","0.202676500396313","0.157413247972249","0.247939752820378"
"Not paid","2005","no migration background","middle vocational","355","0.106025372304582","0.0949099613806689","0.117140783228495"
"Not paid","2005","no migration background","vocational + Abi","72","0.165882669292197","0.129700120685731","0.202065217898664"
"Not paid","2005","no migration background","higher vocational","105","0.168005171276479","0.137366373869573","0.198643968683386"
"Not paid","2005","no migration background","higher education","673","0.382052590374185","0.358859605849542","0.405245574898828"
"Not paid","2005","direct migration background","in school","","","",""
"Not paid","2005","direct migration background","inadequately","1","","",""
"Not paid","2005","direct migration background","general elemantary","7","","",""
"Not paid","2005","direct migration background","middle vocational","19","","",""
"Not paid","2005","direct migration background","vocational + Abi","6","","",""
"Not paid","2005","direct migration background","higher vocational","5","","",""
"Not paid","2005","direct migration background","higher education","30","0.215474089520941","0.139666961735079","0.291281217306804"
"Not paid","2005","indirect migration background","in school","","","",""
"Not paid","2005","indirect migration background","inadequately","2","","",""
"Not paid","2005","indirect migration background","general elemantary","6","","",""
"Not paid","2005","indirect migration background","middle vocational","17","","",""
"Not paid","2005","indirect migration background","vocational + Abi","4","","",""
"Not paid","2005","indirect migration background","higher vocational","7","","",""
"Not paid","2005","indirect migration background","higher education","11","","",""
"Acclaimed","2006","no migration background","in school","1","","",""
"Acclaimed","2006","no migration background","inadequately","7","","",""
"Acclaimed","2006","no migration background","general elemantary","146","0.539678252656598","0.480876299010376","0.59848020630282"
"Acclaimed","2006","no migration background","middle vocational","1827","0.540958767223554","0.523992755238834","0.557924779208274"
"Acclaimed","2006","no migration background","vocational + Abi","255","0.57023250775591","0.524993617560117","0.615471397951703"
"Acclaimed","2006","no migration background","higher vocational","337","0.499893630748264","0.460376943695508","0.53941031780102"
"Acclaimed","2006","no migration background","higher education","740","0.375265762336182","0.353320316259579","0.397211208412785"
"Acclaimed","2006","direct migration background","in school","1","","",""
"Acclaimed","2006","direct migration background","inadequately","4","","",""
"Acclaimed","2006","direct migration background","general elemantary","29","","",""
"Acclaimed","2006","direct migration background","middle vocational","99","0.424973284495958","0.364059910425329","0.485886658566588"
"Acclaimed","2006","direct migration background","vocational + Abi","44","0.589820164072918","0.487053155178518","0.692587172967318"
"Acclaimed","2006","direct migration background","higher vocational","25","","",""
"Acclaimed","2006","direct migration background","higher education","58","0.452358340965327","0.36613345151494","0.538583230415713"
"Acclaimed","2006","indirect migration background","in school","","","",""
"Acclaimed","2006","indirect migration background","inadequately","","","",""
"Acclaimed","2006","indirect migration background","general elemantary","16","","",""
"Acclaimed","2006","indirect migration background","middle vocational","68","0.526873581233954","0.443872738538469","0.609874423929438"
"Acclaimed","2006","indirect migration background","vocational + Abi","18","","",""
"Acclaimed","2006","indirect migration background","higher vocational","13","","",""
"Acclaimed","2006","indirect migration background","higher education","19","","",""
"Partly, partly","2006","no migration background","in school","1","","",""
"Partly, partly","2006","no migration background","inadequately","3","","",""
"Partly, partly","2006","no migration background","general elemantary","47","0.147057688589693","0.105274916773808","0.188840460405577"
"Partly, partly","2006","no migration background","middle vocational","683","0.216675745884682","0.202649295623214","0.230702196146149"
"Partly, partly","2006","no migration background","vocational + Abi","74","0.14287907291916","0.110899361797708","0.174858784040611"
"Partly, partly","2006","no migration background","higher vocational","117","0.18713716361571","0.156312440185619","0.217961887045801"
"Partly, partly","2006","no migration background","higher education","264","0.15455253886804","0.138168963936834","0.170936113799246"
"Partly, partly","2006","direct migration background","in school","","","",""
"Partly, partly","2006","direct migration background","inadequately","","","",""
"Partly, partly","2006","direct migration background","general elemantary","23","","",""
"Partly, partly","2006","direct migration background","middle vocational","64","0.207162679189605","0.157224163178089","0.257101195201121"
"Partly, partly","2006","direct migration background","vocational + Abi","20","","",""
"Partly, partly","2006","direct migration background","higher vocational","12","","",""
"Partly, partly","2006","direct migration background","higher education","19","","",""
"Partly, partly","2006","indirect migration background","in school","","","",""
"Partly, partly","2006","indirect migration background","inadequately","","","",""
"Partly, partly","2006","indirect migration background","general elemantary","6","","",""
"Partly, partly","2006","indirect migration background","middle vocational","31","0.176542975836807","0.113157992345166","0.239927959328448"
"Partly, partly","2006","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","2006","indirect migration background","higher vocational","8","","",""
"Partly, partly","2006","indirect migration background","higher education","6","","",""
"Paid","2006","no migration background","in school","4","","",""
"Paid","2006","no migration background","inadequately","5","","",""
"Paid","2006","no migration background","general elemantary","42","0.18996783068074","0.143688750879613","0.236246910481867"
"Paid","2006","no migration background","middle vocational","397","0.12857446317097","0.117178150918434","0.139970775423505"
