"plb0195_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1998","Employed","Single parent ","124","0.559884997434934","0.495451282823482","0.624318712046385"
"Acclaimed","1998","Employed","Couple + C. LE 16 ","560","0.405236647127596","0.379211673927145","0.431261620328047"
"Acclaimed","1998","Employed","Couple + C. GT 16 ","403","0.443288300382955","0.410958519864453","0.475618080901458"
"Acclaimed","1998","Employed","Couple + C. LE and GT 16","222","0.486789255312945","0.441601837574509","0.531976673051381"
"Partly, partly","1998","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","1998","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","1998","Not Employed","Single parent ","2","","",""
"Partly, partly","1998","Not Employed","Couple + C. LE 16 ","4","","",""
"Partly, partly","1998","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","1998","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","1998","Employed","1-pers.-HH","115","0.207541064641062","0.171994020597363","0.24308810868476"
"Partly, partly","1998","Employed","(Married) couple without C. ","287","0.216212664390692","0.193834930753316","0.238590398028068"
"Partly, partly","1998","Employed","Single parent ","37","0.184121550101078","0.133812547209894","0.234430552992261"
"Partly, partly","1998","Employed","Couple + C. LE 16 ","305","0.209150156555731","0.187590593877094","0.230709719234369"
"Partly, partly","1998","Employed","Couple + C. GT 16 ","198","0.231012967720677","0.203583199665081","0.258442735776272"
"Partly, partly","1998","Employed","Couple + C. LE and GT 16","80","0.168877220469705","0.135007057128134","0.202747383811275"
"Paid","1998","Not Employed","1-pers.-HH","1","","",""
"Paid","1998","Not Employed","(Married) couple without C. ","2","","",""
"Paid","1998","Not Employed","Single parent ","1","","",""
"Paid","1998","Not Employed","Couple + C. LE 16 ","4","","",""
"Paid","1998","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","1998","Not Employed","Couple + C. LE and GT 16","2","","",""
"Paid","1998","Employed","1-pers.-HH","66","0.135420326756311","0.105428181695174","0.165412471817447"
"Paid","1998","Employed","(Married) couple without C. ","188","0.150294466181583","0.130868522142711","0.169720410220454"
"Paid","1998","Employed","Single parent ","41","0.169118783336549","0.120461701281549","0.217775865391548"
"Paid","1998","Employed","Couple + C. LE 16 ","268","0.181578570924277","0.161143101107883","0.202014040740671"
"Paid","1998","Employed","Couple + C. GT 16 ","157","0.165305680717549","0.141131483237331","0.189479878197766"
"Paid","1998","Employed","Couple + C. LE and GT 16","99","0.212440467067511","0.175461099264603","0.249419834870419"
"Not paid","1998","Not Employed","1-pers.-HH","2","","",""
"Not paid","1998","Not Employed","(Married) couple without C. ","1","","",""
"Not paid","1998","Not Employed","Single parent ","","","",""
"Not paid","1998","Not Employed","Couple + C. LE 16 ","4","","",""
"Not paid","1998","Not Employed","Couple + C. GT 16 ","4","","",""
"Not paid","1998","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","1998","Employed","1-pers.-HH","84","0.195966863756061","0.161173903280119","0.230759824232003"
"Not paid","1998","Employed","(Married) couple without C. ","238","0.187677976756206","0.166453001862289","0.208902951650123"
"Not paid","1998","Employed","Single parent ","26","","",""
"Not paid","1998","Employed","Couple + C. LE 16 ","234","0.204034625392396","0.182671594960393","0.225397655824398"
"Not paid","1998","Employed","Couple + C. GT 16 ","149","0.160393051178819","0.136510801511909","0.184275300845729"
"Not paid","1998","Employed","Couple + C. LE and GT 16","69","0.131893057149839","0.101301840884401","0.162484273415276"
"Acclaimed","1999","Not Employed","1-pers.-HH","3","","",""
"Acclaimed","1999","Not Employed","(Married) couple without C. ","2","","",""
"Acclaimed","1999","Not Employed","Single parent ","2","","",""
"Acclaimed","1999","Not Employed","Couple + C. LE 16 ","8","","",""
"Acclaimed","1999","Not Employed","Couple + C. GT 16 ","2","","",""
"Acclaimed","1999","Not Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","1999","Employed","1-pers.-HH","249","0.51932224751276","0.475174249477696","0.563470245547824"
"Acclaimed","1999","Employed","(Married) couple without C. ","613","0.457688262023942","0.430913127586694","0.484463396461189"
"Acclaimed","1999","Employed","Single parent ","114","0.494865607615811","0.43121229302324","0.558518922208382"
"Acclaimed","1999","Employed","Couple + C. LE 16 ","562","0.406423259821099","0.380518536006769","0.43232798363543"
"Acclaimed","1999","Employed","Couple + C. GT 16 ","406","0.462424230738239","0.430136279543168","0.49471218193331"
"Acclaimed","1999","Employed","Couple + C. LE and GT 16","200","0.417738486838651","0.37212049034461","0.463356483332692"
"Partly, partly","1999","Not Employed","1-pers.-HH","","","",""
"Partly, partly","1999","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","1999","Not Employed","Single parent ","","","",""
"Partly, partly","1999","Not Employed","Couple + C. LE 16 ","2","","",""
"Partly, partly","1999","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","1999","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","1999","Employed","1-pers.-HH","97","0.185167967453765","0.150845182748973","0.219490752158558"
"Partly, partly","1999","Employed","(Married) couple without C. ","280","0.211044152149078","0.189114321308456","0.232973982989699"
"Partly, partly","1999","Employed","Single parent ","41","0.16485872895314","0.117618731591338","0.212098726314943"
"Partly, partly","1999","Employed","Couple + C. LE 16 ","344","0.249668965560457","0.226841379565509","0.272496551555404"
"Partly, partly","1999","Employed","Couple + C. GT 16 ","187","0.201377034384822","0.175406778902","0.227347289867643"
"Partly, partly","1999","Employed","Couple + C. LE and GT 16","90","0.214329413184618","0.176372922239749","0.252285904129487"
"Paid","1999","Not Employed","1-pers.-HH","1","","",""
"Paid","1999","Not Employed","(Married) couple without C. ","2","","",""
"Paid","1999","Not Employed","Single parent ","1","","",""
"Paid","1999","Not Employed","Couple + C. LE 16 ","1","","",""
"Paid","1999","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","1999","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","1999","Employed","1-pers.-HH","62","0.110477989215373","0.0827778616120598","0.138178116818687"
"Paid","1999","Employed","(Married) couple without C. ","192","0.137698518591379","0.119179563836232","0.156217473346525"
"Paid","1999","Employed","Single parent ","50","0.202039789450356","0.15092071408458","0.253158864816132"
"Paid","1999","Employed","Couple + C. LE 16 ","255","0.163448030015917","0.143945652449504","0.18295040758233"
"Paid","1999","Employed","Couple + C. GT 16 ","164","0.164774824626356","0.140750700039248","0.188798949213465"
"Paid","1999","Employed","Couple + C. LE and GT 16","87","0.196133215885083","0.15940561696489","0.232860814805275"
"Not paid","1999","Not Employed","1-pers.-HH","","","",""
"Not paid","1999","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","1999","Not Employed","Single parent ","1","","",""
"Not paid","1999","Not Employed","Couple + C. LE 16 ","1","","",""
"Not paid","1999","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","1999","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","1999","Employed","1-pers.-HH","84","0.185031795818101","0.150718767067844","0.219344824568358"
"Not paid","1999","Employed","(Married) couple without C. ","245","0.193569067235602","0.172335457148303","0.2148026773229"
"Not paid","1999","Employed","Single parent ","32","0.138235873980693","0.0942940070190341","0.182177740942351"
"Not paid","1999","Employed","Couple + C. LE 16 ","220","0.180459744602528","0.160177007276827","0.200742481928228"
"Not paid","1999","Employed","Couple + C. GT 16 ","159","0.171423910250583","0.147017593058949","0.195830227442217"
"Not paid","1999","Employed","Couple + C. LE and GT 16","72","0.171798884091648","0.136908721326352","0.206689046856944"
"Acclaimed","2000","Not Employed","1-pers.-HH","5","","",""
"Acclaimed","2000","Not Employed","(Married) couple without C. ","1","","",""
"Acclaimed","2000","Not Employed","Single parent ","3","","",""
"Acclaimed","2000","Not Employed","Couple + C. LE 16 ","14","","",""
"Acclaimed","2000","Not Employed","Couple + C. GT 16 ","8","","",""
"Acclaimed","2000","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","2000","Employed","1-pers.-HH","473","0.48720191130327","0.45598731904168","0.51841650356486"
"Acclaimed","2000","Employed","(Married) couple without C. ","1005","0.471279804583314","0.450165128016657","0.492394481149971"
"Acclaimed","2000","Employed","Single parent ","209","0.506742630747017","0.458757069852602","0.554728191641431"
"Acclaimed","2000","Employed","Couple + C. LE 16 ","1026","0.442670090994266","0.422308756293416","0.463031425695115"
"Acclaimed","2000","Employed","Couple + C. GT 16 ","719","0.51441001583676","0.488595950013995","0.540224081659524"
"Acclaimed","2000","Employed","Couple + C. LE and GT 16","341","0.47802576531729","0.441074465429288","0.514977065205293"
"Partly, partly","2000","Not Employed","1-pers.-HH","4","","",""
"Partly, partly","2000","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2000","Not Employed","Single parent ","1","","",""
"Partly, partly","2000","Not Employed","Couple + C. LE 16 ","8","","",""
"Partly, partly","2000","Not Employed","Couple + C. GT 16 ","3","","",""
"Partly, partly","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2000","Employed","1-pers.-HH","230","0.223721239361146","0.197696137622293","0.2497463411"
"Partly, partly","2000","Employed","(Married) couple without C. ","424","0.18888700562763","0.172330305260041","0.20544370599522"
"Partly, partly","2000","Employed","Single parent ","88","0.232753203094215","0.19219343728605","0.27331296890238"
"Partly, partly","2000","Employed","Couple + C. LE 16 ","480","0.218244014121628","0.201311682869402","0.235176345373854"
"Partly, partly","2000","Employed","Couple + C. GT 16 ","286","0.195054525948195","0.174588755795122","0.215520296101268"
"Partly, partly","2000","Employed","Couple + C. LE and GT 16","129","0.182922722259745","0.154324111978543","0.211521332540947"
"Paid","2000","Not Employed","1-pers.-HH","1","","",""
"Paid","2000","Not Employed","(Married) couple without C. ","2","","",""
"Paid","2000","Not Employed","Single parent ","","","",""
"Paid","2000","Not Employed","Couple + C. LE 16 ","5","","",""
"Paid","2000","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","2000","Not Employed","Couple + C. LE and GT 16","3","","",""
"Paid","2000","Employed","1-pers.-HH","130","0.136363926209644","0.11493279419849","0.157795058220797"
"Paid","2000","Employed","(Married) couple without C. ","326","0.158278198518258","0.142838923401121","0.173717473635396"
"Paid","2000","Employed","Single parent ","66","0.134459611916587","0.10171652211709","0.167202701716085"
"Paid","2000","Employed","Couple + C. LE 16 ","404","0.173705354686094","0.158174904306837","0.189235805065351"
"Paid","2000","Employed","Couple + C. GT 16 ","206","0.142333152753879","0.124287225966571","0.160379079541187"
"Paid","2000","Employed","Couple + C. LE and GT 16","106","0.14783318685792","0.12157723224189","0.17408914147395"
"Not paid","2000","Not Employed","1-pers.-HH","2","","",""
"Not paid","2000","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","2000","Not Employed","Single parent ","","","",""
"Not paid","2000","Not Employed","Couple + C. LE 16 ","3","","",""
"Not paid","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Not paid","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2000","Employed","1-pers.-HH","152","0.15271292312594","0.130249126320399","0.175176719931481"
"Not paid","2000","Employed","(Married) couple without C. ","392","0.181554991270797","0.165249611535412","0.197860371006183"
"Not paid","2000","Employed","Single parent ","54","0.126044554242181","0.0941888835400551","0.157900224944307"
"Not paid","2000","Employed","Couple + C. LE 16 ","376","0.165380540198012","0.150150661851647","0.180610418544377"
"Not paid","2000","Employed","Couple + C. GT 16 ","229","0.148202305461166","0.129851186313979","0.166553424608353"
"Not paid","2000","Employed","Couple + C. LE and GT 16","126","0.191218325565045","0.162127239071131","0.220309412058959"
"Acclaimed","2001","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","2001","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","2001","Not Employed","Single parent ","2","","",""
"Acclaimed","2001","Not Employed","Couple + C. LE 16 ","13","","",""
"Acclaimed","2001","Not Employed","Couple + C. GT 16 ","3","","",""
"Acclaimed","2001","Not Employed","Couple + C. LE and GT 16","3","","",""
"Acclaimed","2001","Employed","1-pers.-HH","443","0.485903848635855","0.453695046723067","0.518112650548642"
"Acclaimed","2001","Employed","(Married) couple without C. ","937","0.462867848664787","0.440787803618057","0.484947893711516"
"Acclaimed","2001","Employed","Single parent ","183","0.49060855980931","0.440542653069396","0.540674466549224"
"Acclaimed","2001","Employed","Couple + C. LE 16 ","924","0.416218205567281","0.39553553913646","0.436900871998102"
"Acclaimed","2001","Employed","Couple + C. GT 16 ","636","0.485576274582375","0.459292593276219","0.51185995588853"
"Acclaimed","2001","Employed","Couple + C. LE and GT 16","303","0.449352770255588","0.411171116567893","0.487534423943284"
"Partly, partly","2001","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2001","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","2001","Not Employed","Single parent ","3","","",""
"Partly, partly","2001","Not Employed","Couple + C. LE 16 ","4","","",""
"Partly, partly","2001","Not Employed","Couple + C. GT 16 ","3","","",""
"Partly, partly","2001","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2001","Employed","1-pers.-HH","201","0.217791749608418","0.191193127908542","0.244390371308295"
"Partly, partly","2001","Employed","(Married) couple without C. ","420","0.217188784686339","0.198929738373568","0.235447830999109"
"Partly, partly","2001","Employed","Single parent ","86","0.223248657023191","0.181544039945987","0.264953274100395"
"Partly, partly","2001","Employed","Couple + C. LE 16 ","490","0.230741493046591","0.21306403883689","0.248418947256292"
"Partly, partly","2001","Employed","Couple + C. GT 16 ","316","0.208591203752113","0.187224112741875","0.229958294762352"
"Partly, partly","2001","Employed","Couple + C. LE and GT 16","135","0.19924780419648","0.168587946538286","0.229907661854674"
"Paid","2001","Not Employed","1-pers.-HH","","","",""
"Paid","2001","Not Employed","(Married) couple without C. ","1","","",""
"Paid","2001","Not Employed","Single parent ","","","",""
"Paid","2001","Not Employed","Couple + C. LE 16 ","3","","",""
"Paid","2001","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","2001","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2001","Employed","1-pers.-HH","133","0.144840044472435","0.122159930773722","0.167520158171148"
"Paid","2001","Employed","(Married) couple without C. ","253","0.136840371702953","0.121621461474219","0.152059281931687"
"Paid","2001","Employed","Single parent ","65","0.171547351219382","0.133792343986066","0.209302358452698"
"Paid","2001","Employed","Couple + C. LE 16 ","395","0.182224749622079","0.166027496083992","0.198422003160165"
"Paid","2001","Employed","Couple + C. GT 16 ","220","0.164132928772046","0.144654073266008","0.183611784278084"
"Paid","2001","Employed","Couple + C. LE and GT 16","120","0.189082621415717","0.159026121579627","0.219139121251808"
"Not paid","2001","Not Employed","1-pers.-HH","2","","",""
"Not paid","2001","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","2001","Not Employed","Single parent ","1","","",""
"Not paid","2001","Not Employed","Couple + C. LE 16 ","5","","",""
"Not paid","2001","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","2001","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","2001","Employed","1-pers.-HH","148","0.151464357283291","0.128361404389593","0.17456731017699"
"Not paid","2001","Employed","(Married) couple without C. ","349","0.183102994945922","0.165976746145581","0.200229243746262"
"Not paid","2001","Employed","Single parent ","49","0.114595431948117","0.082694509878713","0.146496354017521"
"Not paid","2001","Employed","Couple + C. LE 16 ","373","0.170815551764049","0.155024538584469","0.186606564943629"
"Not paid","2001","Employed","Couple + C. GT 16 ","217","0.141699592893466","0.123359525438973","0.160039660347959"
"Not paid","2001","Employed","Couple + C. LE and GT 16","94","0.162316804132214","0.134012926593934","0.190620681670495"
"Acclaimed","2002","Not Employed","1-pers.-HH","6","","",""
"Acclaimed","2002","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","2002","Not Employed","Single parent ","4","","",""
"Acclaimed","2002","Not Employed","Couple + C. LE 16 ","10","","",""
"Acclaimed","2002","Not Employed","Couple + C. GT 16 ","5","","",""
"Acclaimed","2002","Not Employed","Couple + C. LE and GT 16","3","","",""
"Acclaimed","2002","Employed","1-pers.-HH","417","0.480459024692464","0.447542457586032","0.513375591798896"
"Acclaimed","2002","Employed","(Married) couple without C. ","974","0.476268258869706","0.454942912671694","0.497593605067717"
"Acclaimed","2002","Employed","Single parent ","189","0.546307757510585","0.494664533898327","0.597950981122843"
"Acclaimed","2002","Employed","Couple + C. LE 16 ","935","0.443286455973195","0.42253272444147","0.464040187504919"
"Acclaimed","2002","Employed","Couple + C. GT 16 ","686","0.512651329315056","0.487142941115068","0.538159717515045"
"Acclaimed","2002","Employed","Couple + C. LE and GT 16","320","0.493233164039761","0.456196718581857","0.530269609497664"
"Partly, partly","2002","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2002","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2002","Not Employed","Single parent ","","","",""
"Partly, partly","2002","Not Employed","Couple + C. LE 16 ","3","","",""
"Partly, partly","2002","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","2002","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2002","Employed","1-pers.-HH","205","0.236452150648847","0.208458069381476","0.264446231916218"
"Partly, partly","2002","Employed","(Married) couple without C. ","382","0.182005163757725","0.165529877881156","0.198480449634295"
"Partly, partly","2002","Employed","Single parent ","71","0.195582163396248","0.15443693743765","0.236727389354847"
"Partly, partly","2002","Employed","Couple + C. LE 16 ","492","0.218848208564294","0.201574830274191","0.236121586854397"
"Partly, partly","2002","Employed","Couple + C. GT 16 ","307","0.213932757276671","0.193005101926867","0.234860412626474"
"Partly, partly","2002","Employed","Couple + C. LE and GT 16","152","0.209787130496639","0.179625102305709","0.239949158687569"
"Paid","2002","Not Employed","1-pers.-HH","2","","",""
"Paid","2002","Not Employed","(Married) couple without C. ","","","",""
"Paid","2002","Not Employed","Single parent ","2","","",""
"Paid","2002","Not Employed","Couple + C. LE 16 ","3","","",""
"Paid","2002","Not Employed","Couple + C. GT 16 ","3","","",""
"Paid","2002","Not Employed","Couple + C. LE and GT 16","3","","",""
"Paid","2002","Employed","1-pers.-HH","93","0.101187944539058","0.0813189776006597","0.121056911477456"
"Paid","2002","Employed","(Married) couple without C. ","217","0.124693750173832","0.110587285643187","0.138800214704476"
"Paid","2002","Employed","Single parent ","39","0.0973253170456874","0.0665790406070968","0.128071593484278"
"Paid","2002","Employed","Couple + C. LE 16 ","321","0.170046751778163","0.154352195037739","0.185741308518588"
"Paid","2002","Employed","Couple + C. GT 16 ","186","0.129251952738165","0.112131435076091","0.146372470400239"
"Paid","2002","Employed","Couple + C. LE and GT 16","84","0.134564979530423","0.109284673413169","0.159845285647678"
"Not paid","2002","Not Employed","1-pers.-HH","1","","",""
"Not paid","2002","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2002","Not Employed","Single parent ","","","",""
"Not paid","2002","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","2002","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","2002","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2002","Employed","1-pers.-HH","170","0.181900880119631","0.156485487765234","0.207316272474028"
"Not paid","2002","Employed","(Married) couple without C. ","534","0.217032827198737","0.199431301498545","0.234634352898929"
"Not paid","2002","Employed","Single parent ","58","0.16078476204748","0.122680539321341","0.198888984773618"
"Not paid","2002","Employed","Couple + C. LE 16 ","453","0.167818583684348","0.152206275984901","0.183430891383795"
"Not paid","2002","Employed","Couple + C. GT 16 ","296","0.144163960670108","0.126238277387471","0.162089643952745"
"Not paid","2002","Employed","Couple + C. LE and GT 16","144","0.162414725933177","0.135091857591435","0.189737594274919"
"Acclaimed","2003","Not Employed","1-pers.-HH","2","","",""
"Acclaimed","2003","Not Employed","(Married) couple without C. ","8","","",""
"Acclaimed","2003","Not Employed","Single parent ","4","","",""
"Acclaimed","2003","Not Employed","Couple + C. LE 16 ","13","","",""
"Acclaimed","2003","Not Employed","Couple + C. GT 16 ","4","","",""
"Acclaimed","2003","Not Employed","Couple + C. LE and GT 16","2","","",""
"Acclaimed","2003","Employed","1-pers.-HH","415","0.517204148729538","0.483709317153177","0.550698980305899"
"Acclaimed","2003","Employed","(Married) couple without C. ","985","0.514323738279076","0.492522977230346","0.536124499327806"
"Acclaimed","2003","Employed","Single parent ","204","0.61016387916559","0.559853362690048","0.660474395641131"
"Acclaimed","2003","Employed","Couple + C. LE 16 ","876","0.448231192870967","0.426292834451518","0.470169551290416"
"Acclaimed","2003","Employed","Couple + C. GT 16 ","717","0.54253696727313","0.516929975741775","0.568143958804485"
"Acclaimed","2003","Employed","Couple + C. LE and GT 16","318","0.477954430583446","0.440355049414372","0.515553811752521"
"Partly, partly","2003","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2003","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","2003","Not Employed","Single parent ","","","",""
"Partly, partly","2003","Not Employed","Couple + C. LE 16 ","2","","",""
"Partly, partly","2003","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","2003","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2003","Employed","1-pers.-HH","176","0.203870425936548","0.176866057335805","0.230874794537291"
"Partly, partly","2003","Employed","(Married) couple without C. ","350","0.175053514633258","0.158477571917323","0.191629457349194"
"Partly, partly","2003","Employed","Single parent ","65","0.151379396067879","0.114406398673974","0.188352393461785"
"Partly, partly","2003","Employed","Couple + C. LE 16 ","425","0.220890341559468","0.202589874477987","0.23919080864095"
"Partly, partly","2003","Employed","Couple + C. GT 16 ","288","0.200981854219112","0.180383969024146","0.221579739414078"
"Partly, partly","2003","Employed","Couple + C. LE and GT 16","141","0.20154229668353","0.171346791263996","0.231737802103063"
"Paid","2003","Not Employed","1-pers.-HH","1","","",""
"Paid","2003","Not Employed","(Married) couple without C. ","2","","",""
"Paid","2003","Not Employed","Single parent ","1","","",""
"Paid","2003","Not Employed","Couple + C. LE 16 ","2","","",""
"Paid","2003","Not Employed","Couple + C. GT 16 ","6","","",""
"Paid","2003","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2003","Employed","1-pers.-HH","78","0.079817630020166","0.0616519607941794","0.0979832992461526"
"Paid","2003","Employed","(Married) couple without C. ","216","0.128633941791407","0.114030405301373","0.14323747828144"
"Paid","2003","Employed","Single parent ","49","0.123363689389222","0.0894404050688622","0.157286973709581"
"Paid","2003","Employed","Couple + C. LE 16 ","264","0.154862712281245","0.138903495310007","0.170821929252483"
"Paid","2003","Employed","Couple + C. GT 16 ","164","0.125286178750687","0.108270453524737","0.142301903976637"
"Paid","2003","Employed","Couple + C. LE and GT 16","98","0.190775744583547","0.161200437097698","0.220351052069396"
"Not paid","2003","Not Employed","1-pers.-HH","2","","",""
"Not paid","2003","Not Employed","(Married) couple without C. ","1","","",""
"Not paid","2003","Not Employed","Single parent ","2","","",""
"Not paid","2003","Not Employed","Couple + C. LE 16 ","5","","",""
"Not paid","2003","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","2003","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2003","Employed","1-pers.-HH","186","0.199107795313748","0.172341011043168","0.225874579584328"
"Not paid","2003","Employed","(Married) couple without C. ","468","0.181988805296259","0.165158891476162","0.198818719116356"
"Not paid","2003","Employed","Single parent ","43","0.115093035377309","0.0821724295603406","0.148013641194278"
"Not paid","2003","Employed","Couple + C. LE 16 ","409","0.17601575328832","0.159215735540144","0.192815771036496"
"Not paid","2003","Employed","Couple + C. GT 16 ","285","0.131194999757071","0.11384155549679","0.148548444017352"
"Not paid","2003","Employed","Couple + C. LE and GT 16","121","0.129727528149476","0.104435891218725","0.155019165080228"
"Acclaimed","2004","Not Employed","1-pers.-HH","3","","",""
"Acclaimed","2004","Not Employed","(Married) couple without C. ","1","","",""
"Acclaimed","2004","Not Employed","Single parent ","","","",""
"Acclaimed","2004","Not Employed","Couple + C. LE 16 ","7","","",""
"Acclaimed","2004","Not Employed","Couple + C. GT 16 ","4","","",""
"Acclaimed","2004","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","2004","Employed","1-pers.-HH","406","0.500110914221907","0.46572028910465","0.534501539339164"
"Acclaimed","2004","Employed","(Married) couple without C. ","1011","0.49840444886433","0.476865192200988","0.519943705527673"
"Acclaimed","2004","Employed","Single parent ","188","0.5399347552698","0.487266464494349","0.59260304604525"
"Acclaimed","2004","Employed","Couple + C. LE 16 ","829","0.488968658312535","0.466009424137598","0.511927892487471"
"Acclaimed","2004","Employed","Couple + C. GT 16 ","693","0.499846977003746","0.474093623212312","0.525600330795179"
"Acclaimed","2004","Employed","Couple + C. LE and GT 16","281","0.419123448101023","0.380095402161796","0.45815149404025"
"Partly, partly","2004","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","2004","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2004","Not Employed","Single parent ","","","",""
"Partly, partly","2004","Not Employed","Couple + C. LE 16 ","3","","",""
"Partly, partly","2004","Not Employed","Couple + C. GT 16 ","3","","",""
"Partly, partly","2004","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2004","Employed","1-pers.-HH","136","0.159651487879295","0.134458117046498","0.184844858712092"
"Partly, partly","2004","Employed","(Married) couple without C. ","368","0.191125749358377","0.174187714428848","0.208063784287906"
"Partly, partly","2004","Employed","Single parent ","66","0.188954520480402","0.147585987807992","0.230323053152812"
"Partly, partly","2004","Employed","Couple + C. LE 16 ","376","0.188829213776934","0.170853594495025","0.206804833058843"
"Partly, partly","2004","Employed","Couple + C. GT 16 ","284","0.212794747594737","0.191713891010803","0.23387560417867"
"Partly, partly","2004","Employed","Couple + C. LE and GT 16","127","0.230170158891202","0.196874640185758","0.263465677596647"
"Paid","2004","Not Employed","1-pers.-HH","","","",""
"Paid","2004","Not Employed","(Married) couple without C. ","1","","",""
"Paid","2004","Not Employed","Single parent ","1","","",""
"Paid","2004","Not Employed","Couple + C. LE 16 ","2","","",""
"Paid","2004","Not Employed","Couple + C. GT 16 ","","","",""
"Paid","2004","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2004","Employed","1-pers.-HH","96","0.122998729946706","0.100408507831818","0.145588952061595"
"Paid","2004","Employed","(Married) couple without C. ","182","0.105036472787221","0.0918285156363466","0.118244429938095"
"Paid","2004","Employed","Single parent ","48","0.137875294961569","0.101442109696539","0.174308480226598"
"Paid","2004","Employed","Couple + C. LE 16 ","219","0.133743958511332","0.118110562004271","0.149377355018393"
"Paid","2004","Employed","Couple + C. GT 16 ","155","0.119979702599285","0.103243225592463","0.136716179606107"
"Paid","2004","Employed","Couple + C. LE and GT 16","81","0.166291166083672","0.136839782885431","0.195742549281912"
"Not paid","2004","Not Employed","1-pers.-HH","1","","",""
"Not paid","2004","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2004","Not Employed","Single parent ","1","","",""
"Not paid","2004","Not Employed","Couple + C. LE 16 ","3","","",""
"Not paid","2004","Not Employed","Couple + C. GT 16 ","5","","",""
"Not paid","2004","Not Employed","Couple + C. LE and GT 16","2","","",""
"Not paid","2004","Employed","1-pers.-HH","174","0.217238867952092","0.188875782838586","0.245601953065598"
"Not paid","2004","Employed","(Married) couple without C. ","509","0.205433328990072","0.188028749200976","0.222837908779168"
"Not paid","2004","Employed","Single parent ","42","0.133235429288229","0.097324279694106","0.169146578882353"
"Not paid","2004","Employed","Couple + C. LE 16 ","397","0.188458169399199","0.170496112930192","0.206420225868207"
"Not paid","2004","Employed","Couple + C. GT 16 ","316","0.167378572802233","0.148150421455561","0.186606724148906"
"Not paid","2004","Employed","Couple + C. LE and GT 16","125","0.184415226924103","0.153739359752779","0.215091094095427"
"Acclaimed","2005","Not Employed","1-pers.-HH","1","","",""
"Acclaimed","2005","Not Employed","(Married) couple without C. ","4","","",""
"Acclaimed","2005","Not Employed","Single parent ","2","","",""
