"plb0195_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2002","Full Time","1-pers.-HH","365","0.49209491443525","0.456551674442832","0.527638154427668"
"Acclaimed","2002","Full Time","(Married) couple without C. ","783","0.470008523320712","0.44648307524758","0.493533971393844"
"Acclaimed","2002","Full Time","Single parent ","132","0.521210267071912","0.46048907170902","0.581931462434803"
"Acclaimed","2002","Full Time","Couple + C. LE 16 ","637","0.414479007643976","0.390773601370175","0.438184413917777"
"Acclaimed","2002","Full Time","Couple + C. GT 16 ","512","0.50703507615119","0.477859425317735","0.536210726984644"
"Acclaimed","2002","Full Time","Couple + C. LE and GT 16","219","0.467436894522151","0.423920847820219","0.510952941224083"
"Acclaimed","2002","Part Time","1-pers.-HH","52","0.401770404525396","0.315826317409428","0.487714491641364"
"Acclaimed","2002","Part Time","(Married) couple without C. ","191","0.501672157425029","0.451267604530858","0.5520767103192"
"Acclaimed","2002","Part Time","Single parent ","57","0.615717030986578","0.518916358175614","0.712517703797542"
"Acclaimed","2002","Part Time","Couple + C. LE 16 ","298","0.545368403762377","0.503448213799314","0.58728859372544"
"Acclaimed","2002","Part Time","Couple + C. GT 16 ","174","0.530607018767986","0.478097487136751","0.583116550399221"
"Acclaimed","2002","Part Time","Couple + C. LE and GT 16","101","0.559529708349121","0.489850906933549","0.629208509764692"
"Acclaimed","2002","Not Working","1-pers.-HH","6","","",""
"Acclaimed","2002","Not Working","(Married) couple without C. ","3","","",""
"Acclaimed","2002","Not Working","Single parent ","4","","",""
"Acclaimed","2002","Not Working","Couple + C. LE 16 ","10","","",""
"Acclaimed","2002","Not Working","Couple + C. GT 16 ","5","","",""
"Acclaimed","2002","Not Working","Couple + C. LE and GT 16","3","","",""
"Partly, partly","2002","Full Time","1-pers.-HH","188","0.25348962696624","0.22256251871843","0.28441673521405"
"Partly, partly","2002","Full Time","(Married) couple without C. ","322","0.187613757553821","0.169211791921633","0.20601572318601"
"Partly, partly","2002","Full Time","Single parent ","54","0.204590142812361","0.155555924744651","0.253624360880071"
"Partly, partly","2002","Full Time","Couple + C. LE 16 ","401","0.230036845016207","0.209785280914345","0.25028840911807"
"Partly, partly","2002","Full Time","Couple + C. GT 16 ","238","0.212868619488952","0.188980994284057","0.236756244693848"
"Partly, partly","2002","Full Time","Couple + C. LE and GT 16","121","0.238806656623381","0.20162120101127","0.275992112235491"
"Partly, partly","2002","Part Time","1-pers.-HH","17","","",""
"Partly, partly","2002","Part Time","(Married) couple without C. ","60","0.159243795211263","0.12235720666608","0.196130383756446"
"Partly, partly","2002","Part Time","Single parent ","17","","",""
"Partly, partly","2002","Part Time","Couple + C. LE 16 ","91","0.179200205413736","0.146912564181888","0.211487846645585"
"Partly, partly","2002","Part Time","Couple + C. GT 16 ","69","0.217334905843321","0.173940267032404","0.260729544654239"
"Partly, partly","2002","Part Time","Couple + C. LE and GT 16","31","0.135206800252191","0.0872128843878873","0.183200716116495"
"Partly, partly","2002","Not Working","1-pers.-HH","","","",""
"Partly, partly","2002","Not Working","(Married) couple without C. ","1","","",""
"Partly, partly","2002","Not Working","Single parent ","","","",""
"Partly, partly","2002","Not Working","Couple + C. LE 16 ","3","","",""
"Partly, partly","2002","Not Working","Couple + C. GT 16 ","2","","",""
"Partly, partly","2002","Not Working","Couple + C. LE and GT 16","1","","",""
"Paid","2002","Full Time","1-pers.-HH","72","0.0921661065437223","0.0716010403328564","0.112731172754588"
"Paid","2002","Full Time","(Married) couple without C. ","161","0.111042113237686","0.0962327956352728","0.125851430840098"
"Paid","2002","Full Time","Single parent ","31","0.106082667928246","0.0686515918323992","0.143513744024092"
"Paid","2002","Full Time","Couple + C. LE 16 ","233","0.172534048691109","0.154352227976121","0.190715869406097"
"Paid","2002","Full Time","Couple + C. GT 16 ","131","0.125284146687257","0.105965571179014","0.1446027221955"
"Paid","2002","Full Time","Couple + C. LE and GT 16","52","0.126873300766117","0.0978446964482185","0.155901905084016"
"Paid","2002","Part Time","1-pers.-HH","21","","",""
"Paid","2002","Part Time","(Married) couple without C. ","56","0.180096218397224","0.141358330973462","0.218834105820985"
"Paid","2002","Part Time","Single parent ","8","","",""
"Paid","2002","Part Time","Couple + C. LE 16 ","88","0.161232777326079","0.130273141702994","0.192192412949165"
"Paid","2002","Part Time","Couple + C. GT 16 ","55","0.141937401769901","0.105218366260123","0.178656437279678"
"Paid","2002","Part Time","Couple + C. LE and GT 16","32","0.154332633208529","0.103626621259075","0.205038645157984"
"Paid","2002","Not Working","1-pers.-HH","2","","",""
"Paid","2002","Not Working","(Married) couple without C. ","","","",""
"Paid","2002","Not Working","Single parent ","2","","",""
"Paid","2002","Not Working","Couple + C. LE 16 ","3","","",""
"Paid","2002","Not Working","Couple + C. GT 16 ","3","","",""
"Paid","2002","Not Working","Couple + C. LE and GT 16","3","","",""
"Not paid","2002","Full Time","1-pers.-HH","135","0.162249352054788","0.136037955157498","0.188460748952078"
"Not paid","2002","Full Time","(Married) couple without C. ","463","0.231335605887781","0.211459091950437","0.251212119825125"
"Not paid","2002","Full Time","Single parent ","43","0.168116922187481","0.122660183143225","0.213573661231738"
"Not paid","2002","Full Time","Couple + C. LE 16 ","388","0.182950098648708","0.164345705307618","0.201554491989799"
"Not paid","2002","Full Time","Couple + C. GT 16 ","247","0.154812157672601","0.133702913004731","0.175921402340471"
"Not paid","2002","Full Time","Couple + C. LE and GT 16","113","0.166883148088352","0.134362319415583","0.199403976761121"
"Not paid","2002","Part Time","1-pers.-HH","35","0.314795885295808","0.233378417850848","0.396213352740767"
"Not paid","2002","Part Time","(Married) couple without C. ","71","0.158987828966484","0.12212528776063","0.195850370172338"
"Not paid","2002","Part Time","Single parent ","15","","",""
"Not paid","2002","Part Time","Couple + C. LE 16 ","65","0.114198613497807","0.08742253076907","0.140974696226545"
"Not paid","2002","Part Time","Couple + C. GT 16 ","49","0.110120673618792","0.0771837265406567","0.143057620696928"
"Not paid","2002","Part Time","Couple + C. LE and GT 16","31","0.150930858190159","0.100686033560135","0.201175682820182"
"Not paid","2002","Not Working","1-pers.-HH","1","","",""
"Not paid","2002","Not Working","(Married) couple without C. ","","","",""
"Not paid","2002","Not Working","Single parent ","","","",""
"Not paid","2002","Not Working","Couple + C. LE 16 ","","","",""
"Not paid","2002","Not Working","Couple + C. GT 16 ","2","","",""
"Not paid","2002","Not Working","Couple + C. LE and GT 16","","","",""
"Acclaimed","2003","Full Time","1-pers.-HH","360","0.52313039973879","0.486873628637076","0.559387170840505"
"Acclaimed","2003","Full Time","(Married) couple without C. ","790","0.501423435773102","0.477202439896578","0.525644431649625"
"Acclaimed","2003","Full Time","Single parent ","140","0.603350201859707","0.542950308670798","0.663750095048617"
"Acclaimed","2003","Full Time","Couple + C. LE 16 ","578","0.4030706792226","0.377944317242604","0.428197041202596"
"Acclaimed","2003","Full Time","Couple + C. GT 16 ","554","0.565561638697299","0.536583599808035","0.594539677586563"
"Acclaimed","2003","Full Time","Couple + C. LE and GT 16","218","0.461927188278168","0.417874458398995","0.505979918157341"
"Acclaimed","2003","Part Time","1-pers.-HH","55","0.478238971438039","0.391017959894835","0.565459982981242"
"Acclaimed","2003","Part Time","(Married) couple without C. ","195","0.564170552554098","0.514444967467439","0.613896137640757"
"Acclaimed","2003","Part Time","Single parent ","64","0.625778626316078","0.534931854577553","0.716625398054602"
"Acclaimed","2003","Part Time","Couple + C. LE 16 ","298","0.581940499342406","0.539132853703315","0.624748144981497"
"Acclaimed","2003","Part Time","Couple + C. GT 16 ","163","0.472042833620284","0.418180995528932","0.525904671711636"
"Acclaimed","2003","Part Time","Couple + C. LE and GT 16","100","0.521450740533278","0.449661131619545","0.593240349447011"
"Acclaimed","2003","Not Working","1-pers.-HH","2","","",""
"Acclaimed","2003","Not Working","(Married) couple without C. ","8","","",""
"Acclaimed","2003","Not Working","Single parent ","4","","",""
"Acclaimed","2003","Not Working","Couple + C. LE 16 ","13","","",""
"Acclaimed","2003","Not Working","Couple + C. GT 16 ","4","","",""
"Acclaimed","2003","Not Working","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2003","Full Time","1-pers.-HH","157","0.214955152707094","0.185135300229768","0.244775005184419"
"Partly, partly","2003","Full Time","(Married) couple without C. ","284","0.180893894406461","0.162247031098099","0.199540757714823"
"Partly, partly","2003","Full Time","Single parent ","46","0.160038401675213","0.11477057556336","0.205306227787067"
"Partly, partly","2003","Full Time","Couple + C. LE 16 ","345","0.236530171487716","0.214762259870729","0.258298083104703"
"Partly, partly","2003","Full Time","Couple + C. GT 16 ","214","0.177857260548527","0.155502277355424","0.20021224374163"
"Partly, partly","2003","Full Time","Couple + C. LE and GT 16","107","0.219471119661237","0.182899119098588","0.256043120223885"
"Partly, partly","2003","Part Time","1-pers.-HH","19","","",""
"Partly, partly","2003","Part Time","(Married) couple without C. ","66","0.152486266639221","0.116436276725006","0.188536256553436"
"Partly, partly","2003","Part Time","Single parent ","19","","",""
"Partly, partly","2003","Part Time","Couple + C. LE 16 ","80","0.174584605771786","0.141638638822302","0.207530572721269"
"Partly, partly","2003","Part Time","Couple + C. GT 16 ","74","0.271781917631561","0.223782924235694","0.319780911027427"
"Partly, partly","2003","Part Time","Couple + C. LE and GT 16","34","0.152885289668844","0.101166830114909","0.204603749222779"
"Partly, partly","2003","Not Working","1-pers.-HH","","","",""
"Partly, partly","2003","Not Working","(Married) couple without C. ","2","","",""
"Partly, partly","2003","Not Working","Single parent ","","","",""
"Partly, partly","2003","Not Working","Couple + C. LE 16 ","2","","",""
"Partly, partly","2003","Not Working","Couple + C. GT 16 ","1","","",""
"Partly, partly","2003","Not Working","Couple + C. LE and GT 16","1","","",""
"Paid","2003","Full Time","1-pers.-HH","56","0.0691267712236402","0.0507125764188942","0.0875409660283861"
"Paid","2003","Full Time","(Married) couple without C. ","157","0.121611748792934","0.105779056283099","0.137444441302768"
"Paid","2003","Full Time","Single parent ","31","0.105435284215032","0.0675171735847296","0.143353394845335"
"Paid","2003","Full Time","Couple + C. LE 16 ","199","0.160723572641981","0.141910061536995","0.179537083746967"
"Paid","2003","Full Time","Couple + C. GT 16 ","110","0.112552278607655","0.0940760438993571","0.131028513315952"
"Paid","2003","Full Time","Couple + C. LE and GT 16","66","0.168082586376455","0.135040534537148","0.201124638215763"
"Paid","2003","Part Time","1-pers.-HH","22","","",""
"Paid","2003","Part Time","(Married) couple without C. ","59","0.155767720246302","0.119402508702913","0.192132931789691"
"Paid","2003","Part Time","Single parent ","18","","",""
"Paid","2003","Part Time","Couple + C. LE 16 ","65","0.137510128998829","0.107621406734987","0.167398851262672"
"Paid","2003","Part Time","Couple + C. GT 16 ","54","0.164273282717027","0.124296601948022","0.204249963486031"
"Paid","2003","Part Time","Couple + C. LE and GT 16","32","0.252362674157274","0.189938951123427","0.314786397191121"
"Paid","2003","Not Working","1-pers.-HH","1","","",""
"Paid","2003","Not Working","(Married) couple without C. ","2","","",""
"Paid","2003","Not Working","Single parent ","1","","",""
"Paid","2003","Not Working","Couple + C. LE 16 ","2","","",""
"Paid","2003","Not Working","Couple + C. GT 16 ","6","","",""
"Paid","2003","Not Working","Couple + C. LE and GT 16","1","","",""
"Not paid","2003","Full Time","1-pers.-HH","156","0.192787676330476","0.164151313719214","0.221424038941738"
"Not paid","2003","Full Time","(Married) couple without C. ","406","0.196070921027504","0.176838267201331","0.215303574853677"
"Not paid","2003","Full Time","Single parent ","35","0.131176112250047","0.0894948296147114","0.172857394885383"
"Not paid","2003","Full Time","Couple + C. LE 16 ","342","0.199675576647702","0.179198259268043","0.220152894027362"
"Not paid","2003","Full Time","Couple + C. GT 16 ","246","0.144028822146519","0.123502118575399","0.164555525717639"
"Not paid","2003","Full Time","Couple + C. LE and GT 16","101","0.15051910568414","0.118922665025333","0.182115546342947"
"Not paid","2003","Part Time","1-pers.-HH","30","0.240662659645698","0.166020438758693","0.315304880532704"
"Not paid","2003","Part Time","(Married) couple without C. ","62","0.127575460560378","0.0941202383808384","0.161030682739918"
"Not paid","2003","Part Time","Single parent ","8","","",""
"Not paid","2003","Part Time","Couple + C. LE 16 ","67","0.105964765886979","0.079251864443323","0.132677667330636"
"Not paid","2003","Part Time","Couple + C. GT 16 ","39","0.0919019660311285","0.06073317983512","0.123070752227137"
"Not paid","2003","Part Time","Couple + C. LE and GT 16","20","","",""
"Not paid","2003","Not Working","1-pers.-HH","2","","",""
"Not paid","2003","Not Working","(Married) couple without C. ","1","","",""
"Not paid","2003","Not Working","Single parent ","2","","",""
"Not paid","2003","Not Working","Couple + C. LE 16 ","5","","",""
"Not paid","2003","Not Working","Couple + C. GT 16 ","1","","",""
"Not paid","2003","Not Working","Couple + C. LE and GT 16","","","",""
"Acclaimed","2004","Full Time","1-pers.-HH","363","0.527004331073619","0.48980537793735","0.564203284209888"
"Acclaimed","2004","Full Time","(Married) couple without C. ","811","0.491728142405561","0.467893134357456","0.515563150453666"
"Acclaimed","2004","Full Time","Single parent ","124","0.558789214278004","0.494196694019428","0.623381734536579"
"Acclaimed","2004","Full Time","Couple + C. LE 16 ","551","0.441216949400792","0.414818034951812","0.467615863849772"
"Acclaimed","2004","Full Time","Couple + C. GT 16 ","505","0.499801739521589","0.470254173029321","0.529349306013857"
"Acclaimed","2004","Full Time","Couple + C. LE and GT 16","184","0.389554089476208","0.343354971435793","0.435753207516622"
"Acclaimed","2004","Part Time","1-pers.-HH","43","0.352872488596762","0.267373436501838","0.438371540691687"
"Acclaimed","2004","Part Time","(Married) couple without C. ","200","0.528393713227407","0.478202822102236","0.578584604352579"
"Acclaimed","2004","Part Time","Single parent ","64","0.503811138713044","0.413214403387821","0.594407874038266"
"Acclaimed","2004","Part Time","Couple + C. LE 16 ","278","0.645786990362852","0.602175191231727","0.689398789493977"
"Acclaimed","2004","Part Time","Couple + C. GT 16 ","188","0.499984559706429","0.447452010840076","0.552517108572781"
"Acclaimed","2004","Part Time","Couple + C. LE and GT 16","97","0.494981845615003","0.423129698662108","0.566833992567898"
"Acclaimed","2004","Not Working","1-pers.-HH","3","","",""
"Acclaimed","2004","Not Working","(Married) couple without C. ","1","","",""
"Acclaimed","2004","Not Working","Single parent ","","","",""
"Acclaimed","2004","Not Working","Couple + C. LE 16 ","7","","",""
"Acclaimed","2004","Not Working","Couple + C. GT 16 ","4","","",""
"Acclaimed","2004","Not Working","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2004","Full Time","1-pers.-HH","121","0.176523118162562","0.148116368458735","0.20492986786639"
"Partly, partly","2004","Full Time","(Married) couple without C. ","304","0.193592140884569","0.174754523314975","0.212429758454162"
"Partly, partly","2004","Full Time","Single parent ","52","0.215975292297247","0.162444697099345","0.269505887495148"
"Partly, partly","2004","Full Time","Couple + C. LE 16 ","302","0.202130573330545","0.180779472157633","0.223481674503458"
"Partly, partly","2004","Full Time","Couple + C. GT 16 ","227","0.219089961672476","0.194646456076822","0.24353346726813"
"Partly, partly","2004","Full Time","Couple + C. LE and GT 16","96","0.239339842125976","0.198916795622664","0.279762888629289"
"Partly, partly","2004","Part Time","1-pers.-HH","15","","",""
"Partly, partly","2004","Part Time","(Married) couple without C. ","64","0.18004697878986","0.141415289711707","0.218678667868013"
"Partly, partly","2004","Part Time","Single parent ","14","","",""
"Partly, partly","2004","Part Time","Couple + C. LE 16 ","74","0.145147069896928","0.113026965947654","0.177267173846202"
"Partly, partly","2004","Part Time","Couple + C. GT 16 ","57","0.193648841909981","0.152131644593013","0.235166039226949"
"Partly, partly","2004","Part Time","Couple + C. LE and GT 16","31","0.206645892277013","0.148457207019657","0.264834577534369"
"Partly, partly","2004","Not Working","1-pers.-HH","1","","",""
"Partly, partly","2004","Not Working","(Married) couple without C. ","1","","",""
"Partly, partly","2004","Not Working","Single parent ","","","",""
"Partly, partly","2004","Not Working","Couple + C. LE 16 ","3","","",""
"Partly, partly","2004","Not Working","Couple + C. GT 16 ","3","","",""
"Partly, partly","2004","Not Working","Couple + C. LE and GT 16","1","","",""
"Paid","2004","Full Time","1-pers.-HH","60","0.084125046614639","0.063443843784951","0.104806249444327"
"Paid","2004","Full Time","(Married) couple without C. ","124","0.0921323951107789","0.0783437314184645","0.105921058803093"
"Paid","2004","Full Time","Single parent ","23","","",""
"Paid","2004","Full Time","Couple + C. LE 16 ","161","0.135310310890797","0.117124446480873","0.153496175300721"
"Paid","2004","Full Time","Couple + C. GT 16 ","103","0.105525745863066","0.0873699669328863","0.123681524793245"
"Paid","2004","Full Time","Couple + C. LE and GT 16","54","0.179076590641102","0.142752317282161","0.215400864000042"
"Paid","2004","Part Time","1-pers.-HH","36","0.335827764041708","0.251327877566119","0.420327650517296"
"Paid","2004","Part Time","(Married) couple without C. ","58","0.163000228524072","0.125862693955806","0.200137763092338"
"Paid","2004","Part Time","Single parent ","25","","",""
"Paid","2004","Part Time","Couple + C. LE 16 ","58","0.128600000878219","0.0980749521005926","0.159125049655845"
"Paid","2004","Part Time","Couple + C. GT 16 ","52","0.163939143696252","0.125041907372129","0.202836380020376"
"Paid","2004","Part Time","Couple + C. LE and GT 16","27","","",""
"Paid","2004","Not Working","1-pers.-HH","","","",""
"Paid","2004","Not Working","(Married) couple without C. ","1","","",""
"Paid","2004","Not Working","Single parent ","1","","",""
"Paid","2004","Not Working","Couple + C. LE 16 ","2","","",""
"Paid","2004","Not Working","Couple + C. GT 16 ","","","",""
"Paid","2004","Not Working","Couple + C. LE and GT 16","1","","",""
"Not paid","2004","Full Time","1-pers.-HH","148","0.21234750414918","0.181876557206757","0.242818451091602"
"Not paid","2004","Full Time","(Married) couple without C. ","451","0.222547321599092","0.202715942955268","0.242378700242916"
"Not paid","2004","Full Time","Single parent ","28","","",""
"Not paid","2004","Full Time","Couple + C. LE 16 ","345","0.221342166377866","0.199270060570503","0.243414272185228"
"Not paid","2004","Full Time","Couple + C. GT 16 ","265","0.175582552942869","0.153098944406237","0.198066161479501"
"Not paid","2004","Full Time","Couple + C. LE and GT 16","94","0.192029477756714","0.154712375283835","0.229346580229594"
"Not paid","2004","Part Time","1-pers.-HH","26","","",""
"Not paid","2004","Part Time","(Married) couple without C. ","58","0.128559079458661","0.0949058579244144","0.162212300992908"
"Not paid","2004","Part Time","Single parent ","14","","",""
"Not paid","2004","Part Time","Couple + C. LE 16 ","52","0.0804659388620011","0.0556622054385228","0.105269672285479"
"Not paid","2004","Part Time","Couple + C. GT 16 ","51","0.142427454687338","0.105708461885257","0.17914644748942"
"Not paid","2004","Part Time","Couple + C. LE and GT 16","31","0.164881327871363","0.111553799661873","0.218208856080853"
"Not paid","2004","Not Working","1-pers.-HH","1","","",""
"Not paid","2004","Not Working","(Married) couple without C. ","","","",""
"Not paid","2004","Not Working","Single parent ","1","","",""
"Not paid","2004","Not Working","Couple + C. LE 16 ","3","","",""
"Not paid","2004","Not Working","Couple + C. GT 16 ","5","","",""
"Not paid","2004","Not Working","Couple + C. LE and GT 16","2","","",""
"Acclaimed","2005","Full Time","1-pers.-HH","372","0.525376625957762","0.488800179098043","0.561953072817481"
"Acclaimed","2005","Full Time","(Married) couple without C. ","789","0.518769826265893","0.493919840618206","0.54361981191358"
"Acclaimed","2005","Full Time","Single parent ","128","0.615746522759059","0.550269330559103","0.681223714959015"
"Acclaimed","2005","Full Time","Couple + C. LE 16 ","519","0.406102575881233","0.378511007046349","0.433694144716116"
"Acclaimed","2005","Full Time","Couple + C. GT 16 ","472","0.5272144106292","0.495956438127553","0.558472383130847"
"Acclaimed","2005","Full Time","Couple + C. LE and GT 16","186","0.446466010377509","0.397626319935481","0.495305700819538"
"Acclaimed","2005","Part Time","1-pers.-HH","60","0.454630511278759","0.36936230027566","0.539898722281858"
"Acclaimed","2005","Part Time","(Married) couple without C. ","188","0.595631202702231","0.544579356413478","0.646683048990983"
"Acclaimed","2005","Part Time","Single parent ","73","0.611934878263038","0.52363500720249","0.700234749323586"
"Acclaimed","2005","Part Time","Couple + C. LE 16 ","277","0.606389026650269","0.561199875229268","0.651578178071271"
"Acclaimed","2005","Part Time","Couple + C. GT 16 ","156","0.435983005952555","0.380055494547666","0.491910517357444"
"Acclaimed","2005","Part Time","Couple + C. LE and GT 16","91","0.454278527318396","0.381338117117435","0.527218937519357"
"Acclaimed","2005","Not Working","1-pers.-HH","1","","",""
"Acclaimed","2005","Not Working","(Married) couple without C. ","4","","",""
"Acclaimed","2005","Not Working","Single parent ","2","","",""
"Acclaimed","2005","Not Working","Couple + C. LE 16 ","3","","",""
"Acclaimed","2005","Not Working","Couple + C. GT 16 ","1","","",""
"Acclaimed","2005","Not Working","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2005","Full Time","1-pers.-HH","155","0.206160240752819","0.176528275240613","0.235792206265025"
"Partly, partly","2005","Full Time","(Married) couple without C. ","259","0.170967148759436","0.152242892865351","0.18969140465352"
"Partly, partly","2005","Full Time","Single parent ","44","0.199884872499674","0.146052147398564","0.253717597600784"
"Partly, partly","2005","Full Time","Couple + C. LE 16 ","274","0.250531120258207","0.226186082960183","0.27487615755623"
"Partly, partly","2005","Full Time","Couple + C. GT 16 ","210","0.206820707324357","0.181462546810239","0.232178867838475"
"Partly, partly","2005","Full Time","Couple + C. LE and GT 16","96","0.252289472197178","0.209619450187844","0.294959494206513"
"Partly, partly","2005","Part Time","1-pers.-HH","25","","",""
"Partly, partly","2005","Part Time","(Married) couple without C. ","54","0.165797053667258","0.127110666088348","0.204483441246169"
"Partly, partly","2005","Part Time","Single parent ","20","","",""
"Partly, partly","2005","Part Time","Couple + C. LE 16 ","78","0.202623927919971","0.165444570022182","0.239803285817759"
"Partly, partly","2005","Part Time","Couple + C. GT 16 ","50","0.194436121302462","0.14980034563738","0.239071896967544"
"Partly, partly","2005","Part Time","Couple + C. LE and GT 16","33","0.213002022430931","0.15302288066491","0.272981164196952"
"Partly, partly","2005","Not Working","1-pers.-HH","3","","",""
"Partly, partly","2005","Not Working","(Married) couple without C. ","2","","",""
"Partly, partly","2005","Not Working","Single parent ","1","","",""
"Partly, partly","2005","Not Working","Couple + C. LE 16 ","2","","",""
"Partly, partly","2005","Not Working","Couple + C. GT 16 ","2","","",""
"Partly, partly","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Paid","2005","Full Time","1-pers.-HH","52","0.0789344932105213","0.0591843498833205","0.0986846365377222"
"Paid","2005","Full Time","(Married) couple without C. ","115","0.0854910554286273","0.0715845925361321","0.0993975183211225"
"Paid","2005","Full Time","Single parent ","17","","",""
"Paid","2005","Full Time","Couple + C. LE 16 ","126","0.120057346477585","0.101796354866951","0.138318338088219"
"Paid","2005","Full Time","Couple + C. GT 16 ","97","0.125102130340983","0.104388983437088","0.145815277244878"
"Paid","2005","Full Time","Couple + C. LE and GT 16","47","0.135150818913925","0.101562668836437","0.168738968991413"
"Paid","2005","Part Time","1-pers.-HH","17","","",""
"Paid","2005","Part Time","(Married) couple without C. ","56","0.146897689162892","0.110072756984471","0.183722621341313"
"Paid","2005","Part Time","Single parent ","13","","",""
"Paid","2005","Part Time","Couple + C. LE 16 ","43","0.100282471076399","0.0724987426759655","0.128066199476832"
"Paid","2005","Part Time","Couple + C. GT 16 ","47","0.205148421210208","0.159605411281368","0.250691431139048"
"Paid","2005","Part Time","Couple + C. LE and GT 16","27","","",""
"Paid","2005","Not Working","1-pers.-HH","","","",""
"Paid","2005","Not Working","(Married) couple without C. ","3","","",""
"Paid","2005","Not Working","Single parent ","1","","",""
"Paid","2005","Not Working","Couple + C. LE 16 ","1","","",""
"Paid","2005","Not Working","Couple + C. GT 16 ","2","","",""
"Paid","2005","Not Working","Couple + C. LE and GT 16","1","","",""
"Not paid","2005","Full Time","1-pers.-HH","137","0.189528640078898","0.160820977081465","0.218236303076331"
"Not paid","2005","Full Time","(Married) couple without C. ","390","0.224771969546044","0.204010974137618","0.24553296495447"
"Not paid","2005","Full Time","Single parent ","23","","",""
"Not paid","2005","Full Time","Couple + C. LE 16 ","298","0.223308957382976","0.199910888126009","0.246707026639943"
"Not paid","2005","Full Time","Couple + C. GT 16 ","201","0.140862751705459","0.119082423922524","0.162643079488395"
"Not paid","2005","Full Time","Couple + C. LE and GT 16","69","0.166093698511387","0.12953070370589","0.202656693316885"
"Not paid","2005","Part Time","1-pers.-HH","29","","",""
"Not paid","2005","Part Time","(Married) couple without C. ","57","0.0916740544676189","0.0616563143065851","0.121691794628653"
"Not paid","2005","Part Time","Single parent ","11","","",""
"Not paid","2005","Part Time","Couple + C. LE 16 ","51","0.0907045743533614","0.0641406632310373","0.117268485475685"
"Not paid","2005","Part Time","Couple + C. GT 16 ","49","0.164432451534774","0.122627361053475","0.206237542016074"
"Not paid","2005","Part Time","Couple + C. LE and GT 16","28","","",""
"Not paid","2005","Not Working","1-pers.-HH","3","","",""
"Not paid","2005","Not Working","(Married) couple without C. ","","","",""
"Not paid","2005","Not Working","Single parent ","1","","",""
"Not paid","2005","Not Working","Couple + C. LE 16 ","4","","",""
"Not paid","2005","Not Working","Couple + C. GT 16 ","2","","",""
"Not paid","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Acclaimed","2006","Full Time","1-pers.-HH","388","0.475255705346132","0.440991509484684","0.50951990120758"
"Acclaimed","2006","Full Time","(Married) couple without C. ","838","0.493190059281101","0.469792906227027","0.516587212335175"
"Acclaimed","2006","Full Time","Single parent ","134","0.570180747578227","0.506202346853422","0.634159148303032"
"Acclaimed","2006","Full Time","Couple + C. LE 16 ","554","0.433930158541985","0.406388960563072","0.461471356520898"
"Acclaimed","2006","Full Time","Couple + C. GT 16 ","523","0.506347241226709","0.476502094464437","0.536192387988982"
"Acclaimed","2006","Full Time","Couple + C. LE and GT 16","186","0.415439580532716","0.367266579431935","0.463612581633496"
"Acclaimed","2006","Part Time","1-pers.-HH","64","0.452238561687416","0.372052892759195","0.532424230615638"
"Acclaimed","2006","Part Time","(Married) couple without C. ","218","0.562725127365486","0.514113124995364","0.611337129735608"
"Acclaimed","2006","Part Time","Single parent ","88","0.552418394450304","0.471203249166714","0.633633539733894"
"Acclaimed","2006","Part Time","Couple + C. LE 16 ","332","0.62082550191788","0.579979196326977","0.661671807508782"
"Acclaimed","2006","Part Time","Couple + C. GT 16 ","200","0.549105191535815","0.496901553481228","0.601308829590403"
"Acclaimed","2006","Part Time","Couple + C. LE and GT 16","108","0.525755325756527","0.454187082113502","0.597323569399551"
"Acclaimed","2006","Not Working","1-pers.-HH","2","","",""
"Acclaimed","2006","Not Working","(Married) couple without C. ","3","","",""
"Acclaimed","2006","Not Working","Single parent ","2","","",""
"Acclaimed","2006","Not Working","Couple + C. LE 16 ","16","","",""
"Acclaimed","2006","Not Working","Couple + C. GT 16 ","5","","",""
"Acclaimed","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Partly, partly","2006","Full Time","1-pers.-HH","173","0.212865711938317","0.184780333322308","0.240951090554327"
"Partly, partly","2006","Full Time","(Married) couple without C. ","322","0.178659010268263","0.160732014870445","0.196586005666082"
"Partly, partly","2006","Full Time","Single parent ","45","0.200530006155781","0.148784225806348","0.252275786505214"
"Partly, partly","2006","Full Time","Couple + C. LE 16 ","246","0.214304442103254","0.191502038085508","0.237106846121"
"Partly, partly","2006","Full Time","Couple + C. GT 16 ","209","0.195776493734432","0.172089640721257","0.219463346747608"
"Partly, partly","2006","Full Time","Couple + C. LE and GT 16","89","0.201212565791157","0.162022298441467","0.240402833140846"
"Partly, partly","2006","Part Time","1-pers.-HH","26","","",""
"Partly, partly","2006","Part Time","(Married) couple without C. ","61","0.15465507443509","0.119221321104617","0.190088827765563"
"Partly, partly","2006","Part Time","Single parent ","27","","",""
"Partly, partly","2006","Part Time","Couple + C. LE 16 ","73","0.148441287358852","0.118509468921546","0.178373105796158"
