"plb0195_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2001","college entrance qualification","Male","435","0.34627138678834","0.31975768963149","0.37278508394519"
"Acclaimed","2001","college entrance qualification","Female","423","0.510899647350623","0.477155295317031","0.544643999384215"
"Acclaimed","2001","Other degree","Male","65","0.334508853846945","0.273399836606341","0.395617871087549"
"Acclaimed","2001","Other degree","Female","59","0.426639254415431","0.338514120527168","0.514764388303693"
"Acclaimed","2001","no degree/no degree yet","Male","14","","",""
"Acclaimed","2001","no degree/no degree yet","Female","7","","",""
"Partly, partly","2001","lower secondary degree","Male","412","0.26464481725584","0.24241638147058","0.2868732530411"
"Partly, partly","2001","lower secondary degree","Female","138","0.19328950237369","0.164953298699328","0.221625706048052"
"Partly, partly","2001","secondary school degree","Male","397","0.246590965607205","0.224993322116048","0.268188609098362"
"Partly, partly","2001","secondary school degree","Female","254","0.169539311111693","0.150192521264493","0.188886100958893"
"Partly, partly","2001","college entrance qualification","Male","261","0.227544138547886","0.204180907491698","0.250907369604075"
"Partly, partly","2001","college entrance qualification","Female","146","0.169245475285705","0.143933315999424","0.194557634571986"
"Partly, partly","2001","Other degree","Male","63","0.26177303652897","0.20483693109569","0.31870914196225"
"Partly, partly","2001","Other degree","Female","23","","",""
"Partly, partly","2001","no degree/no degree yet","Male","8","","",""
"Partly, partly","2001","no degree/no degree yet","Female","2","","",""
"Paid","2001","lower secondary degree","Male","389","0.263058875583338","0.240873259004534","0.285244492162142"
"Paid","2001","lower secondary degree","Female","143","0.181022928197639","0.153392899129819","0.208652957265459"
"Paid","2001","secondary school degree","Male","250","0.161504889354872","0.143065544774075","0.179944233935669"
"Paid","2001","secondary school degree","Female","151","0.114035633840196","0.0976470062999093","0.130424261380482"
"Paid","2001","college entrance qualification","Male","111","0.0941952182479458","0.0779174457622034","0.110472990733688"
"Paid","2001","college entrance qualification","Female","56","0.0664126013149759","0.0496037885340969","0.0832214140958549"
"Paid","2001","Other degree","Male","75","0.273294341697264","0.215574525324788","0.331014158069741"
"Paid","2001","Other degree","Female","29","","",""
"Paid","2001","no degree/no degree yet","Male","21","","",""
"Paid","2001","no degree/no degree yet","Female","10","","",""
"Not paid","2001","lower secondary degree","Male","140","0.0857700061528679","0.0716601014578017","0.0998799108479341"
"Not paid","2001","lower secondary degree","Female","66","0.0835784399490854","0.0637187046123424","0.103438175285828"
"Not paid","2001","secondary school degree","Male","230","0.153620862928229","0.13555286839077","0.171688857465689"
"Not paid","2001","secondary school degree","Female","150","0.0988269009921428","0.0834398332596207","0.114213968724665"
"Not paid","2001","college entrance qualification","Male","430","0.331989256415828","0.305746044968775","0.358232467862881"
"Not paid","2001","college entrance qualification","Female","218","0.253442276048696","0.224078930880625","0.282805621216767"
"Not paid","2001","Other degree","Male","26","","",""
"Not paid","2001","Other degree","Female","10","","",""
"Not paid","2001","no degree/no degree yet","Male","1","","",""
"Not paid","2001","no degree/no degree yet","Female","","","",""
"Acclaimed","2002","lower secondary degree","Male","517","0.42148550170126","0.39499709096862","0.4479739124339"
"Acclaimed","2002","lower secondary degree","Female","373","0.5818297908578","0.543763307677577","0.619896274038022"
"Acclaimed","2002","secondary school degree","Male","627","0.442775820399051","0.417813186413341","0.467738454384762"
"Acclaimed","2002","secondary school degree","Female","931","0.631694522032388","0.607170238365608","0.656218805699169"
"Acclaimed","2002","college entrance qualification","Male","514","0.376470266058433","0.352137467321665","0.400803064795201"
"Acclaimed","2002","college entrance qualification","Female","509","0.516379024553282","0.486238348265807","0.546519700840758"
"Acclaimed","2002","Other degree","Male","59","0.294587256759187","0.231091584673012","0.358082928845362"
"Acclaimed","2002","Other degree","Female","58","0.510996362236574","0.417581345143233","0.604411379329914"
"Acclaimed","2002","no degree/no degree yet","Male","11","","",""
"Acclaimed","2002","no degree/no degree yet","Female","10","","",""
"Partly, partly","2002","lower secondary degree","Male","390","0.27637022348191","0.252381270255254","0.300359176708566"
"Partly, partly","2002","lower secondary degree","Female","117","0.185089140174777","0.155117276030003","0.215061004319552"
"Partly, partly","2002","secondary school degree","Male","407","0.253308311951929","0.231451900244793","0.275164723659066"
"Partly, partly","2002","secondary school degree","Female","251","0.165262967898453","0.146378650089929","0.184147285706976"
"Partly, partly","2002","college entrance qualification","Male","267","0.191744498782676","0.17197325776464","0.211515739800712"
"Partly, partly","2002","college entrance qualification","Female","154","0.130737172859903","0.11040465181124","0.151069693908566"
"Partly, partly","2002","Other degree","Male","46","0.201404180543026","0.145542595738628","0.257265765347425"
"Partly, partly","2002","Other degree","Female","16","","",""
"Partly, partly","2002","no degree/no degree yet","Male","5","","",""
"Partly, partly","2002","no degree/no degree yet","Female","3","","",""
"Paid","2002","lower secondary degree","Male","282","0.209158863991778","0.187342105655122","0.230975622328435"
"Paid","2002","lower secondary degree","Female","97","0.14262987180478","0.115642682611152","0.169617060998409"
"Paid","2002","secondary school degree","Male","199","0.139287108708902","0.121886353416461","0.156687864001343"
"Paid","2002","secondary school degree","Female","126","0.0834113839431841","0.0693528970829502","0.0974698708034181"
"Paid","2002","college entrance qualification","Male","95","0.0667369681869968","0.0542031495160359","0.0792707868579577"
"Paid","2002","college entrance qualification","Female","55","0.0586540964266731","0.0444818098739225","0.0728263829794237"
"Paid","2002","Other degree","Male","74","0.411511109056577","0.342966167214476","0.480056050898678"
"Paid","2002","Other degree","Female","26","","",""
"Paid","2002","no degree/no degree yet","Male","21","","",""
"Paid","2002","no degree/no degree yet","Female","10","","",""
"Not paid","2002","lower secondary degree","Male","146","0.0929854108250519","0.0774070412877616","0.108563780362342"
"Not paid","2002","lower secondary degree","Female","58","0.0904511971626426","0.0683157450574046","0.11258664926788"
"Not paid","2002","secondary school degree","Male","288","0.164628758940117","0.145991755040411","0.183265762839824"
"Not paid","2002","secondary school degree","Female","178","0.119631126125975","0.103130777455567","0.136131474796383"
"Not paid","2002","college entrance qualification","Male","647","0.365048266971895","0.340868971560147","0.389227562383643"
"Not paid","2002","college entrance qualification","Female","338","0.294229706160142","0.266745001261612","0.321714411058671"
"Not paid","2002","Other degree","Male","19","","",""
"Not paid","2002","Other degree","Female","10","","",""
"Not paid","2002","no degree/no degree yet","Male","2","","",""
"Not paid","2002","no degree/no degree yet","Female","2","","",""
"Acclaimed","2003","lower secondary degree","Male","528","0.449001073970728","0.421181660220176","0.476820487721279"
"Acclaimed","2003","lower secondary degree","Female","359","0.604464504627573","0.566463273522985","0.642465735732162"
"Acclaimed","2003","secondary school degree","Male","621","0.47999665560598","0.45393794536551","0.506055365846449"
"Acclaimed","2003","secondary school degree","Female","941","0.653129985652388","0.628748467547189","0.677511503757587"
"Acclaimed","2003","college entrance qualification","Male","500","0.403897168807836","0.378102100182619","0.429692237433054"
"Acclaimed","2003","college entrance qualification","Female","528","0.527295957757628","0.49712687542798","0.557465040087276"
"Acclaimed","2003","Other degree","Male","51","0.303899845402463","0.236332136265896","0.371467554539029"
"Acclaimed","2003","Other degree","Female","63","0.621134707471238","0.526992730401298","0.715276684541177"
"Acclaimed","2003","no degree/no degree yet","Male","8","","",""
"Acclaimed","2003","no degree/no degree yet","Female","8","","",""
"Partly, partly","2003","lower secondary degree","Male","320","0.24640910083097","0.222307543693399","0.270510657968541"
"Partly, partly","2003","lower secondary degree","Female","129","0.196283402757552","0.165415097185871","0.227151708329234"
"Partly, partly","2003","secondary school degree","Male","365","0.228573702141558","0.206671333022047","0.250476071261069"
"Partly, partly","2003","secondary school degree","Female","225","0.158104231660268","0.139415558754467","0.176792904566069"
"Partly, partly","2003","college entrance qualification","Male","226","0.178115678893077","0.158001740575445","0.19822961721071"
"Partly, partly","2003","college entrance qualification","Female","152","0.130046655292429","0.10972131639171","0.150371994193147"
"Partly, partly","2003","Other degree","Male","44","0.254906973572912","0.190884242304449","0.318929704841375"
"Partly, partly","2003","Other degree","Female","12","","",""
"Partly, partly","2003","no degree/no degree yet","Male","2","","",""
"Partly, partly","2003","no degree/no degree yet","Female","","","",""
"Paid","2003","lower secondary degree","Male","246","0.20974856643942","0.18697762143428","0.232519511444561"
"Paid","2003","lower secondary degree","Female","82","0.11525576963091","0.0904381719257518","0.140073367336068"
"Paid","2003","secondary school degree","Male","174","0.132538950953394","0.114853037370681","0.150224864536108"
"Paid","2003","secondary school degree","Female","124","0.0888227079628782","0.0742499751815705","0.103395440744186"
"Paid","2003","college entrance qualification","Male","97","0.0768186004313836","0.0628189429929188","0.0908182578698483"
"Paid","2003","college entrance qualification","Female","66","0.0692195511166944","0.0538812154901869","0.0845578867432019"
"Paid","2003","Other degree","Male","61","0.317682258383577","0.24928669951771","0.386077817249444"
"Paid","2003","Other degree","Female","18","","",""
"Paid","2003","no degree/no degree yet","Male","15","","",""
"Paid","2003","no degree/no degree yet","Female","6","","",""
"Not paid","2003","lower secondary degree","Male","134","0.0948412587588821","0.078453863185009","0.111228654332755"
"Not paid","2003","lower secondary degree","Female","66","0.0839963229839641","0.0624388287246226","0.105553817243306"
"Not paid","2003","secondary school degree","Male","252","0.158890691299068","0.139822645356247","0.17795873724189"
"Not paid","2003","secondary school degree","Female","174","0.0999430747244656","0.0845796196530936","0.115306529795838"
"Not paid","2003","college entrance qualification","Male","567","0.341168551867702","0.316244861484214","0.366092242251191"
"Not paid","2003","college entrance qualification","Female","306","0.273437835833249","0.246503522116857","0.300372149549641"
"Not paid","2003","Other degree","Male","22","","",""
"Not paid","2003","Other degree","Female","9","","",""
"Not paid","2003","no degree/no degree yet","Male","2","","",""
"Not paid","2003","no degree/no degree yet","Female","1","","",""
"Acclaimed","2004","lower secondary degree","Male","495","0.447264072575842","0.418737242372075","0.475790902779609"
"Acclaimed","2004","lower secondary degree","Female","337","0.588700187024771","0.548584843581945","0.628815530467597"
"Acclaimed","2004","secondary school degree","Male","606","0.4576180142607","0.431502493533261","0.483733534988139"
"Acclaimed","2004","secondary school degree","Female","891","0.636609599554263","0.611486681576527","0.661732517531999"
"Acclaimed","2004","college entrance qualification","Male","495","0.391144278223953","0.365150797092664","0.417137759355242"
"Acclaimed","2004","college entrance qualification","Female","515","0.518331309561739","0.487757303969508","0.54890531515397"
"Acclaimed","2004","Other degree","Male","51","0.331453090469436","0.258964849202","0.403941331736871"
"Acclaimed","2004","Other degree","Female","57","0.620427474545076","0.523352928126824","0.717502020963328"
"Acclaimed","2004","no degree/no degree yet","Male","7","","",""
"Acclaimed","2004","no degree/no degree yet","Female","6","","",""
"Partly, partly","2004","lower secondary degree","Male","304","0.235743268838914","0.211390297938266","0.260096239739562"
"Partly, partly","2004","lower secondary degree","Female","96","0.186544635243735","0.154787419635827","0.218301850851644"
"Partly, partly","2004","secondary school degree","Male","355","0.227059933071901","0.205099663433524","0.249020202710278"
"Partly, partly","2004","secondary school degree","Female","223","0.153307830113388","0.134489039776275","0.172126620450501"
"Partly, partly","2004","college entrance qualification","Male","190","0.155035704618793","0.135757179683935","0.174314229553652"
"Partly, partly","2004","college entrance qualification","Female","154","0.161241535365588","0.138739006311594","0.183744064419582"
"Partly, partly","2004","Other degree","Male","38","0.239250676699201","0.173554823306851","0.30494653009155"
"Partly, partly","2004","Other degree","Female","13","","",""
"Partly, partly","2004","no degree/no degree yet","Male","5","","",""
"Partly, partly","2004","no degree/no degree yet","Female","","","",""
"Paid","2004","lower secondary degree","Male","219","0.191327769896621","0.168760037025657","0.213895502767586"
"Paid","2004","lower secondary degree","Female","84","0.130923059518119","0.103423777302167","0.158422341734071"
"Paid","2004","secondary school degree","Male","163","0.129631619485208","0.112023964035059","0.147239274935358"
"Paid","2004","secondary school degree","Female","104","0.0791970495679948","0.0650916752384962","0.0933024238974934"
"Paid","2004","college entrance qualification","Male","91","0.094626177694859","0.0790357376188329","0.110216617770885"
"Paid","2004","college entrance qualification","Female","58","0.0497806955202717","0.0364725722401606","0.0630888188003829"
"Paid","2004","Other degree","Male","46","0.244618307068992","0.178424358300268","0.310812255837717"
"Paid","2004","Other degree","Female","15","","",""
"Paid","2004","no degree/no degree yet","Male","7","","",""
"Paid","2004","no degree/no degree yet","Female","11","","",""
"Not paid","2004","lower secondary degree","Male","149","0.125664888688622","0.106647162163678","0.144682615213567"
"Not paid","2004","lower secondary degree","Female","61","0.0938321182133752","0.070060197969275","0.117604038457475"
"Not paid","2004","secondary school degree","Male","274","0.18569043318219","0.165306685326017","0.206074181038363"
"Not paid","2004","secondary school degree","Female","190","0.130885520764354","0.113268557088345","0.148502484440363"
"Not paid","2004","college entrance qualification","Male","578","0.359193839462394","0.333639389491311","0.384748289433478"
"Not paid","2004","college entrance qualification","Female","299","0.270646459552401","0.243460502060771","0.29783241704403"
"Not paid","2004","Other degree","Male","27","","",""
"Not paid","2004","Other degree","Female","11","","",""
"Not paid","2004","no degree/no degree yet","Male","1","","",""
"Not paid","2004","no degree/no degree yet","Female","","","",""
"Acclaimed","2005","lower secondary degree","Male","467","0.457149879541726","0.427032581476285","0.487267177607168"
"Acclaimed","2005","lower secondary degree","Female","322","0.62203558786278","0.580716252592212","0.663354923133347"
"Acclaimed","2005","secondary school degree","Male","613","0.469504900971091","0.442530862805752","0.49647893913643"
"Acclaimed","2005","secondary school degree","Female","844","0.632275192527361","0.606144028568992","0.658406356485729"
"Acclaimed","2005","college entrance qualification","Male","459","0.38568921154366","0.358508829688288","0.412869593399033"
"Acclaimed","2005","college entrance qualification","Female","521","0.561054668248937","0.530110598867735","0.591998737630138"
"Acclaimed","2005","Other degree","Male","49","0.310873321304991","0.23800756110485","0.383739081505132"
"Acclaimed","2005","Other degree","Female","63","0.619896990253945","0.523297987716928","0.716495992790961"
"Acclaimed","2005","no degree/no degree yet","Male","8","","",""
"Acclaimed","2005","no degree/no degree yet","Female","6","","",""
"Partly, partly","2005","lower secondary degree","Male","287","0.268130036513872","0.241348442110389","0.294911630917355"
"Partly, partly","2005","lower secondary degree","Female","73","0.150242139024484","0.119793791383757","0.180690486665211"
"Partly, partly","2005","secondary school degree","Male","326","0.241315083945396","0.218188676434602","0.264441491456191"
"Partly, partly","2005","secondary school degree","Female","201","0.156756223314623","0.137053185667223","0.176459260962023"
"Partly, partly","2005","college entrance qualification","Male","222","0.208486876842153","0.185803319753948","0.231170433930357"
"Partly, partly","2005","college entrance qualification","Female","147","0.138679466198105","0.117128929031111","0.160230003365099"
"Partly, partly","2005","Other degree","Male","45","0.287302521447956","0.216065693664541","0.358539349231371"
"Partly, partly","2005","Other degree","Female","16","","",""
"Partly, partly","2005","no degree/no degree yet","Male","5","","",""
"Partly, partly","2005","no degree/no degree yet","Female","3","","",""
"Paid","2005","lower secondary degree","Male","177","0.148442636585598","0.126947855960078","0.169937417211118"
"Paid","2005","lower secondary degree","Female","83","0.141294431908974","0.111611628323162","0.170977235494786"
"Paid","2005","secondary school degree","Male","143","0.129179688087523","0.111051825286919","0.147307550888128"
"Paid","2005","secondary school degree","Female","99","0.0822419163413795","0.0673532794288098","0.0971305532539492"
"Paid","2005","college entrance qualification","Male","61","0.0511116118266318","0.0388143026658924","0.0634089209873713"
"Paid","2005","college entrance qualification","Female","48","0.067186722777863","0.0515765141613333","0.0827969313943928"
"Paid","2005","Other degree","Male","41","0.247497547749312","0.179558156400921","0.315436939097703"
"Paid","2005","Other degree","Female","9","","",""
"Paid","2005","no degree/no degree yet","Male","8","","",""
"Paid","2005","no degree/no degree yet","Female","6","","",""
"Not paid","2005","lower secondary degree","Male","120","0.126277447358804","0.106195935636621","0.146358959080986"
"Not paid","2005","lower secondary degree","Female","51","0.0864278412037625","0.0624826386215809","0.110373043785944"
"Not paid","2005","secondary school degree","Male","233","0.16000032699599","0.140185731621151","0.179814922370828"
"Not paid","2005","secondary school degree","Female","164","0.128726667816637","0.110577542749338","0.146875792883936"
"Not paid","2005","college entrance qualification","Male","490","0.354712299787555","0.327997153619722","0.381427445955388"
"Not paid","2005","college entrance qualification","Female","272","0.233079142775096","0.206716035350079","0.259442250200112"
"Not paid","2005","Other degree","Male","20","","",""
"Not paid","2005","Other degree","Female","9","","",""
"Not paid","2005","no degree/no degree yet","Male","3","","",""
"Not paid","2005","no degree/no degree yet","Female","1","","",""
"Acclaimed","2006","lower secondary degree","Male","515","0.455540774945398","0.426477814577711","0.484603735313084"
"Acclaimed","2006","lower secondary degree","Female","331","0.573473479579901","0.533532369332919","0.613414589826883"
"Acclaimed","2006","secondary school degree","Male","664","0.470153809285668","0.443858702808925","0.496448915762412"
"Acclaimed","2006","secondary school degree","Female","970","0.629859292031251","0.605497531655124","0.654221052407379"
"Acclaimed","2006","college entrance qualification","Male","492","0.382441780994999","0.356372498562746","0.408511063427251"
"Acclaimed","2006","college entrance qualification","Female","575","0.502889892121239","0.473853077014603","0.531926707227874"
"Acclaimed","2006","Other degree","Male","55","0.406107390075007","0.329772350385172","0.482442429764841"
"Acclaimed","2006","Other degree","Female","68","0.553289835483309","0.463966717695346","0.642612953271273"
"Acclaimed","2006","no degree/no degree yet","Male","7","","",""
"Acclaimed","2006","no degree/no degree yet","Female","4","","",""
"Partly, partly","2006","lower secondary degree","Male","281","0.241091352434852","0.216129367970529","0.266053336899176"
"Partly, partly","2006","lower secondary degree","Female","104","0.174484568423416","0.143834492584685","0.205134644262146"
"Partly, partly","2006","secondary school degree","Male","321","0.244332538863743","0.221694642840966","0.266970434886519"
"Partly, partly","2006","secondary school degree","Female","235","0.152954288258067","0.134793373334628","0.171115203181505"
"Partly, partly","2006","college entrance qualification","Male","206","0.158656016324958","0.13905753011683","0.178254502533087"
"Partly, partly","2006","college entrance qualification","Female","166","0.155516140942875","0.134470137310864","0.176562144574886"
"Partly, partly","2006","Other degree","Male","35","0.162477265713395","0.105139055554275","0.219815475872514"
"Partly, partly","2006","Other degree","Female","15","","",""
"Partly, partly","2006","no degree/no degree yet","Male","2","","",""
"Partly, partly","2006","no degree/no degree yet","Female","","","",""
"Paid","2006","lower secondary degree","Male","202","0.187242682586044","0.164477223504825","0.210008141667263"
"Paid","2006","lower secondary degree","Female","87","0.14105682324598","0.112946249480393","0.169167397011566"
"Paid","2006","secondary school degree","Male","140","0.11960923065532","0.102513009206156","0.136705452104484"
"Paid","2006","secondary school degree","Female","111","0.0814582174479021","0.0676569052426979","0.0952595296531064"
"Paid","2006","college entrance qualification","Male","66","0.0610577306698746","0.0482138212856781","0.0739016400540712"
"Paid","2006","college entrance qualification","Female","72","0.0782769716184913","0.0626777310521564","0.0938762121848262"
"Paid","2006","Other degree","Male","41","0.257719508080668","0.189735432093697","0.32570358406764"
"Paid","2006","Other degree","Female","18","","",""
"Paid","2006","no degree/no degree yet","Male","13","","",""
"Paid","2006","no degree/no degree yet","Female","3","","",""
"Not paid","2006","lower secondary degree","Male","130","0.116125190033706","0.0974290419826616","0.13482133808475"
"Not paid","2006","lower secondary degree","Female","67","0.110985128750704","0.0856176472912894","0.136352610210119"
"Not paid","2006","secondary school degree","Male","259","0.165904421195269","0.146306187347103","0.185502655043435"
"Not paid","2006","secondary school degree","Female","193","0.13572820226278","0.118447408371298","0.153008996154261"
"Not paid","2006","college entrance qualification","Male","571","0.397844472010168","0.371589082779314","0.424099861241023"
"Not paid","2006","college entrance qualification","Female","326","0.263316995317395","0.237739029670186","0.288894960964605"
"Not paid","2006","Other degree","Male","28","","",""
"Not paid","2006","Other degree","Female","18","","",""
"Not paid","2006","no degree/no degree yet","Male","4","","",""
"Not paid","2006","no degree/no degree yet","Female","1","","",""
"Acclaimed","2007","lower secondary degree","Male","461","0.448158920837757","0.417788380784186","0.478529460891329"
"Acclaimed","2007","lower secondary degree","Female","307","0.602642708405485","0.560501813148854","0.644783603662117"
"Acclaimed","2007","secondary school degree","Male","589","0.44638811472095","0.419529775144989","0.473246454296911"
"Acclaimed","2007","secondary school degree","Female","874","0.62308156025993","0.597211390019188","0.648951730500672"
"Acclaimed","2007","college entrance qualification","Male","477","0.378456738736311","0.351845410226953","0.40506806724567"
"Acclaimed","2007","college entrance qualification","Female","559","0.541971528275362","0.51204834719073","0.571894709359995"
"Acclaimed","2007","Other degree","Male","47","0.334743875361344","0.25657482538732","0.412912925335368"
"Acclaimed","2007","Other degree","Female","59","0.505995409449897","0.408969709186273","0.60302110971352"
"Acclaimed","2007","no degree/no degree yet","Male","6","","",""
"Acclaimed","2007","no degree/no degree yet","Female","8","","",""
"Partly, partly","2007","lower secondary degree","Male","273","0.258378479559625","0.231645411154841","0.285111547964409"
"Partly, partly","2007","lower secondary degree","Female","83","0.176813931810738","0.143959765001979","0.209668098619496"
"Partly, partly","2007","secondary school degree","Male","338","0.28926949092676","0.264771868242774","0.313767113610746"
"Partly, partly","2007","secondary school degree","Female","217","0.175239899508438","0.154945160806066","0.195534638210811"
"Partly, partly","2007","college entrance qualification","Male","212","0.194223769987462","0.172517701468904","0.215929838506019"
"Partly, partly","2007","college entrance qualification","Female","164","0.153043913994669","0.131421122243361","0.174666705745977"
"Partly, partly","2007","Other degree","Male","35","0.196971914114394","0.131092217075788","0.262851611152999"
"Partly, partly","2007","Other degree","Female","19","","",""
"Partly, partly","2007","no degree/no degree yet","Male","3","","",""
"Partly, partly","2007","no degree/no degree yet","Female","1","","",""
"Paid","2007","lower secondary degree","Male","169","0.163826562074627","0.141223367621402","0.186429756527851"
"Paid","2007","lower secondary degree","Female","72","0.142892744594072","0.112755337411801","0.173030151776342"
"Paid","2007","secondary school degree","Male","138","0.101622232849782","0.0852975778922245","0.117946887807339"
"Paid","2007","secondary school degree","Female","91","0.0649450192049685","0.0517899043656533","0.0781001340442836"
"Paid","2007","college entrance qualification","Male","57","0.0565270519088463","0.043855913115773","0.0691981907019195"
"Paid","2007","college entrance qualification","Female","46","0.053292219704457","0.0398021819508055","0.0667822574581084"
"Paid","2007","Other degree","Male","30","0.238014269339046","0.167470446677188","0.308558092000905"
"Paid","2007","Other degree","Female","11","","",""
"Paid","2007","no degree/no degree yet","Male","5","","",""
"Paid","2007","no degree/no degree yet","Female","3","","",""
"Not paid","2007","lower secondary degree","Male","127","0.129636037527991","0.10912239406715","0.150149680988831"
"Not paid","2007","lower secondary degree","Female","56","0.0776506151897053","0.0546041994075114","0.100697030971899"
"Not paid","2007","secondary school degree","Male","251","0.162720161502508","0.14277782011716","0.182662502887856"
"Not paid","2007","secondary school degree","Female","166","0.136733521026663","0.118392940320261","0.155074101733065"
"Not paid","2007","college entrance qualification","Male","530","0.370792439367381","0.344290042379139","0.397294836355622"
"Not paid","2007","college entrance qualification","Female","296","0.251692338025511","0.225627899093607","0.277756776957416"
"Not paid","2007","Other degree","Male","28","","",""
"Not paid","2007","Other degree","Female","13","","",""
"Not paid","2007","no degree/no degree yet","Male","1","","",""
"Not paid","2007","no degree/no degree yet","Female","1","","",""
"Acclaimed","2008","lower secondary degree","Male","428","0.427452667793121","0.396667468557253","0.458237867028989"
"Acclaimed","2008","lower secondary degree","Female","295","0.594104833168734","0.552019019376325","0.636190646961142"
"Acclaimed","2008","secondary school degree","Male","578","0.469294204426299","0.442029026998125","0.496559381854473"
"Acclaimed","2008","secondary school degree","Female","829","0.575017652851283","0.548793117654183","0.601242188048382"
"Acclaimed","2008","college entrance qualification","Male","462","0.40628242756891","0.378666227334618","0.433898627803201"
"Acclaimed","2008","college entrance qualification","Female","558","0.546085761173135","0.516337657599864","0.575833864746406"
"Acclaimed","2008","Other degree","Male","37","0.262000842919476","0.184605197618193","0.33939648822076"
"Acclaimed","2008","Other degree","Female","58","0.514548910072314","0.417557320555585","0.611540499589043"
"Acclaimed","2008","no degree/no degree yet","Male","3","","",""
"Acclaimed","2008","no degree/no degree yet","Female","6","","",""
"Partly, partly","2008","lower secondary degree","Male","264","0.285768002858795","0.257654257557473","0.313881748160116"
"Partly, partly","2008","lower secondary degree","Female","97","0.191541652611859","0.157816207796169","0.225267097427549"
"Partly, partly","2008","secondary school degree","Male","330","0.263932143886021","0.239851733356326","0.288012554415716"
"Partly, partly","2008","secondary school degree","Female","254","0.206450717908192","0.184978499521003","0.227922936295381"
"Partly, partly","2008","college entrance qualification","Male","183","0.169773205007211","0.148662978233961","0.190883431780462"
"Partly, partly","2008","college entrance qualification","Female","162","0.15165392133682","0.130222286253704","0.173085556419936"
"Partly, partly","2008","Other degree","Male","25","","",""
"Partly, partly","2008","Other degree","Female","17","","",""
"Partly, partly","2008","no degree/no degree yet","Male","5","","",""
"Partly, partly","2008","no degree/no degree yet","Female","2","","",""
"Paid","2008","lower secondary degree","Male","170","0.171081314395328","0.147647148023248","0.194515480767408"
"Paid","2008","lower secondary degree","Female","72","0.117751823044158","0.0901284663618097","0.145375179726506"
"Paid","2008","secondary school degree","Male","151","0.116876042346856","0.0993238083753351","0.134428276318377"
"Paid","2008","secondary school degree","Female","87","0.0621814538410148","0.0493707907496376","0.074992116932392"
"Paid","2008","college entrance qualification","Male","73","0.0772643541456963","0.0622506383560958","0.0922780699352968"
"Paid","2008","college entrance qualification","Female","58","0.0499806740440222","0.0369607266415565","0.063000621446488"
"Paid","2008","Other degree","Male","33","0.268292707920138","0.190307833979638","0.346277581860637"
"Paid","2008","Other degree","Female","17","","",""
"Paid","2008","no degree/no degree yet","Male","10","","",""
"Paid","2008","no degree/no degree yet","Female","5","","",""
"Not paid","2008","lower secondary degree","Male","130","0.115698014952756","0.0957933208002917","0.135602709105221"
"Not paid","2008","lower secondary degree","Female","59","0.0966016911752493","0.0712836997777189","0.12191968257278"
"Not paid","2008","secondary school degree","Male","228","0.149897609340824","0.130395041846737","0.169400176834911"
"Not paid","2008","secondary school degree","Female","195","0.156350175399511","0.137083265696576","0.175617085102446"
"Not paid","2008","college entrance qualification","Male","497","0.346680013278182","0.319919938258945","0.373440088297419"
"Not paid","2008","college entrance qualification","Female","298","0.252279643446023","0.226328729245163","0.278230557646882"
"Not paid","2008","Other degree","Male","29","","",""
"Not paid","2008","Other degree","Female","10","","",""
"Not paid","2008","no degree/no degree yet","Male","3","","",""
"Not paid","2008","no degree/no degree yet","Female","","","",""
"Acclaimed","2009","lower secondary degree","Male","376","0.421765881206111","0.388289960427893","0.455241801984328"
"Acclaimed","2009","lower secondary degree","Female","240","0.568261587559545","0.522085040816761","0.614438134302329"
"Acclaimed","2009","secondary school degree","Male","527","0.495586938563629","0.466318579619742","0.524855297507516"
"Acclaimed","2009","secondary school degree","Female","741","0.567943686284401","0.540101449699742","0.59578592286906"
"Acclaimed","2009","college entrance qualification","Male","442","0.396480413188088","0.367870616850921","0.425090209525254"
"Acclaimed","2009","college entrance qualification","Female","526","0.544029403276868","0.513358753721123","0.574700052832613"
"Acclaimed","2009","Other degree","Male","24","","",""
"Acclaimed","2009","Other degree","Female","41","0.460852912964534","0.347282022437763","0.574423803491305"
"Acclaimed","2009","no degree/no degree yet","Male","6","","",""
"Acclaimed","2009","no degree/no degree yet","Female","3","","",""
"Partly, partly","2009","lower secondary degree","Male","215","0.280935953585129","0.250468763587944","0.311403143582315"
"Partly, partly","2009","lower secondary degree","Female","86","0.194525997775848","0.157623858306071","0.231428137245624"
"Partly, partly","2009","secondary school degree","Male","273","0.251319438000931","0.225926871207784","0.276712004794078"
"Partly, partly","2009","secondary school degree","Female","226","0.206755667698035","0.183993505998693","0.229517829397377"
"Partly, partly","2009","college entrance qualification","Male","172","0.200594264323245","0.177173498144827","0.224015030501662"
"Partly, partly","2009","college entrance qualification","Female","170","0.179197341128181","0.155580134658099","0.202814547598262"
"Partly, partly","2009","Other degree","Male","21","","",""
"Partly, partly","2009","Other degree","Female","8","","",""
"Partly, partly","2009","no degree/no degree yet","Male","7","","",""
"Partly, partly","2009","no degree/no degree yet","Female","1","","",""
"Paid","2009","lower secondary degree","Male","128","0.157629191766522","0.132928169292974","0.182330214240069"
"Paid","2009","lower secondary degree","Female","74","0.155908538118261","0.122089078832484","0.189727997404038"
