"plb0195_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Not paid","2012","indirect migration background","Rural Area","17","","",""
"Acclaimed","2013","no migration background","Urban Area","2655","0.516382023243262","0.502687022905208","0.530077023581316"
"Acclaimed","2013","no migration background","Rural Area","1673","0.526391450857015","0.508857360275819","0.543925541438212"
"Acclaimed","2013","direct migration background","Urban Area","653","0.450445239112317","0.425457634393046","0.475432843831588"
"Acclaimed","2013","direct migration background","Rural Area","220","0.389641544189445","0.347358840306742","0.431924248072149"
"Acclaimed","2013","indirect migration background","Urban Area","321","0.477479066760294","0.438871572134889","0.516086561385699"
"Acclaimed","2013","indirect migration background","Rural Area","82","0.726473529308837","0.653665978309282","0.799281080308392"
"Partly, partly","2013","no migration background","Urban Area","970","0.196230586532249","0.185346941704213","0.207114231360286"
"Partly, partly","2013","no migration background","Rural Area","626","0.229076455154071","0.214318881909845","0.243834028398296"
"Partly, partly","2013","direct migration background","Urban Area","322","0.196510386063158","0.176554039952798","0.216466732173518"
"Partly, partly","2013","direct migration background","Rural Area","129","0.270223894681607","0.231720915438788","0.308726873924426"
"Partly, partly","2013","indirect migration background","Urban Area","135","0.219310764334741","0.187328318398057","0.251293210271425"
"Partly, partly","2013","indirect migration background","Rural Area","28","","",""
"Paid","2013","no migration background","Urban Area","488","0.0989890311691607","0.090804687682272","0.10717337465605"
"Paid","2013","no migration background","Rural Area","349","0.103219531288452","0.0925353050073448","0.113903757569559"
"Paid","2013","direct migration background","Urban Area","352","0.197162811900524","0.177181482397643","0.217144141403406"
"Paid","2013","direct migration background","Rural Area","113","0.210250751357822","0.174920149974036","0.245581352741608"
"Paid","2013","indirect migration background","Urban Area","90","0.148551673890734","0.121062573490804","0.176040774290663"
"Paid","2013","indirect migration background","Rural Area","15","","",""
"Not paid","2013","no migration background","Urban Area","1002","0.188398359055328","0.177682295316651","0.199114422794006"
"Not paid","2013","no migration background","Rural Area","467","0.141312562700462","0.129079730843538","0.153545394557387"
"Not paid","2013","direct migration background","Urban Area","196","0.155881562924001","0.137663709304551","0.17409941654345"
"Not paid","2013","direct migration background","Rural Area","49","0.129883809771125","0.100736144382569","0.159031475159682"
"Not paid","2013","indirect migration background","Urban Area","97","0.154658495014232","0.126710826029975","0.182606163998488"
"Not paid","2013","indirect migration background","Rural Area","19","","",""
"Acclaimed","2014","no migration background","Urban Area","2469","0.507775289050097","0.493664478038108","0.521886100062086"
"Acclaimed","2014","no migration background","Rural Area","1592","0.536752669625025","0.518678723805272","0.554826615444778"
"Acclaimed","2014","direct migration background","Urban Area","498","0.423234861356099","0.39523391440146","0.451235808310739"
"Acclaimed","2014","direct migration background","Rural Area","197","0.464851042079806","0.417872623916052","0.51182946024356"
"Acclaimed","2014","indirect migration background","Urban Area","263","0.502848400007976","0.461325904148685","0.544370895867267"
"Acclaimed","2014","indirect migration background","Rural Area","74","0.587929135479561","0.506972516073333","0.668885754885789"
"Partly, partly","2014","no migration background","Urban Area","1007","0.219571937827694","0.207887997132654","0.231255878522733"
"Partly, partly","2014","no migration background","Rural Area","637","0.228699229425137","0.213476110500263","0.243922348350011"
"Partly, partly","2014","direct migration background","Urban Area","269","0.215266536586935","0.191973192114396","0.238559881059474"
"Partly, partly","2014","direct migration background","Rural Area","99","0.206505549512063","0.16837773139399","0.244633367630137"
"Partly, partly","2014","indirect migration background","Urban Area","127","0.202862935261623","0.169467404703184","0.236258465820062"
"Partly, partly","2014","indirect migration background","Rural Area","30","0.204996923495271","0.13859785371087","0.271395993279672"
"Paid","2014","no migration background","Urban Area","461","0.0978232827144677","0.0894383146708963","0.106208250758039"
"Paid","2014","no migration background","Rural Area","290","0.0965189747387842","0.0858154880105169","0.107222461467051"
"Paid","2014","direct migration background","Urban Area","254","0.201843876328749","0.179096347965002","0.224591404692497"
"Paid","2014","direct migration background","Rural Area","95","0.166772242133872","0.131660862759042","0.201883621508702"
"Paid","2014","indirect migration background","Urban Area","77","0.148244175454718","0.118734334496631","0.177754016412805"
"Paid","2014","indirect migration background","Rural Area","21","","",""
"Not paid","2014","no migration background","Urban Area","885","0.174829490407741","0.164109023931035","0.185549956884448"
"Not paid","2014","no migration background","Rural Area","405","0.138029126211054","0.125526792933537","0.15053145948857"
"Not paid","2014","direct migration background","Urban Area","175","0.159654725728216","0.138895924458733","0.180413526997699"
"Not paid","2014","direct migration background","Rural Area","42","0.161871166274259","0.127177972516721","0.196564360031797"
"Not paid","2014","indirect migration background","Urban Area","90","0.146044489275683","0.116716607068814","0.175372371482551"
"Not paid","2014","indirect migration background","Rural Area","17","","",""
"Acclaimed","2015","no migration background","Urban Area","","","",""
"Acclaimed","2015","no migration background","Rural Area","","","",""
"Acclaimed","2015","direct migration background","Urban Area","","","",""
"Acclaimed","2015","direct migration background","Rural Area","","","",""
"Acclaimed","2015","indirect migration background","Urban Area","","","",""
"Acclaimed","2015","indirect migration background","Rural Area","","","",""
"Partly, partly","2015","no migration background","Urban Area","","","",""
"Partly, partly","2015","no migration background","Rural Area","","","",""
"Partly, partly","2015","direct migration background","Urban Area","","","",""
"Partly, partly","2015","direct migration background","Rural Area","","","",""
"Partly, partly","2015","indirect migration background","Urban Area","","","",""
"Partly, partly","2015","indirect migration background","Rural Area","","","",""
"Paid","2015","no migration background","Urban Area","","","",""
"Paid","2015","no migration background","Rural Area","","","",""
"Paid","2015","direct migration background","Urban Area","","","",""
"Paid","2015","direct migration background","Rural Area","","","",""
"Paid","2015","indirect migration background","Urban Area","","","",""
"Paid","2015","indirect migration background","Rural Area","","","",""
"Not paid","2015","no migration background","Urban Area","","","",""
"Not paid","2015","no migration background","Rural Area","","","",""
"Not paid","2015","direct migration background","Urban Area","","","",""
"Not paid","2015","direct migration background","Rural Area","","","",""
"Not paid","2015","indirect migration background","Urban Area","","","",""
"Not paid","2015","indirect migration background","Rural Area","","","",""
"Acclaimed","2016","no migration background","Urban Area","","","",""
"Acclaimed","2016","no migration background","Rural Area","","","",""
"Acclaimed","2016","direct migration background","Urban Area","","","",""
"Acclaimed","2016","direct migration background","Rural Area","","","",""
"Acclaimed","2016","indirect migration background","Urban Area","","","",""
"Acclaimed","2016","indirect migration background","Rural Area","","","",""
"Partly, partly","2016","no migration background","Urban Area","","","",""
"Partly, partly","2016","no migration background","Rural Area","","","",""
"Partly, partly","2016","direct migration background","Urban Area","","","",""
"Partly, partly","2016","direct migration background","Rural Area","","","",""
"Partly, partly","2016","indirect migration background","Urban Area","","","",""
"Partly, partly","2016","indirect migration background","Rural Area","","","",""
"Paid","2016","no migration background","Urban Area","","","",""
"Paid","2016","no migration background","Rural Area","","","",""
"Paid","2016","direct migration background","Urban Area","","","",""
"Paid","2016","direct migration background","Rural Area","","","",""
"Paid","2016","indirect migration background","Urban Area","","","",""
"Paid","2016","indirect migration background","Rural Area","","","",""
"Not paid","2016","no migration background","Urban Area","","","",""
"Not paid","2016","no migration background","Rural Area","","","",""
"Not paid","2016","direct migration background","Urban Area","","","",""
"Not paid","2016","direct migration background","Rural Area","","","",""
"Not paid","2016","indirect migration background","Urban Area","","","",""
"Not paid","2016","indirect migration background","Rural Area","","","",""
"Acclaimed","2017","no migration background","Urban Area","","","",""
"Acclaimed","2017","no migration background","Rural Area","","","",""
"Acclaimed","2017","direct migration background","Urban Area","","","",""
"Acclaimed","2017","direct migration background","Rural Area","","","",""
"Acclaimed","2017","indirect migration background","Urban Area","","","",""
"Acclaimed","2017","indirect migration background","Rural Area","","","",""
"Partly, partly","2017","no migration background","Urban Area","","","",""
"Partly, partly","2017","no migration background","Rural Area","","","",""
"Partly, partly","2017","direct migration background","Urban Area","","","",""
"Partly, partly","2017","direct migration background","Rural Area","","","",""
"Partly, partly","2017","indirect migration background","Urban Area","","","",""
"Partly, partly","2017","indirect migration background","Rural Area","","","",""
"Paid","2017","no migration background","Urban Area","","","",""
"Paid","2017","no migration background","Rural Area","","","",""
"Paid","2017","direct migration background","Urban Area","","","",""
"Paid","2017","direct migration background","Rural Area","","","",""
"Paid","2017","indirect migration background","Urban Area","","","",""
"Paid","2017","indirect migration background","Rural Area","","","",""
"Not paid","2017","no migration background","Urban Area","","","",""
"Not paid","2017","no migration background","Rural Area","","","",""
"Not paid","2017","direct migration background","Urban Area","","","",""
"Not paid","2017","direct migration background","Rural Area","","","",""
"Not paid","2017","indirect migration background","Urban Area","","","",""
"Not paid","2017","indirect migration background","Rural Area","","","",""
"Acclaimed","2018","no migration background","Urban Area","2619","0.545625908995273","0.53146765015567","0.559784167834875"
"Acclaimed","2018","no migration background","Rural Area","1697","0.557795997547415","0.540047638475778","0.575544356619052"
"Acclaimed","2018","direct migration background","Urban Area","473","0.445018399296524","0.415569592264513","0.474467206328536"
"Acclaimed","2018","direct migration background","Rural Area","154","0.515893060357998","0.465513695473788","0.566272425242209"
"Acclaimed","2018","indirect migration background","Urban Area","245","0.493264563805625","0.450001227780905","0.536527899830344"
"Acclaimed","2018","indirect migration background","Rural Area","82","0.570554669786354","0.489706644002449","0.651402695570259"
"Partly, partly","2018","no migration background","Urban Area","954","0.214058571486453","0.202395391487634","0.225721751485272"
"Partly, partly","2018","no migration background","Rural Area","673","0.227519854140059","0.212538106117392","0.242501602162726"
"Partly, partly","2018","direct migration background","Urban Area","272","0.252412194137575","0.226671177194297","0.278153211080853"
"Partly, partly","2018","direct migration background","Rural Area","108","0.206281514844367","0.165490398164802","0.247072631523932"
"Partly, partly","2018","indirect migration background","Urban Area","103","0.225985092766351","0.189793810809926","0.262176374722776"
"Partly, partly","2018","indirect migration background","Rural Area","35","0.269374216735668","0.196915213684765","0.341833219786571"
"Paid","2018","no migration background","Urban Area","476","0.0939372649407979","0.0856415529501318","0.102232976931464"
"Paid","2018","no migration background","Rural Area","318","0.101500281212474","0.0907082853399542","0.112292277084994"
"Paid","2018","direct migration background","Urban Area","226","0.188244312307753","0.165080340285788","0.211408284329718"
"Paid","2018","direct migration background","Rural Area","74","0.120947225815749","0.0880766265959177","0.153817825035581"
"Paid","2018","indirect migration background","Urban Area","85","0.148487686796591","0.117717502636812","0.179257870956371"
"Paid","2018","indirect migration background","Rural Area","14","","",""
"Not paid","2018","no migration background","Urban Area","702","0.146378254577476","0.136326853729508","0.156429655425445"
"Not paid","2018","no migration background","Rural Area","320","0.113183867100052","0.101861995332022","0.124505738868082"
"Not paid","2018","direct migration background","Urban Area","123","0.114325094258148","0.095469189149054","0.133180999367242"
"Not paid","2018","direct migration background","Rural Area","42","0.156878198981886","0.120215144167667","0.193541253796104"
"Not paid","2018","indirect migration background","Urban Area","80","0.132262656631433","0.102946828072099","0.161578485190768"
"Not paid","2018","indirect migration background","Rural Area","13","","",""
