"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2000","direct migration background","(2c_voc) vocational maturity certificate","24","","",""
"Partly, partly","2000","direct migration background","(3a) lower tertiary education","5","","",""
"Partly, partly","2000","direct migration background","(3b) higher tertiary education","12","","",""
"Partly, partly","2000","indirect migration background","(0) in school","","","",""
"Partly, partly","2000","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2000","indirect migration background","(1b) general elementary school","6","","",""
"Partly, partly","2000","indirect migration background","(1c) basic vocational qualification","15","","",""
"Partly, partly","2000","indirect migration background","(2b) intermediate general qualification","2","","",""
"Partly, partly","2000","indirect migration background","(2a) intermediate vocational","19","","",""
"Partly, partly","2000","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","2000","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Partly, partly","2000","indirect migration background","(3a) lower tertiary education","4","","",""
"Partly, partly","2000","indirect migration background","(3b) higher tertiary education","5","","",""
"Paid","2000","no migration background","(0) in school","5","","",""
"Paid","2000","no migration background","(1a) inadequately completed","10","","",""
"Paid","2000","no migration background","(1b) general elementary school","86","0.342562465994472","0.283852968134376","0.401271963854568"
"Paid","2000","no migration background","(1c) basic vocational qualification","402","0.206638402934514","0.188418102611602","0.224858703257426"
"Paid","2000","no migration background","(2b) intermediate general qualification","5","","",""
"Paid","2000","no migration background","(2a) intermediate vocational","335","0.130003295439152","0.116716254637934","0.14329033624037"
"Paid","2000","no migration background","(2c_gen) general maturity certificate","20","","",""
"Paid","2000","no migration background","(2c_voc) vocational maturity certificate","41","0.0762247642662858","0.0540278235777893","0.0984217049547823"
"Paid","2000","no migration background","(3a) lower tertiary education","48","0.0603409363708054","0.0437574179908947","0.0769244547507162"
"Paid","2000","no migration background","(3b) higher tertiary education","58","0.0695340731478025","0.0527664683010193","0.0863016779945857"
"Paid","2000","direct migration background","(0) in school","","","",""
"Paid","2000","direct migration background","(1a) inadequately completed","12","","",""
"Paid","2000","direct migration background","(1b) general elementary school","49","0.385545571703757","0.302513891876608","0.468577251530907"
"Paid","2000","direct migration background","(1c) basic vocational qualification","87","0.276417826719496","0.226390665839916","0.326444987599077"
"Paid","2000","direct migration background","(2b) intermediate general qualification","6","","",""
"Paid","2000","direct migration background","(2a) intermediate vocational","13","","",""
"Paid","2000","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Paid","2000","direct migration background","(2c_voc) vocational maturity certificate","39","0.287961337898369","0.212137338741622","0.363785337055116"
"Paid","2000","direct migration background","(3a) lower tertiary education","8","","",""
"Paid","2000","direct migration background","(3b) higher tertiary education","20","","",""
"Paid","2000","indirect migration background","(0) in school","1","","",""
"Paid","2000","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2000","indirect migration background","(1b) general elementary school","11","","",""
"Paid","2000","indirect migration background","(1c) basic vocational qualification","18","","",""
"Paid","2000","indirect migration background","(2b) intermediate general qualification","3","","",""
"Paid","2000","indirect migration background","(2a) intermediate vocational","10","","",""
"Paid","2000","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Paid","2000","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Paid","2000","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2000","indirect migration background","(3b) higher tertiary education","2","","",""
"Not paid","2000","no migration background","(0) in school","1","","",""
"Not paid","2000","no migration background","(1a) inadequately completed","4","","",""
"Not paid","2000","no migration background","(1b) general elementary school","19","","",""
"Not paid","2000","no migration background","(1c) basic vocational qualification","168","0.0938037706274245","0.0806837143175474","0.106923826937302"
"Not paid","2000","no migration background","(2b) intermediate general qualification","17","","",""
"Not paid","2000","no migration background","(2a) intermediate vocational","280","0.110128199935983","0.0977600347588973","0.122496365113069"
"Not paid","2000","no migration background","(2c_gen) general maturity certificate","25","","",""
"Not paid","2000","no migration background","(2c_voc) vocational maturity certificate","111","0.186730351425116","0.154132673957592","0.21932802889264"
"Not paid","2000","no migration background","(3a) lower tertiary education","204","0.249203252683441","0.21907849621319","0.279328009153692"
"Not paid","2000","no migration background","(3b) higher tertiary education","417","0.477945578799345","0.445017296844158","0.510873860754532"
"Not paid","2000","direct migration background","(0) in school","","","",""
"Not paid","2000","direct migration background","(1a) inadequately completed","1","","",""
"Not paid","2000","direct migration background","(1b) general elementary school","6","","",""
"Not paid","2000","direct migration background","(1c) basic vocational qualification","17","","",""
"Not paid","2000","direct migration background","(2b) intermediate general qualification","1","","",""
"Not paid","2000","direct migration background","(2a) intermediate vocational","8","","",""
"Not paid","2000","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Not paid","2000","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Not paid","2000","direct migration background","(3a) lower tertiary education","5","","",""
"Not paid","2000","direct migration background","(3b) higher tertiary education","37","0.433734893676981","0.339832149575636","0.527637637778325"
"Not paid","2000","indirect migration background","(0) in school","","","",""
"Not paid","2000","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2000","indirect migration background","(1b) general elementary school","5","","",""
"Not paid","2000","indirect migration background","(1c) basic vocational qualification","3","","",""
"Not paid","2000","indirect migration background","(2b) intermediate general qualification","5","","",""
"Not paid","2000","indirect migration background","(2a) intermediate vocational","10","","",""
"Not paid","2000","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2000","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Not paid","2000","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","2000","indirect migration background","(3b) higher tertiary education","7","","",""
"Acclaimed","2001","no migration background","(0) in school","1","","",""
"Acclaimed","2001","no migration background","(1a) inadequately completed","8","","",""
"Acclaimed","2001","no migration background","(1b) general elementary school","83","0.373890524090046","0.308914122414842","0.438866925765249"
"Acclaimed","2001","no migration background","(1c) basic vocational qualification","751","0.460061636078465","0.436179112046607","0.483944160110322"
"Acclaimed","2001","no migration background","(2b) intermediate general qualification","78","0.569188215510553","0.487161407758895","0.65121502326221"
"Acclaimed","2001","no migration background","(2a) intermediate vocational","1219","0.527209914181376","0.506976976451839","0.547442851910914"
"Acclaimed","2001","no migration background","(2c_gen) general maturity certificate","65","0.446032967729582","0.363397568280718","0.528668367178445"
"Acclaimed","2001","no migration background","(2c_voc) vocational maturity certificate","247","0.514809046419972","0.471305612039321","0.558312480800622"
"Acclaimed","2001","no migration background","(3a) lower tertiary education","381","0.498592601829223","0.462880214207378","0.534304989451068"
"Acclaimed","2001","no migration background","(3b) higher tertiary education","264","0.297894664256673","0.267077305905293","0.328712022608054"
"Acclaimed","2001","direct migration background","(0) in school","1","","",""
"Acclaimed","2001","direct migration background","(1a) inadequately completed","11","","",""
"Acclaimed","2001","direct migration background","(1b) general elementary school","41","0.262228227352668","0.186907729792441","0.337548724912896"
"Acclaimed","2001","direct migration background","(1c) basic vocational qualification","104","0.396341014093401","0.339652455101188","0.453029573085614"
"Acclaimed","2001","direct migration background","(2b) intermediate general qualification","6","","",""
"Acclaimed","2001","direct migration background","(2a) intermediate vocational","30","0.381150238388682","0.262163429893426","0.500137046883939"
"Acclaimed","2001","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Acclaimed","2001","direct migration background","(2c_voc) vocational maturity certificate","45","0.360696306493653","0.27405369343372","0.447338919553586"
"Acclaimed","2001","direct migration background","(3a) lower tertiary education","16","","",""
"Acclaimed","2001","direct migration background","(3b) higher tertiary education","33","0.286341777411601","0.196841877759269","0.375841677063932"
"Acclaimed","2001","indirect migration background","(0) in school","","","",""
"Acclaimed","2001","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2001","indirect migration background","(1b) general elementary school","11","","",""
"Acclaimed","2001","indirect migration background","(1c) basic vocational qualification","25","","",""
"Acclaimed","2001","indirect migration background","(2b) intermediate general qualification","15","","",""
"Acclaimed","2001","indirect migration background","(2a) intermediate vocational","33","0.522014318054436","0.399635358834822","0.64439327727405"
"Acclaimed","2001","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Acclaimed","2001","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Acclaimed","2001","indirect migration background","(3a) lower tertiary education","6","","",""
"Acclaimed","2001","indirect migration background","(3b) higher tertiary education","7","","",""
"Partly, partly","2001","no migration background","(0) in school","2","","",""
"Partly, partly","2001","no migration background","(1a) inadequately completed","2","","",""
"Partly, partly","2001","no migration background","(1b) general elementary school","34","0.173556834816932","0.122695746829566","0.224417922804299"
"Partly, partly","2001","no migration background","(1c) basic vocational qualification","415","0.244161421089878","0.22357631213247","0.264746530047286"
"Partly, partly","2001","no migration background","(2b) intermediate general qualification","27","","",""
"Partly, partly","2001","no migration background","(2a) intermediate vocational","516","0.212571480230682","0.195991231221494","0.22915172923987"
"Partly, partly","2001","no migration background","(2c_gen) general maturity certificate","15","","",""
"Partly, partly","2001","no migration background","(2c_voc) vocational maturity certificate","122","0.224215206710022","0.187911808908979","0.260518604511065"
"Partly, partly","2001","no migration background","(3a) lower tertiary education","155","0.209087848199261","0.180042330367556","0.238133366030966"
"Partly, partly","2001","no migration background","(3b) higher tertiary education","153","0.201809633748632","0.174764626791356","0.228854640705908"
"Partly, partly","2001","direct migration background","(0) in school","","","",""
"Partly, partly","2001","direct migration background","(1a) inadequately completed","6","","",""
"Partly, partly","2001","direct migration background","(1b) general elementary school","31","0.256508948022212","0.181726173135959","0.331291722908464"
"Partly, partly","2001","direct migration background","(1c) basic vocational qualification","75","0.253329809075787","0.202924923974449","0.303734694177125"
"Partly, partly","2001","direct migration background","(2b) intermediate general qualification","2","","",""
"Partly, partly","2001","direct migration background","(2a) intermediate vocational","18","","",""
"Partly, partly","2001","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Partly, partly","2001","direct migration background","(2c_voc) vocational maturity certificate","37","0.303132199516146","0.220204747495959","0.386059651536332"
"Partly, partly","2001","direct migration background","(3a) lower tertiary education","5","","",""
"Partly, partly","2001","direct migration background","(3b) higher tertiary education","14","","",""
"Partly, partly","2001","indirect migration background","(0) in school","","","",""
"Partly, partly","2001","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2001","indirect migration background","(1b) general elementary school","10","","",""
"Partly, partly","2001","indirect migration background","(1c) basic vocational qualification","23","","",""
"Partly, partly","2001","indirect migration background","(2b) intermediate general qualification","5","","",""
"Partly, partly","2001","indirect migration background","(2a) intermediate vocational","15","","",""
"Partly, partly","2001","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","2001","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Partly, partly","2001","indirect migration background","(3a) lower tertiary education","2","","",""
"Partly, partly","2001","indirect migration background","(3b) higher tertiary education","6","","",""
"Paid","2001","no migration background","(0) in school","14","","",""
"Paid","2001","no migration background","(1a) inadequately completed","8","","",""
"Paid","2001","no migration background","(1b) general elementary school","71","0.332617621406166","0.269344642183127","0.395890600629205"
"Paid","2001","no migration background","(1c) basic vocational qualification","371","0.221774575908346","0.201867443427908","0.241681708388784"
"Paid","2001","no migration background","(2b) intermediate general qualification","17","","",""
"Paid","2001","no migration background","(2a) intermediate vocational","329","0.139749029754823","0.125697617803835","0.153800441705812"
"Paid","2001","no migration background","(2c_gen) general maturity certificate","31","0.220180570147157","0.151295165675742","0.289065974618572"
"Paid","2001","no migration background","(2c_voc) vocational maturity certificate","47","0.0969768097681722","0.0712178981130756","0.122735721423269"
"Paid","2001","no migration background","(3a) lower tertiary education","44","0.0755569349432628","0.0566801575968644","0.0944337122896611"
"Paid","2001","no migration background","(3b) higher tertiary education","44","0.0503905204430517","0.0356501006461589","0.0651309402399446"
"Paid","2001","direct migration background","(0) in school","","","",""
"Paid","2001","direct migration background","(1a) inadequately completed","9","","",""
"Paid","2001","direct migration background","(1b) general elementary school","49","0.384666978204391","0.301354508822057","0.467979447586726"
"Paid","2001","direct migration background","(1c) basic vocational qualification","85","0.277406963281011","0.225518520220829","0.329295406341193"
"Paid","2001","direct migration background","(2b) intermediate general qualification","6","","",""
"Paid","2001","direct migration background","(2a) intermediate vocational","10","","",""
"Paid","2001","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Paid","2001","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Paid","2001","direct migration background","(3a) lower tertiary education","8","","",""
"Paid","2001","direct migration background","(3b) higher tertiary education","14","","",""
"Paid","2001","indirect migration background","(0) in school","","","",""
"Paid","2001","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2001","indirect migration background","(1b) general elementary school","7","","",""
"Paid","2001","indirect migration background","(1c) basic vocational qualification","13","","",""
"Paid","2001","indirect migration background","(2b) intermediate general qualification","3","","",""
"Paid","2001","indirect migration background","(2a) intermediate vocational","10","","",""
"Paid","2001","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Paid","2001","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Paid","2001","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2001","indirect migration background","(3b) higher tertiary education","3","","",""
"Not paid","2001","no migration background","(0) in school","1","","",""
"Not paid","2001","no migration background","(1a) inadequately completed","","","",""
"Not paid","2001","no migration background","(1b) general elementary school","25","","",""
"Not paid","2001","no migration background","(1c) basic vocational qualification","136","0.0740023669233113","0.0614586032237787","0.0865461306228439"
"Not paid","2001","no migration background","(2b) intermediate general qualification","18","","",""
"Not paid","2001","no migration background","(2a) intermediate vocational","275","0.120469575833119","0.107277987067065","0.133661164599172"
"Not paid","2001","no migration background","(2c_gen) general maturity certificate","28","","",""
"Not paid","2001","no migration background","(2c_voc) vocational maturity certificate","91","0.163998937101834","0.131768362892809","0.19622951131086"
"Not paid","2001","no migration background","(3a) lower tertiary education","173","0.216762615028254","0.187332666797425","0.246192563259082"
"Not paid","2001","no migration background","(3b) higher tertiary education","385","0.449905181551643","0.416382235042808","0.483428128060478"
"Not paid","2001","direct migration background","(0) in school","","","",""
"Not paid","2001","direct migration background","(1a) inadequately completed","","","",""
"Not paid","2001","direct migration background","(1b) general elementary school","10","","",""
"Not paid","2001","direct migration background","(1c) basic vocational qualification","22","","",""
"Not paid","2001","direct migration background","(2b) intermediate general qualification","1","","",""
"Not paid","2001","direct migration background","(2a) intermediate vocational","6","","",""
"Not paid","2001","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Not paid","2001","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Not paid","2001","direct migration background","(3a) lower tertiary education","8","","",""
"Not paid","2001","direct migration background","(3b) higher tertiary education","37","0.41728459078877","0.319655447499506","0.514913734078033"
"Not paid","2001","indirect migration background","(0) in school","","","",""
"Not paid","2001","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2001","indirect migration background","(1b) general elementary school","3","","",""
"Not paid","2001","indirect migration background","(1c) basic vocational qualification","7","","",""
"Not paid","2001","indirect migration background","(2b) intermediate general qualification","3","","",""
"Not paid","2001","indirect migration background","(2a) intermediate vocational","6","","",""
"Not paid","2001","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Not paid","2001","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Not paid","2001","indirect migration background","(3a) lower tertiary education","2","","",""
"Not paid","2001","indirect migration background","(3b) higher tertiary education","10","","",""
"Acclaimed","2002","no migration background","(0) in school","2","","",""
"Acclaimed","2002","no migration background","(1a) inadequately completed","8","","",""
"Acclaimed","2002","no migration background","(1b) general elementary school","82","0.441119093727539","0.368983441723649","0.513254745731429"
"Acclaimed","2002","no migration background","(1c) basic vocational qualification","700","0.485310678344434","0.460001695761194","0.510619660927673"
"Acclaimed","2002","no migration background","(2b) intermediate general qualification","74","0.540232507203901","0.456778480782919","0.623686533624884"
"Acclaimed","2002","no migration background","(2a) intermediate vocational","1232","0.532235843218823","0.512053825918105","0.552417860519541"
"Acclaimed","2002","no migration background","(2c_gen) general maturity certificate","70","0.505735294227827","0.42435757357246","0.587113014883194"
"Acclaimed","2002","no migration background","(2c_voc) vocational maturity certificate","319","0.562690403356955","0.522798558012171","0.602582248701738"
"Acclaimed","2002","no migration background","(3a) lower tertiary education","409","0.507130912318995","0.473118700349531","0.54114312428846"
"Acclaimed","2002","no migration background","(3b) higher tertiary education","333","0.295137386278699","0.269342065154758","0.320932707402639"
"Acclaimed","2002","direct migration background","(0) in school","","","",""
"Acclaimed","2002","direct migration background","(1a) inadequately completed","10","","",""
"Acclaimed","2002","direct migration background","(1b) general elementary school","33","0.292314306288326","0.203612462432633","0.381016150144019"
"Acclaimed","2002","direct migration background","(1c) basic vocational qualification","86","0.419487429110477","0.356924880784908","0.482049977436046"
"Acclaimed","2002","direct migration background","(2b) intermediate general qualification","4","","",""
"Acclaimed","2002","direct migration background","(2a) intermediate vocational","32","0.486808035034414","0.368873136264089","0.604742933804738"
"Acclaimed","2002","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Acclaimed","2002","direct migration background","(2c_voc) vocational maturity certificate","41","0.374077380851259","0.279237906459874","0.468916855242645"
"Acclaimed","2002","direct migration background","(3a) lower tertiary education","18","","",""
"Acclaimed","2002","direct migration background","(3b) higher tertiary education","44","0.444786523747442","0.354353946912358","0.535219100582526"
"Acclaimed","2002","indirect migration background","(0) in school","1","","",""
"Acclaimed","2002","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2002","indirect migration background","(1b) general elementary school","6","","",""
"Acclaimed","2002","indirect migration background","(1c) basic vocational qualification","21","","",""
"Acclaimed","2002","indirect migration background","(2b) intermediate general qualification","13","","",""
"Acclaimed","2002","indirect migration background","(2a) intermediate vocational","34","0.624059364224426","0.506308527833905","0.741810200614947"
"Acclaimed","2002","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Acclaimed","2002","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Acclaimed","2002","indirect migration background","(3a) lower tertiary education","5","","",""
"Acclaimed","2002","indirect migration background","(3b) higher tertiary education","8","","",""
"Partly, partly","2002","no migration background","(0) in school","3","","",""
"Partly, partly","2002","no migration background","(1a) inadequately completed","2","","",""
"Partly, partly","2002","no migration background","(1b) general elementary school","37","0.203943952059207","0.14540571547076","0.262482188647654"
"Partly, partly","2002","no migration background","(1c) basic vocational qualification","381","0.252073333755411","0.230085363250807","0.274061304260015"
"Partly, partly","2002","no migration background","(2b) intermediate general qualification","28","","",""
"Partly, partly","2002","no migration background","(2a) intermediate vocational","540","0.224487566495298","0.207610787108721","0.241364345881874"
"Partly, partly","2002","no migration background","(2c_gen) general maturity certificate","17","","",""
"Partly, partly","2002","no migration background","(2c_voc) vocational maturity certificate","124","0.189892540530848","0.158351200775726","0.22143388028597"
"Partly, partly","2002","no migration background","(3a) lower tertiary education","123","0.151422620141573","0.127036082259544","0.175809158023601"
"Partly, partly","2002","no migration background","(3b) higher tertiary education","179","0.157757241375329","0.137141930804256","0.178372551946402"
"Partly, partly","2002","direct migration background","(0) in school","","","",""
"Partly, partly","2002","direct migration background","(1a) inadequately completed","3","","",""
"Partly, partly","2002","direct migration background","(1b) general elementary school","22","","",""
"Partly, partly","2002","direct migration background","(1c) basic vocational qualification","74","0.26761774840339","0.211490273759707","0.323745223047074"
"Partly, partly","2002","direct migration background","(2b) intermediate general qualification","1","","",""
"Partly, partly","2002","direct migration background","(2a) intermediate vocational","20","","",""
"Partly, partly","2002","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","2002","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Partly, partly","2002","direct migration background","(3a) lower tertiary education","5","","",""
"Partly, partly","2002","direct migration background","(3b) higher tertiary education","15","","",""
"Partly, partly","2002","indirect migration background","(0) in school","","","",""
"Partly, partly","2002","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2002","indirect migration background","(1b) general elementary school","4","","",""
"Partly, partly","2002","indirect migration background","(1c) basic vocational qualification","21","","",""
"Partly, partly","2002","indirect migration background","(2b) intermediate general qualification","4","","",""
"Partly, partly","2002","indirect migration background","(2a) intermediate vocational","11","","",""
"Partly, partly","2002","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","2002","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Partly, partly","2002","indirect migration background","(3a) lower tertiary education","4","","",""
"Partly, partly","2002","indirect migration background","(3b) higher tertiary education","6","","",""
"Paid","2002","no migration background","(0) in school","15","","",""
"Paid","2002","no migration background","(1a) inadequately completed","5","","",""
"Paid","2002","no migration background","(1b) general elementary school","43","0.24769366584653","0.18497927523929","0.310408056453769"
"Paid","2002","no migration background","(1c) basic vocational qualification","265","0.172919500164027","0.153768649890406","0.192070350437648"
"Paid","2002","no migration background","(2b) intermediate general qualification","12","","",""
"Paid","2002","no migration background","(2a) intermediate vocational","267","0.118619942068843","0.1055413947353","0.131698489402386"
"Paid","2002","no migration background","(2c_gen) general maturity certificate","19","","",""
"Paid","2002","no migration background","(2c_voc) vocational maturity certificate","47","0.0936099715263335","0.0701853013516758","0.117034641700991"
"Paid","2002","no migration background","(3a) lower tertiary education","43","0.057319438015114","0.0415054180512238","0.0731334579790042"
"Paid","2002","no migration background","(3b) higher tertiary education","48","0.0308430254697377","0.0210649781123734","0.040621072827102"
"Paid","2002","direct migration background","(0) in school","","","",""
"Paid","2002","direct migration background","(1a) inadequately completed","9","","",""
"Paid","2002","direct migration background","(1b) general elementary school","37","0.361309198515765","0.267623727626144","0.454994669405386"
"Paid","2002","direct migration background","(1c) basic vocational qualification","69","0.272225410600272","0.215795168271461","0.328655652929084"
"Paid","2002","direct migration background","(2b) intermediate general qualification","4","","",""
"Paid","2002","direct migration background","(2a) intermediate vocational","7","","",""
"Paid","2002","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Paid","2002","direct migration background","(2c_voc) vocational maturity certificate","32","0.338062713889618","0.245346614935349","0.430778812843887"
"Paid","2002","direct migration background","(3a) lower tertiary education","3","","",""
"Paid","2002","direct migration background","(3b) higher tertiary education","16","","",""
"Paid","2002","indirect migration background","(0) in school","2","","",""
"Paid","2002","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2002","indirect migration background","(1b) general elementary school","5","","",""
"Paid","2002","indirect migration background","(1c) basic vocational qualification","14","","",""
"Paid","2002","indirect migration background","(2b) intermediate general qualification","4","","",""
"Paid","2002","indirect migration background","(2a) intermediate vocational","7","","",""
"Paid","2002","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Paid","2002","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Paid","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2002","indirect migration background","(3b) higher tertiary education","1","","",""
"Not paid","2002","no migration background","(0) in school","3","","",""
"Not paid","2002","no migration background","(1a) inadequately completed","1","","",""
"Not paid","2002","no migration background","(1b) general elementary school","20","","",""
"Not paid","2002","no migration background","(1c) basic vocational qualification","152","0.089696487736129","0.0752263384281001","0.104166637044158"
"Not paid","2002","no migration background","(2b) intermediate general qualification","23","","",""
"Not paid","2002","no migration background","(2a) intermediate vocational","309","0.124656648217037","0.111295432177514","0.13801786425656"
"Not paid","2002","no migration background","(2c_gen) general maturity certificate","39","0.240786889399218","0.17119440229187","0.310379376506566"
"Not paid","2002","no migration background","(2c_voc) vocational maturity certificate","104","0.153807084585864","0.124795080423136","0.182819088748593"
"Not paid","2002","no migration background","(3a) lower tertiary education","255","0.284127029524318","0.253445055160014","0.314809003888621"
"Not paid","2002","no migration background","(3b) higher tertiary education","641","0.516262346876235","0.487999444420935","0.544525249331535"
"Not paid","2002","direct migration background","(0) in school","","","",""
"Not paid","2002","direct migration background","(1a) inadequately completed","","","",""
"Not paid","2002","direct migration background","(1b) general elementary school","9","","",""
"Not paid","2002","direct migration background","(1c) basic vocational qualification","10","","",""
"Not paid","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Not paid","2002","direct migration background","(2a) intermediate vocational","10","","",""
"Not paid","2002","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Not paid","2002","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Not paid","2002","direct migration background","(3a) lower tertiary education","9","","",""
"Not paid","2002","direct migration background","(3b) higher tertiary education","41","0.294165387067683","0.211244038346238","0.377086735789129"
"Not paid","2002","indirect migration background","(0) in school","","","",""
"Not paid","2002","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2002","indirect migration background","(1b) general elementary school","6","","",""
"Not paid","2002","indirect migration background","(1c) basic vocational qualification","4","","",""
"Not paid","2002","indirect migration background","(2b) intermediate general qualification","3","","",""
"Not paid","2002","indirect migration background","(2a) intermediate vocational","13","","",""
"Not paid","2002","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Not paid","2002","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Not paid","2002","indirect migration background","(3a) lower tertiary education","4","","",""
"Not paid","2002","indirect migration background","(3b) higher tertiary education","12","","",""
"Acclaimed","2003","no migration background","(0) in school","","","",""
"Acclaimed","2003","no migration background","(1a) inadequately completed","7","","",""
"Acclaimed","2003","no migration background","(1b) general elementary school","90","0.500028655322117","0.42678136231365","0.573275948330583"
"Acclaimed","2003","no migration background","(1c) basic vocational qualification","687","0.518666099375173","0.49258621321574","0.544745985534606"
"Acclaimed","2003","no migration background","(2b) intermediate general qualification","87","0.617472843621072","0.539955356735831","0.694990330506314"
"Acclaimed","2003","no migration background","(2a) intermediate vocational","1231","0.564254643395909","0.543784301800324","0.584724984991494"
"Acclaimed","2003","no migration background","(2c_gen) general maturity certificate","66","0.476215724450711","0.397335920130434","0.555095528770988"
"Acclaimed","2003","no migration background","(2c_voc) vocational maturity certificate","325","0.553059937205726","0.513111448788949","0.593008425622503"
"Acclaimed","2003","no migration background","(3a) lower tertiary education","377","0.509992552941452","0.474334479703273","0.545650626179631"
"Acclaimed","2003","no migration background","(3b) higher tertiary education","348","0.336379331857786","0.308407724878049","0.364350938837523"
"Acclaimed","2003","direct migration background","(0) in school","","","",""
"Acclaimed","2003","direct migration background","(1a) inadequately completed","9","","",""
"Acclaimed","2003","direct migration background","(1b) general elementary school","37","0.443806709942054","0.334935536931155","0.552677882952953"
"Acclaimed","2003","direct migration background","(1c) basic vocational qualification","90","0.479934332397327","0.414066714761946","0.545801950032707"
"Acclaimed","2003","direct migration background","(2b) intermediate general qualification","3","","",""
"Acclaimed","2003","direct migration background","(2a) intermediate vocational","26","","",""
"Acclaimed","2003","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","2003","direct migration background","(2c_voc) vocational maturity certificate","48","0.449001317552939","0.35199802134328","0.546004613762598"
"Acclaimed","2003","direct migration background","(3a) lower tertiary education","17","","",""
"Acclaimed","2003","direct migration background","(3b) higher tertiary education","39","0.405993287478949","0.312062374310121","0.499924200647776"
"Acclaimed","2003","indirect migration background","(0) in school","","","",""
"Acclaimed","2003","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2003","indirect migration background","(1b) general elementary school","8","","",""
"Acclaimed","2003","indirect migration background","(1c) basic vocational qualification","19","","",""
"Acclaimed","2003","indirect migration background","(2b) intermediate general qualification","12","","",""
"Acclaimed","2003","indirect migration background","(2a) intermediate vocational","38","0.472025217931737","0.35590492916214","0.588145506701333"
"Acclaimed","2003","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Acclaimed","2003","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Acclaimed","2003","indirect migration background","(3a) lower tertiary education","7","","",""
"Acclaimed","2003","indirect migration background","(3b) higher tertiary education","10","","",""
"Partly, partly","2003","no migration background","(0) in school","","","",""
"Partly, partly","2003","no migration background","(1a) inadequately completed","1","","",""
"Partly, partly","2003","no migration background","(1b) general elementary school","34","0.210860111828078","0.151102148178934","0.270618075477223"
"Partly, partly","2003","no migration background","(1c) basic vocational qualification","336","0.233595531128469","0.211510408554532","0.255680653702406"
