"plh0206i01","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2017","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Not Working","1","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2017","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Not Working","1","","","","3"
"3 on scale 1-7 ","2017","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Not Working","4","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2017","35-65 y.","Not Working","7","","","","4"
"4 on scale 1-7","2017","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2017","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2017","66 and older","Not Working","2","","","","4"
"4 on scale 1-7","2017","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Not Working","17","","","","4"
"4 on scale 1-7","2017","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Full Time","","","","","4"
"5 on scale 1-7","2017","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Not Working","22","","","","5"
"5 on scale 1-7","2017","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2017","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2017","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Not Working","47","0.0304418953562145","0.0226531733165494","0.0382306173958796","5"
"6 on scale 1-7","2017","35-65 y.","Not Working","73","0.0910812364253073","0.0729931780126789","0.109169294837936","6"
"6 on scale 1-7","2017","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2017","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Not Working","149","0.0771112427348381","0.0650170476639483","0.0892054378057279","6"
"6 on scale 1-7","2017","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2017","66 and older","Not Working","3","","","","6"
"6 on scale 1-7","2017","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2017","35-65 y.","Not Working","865","0.871831048073983","0.850816379712004","0.892845716435961","7"
"7 Strongly agree","2017","66 and older","Full Time","","","","","7"
"7 Strongly agree","2017","66 and older","Part Time","","","","","7"
"7 Strongly agree","2017","66 and older","Not Working","32","0.920904888059935","0.833942903829778","1.00786687229009","7"
"7 Strongly agree","2017","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2017","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2017","16-34 y.","Not Working","1645","0.87451280699885","0.859494318382359","0.889531295615341","7"
"7 Strongly agree","2017","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2017","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2018","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2018","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2018","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2018","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2018","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Not Working","1","","","","1"
"1 Strongly disagree","2018","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2018","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Not Working","1","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Part Time","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Not Working","1","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2018","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2018","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Not Working","1","","","","4"
"4 on scale 1-7","2018","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2018","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2018","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2018","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Full Time","","","","","4"
"5 on scale 1-7","2018","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2018","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2018","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Not Working","5","","","","5"
"5 on scale 1-7","2018","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2018","16-34 y.","Not Working","8","","","","5"
"5 on scale 1-7","2018","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2018","66 and older","Not Working","","","","","5"
"6 on scale 1-7","2018","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2018","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2018","35-65 y.","Not Working","21","","","","6"
"6 on scale 1-7","2018","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2018","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Not Working","18","","","","6"
"6 on scale 1-7","2018","35-65 y.","Full Time","","","","","6"
"6 on scale 1-7","2018","66 and older","Not Working","","","","","6"
"7 Strongly agree","2018","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2018","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2018","16-34 y.","Not Working","226","0.900177841825328","0.863457582030461","0.936898101620194","7"
"7 Strongly agree","2018","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2018","35-65 y.","Part Time","","","","","7"
"7 Strongly agree","2018","35-65 y.","Not Working","137","0.836399989410108","0.779612461683824","0.893187517136393","7"
"7 Strongly agree","2018","66 and older","Full Time","","","","","7"
"7 Strongly agree","2018","66 and older","Part Time","","","","","7"
"7 Strongly agree","2018","66 and older","Not Working","4","","","","7"
"1 Strongly disagree","2019","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2019","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2019","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2019","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2019","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Not Working","1","","","","1"
"1 Strongly disagree","2019","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2019","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2019","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2019","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2019","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2019","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Not Working","1","","","","2"
"3 on scale 1-7 ","2019","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Not Working","","","","","3"
"4 on scale 1-7","2019","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2019","35-65 y.","Not Working","3","","","","4"
"4 on scale 1-7","2019","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Not Working","2","","","","4"
"4 on scale 1-7","2019","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2019","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2019","66 and older","Part Time","","","","","4"
"5 on scale 1-7","2019","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Not Working","7","","","","5"
"5 on scale 1-7","2019","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Not Working","4","","","","5"
"5 on scale 1-7","2019","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2019","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2019","66 and older","Part Time","","","","","5"
"6 on scale 1-7","2019","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Not Working","15","","","","6"
"6 on scale 1-7","2019","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Not Working","16","","","","6"
"6 on scale 1-7","2019","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2019","66 and older","Not Working","1","","","","6"
"6 on scale 1-7","2019","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2019","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2019","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2019","16-34 y.","Not Working","124","0.879855092717792","0.827296021391032","0.932414164044552","7"
"7 Strongly agree","2019","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2019","35-65 y.","Part Time","","","","","7"
"7 Strongly agree","2019","35-65 y.","Not Working","100","0.825367423226763","0.759077256495389","0.891657589958137","7"
"7 Strongly agree","2019","66 and older","Full Time","","","","","7"
"7 Strongly agree","2019","66 and older","Part Time","","","","","7"
"7 Strongly agree","2019","66 and older","Not Working","5","","","","7"
