"plh0206i01","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2012","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2012","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2012","secondary school degree","in school","","","",""
"6 on scale 1-7","2012","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2012","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2012","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2012","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2012","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2012","secondary school degree","higher education","","","",""
"6 on scale 1-7","2012","college entrance qualification","in school","","","",""
"6 on scale 1-7","2012","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2012","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2012","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2012","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2012","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2012","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2012","Other degree","in school","","","",""
"6 on scale 1-7","2012","Other degree","inadequately","","","",""
"6 on scale 1-7","2012","Other degree","general elemantary","","","",""
"6 on scale 1-7","2012","Other degree","middle vocational","","","",""
"6 on scale 1-7","2012","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2012","Other degree","higher vocational","","","",""
"6 on scale 1-7","2012","Other degree","higher education","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","inadequately","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2012","lower secondary degree","in school","","","",""
"7 Strongly agree","2012","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2012","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2012","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2012","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2012","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2012","lower secondary degree","higher education","","","",""
"7 Strongly agree","2012","secondary school degree","in school","","","",""
"7 Strongly agree","2012","secondary school degree","inadequately","","","",""
"7 Strongly agree","2012","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2012","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2012","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2012","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2012","secondary school degree","higher education","","","",""
"7 Strongly agree","2012","college entrance qualification","in school","","","",""
"7 Strongly agree","2012","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2012","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2012","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2012","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2012","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2012","college entrance qualification","higher education","","","",""
"7 Strongly agree","2012","Other degree","in school","","","",""
"7 Strongly agree","2012","Other degree","inadequately","","","",""
"7 Strongly agree","2012","Other degree","general elemantary","","","",""
"7 Strongly agree","2012","Other degree","middle vocational","","","",""
"7 Strongly agree","2012","Other degree","vocational + Abi","","","",""
"7 Strongly agree","2012","Other degree","higher vocational","","","",""
"7 Strongly agree","2012","Other degree","higher education","","","",""
"7 Strongly agree","2012","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2012","no degree/no degree yet","inadequately","","","",""
"7 Strongly agree","2012","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2012","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2012","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2012","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2012","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2013","lower secondary degree","in school","","","",""
"1 Strongly disagree","2013","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2013","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2013","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2013","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2013","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2013","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2013","secondary school degree","in school","","","",""
"1 Strongly disagree","2013","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2013","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2013","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2013","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2013","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2013","secondary school degree","higher education","","","",""
"1 Strongly disagree","2013","college entrance qualification","in school","","","",""
"1 Strongly disagree","2013","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2013","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2013","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2013","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2013","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2013","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2013","Other degree","in school","","","",""
"1 Strongly disagree","2013","Other degree","inadequately","","","",""
"1 Strongly disagree","2013","Other degree","general elemantary","","","",""
"1 Strongly disagree","2013","Other degree","middle vocational","","","",""
"1 Strongly disagree","2013","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2013","Other degree","higher vocational","","","",""
"1 Strongly disagree","2013","Other degree","higher education","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2013","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2013","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2013","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2013","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2013","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2013","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2013","Other degree","in school","","","",""
"2 on scale 1-7 ","2013","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2013","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2013","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2013","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2013","Other degree","higher education","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2013","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2013","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2013","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2013","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2013","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2013","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2013","Other degree","in school","","","",""
"3 on scale 1-7 ","2013","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2013","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2013","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2013","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2013","Other degree","higher education","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2013","lower secondary degree","in school","","","",""
"4 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2013","secondary school degree","in school","","","",""
"4 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2013","secondary school degree","higher education","","","",""
"4 on scale 1-7","2013","college entrance qualification","in school","","","",""
"4 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2013","Other degree","in school","","","",""
"4 on scale 1-7","2013","Other degree","inadequately","","","",""
"4 on scale 1-7","2013","Other degree","general elemantary","","","",""
"4 on scale 1-7","2013","Other degree","middle vocational","","","",""
"4 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","Other degree","higher vocational","","","",""
"4 on scale 1-7","2013","Other degree","higher education","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2013","lower secondary degree","in school","","","",""
"5 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"5 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"5 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"5 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2013","secondary school degree","in school","","","",""
"5 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"5 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"5 on scale 1-7","2013","secondary school degree","higher education","","","",""
"5 on scale 1-7","2013","college entrance qualification","in school","","","",""
"5 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"5 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"5 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"5 on scale 1-7","2013","Other degree","in school","","","",""
"5 on scale 1-7","2013","Other degree","inadequately","","","",""
"5 on scale 1-7","2013","Other degree","general elemantary","","","",""
"5 on scale 1-7","2013","Other degree","middle vocational","","","",""
"5 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","Other degree","higher vocational","","","",""
"5 on scale 1-7","2013","Other degree","higher education","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2013","lower secondary degree","in school","","","",""
"6 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"6 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"6 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2013","secondary school degree","in school","","","",""
"6 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2013","secondary school degree","higher education","","","",""
"6 on scale 1-7","2013","college entrance qualification","in school","","","",""
"6 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2013","Other degree","in school","","","",""
"6 on scale 1-7","2013","Other degree","inadequately","","","",""
"6 on scale 1-7","2013","Other degree","general elemantary","","","",""
"6 on scale 1-7","2013","Other degree","middle vocational","","","",""
"6 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","Other degree","higher vocational","","","",""
"6 on scale 1-7","2013","Other degree","higher education","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2013","lower secondary degree","in school","","","",""
"7 Strongly agree","2013","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2013","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2013","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2013","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2013","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2013","lower secondary degree","higher education","","","",""
"7 Strongly agree","2013","secondary school degree","in school","","","",""
"7 Strongly agree","2013","secondary school degree","inadequately","","","",""
"7 Strongly agree","2013","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2013","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2013","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2013","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2013","secondary school degree","higher education","","","",""
"7 Strongly agree","2013","college entrance qualification","in school","","","",""
"7 Strongly agree","2013","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2013","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2013","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2013","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2013","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2013","college entrance qualification","higher education","","","",""
"7 Strongly agree","2013","Other degree","in school","","","",""
"7 Strongly agree","2013","Other degree","inadequately","","","",""
"7 Strongly agree","2013","Other degree","general elemantary","","","",""
"7 Strongly agree","2013","Other degree","middle vocational","","","",""
"7 Strongly agree","2013","Other degree","vocational + Abi","","","",""
"7 Strongly agree","2013","Other degree","higher vocational","","","",""
"7 Strongly agree","2013","Other degree","higher education","","","",""
"7 Strongly agree","2013","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2013","no degree/no degree yet","inadequately","","","",""
"7 Strongly agree","2013","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2013","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2013","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2013","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2013","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2014","lower secondary degree","in school","","","",""
"1 Strongly disagree","2014","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2014","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2014","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2014","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2014","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2014","secondary school degree","in school","","","",""
"1 Strongly disagree","2014","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2014","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2014","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2014","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2014","secondary school degree","higher education","","","",""
"1 Strongly disagree","2014","college entrance qualification","in school","","","",""
"1 Strongly disagree","2014","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2014","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2014","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2014","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2014","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2014","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2014","Other degree","in school","","","",""
"1 Strongly disagree","2014","Other degree","inadequately","","","",""
"1 Strongly disagree","2014","Other degree","general elemantary","","","",""
"1 Strongly disagree","2014","Other degree","middle vocational","","","",""
"1 Strongly disagree","2014","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","Other degree","higher vocational","","","",""
"1 Strongly disagree","2014","Other degree","higher education","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2014","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2014","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2014","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2014","Other degree","in school","","","",""
"2 on scale 1-7 ","2014","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2014","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","Other degree","higher education","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2014","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2014","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2014","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2014","Other degree","in school","","","",""
"3 on scale 1-7 ","2014","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2014","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","Other degree","higher education","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2014","lower secondary degree","in school","","","",""
"4 on scale 1-7","2014","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2014","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2014","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2014","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2014","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2014","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2014","secondary school degree","in school","","","",""
"4 on scale 1-7","2014","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2014","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2014","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2014","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2014","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2014","secondary school degree","higher education","","","",""
