"plh0206i01","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","66 and older","higher vocational","33","0.0930707539892921","0.0610883003139097","0.125053207664674"
"5 on scale 1-7","2010","66 and older","higher education","73","0.0860778362603025","0.0676921600611743","0.104463512459431"
"6 on scale 1-7","2010","16-34 y.","in school","94","0.341596082400672","0.285028339188587","0.398163825612758"
"6 on scale 1-7","2010","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2010","16-34 y.","general elemantary","130","0.275791497706984","0.235558613581022","0.316024381832945"
"6 on scale 1-7","2010","16-34 y.","middle vocational","436","0.284631270269457","0.262527889424852","0.306734651114061"
"6 on scale 1-7","2010","16-34 y.","vocational + Abi","99","0.3469158790513","0.293843873088545","0.399987885014054"
"6 on scale 1-7","2010","16-34 y.","higher vocational","31","0.364360504851232","0.272310349437347","0.456410660265118"
"6 on scale 1-7","2010","16-34 y.","higher education","164","0.353060556834733","0.311943612855752","0.394177500813714"
"6 on scale 1-7","2010","35-65 y.","in school","","","",""
"6 on scale 1-7","2010","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2010","35-65 y.","general elemantary","130","0.24155368135019","0.205651484497277","0.277455878203103"
"6 on scale 1-7","2010","35-65 y.","middle vocational","1203","0.239819733336616","0.227540931639482","0.252098535033749"
"6 on scale 1-7","2010","35-65 y.","vocational + Abi","162","0.276371726308831","0.238653107571164","0.314090345046498"
"6 on scale 1-7","2010","35-65 y.","higher vocational","233","0.286317305191024","0.255656663822985","0.316977946559063"
"6 on scale 1-7","2010","35-65 y.","higher education","736","0.30222864903383","0.283920933830958","0.320536364236702"
"6 on scale 1-7","2010","66 and older","in school","","","",""
"6 on scale 1-7","2010","66 and older","inadequately","","","",""
"6 on scale 1-7","2010","66 and older","general elemantary","170","0.265388385429093","0.230377964098658","0.300398806759528"
"6 on scale 1-7","2010","66 and older","middle vocational","506","0.233231881125121","0.215066951920666","0.251396810329575"
"6 on scale 1-7","2010","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2010","66 and older","higher vocational","83","0.247781444811724","0.20025614432511","0.295306745298337"
"6 on scale 1-7","2010","66 and older","higher education","239","0.250312894506028","0.22191664632004","0.278709142692016"
"7 Strongly agree","2010","16-34 y.","in school","141","0.527447029735767","0.467897150775423","0.58699690869611"
"7 Strongly agree","2010","16-34 y.","inadequately","","","",""
"7 Strongly agree","2010","16-34 y.","general elemantary","269","0.548818731597044","0.504021733384389","0.593615729809699"
"7 Strongly agree","2010","16-34 y.","middle vocational","957","0.595759023757606","0.571720493733596","0.619797553781617"
"7 Strongly agree","2010","16-34 y.","vocational + Abi","184","0.539284135644769","0.483707243531173","0.594861027758366"
"7 Strongly agree","2010","16-34 y.","higher vocational","69","0.550795960169858","0.455654318416299","0.645937601923416"
"7 Strongly agree","2010","16-34 y.","higher education","303","0.557274729528129","0.51454144810135","0.600008010954908"
"7 Strongly agree","2010","35-65 y.","in school","","","",""
"7 Strongly agree","2010","35-65 y.","inadequately","37","0.633979543783752","0.521930225612942","0.746028861954561"
"7 Strongly agree","2010","35-65 y.","general elemantary","326","0.564747253327387","0.523161019267963","0.606333487386811"
"7 Strongly agree","2010","35-65 y.","middle vocational","2802","0.625349235473107","0.61142953612443","0.639268934821785"
"7 Strongly agree","2010","35-65 y.","vocational + Abi","315","0.563710838372686","0.521882884947919","0.605538791797454"
"7 Strongly agree","2010","35-65 y.","higher vocational","510","0.62061292557569","0.587700754880359","0.653525096271022"
"7 Strongly agree","2010","35-65 y.","higher education","1438","0.597898649789743","0.578351145466172","0.617446154113314"
"7 Strongly agree","2010","66 and older","in school","","","",""
"7 Strongly agree","2010","66 and older","inadequately","","","",""
"7 Strongly agree","2010","66 and older","general elemantary","333","0.560716477559287","0.521364043321272","0.600068911797302"
"7 Strongly agree","2010","66 and older","middle vocational","1260","0.619455485910224","0.598600230500659","0.64031074131979"
"7 Strongly agree","2010","66 and older","vocational + Abi","64","0.691629444092336","0.598762858734055","0.784496029450617"
"7 Strongly agree","2010","66 and older","higher vocational","190","0.621017143706555","0.567612375193027","0.674421912220083"
"7 Strongly agree","2010","66 and older","higher education","554","0.625637124511535","0.593913195127172","0.657361053895899"
"1 Strongly disagree","2011","16-34 y.","in school","","","",""
"1 Strongly disagree","2011","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2011","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2011","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2011","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2011","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2011","16-34 y.","higher education","","","",""
"1 Strongly disagree","2011","35-65 y.","in school","","","",""
"1 Strongly disagree","2011","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2011","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2011","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2011","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2011","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2011","35-65 y.","higher education","","","",""
"1 Strongly disagree","2011","66 and older","in school","","","",""
"1 Strongly disagree","2011","66 and older","inadequately","","","",""
"1 Strongly disagree","2011","66 and older","general elemantary","","","",""
"1 Strongly disagree","2011","66 and older","middle vocational","","","",""
"1 Strongly disagree","2011","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2011","66 and older","higher vocational","","","",""
"1 Strongly disagree","2011","66 and older","higher education","","","",""
"2 on scale 1-7 ","2011","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2011","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2011","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2011","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2011","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2011","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2011","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2011","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2011","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2011","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2011","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2011","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2011","66 and older","in school","","","",""
"2 on scale 1-7 ","2011","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2011","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2011","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2011","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2011","66 and older","higher education","","","",""
"3 on scale 1-7 ","2011","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2011","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2011","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2011","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2011","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2011","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2011","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2011","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2011","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2011","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2011","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2011","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2011","66 and older","in school","","","",""
"3 on scale 1-7 ","2011","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2011","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2011","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2011","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2011","66 and older","higher education","","","",""
"4 on scale 1-7","2011","16-34 y.","in school","","","",""
"4 on scale 1-7","2011","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2011","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2011","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2011","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2011","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2011","16-34 y.","higher education","","","",""
"4 on scale 1-7","2011","35-65 y.","in school","","","",""
"4 on scale 1-7","2011","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2011","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2011","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2011","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2011","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2011","35-65 y.","higher education","","","",""
"4 on scale 1-7","2011","66 and older","in school","","","",""
"4 on scale 1-7","2011","66 and older","inadequately","","","",""
"4 on scale 1-7","2011","66 and older","general elemantary","","","",""
"4 on scale 1-7","2011","66 and older","middle vocational","","","",""
"4 on scale 1-7","2011","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2011","66 and older","higher vocational","","","",""
"4 on scale 1-7","2011","66 and older","higher education","","","",""
"5 on scale 1-7","2011","16-34 y.","in school","","","",""
"5 on scale 1-7","2011","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2011","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2011","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2011","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2011","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2011","16-34 y.","higher education","","","",""
"5 on scale 1-7","2011","35-65 y.","in school","","","",""
"5 on scale 1-7","2011","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2011","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2011","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2011","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2011","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2011","35-65 y.","higher education","","","",""
"5 on scale 1-7","2011","66 and older","in school","","","",""
"5 on scale 1-7","2011","66 and older","inadequately","","","",""
"5 on scale 1-7","2011","66 and older","general elemantary","","","",""
"5 on scale 1-7","2011","66 and older","middle vocational","","","",""
"5 on scale 1-7","2011","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2011","66 and older","higher vocational","","","",""
"5 on scale 1-7","2011","66 and older","higher education","","","",""
"6 on scale 1-7","2011","16-34 y.","in school","","","",""
"6 on scale 1-7","2011","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2011","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2011","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2011","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2011","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2011","16-34 y.","higher education","","","",""
"6 on scale 1-7","2011","35-65 y.","in school","","","",""
"6 on scale 1-7","2011","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2011","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2011","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2011","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2011","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2011","35-65 y.","higher education","","","",""
"6 on scale 1-7","2011","66 and older","in school","","","",""
"6 on scale 1-7","2011","66 and older","inadequately","","","",""
"6 on scale 1-7","2011","66 and older","general elemantary","","","",""
"6 on scale 1-7","2011","66 and older","middle vocational","","","",""
"6 on scale 1-7","2011","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2011","66 and older","higher vocational","","","",""
"6 on scale 1-7","2011","66 and older","higher education","","","",""
"7 Strongly agree","2011","16-34 y.","in school","","","",""
"7 Strongly agree","2011","16-34 y.","inadequately","","","",""
"7 Strongly agree","2011","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2011","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2011","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2011","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2011","16-34 y.","higher education","","","",""
"7 Strongly agree","2011","35-65 y.","in school","","","",""
"7 Strongly agree","2011","35-65 y.","inadequately","","","",""
"7 Strongly agree","2011","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2011","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2011","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2011","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2011","35-65 y.","higher education","","","",""
"7 Strongly agree","2011","66 and older","in school","","","",""
"7 Strongly agree","2011","66 and older","inadequately","","","",""
"7 Strongly agree","2011","66 and older","general elemantary","","","",""
"7 Strongly agree","2011","66 and older","middle vocational","","","",""
"7 Strongly agree","2011","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2011","66 and older","higher vocational","","","",""
"7 Strongly agree","2011","66 and older","higher education","","","",""
"1 Strongly disagree","2012","16-34 y.","in school","","","",""
"1 Strongly disagree","2012","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2012","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2012","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2012","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2012","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2012","16-34 y.","higher education","","","",""
"1 Strongly disagree","2012","35-65 y.","in school","","","",""
"1 Strongly disagree","2012","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2012","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2012","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2012","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2012","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2012","35-65 y.","higher education","","","",""
"1 Strongly disagree","2012","66 and older","in school","","","",""
"1 Strongly disagree","2012","66 and older","inadequately","","","",""
"1 Strongly disagree","2012","66 and older","general elemantary","","","",""
"1 Strongly disagree","2012","66 and older","middle vocational","","","",""
"1 Strongly disagree","2012","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2012","66 and older","higher vocational","","","",""
"1 Strongly disagree","2012","66 and older","higher education","","","",""
"2 on scale 1-7 ","2012","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2012","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2012","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2012","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2012","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2012","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2012","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2012","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2012","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2012","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2012","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2012","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2012","66 and older","in school","","","",""
"2 on scale 1-7 ","2012","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2012","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2012","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2012","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2012","66 and older","higher education","","","",""
"3 on scale 1-7 ","2012","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2012","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2012","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2012","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2012","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2012","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2012","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2012","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2012","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2012","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2012","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2012","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2012","66 and older","in school","","","",""
"3 on scale 1-7 ","2012","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2012","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2012","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2012","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2012","66 and older","higher education","","","",""
"4 on scale 1-7","2012","16-34 y.","in school","","","",""
"4 on scale 1-7","2012","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2012","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2012","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2012","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2012","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2012","16-34 y.","higher education","","","",""
"4 on scale 1-7","2012","35-65 y.","in school","","","",""
"4 on scale 1-7","2012","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2012","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2012","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2012","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2012","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2012","35-65 y.","higher education","","","",""
"4 on scale 1-7","2012","66 and older","in school","","","",""
"4 on scale 1-7","2012","66 and older","inadequately","","","",""
"4 on scale 1-7","2012","66 and older","general elemantary","","","",""
"4 on scale 1-7","2012","66 and older","middle vocational","","","",""
"4 on scale 1-7","2012","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2012","66 and older","higher vocational","","","",""
"4 on scale 1-7","2012","66 and older","higher education","","","",""
"5 on scale 1-7","2012","16-34 y.","in school","","","",""
"5 on scale 1-7","2012","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2012","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2012","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2012","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2012","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2012","16-34 y.","higher education","","","",""
"5 on scale 1-7","2012","35-65 y.","in school","","","",""
"5 on scale 1-7","2012","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2012","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2012","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2012","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2012","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2012","35-65 y.","higher education","","","",""
"5 on scale 1-7","2012","66 and older","in school","","","",""
"5 on scale 1-7","2012","66 and older","inadequately","","","",""
"5 on scale 1-7","2012","66 and older","general elemantary","","","",""
"5 on scale 1-7","2012","66 and older","middle vocational","","","",""
"5 on scale 1-7","2012","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2012","66 and older","higher vocational","","","",""
"5 on scale 1-7","2012","66 and older","higher education","","","",""
"6 on scale 1-7","2012","16-34 y.","in school","","","",""
"6 on scale 1-7","2012","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2012","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2012","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2012","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2012","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2012","16-34 y.","higher education","","","",""
"6 on scale 1-7","2012","35-65 y.","in school","","","",""
"6 on scale 1-7","2012","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2012","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2012","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2012","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2012","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2012","35-65 y.","higher education","","","",""
"6 on scale 1-7","2012","66 and older","in school","","","",""
"6 on scale 1-7","2012","66 and older","inadequately","","","",""
"6 on scale 1-7","2012","66 and older","general elemantary","","","",""
"6 on scale 1-7","2012","66 and older","middle vocational","","","",""
"6 on scale 1-7","2012","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2012","66 and older","higher vocational","","","",""
"6 on scale 1-7","2012","66 and older","higher education","","","",""
"7 Strongly agree","2012","16-34 y.","in school","","","",""
"7 Strongly agree","2012","16-34 y.","inadequately","","","",""
"7 Strongly agree","2012","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2012","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2012","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2012","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2012","16-34 y.","higher education","","","",""
"7 Strongly agree","2012","35-65 y.","in school","","","",""
"7 Strongly agree","2012","35-65 y.","inadequately","","","",""
"7 Strongly agree","2012","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2012","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2012","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2012","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2012","35-65 y.","higher education","","","",""
"7 Strongly agree","2012","66 and older","in school","","","",""
"7 Strongly agree","2012","66 and older","inadequately","","","",""
"7 Strongly agree","2012","66 and older","general elemantary","","","",""
"7 Strongly agree","2012","66 and older","middle vocational","","","",""
"7 Strongly agree","2012","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2012","66 and older","higher vocational","","","",""
"7 Strongly agree","2012","66 and older","higher education","","","",""
"1 Strongly disagree","2013","16-34 y.","in school","","","",""
"1 Strongly disagree","2013","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2013","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2013","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2013","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2013","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2013","16-34 y.","higher education","","","",""
"1 Strongly disagree","2013","35-65 y.","in school","","","",""
"1 Strongly disagree","2013","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2013","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2013","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2013","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2013","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2013","35-65 y.","higher education","","","",""
"1 Strongly disagree","2013","66 and older","in school","","","",""
"1 Strongly disagree","2013","66 and older","inadequately","","","",""
"1 Strongly disagree","2013","66 and older","general elemantary","","","",""
"1 Strongly disagree","2013","66 and older","middle vocational","","","",""
"1 Strongly disagree","2013","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2013","66 and older","higher vocational","","","",""
"1 Strongly disagree","2013","66 and older","higher education","","","",""
"2 on scale 1-7 ","2013","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2013","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2013","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2013","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2013","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2013","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2013","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2013","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2013","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2013","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2013","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2013","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2013","66 and older","in school","","","",""
"2 on scale 1-7 ","2013","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2013","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2013","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2013","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2013","66 and older","higher education","","","",""
"3 on scale 1-7 ","2013","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2013","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2013","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2013","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2013","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2013","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2013","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2013","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2013","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2013","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2013","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2013","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2013","66 and older","in school","","","",""
"3 on scale 1-7 ","2013","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2013","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2013","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2013","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2013","66 and older","higher education","","","",""
"4 on scale 1-7","2013","16-34 y.","in school","","","",""
"4 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2013","16-34 y.","higher education","","","",""
"4 on scale 1-7","2013","35-65 y.","in school","","","",""
"4 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2013","35-65 y.","higher education","","","",""
"4 on scale 1-7","2013","66 and older","in school","","","",""
"4 on scale 1-7","2013","66 and older","inadequately","","","",""
"4 on scale 1-7","2013","66 and older","general elemantary","","","",""
"4 on scale 1-7","2013","66 and older","middle vocational","","","",""
"4 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2013","66 and older","higher vocational","","","",""
"4 on scale 1-7","2013","66 and older","higher education","","","",""
"5 on scale 1-7","2013","16-34 y.","in school","","","",""
