"plh0206i01","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2010","Full Time","Single parent ","11","","","","4"
"4 on scale 1-7","2010","Full Time","(Married) couple without C. ","35","0.0154778851191504","0.0101843302569736","0.0207714399813273","4"
"5 on scale 1-7","2010","Not Working","Single parent ","23","","","","5"
"5 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","31","0.0869533763094751","0.0584351730856314","0.115471579533319","5"
"5 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","84","0.122479507911591","0.098681276854318","0.146277738968865","5"
"5 on scale 1-7","2010","Part Time","Single parent ","31","0.102315078207671","0.0693155773084117","0.13531457910693","5"
"5 on scale 1-7","2010","Not Working","(Married) couple without C. ","334","0.110542250133906","0.099633589231492","0.12145091103632","5"
"5 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","25","","","","5"
"5 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","53","0.0457245070060928","0.0320926122826992","0.0593564017294865","5"
"5 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","48","0.083129062237508","0.0573330664727407","0.108925058002275","5"
"5 on scale 1-7","2010","Part Time","1-pers.-HH","35","0.0938074335212845","0.0660881180741631","0.121526748968406","5"
"5 on scale 1-7","2010","Part Time","(Married) couple without C. ","86","0.0847618423799557","0.0679707925508371","0.101552892209074","5"
"5 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","24","","","","5"
"5 on scale 1-7","2010","Not Working","1-pers.-HH","141","0.100059531233617","0.0842955976579636","0.115823464809271","5"
"5 on scale 1-7","2010","Full Time","1-pers.-HH","69","0.0607666108276387","0.0454289403187879","0.0761042813364894","5"
"5 on scale 1-7","2010","Full Time","(Married) couple without C. ","169","0.0875562303846365","0.0754355931347155","0.0996768676345574","5"
"5 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","137","0.102369299090239","0.0859853372243922","0.118753260956086","5"
"5 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","84","0.0759347666396193","0.0613776225052802","0.0904919107739583","5"
"5 on scale 1-7","2010","Full Time","Single parent ","30","0.090639329062443","0.058259761503137","0.123018896621749","5"
"5 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","96","0.108731900024523","0.0869688636520389","0.130494936397007","5"
"6 on scale 1-7","2010","Not Working","Single parent ","93","0.380125575057006","0.321459690802591","0.438791459311421","6"
"6 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","79","0.267583176414729","0.222776676991842","0.312389675837617","6"
"6 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","212","0.309256333677228","0.275705595180767","0.342807072173689","6"
"6 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","83","0.246825339229032","0.195585664927114","0.298065013530949","6"
"6 on scale 1-7","2010","Part Time","Single parent ","90","0.29162900585695","0.242138564205893","0.341119447508007","6"
"6 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","226","0.243269845353134","0.215269751828836","0.271269938877433","6"
"6 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","244","0.317934310295726","0.285379241403823","0.350489379187629","6"
"6 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","104","0.378863881745897","0.326994216346672","0.430733547145123","6"
"6 on scale 1-7","2010","Not Working","(Married) couple without C. ","842","0.244910807329645","0.229950251403444","0.259871363255845","6"
"6 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","397","0.289171074280778","0.264666611548259","0.313675537013297","6"
"6 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","121","0.302677594763195","0.259750776514983","0.345604413011406","6"
"6 on scale 1-7","2010","Part Time","1-pers.-HH","97","0.215071897878985","0.176009365131739","0.25413443062623","6"
"6 on scale 1-7","2010","Part Time","(Married) couple without C. ","258","0.246165573828867","0.220196154481897","0.272134993175837","6"
"6 on scale 1-7","2010","Not Working","1-pers.-HH","328","0.238633365241843","0.216241463655791","0.261025266827895","6"
"6 on scale 1-7","2010","Full Time","1-pers.-HH","261","0.265284466362077","0.236940824212569","0.293628108511584","6"
"6 on scale 1-7","2010","Full Time","Single parent ","80","0.297837968970623","0.246261296326071","0.349414641615174","6"
"6 on scale 1-7","2010","Full Time","(Married) couple without C. ","597","0.268395378893972","0.249393147246772","0.287397610541171","6"
"6 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","377","0.270872906094872","0.246450472508878","0.295295339680866","6"
"7 Strongly agree","2010","Not Working","Single parent ","136","0.471908194650535","0.411575365566827","0.532241023734243","7"
"7 Strongly agree","2010","Not Working","Couple + C. LE 16 ","245","0.561660988642352","0.511441226769931","0.611880750514773","7"
"7 Strongly agree","2010","Not Working","Couple + C. GT 16 ","404","0.512337432813491","0.476052854431205","0.548622011195776","7"
"7 Strongly agree","2010","Not Working","Couple + C. LE and GT 16","147","0.574328617885306","0.51556871162517","0.633088524145442","7"
"7 Strongly agree","2010","Full Time","1-pers.-HH","576","0.639958780406835","0.609141646323398","0.670775914490271","7"
"7 Strongly agree","2010","Full Time","(Married) couple without C. ","1269","0.618217473001272","0.597384198657106","0.639050747345438","7"
"7 Strongly agree","2010","Full Time","Single parent ","177","0.58310167453326","0.527494370603269","0.638708978463252","7"
"7 Strongly agree","2010","Full Time","Couple + C. LE 16 ","768","0.611529721052603","0.584744686025921","0.638314756079285","7"
"7 Strongly agree","2010","Full Time","Couple + C. GT 16 ","734","0.537171493401566","0.510221929397777","0.564121057405356","7"
"7 Strongly agree","2010","Full Time","Couple + C. LE and GT 16","254","0.582594160688843","0.536517173257271","0.628671148120415","7"
"7 Strongly agree","2010","Part Time","1-pers.-HH","273","0.64227027098151","0.596699114205422","0.687841427757597","7"
"7 Strongly agree","2010","Part Time","(Married) couple without C. ","668","0.634049801240615","0.605010692939631","0.663088909541598","7"
"7 Strongly agree","2010","Part Time","Single parent ","190","0.569922989392542","0.51601454646826","0.623831432316824","7"
"7 Strongly agree","2010","Part Time","Couple + C. LE 16 ","594","0.681716209432674","0.651317587694746","0.712114831170602","7"
"7 Strongly agree","2010","Part Time","Couple + C. GT 16 ","415","0.532285018314537","0.497403162707444","0.567166873921631","7"
"7 Strongly agree","2010","Part Time","Couple + C. LE and GT 16","193","0.516813302442617","0.463381136552623","0.570245468332611","7"
"7 Strongly agree","2010","Not Working","1-pers.-HH","863","0.621824608738343","0.596349909901076","0.64729930757561","7"
"7 Strongly agree","2010","Not Working","(Married) couple without C. ","1852","0.599485159932554","0.582438348607585","0.616531971257524","7"
"1 Strongly disagree","2011","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2011","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2011","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2011","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2011","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2011","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2011","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2011","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2011","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2011","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2011","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2011","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2011","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2011","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2011","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2011","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2011","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2011","Full Time","(Married) couple without C. ","","","","","1"
"2 on scale 1-7 ","2011","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","","","2"
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2011","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2011","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2011","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2011","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2011","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2011","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2011","Full Time","Single parent ","","","","","4"
"5 on scale 1-7","2011","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2011","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2011","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2011","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2011","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2011","Full Time","Single parent ","","","","","5"
"6 on scale 1-7","2011","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2011","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2011","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2011","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2011","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2011","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2011","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2011","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2011","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2011","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2011","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2011","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2011","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2011","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2011","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2011","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2011","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2011","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2011","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2011","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2011","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2011","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2011","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2011","Not Working","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2012","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2012","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2012","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2012","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2012","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2012","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2012","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2012","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2012","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2012","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2012","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2012","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2012","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2012","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2012","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2012","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2012","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2012","Full Time","Single parent ","","","","","1"
"2 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2012","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2012","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2012","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2012","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2012","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2012","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2012","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2012","Full Time","Single parent ","","","","","4"
"5 on scale 1-7","2012","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2012","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2012","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2012","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2012","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2012","Full Time","Single parent ","","","","","5"
"6 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2012","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2012","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2012","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2012","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2012","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2012","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","","","6"
"7 Strongly agree","2012","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2012","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2012","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2012","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2012","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2012","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2012","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2012","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2012","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2012","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2012","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2012","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2012","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2012","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2012","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2012","Not Working","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2012","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2012","Part Time","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2013","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2013","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2013","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2013","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2013","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2013","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2013","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2013","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2013","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2013","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2013","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2013","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2013","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2013","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2013","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2013","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2013","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2013","Not Working","Couple + C. GT 16 ","","","","","1"
"2 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2013","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","","","2"
