"plh0206i01","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","16-34 y.","direct migration background","149","0.0771112427348381","0.0650170476639483","0.0892054378057279"
"6 on scale 1-7","2017","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2017","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2017","35-65 y.","direct migration background","73","0.0910812364253073","0.0729931780126789","0.109169294837936"
"6 on scale 1-7","2017","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2017","66 and older","no migration background","","","",""
"6 on scale 1-7","2017","66 and older","direct migration background","3","","",""
"6 on scale 1-7","2017","66 and older","indirect migration background","","","",""
"7 Strongly agree","2017","16-34 y.","no migration background","","","",""
"7 Strongly agree","2017","16-34 y.","direct migration background","1645","0.87451280699885","0.859494318382359","0.889531295615341"
"7 Strongly agree","2017","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2017","35-65 y.","no migration background","","","",""
"7 Strongly agree","2017","35-65 y.","direct migration background","865","0.871831048073983","0.850816379712004","0.892845716435961"
"7 Strongly agree","2017","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2017","66 and older","no migration background","","","",""
"7 Strongly agree","2017","66 and older","direct migration background","32","0.920904888059935","0.833942903829778","1.00786687229009"
"7 Strongly agree","2017","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2018","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2018","16-34 y.","direct migration background","1","","",""
"1 Strongly disagree","2018","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2018","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2018","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2018","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2018","66 and older","no migration background","","","",""
"1 Strongly disagree","2018","66 and older","direct migration background","","","",""
"1 Strongly disagree","2018","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2018","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2018","16-34 y.","direct migration background","1","","",""
"2 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2018","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2018","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2018","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2018","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2018","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2018","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2018","16-34 y.","direct migration background","1","","",""
"3 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2018","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2018","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2018","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2018","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2018","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2018","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2018","16-34 y.","direct migration background","1","","",""
"4 on scale 1-7","2018","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2018","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2018","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2018","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2018","66 and older","no migration background","","","",""
"4 on scale 1-7","2018","66 and older","direct migration background","","","",""
"4 on scale 1-7","2018","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2018","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2018","16-34 y.","direct migration background","8","","",""
"5 on scale 1-7","2018","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2018","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2018","35-65 y.","direct migration background","5","","",""
"5 on scale 1-7","2018","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2018","66 and older","no migration background","","","",""
"5 on scale 1-7","2018","66 and older","direct migration background","","","",""
"5 on scale 1-7","2018","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2018","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2018","16-34 y.","direct migration background","18","","",""
"6 on scale 1-7","2018","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2018","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2018","35-65 y.","direct migration background","21","","",""
"6 on scale 1-7","2018","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2018","66 and older","no migration background","","","",""
"6 on scale 1-7","2018","66 and older","direct migration background","","","",""
"6 on scale 1-7","2018","66 and older","indirect migration background","","","",""
"7 Strongly agree","2018","16-34 y.","no migration background","","","",""
"7 Strongly agree","2018","16-34 y.","direct migration background","226","0.900177841825328","0.863457582030461","0.936898101620194"
"7 Strongly agree","2018","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2018","35-65 y.","no migration background","","","",""
"7 Strongly agree","2018","35-65 y.","direct migration background","137","0.836399989410108","0.779612461683824","0.893187517136393"
"7 Strongly agree","2018","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2018","66 and older","no migration background","","","",""
"7 Strongly agree","2018","66 and older","direct migration background","4","","",""
"7 Strongly agree","2018","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2019","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2019","16-34 y.","direct migration background","1","","",""
"1 Strongly disagree","2019","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2019","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2019","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2019","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2019","66 and older","no migration background","","","",""
"1 Strongly disagree","2019","66 and older","direct migration background","","","",""
"1 Strongly disagree","2019","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2019","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2019","16-34 y.","direct migration background","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2019","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2019","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2019","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2019","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2019","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2019","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2019","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2019","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2019","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2019","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2019","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2019","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2019","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2019","16-34 y.","direct migration background","2","","",""
"4 on scale 1-7","2019","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2019","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2019","35-65 y.","direct migration background","3","","",""
"4 on scale 1-7","2019","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2019","66 and older","no migration background","","","",""
"4 on scale 1-7","2019","66 and older","direct migration background","","","",""
"4 on scale 1-7","2019","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2019","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2019","16-34 y.","direct migration background","4","","",""
"5 on scale 1-7","2019","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2019","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2019","35-65 y.","direct migration background","7","","",""
"5 on scale 1-7","2019","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2019","66 and older","no migration background","","","",""
"5 on scale 1-7","2019","66 and older","direct migration background","","","",""
"5 on scale 1-7","2019","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2019","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2019","16-34 y.","direct migration background","15","","",""
"6 on scale 1-7","2019","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2019","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2019","35-65 y.","direct migration background","16","","",""
"6 on scale 1-7","2019","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2019","66 and older","no migration background","","","",""
"6 on scale 1-7","2019","66 and older","direct migration background","1","","",""
"6 on scale 1-7","2019","66 and older","indirect migration background","","","",""
"7 Strongly agree","2019","16-34 y.","no migration background","","","",""
"7 Strongly agree","2019","16-34 y.","direct migration background","124","0.879855092717792","0.827296021391032","0.932414164044552"
"7 Strongly agree","2019","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2019","35-65 y.","no migration background","","","",""
"7 Strongly agree","2019","35-65 y.","direct migration background","100","0.825367423226763","0.759077256495389","0.891657589958137"
"7 Strongly agree","2019","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2019","66 and older","no migration background","","","",""
"7 Strongly agree","2019","66 and older","direct migration background","5","","",""
"7 Strongly agree","2019","66 and older","indirect migration background","","","",""
