"plh0206i01","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2016","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2016","(0) in school","","","",""
"5 on scale 1-7","2016","(1a) inadequately completed","39","0.0492470537902904","0.0385162675640041","0.0599778400165767"
"5 on scale 1-7","2016","(1b) general elementary school","","","",""
"5 on scale 1-7","2016","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2016","(0) in school","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","69","0.0823967128834588","0.068760618462271","0.0960328073046466"
"6 on scale 1-7","2016","(1b) general elementary school","44","0.111580655053368","0.0901351450285299","0.133026165078206"
"6 on scale 1-7","2016","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","34","0.146034051468468","0.118759821294947","0.173308281641989"
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","42","0.186837736840778","0.159413273525939","0.214262200155617"
"7 Strongly agree","2016","(0) in school","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","1409","0.810855360787774","0.791434150493445","0.830276571082103"
"7 Strongly agree","2016","(1b) general elementary school","745","0.796802242374405","0.769394854128435","0.824209630620375"
"7 Strongly agree","2016","(1c) basic vocational qualification","92","0.633521784195204","0.542647485558207","0.7243960828322"
"7 Strongly agree","2016","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","(2c_gen) general maturity certificate","594","0.821584679575982","0.792014947087158","0.851154412064805"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","94","0.657502000379213","0.569221627165915","0.745782373592511"
"7 Strongly agree","2016","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","(3b) higher tertiary education","697","0.71890325825362","0.687274629607742","0.750531886899499"
"1 Strongly disagree","2017","(0) in school","","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","(0) in school","","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","(0) in school","","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","(0) in school","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","(0) in school","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","35","0.0317833368895849","0.0219678503551535","0.0415988234240164"
"5 on scale 1-7","2017","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","(0) in school","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","98","0.077676279388934","0.0626997319568731","0.092652826820995"
"6 on scale 1-7","2017","(1b) general elementary school","41","0.0740052755969021","0.0521869649090042","0.0958235862847999"
"6 on scale 1-7","2017","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","31","0.0789057431091588","0.0520461794690966","0.105765306749221"
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","34","0.0897316561400641","0.0632964633484913","0.116166848931637"
"7 Strongly agree","2017","(0) in school","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","1075","0.870854240026457","0.852089669838071","0.889618810214843"
"7 Strongly agree","2017","(1b) general elementary school","491","0.87071480940603","0.842750900356713","0.898678718455347"
"7 Strongly agree","2017","(1c) basic vocational qualification","31","0.836196864154064","0.716945706952903","0.955448021355224"
"7 Strongly agree","2017","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","345","0.878808769970718","0.846294396017061","0.911323143924375"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","63","0.881977720917009","0.805851485877481","0.958103955956537"
"7 Strongly agree","2017","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","404","0.88659252723051","0.857262815803679","0.915922238657342"
"1 Strongly disagree","2018","(0) in school","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","(0) in school","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","(0) in school","","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","(0) in school","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","(0) in school","","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","(0) in school","","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","(3b) higher tertiary education","","","",""
"7 Strongly agree","2018","(0) in school","","","",""
"7 Strongly agree","2018","(1a) inadequately completed","147","0.86999785438631","0.818683310881367","0.921312397891254"
"7 Strongly agree","2018","(1b) general elementary school","81","0.881830576955772","0.817256588922059","0.946404564989486"
"7 Strongly agree","2018","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2018","(2a) intermediate vocational","","","",""
"7 Strongly agree","2018","(2c_gen) general maturity certificate","46","0.944860345534577","0.883981411072682","1.00573927999647"
"7 Strongly agree","2018","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","(3b) higher tertiary education","43","0.849732746826627","0.749681293257109","0.949784200396145"
"1 Strongly disagree","2019","(0) in school","","","",""
"1 Strongly disagree","2019","(1a) inadequately completed","","","",""
"1 Strongly disagree","2019","(1b) general elementary school","","","",""
"1 Strongly disagree","2019","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2019","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2019","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2019","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2019","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2019","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2019","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2019","(0) in school","","","",""
"2 on scale 1-7 ","2019","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2019","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2019","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2019","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2019","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2019","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2019","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2019","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2019","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2019","(0) in school","","","",""
"3 on scale 1-7 ","2019","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2019","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2019","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2019","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2019","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2019","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2019","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2019","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2019","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2019","(0) in school","","","",""
"4 on scale 1-7","2019","(1a) inadequately completed","","","",""
"4 on scale 1-7","2019","(1b) general elementary school","","","",""
"4 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2019","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2019","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2019","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2019","(0) in school","","","",""
"5 on scale 1-7","2019","(1a) inadequately completed","","","",""
"5 on scale 1-7","2019","(1b) general elementary school","","","",""
"5 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2019","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2019","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2019","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2019","(0) in school","","","",""
"6 on scale 1-7","2019","(1a) inadequately completed","","","",""
"6 on scale 1-7","2019","(1b) general elementary school","","","",""
"6 on scale 1-7","2019","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2019","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2019","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2019","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2019","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2019","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2019","(3b) higher tertiary education","","","",""
"7 Strongly agree","2019","(0) in school","","","",""
"7 Strongly agree","2019","(1a) inadequately completed","105","0.77561800461359","0.705505322561843","0.845730686665337"
"7 Strongly agree","2019","(1b) general elementary school","40","0.855905162670191","0.756555932586375","0.955254392754007"
"7 Strongly agree","2019","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2019","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2019","(2a) intermediate vocational","","","",""
"7 Strongly agree","2019","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2019","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2019","(3a) lower tertiary education","","","",""
"7 Strongly agree","2019","(3b) higher tertiary education","","","",""
