"plh0206i01","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2013","Not Employed","in school","","","",""
"7 Strongly agree","2013","Not Employed","inadequately","","","",""
"7 Strongly agree","2013","Not Employed","general elemantary","","","",""
"7 Strongly agree","2013","Not Employed","middle vocational","","","",""
"7 Strongly agree","2013","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2013","Not Employed","higher vocational","","","",""
"7 Strongly agree","2013","Not Employed","higher education","","","",""
"7 Strongly agree","2013","Employed","in school","","","",""
"7 Strongly agree","2013","Employed","inadequately","","","",""
"7 Strongly agree","2013","Employed","general elemantary","","","",""
"7 Strongly agree","2013","Employed","middle vocational","","","",""
"7 Strongly agree","2013","Employed","vocational + Abi","","","",""
"7 Strongly agree","2013","Employed","higher vocational","","","",""
"7 Strongly agree","2013","Employed","higher education","","","",""
"1 Strongly disagree","2014","Not Employed","in school","","","",""
"1 Strongly disagree","2014","Not Employed","inadequately","","","",""
"1 Strongly disagree","2014","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2014","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2014","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2014","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2014","Not Employed","higher education","","","",""
"1 Strongly disagree","2014","Employed","in school","","","",""
"1 Strongly disagree","2014","Employed","inadequately","","","",""
"1 Strongly disagree","2014","Employed","general elemantary","","","",""
"1 Strongly disagree","2014","Employed","middle vocational","","","",""
"1 Strongly disagree","2014","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2014","Employed","higher vocational","","","",""
"1 Strongly disagree","2014","Employed","higher education","","","",""
"2 on scale 1-7 ","2014","Not Employed","in school","","","",""
"2 on scale 1-7 ","2014","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2014","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2014","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2014","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2014","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2014","Employed","in school","","","",""
"2 on scale 1-7 ","2014","Employed","inadequately","","","",""
"2 on scale 1-7 ","2014","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2014","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2014","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2014","Employed","higher education","","","",""
"3 on scale 1-7 ","2014","Not Employed","in school","","","",""
"3 on scale 1-7 ","2014","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2014","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2014","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2014","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2014","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2014","Employed","in school","","","",""
"3 on scale 1-7 ","2014","Employed","inadequately","","","",""
"3 on scale 1-7 ","2014","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2014","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2014","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2014","Employed","higher education","","","",""
"4 on scale 1-7","2014","Not Employed","in school","","","",""
"4 on scale 1-7","2014","Not Employed","inadequately","","","",""
"4 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2014","Not Employed","higher education","","","",""
"4 on scale 1-7","2014","Employed","in school","","","",""
"4 on scale 1-7","2014","Employed","inadequately","","","",""
"4 on scale 1-7","2014","Employed","general elemantary","","","",""
"4 on scale 1-7","2014","Employed","middle vocational","","","",""
"4 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2014","Employed","higher vocational","","","",""
"4 on scale 1-7","2014","Employed","higher education","","","",""
"5 on scale 1-7","2014","Not Employed","in school","","","",""
"5 on scale 1-7","2014","Not Employed","inadequately","","","",""
"5 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2014","Not Employed","higher education","","","",""
"5 on scale 1-7","2014","Employed","in school","","","",""
"5 on scale 1-7","2014","Employed","inadequately","","","",""
"5 on scale 1-7","2014","Employed","general elemantary","","","",""
"5 on scale 1-7","2014","Employed","middle vocational","","","",""
"5 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2014","Employed","higher vocational","","","",""
"5 on scale 1-7","2014","Employed","higher education","","","",""
"6 on scale 1-7","2014","Not Employed","in school","","","",""
"6 on scale 1-7","2014","Not Employed","inadequately","","","",""
"6 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2014","Not Employed","higher education","","","",""
"6 on scale 1-7","2014","Employed","in school","","","",""
"6 on scale 1-7","2014","Employed","inadequately","","","",""
"6 on scale 1-7","2014","Employed","general elemantary","","","",""
"6 on scale 1-7","2014","Employed","middle vocational","","","",""
"6 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2014","Employed","higher vocational","","","",""
"6 on scale 1-7","2014","Employed","higher education","","","",""
"7 Strongly agree","2014","Not Employed","in school","","","",""
"7 Strongly agree","2014","Not Employed","inadequately","","","",""
"7 Strongly agree","2014","Not Employed","general elemantary","","","",""
"7 Strongly agree","2014","Not Employed","middle vocational","","","",""
"7 Strongly agree","2014","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2014","Not Employed","higher vocational","","","",""
"7 Strongly agree","2014","Not Employed","higher education","","","",""
"7 Strongly agree","2014","Employed","in school","","","",""
"7 Strongly agree","2014","Employed","inadequately","","","",""
"7 Strongly agree","2014","Employed","general elemantary","","","",""
"7 Strongly agree","2014","Employed","middle vocational","","","",""
"7 Strongly agree","2014","Employed","vocational + Abi","","","",""
"7 Strongly agree","2014","Employed","higher vocational","","","",""
"7 Strongly agree","2014","Employed","higher education","","","",""
"1 Strongly disagree","2015","Not Employed","in school","","","",""
"1 Strongly disagree","2015","Not Employed","inadequately","4","","",""
"1 Strongly disagree","2015","Not Employed","general elemantary","10","","",""
"1 Strongly disagree","2015","Not Employed","middle vocational","11","","",""
"1 Strongly disagree","2015","Not Employed","vocational + Abi","1","","",""
"1 Strongly disagree","2015","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2015","Not Employed","higher education","8","","",""
"1 Strongly disagree","2015","Employed","in school","1","","",""
"1 Strongly disagree","2015","Employed","inadequately","1","","",""
"1 Strongly disagree","2015","Employed","general elemantary","6","","",""
"1 Strongly disagree","2015","Employed","middle vocational","27","","",""
"1 Strongly disagree","2015","Employed","vocational + Abi","6","","",""
"1 Strongly disagree","2015","Employed","higher vocational","3","","",""
"1 Strongly disagree","2015","Employed","higher education","10","","",""
"2 on scale 1-7 ","2015","Not Employed","in school","","","",""
"2 on scale 1-7 ","2015","Not Employed","inadequately","1","","",""
"2 on scale 1-7 ","2015","Not Employed","general elemantary","17","","",""
"2 on scale 1-7 ","2015","Not Employed","middle vocational","16","","",""
"2 on scale 1-7 ","2015","Not Employed","vocational + Abi","3","","",""
"2 on scale 1-7 ","2015","Not Employed","higher vocational","4","","",""
"2 on scale 1-7 ","2015","Not Employed","higher education","7","","",""
"2 on scale 1-7 ","2015","Employed","in school","","","",""
"2 on scale 1-7 ","2015","Employed","inadequately","4","","",""
"2 on scale 1-7 ","2015","Employed","general elemantary","9","","",""
"2 on scale 1-7 ","2015","Employed","middle vocational","30","0.00349576447715906","0.00216434766912481","0.00482718128519331"
"2 on scale 1-7 ","2015","Employed","vocational + Abi","7","","",""
"2 on scale 1-7 ","2015","Employed","higher vocational","3","","",""
"2 on scale 1-7 ","2015","Employed","higher education","23","","",""
"3 on scale 1-7 ","2015","Not Employed","in school","3","","",""
"3 on scale 1-7 ","2015","Not Employed","inadequately","6","","",""
"3 on scale 1-7 ","2015","Not Employed","general elemantary","16","","",""
"3 on scale 1-7 ","2015","Not Employed","middle vocational","37","0.00731992939661615","0.00486509662057275","0.00977476217265956"
"3 on scale 1-7 ","2015","Not Employed","vocational + Abi","1","","",""
"3 on scale 1-7 ","2015","Not Employed","higher vocational","1","","",""
"3 on scale 1-7 ","2015","Not Employed","higher education","15","","",""
"3 on scale 1-7 ","2015","Employed","in school","1","","",""
"3 on scale 1-7 ","2015","Employed","inadequately","3","","",""
"3 on scale 1-7 ","2015","Employed","general elemantary","17","","",""
"3 on scale 1-7 ","2015","Employed","middle vocational","60","0.00674437589279994","0.00489806522741544","0.00859068655818443"
"3 on scale 1-7 ","2015","Employed","vocational + Abi","13","","",""
"3 on scale 1-7 ","2015","Employed","higher vocational","8","","",""
"3 on scale 1-7 ","2015","Employed","higher education","27","","",""
"4 on scale 1-7","2015","Not Employed","in school","7","","",""
"4 on scale 1-7","2015","Not Employed","inadequately","21","","",""
"4 on scale 1-7","2015","Not Employed","general elemantary","79","0.041147663597915","0.0313596783269118","0.0509356488689182"
"4 on scale 1-7","2015","Not Employed","middle vocational","127","0.0282076432067046","0.0234396683560279","0.0329756180573813"
"4 on scale 1-7","2015","Not Employed","vocational + Abi","20","","",""
"4 on scale 1-7","2015","Not Employed","higher vocational","17","","",""
"4 on scale 1-7","2015","Not Employed","higher education","55","0.0243228944218279","0.0176083245123804","0.0310374643312754"
"4 on scale 1-7","2015","Employed","in school","4","","",""
"4 on scale 1-7","2015","Employed","inadequately","8","","",""
"4 on scale 1-7","2015","Employed","general elemantary","50","0.0343299542800633","0.0246425112885945","0.0440173972715321"
"4 on scale 1-7","2015","Employed","middle vocational","231","0.0265548185836308","0.0229279585351229","0.0301816786321387"
"4 on scale 1-7","2015","Employed","vocational + Abi","45","0.0219755928373463","0.0148122586026816","0.029138927072011"
"4 on scale 1-7","2015","Employed","higher vocational","31","0.0246931921230612","0.0155097810943602","0.0338766031517623"
"4 on scale 1-7","2015","Employed","higher education","95","0.0194171060315447","0.0153390340610904","0.023495178001999"
"5 on scale 1-7","2015","Not Employed","in school","26","","",""
"5 on scale 1-7","2015","Not Employed","inadequately","32","0.109033652587082","0.0761447430459322","0.141922562128232"
"5 on scale 1-7","2015","Not Employed","general elemantary","150","0.106547710584416","0.0913438949135298","0.121751526255302"
"5 on scale 1-7","2015","Not Employed","middle vocational","426","0.0918355708124556","0.083518861459646","0.100152280165265"
"5 on scale 1-7","2015","Not Employed","vocational + Abi","43","0.125437965490447","0.0975537610228018","0.153322169958092"
"5 on scale 1-7","2015","Not Employed","higher vocational","39","0.0759073700570597","0.0512164836177105","0.100598256496409"
"5 on scale 1-7","2015","Not Employed","higher education","136","0.0669790540280639","0.0560829129671235","0.0778751950890043"
"5 on scale 1-7","2015","Employed","in school","5","","",""
"5 on scale 1-7","2015","Employed","inadequately","20","","",""
"5 on scale 1-7","2015","Employed","general elemantary","115","0.0865888551089937","0.0716257295909171","0.10155198062707"
"5 on scale 1-7","2015","Employed","middle vocational","600","0.0823398295321457","0.0761390070107215","0.08854065205357"
"5 on scale 1-7","2015","Employed","vocational + Abi","112","0.0686141789814617","0.0562620500671688","0.0809663078957547"
"5 on scale 1-7","2015","Employed","higher vocational","71","0.0616447993064091","0.0474124487788942","0.0758771498339241"
"5 on scale 1-7","2015","Employed","higher education","331","0.0754323930577437","0.0676274676271282","0.0832373184883593"
"6 on scale 1-7","2015","Not Employed","in school","85","0.307704205668063","0.255649837156248","0.359758574179878"
"6 on scale 1-7","2015","Not Employed","inadequately","80","0.24740880074021","0.201875861763373","0.292941739717047"
"6 on scale 1-7","2015","Not Employed","general elemantary","368","0.242115806694302","0.221007283603023","0.26322432978558"
"6 on scale 1-7","2015","Not Employed","middle vocational","1227","0.276372549735868","0.263493945871655","0.28925115360008"
"6 on scale 1-7","2015","Not Employed","vocational + Abi","112","0.226189102788861","0.19096810075859","0.261410104819132"
"6 on scale 1-7","2015","Not Employed","higher vocational","120","0.296751982766354","0.254163905901312","0.339340059631397"
"6 on scale 1-7","2015","Not Employed","higher education","577","0.283428565100731","0.263785508399708","0.303071621801755"
"6 on scale 1-7","2015","Employed","in school","24","","",""
"6 on scale 1-7","2015","Employed","inadequately","31","0.192979720913427","0.134173523104981","0.251785918721874"
"6 on scale 1-7","2015","Employed","general elemantary","305","0.232222143921155","0.20975603948485","0.25468824835746"
"6 on scale 1-7","2015","Employed","middle vocational","1993","0.267157093114442","0.257175676629292","0.277138509599592"
"6 on scale 1-7","2015","Employed","vocational + Abi","449","0.307986235865525","0.285428625582464","0.330543846148586"
"6 on scale 1-7","2015","Employed","higher vocational","342","0.306056787423681","0.278785367476836","0.333328207370527"
"6 on scale 1-7","2015","Employed","higher education","1395","0.320776188751031","0.306980989066682","0.334571388435379"
"7 Strongly agree","2015","Not Employed","in school","181","0.544606025856278","0.488439251840821","0.600772799871736"
"7 Strongly agree","2015","Not Employed","inadequately","201","0.550334415691607","0.497841982445159","0.602826848938055"
"7 Strongly agree","2015","Not Employed","general elemantary","942","0.58111574954259","0.556803609411677","0.605427889673503"
"7 Strongly agree","2015","Not Employed","middle vocational","2788","0.591178272397078","0.577020659541064","0.605335885253093"
"7 Strongly agree","2015","Not Employed","vocational + Abi","362","0.591090354471338","0.549700961067491","0.632479747875186"
"7 Strongly agree","2015","Not Employed","higher vocational","261","0.582800677387615","0.536831283496779","0.628770071278452"
"7 Strongly agree","2015","Not Employed","higher education","1224","0.605887793867586","0.584588580708604","0.627187007026567"
"7 Strongly agree","2015","Employed","in school","40","0.512111629356645","0.398986259637049","0.625236999076242"
"7 Strongly agree","2015","Employed","inadequately","106","0.609700366721104","0.537009082888903","0.682391650553306"
"7 Strongly agree","2015","Employed","general elemantary","855","0.626755206780568","0.601021400847863","0.652489012713273"
"7 Strongly agree","2015","Employed","middle vocational","4608","0.608126958450106","0.597114781017164","0.619139135883049"
"7 Strongly agree","2015","Employed","vocational + Abi","977","0.582255329245551","0.55815725910067","0.606353399390432"
"7 Strongly agree","2015","Employed","higher vocational","639","0.591648889957869","0.56256224200619","0.620735537909547"
"7 Strongly agree","2015","Employed","higher education","2517","0.574312681526315","0.559699659537492","0.588925703515138"
"1 Strongly disagree","2016","Not Employed","in school","","","",""
"1 Strongly disagree","2016","Not Employed","inadequately","16","","",""
"1 Strongly disagree","2016","Not Employed","general elemantary","1","","",""
"1 Strongly disagree","2016","Not Employed","middle vocational","5","","",""
"1 Strongly disagree","2016","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2016","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2016","Not Employed","higher education","6","","",""
"1 Strongly disagree","2016","Employed","in school","","","",""
"1 Strongly disagree","2016","Employed","inadequately","","","",""
"1 Strongly disagree","2016","Employed","general elemantary","","","",""
"1 Strongly disagree","2016","Employed","middle vocational","","","",""
"1 Strongly disagree","2016","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2016","Employed","higher vocational","","","",""
"1 Strongly disagree","2016","Employed","higher education","","","",""
"2 on scale 1-7 ","2016","Not Employed","in school","","","",""
"2 on scale 1-7 ","2016","Not Employed","inadequately","5","","",""
"2 on scale 1-7 ","2016","Not Employed","general elemantary","1","","",""
"2 on scale 1-7 ","2016","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2016","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2016","Not Employed","higher education","1","","",""
"2 on scale 1-7 ","2016","Employed","in school","","","",""
"2 on scale 1-7 ","2016","Employed","inadequately","","","",""
"2 on scale 1-7 ","2016","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2016","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2016","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2016","Employed","higher education","","","",""
"3 on scale 1-7 ","2016","Not Employed","in school","1","","",""
"3 on scale 1-7 ","2016","Not Employed","inadequately","5","","",""
"3 on scale 1-7 ","2016","Not Employed","general elemantary","8","","",""
"3 on scale 1-7 ","2016","Not Employed","middle vocational","3","","",""
"3 on scale 1-7 ","2016","Not Employed","vocational + Abi","2","","",""
"3 on scale 1-7 ","2016","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2016","Not Employed","higher education","4","","",""
"3 on scale 1-7 ","2016","Employed","in school","","","",""
"3 on scale 1-7 ","2016","Employed","inadequately","","","",""
"3 on scale 1-7 ","2016","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2016","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2016","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2016","Employed","higher education","","","",""
"4 on scale 1-7","2016","Not Employed","in school","1","","",""
"4 on scale 1-7","2016","Not Employed","inadequately","19","","",""
"4 on scale 1-7","2016","Not Employed","general elemantary","11","","",""
"4 on scale 1-7","2016","Not Employed","middle vocational","9","","",""
"4 on scale 1-7","2016","Not Employed","vocational + Abi","2","","",""
"4 on scale 1-7","2016","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2016","Not Employed","higher education","9","","",""
"4 on scale 1-7","2016","Employed","in school","","","",""
"4 on scale 1-7","2016","Employed","inadequately","","","",""
"4 on scale 1-7","2016","Employed","general elemantary","","","",""
"4 on scale 1-7","2016","Employed","middle vocational","","","",""
"4 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2016","Employed","higher vocational","","","",""
"4 on scale 1-7","2016","Employed","higher education","","","",""
"5 on scale 1-7","2016","Not Employed","in school","2","","",""
"5 on scale 1-7","2016","Not Employed","inadequately","38","0.0474816120514846","0.0368738479106339","0.0580893761923353"
"5 on scale 1-7","2016","Not Employed","general elemantary","18","","",""
"5 on scale 1-7","2016","Not Employed","middle vocational","13","","",""
"5 on scale 1-7","2016","Not Employed","vocational + Abi","5","","",""
"5 on scale 1-7","2016","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2016","Not Employed","higher education","17","","",""
"5 on scale 1-7","2016","Employed","in school","","","",""
"5 on scale 1-7","2016","Employed","inadequately","","","",""
"5 on scale 1-7","2016","Employed","general elemantary","","","",""
"5 on scale 1-7","2016","Employed","middle vocational","","","",""
"5 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2016","Employed","higher vocational","","","",""
"5 on scale 1-7","2016","Employed","higher education","","","",""
"6 on scale 1-7","2016","Not Employed","in school","5","","",""
"6 on scale 1-7","2016","Not Employed","inadequately","68","0.081819123009071","0.0681476290527784","0.0954906169653637"
"6 on scale 1-7","2016","Not Employed","general elemantary","46","0.109560102897834","0.0883621663993288","0.130758039396339"
"6 on scale 1-7","2016","Not Employed","middle vocational","41","0.160145261800252","0.134555353792771","0.185735169807734"
"6 on scale 1-7","2016","Not Employed","vocational + Abi","8","","",""
"6 on scale 1-7","2016","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2016","Not Employed","higher education","42","0.183577990215478","0.156304214279352","0.210851766151603"
"6 on scale 1-7","2016","Employed","in school","","","",""
"6 on scale 1-7","2016","Employed","inadequately","","","",""
"6 on scale 1-7","2016","Employed","general elemantary","","","",""
"6 on scale 1-7","2016","Employed","middle vocational","","","",""
"6 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2016","Employed","higher vocational","","","",""
"6 on scale 1-7","2016","Employed","higher education","","","",""
"7 Strongly agree","2016","Not Employed","in school","20","","",""
"7 Strongly agree","2016","Not Employed","inadequately","1393","0.812867745272581","0.793413754134083","0.832321736411078"
"7 Strongly agree","2016","Not Employed","general elemantary","749","0.803949400346373","0.777005310933694","0.830893489759052"
"7 Strongly agree","2016","Not Employed","middle vocational","718","0.791338098060582","0.762984236951209","0.819691959169955"
"7 Strongly agree","2016","Not Employed","vocational + Abi","92","0.631549397324154","0.540991122548368","0.72210767209994"
"7 Strongly agree","2016","Not Employed","higher vocational","1","","",""
"7 Strongly agree","2016","Not Employed","higher education","695","0.723807536001704","0.692308658811177","0.755306413192231"
"7 Strongly agree","2016","Employed","in school","","","",""
"7 Strongly agree","2016","Employed","inadequately","","","",""
"7 Strongly agree","2016","Employed","general elemantary","","","",""
"7 Strongly agree","2016","Employed","middle vocational","","","",""
"7 Strongly agree","2016","Employed","vocational + Abi","","","",""
"7 Strongly agree","2016","Employed","higher vocational","","","",""
"7 Strongly agree","2016","Employed","higher education","","","",""
"1 Strongly disagree","2017","Not Employed","in school","","","",""
"1 Strongly disagree","2017","Not Employed","inadequately","2","","",""
"1 Strongly disagree","2017","Not Employed","general elemantary","4","","",""
"1 Strongly disagree","2017","Not Employed","middle vocational","1","","",""
"1 Strongly disagree","2017","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2017","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2017","Not Employed","higher education","1","","",""
"1 Strongly disagree","2017","Employed","in school","","","",""
"1 Strongly disagree","2017","Employed","inadequately","","","",""
"1 Strongly disagree","2017","Employed","general elemantary","","","",""
"1 Strongly disagree","2017","Employed","middle vocational","","","",""
"1 Strongly disagree","2017","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2017","Employed","higher vocational","","","",""
"1 Strongly disagree","2017","Employed","higher education","","","",""
"2 on scale 1-7 ","2017","Not Employed","in school","","","",""
"2 on scale 1-7 ","2017","Not Employed","inadequately","1","","",""
"2 on scale 1-7 ","2017","Not Employed","general elemantary","1","","",""
"2 on scale 1-7 ","2017","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2017","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2017","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2017","Employed","in school","","","",""
"2 on scale 1-7 ","2017","Employed","inadequately","","","",""
"2 on scale 1-7 ","2017","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2017","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2017","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2017","Employed","higher education","","","",""
"3 on scale 1-7 ","2017","Not Employed","in school","","","",""
"3 on scale 1-7 ","2017","Not Employed","inadequately","3","","",""
"3 on scale 1-7 ","2017","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2017","Not Employed","middle vocational","2","","",""
"3 on scale 1-7 ","2017","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2017","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2017","Employed","in school","","","",""
"3 on scale 1-7 ","2017","Employed","inadequately","","","",""
"3 on scale 1-7 ","2017","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2017","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2017","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2017","Employed","higher education","","","",""
"4 on scale 1-7","2017","Not Employed","in school","","","",""
"4 on scale 1-7","2017","Not Employed","inadequately","13","","",""
"4 on scale 1-7","2017","Not Employed","general elemantary","5","","",""
"4 on scale 1-7","2017","Not Employed","middle vocational","4","","",""
"4 on scale 1-7","2017","Not Employed","vocational + Abi","2","","",""
"4 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2017","Not Employed","higher education","1","","",""
"4 on scale 1-7","2017","Employed","in school","","","",""
"4 on scale 1-7","2017","Employed","inadequately","","","",""
"4 on scale 1-7","2017","Employed","general elemantary","","","",""
"4 on scale 1-7","2017","Employed","middle vocational","","","",""
"4 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2017","Employed","higher vocational","","","",""
"4 on scale 1-7","2017","Employed","higher education","","","",""
"5 on scale 1-7","2017","Not Employed","in school","3","","",""
"5 on scale 1-7","2017","Not Employed","inadequately","33","0.0320279301049007","0.0221233835696914","0.0419324766401101"
"5 on scale 1-7","2017","Not Employed","general elemantary","11","","",""
"5 on scale 1-7","2017","Not Employed","middle vocational","8","","",""
"5 on scale 1-7","2017","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2017","Not Employed","higher education","9","","",""
"5 on scale 1-7","2017","Employed","in school","","","",""
"5 on scale 1-7","2017","Employed","inadequately","","","",""
"5 on scale 1-7","2017","Employed","general elemantary","","","",""
"5 on scale 1-7","2017","Employed","middle vocational","","","",""
"5 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2017","Employed","higher vocational","","","",""
"5 on scale 1-7","2017","Employed","higher education","","","",""
"6 on scale 1-7","2017","Not Employed","in school","2","","",""
"6 on scale 1-7","2017","Not Employed","inadequately","98","0.0786977041271724","0.0635509053566992","0.0938445028976456"
"6 on scale 1-7","2017","Not Employed","general elemantary","41","0.0739650020289186","0.0521521545669601","0.0957778494908771"
"6 on scale 1-7","2017","Not Employed","middle vocational","36","0.0833783365835834","0.0576638251182607","0.109092848048906"
"6 on scale 1-7","2017","Not Employed","vocational + Abi","4","","",""
"6 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2017","Not Employed","higher education","34","0.0897316561400641","0.0632964633484913","0.116166848931637"
"6 on scale 1-7","2017","Employed","in school","","","",""
"6 on scale 1-7","2017","Employed","inadequately","","","",""
"6 on scale 1-7","2017","Employed","general elemantary","","","",""
"6 on scale 1-7","2017","Employed","middle vocational","","","",""
"6 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2017","Employed","higher vocational","","","",""
"6 on scale 1-7","2017","Employed","higher education","","","",""
"7 Strongly agree","2017","Not Employed","in school","14","","",""
"7 Strongly agree","2017","Not Employed","inadequately","1064","0.869329353930288","0.850370156940267","0.888288550920309"
"7 Strongly agree","2017","Not Employed","general elemantary","491","0.870785166226819","0.842827737712316","0.898742594741323"
"7 Strongly agree","2017","Not Employed","middle vocational","393","0.875660211377209","0.844967908405864","0.906352514348554"
"7 Strongly agree","2017","Not Employed","vocational + Abi","63","0.881977720917009","0.805851485877481","0.958103955956537"
"7 Strongly agree","2017","Not Employed","higher vocational","","","",""
"7 Strongly agree","2017","Not Employed","higher education","404","0.88659252723051","0.857262815803679","0.915922238657342"
"7 Strongly agree","2017","Employed","in school","","","",""
"7 Strongly agree","2017","Employed","inadequately","","","",""
"7 Strongly agree","2017","Employed","general elemantary","","","",""
"7 Strongly agree","2017","Employed","middle vocational","","","",""
"7 Strongly agree","2017","Employed","vocational + Abi","","","",""
"7 Strongly agree","2017","Employed","higher vocational","","","",""
"7 Strongly agree","2017","Employed","higher education","","","",""
"1 Strongly disagree","2018","Not Employed","in school","","","",""
"1 Strongly disagree","2018","Not Employed","inadequately","1","","",""
"1 Strongly disagree","2018","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2018","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2018","Not Employed","vocational + Abi","","","",""
