"plh0206i01","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2013","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2014","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2014","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2015","1-pers.-HH","Urban Area","14","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","Rural Area","5","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Urban Area","13","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Rural Area","10","","","","1"
"1 Strongly disagree","2015","Single parent ","Urban Area","13","","","","1"
"1 Strongly disagree","2015","Single parent ","Rural Area","6","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Urban Area","9","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Rural Area","4","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Urban Area","6","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Rural Area","5","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Urban Area","5","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Rural Area","3","","","","1"
"2 on scale 1-7 ","2015","1-pers.-HH","Urban Area","9","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","Rural Area","2","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Urban Area","10","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","22","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","16","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","28","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","7","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","4","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","4","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","9","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","10","","","","2"
"3 on scale 1-7 ","2015","1-pers.-HH","Urban Area","21","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","Rural Area","8","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","32","0.00514716892041608","0.00317685117143085","0.00711748666940131","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","14","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","15","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","10","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","11","","","","3"
"3 on scale 1-7 ","2015","Single parent ","Urban Area","12","","","","3"
"3 on scale 1-7 ","2015","Single parent ","Rural Area","11","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","38","0.00743811655056301","0.00490990353430532","0.0099663295668207","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","16","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","14","","","","3"
"4 on scale 1-7","2015","1-pers.-HH","Urban Area","64","0.0243519356942078","0.0183740035324839","0.0303298678559317","4"
"4 on scale 1-7","2015","1-pers.-HH","Rural Area","37","0.0275413388569249","0.0181759204703631","0.0369067572434867","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","46","0.0244754884087211","0.0165139205326515","0.0324370562847907","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Urban Area","133","0.0251995678724809","0.0208841084027129","0.029515027342249","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Rural Area","84","0.02286503260425","0.0173831190910587","0.0283469461174413","4"
"4 on scale 1-7","2015","Single parent ","Urban Area","48","0.0320160163578107","0.0233602828935188","0.0406717498221026","4"
"4 on scale 1-7","2015","Single parent ","Rural Area","28","","","","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","145","0.0252827922847387","0.0206637151827297","0.0299018693867478","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","66","0.0301166175314447","0.0230967416775652","0.0371364933853241","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","54","0.0253893676098161","0.0184430203237356","0.0323357148958966","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","40","0.0479493385763423","0.0345996270313772","0.0612990501213075","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","29","","","","4"
"5 on scale 1-7","2015","1-pers.-HH","Urban Area","204","0.0831289224937182","0.0724219211592699","0.0938359238281666","5"
"5 on scale 1-7","2015","1-pers.-HH","Rural Area","104","0.0947726007032079","0.0780108518370105","0.111534349569405","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Urban Area","424","0.0857444815718456","0.0780352778302917","0.0934536853133995","5"
"5 on scale 1-7","2015","Single parent ","Urban Area","110","0.0660667042162447","0.0538533376238826","0.0782800708086068","5"
"5 on scale 1-7","2015","Single parent ","Rural Area","75","0.107135660420997","0.085783573211212","0.128487747630782","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","160","0.0640514433660673","0.0539947079226651","0.0741081788094695","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Rural Area","290","0.0991008166754925","0.0881424531632498","0.110059180187735","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","317","0.0580349292874784","0.0511552925668338","0.0649145660081229","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","55","0.0680844179626118","0.0504072397235556","0.085761596201668","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","97","0.104285111978229","0.0851889278243411","0.123381296132116","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","104","0.0781326734150924","0.0643045139520058","0.091960832878179","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","159","0.0904398385914944","0.0777746814603135","0.103104995722675","5"
"6 on scale 1-7","2015","1-pers.-HH","Urban Area","646","0.262936995732272","0.24586376147168","0.280010229992864","6"
"6 on scale 1-7","2015","1-pers.-HH","Rural Area","294","0.245328968507676","0.220705323512493","0.26995261350286","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Urban Area","1452","0.283123200932351","0.270718604737763","0.295527797126938","6"
"6 on scale 1-7","2015","Single parent ","Urban Area","369","0.23244883598654","0.21168041408984","0.25321725788324","6"
"6 on scale 1-7","2015","Single parent ","Rural Area","198","0.251086864534808","0.221149863608011","0.281023865461606","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","396","0.329599501812966","0.305379494890555","0.353819508735376","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","230","0.294237208522116","0.262257171320664","0.326217245723568","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Rural Area","832","0.293819366653536","0.277113573486753","0.31052515982032","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","1190","0.299829046222181","0.286347420270688","0.313310672173675","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","633","0.296442425772624","0.277684423836726","0.315200427708522","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","577","0.305355737114151","0.28501815841236","0.325693315815941","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","261","0.256998299403701","0.229695286743225","0.284301312064178","6"
"7 Strongly agree","2015","1-pers.-HH","Urban Area","1596","0.610459419336831","0.591547204275668","0.629371634397994","7"
"7 Strongly agree","2015","1-pers.-HH","Rural Area","723","0.618958881161373","0.591167130406967","0.646750631915778","7"
"7 Strongly agree","2015","(Married) couple without C. ","Urban Area","2985","0.59096247872352","0.577425112852011","0.604499844595029","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Urban Area","866","0.542654962001548","0.516986626894384","0.568323297108712","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Rural Area","448","0.572491225625659","0.537772983831083","0.607209467420235","7"
"7 Strongly agree","2015","(Married) couple without C. ","Rural Area","1619","0.571708242914968","0.553560355579105","0.589856130250832","7"
"7 Strongly agree","2015","Single parent ","Urban Area","1027","0.648494664469513","0.625019680366375","0.671969648572651","7"
"7 Strongly agree","2015","Single parent ","Rural Area","487","0.588015206825693","0.554035827480125","0.621994586171261","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Urban Area","2716","0.604906121622297","0.590521530662213","0.619290712582382","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Rural Area","1388","0.600930019905328","0.580815806413","0.621044233397656","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Urban Area","1150","0.5629097536464","0.541005930587981","0.584813576704819","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Rural Area","567","0.567471439706376","0.53651650152629","0.598426377886462","7"
"1 Strongly disagree","2016","1-pers.-HH","Urban Area","6","","","","1"
"1 Strongly disagree","2016","1-pers.-HH","Rural Area","5","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Urban Area","1","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2016","Single parent ","Urban Area","2","","","","1"
"1 Strongly disagree","2016","Single parent ","Rural Area","2","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Urban Area","8","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Rural Area","4","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","2","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Urban Area","4","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","2","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2016","1-pers.-HH","Urban Area","4","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","Rural Area","3","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","2","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Urban Area","4","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","6","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","1","","","","3"
"4 on scale 1-7","2016","1-pers.-HH","Urban Area","14","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","Rural Area","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","2","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Urban Area","3","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Rural Area","1","","","","4"
"4 on scale 1-7","2016","Single parent ","Rural Area","2","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","10","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"4 on scale 1-7","2016","Single parent ","Urban Area","3","","","","4"
"5 on scale 1-7","2016","1-pers.-HH","Urban Area","17","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","Rural Area","11","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Urban Area","4","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","","","5"
"5 on scale 1-7","2016","Single parent ","Urban Area","10","","","","5"
"5 on scale 1-7","2016","Single parent ","Rural Area","3","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","22","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","7","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","6","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","3","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","1","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2016","1-pers.-HH","Urban Area","49","0.0916432328027792","0.0687283377182201","0.114558127887338","6"
"6 on scale 1-7","2016","1-pers.-HH","Rural Area","20","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Urban Area","10","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Rural Area","3","","","","6"
"6 on scale 1-7","2016","Single parent ","Urban Area","15","","","","6"
"6 on scale 1-7","2016","Single parent ","Rural Area","3","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","10","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","2","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","14","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","2","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","50","0.16334679604635","0.143418947542454","0.183274644550245","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","6"
"7 Strongly agree","2016","1-pers.-HH","Urban Area","515","0.83292647417493","0.803298865712785","0.862554082637075","7"
"7 Strongly agree","2016","1-pers.-HH","Rural Area","302","0.855920688368348","0.819024963814801","0.892816412921896","7"
"7 Strongly agree","2016","(Married) couple without C. ","Urban Area","97","0.5262868937866","0.43581282165838","0.616760965914819","7"
