"plh0206i01","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2012","(Married) couple without C. ","no migration background","","","","","3"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2012","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2012","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","no migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","indirect migration background","","","","","4"
"5 on scale 1-7","2012","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","direct migration background","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2012","Single parent ","direct migration background","","","","","5"
"5 on scale 1-7","2012","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","indirect migration background","","","","","5"
"6 on scale 1-7","2012","Single parent ","direct migration background","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","direct migration background","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","direct migration background","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","direct migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2012","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","indirect migration background","","","","","6"
"7 Strongly agree","2012","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","direct migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","direct migration background","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","direct migration background","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2012","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","direct migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","direct migration background","","","","","7"
"7 Strongly agree","2012","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2012","Single parent ","direct migration background","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2013","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2013","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2013","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","direct migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","direct migration background","","","","","1"
"2 on scale 1-7 ","2013","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","indirect migration background","","","","","2"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","no migration background","","","","","3"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2013","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2013","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2013","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","direct migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2013","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2013","Single parent ","direct migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","indirect migration background","","","","","5"
"6 on scale 1-7","2013","(Married) couple without C. ","direct migration background","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2013","Single parent ","direct migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","direct migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","direct migration background","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","no migration background","","","","","6"
"7 Strongly agree","2013","Couple + C. LE and GT 16","direct migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","direct migration background","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","direct migration background","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2013","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2013","Single parent ","direct migration background","","","","","7"
"7 Strongly agree","2013","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","direct migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","direct migration background","","","","","7"
"1 Strongly disagree","2014","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2014","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2014","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","direct migration background","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","no migration background","","","","","1"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","no migration background","","","","","2"
"3 on scale 1-7 ","2014","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","no migration background","","","","","3"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2014","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2014","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2014","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","direct migration background","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2014","Single parent ","direct migration background","","","","","5"
"5 on scale 1-7","2014","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","direct migration background","","","","","5"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","direct migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2014","Single parent ","direct migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","direct migration background","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","direct migration background","","","","","6"
"6 on scale 1-7","2014","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","direct migration background","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","no migration background","","","","","6"
"7 Strongly agree","2014","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","direct migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","direct migration background","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2014","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2014","Single parent ","direct migration background","","","","","7"
"7 Strongly agree","2014","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","direct migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","direct migration background","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","direct migration background","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","no migration background","","","","","7"
"1 Strongly disagree","2015","(Married) couple without C. ","direct migration background","4","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","indirect migration background","1","","","","1"
"1 Strongly disagree","2015","Single parent ","no migration background","14","","","","1"
"1 Strongly disagree","2015","Single parent ","direct migration background","5","","","","1"
"1 Strongly disagree","2015","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","no migration background","4","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","direct migration background","9","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","no migration background","8","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","direct migration background","3","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","no migration background","3","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","direct migration background","4","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","no migration background","11","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","indirect migration background","2","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","no migration background","18","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","direct migration background","6","","","","1"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","direct migration background","12","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","no migration background","8","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","direct migration background","5","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","Single parent ","no migration background","7","","","","2"
"2 on scale 1-7 ","2015","Single parent ","direct migration background","2","","","","2"
"2 on scale 1-7 ","2015","Single parent ","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","no migration background","15","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","direct migration background","16","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","no migration background","7","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","direct migration background","9","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","no migration background","7","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","direct migration background","4","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","no migration background","24","","","","2"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","no migration background","15","","","","3"
