"plh0206i01","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2010","Not Working","higher education","295","0.274709051875454","0.24805072719657","0.301367376554339"
"7 Strongly agree","2010","Full Time","in school","1","","",""
"7 Strongly agree","2010","Full Time","inadequately","10","","",""
"7 Strongly agree","2010","Full Time","general elemantary","211","0.574305258548259","0.522054883889858","0.626555633206659"
"7 Strongly agree","2010","Full Time","middle vocational","1830","0.628642217387461","0.611389934852818","0.645894499922104"
"7 Strongly agree","2010","Full Time","vocational + Abi","260","0.521658028481868","0.475606816336046","0.56770924062769"
"7 Strongly agree","2010","Full Time","higher vocational","361","0.613607676302422","0.574150155428529","0.653065197176315"
"7 Strongly agree","2010","Full Time","higher education","1119","0.590391927786452","0.56850918856347","0.612274667009434"
"7 Strongly agree","2010","Part Time","in school","29","","",""
"7 Strongly agree","2010","Part Time","inadequately","15","","",""
"7 Strongly agree","2010","Part Time","general elemantary","198","0.564671446199875","0.511815210364317","0.617527682035433"
"7 Strongly agree","2010","Part Time","middle vocational","1235","0.624745509095532","0.603729318480468","0.645761699710595"
"7 Strongly agree","2010","Part Time","vocational + Abi","167","0.629052412492447","0.571326388886823","0.686778436098071"
"7 Strongly agree","2010","Part Time","higher vocational","163","0.574527527716355","0.515553965240311","0.633501090192399"
"7 Strongly agree","2010","Part Time","higher education","519","0.610386034842918","0.576864617723151","0.643907451962686"
"7 Strongly agree","2010","Not Working","in school","111","0.521350548853277","0.454264534701711","0.588436563004844"
"7 Strongly agree","2010","Not Working","inadequately","45","0.489433756639321","0.386157652939496","0.592709860339147"
"7 Strongly agree","2010","Not Working","general elemantary","519","0.551127032770411","0.519482217313491","0.582771848227331"
"7 Strongly agree","2010","Not Working","middle vocational","1954","0.604418342554241","0.587674195281891","0.62116248982659"
"7 Strongly agree","2010","Not Working","vocational + Abi","136","0.635446817018189","0.572276113863668","0.69861752017271"
"7 Strongly agree","2010","Not Working","higher vocational","245","0.64007092252224","0.593150968241563","0.686990876802918"
"7 Strongly agree","2010","Not Working","higher education","657","0.601559926929924","0.572321015894652","0.630798837965196"
"1 Strongly disagree","2011","Full Time","in school","","","",""
"1 Strongly disagree","2011","Full Time","inadequately","","","",""
"1 Strongly disagree","2011","Full Time","general elemantary","","","",""
"1 Strongly disagree","2011","Full Time","middle vocational","","","",""
"1 Strongly disagree","2011","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2011","Full Time","higher vocational","","","",""
"1 Strongly disagree","2011","Full Time","higher education","","","",""
"1 Strongly disagree","2011","Part Time","in school","","","",""
"1 Strongly disagree","2011","Part Time","inadequately","","","",""
"1 Strongly disagree","2011","Part Time","general elemantary","","","",""
"1 Strongly disagree","2011","Part Time","middle vocational","","","",""
"1 Strongly disagree","2011","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2011","Part Time","higher vocational","","","",""
"1 Strongly disagree","2011","Part Time","higher education","","","",""
"1 Strongly disagree","2011","Not Working","in school","","","",""
"1 Strongly disagree","2011","Not Working","inadequately","","","",""
"1 Strongly disagree","2011","Not Working","general elemantary","","","",""
"1 Strongly disagree","2011","Not Working","middle vocational","","","",""
"1 Strongly disagree","2011","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2011","Not Working","higher vocational","","","",""
"1 Strongly disagree","2011","Not Working","higher education","","","",""
"2 on scale 1-7 ","2011","Full Time","in school","","","",""
"2 on scale 1-7 ","2011","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2011","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2011","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2011","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2011","Full Time","higher education","","","",""
"2 on scale 1-7 ","2011","Part Time","in school","","","",""
"2 on scale 1-7 ","2011","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2011","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2011","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2011","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2011","Part Time","higher education","","","",""
"2 on scale 1-7 ","2011","Not Working","in school","","","",""
"2 on scale 1-7 ","2011","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2011","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2011","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2011","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2011","Not Working","higher education","","","",""
"3 on scale 1-7 ","2011","Full Time","in school","","","",""
"3 on scale 1-7 ","2011","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2011","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2011","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2011","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2011","Full Time","higher education","","","",""
"3 on scale 1-7 ","2011","Part Time","in school","","","",""
"3 on scale 1-7 ","2011","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2011","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2011","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2011","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2011","Part Time","higher education","","","",""
"3 on scale 1-7 ","2011","Not Working","in school","","","",""
"3 on scale 1-7 ","2011","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2011","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2011","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2011","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2011","Not Working","higher education","","","",""
"4 on scale 1-7","2011","Full Time","in school","","","",""
"4 on scale 1-7","2011","Full Time","inadequately","","","",""
"4 on scale 1-7","2011","Full Time","general elemantary","","","",""
"4 on scale 1-7","2011","Full Time","middle vocational","","","",""
"4 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2011","Full Time","higher vocational","","","",""
"4 on scale 1-7","2011","Full Time","higher education","","","",""
"4 on scale 1-7","2011","Part Time","in school","","","",""
"4 on scale 1-7","2011","Part Time","inadequately","","","",""
"4 on scale 1-7","2011","Part Time","general elemantary","","","",""
"4 on scale 1-7","2011","Part Time","middle vocational","","","",""
"4 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2011","Part Time","higher vocational","","","",""
"4 on scale 1-7","2011","Part Time","higher education","","","",""
"4 on scale 1-7","2011","Not Working","in school","","","",""
"4 on scale 1-7","2011","Not Working","inadequately","","","",""
"4 on scale 1-7","2011","Not Working","general elemantary","","","",""
"4 on scale 1-7","2011","Not Working","middle vocational","","","",""
"4 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2011","Not Working","higher vocational","","","",""
"4 on scale 1-7","2011","Not Working","higher education","","","",""
"5 on scale 1-7","2011","Full Time","in school","","","",""
"5 on scale 1-7","2011","Full Time","inadequately","","","",""
"5 on scale 1-7","2011","Full Time","general elemantary","","","",""
"5 on scale 1-7","2011","Full Time","middle vocational","","","",""
"5 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2011","Full Time","higher vocational","","","",""
"5 on scale 1-7","2011","Full Time","higher education","","","",""
"5 on scale 1-7","2011","Part Time","in school","","","",""
"5 on scale 1-7","2011","Part Time","inadequately","","","",""
"5 on scale 1-7","2011","Part Time","general elemantary","","","",""
"5 on scale 1-7","2011","Part Time","middle vocational","","","",""
"5 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2011","Part Time","higher vocational","","","",""
"5 on scale 1-7","2011","Part Time","higher education","","","",""
"5 on scale 1-7","2011","Not Working","in school","","","",""
"5 on scale 1-7","2011","Not Working","inadequately","","","",""
"5 on scale 1-7","2011","Not Working","general elemantary","","","",""
"5 on scale 1-7","2011","Not Working","middle vocational","","","",""
"5 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2011","Not Working","higher vocational","","","",""
"5 on scale 1-7","2011","Not Working","higher education","","","",""
"6 on scale 1-7","2011","Full Time","in school","","","",""
"6 on scale 1-7","2011","Full Time","inadequately","","","",""
"6 on scale 1-7","2011","Full Time","general elemantary","","","",""
"6 on scale 1-7","2011","Full Time","middle vocational","","","",""
"6 on scale 1-7","2011","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2011","Full Time","higher vocational","","","",""
"6 on scale 1-7","2011","Full Time","higher education","","","",""
"6 on scale 1-7","2011","Part Time","in school","","","",""
"6 on scale 1-7","2011","Part Time","inadequately","","","",""
"6 on scale 1-7","2011","Part Time","general elemantary","","","",""
"6 on scale 1-7","2011","Part Time","middle vocational","","","",""
"6 on scale 1-7","2011","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2011","Part Time","higher vocational","","","",""
"6 on scale 1-7","2011","Part Time","higher education","","","",""
"6 on scale 1-7","2011","Not Working","in school","","","",""
"6 on scale 1-7","2011","Not Working","inadequately","","","",""
"6 on scale 1-7","2011","Not Working","general elemantary","","","",""
"6 on scale 1-7","2011","Not Working","middle vocational","","","",""
"6 on scale 1-7","2011","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2011","Not Working","higher vocational","","","",""
"6 on scale 1-7","2011","Not Working","higher education","","","",""
"7 Strongly agree","2011","Full Time","in school","","","",""
"7 Strongly agree","2011","Full Time","inadequately","","","",""
"7 Strongly agree","2011","Full Time","general elemantary","","","",""
"7 Strongly agree","2011","Full Time","middle vocational","","","",""
"7 Strongly agree","2011","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2011","Full Time","higher vocational","","","",""
"7 Strongly agree","2011","Full Time","higher education","","","",""
"7 Strongly agree","2011","Part Time","in school","","","",""
"7 Strongly agree","2011","Part Time","inadequately","","","",""
"7 Strongly agree","2011","Part Time","general elemantary","","","",""
"7 Strongly agree","2011","Part Time","middle vocational","","","",""
"7 Strongly agree","2011","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2011","Part Time","higher vocational","","","",""
"7 Strongly agree","2011","Part Time","higher education","","","",""
"7 Strongly agree","2011","Not Working","in school","","","",""
"7 Strongly agree","2011","Not Working","inadequately","","","",""
"7 Strongly agree","2011","Not Working","general elemantary","","","",""
"7 Strongly agree","2011","Not Working","middle vocational","","","",""
"7 Strongly agree","2011","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2011","Not Working","higher vocational","","","",""
"7 Strongly agree","2011","Not Working","higher education","","","",""
"1 Strongly disagree","2012","Full Time","in school","","","",""
"1 Strongly disagree","2012","Full Time","inadequately","","","",""
"1 Strongly disagree","2012","Full Time","general elemantary","","","",""
"1 Strongly disagree","2012","Full Time","middle vocational","","","",""
"1 Strongly disagree","2012","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2012","Full Time","higher vocational","","","",""
"1 Strongly disagree","2012","Full Time","higher education","","","",""
"1 Strongly disagree","2012","Part Time","in school","","","",""
"1 Strongly disagree","2012","Part Time","inadequately","","","",""
"1 Strongly disagree","2012","Part Time","general elemantary","","","",""
"1 Strongly disagree","2012","Part Time","middle vocational","","","",""
"1 Strongly disagree","2012","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2012","Part Time","higher vocational","","","",""
"1 Strongly disagree","2012","Part Time","higher education","","","",""
"1 Strongly disagree","2012","Not Working","in school","","","",""
"1 Strongly disagree","2012","Not Working","inadequately","","","",""
"1 Strongly disagree","2012","Not Working","general elemantary","","","",""
"1 Strongly disagree","2012","Not Working","middle vocational","","","",""
"1 Strongly disagree","2012","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2012","Not Working","higher vocational","","","",""
"1 Strongly disagree","2012","Not Working","higher education","","","",""
"2 on scale 1-7 ","2012","Full Time","in school","","","",""
"2 on scale 1-7 ","2012","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2012","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2012","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2012","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2012","Full Time","higher education","","","",""
"2 on scale 1-7 ","2012","Part Time","in school","","","",""
"2 on scale 1-7 ","2012","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2012","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2012","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2012","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2012","Part Time","higher education","","","",""
"2 on scale 1-7 ","2012","Not Working","in school","","","",""
"2 on scale 1-7 ","2012","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2012","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2012","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2012","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2012","Not Working","higher education","","","",""
"3 on scale 1-7 ","2012","Full Time","in school","","","",""
"3 on scale 1-7 ","2012","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2012","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2012","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2012","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2012","Full Time","higher education","","","",""
"3 on scale 1-7 ","2012","Part Time","in school","","","",""
"3 on scale 1-7 ","2012","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2012","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2012","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2012","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2012","Part Time","higher education","","","",""
"3 on scale 1-7 ","2012","Not Working","in school","","","",""
"3 on scale 1-7 ","2012","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2012","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2012","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2012","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2012","Not Working","higher education","","","",""
"4 on scale 1-7","2012","Full Time","in school","","","",""
"4 on scale 1-7","2012","Full Time","inadequately","","","",""
"4 on scale 1-7","2012","Full Time","general elemantary","","","",""
"4 on scale 1-7","2012","Full Time","middle vocational","","","",""
"4 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2012","Full Time","higher vocational","","","",""
"4 on scale 1-7","2012","Full Time","higher education","","","",""
"4 on scale 1-7","2012","Part Time","in school","","","",""
"4 on scale 1-7","2012","Part Time","inadequately","","","",""
"4 on scale 1-7","2012","Part Time","general elemantary","","","",""
"4 on scale 1-7","2012","Part Time","middle vocational","","","",""
"4 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2012","Part Time","higher vocational","","","",""
"4 on scale 1-7","2012","Part Time","higher education","","","",""
"4 on scale 1-7","2012","Not Working","in school","","","",""
"4 on scale 1-7","2012","Not Working","inadequately","","","",""
"4 on scale 1-7","2012","Not Working","general elemantary","","","",""
"4 on scale 1-7","2012","Not Working","middle vocational","","","",""
"4 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2012","Not Working","higher vocational","","","",""
"4 on scale 1-7","2012","Not Working","higher education","","","",""
"5 on scale 1-7","2012","Full Time","in school","","","",""
"5 on scale 1-7","2012","Full Time","inadequately","","","",""
"5 on scale 1-7","2012","Full Time","general elemantary","","","",""
"5 on scale 1-7","2012","Full Time","middle vocational","","","",""
"5 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2012","Full Time","higher vocational","","","",""
"5 on scale 1-7","2012","Full Time","higher education","","","",""
"5 on scale 1-7","2012","Part Time","in school","","","",""
"5 on scale 1-7","2012","Part Time","inadequately","","","",""
"5 on scale 1-7","2012","Part Time","general elemantary","","","",""
"5 on scale 1-7","2012","Part Time","middle vocational","","","",""
"5 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2012","Part Time","higher vocational","","","",""
"5 on scale 1-7","2012","Part Time","higher education","","","",""
"5 on scale 1-7","2012","Not Working","in school","","","",""
"5 on scale 1-7","2012","Not Working","inadequately","","","",""
"5 on scale 1-7","2012","Not Working","general elemantary","","","",""
"5 on scale 1-7","2012","Not Working","middle vocational","","","",""
"5 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2012","Not Working","higher vocational","","","",""
"5 on scale 1-7","2012","Not Working","higher education","","","",""
"6 on scale 1-7","2012","Full Time","in school","","","",""
"6 on scale 1-7","2012","Full Time","inadequately","","","",""
"6 on scale 1-7","2012","Full Time","general elemantary","","","",""
"6 on scale 1-7","2012","Full Time","middle vocational","","","",""
"6 on scale 1-7","2012","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2012","Full Time","higher vocational","","","",""
"6 on scale 1-7","2012","Full Time","higher education","","","",""
"6 on scale 1-7","2012","Part Time","in school","","","",""
"6 on scale 1-7","2012","Part Time","inadequately","","","",""
"6 on scale 1-7","2012","Part Time","general elemantary","","","",""
"6 on scale 1-7","2012","Part Time","middle vocational","","","",""
"6 on scale 1-7","2012","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2012","Part Time","higher vocational","","","",""
"6 on scale 1-7","2012","Part Time","higher education","","","",""
"6 on scale 1-7","2012","Not Working","in school","","","",""
"6 on scale 1-7","2012","Not Working","inadequately","","","",""
"6 on scale 1-7","2012","Not Working","general elemantary","","","",""
"6 on scale 1-7","2012","Not Working","middle vocational","","","",""
"6 on scale 1-7","2012","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2012","Not Working","higher vocational","","","",""
"6 on scale 1-7","2012","Not Working","higher education","","","",""
"7 Strongly agree","2012","Full Time","in school","","","",""
"7 Strongly agree","2012","Full Time","inadequately","","","",""
"7 Strongly agree","2012","Full Time","general elemantary","","","",""
"7 Strongly agree","2012","Full Time","middle vocational","","","",""
"7 Strongly agree","2012","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2012","Full Time","higher vocational","","","",""
"7 Strongly agree","2012","Full Time","higher education","","","",""
"7 Strongly agree","2012","Part Time","in school","","","",""
"7 Strongly agree","2012","Part Time","inadequately","","","",""
"7 Strongly agree","2012","Part Time","general elemantary","","","",""
"7 Strongly agree","2012","Part Time","middle vocational","","","",""
"7 Strongly agree","2012","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2012","Part Time","higher vocational","","","",""
"7 Strongly agree","2012","Part Time","higher education","","","",""
"7 Strongly agree","2012","Not Working","in school","","","",""
"7 Strongly agree","2012","Not Working","inadequately","","","",""
"7 Strongly agree","2012","Not Working","general elemantary","","","",""
"7 Strongly agree","2012","Not Working","middle vocational","","","",""
"7 Strongly agree","2012","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2012","Not Working","higher vocational","","","",""
"7 Strongly agree","2012","Not Working","higher education","","","",""
"1 Strongly disagree","2013","Full Time","in school","","","",""
"1 Strongly disagree","2013","Full Time","inadequately","","","",""
"1 Strongly disagree","2013","Full Time","general elemantary","","","",""
"1 Strongly disagree","2013","Full Time","middle vocational","","","",""
"1 Strongly disagree","2013","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2013","Full Time","higher vocational","","","",""
"1 Strongly disagree","2013","Full Time","higher education","","","",""
"1 Strongly disagree","2013","Part Time","in school","","","",""
"1 Strongly disagree","2013","Part Time","inadequately","","","",""
"1 Strongly disagree","2013","Part Time","general elemantary","","","",""
"1 Strongly disagree","2013","Part Time","middle vocational","","","",""
"1 Strongly disagree","2013","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2013","Part Time","higher vocational","","","",""
"1 Strongly disagree","2013","Part Time","higher education","","","",""
"1 Strongly disagree","2013","Not Working","in school","","","",""
"1 Strongly disagree","2013","Not Working","inadequately","","","",""
"1 Strongly disagree","2013","Not Working","general elemantary","","","",""
"1 Strongly disagree","2013","Not Working","middle vocational","","","",""
"1 Strongly disagree","2013","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2013","Not Working","higher vocational","","","",""
"1 Strongly disagree","2013","Not Working","higher education","","","",""
"2 on scale 1-7 ","2013","Full Time","in school","","","",""
"2 on scale 1-7 ","2013","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2013","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2013","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2013","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2013","Full Time","higher education","","","",""
"2 on scale 1-7 ","2013","Part Time","in school","","","",""
"2 on scale 1-7 ","2013","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2013","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2013","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2013","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2013","Part Time","higher education","","","",""
"2 on scale 1-7 ","2013","Not Working","in school","","","",""
"2 on scale 1-7 ","2013","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2013","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2013","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2013","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2013","Not Working","higher education","","","",""
"3 on scale 1-7 ","2013","Full Time","in school","","","",""
"3 on scale 1-7 ","2013","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2013","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2013","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2013","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2013","Full Time","higher education","","","",""
"3 on scale 1-7 ","2013","Part Time","in school","","","",""
"3 on scale 1-7 ","2013","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2013","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2013","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2013","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2013","Part Time","higher education","","","",""
"3 on scale 1-7 ","2013","Not Working","in school","","","",""
"3 on scale 1-7 ","2013","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2013","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2013","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2013","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2013","Not Working","higher education","","","",""
"4 on scale 1-7","2013","Full Time","in school","","","",""
"4 on scale 1-7","2013","Full Time","inadequately","","","",""
"4 on scale 1-7","2013","Full Time","general elemantary","","","",""
"4 on scale 1-7","2013","Full Time","middle vocational","","","",""
"4 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2013","Full Time","higher vocational","","","",""
"4 on scale 1-7","2013","Full Time","higher education","","","",""
"4 on scale 1-7","2013","Part Time","in school","","","",""
"4 on scale 1-7","2013","Part Time","inadequately","","","",""
"4 on scale 1-7","2013","Part Time","general elemantary","","","",""
"4 on scale 1-7","2013","Part Time","middle vocational","","","",""
"4 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2013","Part Time","higher vocational","","","",""
"4 on scale 1-7","2013","Part Time","higher education","","","",""
"4 on scale 1-7","2013","Not Working","in school","","","",""
"4 on scale 1-7","2013","Not Working","inadequately","","","",""
"4 on scale 1-7","2013","Not Working","general elemantary","","","",""
"4 on scale 1-7","2013","Not Working","middle vocational","","","",""
"4 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2013","Not Working","higher vocational","","","",""
"4 on scale 1-7","2013","Not Working","higher education","","","",""
"5 on scale 1-7","2013","Full Time","in school","","","",""
"5 on scale 1-7","2013","Full Time","inadequately","","","",""
"5 on scale 1-7","2013","Full Time","general elemantary","","","",""
"5 on scale 1-7","2013","Full Time","middle vocational","","","",""
"5 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2013","Full Time","higher vocational","","","",""
"5 on scale 1-7","2013","Full Time","higher education","","","",""
"5 on scale 1-7","2013","Part Time","in school","","","",""
"5 on scale 1-7","2013","Part Time","inadequately","","","",""
"5 on scale 1-7","2013","Part Time","general elemantary","","","",""
"5 on scale 1-7","2013","Part Time","middle vocational","","","",""
"5 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2013","Part Time","higher vocational","","","",""
"5 on scale 1-7","2013","Part Time","higher education","","","",""
"5 on scale 1-7","2013","Not Working","in school","","","",""
"5 on scale 1-7","2013","Not Working","inadequately","","","",""
"5 on scale 1-7","2013","Not Working","general elemantary","","","",""
"5 on scale 1-7","2013","Not Working","middle vocational","","","",""
"5 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2013","Not Working","higher vocational","","","",""
"5 on scale 1-7","2013","Not Working","higher education","","","",""
"6 on scale 1-7","2013","Full Time","in school","","","",""
"6 on scale 1-7","2013","Full Time","inadequately","","","",""
"6 on scale 1-7","2013","Full Time","general elemantary","","","",""
"6 on scale 1-7","2013","Full Time","middle vocational","","","",""
"6 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2013","Full Time","higher vocational","","","",""
"6 on scale 1-7","2013","Full Time","higher education","","","",""
"6 on scale 1-7","2013","Part Time","in school","","","",""
"6 on scale 1-7","2013","Part Time","inadequately","","","",""
"6 on scale 1-7","2013","Part Time","general elemantary","","","",""
"6 on scale 1-7","2013","Part Time","middle vocational","","","",""
"6 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2013","Part Time","higher vocational","","","",""
"6 on scale 1-7","2013","Part Time","higher education","","","",""
"6 on scale 1-7","2013","Not Working","in school","","","",""
"6 on scale 1-7","2013","Not Working","inadequately","","","",""
"6 on scale 1-7","2013","Not Working","general elemantary","","","",""
"6 on scale 1-7","2013","Not Working","middle vocational","","","",""
"6 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2013","Not Working","higher vocational","","","",""
"6 on scale 1-7","2013","Not Working","higher education","","","",""
"7 Strongly agree","2013","Full Time","in school","","","",""
"7 Strongly agree","2013","Full Time","inadequately","","","",""
"7 Strongly agree","2013","Full Time","general elemantary","","","",""
"7 Strongly agree","2013","Full Time","middle vocational","","","",""
"7 Strongly agree","2013","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2013","Full Time","higher vocational","","","",""
"7 Strongly agree","2013","Full Time","higher education","","","",""
"7 Strongly agree","2013","Part Time","in school","","","",""
"7 Strongly agree","2013","Part Time","inadequately","","","",""
"7 Strongly agree","2013","Part Time","general elemantary","","","",""
"7 Strongly agree","2013","Part Time","middle vocational","","","",""
"7 Strongly agree","2013","Part Time","vocational + Abi","","","",""
