"plh0206i01","year","education","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2016","no degree/no degree yet","Male","837","0.772256795974738","0.745418789434725","0.799094802514751"
"7 Strongly agree","2016","no degree/no degree yet","Female","597","0.682980338829395","0.647561156879803","0.718399520778987"
"1 Strongly disagree","2017","lower secondary degree","Male","","","",""
"1 Strongly disagree","2017","lower secondary degree","Female","","","",""
"1 Strongly disagree","2017","secondary school degree","Male","","","",""
"1 Strongly disagree","2017","secondary school degree","Female","","","",""
"1 Strongly disagree","2017","college entrance qualification","Male","","","",""
"1 Strongly disagree","2017","college entrance qualification","Female","","","",""
"1 Strongly disagree","2017","Other degree","Male","","","",""
"1 Strongly disagree","2017","Other degree","Female","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2017","Other degree","Male","","","",""
"2 on scale 1-7 ","2017","Other degree","Female","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2017","Other degree","Male","","","",""
"3 on scale 1-7 ","2017","Other degree","Female","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2017","lower secondary degree","Male","","","",""
"4 on scale 1-7","2017","lower secondary degree","Female","","","",""
"4 on scale 1-7","2017","secondary school degree","Male","","","",""
"4 on scale 1-7","2017","secondary school degree","Female","","","",""
"4 on scale 1-7","2017","college entrance qualification","Male","","","",""
"4 on scale 1-7","2017","college entrance qualification","Female","","","",""
"4 on scale 1-7","2017","Other degree","Male","","","",""
"4 on scale 1-7","2017","Other degree","Female","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2017","lower secondary degree","Male","","","",""
"5 on scale 1-7","2017","lower secondary degree","Female","","","",""
"5 on scale 1-7","2017","secondary school degree","Male","","","",""
"5 on scale 1-7","2017","secondary school degree","Female","","","",""
"5 on scale 1-7","2017","college entrance qualification","Male","","","",""
"5 on scale 1-7","2017","college entrance qualification","Female","","","",""
"5 on scale 1-7","2017","Other degree","Male","","","",""
"5 on scale 1-7","2017","Other degree","Female","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2017","lower secondary degree","Male","","","",""
"6 on scale 1-7","2017","lower secondary degree","Female","","","",""
"6 on scale 1-7","2017","secondary school degree","Male","","","",""
"6 on scale 1-7","2017","secondary school degree","Female","","","",""
"6 on scale 1-7","2017","college entrance qualification","Male","","","",""
"6 on scale 1-7","2017","college entrance qualification","Female","","","",""
"6 on scale 1-7","2017","Other degree","Male","61","0.0749748864357743","0.0573019691217754","0.0926478037497733"
"6 on scale 1-7","2017","Other degree","Female","50","0.107005652600454","0.0821047578537067","0.131906547347202"
"6 on scale 1-7","2017","no degree/no degree yet","Male","45","0.0640165457835586","0.0456588595234059","0.0823742320437114"
"6 on scale 1-7","2017","no degree/no degree yet","Female","55","0.096965223675168","0.0726300660999799","0.121300381250356"
"7 Strongly agree","2017","lower secondary degree","Male","","","",""
"7 Strongly agree","2017","lower secondary degree","Female","","","",""
"7 Strongly agree","2017","secondary school degree","Male","","","",""
"7 Strongly agree","2017","secondary school degree","Female","","","",""
"7 Strongly agree","2017","college entrance qualification","Male","","","",""
"7 Strongly agree","2017","college entrance qualification","Female","","","",""
"7 Strongly agree","2017","Other degree","Male","767","0.888196425000692","0.867049076071567","0.909343773929817"
"7 Strongly agree","2017","Other degree","Female","524","0.855951410100877","0.82766575124578","0.884237068955973"
"7 Strongly agree","2017","no degree/no degree yet","Male","602","0.883927428986277","0.859905335842194","0.90794952213036"
"7 Strongly agree","2017","no degree/no degree yet","Female","492","0.851696478276319","0.822468950561053","0.880924005991584"
"1 Strongly disagree","2018","lower secondary degree","Male","","","",""
"1 Strongly disagree","2018","lower secondary degree","Female","","","",""
"1 Strongly disagree","2018","secondary school degree","Male","","","",""
"1 Strongly disagree","2018","secondary school degree","Female","","","",""
"1 Strongly disagree","2018","college entrance qualification","Male","","","",""
"1 Strongly disagree","2018","college entrance qualification","Female","","","",""
"1 Strongly disagree","2018","Other degree","Male","","","",""
"1 Strongly disagree","2018","Other degree","Female","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2018","Other degree","Male","","","",""
"2 on scale 1-7 ","2018","Other degree","Female","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2018","Other degree","Male","","","",""
"3 on scale 1-7 ","2018","Other degree","Female","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2018","lower secondary degree","Male","","","",""
"4 on scale 1-7","2018","lower secondary degree","Female","","","",""
"4 on scale 1-7","2018","secondary school degree","Male","","","",""
"4 on scale 1-7","2018","secondary school degree","Female","","","",""
"4 on scale 1-7","2018","college entrance qualification","Male","","","",""
"4 on scale 1-7","2018","college entrance qualification","Female","","","",""
"4 on scale 1-7","2018","Other degree","Male","","","",""
"4 on scale 1-7","2018","Other degree","Female","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2018","lower secondary degree","Male","","","",""
"5 on scale 1-7","2018","lower secondary degree","Female","","","",""
"5 on scale 1-7","2018","secondary school degree","Male","","","",""
"5 on scale 1-7","2018","secondary school degree","Female","","","",""
"5 on scale 1-7","2018","college entrance qualification","Male","","","",""
"5 on scale 1-7","2018","college entrance qualification","Female","","","",""
"5 on scale 1-7","2018","Other degree","Male","","","",""
"5 on scale 1-7","2018","Other degree","Female","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2018","lower secondary degree","Male","","","",""
"6 on scale 1-7","2018","lower secondary degree","Female","","","",""
"6 on scale 1-7","2018","secondary school degree","Male","","","",""
"6 on scale 1-7","2018","secondary school degree","Female","","","",""
"6 on scale 1-7","2018","college entrance qualification","Male","","","",""
"6 on scale 1-7","2018","college entrance qualification","Female","","","",""
"6 on scale 1-7","2018","Other degree","Male","","","",""
"6 on scale 1-7","2018","Other degree","Female","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2018","lower secondary degree","Male","","","",""
"7 Strongly agree","2018","lower secondary degree","Female","","","",""
"7 Strongly agree","2018","secondary school degree","Male","","","",""
"7 Strongly agree","2018","secondary school degree","Female","","","",""
"7 Strongly agree","2018","college entrance qualification","Male","","","",""
"7 Strongly agree","2018","college entrance qualification","Female","","","",""
"7 Strongly agree","2018","Other degree","Male","70","0.897294836628869","0.830772603374521","0.963817069883217"
"7 Strongly agree","2018","Other degree","Female","88","0.885882131307956","0.824178204661927","0.947586057953986"
"7 Strongly agree","2018","no degree/no degree yet","Male","64","0.812456006882479","0.724696777470281","0.900215236294676"
"7 Strongly agree","2018","no degree/no degree yet","Female","87","0.863646059131319","0.796048309430158","0.931243808832479"
"1 Strongly disagree","2019","lower secondary degree","Male","","","",""
"1 Strongly disagree","2019","lower secondary degree","Female","","","",""
"1 Strongly disagree","2019","secondary school degree","Male","","","",""
"1 Strongly disagree","2019","secondary school degree","Female","","","",""
"1 Strongly disagree","2019","college entrance qualification","Male","","","",""
"1 Strongly disagree","2019","college entrance qualification","Female","","","",""
"1 Strongly disagree","2019","Other degree","Male","","","",""
"1 Strongly disagree","2019","Other degree","Female","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2019","Other degree","Male","","","",""
"2 on scale 1-7 ","2019","Other degree","Female","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2019","Other degree","Male","","","",""
"3 on scale 1-7 ","2019","Other degree","Female","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2019","lower secondary degree","Male","","","",""
"4 on scale 1-7","2019","lower secondary degree","Female","","","",""
"4 on scale 1-7","2019","secondary school degree","Male","","","",""
"4 on scale 1-7","2019","secondary school degree","Female","","","",""
"4 on scale 1-7","2019","college entrance qualification","Male","","","",""
"4 on scale 1-7","2019","college entrance qualification","Female","","","",""
"4 on scale 1-7","2019","Other degree","Male","","","",""
"4 on scale 1-7","2019","Other degree","Female","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2019","lower secondary degree","Male","","","",""
"5 on scale 1-7","2019","lower secondary degree","Female","","","",""
"5 on scale 1-7","2019","secondary school degree","Male","","","",""
"5 on scale 1-7","2019","secondary school degree","Female","","","",""
"5 on scale 1-7","2019","college entrance qualification","Male","","","",""
"5 on scale 1-7","2019","college entrance qualification","Female","","","",""
"5 on scale 1-7","2019","Other degree","Male","","","",""
"5 on scale 1-7","2019","Other degree","Female","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2019","lower secondary degree","Male","","","",""
"6 on scale 1-7","2019","lower secondary degree","Female","","","",""
"6 on scale 1-7","2019","secondary school degree","Male","","","",""
"6 on scale 1-7","2019","secondary school degree","Female","","","",""
"6 on scale 1-7","2019","college entrance qualification","Male","","","",""
"6 on scale 1-7","2019","college entrance qualification","Female","","","",""
"6 on scale 1-7","2019","Other degree","Male","","","",""
"6 on scale 1-7","2019","Other degree","Female","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2019","lower secondary degree","Male","","","",""
"7 Strongly agree","2019","lower secondary degree","Female","","","",""
"7 Strongly agree","2019","secondary school degree","Male","","","",""
"7 Strongly agree","2019","secondary school degree","Female","","","",""
"7 Strongly agree","2019","college entrance qualification","Male","","","",""
"7 Strongly agree","2019","college entrance qualification","Female","","","",""
"7 Strongly agree","2019","Other degree","Male","36","0.944807576986842","0.87490912194763","1.01470603202606"
"7 Strongly agree","2019","Other degree","Female","38","0.877704288643602","0.785019770524888","0.970388806762316"
"7 Strongly agree","2019","no degree/no degree yet","Male","54","0.820324804184228","0.728396833138908","0.912252775229548"
"7 Strongly agree","2019","no degree/no degree yet","Female","55","0.754805455036813","0.656118538889378","0.853492371184247"
