"plh0206i01","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2010","Hesse","Couple + C. LE 16 ","117","0.597621149200555","0.525581988896061","0.669660309505049"
"7 Strongly agree","2010","Hesse","Couple + C. GT 16 ","100","0.575547868145961","0.50231869151266","0.648777044779262"
"7 Strongly agree","2010","Hesse","Couple + C. LE and GT 16","45","0.528743907206672","0.416518168706547","0.640969645706798"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","119","0.647783528414923","0.578766070207197","0.716800986622648"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","211","0.695943399678512","0.644486563381836","0.747400235975188"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","Single parent ","42","0.59895737670642","0.476961410356713","0.720953343056126"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","92","0.542513467263832","0.460860026305969","0.624166908221696"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","109","0.585721252335643","0.512104664118213","0.659337840553074"
"7 Strongly agree","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","45","0.479751143565269","0.366685401929371","0.592816885201168"
"7 Strongly agree","2010","Baden-Württemberg","1-pers.-HH","198","0.626990969626115","0.573585820752625","0.680396118499605"
"7 Strongly agree","2010","Baden-Württemberg","(Married) couple without C. ","380","0.614305658235985","0.576856709197348","0.651754607274622"
"7 Strongly agree","2010","Baden-Württemberg","Single parent ","58","0.526222216777909","0.435358388184338","0.617086045371479"
"7 Strongly agree","2010","Baden-Württemberg","Couple + C. LE 16 ","205","0.678296724493641","0.627973125213775","0.728620323773507"
"7 Strongly agree","2010","Baden-Württemberg","Couple + C. GT 16 ","176","0.463996429026015","0.412192314757955","0.515800543294075"
"7 Strongly agree","2010","Baden-Württemberg","Couple + C. LE and GT 16","85","0.630437944833178","0.552673317978492","0.708202571687864"
"7 Strongly agree","2010","Bavaria","1-pers.-HH","208","0.585312940285542","0.534770528311767","0.635855352259317"
"7 Strongly agree","2010","Bavaria","(Married) couple without C. ","508","0.59303640522964","0.560466924653798","0.625605885805482"
"7 Strongly agree","2010","Bavaria","Single parent ","69","0.555471093419884","0.46972112452922","0.641221062310548"
"7 Strongly agree","2010","Bavaria","Couple + C. LE 16 ","245","0.60121395428221","0.553702041823713","0.648725866740708"
"7 Strongly agree","2010","Bavaria","Couple + C. GT 16 ","226","0.565957913251865","0.518781691907486","0.613134134596243"
"7 Strongly agree","2010","Bavaria","Couple + C. LE and GT 16","97","0.523061599121935","0.449480033868967","0.596643164374903"
"7 Strongly agree","2010","Berlin","1-pers.-HH","98","0.604824186196546","0.531761838934244","0.677886533458847"
"7 Strongly agree","2010","Berlin","(Married) couple without C. ","162","0.62524352698757","0.566962884919736","0.683524169055404"
"7 Strongly agree","2010","Berlin","Single parent ","29","","",""
"7 Strongly agree","2010","Berlin","Couple + C. LE 16 ","43","0.679821229995436","0.569739011568303","0.789903448422568"
"7 Strongly agree","2010","Berlin","Couple + C. GT 16 ","40","0.418070300679186","0.310655160101405","0.525485441256967"
"7 Strongly agree","2010","Berlin","Couple + C. LE and GT 16","1","","",""
"7 Strongly agree","2010","Brandenburg","1-pers.-HH","78","0.63104725552604","0.543986305666523","0.718108205385557"
"7 Strongly agree","2010","Brandenburg","(Married) couple without C. ","184","0.552041028122756","0.497470576611131","0.60661147963438"
"7 Strongly agree","2010","Brandenburg","Single parent ","24","","",""
"7 Strongly agree","2010","Brandenburg","Couple + C. LE 16 ","58","0.708526328661262","0.610166259135854","0.806886398186671"
"7 Strongly agree","2010","Brandenburg","Couple + C. GT 16 ","65","0.648103133954155","0.560438297758557","0.735767970149753"
"7 Strongly agree","2010","Brandenburg","Couple + C. LE and GT 16","18","","",""
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","1-pers.-HH","42","0.532032403404627","0.421299235972696","0.642765570836558"
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","117","0.620820144534196","0.554564938404306","0.687075350664087"
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","Single parent ","9","","",""
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","24","","",""
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.61669290191418","0.481929801327985","0.751456002500375"
"7 Strongly agree","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","14","","",""
"7 Strongly agree","2010","Saxony","1-pers.-HH","135","0.690829719693597","0.62579704708756","0.755862392299634"
"7 Strongly agree","2010","Saxony","(Married) couple without C. ","285","0.622449375725088","0.579957813049374","0.664940938400801"
"7 Strongly agree","2010","Saxony","Single parent ","32","0.427199685822168","0.305049283323168","0.549350088321169"
"7 Strongly agree","2010","Saxony","Couple + C. LE 16 ","118","0.680811692730242","0.615550193698701","0.746073191761783"
"7 Strongly agree","2010","Saxony","Couple + C. GT 16 ","100","0.401379681484972","0.335705506892751","0.467053856077194"
"7 Strongly agree","2010","Saxony","Couple + C. LE and GT 16","31","0.595924394175955","0.467401358263963","0.724447430087947"
"7 Strongly agree","2010","Saxony-Anhalt","1-pers.-HH","77","0.687403062192895","0.603764765784311","0.771041358601479"
"7 Strongly agree","2010","Saxony-Anhalt","(Married) couple without C. ","173","0.552300552232581","0.494670887566064","0.609930216899097"
"7 Strongly agree","2010","Saxony-Anhalt","Single parent ","17","","",""
"7 Strongly agree","2010","Saxony-Anhalt","Couple + C. LE 16 ","59","0.62314393052002","0.527200112940122","0.719087748099917"
"7 Strongly agree","2010","Saxony-Anhalt","Couple + C. GT 16 ","86","0.715044673865","0.640538285447827","0.789551062282172"
"7 Strongly agree","2010","Saxony-Anhalt","Couple + C. LE and GT 16","20","","",""
"7 Strongly agree","2010","Thuringia","1-pers.-HH","63","0.554780493632675","0.465859327148838","0.643701660116512"
"7 Strongly agree","2010","Thuringia","(Married) couple without C. ","143","0.528050572983766","0.469990923220883","0.586110222746648"
"7 Strongly agree","2010","Thuringia","Single parent ","24","","",""
"7 Strongly agree","2010","Thuringia","Couple + C. LE 16 ","71","0.588444334888447","0.49563253426091","0.681256135515984"
"7 Strongly agree","2010","Thuringia","Couple + C. GT 16 ","66","0.543582086698981","0.459559680300545","0.627604493097417"
"7 Strongly agree","2010","Thuringia","Couple + C. LE and GT 16","9","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","Single parent ","","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Hamburg","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Hamburg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Hamburg","Single parent ","","","",""
"1 Strongly disagree","2011","Hamburg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Hamburg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Hamburg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Lower Saxony","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Lower Saxony","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Lower Saxony","Single parent ","","","",""
"1 Strongly disagree","2011","Lower Saxony","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Lower Saxony","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Lower Saxony","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Bremen","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Bremen","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Bremen","Single parent ","","","",""
"1 Strongly disagree","2011","Bremen","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Bremen","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Bremen","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","1-pers.-HH","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","Single parent ","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Hesse","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Hesse","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Hesse","Single parent ","","","",""
"1 Strongly disagree","2011","Hesse","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Hesse","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Hesse","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","Single parent ","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Bavaria","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Bavaria","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Bavaria","Single parent ","","","",""
"1 Strongly disagree","2011","Bavaria","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Bavaria","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Bavaria","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Berlin","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Berlin","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Berlin","Single parent ","","","",""
"1 Strongly disagree","2011","Berlin","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Berlin","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Berlin","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Brandenburg","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Brandenburg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Brandenburg","Single parent ","","","",""
"1 Strongly disagree","2011","Brandenburg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Brandenburg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Brandenburg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","Single parent ","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Saxony","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Saxony","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Saxony","Single parent ","","","",""
"1 Strongly disagree","2011","Saxony","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Saxony","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Saxony","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","Single parent ","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Thuringia","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Thuringia","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Thuringia","Single parent ","","","",""
"1 Strongly disagree","2011","Thuringia","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Thuringia","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Thuringia","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","Single parent ","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Hamburg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Hamburg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Hamburg","Single parent ","","","",""
"2 on scale 1-7 ","2011","Hamburg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Hamburg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Hamburg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","Single parent ","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Lower Saxony","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Bremen","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Bremen","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Bremen","Single parent ","","","",""
"2 on scale 1-7 ","2011","Bremen","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Bremen","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Bremen","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","Single parent ","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Hesse","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Hesse","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Hesse","Single parent ","","","",""
"2 on scale 1-7 ","2011","Hesse","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Hesse","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Hesse","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","Single parent ","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Bavaria","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Bavaria","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Bavaria","Single parent ","","","",""
"2 on scale 1-7 ","2011","Bavaria","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Bavaria","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Bavaria","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Berlin","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Berlin","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Berlin","Single parent ","","","",""
"2 on scale 1-7 ","2011","Berlin","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Berlin","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Berlin","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Brandenburg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Brandenburg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Brandenburg","Single parent ","","","",""
"2 on scale 1-7 ","2011","Brandenburg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Brandenburg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Brandenburg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Single parent ","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Saxony","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Saxony","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Saxony","Single parent ","","","",""
"2 on scale 1-7 ","2011","Saxony","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Saxony","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","Single parent ","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Thuringia","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Thuringia","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Thuringia","Single parent ","","","",""
"2 on scale 1-7 ","2011","Thuringia","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Thuringia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Thuringia","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","Single parent ","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Hamburg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Hamburg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Hamburg","Single parent ","","","",""
"3 on scale 1-7 ","2011","Hamburg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Hamburg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Hamburg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","Single parent ","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Lower Saxony","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Bremen","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Bremen","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Bremen","Single parent ","","","",""
"3 on scale 1-7 ","2011","Bremen","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Bremen","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Bremen","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","Single parent ","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Hesse","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Hesse","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Hesse","Single parent ","","","",""
"3 on scale 1-7 ","2011","Hesse","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Hesse","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Hesse","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","Single parent ","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Bavaria","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Bavaria","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Bavaria","Single parent ","","","",""
"3 on scale 1-7 ","2011","Bavaria","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Bavaria","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Bavaria","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Berlin","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Berlin","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Berlin","Single parent ","","","",""
"3 on scale 1-7 ","2011","Berlin","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Berlin","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Berlin","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Brandenburg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Brandenburg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Brandenburg","Single parent ","","","",""
"3 on scale 1-7 ","2011","Brandenburg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Brandenburg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Brandenburg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Single parent ","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Saxony","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Saxony","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Saxony","Single parent ","","","",""
"3 on scale 1-7 ","2011","Saxony","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Saxony","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Saxony","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","Single parent ","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Thuringia","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Thuringia","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Thuringia","Single parent ","","","",""
"3 on scale 1-7 ","2011","Thuringia","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Thuringia","Couple + C. GT 16 ","","","",""
