"plh0206i01","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2010","(1b) general elementary school","Female","40","0.048865038099128","0.0348115519639307","0.0629185242343254"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Male","93","0.0413213012611328","0.033274232848529","0.0493683696737367"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Female","55","0.0270929893131143","0.0200111827362012","0.0341747958900274"
"4 on scale 1-7","2010","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2010","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2010","(2a) intermediate vocational","Male","36","0.0200759827141361","0.0134627953156702","0.0266891701126021"
"4 on scale 1-7","2010","(2a) intermediate vocational","Female","66","0.025023061093575","0.0187052529313433","0.0313408692558067"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2010","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2010","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2010","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2010","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2010","(0) in school","Male","","","",""
"5 on scale 1-7","2010","(0) in school","Female","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2010","(1b) general elementary school","Male","48","0.143996595526567","0.107267655851429","0.180725535201705"
"5 on scale 1-7","2010","(1b) general elementary school","Female","103","0.121446164114677","0.100153011516721","0.142739316712632"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Male","261","0.104669167858074","0.0922921699996906","0.117046165716457"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Female","197","0.0990470820003135","0.0860168597788878","0.112077304221739"
"5 on scale 1-7","2010","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2010","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2010","(2a) intermediate vocational","Male","172","0.0856973459205134","0.0724994439541438","0.098895247886883"
"5 on scale 1-7","2010","(2a) intermediate vocational","Female","184","0.0747597833624711","0.0641217753607795","0.0853977913641628"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","30","0.0717867215265629","0.0429584448788232","0.100614998174303"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","51","0.122616704784877","0.095204987289073","0.150028422280682"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","41","0.0550800153155047","0.0383696431208438","0.0717903875101656"
"5 on scale 1-7","2010","(3a) lower tertiary education","Male","57","0.0773525921916205","0.0589094086133663","0.0957957757698746"
"5 on scale 1-7","2010","(3a) lower tertiary education","Female","43","0.0455779840831828","0.0300941152897684","0.0610618528765971"
"5 on scale 1-7","2010","(3b) higher tertiary education","Male","100","0.085474005942108","0.0700180629007461","0.10092994898347"
"5 on scale 1-7","2010","(3b) higher tertiary education","Female","86","0.0679393013488426","0.0528614714892395","0.0830171312084458"
"6 on scale 1-7","2010","(0) in school","Male","52","0.3078496621678","0.235180224388323","0.380519099947276"
"6 on scale 1-7","2010","(0) in school","Female","43","0.391529058532873","0.30270696244395","0.480351154621795"
"6 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","Male","95","0.253354807480945","0.207854299619886","0.298855315342003"
"6 on scale 1-7","2010","(1b) general elementary school","Female","234","0.25531668569599","0.226892417887967","0.283740953504012"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Male","560","0.213425036294449","0.196859446561791","0.229990626027106"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Female","496","0.24206510947557","0.223381448446757","0.260748770504382"
"6 on scale 1-7","2010","(2b) intermediate general qualification","Male","54","0.417897650641701","0.341474886698138","0.494320414585265"
"6 on scale 1-7","2010","(2b) intermediate general qualification","Female","56","0.199467368209096","0.149328026646555","0.249606709771638"
"6 on scale 1-7","2010","(2a) intermediate vocational","Male","480","0.278205338185891","0.257076978368171","0.29933369800361"
"6 on scale 1-7","2010","(2a) intermediate vocational","Female","605","0.248177188806169","0.23070538579816","0.265648991814179"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","115","0.399704822413546","0.34500009554234","0.454409549284752"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","97","0.249303238419565","0.203587567175111","0.295018909664019"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","165","0.296624321147335","0.258450661366067","0.334797980928604"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","218","0.308675996974694","0.274839622119495","0.342512371829892"
"6 on scale 1-7","2010","(3a) lower tertiary education","Male","248","0.319343085586756","0.287156607410574","0.351529563762938"
"6 on scale 1-7","2010","(3a) lower tertiary education","Female","177","0.224135704171795","0.193177190115992","0.255094218227598"
"6 on scale 1-7","2010","(3b) higher tertiary education","Male","411","0.322973900119572","0.297123523676427","0.348824276562718"
"6 on scale 1-7","2010","(3b) higher tertiary education","Female","303","0.297887868818195","0.270485642473732","0.325290095162657"
"7 Strongly agree","2010","(0) in school","Male","81","0.544622407432609","0.46622245067949","0.623022364185729"
"7 Strongly agree","2010","(0) in school","Female","60","0.500761496968147","0.409772558762229","0.591750435174065"
"7 Strongly agree","2010","(1a) inadequately completed","Male","34","0.652187816228934","0.534579900731167","0.7697957317267"
"7 Strongly agree","2010","(1a) inadequately completed","Female","44","0.587017318800884","0.479792095694842","0.694242541906926"
"7 Strongly agree","2010","(1b) general elementary school","Male","185","0.543761859827875","0.491655024420853","0.595868695234897"
"7 Strongly agree","2010","(1b) general elementary school","Female","511","0.55308221243386","0.52067269671729","0.585491728150429"
"7 Strongly agree","2010","(1c) basic vocational qualification","Male","1401","0.626007632738254","0.606444637755235","0.645570627721274"
"7 Strongly agree","2010","(1c) basic vocational qualification","Female","1247","0.619934428955554","0.598761444696307","0.6411074132148"
"7 Strongly agree","2010","(2b) intermediate general qualification","Male","86","0.435138888171095","0.358319138640565","0.511958637701626"
"7 Strongly agree","2010","(2b) intermediate general qualification","Female","161","0.687136047566519","0.628958915550284","0.745313179582754"
"7 Strongly agree","2010","(2a) intermediate vocational","Male","1021","0.600436641429002","0.577342456297324","0.62353082656068"
"7 Strongly agree","2010","(2a) intermediate vocational","Female","1465","0.639840234880398","0.620423222163243","0.659257247597552"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Male","155","0.512215876789978","0.456392888539038","0.568038865040917"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Female","211","0.651555378552995","0.601203993741354","0.701906763364635"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Male","319","0.546035930667625","0.504426852223328","0.587645009111921"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Female","435","0.594712978004471","0.55875240225967","0.630673553749272"
"7 Strongly agree","2010","(3a) lower tertiary education","Male","482","0.574550688829749","0.540418144937777","0.60868323272172"
"7 Strongly agree","2010","(3a) lower tertiary education","Female","454","0.700209031423089","0.666195256884993","0.734222805961186"
"7 Strongly agree","2010","(3b) higher tertiary education","Male","710","0.555930678653653","0.528463366817707","0.583397990489599"
"7 Strongly agree","2010","(3b) higher tertiary education","Female","649","0.602606113268165","0.573284790430057","0.631927436106274"
"1 Strongly disagree","2011","(0) in school","Male","","","",""
"1 Strongly disagree","2011","(0) in school","Female","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2011","(0) in school","Male","","","",""
"2 on scale 1-7 ","2011","(0) in school","Female","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2011","(0) in school","Male","","","",""
"3 on scale 1-7 ","2011","(0) in school","Female","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2011","(0) in school","Male","","","",""
"4 on scale 1-7","2011","(0) in school","Female","","","",""
"4 on scale 1-7","2011","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2011","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2011","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2011","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2011","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2011","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2011","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2011","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2011","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2011","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2011","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2011","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2011","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2011","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2011","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2011","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2011","(0) in school","Male","","","",""
"5 on scale 1-7","2011","(0) in school","Female","","","",""
"5 on scale 1-7","2011","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2011","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2011","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2011","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2011","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2011","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2011","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2011","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2011","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2011","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2011","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2011","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2011","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2011","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2011","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2011","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2011","(0) in school","Male","","","",""
"6 on scale 1-7","2011","(0) in school","Female","","","",""
"6 on scale 1-7","2011","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2011","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2011","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2011","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2011","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2011","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2011","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2011","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2011","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2011","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2011","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2011","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2011","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2011","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2011","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2011","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2011","(0) in school","Male","","","",""
"7 Strongly agree","2011","(0) in school","Female","","","",""
"7 Strongly agree","2011","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2011","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2011","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2011","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2011","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2011","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2011","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2011","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2011","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2011","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2011","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2011","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2011","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2011","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2011","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2011","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2012","(0) in school","Male","","","",""
"1 Strongly disagree","2012","(0) in school","Female","","","",""
"1 Strongly disagree","2012","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2012","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2012","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2012","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2012","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2012","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2012","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2012","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2012","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2012","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2012","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2012","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2012","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2012","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2012","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2012","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2012","(0) in school","Male","","","",""
"2 on scale 1-7 ","2012","(0) in school","Female","","","",""
"2 on scale 1-7 ","2012","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2012","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2012","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2012","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2012","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2012","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2012","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2012","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2012","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2012","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2012","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2012","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2012","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2012","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2012","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2012","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2012","(0) in school","Male","","","",""
"3 on scale 1-7 ","2012","(0) in school","Female","","","",""
"3 on scale 1-7 ","2012","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2012","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2012","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2012","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2012","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2012","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2012","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2012","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2012","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2012","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2012","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2012","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2012","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2012","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2012","(0) in school","Male","","","",""
"4 on scale 1-7","2012","(0) in school","Female","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2012","(0) in school","Male","","","",""
"5 on scale 1-7","2012","(0) in school","Female","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2012","(0) in school","Male","","","",""
"6 on scale 1-7","2012","(0) in school","Female","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2012","(0) in school","Male","","","",""
"7 Strongly agree","2012","(0) in school","Female","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2012","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2012","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2013","(0) in school","Male","","","",""
"1 Strongly disagree","2013","(0) in school","Female","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","Male","","","",""
