"plh0206i01","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","Other degree","West Germany","14","","",""
"3 on scale 1-7 ","2016","Other degree","East Germany","2","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","West Germany","3","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","East Germany","2","","",""
"4 on scale 1-7","2016","lower secondary degree","West Germany","1","","",""
"4 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2016","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2016","college entrance qualification","West Germany","1","","",""
"4 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2016","Other degree","West Germany","19","","",""
"4 on scale 1-7","2016","Other degree","East Germany","9","","",""
"4 on scale 1-7","2016","no degree/no degree yet","West Germany","13","","",""
"4 on scale 1-7","2016","no degree/no degree yet","East Germany","7","","",""
"5 on scale 1-7","2016","lower secondary degree","West Germany","2","","",""
"5 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2016","secondary school degree","West Germany","1","","",""
"5 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2016","Other degree","West Germany","41","0.0586159419927226","0.0482138146259439","0.0690180693595012"
"5 on scale 1-7","2016","Other degree","East Germany","8","","",""
"5 on scale 1-7","2016","no degree/no degree yet","West Germany","38","0.0896123024792548","0.0741980417240135","0.105026563234496"
"5 on scale 1-7","2016","no degree/no degree yet","East Germany","4","","",""
"6 on scale 1-7","2016","lower secondary degree","West Germany","2","","",""
"6 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","West Germany","2","","",""
"6 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","West Germany","3","","",""
"6 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2016","Other degree","West Germany","108","0.150776241187444","0.134930651820794","0.166621830554095"
"6 on scale 1-7","2016","Other degree","East Germany","17","","",""
"6 on scale 1-7","2016","no degree/no degree yet","West Germany","69","0.106403543760526","0.0897627339004556","0.123044353620596"
"6 on scale 1-7","2016","no degree/no degree yet","East Germany","8","","",""
"7 Strongly agree","2016","lower secondary degree","West Germany","25","","",""
"7 Strongly agree","2016","lower secondary degree","East Germany","1","","",""
"7 Strongly agree","2016","secondary school degree","West Germany","20","","",""
"7 Strongly agree","2016","secondary school degree","East Germany","","","",""
"7 Strongly agree","2016","college entrance qualification","West Germany","19","","",""
"7 Strongly agree","2016","college entrance qualification","East Germany","4","","",""
"7 Strongly agree","2016","Other degree","West Germany","1767","0.759329409149188","0.740399109198604","0.778259709099772"
"7 Strongly agree","2016","Other degree","East Germany","373","0.869899156542183","0.83733568684076","0.902462626243607"
"7 Strongly agree","2016","no degree/no degree yet","West Germany","1179","0.725797453404666","0.701722294892648","0.749872611916683"
"7 Strongly agree","2016","no degree/no degree yet","East Germany","255","0.837388441546813","0.794319646260391","0.880457236833235"
"1 Strongly disagree","2017","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2017","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2017","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2017","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2017","Other degree","West Germany","6","","",""
"1 Strongly disagree","2017","Other degree","East Germany","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","West Germany","2","","",""
"1 Strongly disagree","2017","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","Other degree","West Germany","1","","",""
"2 on scale 1-7 ","2017","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","West Germany","1","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","Other degree","West Germany","2","","",""
"3 on scale 1-7 ","2017","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","West Germany","3","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2017","college entrance qualification","West Germany","1","","",""
"4 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2017","Other degree","West Germany","10","","",""
"4 on scale 1-7","2017","Other degree","East Germany","1","","",""
"4 on scale 1-7","2017","no degree/no degree yet","West Germany","12","","",""
"4 on scale 1-7","2017","no degree/no degree yet","East Germany","1","","",""
"5 on scale 1-7","2017","lower secondary degree","West Germany","2","","",""
"5 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","West Germany","1","","",""
"5 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2017","Other degree","West Germany","20","","",""
"5 on scale 1-7","2017","Other degree","East Germany","3","","",""
"5 on scale 1-7","2017","no degree/no degree yet","West Germany","36","0.035244811832658","0.0245640677998425","0.0459255558654734"
"5 on scale 1-7","2017","no degree/no degree yet","East Germany","2","","",""
"6 on scale 1-7","2017","lower secondary degree","West Germany","1","","",""
"6 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2017","Other degree","West Germany","104","0.0907171398953618","0.0751644103354304","0.106269869455293"
"6 on scale 1-7","2017","Other degree","East Germany","7","","",""
"6 on scale 1-7","2017","no degree/no degree yet","West Germany","92","0.0762552948387765","0.0608823761174272","0.0916282135601259"
"6 on scale 1-7","2017","no degree/no degree yet","East Germany","8","","",""
"7 Strongly agree","2017","lower secondary degree","West Germany","14","","",""
"7 Strongly agree","2017","lower secondary degree","East Germany","1","","",""
"7 Strongly agree","2017","secondary school degree","West Germany","5","","",""
"7 Strongly agree","2017","secondary school degree","East Germany","1","","",""
"7 Strongly agree","2017","college entrance qualification","West Germany","8","","",""
"7 Strongly agree","2017","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2017","Other degree","West Germany","1167","0.872004282746087","0.853912995412471","0.890095570079702"
"7 Strongly agree","2017","Other degree","East Germany","124","0.921086896624336","0.875608403093068","0.966565390155604"
"7 Strongly agree","2017","no degree/no degree yet","West Germany","999","0.867348675261879","0.847701595730665","0.886995754793093"
"7 Strongly agree","2017","no degree/no degree yet","East Germany","95","0.908323320453954","0.853388864452797","0.963257776455111"
"1 Strongly disagree","2018","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2018","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2018","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2018","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2018","Other degree","West Germany","","","",""
"1 Strongly disagree","2018","Other degree","East Germany","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","West Germany","1","","",""
"1 Strongly disagree","2018","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","West Germany","1","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","West Germany","1","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","West Germany","1","","",""
"4 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2018","Other degree","West Germany","","","",""
"4 on scale 1-7","2018","Other degree","East Germany","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2018","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2018","Other degree","West Germany","7","","",""
"5 on scale 1-7","2018","Other degree","East Germany","1","","",""
"5 on scale 1-7","2018","no degree/no degree yet","West Germany","5","","",""
"5 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2018","lower secondary degree","West Germany","1","","",""
"6 on scale 1-7","2018","lower secondary degree","East Germany","1","","",""
"6 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","West Germany","1","","",""
"6 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2018","Other degree","West Germany","11","","",""
"6 on scale 1-7","2018","Other degree","East Germany","5","","",""
"6 on scale 1-7","2018","no degree/no degree yet","West Germany","16","","",""
"6 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","West Germany","12","","",""
"7 Strongly agree","2018","lower secondary degree","East Germany","1","","",""
"7 Strongly agree","2018","secondary school degree","West Germany","4","","",""
"7 Strongly agree","2018","secondary school degree","East Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","West Germany","2","","",""
"7 Strongly agree","2018","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2018","Other degree","West Germany","134","0.905542834413735","0.859048690997059","0.95203697783041"
"7 Strongly agree","2018","Other degree","East Germany","24","","",""
"7 Strongly agree","2018","no degree/no degree yet","West Germany","139","0.830624379373429","0.773042998512661","0.888205760234197"
"7 Strongly agree","2018","no degree/no degree yet","East Germany","12","","",""
"1 Strongly disagree","2019","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2019","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2019","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2019","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2019","Other degree","West Germany","","","",""
"1 Strongly disagree","2019","Other degree","East Germany","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","West Germany","1","","",""
"1 Strongly disagree","2019","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","West Germany","1","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2019","Other degree","West Germany","1","","",""
"4 on scale 1-7","2019","Other degree","East Germany","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","West Germany","4","","",""
"4 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2019","Other degree","West Germany","3","","",""
"5 on scale 1-7","2019","Other degree","East Germany","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","West Germany","8","","",""
"5 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2019","Other degree","West Germany","11","","",""
"6 on scale 1-7","2019","Other degree","East Germany","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","West Germany","17","","",""
"6 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2019","lower secondary degree","West Germany","6","","",""
"7 Strongly agree","2019","lower secondary degree","East Germany","1","","",""
"7 Strongly agree","2019","secondary school degree","West Germany","5","","",""
"7 Strongly agree","2019","secondary school degree","East Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","West Germany","1","","",""
"7 Strongly agree","2019","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2019","Other degree","West Germany","69","0.891292218184032","0.82472677583441","0.957857660533653"
"7 Strongly agree","2019","Other degree","East Germany","5","","",""
"7 Strongly agree","2019","no degree/no degree yet","West Germany","97","0.776168471456087","0.703961066853056","0.848375876059118"
"7 Strongly agree","2019","no degree/no degree yet","East Germany","12","","",""
