"plh0206i01","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","Not Employed","no degree/no degree yet","5","","",""
"2 on scale 1-7 ","2016","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Employed","Other degree","","","",""
"2 on scale 1-7 ","2016","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Not Employed","lower secondary degree","1","","",""
"3 on scale 1-7 ","2016","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Not Employed","Other degree","16","","",""
"3 on scale 1-7 ","2016","Not Employed","no degree/no degree yet","5","","",""
"3 on scale 1-7 ","2016","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Employed","Other degree","","","",""
"3 on scale 1-7 ","2016","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","Not Employed","lower secondary degree","1","","",""
"4 on scale 1-7","2016","Not Employed","secondary school degree","1","","",""
"4 on scale 1-7","2016","Not Employed","college entrance qualification","1","","",""
"4 on scale 1-7","2016","Not Employed","Other degree","28","","",""
"4 on scale 1-7","2016","Not Employed","no degree/no degree yet","20","","",""
"4 on scale 1-7","2016","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2016","Employed","secondary school degree","","","",""
"4 on scale 1-7","2016","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2016","Employed","Other degree","","","",""
"4 on scale 1-7","2016","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","Not Employed","lower secondary degree","2","","",""
"5 on scale 1-7","2016","Not Employed","secondary school degree","1","","",""
"5 on scale 1-7","2016","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2016","Not Employed","Other degree","49","0.0546530284733869","0.0454786019786268","0.063827454968147"
"5 on scale 1-7","2016","Not Employed","no degree/no degree yet","41","0.0768407504307787","0.0637740552802064","0.089907445581351"
"5 on scale 1-7","2016","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2016","Employed","secondary school degree","","","",""
"5 on scale 1-7","2016","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2016","Employed","Other degree","","","",""
"5 on scale 1-7","2016","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","Not Employed","lower secondary degree","2","","",""
"6 on scale 1-7","2016","Not Employed","secondary school degree","2","","",""
"6 on scale 1-7","2016","Not Employed","college entrance qualification","3","","",""
"6 on scale 1-7","2016","Not Employed","Other degree","125","0.136344999950665","0.122494484230777","0.150195515670552"
"6 on scale 1-7","2016","Not Employed","no degree/no degree yet","77","0.0960243890336104","0.0815699653474837","0.110478812719737"
"6 on scale 1-7","2016","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2016","Employed","secondary school degree","","","",""
"6 on scale 1-7","2016","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2016","Employed","Other degree","","","",""
"6 on scale 1-7","2016","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2016","Not Employed","lower secondary degree","25","","",""
"7 Strongly agree","2016","Not Employed","secondary school degree","20","","",""
"7 Strongly agree","2016","Not Employed","college entrance qualification","23","","",""
"7 Strongly agree","2016","Not Employed","Other degree","2129","0.775278943884532","0.758431769597707","0.792126118171357"
"7 Strongly agree","2016","Not Employed","no degree/no degree yet","1430","0.743424422403555","0.721997602604205","0.764851242202905"
"7 Strongly agree","2016","Employed","lower secondary degree","","","",""
"7 Strongly agree","2016","Employed","secondary school degree","","","",""
"7 Strongly agree","2016","Employed","college entrance qualification","","","",""
"7 Strongly agree","2016","Employed","Other degree","","","",""
"7 Strongly agree","2016","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2017","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2017","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2017","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2017","Not Employed","Other degree","6","","",""
"1 Strongly disagree","2017","Not Employed","no degree/no degree yet","2","","",""
"1 Strongly disagree","2017","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2017","Employed","secondary school degree","","","",""
"1 Strongly disagree","2017","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2017","Employed","Other degree","","","",""
"1 Strongly disagree","2017","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2017","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2017","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2017","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2017","Not Employed","Other degree","1","","",""
"2 on scale 1-7 ","2017","Not Employed","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2017","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2017","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2017","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2017","Employed","Other degree","","","",""
"2 on scale 1-7 ","2017","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2017","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2017","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2017","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2017","Not Employed","Other degree","2","","",""
"3 on scale 1-7 ","2017","Not Employed","no degree/no degree yet","3","","",""
"3 on scale 1-7 ","2017","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2017","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2017","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2017","Employed","Other degree","","","",""
"3 on scale 1-7 ","2017","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2017","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2017","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2017","Not Employed","college entrance qualification","1","","",""
"4 on scale 1-7","2017","Not Employed","Other degree","11","","",""
"4 on scale 1-7","2017","Not Employed","no degree/no degree yet","13","","",""
"4 on scale 1-7","2017","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2017","Employed","secondary school degree","","","",""
"4 on scale 1-7","2017","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2017","Employed","Other degree","","","",""
"4 on scale 1-7","2017","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2017","Not Employed","lower secondary degree","2","","",""
"5 on scale 1-7","2017","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2017","Not Employed","college entrance qualification","1","","",""
"5 on scale 1-7","2017","Not Employed","Other degree","23","","",""
"5 on scale 1-7","2017","Not Employed","no degree/no degree yet","38","0.0326950477331715","0.0228403767377277","0.0425497187286152"
"5 on scale 1-7","2017","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2017","Employed","secondary school degree","","","",""
"5 on scale 1-7","2017","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2017","Employed","Other degree","","","",""
"5 on scale 1-7","2017","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2017","Not Employed","lower secondary degree","1","","",""
"6 on scale 1-7","2017","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2017","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2017","Not Employed","Other degree","111","0.0853000553247127","0.0708978781160602","0.0997022325333653"
"6 on scale 1-7","2017","Not Employed","no degree/no degree yet","100","0.0759037494448921","0.0612276834857266","0.0905798154040576"
"6 on scale 1-7","2017","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2017","Employed","secondary school degree","","","",""
"6 on scale 1-7","2017","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2017","Employed","Other degree","","","",""
"6 on scale 1-7","2017","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2017","Not Employed","lower secondary degree","15","","",""
"7 Strongly agree","2017","Not Employed","secondary school degree","6","","",""
"7 Strongly agree","2017","Not Employed","college entrance qualification","8","","",""
"7 Strongly agree","2017","Not Employed","Other degree","1291","0.877802192688071","0.860915515368901","0.894688870007241"
"7 Strongly agree","2017","Not Employed","no degree/no degree yet","1094","0.872299166494287","0.85380439240348","0.890793940585093"
"7 Strongly agree","2017","Employed","lower secondary degree","","","",""
"7 Strongly agree","2017","Employed","secondary school degree","","","",""
"7 Strongly agree","2017","Employed","college entrance qualification","","","",""
"7 Strongly agree","2017","Employed","Other degree","","","",""
"7 Strongly agree","2017","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2018","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2018","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2018","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2018","Not Employed","Other degree","","","",""
"1 Strongly disagree","2018","Not Employed","no degree/no degree yet","1","","",""
"1 Strongly disagree","2018","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2018","Employed","secondary school degree","","","",""
"1 Strongly disagree","2018","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2018","Employed","Other degree","","","",""
"1 Strongly disagree","2018","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2018","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2018","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2018","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2018","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2018","Not Employed","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2018","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2018","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2018","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2018","Employed","Other degree","","","",""
"2 on scale 1-7 ","2018","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2018","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2018","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2018","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2018","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2018","Not Employed","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2018","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2018","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2018","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2018","Employed","Other degree","","","",""
"3 on scale 1-7 ","2018","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2018","Not Employed","lower secondary degree","1","","",""
"4 on scale 1-7","2018","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2018","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2018","Not Employed","Other degree","","","",""
"4 on scale 1-7","2018","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2018","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2018","Employed","secondary school degree","","","",""
"4 on scale 1-7","2018","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2018","Employed","Other degree","","","",""
"4 on scale 1-7","2018","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2018","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2018","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2018","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2018","Not Employed","Other degree","8","","",""
"5 on scale 1-7","2018","Not Employed","no degree/no degree yet","5","","",""
"5 on scale 1-7","2018","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2018","Employed","secondary school degree","","","",""
"5 on scale 1-7","2018","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2018","Employed","Other degree","","","",""
"5 on scale 1-7","2018","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2018","Not Employed","lower secondary degree","2","","",""
"6 on scale 1-7","2018","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2018","Not Employed","college entrance qualification","1","","",""
"6 on scale 1-7","2018","Not Employed","Other degree","16","","",""
"6 on scale 1-7","2018","Not Employed","no degree/no degree yet","16","","",""
"6 on scale 1-7","2018","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2018","Employed","secondary school degree","","","",""
"6 on scale 1-7","2018","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2018","Employed","Other degree","","","",""
"6 on scale 1-7","2018","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2018","Not Employed","lower secondary degree","13","","",""
"7 Strongly agree","2018","Not Employed","secondary school degree","4","","",""
"7 Strongly agree","2018","Not Employed","college entrance qualification","2","","",""
"7 Strongly agree","2018","Not Employed","Other degree","158","0.889813466102858","0.844322396851033","0.935304535354683"
"7 Strongly agree","2018","Not Employed","no degree/no degree yet","151","0.843483622300313","0.78965078279011","0.897316461810516"
"7 Strongly agree","2018","Employed","lower secondary degree","","","",""
"7 Strongly agree","2018","Employed","secondary school degree","","","",""
"7 Strongly agree","2018","Employed","college entrance qualification","","","",""
"7 Strongly agree","2018","Employed","Other degree","","","",""
"7 Strongly agree","2018","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2019","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2019","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2019","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2019","Not Employed","Other degree","","","",""
"1 Strongly disagree","2019","Not Employed","no degree/no degree yet","1","","",""
"1 Strongly disagree","2019","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2019","Employed","secondary school degree","","","",""
"1 Strongly disagree","2019","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2019","Employed","Other degree","","","",""
"1 Strongly disagree","2019","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2019","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2019","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2019","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2019","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2019","Not Employed","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2019","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2019","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2019","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2019","Employed","Other degree","","","",""
"2 on scale 1-7 ","2019","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2019","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2019","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2019","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2019","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2019","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2019","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2019","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2019","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2019","Employed","Other degree","","","",""
"3 on scale 1-7 ","2019","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2019","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2019","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2019","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2019","Not Employed","Other degree","1","","",""
"4 on scale 1-7","2019","Not Employed","no degree/no degree yet","4","","",""
"4 on scale 1-7","2019","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2019","Employed","secondary school degree","","","",""
"4 on scale 1-7","2019","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2019","Employed","Other degree","","","",""
"4 on scale 1-7","2019","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2019","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2019","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2019","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2019","Not Employed","Other degree","3","","",""
"5 on scale 1-7","2019","Not Employed","no degree/no degree yet","8","","",""
"5 on scale 1-7","2019","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2019","Employed","secondary school degree","","","",""
"5 on scale 1-7","2019","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2019","Employed","Other degree","","","",""
"5 on scale 1-7","2019","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2019","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2019","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2019","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2019","Not Employed","Other degree","11","","",""
"6 on scale 1-7","2019","Not Employed","no degree/no degree yet","17","","",""
"6 on scale 1-7","2019","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2019","Employed","secondary school degree","","","",""
"6 on scale 1-7","2019","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2019","Employed","Other degree","","","",""
"6 on scale 1-7","2019","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2019","Not Employed","lower secondary degree","7","","",""
"7 Strongly agree","2019","Not Employed","secondary school degree","5","","",""
"7 Strongly agree","2019","Not Employed","college entrance qualification","1","","",""
"7 Strongly agree","2019","Not Employed","Other degree","74","0.899914187142082","0.837563693345659","0.962264680938504"
"7 Strongly agree","2019","Not Employed","no degree/no degree yet","109","0.793496953974408","0.726443687960699","0.860550219988116"
"7 Strongly agree","2019","Employed","lower secondary degree","","","",""
"7 Strongly agree","2019","Employed","secondary school degree","","","",""
"7 Strongly agree","2019","Employed","college entrance qualification","","","",""
"7 Strongly agree","2019","Employed","Other degree","","","",""
"7 Strongly agree","2019","Employed","no degree/no degree yet","","","",""
