"plh0206i01","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2017","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2017","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2017","Not Working","direct migration background","26","","","","4"
"4 on scale 1-7","2017","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2017","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2017","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2017","Full Time","no migration background","","","","","4"
"5 on scale 1-7","2017","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2017","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2017","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2017","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2017","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2017","Not Working","direct migration background","69","0.0291897127704553","0.0230395757473554","0.0353398497935551","5"
"5 on scale 1-7","2017","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2017","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2017","Not Working","direct migration background","225","0.0802397426089746","0.0703146451585966","0.0901648400593526","6"
"6 on scale 1-7","2017","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2017","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2017","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2017","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Part Time","no migration background","","","","","6"
"7 Strongly agree","2017","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2017","Not Working","no migration background","","","","","7"
"7 Strongly agree","2017","Not Working","direct migration background","2542","0.874425691768422","0.862319304898636","0.886532078638207","7"
"7 Strongly agree","2017","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2017","Full Time","no migration background","","","","","7"
"7 Strongly agree","2017","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2017","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2017","Part Time","no migration background","","","","","7"
"7 Strongly agree","2017","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2018","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2018","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2018","Not Working","direct migration background","1","","","","1"
"1 Strongly disagree","2018","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2018","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2018","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2018","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Working","direct migration background","1","","","","2"
"3 on scale 1-7 ","2018","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Working","direct migration background","1","","","","3"
"3 on scale 1-7 ","2018","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2018","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2018","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2018","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2018","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2018","Not Working","direct migration background","1","","","","4"
"4 on scale 1-7","2018","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Full Time","no migration background","","","","","4"
"5 on scale 1-7","2018","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2018","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2018","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2018","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2018","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2018","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Not Working","direct migration background","13","","","","5"
"5 on scale 1-7","2018","Not Working","indirect migration background","","","","","5"
"6 on scale 1-7","2018","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2018","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2018","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2018","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2018","Not Working","direct migration background","39","0.0757477997841048","0.0505328466569394","0.10096275291127","6"
"6 on scale 1-7","2018","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Part Time","no migration background","","","","","6"
"6 on scale 1-7","2018","Not Working","indirect migration background","","","","","6"
"7 Strongly agree","2018","Full Time","no migration background","","","","","7"
"7 Strongly agree","2018","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2018","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2018","Part Time","no migration background","","","","","7"
"7 Strongly agree","2018","Part Time","direct migration background","","","","","7"
"7 Strongly agree","2018","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2018","Not Working","no migration background","","","","","7"
"7 Strongly agree","2018","Not Working","direct migration background","367","0.881392144626848","0.850580191982053","0.912204097271643","7"
"7 Strongly agree","2018","Not Working","indirect migration background","","","","","7"
"1 Strongly disagree","2019","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2019","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2019","Not Working","direct migration background","1","","","","1"
"1 Strongly disagree","2019","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2019","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2019","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2019","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Working","direct migration background","1","","","","2"
"2 on scale 1-7 ","2019","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2019","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Part Time","indirect migration background","","","","","3"
"4 on scale 1-7","2019","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2019","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2019","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2019","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2019","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2019","Not Working","direct migration background","5","","","","4"
"5 on scale 1-7","2019","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2019","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2019","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2019","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2019","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2019","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Not Working","direct migration background","11","","","","5"
"6 on scale 1-7","2019","Not Working","direct migration background","32","0.0758764921885718","0.0448048203941153","0.106948163983028","6"
"6 on scale 1-7","2019","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2019","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2019","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2019","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2019","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Part Time","no migration background","","","","","6"
"7 Strongly agree","2019","Full Time","no migration background","","","","","7"
"7 Strongly agree","2019","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2019","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2019","Part Time","no migration background","","","","","7"
"7 Strongly agree","2019","Part Time","direct migration background","","","","","7"
"7 Strongly agree","2019","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2019","Not Working","no migration background","","","","","7"
"7 Strongly agree","2019","Not Working","direct migration background","229","0.861119377113134","0.820540642677505","0.901698111548763","7"
"7 Strongly agree","2019","Not Working","indirect migration background","","","","","7"
