"plh0206i01","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2013","higher education","Urban Area","","","",""
"4 on scale 1-7","2013","higher education","Rural Area","","","",""
"5 on scale 1-7","2013","in school","Urban Area","","","",""
"5 on scale 1-7","2013","in school","Rural Area","","","",""
"5 on scale 1-7","2013","inadequately","Urban Area","","","",""
"5 on scale 1-7","2013","inadequately","Rural Area","","","",""
"5 on scale 1-7","2013","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2013","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2013","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2013","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2013","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2013","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2013","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2013","higher education","Urban Area","","","",""
"5 on scale 1-7","2013","higher education","Rural Area","","","",""
"6 on scale 1-7","2013","in school","Urban Area","","","",""
"6 on scale 1-7","2013","in school","Rural Area","","","",""
"6 on scale 1-7","2013","inadequately","Urban Area","","","",""
"6 on scale 1-7","2013","inadequately","Rural Area","","","",""
"6 on scale 1-7","2013","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2013","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2013","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2013","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2013","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2013","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2013","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2013","higher education","Urban Area","","","",""
"6 on scale 1-7","2013","higher education","Rural Area","","","",""
"7 Strongly agree","2013","in school","Urban Area","","","",""
"7 Strongly agree","2013","in school","Rural Area","","","",""
"7 Strongly agree","2013","inadequately","Urban Area","","","",""
"7 Strongly agree","2013","inadequately","Rural Area","","","",""
"7 Strongly agree","2013","general elemantary","Urban Area","","","",""
"7 Strongly agree","2013","general elemantary","Rural Area","","","",""
"7 Strongly agree","2013","middle vocational","Urban Area","","","",""
"7 Strongly agree","2013","middle vocational","Rural Area","","","",""
"7 Strongly agree","2013","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2013","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2013","higher vocational","Urban Area","","","",""
"7 Strongly agree","2013","higher vocational","Rural Area","","","",""
"7 Strongly agree","2013","higher education","Urban Area","","","",""
"7 Strongly agree","2013","higher education","Rural Area","","","",""
"1 Strongly disagree","2014","in school","Urban Area","","","",""
"1 Strongly disagree","2014","in school","Rural Area","","","",""
"1 Strongly disagree","2014","inadequately","Urban Area","","","",""
"1 Strongly disagree","2014","inadequately","Rural Area","","","",""
"1 Strongly disagree","2014","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2014","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2014","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2014","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2014","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2014","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2014","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2014","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2014","higher education","Urban Area","","","",""
"1 Strongly disagree","2014","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2014","in school","Urban Area","","","",""
"2 on scale 1-7 ","2014","in school","Rural Area","","","",""
"2 on scale 1-7 ","2014","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2014","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2014","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2014","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2014","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2014","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2014","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2014","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2014","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2014","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2014","in school","Urban Area","","","",""
"3 on scale 1-7 ","2014","in school","Rural Area","","","",""
"3 on scale 1-7 ","2014","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2014","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2014","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2014","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2014","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2014","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2014","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2014","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2014","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2014","higher education","Rural Area","","","",""
"4 on scale 1-7","2014","in school","Urban Area","","","",""
"4 on scale 1-7","2014","in school","Rural Area","","","",""
"4 on scale 1-7","2014","inadequately","Urban Area","","","",""
"4 on scale 1-7","2014","inadequately","Rural Area","","","",""
"4 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2014","higher education","Urban Area","","","",""
"4 on scale 1-7","2014","higher education","Rural Area","","","",""
"5 on scale 1-7","2014","in school","Urban Area","","","",""
"5 on scale 1-7","2014","in school","Rural Area","","","",""
"5 on scale 1-7","2014","inadequately","Urban Area","","","",""
"5 on scale 1-7","2014","inadequately","Rural Area","","","",""
"5 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2014","higher education","Urban Area","","","",""
"5 on scale 1-7","2014","higher education","Rural Area","","","",""
"6 on scale 1-7","2014","in school","Urban Area","","","",""
"6 on scale 1-7","2014","in school","Rural Area","","","",""
"6 on scale 1-7","2014","inadequately","Urban Area","","","",""
"6 on scale 1-7","2014","inadequately","Rural Area","","","",""
"6 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2014","higher education","Urban Area","","","",""
"6 on scale 1-7","2014","higher education","Rural Area","","","",""
"7 Strongly agree","2014","in school","Urban Area","","","",""
"7 Strongly agree","2014","in school","Rural Area","","","",""
"7 Strongly agree","2014","inadequately","Urban Area","","","",""
"7 Strongly agree","2014","inadequately","Rural Area","","","",""
"7 Strongly agree","2014","general elemantary","Urban Area","","","",""
"7 Strongly agree","2014","general elemantary","Rural Area","","","",""
"7 Strongly agree","2014","middle vocational","Urban Area","","","",""
"7 Strongly agree","2014","middle vocational","Rural Area","","","",""
"7 Strongly agree","2014","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2014","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2014","higher vocational","Urban Area","","","",""
"7 Strongly agree","2014","higher vocational","Rural Area","","","",""
"7 Strongly agree","2014","higher education","Urban Area","","","",""
"7 Strongly agree","2014","higher education","Rural Area","","","",""
"1 Strongly disagree","2015","in school","Urban Area","1","","",""
"1 Strongly disagree","2015","in school","Rural Area","","","",""
"1 Strongly disagree","2015","inadequately","Urban Area","4","","",""
"1 Strongly disagree","2015","inadequately","Rural Area","1","","",""
"1 Strongly disagree","2015","general elemantary","Urban Area","10","","",""
"1 Strongly disagree","2015","general elemantary","Rural Area","6","","",""
"1 Strongly disagree","2015","middle vocational","Urban Area","23","","",""
"1 Strongly disagree","2015","middle vocational","Rural Area","15","","",""
"1 Strongly disagree","2015","vocational + Abi","Urban Area","4","","",""
"1 Strongly disagree","2015","vocational + Abi","Rural Area","3","","",""
"1 Strongly disagree","2015","higher vocational","Urban Area","3","","",""
"1 Strongly disagree","2015","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2015","higher education","Urban Area","13","","",""
"1 Strongly disagree","2015","higher education","Rural Area","5","","",""
"2 on scale 1-7 ","2015","in school","Urban Area","","","",""
"2 on scale 1-7 ","2015","in school","Rural Area","","","",""
"2 on scale 1-7 ","2015","inadequately","Urban Area","2","","",""
"2 on scale 1-7 ","2015","inadequately","Rural Area","3","","",""
"2 on scale 1-7 ","2015","general elemantary","Urban Area","18","","",""
"2 on scale 1-7 ","2015","general elemantary","Rural Area","8","","",""
"2 on scale 1-7 ","2015","middle vocational","Urban Area","33","0.00440949038592316","0.00290241687653445","0.00591656389531187"
"2 on scale 1-7 ","2015","middle vocational","Rural Area","13","","",""
"2 on scale 1-7 ","2015","vocational + Abi","Urban Area","8","","",""
"2 on scale 1-7 ","2015","vocational + Abi","Rural Area","2","","",""
"2 on scale 1-7 ","2015","higher vocational","Urban Area","6","","",""
"2 on scale 1-7 ","2015","higher vocational","Rural Area","1","","",""
"2 on scale 1-7 ","2015","higher education","Urban Area","27","","",""
"2 on scale 1-7 ","2015","higher education","Rural Area","3","","",""
"3 on scale 1-7 ","2015","in school","Urban Area","2","","",""
"3 on scale 1-7 ","2015","in school","Rural Area","2","","",""
"3 on scale 1-7 ","2015","inadequately","Urban Area","7","","",""
"3 on scale 1-7 ","2015","inadequately","Rural Area","2","","",""
"3 on scale 1-7 ","2015","general elemantary","Urban Area","20","","",""
"3 on scale 1-7 ","2015","general elemantary","Rural Area","13","","",""
"3 on scale 1-7 ","2015","middle vocational","Urban Area","63","0.00724611360610957","0.00531693148086567","0.00917529573135347"
"3 on scale 1-7 ","2015","middle vocational","Rural Area","34","0.0064857500345247","0.00420438741309011","0.0087671126559593"
"3 on scale 1-7 ","2015","vocational + Abi","Urban Area","12","","",""
"3 on scale 1-7 ","2015","vocational + Abi","Rural Area","2","","",""
"3 on scale 1-7 ","2015","higher vocational","Urban Area","6","","",""
"3 on scale 1-7 ","2015","higher vocational","Rural Area","3","","",""
"3 on scale 1-7 ","2015","higher education","Urban Area","28","","",""
"3 on scale 1-7 ","2015","higher education","Rural Area","14","","",""
"4 on scale 1-7","2015","in school","Urban Area","7","","",""
"4 on scale 1-7","2015","in school","Rural Area","4","","",""
"4 on scale 1-7","2015","inadequately","Urban Area","18","","",""
"4 on scale 1-7","2015","inadequately","Rural Area","11","","",""
"4 on scale 1-7","2015","general elemantary","Urban Area","88","0.039642277725532","0.0310152214699746","0.0482693339810894"
"4 on scale 1-7","2015","general elemantary","Rural Area","41","0.0349774031430681","0.0234393871839076","0.0465154191022286"
"4 on scale 1-7","2015","middle vocational","Urban Area","200","0.0243236559393674","0.0208196311049635","0.0278276807737712"
"4 on scale 1-7","2015","middle vocational","Rural Area","158","0.0324944197268876","0.0274552579598842","0.037533581493891"
"4 on scale 1-7","2015","vocational + Abi","Urban Area","51","0.0323042580623428","0.0235779298228964","0.0410305863017893"
"4 on scale 1-7","2015","vocational + Abi","Rural Area","14","","",""
"4 on scale 1-7","2015","higher vocational","Urban Area","30","0.0202337428786569","0.0111991908809952","0.0292682948763186"
"4 on scale 1-7","2015","higher vocational","Rural Area","18","","",""
"4 on scale 1-7","2015","higher education","Urban Area","109","0.021587707956024","0.0174270230107382","0.0257483929013098"
"4 on scale 1-7","2015","higher education","Rural Area","41","0.0184856148315421","0.0121437921621941","0.0248274375008901"
"5 on scale 1-7","2015","in school","Urban Area","21","","",""
"5 on scale 1-7","2015","in school","Rural Area","10","","",""
"5 on scale 1-7","2015","inadequately","Urban Area","36","0.106336170330016","0.0748404330179814","0.13783190764205"
"5 on scale 1-7","2015","inadequately","Rural Area","16","","",""
"5 on scale 1-7","2015","general elemantary","Urban Area","169","0.0937360652224147","0.0808491930138207","0.106622937431009"
"5 on scale 1-7","2015","general elemantary","Rural Area","96","0.105904545483374","0.0865796187341671","0.125229472232581"
"5 on scale 1-7","2015","middle vocational","Urban Area","591","0.0864271302531795","0.0800357227908536","0.0928185377155054"
"5 on scale 1-7","2015","middle vocational","Rural Area","435","0.0856989215162229","0.0777435683853506","0.0936542746470953"
"5 on scale 1-7","2015","vocational + Abi","Urban Area","115","0.0791375037190929","0.0658139274972079","0.0924610799409779"
"5 on scale 1-7","2015","vocational + Abi","Rural Area","40","0.0891291674347464","0.0658198010954186","0.112438533774074"
"5 on scale 1-7","2015","higher vocational","Urban Area","59","0.0562030406099877","0.0414246731169491","0.0709814081030262"
"5 on scale 1-7","2015","higher vocational","Rural Area","51","0.0846506845276405","0.0624880978733872","0.106813271181894"
"5 on scale 1-7","2015","higher education","Urban Area","338","0.0671258352582635","0.0599618118121445","0.0742898587043825"
"5 on scale 1-7","2015","higher education","Rural Area","129","0.09134110784633","0.0777772762997706","0.104904939392889"
"6 on scale 1-7","2015","in school","Urban Area","62","0.293046172178128","0.236960570658651","0.349131773697605"
"6 on scale 1-7","2015","in school","Rural Area","47","0.343278157113192","0.259708029732176","0.426848284494208"
"6 on scale 1-7","2015","inadequately","Urban Area","79","0.233307359721038","0.190095888965464","0.276518830476611"
"6 on scale 1-7","2015","inadequately","Rural Area","32","0.205089031195567","0.140474094503431","0.269703967887702"
"6 on scale 1-7","2015","general elemantary","Urban Area","460","0.246959064324539","0.227891791012461","0.266026337636616"
"6 on scale 1-7","2015","general elemantary","Rural Area","213","0.218595106931842","0.192639756668897","0.244550457194786"
"6 on scale 1-7","2015","middle vocational","Urban Area","1948","0.274586208778003","0.264434664192296","0.284737753363709"
"6 on scale 1-7","2015","middle vocational","Rural Area","1272","0.264116072864592","0.251586702637213","0.27664544309197"
"6 on scale 1-7","2015","vocational + Abi","Urban Area","400","0.285747383146979","0.263450236233211","0.308044530060747"
"6 on scale 1-7","2015","vocational + Abi","Rural Area","161","0.303628337263274","0.266011364681196","0.341245309845353"
"6 on scale 1-7","2015","higher vocational","Urban Area","277","0.308054449639756","0.278429544204309","0.337679355075203"
"6 on scale 1-7","2015","higher vocational","Rural Area","185","0.293926329757068","0.257655621746426","0.33019703776771"
"6 on scale 1-7","2015","higher education","Urban Area","1428","0.30449185980583","0.291317195249631","0.317666524362028"
"6 on scale 1-7","2015","higher education","Rural Area","544","0.32711456956629","0.305025912328713","0.349203226803868"
"7 Strongly agree","2015","in school","Urban Area","160","0.619614420289226","0.559792464020866","0.679436376557586"
"7 Strongly agree","2015","in school","Rural Area","61","0.392032927995938","0.306104166827513","0.477961689164362"
"7 Strongly agree","2015","inadequately","Urban Area","222","0.586845107750382","0.536536491080926","0.637153724419837"
"7 Strongly agree","2015","inadequately","Rural Area","85","0.533207295119571","0.453368764963949","0.613045825275193"
"7 Strongly agree","2015","general elemantary","Urban Area","1200","0.596492184029023","0.574800405180279","0.618183962877767"
"7 Strongly agree","2015","general elemantary","Rural Area","597","0.611437767245053","0.580826942146504","0.642048592343602"
"7 Strongly agree","2015","middle vocational","Urban Area","4567","0.59866481047869","0.58751556832908","0.609814052628299"
"7 Strongly agree","2015","middle vocational","Rural Area","2829","0.606074606484944","0.592187965717945","0.619961247251944"
"7 Strongly agree","2015","vocational + Abi","Urban Area","987","0.584481933708474","0.56015917979675","0.608804687620197"
"7 Strongly agree","2015","vocational + Abi","Rural Area","352","0.58334889775198","0.543017562248952","0.623680233255008"
"7 Strongly agree","2015","higher vocational","Urban Area","552","0.590917415003793","0.55936910064785","0.622465729359737"
"7 Strongly agree","2015","higher vocational","Rural Area","348","0.584991901023788","0.545762200591879","0.624221601455696"
"7 Strongly agree","2015","higher education","Urban Area","2744","0.593936815238655","0.57987739068843","0.60799623978888"
"7 Strongly agree","2015","higher education","Rural Area","997","0.550608196904325","0.527188421859781","0.57402797194887"
"1 Strongly disagree","2016","in school","Urban Area","","","",""
"1 Strongly disagree","2016","in school","Rural Area","","","",""
"1 Strongly disagree","2016","inadequately","Urban Area","7","","",""
"1 Strongly disagree","2016","inadequately","Rural Area","9","","",""
"1 Strongly disagree","2016","general elemantary","Urban Area","1","","",""
"1 Strongly disagree","2016","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2016","middle vocational","Urban Area","3","","",""
"1 Strongly disagree","2016","middle vocational","Rural Area","2","","",""
"1 Strongly disagree","2016","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2016","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2016","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2016","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2016","higher education","Urban Area","5","","",""
"1 Strongly disagree","2016","higher education","Rural Area","1","","",""
"2 on scale 1-7 ","2016","in school","Urban Area","","","",""
"2 on scale 1-7 ","2016","in school","Rural Area","","","",""
"2 on scale 1-7 ","2016","inadequately","Urban Area","5","","",""
"2 on scale 1-7 ","2016","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2016","general elemantary","Urban Area","1","","",""
"2 on scale 1-7 ","2016","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2016","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2016","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2016","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2016","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2016","higher education","Urban Area","1","","",""
"2 on scale 1-7 ","2016","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2016","in school","Urban Area","1","","",""
"3 on scale 1-7 ","2016","in school","Rural Area","","","",""
"3 on scale 1-7 ","2016","inadequately","Urban Area","3","","",""
"3 on scale 1-7 ","2016","inadequately","Rural Area","2","","",""
"3 on scale 1-7 ","2016","general elemantary","Urban Area","5","","",""
"3 on scale 1-7 ","2016","general elemantary","Rural Area","3","","",""
"3 on scale 1-7 ","2016","middle vocational","Urban Area","3","","",""
"3 on scale 1-7 ","2016","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Urban Area","1","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Rural Area","1","","",""
"3 on scale 1-7 ","2016","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2016","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2016","higher education","Urban Area","4","","",""
"3 on scale 1-7 ","2016","higher education","Rural Area","","","",""
"4 on scale 1-7","2016","in school","Urban Area","1","","",""
"4 on scale 1-7","2016","in school","Rural Area","","","",""
"4 on scale 1-7","2016","inadequately","Urban Area","11","","",""
"4 on scale 1-7","2016","inadequately","Rural Area","8","","",""
"4 on scale 1-7","2016","general elemantary","Urban Area","7","","",""
"4 on scale 1-7","2016","general elemantary","Rural Area","4","","",""
"4 on scale 1-7","2016","middle vocational","Urban Area","6","","",""
"4 on scale 1-7","2016","middle vocational","Rural Area","3","","",""
"4 on scale 1-7","2016","vocational + Abi","Urban Area","1","","",""
"4 on scale 1-7","2016","vocational + Abi","Rural Area","1","","",""
"4 on scale 1-7","2016","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2016","higher education","Urban Area","5","","",""
"4 on scale 1-7","2016","higher education","Rural Area","4","","",""
"5 on scale 1-7","2016","in school","Urban Area","2","","",""
"5 on scale 1-7","2016","in school","Rural Area","","","",""
"5 on scale 1-7","2016","inadequately","Urban Area","26","","",""
"5 on scale 1-7","2016","inadequately","Rural Area","13","","",""
"5 on scale 1-7","2016","general elemantary","Urban Area","11","","",""
"5 on scale 1-7","2016","general elemantary","Rural Area","7","","",""
"5 on scale 1-7","2016","middle vocational","Urban Area","9","","",""
"5 on scale 1-7","2016","middle vocational","Rural Area","4","","",""
"5 on scale 1-7","2016","vocational + Abi","Urban Area","4","","",""
"5 on scale 1-7","2016","vocational + Abi","Rural Area","1","","",""
"5 on scale 1-7","2016","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2016","higher education","Urban Area","12","","",""
"5 on scale 1-7","2016","higher education","Rural Area","5","","",""
"6 on scale 1-7","2016","in school","Urban Area","4","","",""
"6 on scale 1-7","2016","in school","Rural Area","1","","",""
"6 on scale 1-7","2016","inadequately","Urban Area","50","0.0714298121649684","0.0556787447089176","0.0871808796210191"
"6 on scale 1-7","2016","inadequately","Rural Area","18","","",""
"6 on scale 1-7","2016","general elemantary","Urban Area","30","0.0650185006785552","0.044970087284425","0.0850669140726854"
"6 on scale 1-7","2016","general elemantary","Rural Area","16","","",""
"6 on scale 1-7","2016","middle vocational","Urban Area","36","0.202708267535626","0.169411778707408","0.236004756363843"
"6 on scale 1-7","2016","middle vocational","Rural Area","5","","",""
"6 on scale 1-7","2016","vocational + Abi","Urban Area","7","","",""
"6 on scale 1-7","2016","vocational + Abi","Rural Area","1","","",""
"6 on scale 1-7","2016","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2016","higher education","Urban Area","33","0.227848607951027","0.192536563141965","0.263160652760088"
"6 on scale 1-7","2016","higher education","Rural Area","9","","",""
"7 Strongly agree","2016","in school","Urban Area","16","","",""
"7 Strongly agree","2016","in school","Rural Area","4","","",""
"7 Strongly agree","2016","inadequately","Urban Area","925","0.807886106123654","0.783791638980963","0.831980573266345"
"7 Strongly agree","2016","inadequately","Rural Area","472","0.819834200150054","0.78686472509901","0.852803675201097"
"7 Strongly agree","2016","general elemantary","Urban Area","526","0.842981755928189","0.813398622603337","0.872564889253041"
"7 Strongly agree","2016","general elemantary","Rural Area","229","0.727940049188859","0.673742665324995","0.782137433052723"
"7 Strongly agree","2016","middle vocational","Urban Area","503","0.751687651899515","0.71590504775811","0.787470256040919"
"7 Strongly agree","2016","middle vocational","Rural Area","218","0.924431137751424","0.890420652911401","0.958441622591447"
"7 Strongly agree","2016","vocational + Abi","Urban Area","62","0.511544064873949","0.398415655739472","0.624672474008425"
"7 Strongly agree","2016","vocational + Abi","Rural Area","31","0.951079518796023","0.879618723750997","1.02254031384105"
"7 Strongly agree","2016","higher vocational","Urban Area","1","","",""
"7 Strongly agree","2016","higher vocational","Rural Area","","","",""
"7 Strongly agree","2016","higher education","Urban Area","482","0.675634996586466","0.636223628412677","0.715046364760255"
"7 Strongly agree","2016","higher education","Rural Area","217","0.884438153012033","0.843650091909485","0.92522621411458"
"1 Strongly disagree","2017","in school","Urban Area","","","",""
"1 Strongly disagree","2017","in school","Rural Area","","","",""
"1 Strongly disagree","2017","inadequately","Urban Area","1","","",""
"1 Strongly disagree","2017","inadequately","Rural Area","1","","",""
"1 Strongly disagree","2017","general elemantary","Urban Area","2","","",""
"1 Strongly disagree","2017","general elemantary","Rural Area","2","","",""
"1 Strongly disagree","2017","middle vocational","Urban Area","1","","",""
"1 Strongly disagree","2017","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2017","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2017","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2017","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2017","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2017","higher education","Urban Area","","","",""
"1 Strongly disagree","2017","higher education","Rural Area","1","","",""
"2 on scale 1-7 ","2017","in school","Urban Area","","","",""
"2 on scale 1-7 ","2017","in school","Rural Area","","","",""
"2 on scale 1-7 ","2017","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2017","inadequately","Rural Area","1","","",""
"2 on scale 1-7 ","2017","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2017","general elemantary","Rural Area","1","","",""
"2 on scale 1-7 ","2017","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2017","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2017","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2017","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2017","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2017","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2017","in school","Urban Area","","","",""
"3 on scale 1-7 ","2017","in school","Rural Area","","","",""
"3 on scale 1-7 ","2017","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2017","inadequately","Rural Area","3","","",""
"3 on scale 1-7 ","2017","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2017","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2017","middle vocational","Urban Area","2","","",""
"3 on scale 1-7 ","2017","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2017","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2017","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2017","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2017","higher education","Rural Area","","","",""
"4 on scale 1-7","2017","in school","Urban Area","","","",""
"4 on scale 1-7","2017","in school","Rural Area","","","",""
"4 on scale 1-7","2017","inadequately","Urban Area","11","","",""
"4 on scale 1-7","2017","inadequately","Rural Area","2","","",""
"4 on scale 1-7","2017","general elemantary","Urban Area","3","","",""
"4 on scale 1-7","2017","general elemantary","Rural Area","2","","",""
"4 on scale 1-7","2017","middle vocational","Urban Area","3","","",""
"4 on scale 1-7","2017","middle vocational","Rural Area","1","","",""
"4 on scale 1-7","2017","vocational + Abi","Urban Area","1","","",""
"4 on scale 1-7","2017","vocational + Abi","Rural Area","1","","",""
"4 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2017","higher education","Urban Area","1","","",""
"4 on scale 1-7","2017","higher education","Rural Area","","","",""
"5 on scale 1-7","2017","in school","Urban Area","3","","",""
"5 on scale 1-7","2017","in school","Rural Area","","","",""
"5 on scale 1-7","2017","inadequately","Urban Area","25","","",""
"5 on scale 1-7","2017","inadequately","Rural Area","8","","",""
"5 on scale 1-7","2017","general elemantary","Urban Area","8","","",""
"5 on scale 1-7","2017","general elemantary","Rural Area","3","","",""
