"plh0206i01","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Employed","Single parent ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Employed","Single parent ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2013","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Not Employed","Single parent ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2013","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Employed","Single parent ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Employed","Single parent ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Employed","Single parent ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Employed","Single parent ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Employed","Single parent ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2014","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Not Employed","Single parent ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2014","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Employed","Single parent ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","Not Employed","1-pers.-HH","12","","",""
"1 Strongly disagree","2015","Not Employed","(Married) couple without C. ","10","","",""
"1 Strongly disagree","2015","Not Employed","Single parent ","4","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. GT 16 ","3","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2015","Employed","1-pers.-HH","7","","",""
"1 Strongly disagree","2015","Employed","(Married) couple without C. ","13","","",""
"1 Strongly disagree","2015","Employed","Single parent ","15","","",""
"1 Strongly disagree","2015","Employed","Couple + C. LE 16 ","8","","",""
"1 Strongly disagree","2015","Employed","Couple + C. GT 16 ","8","","",""
"1 Strongly disagree","2015","Employed","Couple + C. LE and GT 16","7","","",""
"2 on scale 1-7 ","2015","Not Employed","1-pers.-HH","8","","",""
"2 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","20","","",""
"2 on scale 1-7 ","2015","Not Employed","Single parent ","3","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2015","Employed","1-pers.-HH","3","","",""
"2 on scale 1-7 ","2015","Employed","(Married) couple without C. ","15","","",""
"2 on scale 1-7 ","2015","Employed","Single parent ","8","","",""
"2 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","25","","",""
"2 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","11","","",""
"2 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","16","","",""
"3 on scale 1-7 ","2015","Not Employed","1-pers.-HH","15","","",""
"3 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","28","","",""
"3 on scale 1-7 ","2015","Not Employed","Single parent ","5","","",""
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","12","","",""
"3 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","7","","",""
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","5","","",""
"3 on scale 1-7 ","2015","Employed","1-pers.-HH","14","","",""
"3 on scale 1-7 ","2015","Employed","(Married) couple without C. ","18","","",""
"3 on scale 1-7 ","2015","Employed","Single parent ","18","","",""
"3 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","42","0.00616251383052501","0.00402638089073658","0.00829864677031345"
"3 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","18","","",""
"3 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","20","","",""
"4 on scale 1-7","2015","Not Employed","1-pers.-HH","54","0.0262026945679723","0.0190389734767477","0.0333664156591969"
"4 on scale 1-7","2015","Not Employed","(Married) couple without C. ","127","0.0306474815243095","0.0253786705242779","0.0359162925243411"
"4 on scale 1-7","2015","Not Employed","Single parent ","36","0.0412014252685815","0.0271170631293105","0.0552857874078524"
"4 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","49","0.0275787838074113","0.0194471252922431","0.0357104423225795"
"4 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","23","","",""
"4 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","24","","",""
"4 on scale 1-7","2015","Employed","1-pers.-HH","47","0.0244530732283214","0.0173513877514276","0.0315547587052153"
"4 on scale 1-7","2015","Employed","(Married) couple without C. ","90","0.0188997753318311","0.0145770598310121","0.02322249083265"
"4 on scale 1-7","2015","Employed","Single parent ","40","0.0298530759558607","0.0215914108340868","0.0381147410776346"
"4 on scale 1-7","2015","Employed","Couple + C. LE 16 ","162","0.0266265609694914","0.0222322688813854","0.0310208530575974"
"4 on scale 1-7","2015","Employed","Couple + C. GT 16 ","71","0.0324573792047484","0.0250013087809539","0.0399134496285429"
"4 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","51","0.0302283164789159","0.021906281246581","0.0385503517112508"
"5 on scale 1-7","2015","Not Employed","1-pers.-HH","166","0.0918826414277343","0.0789281868705647","0.104837095984904"
"5 on scale 1-7","2015","Not Employed","(Married) couple without C. ","391","0.0936905744285661","0.0847829776037199","0.102598171253412"
"5 on scale 1-7","2015","Not Employed","Single parent ","68","0.115830410439164","0.0931528434852236","0.138507977393104"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","118","0.0703840369616556","0.0576825888888569","0.0830854850344544"
"5 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","65","0.0932193126053188","0.0728679197075832","0.113570705503054"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","42","0.0646862072833508","0.0450211430890324","0.0843512714776692"
"5 on scale 1-7","2015","Employed","1-pers.-HH","142","0.0815985489002016","0.0690113780872633","0.09418571971314"
"5 on scale 1-7","2015","Employed","(Married) couple without C. ","323","0.0869473816683259","0.0780030519120267","0.0958917114246251"
"5 on scale 1-7","2015","Employed","Single parent ","117","0.0619780935015154","0.0502728652799456","0.0736833217230852"
"5 on scale 1-7","2015","Employed","Couple + C. LE 16 ","359","0.0577941982089195","0.0514246790938022","0.0641637173240367"
"5 on scale 1-7","2015","Employed","Couple + C. GT 16 ","191","0.0953646472455816","0.0830066326071179","0.107722661884045"
"5 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","117","0.0785665526205321","0.0654886332498757","0.0916444719911886"
"6 on scale 1-7","2015","Not Employed","1-pers.-HH","453","0.243559254871169","0.224309678221299","0.262808831521039"
"6 on scale 1-7","2015","Not Employed","(Married) couple without C. ","1176","0.290669992270973","0.276789699757108","0.304550284784838"
"6 on scale 1-7","2015","Not Employed","Single parent ","181","0.255965211879001","0.225040585119708","0.286889838638293"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","359","0.265419963595687","0.243494402424113","0.287345524767261"
"6 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","214","0.296169244160152","0.264210172282847","0.328128316037458"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","170","0.338703557321452","0.300866371551798","0.376540743091106"
"6 on scale 1-7","2015","Employed","1-pers.-HH","487","0.27109160450977","0.250652345949721","0.291530863069818"
"6 on scale 1-7","2015","Employed","(Married) couple without C. ","1108","0.283032541820217","0.2687324260637","0.297332657576733"
"6 on scale 1-7","2015","Employed","Single parent ","386","0.230135955876128","0.209701948504421","0.250569963247835"
"6 on scale 1-7","2015","Employed","Couple + C. LE 16 ","1464","0.305499550781528","0.292926716532888","0.318072385030167"
"6 on scale 1-7","2015","Employed","Couple + C. GT 16 ","624","0.287991136477137","0.26893870163971","0.307043571314563"
"6 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","456","0.312345136472229","0.289818805860325","0.334871467084132"
"7 Strongly agree","2015","Not Employed","1-pers.-HH","1202","0.62039001708918","0.598626322627853","0.642153711550507"
"7 Strongly agree","2015","Not Employed","(Married) couple without C. ","2359","0.570585804948501","0.555454616765566","0.585716993131436"
"7 Strongly agree","2015","Not Employed","Single parent ","468","0.5731086286068","0.53805810296373","0.60815915424987"
"7 Strongly agree","2015","Not Employed","Couple + C. LE 16 ","1008","0.618778112910345","0.594661253614563","0.642894972206127"
"7 Strongly agree","2015","Not Employed","Couple + C. GT 16 ","470","0.559741888373865","0.524993261537892","0.594490515209838"
"7 Strongly agree","2015","Not Employed","Couple + C. LE and GT 16","355","0.544991327055393","0.505179190232504","0.584803463878281"
"7 Strongly agree","2015","Employed","1-pers.-HH","1117","0.605974429173417","0.583506658628898","0.628442199717936"
"7 Strongly agree","2015","Employed","(Married) couple without C. ","2245","0.597174995921531","0.581605280929853","0.612744710913208"
"7 Strongly agree","2015","Employed","Single parent ","1046","0.655546911711729","0.632478312799049","0.678615510624409"
"7 Strongly agree","2015","Employed","Couple + C. LE 16 ","3096","0.60062375854641","0.587255217830376","0.613992299262444"
"7 Strongly agree","2015","Employed","Couple + C. GT 16 ","1247","0.56581452695506","0.544960356680695","0.586668697229426"
"7 Strongly agree","2015","Employed","Couple + C. LE and GT 16","959","0.553878588577281","0.529717213763272","0.578039963391291"
"1 Strongly disagree","2016","Not Employed","1-pers.-HH","11","","",""
"1 Strongly disagree","2016","Not Employed","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2016","Not Employed","Single parent ","4","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. LE 16 ","12","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Employed","Single parent ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Not Employed","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Not Employed","Single parent ","1","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2016","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Not Employed","1-pers.-HH","7","","",""
"3 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","3","","",""
"3 on scale 1-7 ","2016","Not Employed","Single parent ","5","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Not Employed","1-pers.-HH","21","","",""
"4 on scale 1-7","2016","Not Employed","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2016","Not Employed","Single parent ","5","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","17","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Employed","Single parent ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Not Employed","1-pers.-HH","28","","",""
"5 on scale 1-7","2016","Not Employed","(Married) couple without C. ","6","","",""
"5 on scale 1-7","2016","Not Employed","Single parent ","13","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","29","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","4","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","6","","",""
"5 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Employed","Single parent ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Not Employed","1-pers.-HH","69","0.0808267359615019","0.0635576904367413","0.0980957814862626"
"6 on scale 1-7","2016","Not Employed","(Married) couple without C. ","13","","",""
"6 on scale 1-7","2016","Not Employed","Single parent ","18","","",""
"6 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","64","0.127935144886973","0.112816363759423","0.143053926014523"
"6 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","12","","",""
"6 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Employed","Single parent ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Not Employed","1-pers.-HH","817","0.84036654589336","0.817161178150337","0.863571913636383"
"7 Strongly agree","2016","Not Employed","(Married) couple without C. ","144","0.542363940409949","0.467692323022921","0.617035557796978"
"7 Strongly agree","2016","Not Employed","Single parent ","304","0.750946564225906","0.705639611330047","0.796253517121766"
"7 Strongly agree","2016","Not Employed","Couple + C. LE 16 ","1744","0.816369502986992","0.798844292367483","0.8338947136065"
"7 Strongly agree","2016","Not Employed","Couple + C. GT 16 ","75","0.666671216277003","0.5646399148916","0.768702517662405"
"7 Strongly agree","2016","Not Employed","Couple + C. LE and GT 16","387","0.894188729795421","0.864451004869124","0.923926454721718"
"7 Strongly agree","2016","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2016","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Employed","Single parent ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Not Employed","1-pers.-HH","2","","",""
"1 Strongly disagree","2017","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Employed","Single parent ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Not Employed","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Not Employed","1-pers.-HH","3","","",""
"4 on scale 1-7","2017","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Not Employed","Single parent ","1","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","11","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Employed","Single parent ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Not Employed","1-pers.-HH","18","","",""
"5 on scale 1-7","2017","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Not Employed","Single parent ","4","","",""
"5 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","26","","",""
"5 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","6","","",""
"5 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Employed","Single parent ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Not Employed","1-pers.-HH","33","0.0547995245461317","0.0361811181475035","0.0734179309447599"
"6 on scale 1-7","2017","Not Employed","(Married) couple without C. ","12","","",""
"6 on scale 1-7","2017","Not Employed","Single parent ","19","","",""
"6 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","98","0.105679931551486","0.0872938704019127","0.124065992701059"
"6 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","21","","",""
"6 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Employed","Single parent ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
