"ple0179","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Four to six days a week","2017","Saxony","in school","","","",""
"Four to six days a week","2017","Saxony","inadequately","","","",""
"Four to six days a week","2017","Saxony","general elemantary","","","",""
"Four to six days a week","2017","Saxony","middle vocational","","","",""
"Four to six days a week","2017","Saxony","vocational + Abi","","","",""
"Four to six days a week","2017","Saxony","higher vocational","","","",""
"Four to six days a week","2017","Saxony","higher education","","","",""
"Four to six days a week","2017","Saxony-Anhalt","in school","","","",""
"Four to six days a week","2017","Saxony-Anhalt","inadequately","","","",""
"Four to six days a week","2017","Saxony-Anhalt","general elemantary","","","",""
"Four to six days a week","2017","Saxony-Anhalt","middle vocational","","","",""
"Four to six days a week","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Four to six days a week","2017","Saxony-Anhalt","higher vocational","","","",""
"Four to six days a week","2017","Saxony-Anhalt","higher education","","","",""
"Four to six days a week","2017","Thuringia","in school","","","",""
"Four to six days a week","2017","Thuringia","inadequately","","","",""
"Four to six days a week","2017","Thuringia","general elemantary","","","",""
"Four to six days a week","2017","Thuringia","middle vocational","","","",""
"Four to six days a week","2017","Thuringia","vocational + Abi","","","",""
"Four to six days a week","2017","Thuringia","higher vocational","","","",""
"Four to six days a week","2017","Thuringia","higher education","","","",""
"Two to three days a week","2017","Schleswig-Holstein","in school","","","",""
"Two to three days a week","2017","Schleswig-Holstein","inadequately","","","",""
"Two to three days a week","2017","Schleswig-Holstein","general elemantary","","","",""
"Two to three days a week","2017","Schleswig-Holstein","middle vocational","","","",""
"Two to three days a week","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Two to three days a week","2017","Schleswig-Holstein","higher vocational","","","",""
"Two to three days a week","2017","Schleswig-Holstein","higher education","","","",""
"Two to three days a week","2017","Hamburg","in school","","","",""
"Two to three days a week","2017","Hamburg","inadequately","","","",""
"Two to three days a week","2017","Hamburg","general elemantary","","","",""
"Two to three days a week","2017","Hamburg","middle vocational","","","",""
"Two to three days a week","2017","Hamburg","vocational + Abi","","","",""
"Two to three days a week","2017","Hamburg","higher vocational","","","",""
"Two to three days a week","2017","Hamburg","higher education","","","",""
"Two to three days a week","2017","Lower Saxony","in school","","","",""
"Two to three days a week","2017","Lower Saxony","inadequately","","","",""
"Two to three days a week","2017","Lower Saxony","general elemantary","","","",""
"Two to three days a week","2017","Lower Saxony","middle vocational","","","",""
"Two to three days a week","2017","Lower Saxony","vocational + Abi","","","",""
"Two to three days a week","2017","Lower Saxony","higher vocational","","","",""
"Two to three days a week","2017","Lower Saxony","higher education","","","",""
"Two to three days a week","2017","Bremen","in school","","","",""
"Two to three days a week","2017","Bremen","inadequately","","","",""
"Two to three days a week","2017","Bremen","general elemantary","","","",""
"Two to three days a week","2017","Bremen","middle vocational","","","",""
"Two to three days a week","2017","Bremen","vocational + Abi","","","",""
"Two to three days a week","2017","Bremen","higher vocational","","","",""
"Two to three days a week","2017","Bremen","higher education","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","in school","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","inadequately","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","general elemantary","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","middle vocational","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","higher vocational","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","higher education","","","",""
"Two to three days a week","2017","Hesse","in school","","","",""
"Two to three days a week","2017","Hesse","inadequately","","","",""
"Two to three days a week","2017","Hesse","general elemantary","","","",""
"Two to three days a week","2017","Hesse","middle vocational","","","",""
"Two to three days a week","2017","Hesse","vocational + Abi","","","",""
"Two to three days a week","2017","Hesse","higher vocational","","","",""
"Two to three days a week","2017","Hesse","higher education","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Two to three days a week","2017","Baden-Württemberg","in school","","","",""
"Two to three days a week","2017","Baden-Württemberg","inadequately","","","",""
"Two to three days a week","2017","Baden-Württemberg","general elemantary","","","",""
"Two to three days a week","2017","Baden-Württemberg","middle vocational","","","",""
"Two to three days a week","2017","Baden-Württemberg","vocational + Abi","","","",""
"Two to three days a week","2017","Baden-Württemberg","higher vocational","","","",""
"Two to three days a week","2017","Baden-Württemberg","higher education","","","",""
"Two to three days a week","2017","Bavaria","in school","","","",""
"Two to three days a week","2017","Bavaria","inadequately","","","",""
"Two to three days a week","2017","Bavaria","general elemantary","","","",""
"Two to three days a week","2017","Bavaria","middle vocational","","","",""
"Two to three days a week","2017","Bavaria","vocational + Abi","","","",""
"Two to three days a week","2017","Bavaria","higher vocational","","","",""
"Two to three days a week","2017","Bavaria","higher education","","","",""
"Two to three days a week","2017","Berlin","in school","","","",""
"Two to three days a week","2017","Berlin","inadequately","","","",""
"Two to three days a week","2017","Berlin","general elemantary","","","",""
"Two to three days a week","2017","Berlin","middle vocational","","","",""
"Two to three days a week","2017","Berlin","vocational + Abi","","","",""
"Two to three days a week","2017","Berlin","higher vocational","","","",""
"Two to three days a week","2017","Berlin","higher education","","","",""
"Two to three days a week","2017","Brandenburg","in school","","","",""
"Two to three days a week","2017","Brandenburg","inadequately","","","",""
"Two to three days a week","2017","Brandenburg","general elemantary","","","",""
"Two to three days a week","2017","Brandenburg","middle vocational","","","",""
"Two to three days a week","2017","Brandenburg","vocational + Abi","","","",""
"Two to three days a week","2017","Brandenburg","higher vocational","","","",""
"Two to three days a week","2017","Brandenburg","higher education","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Two to three days a week","2017","Saxony","in school","","","",""
"Two to three days a week","2017","Saxony","inadequately","","","",""
"Two to three days a week","2017","Saxony","general elemantary","","","",""
"Two to three days a week","2017","Saxony","middle vocational","","","",""
"Two to three days a week","2017","Saxony","vocational + Abi","","","",""
"Two to three days a week","2017","Saxony","higher vocational","","","",""
"Two to three days a week","2017","Saxony","higher education","","","",""
"Two to three days a week","2017","Saxony-Anhalt","in school","","","",""
"Two to three days a week","2017","Saxony-Anhalt","inadequately","","","",""
"Two to three days a week","2017","Saxony-Anhalt","general elemantary","","","",""
"Two to three days a week","2017","Saxony-Anhalt","middle vocational","","","",""
"Two to three days a week","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Two to three days a week","2017","Saxony-Anhalt","higher vocational","","","",""
"Two to three days a week","2017","Saxony-Anhalt","higher education","","","",""
"Two to three days a week","2017","Thuringia","in school","","","",""
"Two to three days a week","2017","Thuringia","inadequately","","","",""
"Two to three days a week","2017","Thuringia","general elemantary","","","",""
"Two to three days a week","2017","Thuringia","middle vocational","","","",""
"Two to three days a week","2017","Thuringia","vocational + Abi","","","",""
"Two to three days a week","2017","Thuringia","higher vocational","","","",""
"Two to three days a week","2017","Thuringia","higher education","","","",""
"Two to four days a month","2017","Schleswig-Holstein","in school","","","",""
"Two to four days a month","2017","Schleswig-Holstein","inadequately","","","",""
"Two to four days a month","2017","Schleswig-Holstein","general elemantary","","","",""
"Two to four days a month","2017","Schleswig-Holstein","middle vocational","","","",""
"Two to four days a month","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Two to four days a month","2017","Schleswig-Holstein","higher vocational","","","",""
"Two to four days a month","2017","Schleswig-Holstein","higher education","","","",""
"Two to four days a month","2017","Hamburg","in school","","","",""
"Two to four days a month","2017","Hamburg","inadequately","","","",""
"Two to four days a month","2017","Hamburg","general elemantary","","","",""
"Two to four days a month","2017","Hamburg","middle vocational","","","",""
"Two to four days a month","2017","Hamburg","vocational + Abi","","","",""
"Two to four days a month","2017","Hamburg","higher vocational","","","",""
"Two to four days a month","2017","Hamburg","higher education","","","",""
"Two to four days a month","2017","Lower Saxony","in school","","","",""
"Two to four days a month","2017","Lower Saxony","inadequately","","","",""
"Two to four days a month","2017","Lower Saxony","general elemantary","","","",""
"Two to four days a month","2017","Lower Saxony","middle vocational","","","",""
"Two to four days a month","2017","Lower Saxony","vocational + Abi","","","",""
"Two to four days a month","2017","Lower Saxony","higher vocational","","","",""
"Two to four days a month","2017","Lower Saxony","higher education","","","",""
"Two to four days a month","2017","Bremen","in school","","","",""
"Two to four days a month","2017","Bremen","inadequately","","","",""
"Two to four days a month","2017","Bremen","general elemantary","","","",""
"Two to four days a month","2017","Bremen","middle vocational","","","",""
"Two to four days a month","2017","Bremen","vocational + Abi","","","",""
"Two to four days a month","2017","Bremen","higher vocational","","","",""
"Two to four days a month","2017","Bremen","higher education","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","in school","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","inadequately","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","general elemantary","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","middle vocational","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","higher vocational","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","higher education","","","",""
"Two to four days a month","2017","Hesse","in school","","","",""
"Two to four days a month","2017","Hesse","inadequately","","","",""
"Two to four days a month","2017","Hesse","general elemantary","","","",""
"Two to four days a month","2017","Hesse","middle vocational","","","",""
"Two to four days a month","2017","Hesse","vocational + Abi","","","",""
"Two to four days a month","2017","Hesse","higher vocational","","","",""
"Two to four days a month","2017","Hesse","higher education","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Two to four days a month","2017","Baden-Württemberg","in school","","","",""
"Two to four days a month","2017","Baden-Württemberg","inadequately","","","",""
"Two to four days a month","2017","Baden-Württemberg","general elemantary","","","",""
"Two to four days a month","2017","Baden-Württemberg","middle vocational","","","",""
"Two to four days a month","2017","Baden-Württemberg","vocational + Abi","","","",""
"Two to four days a month","2017","Baden-Württemberg","higher vocational","","","",""
"Two to four days a month","2017","Baden-Württemberg","higher education","","","",""
"Two to four days a month","2017","Bavaria","in school","","","",""
"Two to four days a month","2017","Bavaria","inadequately","","","",""
"Two to four days a month","2017","Bavaria","general elemantary","","","",""
"Two to four days a month","2017","Bavaria","middle vocational","","","",""
"Two to four days a month","2017","Bavaria","vocational + Abi","","","",""
"Two to four days a month","2017","Bavaria","higher vocational","","","",""
"Two to four days a month","2017","Bavaria","higher education","","","",""
"Two to four days a month","2017","Berlin","in school","","","",""
"Two to four days a month","2017","Berlin","inadequately","","","",""
"Two to four days a month","2017","Berlin","general elemantary","","","",""
"Two to four days a month","2017","Berlin","middle vocational","","","",""
"Two to four days a month","2017","Berlin","vocational + Abi","","","",""
"Two to four days a month","2017","Berlin","higher vocational","","","",""
"Two to four days a month","2017","Berlin","higher education","","","",""
"Two to four days a month","2017","Brandenburg","in school","","","",""
"Two to four days a month","2017","Brandenburg","inadequately","","","",""
"Two to four days a month","2017","Brandenburg","general elemantary","","","",""
"Two to four days a month","2017","Brandenburg","middle vocational","","","",""
"Two to four days a month","2017","Brandenburg","vocational + Abi","","","",""
"Two to four days a month","2017","Brandenburg","higher vocational","","","",""
"Two to four days a month","2017","Brandenburg","higher education","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Two to four days a month","2017","Saxony","in school","","","",""
"Two to four days a month","2017","Saxony","inadequately","","","",""
"Two to four days a month","2017","Saxony","general elemantary","","","",""
"Two to four days a month","2017","Saxony","middle vocational","","","",""
"Two to four days a month","2017","Saxony","vocational + Abi","","","",""
"Two to four days a month","2017","Saxony","higher vocational","","","",""
"Two to four days a month","2017","Saxony","higher education","","","",""
"Two to four days a month","2017","Saxony-Anhalt","in school","","","",""
"Two to four days a month","2017","Saxony-Anhalt","inadequately","","","",""
"Two to four days a month","2017","Saxony-Anhalt","general elemantary","","","",""
"Two to four days a month","2017","Saxony-Anhalt","middle vocational","","","",""
"Two to four days a month","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Two to four days a month","2017","Saxony-Anhalt","higher vocational","","","",""
"Two to four days a month","2017","Saxony-Anhalt","higher education","","","",""
"Two to four days a month","2017","Thuringia","in school","","","",""
"Two to four days a month","2017","Thuringia","inadequately","","","",""
"Two to four days a month","2017","Thuringia","general elemantary","","","",""
"Two to four days a month","2017","Thuringia","middle vocational","","","",""
"Two to four days a month","2017","Thuringia","vocational + Abi","","","",""
"Two to four days a month","2017","Thuringia","higher vocational","","","",""
"Two to four days a month","2017","Thuringia","higher education","","","",""
"Once a month or less","2017","Schleswig-Holstein","in school","","","",""
"Once a month or less","2017","Schleswig-Holstein","inadequately","","","",""
"Once a month or less","2017","Schleswig-Holstein","general elemantary","","","",""
"Once a month or less","2017","Schleswig-Holstein","middle vocational","","","",""
"Once a month or less","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Once a month or less","2017","Schleswig-Holstein","higher vocational","","","",""
"Once a month or less","2017","Schleswig-Holstein","higher education","","","",""
"Once a month or less","2017","Hamburg","in school","","","",""
"Once a month or less","2017","Hamburg","inadequately","","","",""
"Once a month or less","2017","Hamburg","general elemantary","","","",""
"Once a month or less","2017","Hamburg","middle vocational","","","",""
"Once a month or less","2017","Hamburg","vocational + Abi","","","",""
"Once a month or less","2017","Hamburg","higher vocational","","","",""
"Once a month or less","2017","Hamburg","higher education","","","",""
"Once a month or less","2017","Lower Saxony","in school","","","",""
"Once a month or less","2017","Lower Saxony","inadequately","","","",""
"Once a month or less","2017","Lower Saxony","general elemantary","","","",""
"Once a month or less","2017","Lower Saxony","middle vocational","","","",""
"Once a month or less","2017","Lower Saxony","vocational + Abi","","","",""
"Once a month or less","2017","Lower Saxony","higher vocational","","","",""
"Once a month or less","2017","Lower Saxony","higher education","","","",""
"Once a month or less","2017","Bremen","in school","","","",""
"Once a month or less","2017","Bremen","inadequately","","","",""
"Once a month or less","2017","Bremen","general elemantary","","","",""
"Once a month or less","2017","Bremen","middle vocational","","","",""
"Once a month or less","2017","Bremen","vocational + Abi","","","",""
"Once a month or less","2017","Bremen","higher vocational","","","",""
"Once a month or less","2017","Bremen","higher education","","","",""
"Once a month or less","2017","North Rhine-Westphalia","in school","","","",""
"Once a month or less","2017","North Rhine-Westphalia","inadequately","","","",""
"Once a month or less","2017","North Rhine-Westphalia","general elemantary","","","",""
"Once a month or less","2017","North Rhine-Westphalia","middle vocational","","","",""
"Once a month or less","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Once a month or less","2017","North Rhine-Westphalia","higher vocational","","","",""
"Once a month or less","2017","North Rhine-Westphalia","higher education","","","",""
"Once a month or less","2017","Hesse","in school","","","",""
"Once a month or less","2017","Hesse","inadequately","","","",""
"Once a month or less","2017","Hesse","general elemantary","","","",""
"Once a month or less","2017","Hesse","middle vocational","","","",""
"Once a month or less","2017","Hesse","vocational + Abi","","","",""
"Once a month or less","2017","Hesse","higher vocational","","","",""
"Once a month or less","2017","Hesse","higher education","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Once a month or less","2017","Baden-Württemberg","in school","","","",""
"Once a month or less","2017","Baden-Württemberg","inadequately","","","",""
"Once a month or less","2017","Baden-Württemberg","general elemantary","","","",""
"Once a month or less","2017","Baden-Württemberg","middle vocational","","","",""
"Once a month or less","2017","Baden-Württemberg","vocational + Abi","","","",""
"Once a month or less","2017","Baden-Württemberg","higher vocational","","","",""
"Once a month or less","2017","Baden-Württemberg","higher education","","","",""
"Once a month or less","2017","Bavaria","in school","","","",""
"Once a month or less","2017","Bavaria","inadequately","","","",""
"Once a month or less","2017","Bavaria","general elemantary","","","",""
"Once a month or less","2017","Bavaria","middle vocational","","","",""
"Once a month or less","2017","Bavaria","vocational + Abi","","","",""
"Once a month or less","2017","Bavaria","higher vocational","","","",""
"Once a month or less","2017","Bavaria","higher education","","","",""
"Once a month or less","2017","Berlin","in school","","","",""
"Once a month or less","2017","Berlin","inadequately","","","",""
"Once a month or less","2017","Berlin","general elemantary","","","",""
"Once a month or less","2017","Berlin","middle vocational","","","",""
"Once a month or less","2017","Berlin","vocational + Abi","","","",""
"Once a month or less","2017","Berlin","higher vocational","","","",""
"Once a month or less","2017","Berlin","higher education","","","",""
"Once a month or less","2017","Brandenburg","in school","","","",""
"Once a month or less","2017","Brandenburg","inadequately","","","",""
"Once a month or less","2017","Brandenburg","general elemantary","","","",""
"Once a month or less","2017","Brandenburg","middle vocational","","","",""
"Once a month or less","2017","Brandenburg","vocational + Abi","","","",""
"Once a month or less","2017","Brandenburg","higher vocational","","","",""
"Once a month or less","2017","Brandenburg","higher education","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Once a month or less","2017","Saxony","in school","","","",""
"Once a month or less","2017","Saxony","inadequately","","","",""
"Once a month or less","2017","Saxony","general elemantary","","","",""
"Once a month or less","2017","Saxony","middle vocational","","","",""
"Once a month or less","2017","Saxony","vocational + Abi","","","",""
"Once a month or less","2017","Saxony","higher vocational","","","",""
"Once a month or less","2017","Saxony","higher education","","","",""
"Once a month or less","2017","Saxony-Anhalt","in school","","","",""
"Once a month or less","2017","Saxony-Anhalt","inadequately","","","",""
"Once a month or less","2017","Saxony-Anhalt","general elemantary","","","",""
"Once a month or less","2017","Saxony-Anhalt","middle vocational","","","",""
"Once a month or less","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Once a month or less","2017","Saxony-Anhalt","higher vocational","","","",""
"Once a month or less","2017","Saxony-Anhalt","higher education","","","",""
"Once a month or less","2017","Thuringia","in school","","","",""
"Once a month or less","2017","Thuringia","inadequately","","","",""
"Once a month or less","2017","Thuringia","general elemantary","","","",""
"Once a month or less","2017","Thuringia","middle vocational","","","",""
"Once a month or less","2017","Thuringia","vocational + Abi","","","",""
"Once a month or less","2017","Thuringia","higher vocational","","","",""
"Once a month or less","2017","Thuringia","higher education","","","",""
"Never","2017","Schleswig-Holstein","in school","","","",""
"Never","2017","Schleswig-Holstein","inadequately","","","",""
"Never","2017","Schleswig-Holstein","general elemantary","","","",""
"Never","2017","Schleswig-Holstein","middle vocational","","","",""
"Never","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Never","2017","Schleswig-Holstein","higher vocational","","","",""
"Never","2017","Schleswig-Holstein","higher education","","","",""
"Never","2017","Hamburg","in school","","","",""
"Never","2017","Hamburg","inadequately","","","",""
"Never","2017","Hamburg","general elemantary","","","",""
"Never","2017","Hamburg","middle vocational","","","",""
"Never","2017","Hamburg","vocational + Abi","","","",""
"Never","2017","Hamburg","higher vocational","","","",""
"Never","2017","Hamburg","higher education","","","",""
"Never","2017","Lower Saxony","in school","","","",""
"Never","2017","Lower Saxony","inadequately","","","",""
"Never","2017","Lower Saxony","general elemantary","","","",""
"Never","2017","Lower Saxony","middle vocational","","","",""
"Never","2017","Lower Saxony","vocational + Abi","","","",""
"Never","2017","Lower Saxony","higher vocational","","","",""
"Never","2017","Lower Saxony","higher education","","","",""
"Never","2017","Bremen","in school","","","",""
"Never","2017","Bremen","inadequately","","","",""
"Never","2017","Bremen","general elemantary","","","",""
"Never","2017","Bremen","middle vocational","","","",""
"Never","2017","Bremen","vocational + Abi","","","",""
"Never","2017","Bremen","higher vocational","","","",""
"Never","2017","Bremen","higher education","","","",""
"Never","2017","North Rhine-Westphalia","in school","","","",""
"Never","2017","North Rhine-Westphalia","inadequately","","","",""
"Never","2017","North Rhine-Westphalia","general elemantary","","","",""
"Never","2017","North Rhine-Westphalia","middle vocational","","","",""
"Never","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","2017","North Rhine-Westphalia","higher vocational","","","",""
"Never","2017","North Rhine-Westphalia","higher education","","","",""
"Never","2017","Hesse","in school","","","",""
"Never","2017","Hesse","inadequately","","","",""
"Never","2017","Hesse","general elemantary","","","",""
"Never","2017","Hesse","middle vocational","","","",""
"Never","2017","Hesse","vocational + Abi","","","",""
"Never","2017","Hesse","higher vocational","","","",""
"Never","2017","Hesse","higher education","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","2017","Baden-Württemberg","in school","","","",""
"Never","2017","Baden-Württemberg","inadequately","","","",""
"Never","2017","Baden-Württemberg","general elemantary","","","",""
"Never","2017","Baden-Württemberg","middle vocational","","","",""
"Never","2017","Baden-Württemberg","vocational + Abi","","","",""
"Never","2017","Baden-Württemberg","higher vocational","","","",""
"Never","2017","Baden-Württemberg","higher education","","","",""
"Never","2017","Bavaria","in school","","","",""
"Never","2017","Bavaria","inadequately","","","",""
"Never","2017","Bavaria","general elemantary","","","",""
"Never","2017","Bavaria","middle vocational","","","",""
"Never","2017","Bavaria","vocational + Abi","","","",""
"Never","2017","Bavaria","higher vocational","","","",""
"Never","2017","Bavaria","higher education","","","",""
"Never","2017","Berlin","in school","","","",""
"Never","2017","Berlin","inadequately","","","",""
"Never","2017","Berlin","general elemantary","","","",""
"Never","2017","Berlin","middle vocational","","","",""
"Never","2017","Berlin","vocational + Abi","","","",""
"Never","2017","Berlin","higher vocational","","","",""
"Never","2017","Berlin","higher education","","","",""
"Never","2017","Brandenburg","in school","","","",""
"Never","2017","Brandenburg","inadequately","","","",""
"Never","2017","Brandenburg","general elemantary","","","",""
"Never","2017","Brandenburg","middle vocational","","","",""
"Never","2017","Brandenburg","vocational + Abi","","","",""
"Never","2017","Brandenburg","higher vocational","","","",""
"Never","2017","Brandenburg","higher education","","","",""
"Never","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","2017","Saxony","in school","","","",""
"Never","2017","Saxony","inadequately","","","",""
"Never","2017","Saxony","general elemantary","","","",""
"Never","2017","Saxony","middle vocational","","","",""
"Never","2017","Saxony","vocational + Abi","","","",""
"Never","2017","Saxony","higher vocational","","","",""
"Never","2017","Saxony","higher education","","","",""
"Never","2017","Saxony-Anhalt","in school","","","",""
"Never","2017","Saxony-Anhalt","inadequately","","","",""
"Never","2017","Saxony-Anhalt","general elemantary","","","",""
"Never","2017","Saxony-Anhalt","middle vocational","","","",""
"Never","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Never","2017","Saxony-Anhalt","higher vocational","","","",""
"Never","2017","Saxony-Anhalt","higher education","","","",""
"Never","2017","Thuringia","in school","","","",""
"Never","2017","Thuringia","inadequately","","","",""
"Never","2017","Thuringia","general elemantary","","","",""
"Never","2017","Thuringia","middle vocational","","","",""
"Never","2017","Thuringia","vocational + Abi","","","",""
"Never","2017","Thuringia","higher vocational","","","",""
"Never","2017","Thuringia","higher education","","","",""
"Daily","2018","Schleswig-Holstein","in school","3","","",""
"Daily","2018","Schleswig-Holstein","inadequately","3","","",""
"Daily","2018","Schleswig-Holstein","general elemantary","17","","",""
"Daily","2018","Schleswig-Holstein","middle vocational","53","0.117322810720559","0.0867998727106313","0.147845748730486"
"Daily","2018","Schleswig-Holstein","vocational + Abi","9","","",""
"Daily","2018","Schleswig-Holstein","higher vocational","11","","",""
"Daily","2018","Schleswig-Holstein","higher education","25","","",""
"Daily","2018","Hamburg","in school","3","","",""
"Daily","2018","Hamburg","inadequately","","","",""
"Daily","2018","Hamburg","general elemantary","6","","",""
"Daily","2018","Hamburg","middle vocational","18","","",""
"Daily","2018","Hamburg","vocational + Abi","7","","",""
"Daily","2018","Hamburg","higher vocational","2","","",""
"Daily","2018","Hamburg","higher education","18","","",""
"Daily","2018","Lower Saxony","in school","7","","",""
"Daily","2018","Lower Saxony","inadequately","11","","",""
"Daily","2018","Lower Saxony","general elemantary","73","0.184944197749044","0.143243818823734","0.226644576674354"
"Daily","2018","Lower Saxony","middle vocational","157","0.12835275276995","0.108841996881467","0.147863508658432"
"Daily","2018","Lower Saxony","vocational + Abi","36","0.120918466901484","0.0783176696739477","0.16351926412902"
