"plb0196_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2005","Couple + C. LE 16 ","vocational + Abi","101","0.64659464627485","0.568245785388375","0.724943507161325"
"Yes","2005","Couple + C. LE 16 ","higher vocational","151","0.705729163048472","0.644529231883705","0.766929094213239"
"Yes","2005","Couple + C. LE 16 ","higher education","346","0.786730235413442","0.748629428683564","0.824831042143319"
"Yes","2005","Couple + C. GT 16 ","in school","2","","",""
"Yes","2005","Couple + C. GT 16 ","inadequately","4","","",""
"Yes","2005","Couple + C. GT 16 ","general elemantary","76","0.71576732420681","0.633330337872805","0.798204310540814"
"Yes","2005","Couple + C. GT 16 ","middle vocational","420","0.620461893129227","0.582924351460401","0.657999434798054"
"Yes","2005","Couple + C. GT 16 ","vocational + Abi","48","0.554229957642671","0.445985412611464","0.662474502673878"
"Yes","2005","Couple + C. GT 16 ","higher vocational","83","0.862080944433039","0.793812310411235","0.930349578454843"
"Yes","2005","Couple + C. GT 16 ","higher education","250","0.775444302406493","0.729936677067585","0.820951927745402"
"Yes","2005","Couple + C. LE and GT 16","in school","","","",""
"Yes","2005","Couple + C. LE and GT 16","inadequately","3","","",""
"Yes","2005","Couple + C. LE and GT 16","general elemantary","35","0.619171474707938","0.496302376330838","0.742040573085037"
"Yes","2005","Couple + C. LE and GT 16","middle vocational","184","0.674359750272021","0.618463706662019","0.730255793882022"
"Yes","2005","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Yes","2005","Couple + C. LE and GT 16","higher vocational","35","0.69482371857613","0.565891113692905","0.823756323459355"
"Yes","2005","Couple + C. LE and GT 16","higher education","126","0.738466031785311","0.67079233564094","0.806139727929682"
"No","2005","1-pers.-HH","in school","","","",""
"No","2005","1-pers.-HH","inadequately","1","","",""
"No","2005","1-pers.-HH","general elemantary","15","","",""
"No","2005","1-pers.-HH","middle vocational","128","0.275625960659764","0.233294066127334","0.317957855192193"
"No","2005","1-pers.-HH","vocational + Abi","22","","",""
"No","2005","1-pers.-HH","higher vocational","17","","",""
"No","2005","1-pers.-HH","higher education","43","0.18402584901539","0.133166209802272","0.234885488228509"
"No","2005","(Married) couple without C. ","in school","1","","",""
"No","2005","(Married) couple without C. ","inadequately","1","","",""
"No","2005","(Married) couple without C. ","general elemantary","31","0.432306752244493","0.314560658437122","0.550052846051865"
"No","2005","(Married) couple without C. ","middle vocational","261","0.313733813917419","0.283351485699477","0.34411614213536"
"No","2005","(Married) couple without C. ","vocational + Abi","35","0.288043380623415","0.217874618425787","0.358212142821043"
"No","2005","(Married) couple without C. ","higher vocational","45","0.276856303651109","0.209792289257352","0.343920318044866"
"No","2005","(Married) couple without C. ","higher education","142","0.243984368115938","0.2092997567669","0.278668979464976"
"No","2005","Single parent ","in school","","","",""
"No","2005","Single parent ","inadequately","","","",""
"No","2005","Single parent ","general elemantary","17","","",""
"No","2005","Single parent ","middle vocational","70","0.376537652065077","0.30764377733821","0.445431526791945"
"No","2005","Single parent ","vocational + Abi","6","","",""
"No","2005","Single parent ","higher vocational","9","","",""
"No","2005","Single parent ","higher education","18","","",""
"No","2005","Couple + C. LE 16 ","in school","","","",""
"No","2005","Couple + C. LE 16 ","inadequately","1","","",""
"No","2005","Couple + C. LE 16 ","general elemantary","21","","",""
"No","2005","Couple + C. LE 16 ","middle vocational","235","0.296008353530519","0.264276147656856","0.327740559404183"
"No","2005","Couple + C. LE 16 ","vocational + Abi","42","0.35340535372515","0.275056492838675","0.431754214611625"
"No","2005","Couple + C. LE 16 ","higher vocational","62","0.294270836951528","0.233070905786761","0.355470768116295"
"No","2005","Couple + C. LE 16 ","higher education","98","0.213269764586558","0.175168957856681","0.251370571316436"
"No","2005","Couple + C. GT 16 ","in school","1","","",""
"No","2005","Couple + C. GT 16 ","inadequately","2","","",""
"No","2005","Couple + C. GT 16 ","general elemantary","39","0.28423267579319","0.201795689459186","0.366669662127195"
"No","2005","Couple + C. GT 16 ","middle vocational","222","0.379538106870773","0.342000565201946","0.417075648539599"
"No","2005","Couple + C. GT 16 ","vocational + Abi","33","0.445770042357329","0.337525497326122","0.554014587388536"
"No","2005","Couple + C. GT 16 ","higher vocational","15","","",""
"No","2005","Couple + C. GT 16 ","higher education","73","0.224555697593507","0.179048072254598","0.270063322932415"
"No","2005","Couple + C. LE and GT 16","in school","3","","",""
"No","2005","Couple + C. LE and GT 16","inadequately","2","","",""
"No","2005","Couple + C. LE and GT 16","general elemantary","25","","",""
"No","2005","Couple + C. LE and GT 16","middle vocational","86","0.325640249727979","0.269744206117978","0.381536293337981"
"No","2005","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"No","2005","Couple + C. LE and GT 16","higher vocational","14","","",""
"No","2005","Couple + C. LE and GT 16","higher education","36","0.261533968214689","0.193860272070318","0.32920766435906"
"Yes","2006","1-pers.-HH","in school","","","",""
"Yes","2006","1-pers.-HH","inadequately","2","","",""
"Yes","2006","1-pers.-HH","general elemantary","24","","",""
"Yes","2006","1-pers.-HH","middle vocational","346","0.73390006607022","0.694158760258618","0.773641371881821"
"Yes","2006","1-pers.-HH","vocational + Abi","69","0.704425818319411","0.611185218674945","0.797666417963877"
"Yes","2006","1-pers.-HH","higher vocational","70","0.84974342823429","0.774659132795831","0.924827723672748"
"Yes","2006","1-pers.-HH","higher education","203","0.793479819007145","0.744084314065953","0.842875323948337"
"Yes","2006","(Married) couple without C. ","in school","","","",""
"Yes","2006","(Married) couple without C. ","inadequately","2","","",""
"Yes","2006","(Married) couple without C. ","general elemantary","53","0.688372217168888","0.584921744283688","0.791822690054088"
"Yes","2006","(Married) couple without C. ","middle vocational","746","0.672379424143854","0.644058028352109","0.700700819935599"
"Yes","2006","(Married) couple without C. ","vocational + Abi","125","0.746696193682182","0.680932488031414","0.812459899332949"
"Yes","2006","(Married) couple without C. ","higher vocational","152","0.75936444715782","0.699212145127962","0.819516749187678"
"Yes","2006","(Married) couple without C. ","higher education","522","0.802793255580443","0.772391554564866","0.833194956596021"
"Yes","2006","Single parent ","in school","","","",""
"Yes","2006","Single parent ","inadequately","2","","",""
"Yes","2006","Single parent ","general elemantary","25","","",""
"Yes","2006","Single parent ","middle vocational","140","0.665665587654285","0.601243755216711","0.730087420091859"
"Yes","2006","Single parent ","vocational + Abi","18","","",""
"Yes","2006","Single parent ","higher vocational","23","","",""
"Yes","2006","Single parent ","higher education","48","0.741138327756574","0.635466398586356","0.846810256926792"
"Yes","2006","Couple + C. LE 16 ","in school","","","",""
"Yes","2006","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2006","Couple + C. LE 16 ","general elemantary","45","0.818770873436881","0.721301616108212","0.916240130765549"
"Yes","2006","Couple + C. LE 16 ","middle vocational","585","0.704539776427089","0.673612105058531","0.735467447795646"
"Yes","2006","Couple + C. LE 16 ","vocational + Abi","124","0.702465712557225","0.633943541987892","0.770987883126558"
"Yes","2006","Couple + C. LE 16 ","higher vocational","157","0.750151688847982","0.692148221047263","0.808155156648701"
"Yes","2006","Couple + C. LE 16 ","higher education","420","0.798070678568879","0.763366089854161","0.832775267283598"
"Yes","2006","Couple + C. GT 16 ","in school","2","","",""
"Yes","2006","Couple + C. GT 16 ","inadequately","5","","",""
"Yes","2006","Couple + C. GT 16 ","general elemantary","63","0.667242104471128","0.576681913932398","0.757802295009859"
"Yes","2006","Couple + C. GT 16 ","middle vocational","504","0.654967984438108","0.620832215662589","0.689103753213627"
"Yes","2006","Couple + C. GT 16 ","vocational + Abi","51","0.659261925443128","0.554080241525344","0.764443609360912"
"Yes","2006","Couple + C. GT 16 ","higher vocational","77","0.762372845756476","0.679364999202609","0.845380692310343"
"Yes","2006","Couple + C. GT 16 ","higher education","284","0.804462117548229","0.763146455838713","0.845777779257744"
"Yes","2006","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2006","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","2006","Couple + C. LE and GT 16","general elemantary","35","0.685175219843508","0.564603365154175","0.805747074532842"
"Yes","2006","Couple + C. LE and GT 16","middle vocational","200","0.732187333677335","0.680226913796527","0.784147753558142"
"Yes","2006","Couple + C. LE and GT 16","vocational + Abi","27","","",""
"Yes","2006","Couple + C. LE and GT 16","higher vocational","36","0.728431920778466","0.607544735980961","0.849319105575971"
"Yes","2006","Couple + C. LE and GT 16","higher education","118","0.826064453786329","0.766197264269136","0.885931643303521"
"No","2006","1-pers.-HH","in school","","","",""
"No","2006","1-pers.-HH","inadequately","1","","",""
"No","2006","1-pers.-HH","general elemantary","17","","",""
"No","2006","1-pers.-HH","middle vocational","129","0.266099933929781","0.226358628118179","0.305841239741382"
"No","2006","1-pers.-HH","vocational + Abi","23","","",""
"No","2006","1-pers.-HH","higher vocational","17","","",""
"No","2006","1-pers.-HH","higher education","55","0.206520180992855","0.157124676051663","0.255915685934047"
"No","2006","(Married) couple without C. ","in school","1","","",""
"No","2006","(Married) couple without C. ","inadequately","2","","",""
"No","2006","(Married) couple without C. ","general elemantary","24","","",""
"No","2006","(Married) couple without C. ","middle vocational","309","0.327620575856146","0.299299180064401","0.355941971647891"
"No","2006","(Married) couple without C. ","vocational + Abi","43","0.253303806317818","0.187540100667051","0.319067511968586"
"No","2006","(Married) couple without C. ","higher vocational","42","0.24063555284218","0.180483250812322","0.300787854872038"
"No","2006","(Married) couple without C. ","higher education","136","0.197206744419557","0.166805043403979","0.227608445435134"
"No","2006","Single parent ","in school","","","",""
"No","2006","Single parent ","inadequately","1","","",""
"No","2006","Single parent ","general elemantary","20","","",""
"No","2006","Single parent ","middle vocational","66","0.334334412345715","0.269912579908141","0.398756244783289"
"No","2006","Single parent ","vocational + Abi","7","","",""
"No","2006","Single parent ","higher vocational","6","","",""
"No","2006","Single parent ","higher education","18","","",""
"No","2006","Couple + C. LE 16 ","in school","","","",""
"No","2006","Couple + C. LE 16 ","inadequately","1","","",""
"No","2006","Couple + C. LE 16 ","general elemantary","15","","",""
"No","2006","Couple + C. LE 16 ","middle vocational","251","0.295460223572911","0.264532552204354","0.326387894941469"
"No","2006","Couple + C. LE 16 ","vocational + Abi","47","0.297534287442775","0.229012116873442","0.366056458012108"
"No","2006","Couple + C. LE 16 ","higher vocational","57","0.249848311152018","0.191844843351299","0.307851778952737"
"No","2006","Couple + C. LE 16 ","higher education","94","0.201929321431121","0.167224732716402","0.236633910145839"
"No","2006","Couple + C. GT 16 ","in school","2","","",""
"No","2006","Couple + C. GT 16 ","inadequately","4","","",""
"No","2006","Couple + C. GT 16 ","general elemantary","41","0.332757895528872","0.242197704990141","0.423318086067602"
"No","2006","Couple + C. GT 16 ","middle vocational","241","0.345032015561892","0.310896246786373","0.379167784337411"
"No","2006","Couple + C. GT 16 ","vocational + Abi","27","","",""
"No","2006","Couple + C. GT 16 ","higher vocational","24","","",""
"No","2006","Couple + C. GT 16 ","higher education","70","0.195537882451771","0.154222220742256","0.236853544161287"
"No","2006","Couple + C. LE and GT 16","in school","2","","",""
"No","2006","Couple + C. LE and GT 16","inadequately","2","","",""
"No","2006","Couple + C. LE and GT 16","general elemantary","22","","",""
"No","2006","Couple + C. LE and GT 16","middle vocational","79","0.267812666322665","0.215852246441858","0.319773086203473"
"No","2006","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"No","2006","Couple + C. LE and GT 16","higher vocational","16","","",""
"No","2006","Couple + C. LE and GT 16","higher education","36","0.173935546213671","0.114068356696479","0.233802735730863"
"Yes","2007","1-pers.-HH","in school","","","",""
"Yes","2007","1-pers.-HH","inadequately","1","","",""
"Yes","2007","1-pers.-HH","general elemantary","16","","",""
"Yes","2007","1-pers.-HH","middle vocational","339","0.758533585336609","0.719381263459761","0.797685907213456"
"Yes","2007","1-pers.-HH","vocational + Abi","73","0.808608863015578","0.726878533942318","0.890339192088838"
"Yes","2007","1-pers.-HH","higher vocational","74","0.888864483299209","0.821651579113715","0.956077387484703"
"Yes","2007","1-pers.-HH","higher education","204","0.762891512183896","0.710994401464258","0.814788622903534"
"Yes","2007","(Married) couple without C. ","in school","","","",""
"Yes","2007","(Married) couple without C. ","inadequately","1","","",""
"Yes","2007","(Married) couple without C. ","general elemantary","50","0.694842887492456","0.588480788472459","0.801204986512454"
"Yes","2007","(Married) couple without C. ","middle vocational","701","0.724643383958051","0.696430669649303","0.752856098266799"
"Yes","2007","(Married) couple without C. ","vocational + Abi","119","0.759953583036142","0.69377320446634","0.826133961605945"
"Yes","2007","(Married) couple without C. ","higher vocational","117","0.70130459276166","0.630825841976642","0.771783343546678"
"Yes","2007","(Married) couple without C. ","higher education","484","0.817980920541774","0.78753454830551","0.848427292778038"
"Yes","2007","Single parent ","in school","1","","",""
"Yes","2007","Single parent ","inadequately","","","",""
"Yes","2007","Single parent ","general elemantary","17","","",""
"Yes","2007","Single parent ","middle vocational","135","0.683655669459154","0.618215266686877","0.749096072231431"
"Yes","2007","Single parent ","vocational + Abi","24","","",""
"Yes","2007","Single parent ","higher vocational","16","","",""
"Yes","2007","Single parent ","higher education","56","0.740461149360514","0.640579763844787","0.840342534876241"
"Yes","2007","Couple + C. LE 16 ","in school","","","",""
"Yes","2007","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2007","Couple + C. LE 16 ","general elemantary","36","0.769775586184172","0.65423867374316","0.885312498625185"
"Yes","2007","Couple + C. LE 16 ","middle vocational","585","0.756648610402344","0.726707105549968","0.78659011525472"
"Yes","2007","Couple + C. LE 16 ","vocational + Abi","119","0.75769961527023","0.691099479566351","0.824299750974108"
"Yes","2007","Couple + C. LE 16 ","higher vocational","153","0.799272969713805","0.743622088519493","0.854923850908118"
"Yes","2007","Couple + C. LE 16 ","higher education","384","0.793961324622167","0.757740829498741","0.830181819745593"
"Yes","2007","Couple + C. GT 16 ","in school","1","","",""
"Yes","2007","Couple + C. GT 16 ","inadequately","3","","",""
"Yes","2007","Couple + C. GT 16 ","general elemantary","61","0.65557827556741","0.556857028485524","0.754299522649297"
"Yes","2007","Couple + C. GT 16 ","middle vocational","494","0.710749286587979","0.677232230655778","0.74426634252018"
"Yes","2007","Couple + C. GT 16 ","vocational + Abi","52","0.773759227574006","0.677116272524564","0.870402182623448"
"Yes","2007","Couple + C. GT 16 ","higher vocational","74","0.611648597142839","0.517979819564211","0.705317374721467"
"Yes","2007","Couple + C. GT 16 ","higher education","269","0.719092379166692","0.672600728000873","0.765584030332512"
"Yes","2007","Couple + C. LE and GT 16","in school","","","",""
"Yes","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2007","Couple + C. LE and GT 16","general elemantary","18","","",""
"Yes","2007","Couple + C. LE and GT 16","middle vocational","188","0.714687055662277","0.660216121483026","0.769157989841528"
"Yes","2007","Couple + C. LE and GT 16","vocational + Abi","25","","",""
"Yes","2007","Couple + C. LE and GT 16","higher vocational","48","0.851510494450344","0.759998719870638","0.943022269030051"
"Yes","2007","Couple + C. LE and GT 16","higher education","95","0.834101563906859","0.766983765693654","0.901219362120065"
"No","2007","1-pers.-HH","in school","","","",""
"No","2007","1-pers.-HH","inadequately","","","",""
"No","2007","1-pers.-HH","general elemantary","13","","",""
"No","2007","1-pers.-HH","middle vocational","120","0.241466414663391","0.202314092786544","0.280618736540239"
"No","2007","1-pers.-HH","vocational + Abi","16","","",""
"No","2007","1-pers.-HH","higher vocational","10","","",""
"No","2007","1-pers.-HH","higher education","54","0.237108487816104","0.185211377096466","0.289005598535742"
"No","2007","(Married) couple without C. ","in school","","","",""
"No","2007","(Married) couple without C. ","inadequately","1","","",""
"No","2007","(Married) couple without C. ","general elemantary","22","","",""
"No","2007","(Married) couple without C. ","middle vocational","262","0.275356616041949","0.247143901733201","0.303569330350697"
"No","2007","(Married) couple without C. ","vocational + Abi","41","0.240046416963858","0.173866038394056","0.30622679553366"
"No","2007","(Married) couple without C. ","higher vocational","45","0.29869540723834","0.228216656453322","0.369174158023358"
"No","2007","(Married) couple without C. ","higher education","133","0.182019079458226","0.151572707221962","0.212465451694491"
"No","2007","Single parent ","in school","1","","",""
"No","2007","Single parent ","inadequately","1","","",""
"No","2007","Single parent ","general elemantary","16","","",""
"No","2007","Single parent ","middle vocational","59","0.316344330540846","0.250903927768569","0.381784733313123"
"No","2007","Single parent ","vocational + Abi","3","","",""
"No","2007","Single parent ","higher vocational","3","","",""
"No","2007","Single parent ","higher education","18","","",""
"No","2007","Couple + C. LE 16 ","in school","","","",""
"No","2007","Couple + C. LE 16 ","inadequately","4","","",""
"No","2007","Couple + C. LE 16 ","general elemantary","15","","",""
"No","2007","Couple + C. LE 16 ","middle vocational","204","0.243351389597656","0.21340988474528","0.273292894450032"
"No","2007","Couple + C. LE 16 ","vocational + Abi","40","0.24230038472977","0.175700249025892","0.308900520433649"
"No","2007","Couple + C. LE 16 ","higher vocational","46","0.200727030286195","0.145076149091883","0.256377911480508"
"No","2007","Couple + C. LE 16 ","higher education","95","0.206038675377833","0.169818180254407","0.242259170501259"
"No","2007","Couple + C. GT 16 ","in school","1","","",""
"No","2007","Couple + C. GT 16 ","inadequately","2","","",""
"No","2007","Couple + C. GT 16 ","general elemantary","28","","",""
"No","2007","Couple + C. GT 16 ","middle vocational","209","0.289250713412021","0.25573365747982","0.322767769344222"
"No","2007","Couple + C. GT 16 ","vocational + Abi","20","","",""
"No","2007","Couple + C. GT 16 ","higher vocational","30","0.388351402857161","0.294682625278533","0.482020180435789"
"No","2007","Couple + C. GT 16 ","higher education","90","0.280907620833308","0.234415969667488","0.327399271999127"
"No","2007","Couple + C. LE and GT 16","in school","1","","",""
"No","2007","Couple + C. LE and GT 16","inadequately","1","","",""
"No","2007","Couple + C. LE and GT 16","general elemantary","18","","",""
"No","2007","Couple + C. LE and GT 16","middle vocational","76","0.285312944337723","0.230842010158472","0.339783878516974"
"No","2007","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"No","2007","Couple + C. LE and GT 16","higher vocational","10","","",""
"No","2007","Couple + C. LE and GT 16","higher education","23","","",""
"Yes","2008","1-pers.-HH","in school","","","",""
"Yes","2008","1-pers.-HH","inadequately","1","","",""
"Yes","2008","1-pers.-HH","general elemantary","21","","",""
"Yes","2008","1-pers.-HH","middle vocational","317","0.684597726225878","0.641901201336911","0.727294251114845"
"Yes","2008","1-pers.-HH","vocational + Abi","72","0.835464781914039","0.757556796548028","0.913372767280049"
"Yes","2008","1-pers.-HH","higher vocational","58","0.809032137535559","0.718240704053735","0.899823571017382"
"Yes","2008","1-pers.-HH","higher education","179","0.744698971072779","0.690100345741872","0.799297596403685"
"Yes","2008","(Married) couple without C. ","in school","","","",""
"Yes","2008","(Married) couple without C. ","inadequately","1","","",""
"Yes","2008","(Married) couple without C. ","general elemantary","46","0.615555648915232","0.50689979456708","0.724211503263384"
"Yes","2008","(Married) couple without C. ","middle vocational","672","0.662740963795351","0.633171322791046","0.692310604799657"
"Yes","2008","(Married) couple without C. ","vocational + Abi","109","0.818934922524692","0.756040970055867","0.881828874993516"
"Yes","2008","(Married) couple without C. ","higher vocational","130","0.853426084209","0.798623706557133","0.908228461860868"
"Yes","2008","(Married) couple without C. ","higher education","489","0.7890866042353","0.757000520813636","0.821172687656965"
"Yes","2008","Single parent ","in school","2","","",""
"Yes","2008","Single parent ","inadequately","1","","",""
"Yes","2008","Single parent ","general elemantary","24","","",""
"Yes","2008","Single parent ","middle vocational","137","0.738554952199643","0.67795754761001","0.799152356789276"
"Yes","2008","Single parent ","vocational + Abi","20","","",""
"Yes","2008","Single parent ","higher vocational","17","","",""
"Yes","2008","Single parent ","higher education","57","0.727934469463263","0.626539797477476","0.82932914144905"
"Yes","2008","Couple + C. LE 16 ","in school","","","",""
"Yes","2008","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2008","Couple + C. LE 16 ","general elemantary","42","0.766284766973061","0.652351969205008","0.880217564741114"
"Yes","2008","Couple + C. LE 16 ","middle vocational","545","0.718710216077791","0.686806614662648","0.750613817492934"
"Yes","2008","Couple + C. LE 16 ","vocational + Abi","114","0.661816930027662","0.58874004606993","0.734893813985395"
"Yes","2008","Couple + C. LE 16 ","higher vocational","147","0.768771537282","0.708978488081264","0.828564586482736"
"Yes","2008","Couple + C. LE 16 ","higher education","358","0.802068950594811","0.765090945539143","0.83904695565048"
"Yes","2008","Couple + C. GT 16 ","in school","","","",""
"Yes","2008","Couple + C. GT 16 ","inadequately","4","","",""
"Yes","2008","Couple + C. GT 16 ","general elemantary","70","0.593338204579112","0.501957512045911","0.684718897112313"
"Yes","2008","Couple + C. GT 16 ","middle vocational","484","0.687741716162467","0.653750347375051","0.721733084949883"
"Yes","2008","Couple + C. GT 16 ","vocational + Abi","55","0.660678370923227","0.554922729232535","0.766434012613919"
"Yes","2008","Couple + C. GT 16 ","higher vocational","74","0.651264397420123","0.557387807402639","0.745140987437607"
"Yes","2008","Couple + C. GT 16 ","higher education","268","0.813779682507966","0.772093450602675","0.855465914413257"
"Yes","2008","Couple + C. LE and GT 16","in school","2","","",""
"Yes","2008","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes","2008","Couple + C. LE and GT 16","general elemantary","20","","",""
"Yes","2008","Couple + C. LE and GT 16","middle vocational","163","0.74055613443564","0.683408985737498","0.797703283133781"
"Yes","2008","Couple + C. LE and GT 16","vocational + Abi","25","","",""
"Yes","2008","Couple + C. LE and GT 16","higher vocational","34","0.809988592642529","0.694070549400448","0.92590663588461"
"Yes","2008","Couple + C. LE and GT 16","higher education","87","0.692438582008456","0.606972137720549","0.777905026296364"
"No","2008","1-pers.-HH","in school","","","",""
"No","2008","1-pers.-HH","inadequately","1","","",""
"No","2008","1-pers.-HH","general elemantary","11","","",""
"No","2008","1-pers.-HH","middle vocational","138","0.315402273774122","0.272705748885155","0.358098798663089"
"No","2008","1-pers.-HH","vocational + Abi","15","","",""
"No","2008","1-pers.-HH","higher vocational","14","","",""
"No","2008","1-pers.-HH","higher education","66","0.255301028927221","0.200702403596315","0.309899654258128"
"No","2008","(Married) couple without C. ","in school","","","",""
"No","2008","(Married) couple without C. ","inadequately","2","","",""
"No","2008","(Married) couple without C. ","general elemantary","31","0.384444351084768","0.275788496736616","0.49310020543292"
"No","2008","(Married) couple without C. ","middle vocational","310","0.337259036204649","0.307689395200343","0.366828677208954"
"No","2008","(Married) couple without C. ","vocational + Abi","35","0.181065077475308","0.118171125006484","0.243959029944133"
"No","2008","(Married) couple without C. ","higher vocational","30","0.146573915791","0.0917715381391324","0.201376293442867"
"No","2008","(Married) couple without C. ","higher education","132","0.2109133957647","0.178827312343035","0.242999479186364"
"No","2008","Single parent ","in school","2","","",""
"No","2008","Single parent ","inadequately","","","",""
"No","2008","Single parent ","general elemantary","11","","",""
"No","2008","Single parent ","middle vocational","65","0.261445047800357","0.200847643210724","0.32204245238999"
"No","2008","Single parent ","vocational + Abi","8","","",""
"No","2008","Single parent ","higher vocational","3","","",""
"No","2008","Single parent ","higher education","17","","",""
"No","2008","Couple + C. LE 16 ","in school","","","",""
"No","2008","Couple + C. LE 16 ","inadequately","4","","",""
"No","2008","Couple + C. LE 16 ","general elemantary","11","","",""
"No","2008","Couple + C. LE 16 ","middle vocational","218","0.281289783922209","0.249386182507066","0.313193385337352"
"No","2008","Couple + C. LE 16 ","vocational + Abi","47","0.338183069972338","0.265106186014605","0.41125995393007"
"No","2008","Couple + C. LE 16 ","higher vocational","44","0.231228462718","0.171435413517264","0.291021511918737"
"No","2008","Couple + C. LE 16 ","higher education","88","0.197931049405189","0.16095304434952","0.234909054460857"
"No","2008","Couple + C. GT 16 ","in school","2","","",""
"No","2008","Couple + C. GT 16 ","inadequately","2","","",""
"No","2008","Couple + C. GT 16 ","general elemantary","41","0.406661795420888","0.315281102887686","0.49804248795409"
"No","2008","Couple + C. GT 16 ","middle vocational","230","0.312258283837533","0.278266915050117","0.346249652624949"
"No","2008","Couple + C. GT 16 ","vocational + Abi","22","","",""
"No","2008","Couple + C. GT 16 ","higher vocational","25","","",""
"No","2008","Couple + C. GT 16 ","higher education","67","0.186220317492034","0.144534085586743","0.227906549397325"
"No","2008","Couple + C. LE and GT 16","in school","1","","",""
"No","2008","Couple + C. LE and GT 16","inadequately","","","",""
"No","2008","Couple + C. LE and GT 16","general elemantary","16","","",""
"No","2008","Couple + C. LE and GT 16","middle vocational","63","0.25944386556436","0.202296716866219","0.316591014262502"
"No","2008","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"No","2008","Couple + C. LE and GT 16","higher vocational","10","","",""
"No","2008","Couple + C. LE and GT 16","higher education","25","","",""
"Yes","2009","1-pers.-HH","in school","","","",""
"Yes","2009","1-pers.-HH","inadequately","2","","",""
"Yes","2009","1-pers.-HH","general elemantary","20","","",""
"Yes","2009","1-pers.-HH","middle vocational","274","0.700977614557065","0.65611113223111","0.74584409688302"
"Yes","2009","1-pers.-HH","vocational + Abi","61","0.794524831741362","0.703081746772593","0.885967916710132"
"Yes","2009","1-pers.-HH","higher vocational","62","0.823700084977325","0.736282809284267","0.911117360670383"
"Yes","2009","1-pers.-HH","higher education","179","0.731257340653404","0.675172447771523","0.787342233535285"
"Yes","2009","(Married) couple without C. ","in school","","","",""
"Yes","2009","(Married) couple without C. ","inadequately","2","","",""
"Yes","2009","(Married) couple without C. ","general elemantary","30","0.620925393095089","0.498166059285607","0.743684726904571"
"Yes","2009","(Married) couple without C. ","middle vocational","587","0.651333618562058","0.619520866349281","0.683146370774835"
"Yes","2009","(Married) couple without C. ","vocational + Abi","101","0.723262972446434","0.647229640539508","0.799296304353361"
"Yes","2009","(Married) couple without C. ","higher vocational","111","0.714150689954419","0.641603856492828","0.78669752341601"
"Yes","2009","(Married) couple without C. ","higher education","458","0.78976684053191","0.756859673180404","0.822674007883417"
"Yes","2009","Single parent ","in school","1","","",""
"Yes","2009","Single parent ","inadequately","1","","",""
"Yes","2009","Single parent ","general elemantary","16","","",""
"Yes","2009","Single parent ","middle vocational","120","0.629030884183136","0.558656652645678","0.699405115720594"
"Yes","2009","Single parent ","vocational + Abi","21","","",""
"Yes","2009","Single parent ","higher vocational","11","","",""
"Yes","2009","Single parent ","higher education","64","0.831141942102234","0.747465882075337","0.914818002129132"
"Yes","2009","Couple + C. LE 16 ","in school","","","",""
"Yes","2009","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2009","Couple + C. LE 16 ","general elemantary","27","","",""
"Yes","2009","Couple + C. LE 16 ","middle vocational","424","0.663650764959278","0.626989894413071","0.700311635505485"
"Yes","2009","Couple + C. LE 16 ","vocational + Abi","92","0.695026705122325","0.616782186613784","0.773271223630866"
"Yes","2009","Couple + C. LE 16 ","higher vocational","109","0.795065481385282","0.730682864554619","0.859448098215946"
"Yes","2009","Couple + C. LE 16 ","higher education","306","0.840433332460939","0.803319567606795","0.877547097315084"
"Yes","2009","Couple + C. GT 16 ","in school","2","","",""
"Yes","2009","Couple + C. GT 16 ","inadequately","4","","",""
"Yes","2009","Couple + C. GT 16 ","general elemantary","45","0.555380176452825","0.445801981178983","0.664958371726667"
"Yes","2009","Couple + C. GT 16 ","middle vocational","403","0.701090647026515","0.664998668325014","0.737182625728016"
"Yes","2009","Couple + C. GT 16 ","vocational + Abi","46","0.6862658660374","0.578334915517928","0.794196816556873"
"Yes","2009","Couple + C. GT 16 ","higher vocational","78","0.71460874361663","0.628638203955354","0.800579283277907"
"Yes","2009","Couple + C. GT 16 ","higher education","227","0.705842315107509","0.654365841494295","0.757318788720723"
"Yes","2009","Couple + C. LE and GT 16","in school","","","",""
"Yes","2009","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes","2009","Couple + C. LE and GT 16","general elemantary","14","","",""
"Yes","2009","Couple + C. LE and GT 16","middle vocational","145","0.694792310612725","0.63309497044963","0.756489650775821"
"Yes","2009","Couple + C. LE and GT 16","vocational + Abi","24","","",""
