"plb0196_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Full Time","1-pers.-HH","507","0.755128745701857","0.722519611793644","0.78773787961007"
"Yes","2009","Full Time","(Married) couple without C. ","1078","0.702559254349343","0.679222467514519","0.725896041184167"
"Yes","2009","Full Time","Single parent ","160","0.649118697680116","0.58717133235794","0.711066063002291"
"Yes","2009","Full Time","Couple + C. LE 16 ","694","0.768243456650064","0.740992376990065","0.795494536310062"
"Yes","2009","Full Time","Couple + C. GT 16 ","650","0.735724878049668","0.706884842958619","0.764564913140717"
"Yes","2009","Full Time","Couple + C. LE and GT 16","222","0.7155249714767","0.664808880579007","0.766241062374394"
"Yes","2009","Part Time","1-pers.-HH","93","0.573585586276292","0.496471343144209","0.650699829408375"
"Yes","2009","Part Time","(Married) couple without C. ","219","0.691153941170355","0.641305733522243","0.741002148818467"
"Yes","2009","Part Time","Single parent ","73","0.725898130883792","0.640578831780644","0.81121742998694"
"Yes","2009","Part Time","Couple + C. LE 16 ","264","0.655043471031034","0.609143043706506","0.700943898355562"
"Yes","2009","Part Time","Couple + C. GT 16 ","170","0.579197522403639","0.523332502803467","0.635062542003811"
"Yes","2009","Part Time","Couple + C. LE and GT 16","87","0.685693395541386","0.608238248192432","0.763148542890339"
"Yes","2009","Not Working","1-pers.-HH","3","","",""
"Yes","2009","Not Working","(Married) couple without C. ","2","","",""
"Yes","2009","Not Working","Single parent ","3","","",""
"Yes","2009","Not Working","Couple + C. LE 16 ","3","","",""
"Yes","2009","Not Working","Couple + C. GT 16 ","3","","",""
"Yes","2009","Not Working","Couple + C. LE and GT 16","","","",""
"No","2009","Full Time","1-pers.-HH","161","0.244871254298143","0.21226212038993","0.277480388206356"
"No","2009","Full Time","(Married) couple without C. ","396","0.297440745650657","0.274103958815833","0.320777532485481"
"No","2009","Full Time","Single parent ","68","0.350881302319885","0.288933936997709","0.41282866764206"
"No","2009","Full Time","Couple + C. LE 16 ","227","0.231756543349936","0.204505463689938","0.259007623009935"
"No","2009","Full Time","Couple + C. GT 16 ","248","0.264275121950332","0.235435086859283","0.293115157041382"
"No","2009","Full Time","Couple + C. LE and GT 16","82","0.2844750285233","0.233758937625606","0.335191119420993"
"No","2009","Part Time","1-pers.-HH","65","0.426414413723708","0.349300170591625","0.503528656855791"
"No","2009","Part Time","(Married) couple without C. ","111","0.308846058829645","0.258997851181533","0.358694266477757"
"No","2009","Part Time","Single parent ","32","0.274101869116208","0.18878257001306","0.359421168219356"
"No","2009","Part Time","Couple + C. LE 16 ","148","0.344956528968966","0.299056101644438","0.390856956293494"
"No","2009","Part Time","Couple + C. GT 16 ","130","0.420802477596361","0.364937457996189","0.476667497196533"
"No","2009","Part Time","Couple + C. LE and GT 16","51","0.314306604458614","0.236851457109661","0.391761751807568"
"No","2009","Not Working","1-pers.-HH","2","","",""
"No","2009","Not Working","(Married) couple without C. ","3","","",""
"No","2009","Not Working","Single parent ","1","","",""
"No","2009","Not Working","Couple + C. LE 16 ","5","","",""
"No","2009","Not Working","Couple + C. GT 16 ","4","","",""
"No","2009","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2010","Full Time","1-pers.-HH","447","0.699805890416154","0.66375697765274","0.735854803179569"
"Yes","2010","Full Time","(Married) couple without C. ","1050","0.729859891579427","0.706821593741629","0.752898189417226"
"Yes","2010","Full Time","Single parent ","276","0.688871363865352","0.642865589109619","0.734877138621084"
"Yes","2010","Full Time","Couple + C. LE 16 ","1625","0.734974389931584","0.716676991210681","0.753271788652488"
"Yes","2010","Full Time","Couple + C. GT 16 ","576","0.659895531944467","0.627529315354134","0.692261748534799"
"Yes","2010","Full Time","Couple + C. LE and GT 16","269","0.686403522066086","0.639999265567855","0.732807778564317"
"Yes","2010","Part Time","1-pers.-HH","70","0.594657010594142","0.507178775873065","0.682135245315219"
"Yes","2010","Part Time","(Married) couple without C. ","194","0.587937217655422","0.534259504946296","0.641614930364548"
"Yes","2010","Part Time","Single parent ","285","0.648398882737565","0.60273532996807","0.69406243550706"
"Yes","2010","Part Time","Couple + C. LE 16 ","575","0.641138153836201","0.610425471329035","0.671850836343368"
"Yes","2010","Part Time","Couple + C. GT 16 ","162","0.60404192560322","0.54570757703183","0.66237627417461"
"Yes","2010","Part Time","Couple + C. LE and GT 16","119","0.546536874255688","0.475374588490615","0.617699160020762"
"Yes","2010","Not Working","1-pers.-HH","2","","",""
"Yes","2010","Not Working","(Married) couple without C. ","3","","",""
"Yes","2010","Not Working","Single parent ","9","","",""
"Yes","2010","Not Working","Couple + C. LE 16 ","48","0.62141895528433","0.518907937292219","0.723929973276442"
"Yes","2010","Not Working","Couple + C. GT 16 ","3","","",""
"Yes","2010","Not Working","Couple + C. LE and GT 16","4","","",""
"No","2010","Full Time","1-pers.-HH","174","0.300194109583846","0.264145196820431","0.33624302234726"
"No","2010","Full Time","(Married) couple without C. ","377","0.270140108420573","0.247101810582774","0.293178406258371"
"No","2010","Full Time","Single parent ","113","0.311128636134648","0.265122861378916","0.357134410890381"
"No","2010","Full Time","Couple + C. LE 16 ","610","0.265025610068415","0.246728211347512","0.283323008789319"
"No","2010","Full Time","Couple + C. GT 16 ","247","0.340104468055533","0.307738251465201","0.372470684645866"
"No","2010","Full Time","Couple + C. LE and GT 16","115","0.313596477933914","0.267192221435683","0.360000734432145"
"No","2010","Part Time","1-pers.-HH","51","0.405342989405858","0.317864754684781","0.492821224126935"
"No","2010","Part Time","(Married) couple without C. ","129","0.412062782344578","0.358385069635451","0.465740495053704"
"No","2010","Part Time","Single parent ","135","0.351601117262435","0.30593756449294","0.39726467003193"
"No","2010","Part Time","Couple + C. LE 16 ","362","0.358861846163799","0.328149163656632","0.389574528670965"
"No","2010","Part Time","Couple + C. GT 16 ","108","0.39595807439678","0.33762372582539","0.45429242296817"
"No","2010","Part Time","Couple + C. LE and GT 16","69","0.453463125744312","0.382300839979238","0.524625411509385"
"No","2010","Not Working","1-pers.-HH","2","","",""
"No","2010","Not Working","(Married) couple without C. ","4","","",""
"No","2010","Not Working","Single parent ","8","","",""
"No","2010","Not Working","Couple + C. LE 16 ","38","0.37858104471567","0.276070026723558","0.481092062707781"
"No","2010","Not Working","Couple + C. GT 16 ","6","","",""
"No","2010","Not Working","Couple + C. LE and GT 16","5","","",""
"Yes","2011","Full Time","1-pers.-HH","555","0.753215375221521","0.722088682045832","0.784342068397211"
"Yes","2011","Full Time","(Married) couple without C. ","1330","0.785982511925938","0.766508996067374","0.805456027784502"
"Yes","2011","Full Time","Single parent ","403","0.720678599867294","0.682906479412173","0.758450720322414"
"Yes","2011","Full Time","Couple + C. LE 16 ","1973","0.791850444748751","0.775926592254613","0.807774297242888"
"Yes","2011","Full Time","Couple + C. GT 16 ","688","0.765066139803163","0.737730175198907","0.792402104407419"
"Yes","2011","Full Time","Couple + C. LE and GT 16","381","0.728980469009214","0.690328246057034","0.767632691961395"
"Yes","2011","Part Time","1-pers.-HH","109","0.593855956962655","0.523277489900677","0.664434424024633"
"Yes","2011","Part Time","(Married) couple without C. ","290","0.60092187321168","0.556554559631425","0.645289186791936"
"Yes","2011","Part Time","Single parent ","345","0.667536664599474","0.626928602882293","0.708144726316656"
"Yes","2011","Part Time","Couple + C. LE 16 ","841","0.730471436007096","0.705186623562171","0.75575624845202"
"Yes","2011","Part Time","Couple + C. GT 16 ","225","0.656093345552419","0.606186332825786","0.706000358279052"
"Yes","2011","Part Time","Couple + C. LE and GT 16","175","0.702070775130661","0.645491388995525","0.758650161265796"
"Yes","2011","Not Working","1-pers.-HH","8","","",""
"Yes","2011","Not Working","(Married) couple without C. ","6","","",""
"Yes","2011","Not Working","Single parent ","11","","",""
"Yes","2011","Not Working","Couple + C. LE 16 ","52","0.691048675433124","0.585772140696863","0.796325210169384"
"Yes","2011","Not Working","Couple + C. GT 16 ","6","","",""
"Yes","2011","Not Working","Couple + C. LE and GT 16","5","","",""
"No","2011","Full Time","1-pers.-HH","182","0.246784624778479","0.215657931602789","0.277911317954168"
"No","2011","Full Time","(Married) couple without C. ","374","0.214017488074062","0.194543972215498","0.233491003932626"
"No","2011","Full Time","Single parent ","139","0.279321400132706","0.241549279677586","0.317093520587827"
"No","2011","Full Time","Couple + C. LE 16 ","524","0.208149555251249","0.192225702757112","0.224073407745387"
"No","2011","Full Time","Couple + C. GT 16 ","236","0.234933860196837","0.207597895592581","0.262269824801093"
"No","2011","Full Time","Couple + C. LE and GT 16","127","0.271019530990786","0.232367308038605","0.309671753942966"
"No","2011","Part Time","1-pers.-HH","77","0.406144043037345","0.335565575975367","0.476722510099323"
"No","2011","Part Time","(Married) couple without C. ","178","0.39907812678832","0.354710813208064","0.443445440368576"
"No","2011","Part Time","Single parent ","172","0.332463335400526","0.291855273683344","0.373071397117707"
"No","2011","Part Time","Couple + C. LE 16 ","342","0.269528563992904","0.24424375154798","0.294813376437829"
"No","2011","Part Time","Couple + C. GT 16 ","123","0.343906654447581","0.293999641720948","0.393813667174214"
"No","2011","Part Time","Couple + C. LE and GT 16","76","0.297929224869339","0.241349838734204","0.354508611004475"
"No","2011","Not Working","1-pers.-HH","5","","",""
"No","2011","Not Working","(Married) couple without C. ","3","","",""
"No","2011","Not Working","Single parent ","8","","",""
"No","2011","Not Working","Couple + C. LE 16 ","22","","",""
"No","2011","Not Working","Couple + C. GT 16 ","3","","",""
"No","2011","Not Working","Couple + C. LE and GT 16","3","","",""
"Yes","2012","Full Time","1-pers.-HH","645","0.762340304820474","0.733572792899361","0.791107816741587"
"Yes","2012","Full Time","(Married) couple without C. ","1338","0.761893987799587","0.742179277472815","0.781608698126359"
"Yes","2012","Full Time","Single parent ","414","0.692972447715515","0.65476916024342","0.731175735187611"
"Yes","2012","Full Time","Couple + C. LE 16 ","1817","0.768758223796884","0.751808542532319","0.785707905061449"
"Yes","2012","Full Time","Couple + C. GT 16 ","685","0.723378883866675","0.694690886580838","0.752066881152511"
"Yes","2012","Full Time","Couple + C. LE and GT 16","399","0.786215847995476","0.751079558458672","0.821352137532281"
"Yes","2012","Part Time","1-pers.-HH","120","0.592745444038826","0.526451485644516","0.659039402433136"
"Yes","2012","Part Time","(Married) couple without C. ","268","0.590579917272339","0.545147510685313","0.636012323859365"
"Yes","2012","Part Time","Single parent ","352","0.589950657526036","0.548466992783645","0.631434322268427"
"Yes","2012","Part Time","Couple + C. LE 16 ","781","0.665974233210772","0.638867515583917","0.693080950837627"
"Yes","2012","Part Time","Couple + C. GT 16 ","210","0.58955999581813","0.537727886027914","0.641392105608347"
"Yes","2012","Part Time","Couple + C. LE and GT 16","180","0.643705490808924","0.587000539583402","0.700410442034445"
"Yes","2012","Not Working","1-pers.-HH","13","","",""
"Yes","2012","Not Working","(Married) couple without C. ","15","","",""
"Yes","2012","Not Working","Single parent ","13","","",""
"Yes","2012","Not Working","Couple + C. LE 16 ","68","0.677812857383098","0.585759528636731","0.769866186129466"
"Yes","2012","Not Working","Couple + C. GT 16 ","7","","",""
"Yes","2012","Not Working","Couple + C. LE and GT 16","11","","",""
"No","2012","Full Time","1-pers.-HH","196","0.237659695179526","0.208892183258413","0.266427207100639"
"No","2012","Full Time","(Married) couple without C. ","455","0.238106012200413","0.218391301873641","0.257820722527185"
"No","2012","Full Time","Single parent ","146","0.307027552284485","0.268824264812389","0.34523083975658"
"No","2012","Full Time","Couple + C. LE 16 ","560","0.231241776203116","0.214292094938551","0.248191457467681"
"No","2012","Full Time","Couple + C. GT 16 ","249","0.276621116133325","0.247933118847489","0.305309113419162"
"No","2012","Full Time","Couple + C. LE and GT 16","124","0.213784152004524","0.178647862467719","0.248920441541328"
"No","2012","Part Time","1-pers.-HH","91","0.407254555961174","0.340960597566864","0.473548514355484"
"No","2012","Part Time","(Married) couple without C. ","182","0.409420082727661","0.363987676140635","0.454852489314687"
"No","2012","Part Time","Single parent ","188","0.410049342473964","0.368565677731573","0.451533007216355"
"No","2012","Part Time","Couple + C. LE 16 ","382","0.334025766789228","0.306919049162373","0.361132484416083"
"No","2012","Part Time","Couple + C. GT 16 ","136","0.41044000418187","0.358607894391653","0.462272113972086"
"No","2012","Part Time","Couple + C. LE and GT 16","94","0.356294509191076","0.299589557965555","0.412999460416598"
"No","2012","Not Working","1-pers.-HH","8","","",""
"No","2012","Not Working","(Married) couple without C. ","8","","",""
"No","2012","Not Working","Single parent ","12","","",""
"No","2012","Not Working","Couple + C. LE 16 ","31","0.322187142616902","0.230133813870534","0.414240471363269"
"No","2012","Not Working","Couple + C. GT 16 ","15","","",""
"No","2012","Not Working","Couple + C. LE and GT 16","7","","",""
"Yes","2013","Full Time","1-pers.-HH","607","0.764811332878138","0.735161505397046","0.79446116035923"
"Yes","2013","Full Time","(Married) couple without C. ","1236","0.763988976635143","0.743381216027664","0.784596737242622"
"Yes","2013","Full Time","Single parent ","411","0.721467639574403","0.683552976058719","0.759382303090086"
"Yes","2013","Full Time","Couple + C. LE 16 ","1613","0.767596436044936","0.749471403056783","0.785721469033089"
"Yes","2013","Full Time","Couple + C. GT 16 ","551","0.738288753180951","0.707119547754683","0.76945795860722"
"Yes","2013","Full Time","Couple + C. LE and GT 16","394","0.752261128349095","0.714609497668262","0.789912759029928"
"Yes","2013","Part Time","1-pers.-HH","124","0.575570662220598","0.507746407564767","0.643394916876429"
"Yes","2013","Part Time","(Married) couple without C. ","239","0.611401130457603","0.562001218483795","0.660801042431411"
"Yes","2013","Part Time","Single parent ","316","0.625173328399277","0.581640513499656","0.668706143298897"
"Yes","2013","Part Time","Couple + C. LE 16 ","751","0.704582800212016","0.677284718005405","0.731880882418627"
"Yes","2013","Part Time","Couple + C. GT 16 ","222","0.668437263949881","0.618470170756096","0.718404357143666"
"Yes","2013","Part Time","Couple + C. LE and GT 16","168","0.615462758633625","0.5566677701653","0.674257747101949"
"Yes","2013","Not Working","1-pers.-HH","124","0.733662654683529","0.665801924460091","0.801523384906967"
"Yes","2013","Not Working","(Married) couple without C. ","227","0.688261876110535","0.637351495167034","0.739172257054035"
"Yes","2013","Not Working","Single parent ","56","0.579482374695119","0.47749672814168","0.681468021248558"
"Yes","2013","Not Working","Couple + C. LE 16 ","448","0.70425892643563","0.669753654279566","0.738764198591694"
"Yes","2013","Not Working","Couple + C. GT 16 ","143","0.651395635265865","0.589130395571219","0.713660874960511"
"Yes","2013","Not Working","Couple + C. LE and GT 16","129","0.718727036228561","0.652675324698777","0.784778747758345"
"No","2013","Full Time","1-pers.-HH","179","0.235188667121862","0.20553883964077","0.264838494602954"
"No","2013","Full Time","(Married) couple without C. ","395","0.236011023364857","0.215403262757378","0.256618783972336"
"No","2013","Full Time","Single parent ","126","0.278532360425597","0.240617696909914","0.316447023941281"
"No","2013","Full Time","Couple + C. LE 16 ","473","0.232403563955064","0.214278530966911","0.250528596943217"
"No","2013","Full Time","Couple + C. GT 16 ","213","0.261711246819049","0.230542041392781","0.292880452245317"
"No","2013","Full Time","Couple + C. LE and GT 16","111","0.247738871650905","0.210087240970073","0.285390502331738"
"No","2013","Part Time","1-pers.-HH","80","0.424429337779402","0.356605083123571","0.492253592435234"
"No","2013","Part Time","(Married) couple without C. ","135","0.388598869542397","0.339198957568589","0.437998781516205"
"No","2013","Part Time","Single parent ","159","0.374826671600723","0.331293856701103","0.418359486500344"
"No","2013","Part Time","Couple + C. LE 16 ","322","0.295417199787984","0.268119117581373","0.322715281994595"
"No","2013","Part Time","Couple + C. GT 16 ","119","0.331562736050119","0.281595642856334","0.381529829243904"
"No","2013","Part Time","Couple + C. LE and GT 16","95","0.384537241366375","0.325742252898051","0.4433322298347"
"No","2013","Not Working","1-pers.-HH","39","0.266337345316471","0.198476615093033","0.334198075539909"
"No","2013","Not Working","(Married) couple without C. ","91","0.311738123889465","0.260827742945965","0.362648504832965"
"No","2013","Not Working","Single parent ","34","0.420517625304881","0.318531978751442","0.52250327185832"
"No","2013","Not Working","Couple + C. LE 16 ","224","0.29574107356437","0.261235801408306","0.330246345720434"
"No","2013","Not Working","Couple + C. GT 16 ","82","0.348604364734135","0.286339125039489","0.410869604428781"
"No","2013","Not Working","Couple + C. LE and GT 16","49","0.281272963771439","0.215221252241655","0.347324675301223"
"Yes","2014","Full Time","1-pers.-HH","615","0.745768942257382","0.715874824882454","0.775663059632309"
"Yes","2014","Full Time","(Married) couple without C. ","1327","0.759319103612305","0.739448311214426","0.779189896010183"
"Yes","2014","Full Time","Single parent ","374","0.74039672305398","0.702309743838154","0.778483702269805"
"Yes","2014","Full Time","Couple + C. LE 16 ","1678","0.792914802569307","0.775798345817736","0.810031259320877"
"Yes","2014","Full Time","Couple + C. GT 16 ","593","0.719262005277701","0.688524354723998","0.749999655831404"
"Yes","2014","Full Time","Couple + C. LE and GT 16","459","0.790012744249083","0.756950880541391","0.823074607956775"
"Yes","2014","Part Time","1-pers.-HH","136","0.643551193718559","0.579826412000135","0.707275975436983"
"Yes","2014","Part Time","(Married) couple without C. ","292","0.642070540504662","0.599228943941373","0.68491213706795"
"Yes","2014","Part Time","Single parent ","259","0.615470811737201","0.567974055106108","0.662967568368295"
"Yes","2014","Part Time","Couple + C. LE 16 ","755","0.736640366692902","0.710717401348283","0.76256333203752"
"Yes","2014","Part Time","Couple + C. GT 16 ","205","0.636805967526019","0.585229953897965","0.688381981154073"
"Yes","2014","Part Time","Couple + C. LE and GT 16","188","0.659499638663121","0.605423813831773","0.71357546349447"
"Yes","2014","Not Working","1-pers.-HH","13","","",""
"Yes","2014","Not Working","(Married) couple without C. ","21","","",""
"Yes","2014","Not Working","Single parent ","23","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","55","0.455689071707742","0.352219912175475","0.55915823124001"
"Yes","2014","Not Working","Couple + C. GT 16 ","11","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","15","","",""
"No","2014","Full Time","1-pers.-HH","200","0.254231057742618","0.224336940367691","0.284125175117546"
"No","2014","Full Time","(Married) couple without C. ","451","0.240680896387695","0.220810103989817","0.260551688785574"
"No","2014","Full Time","Single parent ","135","0.25960327694602","0.221516297730195","0.297690256161846"
"No","2014","Full Time","Couple + C. LE 16 ","475","0.207085197430693","0.189968740679123","0.224201654182264"
"No","2014","Full Time","Couple + C. GT 16 ","228","0.280737994722299","0.250000344168596","0.311475645276002"
"No","2014","Full Time","Couple + C. LE and GT 16","124","0.209987255750917","0.176925392043225","0.243049119458609"
"No","2014","Part Time","1-pers.-HH","81","0.356448806281441","0.292724024563017","0.420173587999865"
"No","2014","Part Time","(Married) couple without C. ","189","0.357929459495338","0.31508786293205","0.400771056058627"
"No","2014","Part Time","Single parent ","144","0.384529188262799","0.337032431631705","0.432025944893892"
"No","2014","Part Time","Couple + C. LE 16 ","354","0.263359633307098","0.23743666796248","0.289282598651717"
"No","2014","Part Time","Couple + C. GT 16 ","129","0.363194032473981","0.311618018845927","0.414770046102035"
"No","2014","Part Time","Couple + C. LE and GT 16","107","0.340500361336879","0.286424536505531","0.394576186168227"
"No","2014","Not Working","1-pers.-HH","7","","",""
"No","2014","Not Working","(Married) couple without C. ","13","","",""
"No","2014","Not Working","Single parent ","11","","",""
"No","2014","Not Working","Couple + C. LE 16 ","34","0.544310928292258","0.44084176875999","0.647780087824525"
"No","2014","Not Working","Couple + C. GT 16 ","12","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","6","","",""
"Yes","2015","Full Time","1-pers.-HH","615","0.748161680907504","0.717931263994463","0.778392097820545"
"Yes","2015","Full Time","(Married) couple without C. ","1250","0.806683514563725","0.787205572830015","0.826161456297435"
"Yes","2015","Full Time","Single parent ","368","0.805821466272253","0.769983348746286","0.84165958379822"
"Yes","2015","Full Time","Couple + C. LE 16 ","1598","0.825325231004706","0.808468637214918","0.842181824794494"
"Yes","2015","Full Time","Couple + C. GT 16 ","591","0.79881262568314","0.770423205166109","0.82720204620017"
"Yes","2015","Full Time","Couple + C. LE and GT 16","438","0.783442860888822","0.748893367297839","0.817992354479804"
"Yes","2015","Part Time","1-pers.-HH","133","0.683016721831111","0.618691112808791","0.747342330853432"
"Yes","2015","Part Time","(Married) couple without C. ","281","0.629831489490624","0.583817506447076","0.675845472534173"
"Yes","2015","Part Time","Single parent ","270","0.720200049449955","0.674084457328629","0.766315641571281"
"Yes","2015","Part Time","Couple + C. LE 16 ","703","0.730474725809982","0.70252273417514","0.758426717444824"
"Yes","2015","Part Time","Couple + C. GT 16 ","213","0.639454813471266","0.586597724504067","0.692311902438465"
"Yes","2015","Part Time","Couple + C. LE and GT 16","227","0.767321072715922","0.72036032690305","0.814281818528793"
"Yes","2015","Not Working","1-pers.-HH","66","0.708921683210021","0.61709091410777","0.800752452312272"
"Yes","2015","Not Working","(Married) couple without C. ","150","0.658848812821299","0.594573932704006","0.723123692938592"
"Yes","2015","Not Working","Single parent ","18","","",""
"Yes","2015","Not Working","Couple + C. LE 16 ","160","0.768786083381459","0.712560890078801","0.825011276684116"
"Yes","2015","Not Working","Couple + C. GT 16 ","14","","",""
"Yes","2015","Not Working","Couple + C. LE and GT 16","12","","",""
"No","2015","Full Time","1-pers.-HH","177","0.251838319092496","0.221607902179455","0.282068736005537"
"No","2015","Full Time","(Married) couple without C. ","329","0.193316485436275","0.173838543702566","0.212794427169985"
"No","2015","Full Time","Single parent ","100","0.194178533727747","0.15834041620178","0.230016651253714"
"No","2015","Full Time","Couple + C. LE 16 ","351","0.174674768995294","0.157818175205506","0.191531362785082"
"No","2015","Full Time","Couple + C. GT 16 ","175","0.20118737431686","0.17279795379983","0.229576794833891"
"No","2015","Full Time","Couple + C. LE and GT 16","108","0.216557139111178","0.182007645520196","0.251106632702161"
"No","2015","Part Time","1-pers.-HH","68","0.316983278168889","0.252657669146568","0.381308887191209"
"No","2015","Part Time","(Married) couple without C. ","142","0.370168510509376","0.324154527465827","0.416182493552924"
"No","2015","Part Time","Single parent ","94","0.279799950550045","0.233684358428719","0.325915542671371"
"No","2015","Part Time","Couple + C. LE 16 ","265","0.269525274190018","0.241573282555176","0.29747726582486"
"No","2015","Part Time","Couple + C. GT 16 ","104","0.360545186528734","0.307688097561535","0.413402275495933"
"No","2015","Part Time","Couple + C. LE and GT 16","84","0.232678927284078","0.185718181471207","0.27963967309695"
"No","2015","Not Working","1-pers.-HH","28","","",""
"No","2015","Not Working","(Married) couple without C. ","59","0.341151187178701","0.276876307061408","0.405426067295994"
"No","2015","Not Working","Single parent ","8","","",""
"No","2015","Not Working","Couple + C. LE 16 ","56","0.231213916618541","0.174988723315884","0.287439109921199"
"No","2015","Not Working","Couple + C. GT 16 ","12","","",""
"No","2015","Not Working","Couple + C. LE and GT 16","14","","",""
"Yes","2016","Full Time","1-pers.-HH","618","0.775674960659847","0.746401130276839","0.804948791042856"
"Yes","2016","Full Time","(Married) couple without C. ","1295","0.791094720620023","0.771614715289062","0.810574725950983"
"Yes","2016","Full Time","Single parent ","350","0.758094165088433","0.719044991049725","0.797143339127141"
"Yes","2016","Full Time","Couple + C. LE 16 ","1465","0.817946763306833","0.800223044975856","0.83567048163781"
"Yes","2016","Full Time","Couple + C. GT 16 ","583","0.793603246269257","0.764502318625572","0.822704173912942"
"Yes","2016","Full Time","Couple + C. LE and GT 16","444","0.822682922510128","0.790675850177685","0.854689994842571"
"Yes","2016","Part Time","1-pers.-HH","142","0.663719490462889","0.60042231389851","0.727016667027267"
"Yes","2016","Part Time","(Married) couple without C. ","344","0.681242976970594","0.639468113148994","0.723017840792194"
"Yes","2016","Part Time","Single parent ","263","0.678807449873713","0.631293934028279","0.726320965719147"
"Yes","2016","Part Time","Couple + C. LE 16 ","723","0.698168858777756","0.66963127769106","0.726706439864453"
"Yes","2016","Part Time","Couple + C. GT 16 ","225","0.699681669409091","0.65074050371845","0.748622835099732"
"Yes","2016","Part Time","Couple + C. LE and GT 16","211","0.715043584060787","0.664713885616777","0.765373282504797"
"Yes","2016","Not Working","1-pers.-HH","6","","",""
"Yes","2016","Not Working","(Married) couple without C. ","19","","",""
"Yes","2016","Not Working","Single parent ","14","","",""
"Yes","2016","Not Working","Couple + C. LE 16 ","35","0.652484285533776","0.514877000171394","0.790091570896157"
"Yes","2016","Not Working","Couple + C. GT 16 ","8","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","9","","",""
"No","2016","Full Time","1-pers.-HH","162","0.224325039340153","0.195051208957144","0.253598869723161"
"No","2016","Full Time","(Married) couple without C. ","378","0.208905279379978","0.189425274049017","0.228385284710939"
"No","2016","Full Time","Single parent ","112","0.241905834911567","0.202856660872859","0.280955008950275"
"No","2016","Full Time","Couple + C. LE 16 ","356","0.182053236693167","0.16432951836219","0.199776955024144"
"No","2016","Full Time","Couple + C. GT 16 ","160","0.206396753730743","0.177295826087057","0.235497681374428"
"No","2016","Full Time","Couple + C. LE and GT 16","103","0.177317077489872","0.145310005157429","0.209324149822315"
"No","2016","Part Time","1-pers.-HH","72","0.336280509537111","0.272983332972733","0.39957768610149"
"No","2016","Part Time","(Married) couple without C. ","134","0.318757023029406","0.276982159207806","0.360531886851006"
"No","2016","Part Time","Single parent ","108","0.321192550126287","0.273679034280853","0.368706065971721"
"No","2016","Part Time","Couple + C. LE 16 ","271","0.301831141222243","0.273293560135547","0.33036872230894"
"No","2016","Part Time","Couple + C. GT 16 ","112","0.300318330590909","0.251377164900268","0.34925949628155"
"No","2016","Part Time","Couple + C. LE and GT 16","98","0.284956415939213","0.234626717495203","0.335286114383223"
"No","2016","Not Working","1-pers.-HH","2","","",""
"No","2016","Not Working","(Married) couple without C. ","5","","",""
"No","2016","Not Working","Single parent ","12","","",""
"No","2016","Not Working","Couple + C. LE 16 ","11","","",""
"No","2016","Not Working","Couple + C. GT 16 ","6","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","8","","",""
"Yes","2017","Full Time","1-pers.-HH","721","0.777906163614023","0.750988819073443","0.804823508154604"
"Yes","2017","Full Time","(Married) couple without C. ","1477","0.797779282998357","0.779666452952434","0.81589211304428"
"Yes","2017","Full Time","Single parent ","327","0.695792260004885","0.653046503056804","0.738538016952967"
"Yes","2017","Full Time","Couple + C. LE 16 ","1501","0.804326512818912","0.786350499469706","0.822302526168118"
"Yes","2017","Full Time","Couple + C. GT 16 ","662","0.78101276134931","0.753532115618054","0.808493407080566"
"Yes","2017","Full Time","Couple + C. LE and GT 16","444","0.773559712249266","0.73892668687902","0.808192737619512"
"Yes","2017","Part Time","1-pers.-HH","183","0.692412974566936","0.636531989909249","0.748293959224622"
"Yes","2017","Part Time","(Married) couple without C. ","321","0.588302705103556","0.546164903219921","0.630440506987192"
"Yes","2017","Part Time","Single parent ","245","0.712994317926738","0.665191097910544","0.760797537942932"
"Yes","2017","Part Time","Couple + C. LE 16 ","738","0.771425918260794","0.745027642364382","0.797824194157207"
"Yes","2017","Part Time","Couple + C. GT 16 ","270","0.706933893970253","0.660803784090693","0.753064003849813"
"Yes","2017","Part Time","Couple + C. LE and GT 16","222","0.740351914033356","0.692611382459879","0.788092445606832"
"Yes","2017","Not Working","1-pers.-HH","33","0.597443860781224","0.457239687612882","0.737648033949566"
"Yes","2017","Not Working","(Married) couple without C. ","21","","",""
"Yes","2017","Not Working","Single parent ","10","","",""
"Yes","2017","Not Working","Couple + C. LE 16 ","53","0.710044946000419","0.607355521230224","0.812734370770615"
"Yes","2017","Not Working","Couple + C. GT 16 ","6","","",""
"Yes","2017","Not Working","Couple + C. LE and GT 16","12","","",""
"No","2017","Full Time","1-pers.-HH","195","0.222093836385977","0.195176491845396","0.249011180926557"
"No","2017","Full Time","(Married) couple without C. ","412","0.202220717001643","0.18410788695572","0.220333547047566"
"No","2017","Full Time","Single parent ","118","0.304207739995115","0.261461983047033","0.346953496943196"
"No","2017","Full Time","Couple + C. LE 16 ","370","0.195673487181088","0.177697473831882","0.213649500530294"
