"plj0046","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2009","direct migration background","middle vocational","249","0.41398248894169","0.375023274812421","0.452941703070959"
"No worries","2009","direct migration background","vocational + Abi","65","0.295005400555106","0.226249081685258","0.363761719424954"
"No worries","2009","direct migration background","higher vocational","37","0.407140516244845","0.308345659547538","0.505935372942153"
"No worries","2009","direct migration background","higher education","154","0.518895360909994","0.461685097528088","0.5761056242919"
"No worries","2009","indirect migration background","in school","26","","",""
"No worries","2009","indirect migration background","inadequately","5","","",""
"No worries","2009","indirect migration background","general elemantary","55","0.377089321008037","0.298203473657149","0.455975168358925"
"No worries","2009","indirect migration background","middle vocational","102","0.291834210570843","0.23905520138973","0.344613219751957"
"No worries","2009","indirect migration background","vocational + Abi","19","","",""
"No worries","2009","indirect migration background","higher vocational","12","","",""
"No worries","2009","indirect migration background","higher education","58","0.642740358255414","0.542621354516018","0.742859361994811"
"Big worries","2010","no migration background","in school","49","0.154248513210318","0.114041749062256","0.19445527735838"
"Big worries","2010","no migration background","inadequately","63","0.405063494063223","0.324604067346803","0.485522920779642"
"Big worries","2010","no migration background","general elemantary","516","0.308614084689517","0.286175832435861","0.331052336943172"
"Big worries","2010","no migration background","middle vocational","2812","0.278100898256919","0.269406819015394","0.286794977498443"
"Big worries","2010","no migration background","vocational + Abi","195","0.136867642214642","0.118169440665873","0.155565843763412"
"Big worries","2010","no migration background","higher vocational","290","0.215894974072972","0.194673630367668","0.237116317778277"
"Big worries","2010","no migration background","higher education","492","0.115605390045195","0.106416980946766","0.124793799143625"
"Big worries","2010","direct migration background","in school","1","","",""
"Big worries","2010","direct migration background","inadequately","29","","",""
"Big worries","2010","direct migration background","general elemantary","110","0.207248765918179","0.175343182808032","0.239154349028325"
"Big worries","2010","direct migration background","middle vocational","164","0.149190338878872","0.127453579444131","0.170927098313613"
"Big worries","2010","direct migration background","vocational + Abi","56","0.209397615784705","0.164887317889668","0.253907913679741"
"Big worries","2010","direct migration background","higher vocational","21","","",""
"Big worries","2010","direct migration background","higher education","47","0.150363660627391","0.120189048722795","0.180538272531986"
"Big worries","2010","indirect migration background","in school","12","","",""
"Big worries","2010","indirect migration background","inadequately","5","","",""
"Big worries","2010","indirect migration background","general elemantary","47","0.298592707289413","0.234686989869154","0.362498424709672"
"Big worries","2010","indirect migration background","middle vocational","103","0.208579167050162","0.172382830823693","0.244775503276631"
"Big worries","2010","indirect migration background","vocational + Abi","13","","",""
"Big worries","2010","indirect migration background","higher vocational","11","","",""
"Big worries","2010","indirect migration background","higher education","13","","",""
"Some worries","2010","no migration background","in school","112","0.433946971676016","0.378775555206154","0.489118388145877"
"Some worries","2010","no migration background","inadequately","48","0.322976095022088","0.246334018363973","0.399618171680202"
"Some worries","2010","no migration background","general elemantary","673","0.428760952010907","0.40472078683152","0.452801117190295"
"Some worries","2010","no migration background","middle vocational","4541","0.456027888924627","0.446363638689886","0.465692139159367"
"Some worries","2010","no migration background","vocational + Abi","513","0.398833459033519","0.372195316529323","0.425471601537715"
"Some worries","2010","no migration background","higher vocational","661","0.446705520496838","0.421063436248671","0.472347604745005"
"Some worries","2010","no migration background","higher education","1588","0.336822050381863","0.323240681835519","0.350403418928206"
"Some worries","2010","direct migration background","in school","15","","",""
"Some worries","2010","direct migration background","inadequately","68","0.417670999654501","0.343967987414097","0.491374011894905"
"Some worries","2010","direct migration background","general elemantary","263","0.400035251360132","0.361472834517065","0.438597668203199"
"Some worries","2010","direct migration background","middle vocational","458","0.455533839787355","0.42514920568141","0.485918473893299"
"Some worries","2010","direct migration background","vocational + Abi","146","0.423606608156153","0.36955153809589","0.477661678216416"
"Some worries","2010","direct migration background","higher vocational","43","0.288222432386308","0.204711197226054","0.371733667546562"
"Some worries","2010","direct migration background","higher education","194","0.364786372155129","0.324148317081718","0.40542442722854"
"Some worries","2010","indirect migration background","in school","25","","",""
"Some worries","2010","indirect migration background","inadequately","13","","",""
"Some worries","2010","indirect migration background","general elemantary","84","0.379564782494546","0.311799671541873","0.447329893447219"
"Some worries","2010","indirect migration background","middle vocational","190","0.40875598848499","0.364959342598502","0.452552634371478"
"Some worries","2010","indirect migration background","vocational + Abi","36","0.309323201529694","0.209885122314767","0.408761280744621"
"Some worries","2010","indirect migration background","higher vocational","25","","",""
"Some worries","2010","indirect migration background","higher education","54","0.402999764722319","0.327929868682664","0.478069660761975"
"No worries","2010","no migration background","in school","149","0.411804515113666","0.357018004689833","0.4665910255375"
"No worries","2010","no migration background","inadequately","32","0.271960410914689","0.199029705446604","0.344891116382775"
"No worries","2010","no migration background","general elemantary","439","0.262624963299576","0.241248635112158","0.284001291486994"
"No worries","2010","no migration background","middle vocational","2850","0.265871212818455","0.257298743623284","0.274443682013626"
"No worries","2010","no migration background","vocational + Abi","590","0.464298898751839","0.437167583907232","0.491430213596446"
"No worries","2010","no migration background","higher vocational","493","0.33739950543019","0.313012268754209","0.361786742106171"
"No worries","2010","no migration background","higher education","2572","0.547572559572942","0.533269677925927","0.561875441219957"
"No worries","2010","direct migration background","in school","8","","",""
"No worries","2010","direct migration background","inadequately","75","0.435087364820661","0.360996826970211","0.509177902671111"
"No worries","2010","direct migration background","general elemantary","247","0.392715982721689","0.354275621486862","0.431156343956517"
"No worries","2010","direct migration background","middle vocational","410","0.395275821333773","0.365446935363526","0.42510470730402"
"No worries","2010","direct migration background","vocational + Abi","119","0.366995776059142","0.314269219239711","0.419722332878573"
"No worries","2010","direct migration background","higher vocational","49","0.448421149593528","0.356724025340852","0.540118273846203"
"No worries","2010","direct migration background","higher education","298","0.48484996721748","0.442658535820218","0.527041398614743"
"No worries","2010","indirect migration background","in school","42","0.415922047972571","0.307235467985392","0.52460862795975"
"No worries","2010","indirect migration background","inadequately","3","","",""
"No worries","2010","indirect migration background","general elemantary","66","0.321842510216041","0.256604311291229","0.387080709140852"
"No worries","2010","indirect migration background","middle vocational","191","0.382664844464848","0.33936411650871","0.425965572420985"
"No worries","2010","indirect migration background","vocational + Abi","34","0.580887125597276","0.474737022254575","0.687037228939977"
"No worries","2010","indirect migration background","higher vocational","19","","",""
"No worries","2010","indirect migration background","higher education","97","0.541728801432435","0.465472030428688","0.617985572436182"
"Big worries","2011","no migration background","in school","39","0.154457929825788","0.108831941494908","0.200083918156669"
"Big worries","2011","no migration background","inadequately","35","0.291035472261334","0.206149297326372","0.375921647196296"
"Big worries","2011","no migration background","general elemantary","476","0.318071026271788","0.295150313116204","0.340991739427373"
"Big worries","2011","no migration background","middle vocational","2742","0.301448929384174","0.292128071594854","0.310769787173494"
"Big worries","2011","no migration background","vocational + Abi","160","0.15675275250209","0.13356027479703","0.179945230207151"
"Big worries","2011","no migration background","higher vocational","314","0.251101351368421","0.227618626399885","0.274584076336956"
"Big worries","2011","no migration background","higher education","551","0.131177889218262","0.120834186504037","0.141521591932487"
"Big worries","2011","direct migration background","in school","","","",""
"Big worries","2011","direct migration background","inadequately","16","","",""
"Big worries","2011","direct migration background","general elemantary","61","0.168746364552062","0.132404935509887","0.205087793594237"
"Big worries","2011","direct migration background","middle vocational","138","0.182649867400056","0.155125718374376","0.210174016425736"
"Big worries","2011","direct migration background","vocational + Abi","36","0.210781376484409","0.155084702489015","0.266478050479802"
"Big worries","2011","direct migration background","higher vocational","16","","",""
"Big worries","2011","direct migration background","higher education","51","0.102825026490665","0.0717081827751657","0.133941870206164"
"Big worries","2011","indirect migration background","in school","3","","",""
"Big worries","2011","indirect migration background","inadequately","4","","",""
"Big worries","2011","indirect migration background","general elemantary","34","0.225006032619887","0.153497365155474","0.2965147000843"
"Big worries","2011","indirect migration background","middle vocational","65","0.191890553750811","0.149722109628277","0.234058997873344"
"Big worries","2011","indirect migration background","vocational + Abi","6","","",""
"Big worries","2011","indirect migration background","higher vocational","6","","",""
"Big worries","2011","indirect migration background","higher education","7","","",""
"Some worries","2011","no migration background","in school","91","0.331276049867601","0.271852577207409","0.390699522527793"
"Some worries","2011","no migration background","inadequately","36","0.305712802801383","0.219617761199063","0.391807844403704"
"Some worries","2011","no migration background","general elemantary","697","0.437670527606711","0.413255030345941","0.462086024867481"
"Some worries","2011","no migration background","middle vocational","4207","0.450362581003659","0.440256815345983","0.460468346661335"
"Some worries","2011","no migration background","vocational + Abi","386","0.405541643471988","0.374220288571485","0.436862998372492"
"Some worries","2011","no migration background","higher vocational","582","0.434965233870845","0.408119375089348","0.461811092652341"
"Some worries","2011","no migration background","higher education","1502","0.349581559977211","0.334971534971728","0.364191584982693"
"Some worries","2011","direct migration background","in school","6","","",""
"Some worries","2011","direct migration background","inadequately","32","0.278181441906406","0.186114123552694","0.370248760260118"
"Some worries","2011","direct migration background","general elemantary","197","0.445962612032596","0.39773044539899","0.494194778666202"
"Some worries","2011","direct migration background","middle vocational","341","0.460297973235022","0.424792385416141","0.495803561053903"
"Some worries","2011","direct migration background","vocational + Abi","104","0.52987147904376","0.461714857897168","0.598028100190353"
"Some worries","2011","direct migration background","higher vocational","45","0.540441909362217","0.439695661094812","0.641188157629623"
"Some worries","2011","direct migration background","higher education","145","0.39138820823236","0.341386873432418","0.441389543032302"
"Some worries","2011","indirect migration background","in school","29","","",""
"Some worries","2011","indirect migration background","inadequately","7","","",""
"Some worries","2011","indirect migration background","general elemantary","50","0.451506797325104","0.366289017655208","0.536724576995001"
"Some worries","2011","indirect migration background","middle vocational","143","0.443624126734092","0.39042341888894","0.496824834579243"
"Some worries","2011","indirect migration background","vocational + Abi","21","","",""
"Some worries","2011","indirect migration background","higher vocational","17","","",""
"Some worries","2011","indirect migration background","higher education","41","0.313476949107809","0.226387566926565","0.400566331289054"
"No worries","2011","no migration background","in school","111","0.51426602030661","0.451165530930934","0.577366509682287"
"No worries","2011","no migration background","inadequately","39","0.403251724937283","0.311579989828495","0.49492346004607"
"No worries","2011","no migration background","general elemantary","413","0.244258446121501","0.223113433650555","0.265403458592446"
"No worries","2011","no migration background","middle vocational","2362","0.248188489612167","0.239414538079638","0.256962441144696"
"No worries","2011","no migration background","vocational + Abi","398","0.437705604025921","0.406058423459444","0.469352784592399"
"No worries","2011","no migration background","higher vocational","414","0.313933414760735","0.288802149798568","0.339064679722901"
"No worries","2011","no migration background","higher education","2039","0.519240550804527","0.503932196897218","0.534548904711837"
"No worries","2011","direct migration background","in school","7","","",""
"No worries","2011","direct migration background","inadequately","43","0.531444497916143","0.42891782285646","0.633971172975826"
"No worries","2011","direct migration background","general elemantary","150","0.385291023415342","0.338068712915574","0.43251333391511"
"No worries","2011","direct migration background","middle vocational","278","0.357052159364922","0.322920778874783","0.39118353985506"
"No worries","2011","direct migration background","vocational + Abi","66","0.259347144471831","0.199497363290614","0.319196925653048"
"No worries","2011","direct migration background","higher vocational","33","0.336632369385869","0.241102487849313","0.432162250922425"
"No worries","2011","direct migration background","higher education","170","0.505786765276975","0.4545657167417","0.55700781381225"
"No worries","2011","indirect migration background","in school","25","","",""
"No worries","2011","indirect migration background","inadequately","4","","",""
"No worries","2011","indirect migration background","general elemantary","47","0.323487170055009","0.243378597682991","0.403595742427026"
"No worries","2011","indirect migration background","middle vocational","127","0.364485319515098","0.312947207921299","0.416023431108897"
"No worries","2011","indirect migration background","vocational + Abi","19","","",""
"No worries","2011","indirect migration background","higher vocational","13","","",""
"No worries","2011","indirect migration background","higher education","61","0.632405889882449","0.541891616966316","0.722920162798581"
"Big worries","2012","no migration background","in school","24","","",""
"Big worries","2012","no migration background","inadequately","43","0.308862879017844","0.229744494569133","0.387981263466556"
"Big worries","2012","no migration background","general elemantary","401","0.261877485218762","0.24017131063724","0.283583659800284"
"Big worries","2012","no migration background","middle vocational","2165","0.241335554321165","0.232592916316214","0.250078192326117"
"Big worries","2012","no migration background","vocational + Abi","127","0.128168310125253","0.106798984403815","0.14953763584669"
"Big worries","2012","no migration background","higher vocational","228","0.187226569011001","0.166206378031309","0.208246759990694"
"Big worries","2012","no migration background","higher education","383","0.0939357000328484","0.0850575278232884","0.102813872242408"
"Big worries","2012","direct migration background","in school","1","","",""
"Big worries","2012","direct migration background","inadequately","11","","",""
"Big worries","2012","direct migration background","general elemantary","54","0.157287240829988","0.121608901877275","0.1929655797827"
"Big worries","2012","direct migration background","middle vocational","113","0.143064049632757","0.117541833572987","0.168586265692526"
"Big worries","2012","direct migration background","vocational + Abi","28","","",""
"Big worries","2012","direct migration background","higher vocational","12","","",""
"Big worries","2012","direct migration background","higher education","40","0.0954497836227211","0.0659064085782812","0.124993158667161"
"Big worries","2012","indirect migration background","in school","3","","",""
"Big worries","2012","indirect migration background","inadequately","2","","",""
"Big worries","2012","indirect migration background","general elemantary","24","","",""
"Big worries","2012","indirect migration background","middle vocational","57","0.159079111827929","0.120315950656247","0.197842272999611"
"Big worries","2012","indirect migration background","vocational + Abi","6","","",""
"Big worries","2012","indirect migration background","higher vocational","5","","",""
"Big worries","2012","indirect migration background","higher education","4","","",""
"Some worries","2012","no migration background","in school","68","0.360433289229582","0.295650113108476","0.425216465350688"
"Some worries","2012","no migration background","inadequately","44","0.310376626768552","0.231151501628218","0.389601751908886"
"Some worries","2012","no migration background","general elemantary","700","0.454791323534573","0.430207046056678","0.479375601012468"
"Some worries","2012","no migration background","middle vocational","4146","0.448370422431424","0.438209123529002","0.458531721333846"
"Some worries","2012","no migration background","vocational + Abi","348","0.370011969463464","0.339147543797202","0.400876395129725"
"Some worries","2012","no migration background","higher vocational","553","0.385497583513978","0.359271055745522","0.411724111282435"
"Some worries","2012","no migration background","higher education","1288","0.290846705535504","0.277025979632675","0.304667431438334"
"Some worries","2012","direct migration background","in school","4","","",""
"Some worries","2012","direct migration background","inadequately","34","0.321822004922876","0.220705772397979","0.422938237447773"
"Some worries","2012","direct migration background","general elemantary","188","0.49301866774383","0.444024344697384","0.542012990790275"
"Some worries","2012","direct migration background","middle vocational","319","0.460522506634286","0.42419036171782","0.496854651550751"
"Some worries","2012","direct migration background","vocational + Abi","88","0.410200384034446","0.344605270291547","0.475795497777345"
"Some worries","2012","direct migration background","higher vocational","34","0.367189887994625","0.264714236111181","0.469665539878069"
"Some worries","2012","direct migration background","higher education","128","0.319477852312248","0.272596751281306","0.36635895334319"
"Some worries","2012","indirect migration background","in school","13","","",""
"Some worries","2012","indirect migration background","inadequately","5","","",""
"Some worries","2012","indirect migration background","general elemantary","57","0.391503149349462","0.306948030638887","0.476058268060037"
"Some worries","2012","indirect migration background","middle vocational","124","0.422136256968276","0.369791391416598","0.474481122519954"
"Some worries","2012","indirect migration background","vocational + Abi","15","","",""
"Some worries","2012","indirect migration background","higher vocational","11","","",""
"Some worries","2012","indirect migration background","higher education","38","0.334108416527404","0.249003909918401","0.419212923136407"
"No worries","2012","no migration background","in school","119","0.516085151388201","0.448655328416522","0.58351497435988"
"No worries","2012","no migration background","inadequately","44","0.380760494213603","0.297609449172756","0.463911539254451"
"No worries","2012","no migration background","general elemantary","475","0.283331191246665","0.261083936394396","0.305578446098935"
"No worries","2012","no migration background","middle vocational","2891","0.310294023247411","0.300841980512448","0.319746065982374"
"No worries","2012","no migration background","vocational + Abi","465","0.501819720411284","0.469856443866419","0.533782996956149"
"No worries","2012","no migration background","higher vocational","542","0.42727584747502","0.400619840695567","0.453931854254474"
"No worries","2012","no migration background","higher education","2477","0.615217594431647","0.600411152985867","0.630024035877428"
"No worries","2012","direct migration background","in school","8","","",""
"No worries","2012","direct migration background","inadequately","37","0.557863066827933","0.450369278898791","0.665356854757075"
"No worries","2012","direct migration background","general elemantary","158","0.349694091426183","0.302961367835876","0.39642681501649"
"No worries","2012","direct migration background","middle vocational","291","0.396413443732958","0.360758241121733","0.432068646344183"
"No worries","2012","direct migration background","vocational + Abi","100","0.436044246231254","0.369912649084567","0.50217584337794"
"No worries","2012","direct migration background","higher vocational","39","0.456931624245825","0.351032713466172","0.562830535025477"
"No worries","2012","direct migration background","higher education","212","0.585072364065031","0.535533360615062","0.634611367515"
"No worries","2012","indirect migration background","in school","38","0.755468717584502","0.640831228066506","0.870106207102499"
"No worries","2012","indirect migration background","inadequately","8","","",""
"No worries","2012","indirect migration background","general elemantary","47","0.452311468252363","0.366087356437483","0.538535580067244"
"No worries","2012","indirect migration background","middle vocational","161","0.418784631203795","0.366497002034127","0.471072260373464"
"No worries","2012","indirect migration background","vocational + Abi","29","","",""
"No worries","2012","indirect migration background","higher vocational","21","","",""
"No worries","2012","indirect migration background","higher education","76","0.648445066631286","0.562298042251897","0.734592091010675"
"Big worries","2013","no migration background","in school","24","","",""
"Big worries","2013","no migration background","inadequately","40","0.29229710209505","0.208065158568788","0.376529045621311"
"Big worries","2013","no migration background","general elemantary","390","0.295395600389619","0.271472108239114","0.319319092540124"
"Big worries","2013","no migration background","middle vocational","2275","0.268533703107742","0.259095203840362","0.277972202375122"
"Big worries","2013","no migration background","vocational + Abi","127","0.163837478836366","0.139313211513657","0.188361746159074"
"Big worries","2013","no migration background","higher vocational","258","0.21507869174036","0.192070006697081","0.23808737678364"
"Big worries","2013","no migration background","higher education","457","0.115088190975239","0.105191057257928","0.12498532469255"
"Big worries","2013","direct migration background","in school","3","","",""
"Big worries","2013","direct migration background","inadequately","10","","",""
"Big worries","2013","direct migration background","general elemantary","68","0.275566114822344","0.227432732693068","0.32369949695162"
"Big worries","2013","direct migration background","middle vocational","123","0.182764611518203","0.15253810851566","0.212991114520747"
"Big worries","2013","direct migration background","vocational + Abi","33","0.147756056196491","0.0970308555477278","0.198481256845254"
"Big worries","2013","direct migration background","higher vocational","13","","",""
"Big worries","2013","direct migration background","higher education","39","0.0941176194571564","0.0635708064701335","0.124664432444179"
"Big worries","2013","indirect migration background","in school","6","","",""
"Big worries","2013","indirect migration background","inadequately","5","","",""
"Big worries","2013","indirect migration background","general elemantary","29","","",""
"Big worries","2013","indirect migration background","middle vocational","68","0.210150806047765","0.164427693055559","0.255873919039971"
"Big worries","2013","indirect migration background","vocational + Abi","5","","",""
"Big worries","2013","indirect migration background","higher vocational","6","","",""
"Big worries","2013","indirect migration background","higher education","6","","",""
"Some worries","2013","no migration background","in school","61","0.334177182041083","0.268140113099999","0.400214250982168"
"Some worries","2013","no migration background","inadequately","36","0.313974961301002","0.228022845658895","0.399927076943109"
"Some worries","2013","no migration background","general elemantary","600","0.427496921523549","0.401554811496994","0.453439031550105"
"Some worries","2013","no migration background","middle vocational","3806","0.45561961059876","0.445013434683927","0.466225786513593"
"Some worries","2013","no migration background","vocational + Abi","336","0.361581566845213","0.329746928923872","0.393416204766554"
"Some worries","2013","no migration background","higher vocational","540","0.432912071073349","0.405165769905186","0.460658372241513"
"Some worries","2013","no migration background","higher education","1377","0.334760234650522","0.320124986405144","0.349395482895899"
"Some worries","2013","direct migration background","in school","2","","",""
"Some worries","2013","direct migration background","inadequately","27","","",""
"Some worries","2013","direct migration background","general elemantary","137","0.343148829959174","0.292003163245749","0.3942944966726"
"Some worries","2013","direct migration background","middle vocational","267","0.433040958834643","0.394287666928702","0.471794250740584"
"Some worries","2013","direct migration background","vocational + Abi","82","0.463825844634272","0.392540611118823","0.53511107814972"
"Some worries","2013","direct migration background","higher vocational","28","","",""
"Some worries","2013","direct migration background","higher education","128","0.331299531719692","0.282059224097603","0.380539839341782"
"Some worries","2013","indirect migration background","in school","13","","",""
"Some worries","2013","indirect migration background","inadequately","1","","",""
"Some worries","2013","indirect migration background","general elemantary","59","0.379967745863347","0.291639500417342","0.468295991309353"
"Some worries","2013","indirect migration background","middle vocational","117","0.444940171807672","0.389167830185338","0.500712513430006"
"Some worries","2013","indirect migration background","vocational + Abi","8","","",""
"Some worries","2013","indirect migration background","higher vocational","13","","",""
"Some worries","2013","indirect migration background","higher education","38","0.291299397250675","0.207893480658883","0.374705313842467"
"No worries","2013","no migration background","in school","111","0.539022604423928","0.469237399304596","0.60880780954326"
"No worries","2013","no migration background","inadequately","36","0.393727936603948","0.303244106950784","0.484211766257113"
"No worries","2013","no migration background","general elemantary","407","0.277107478086832","0.253637597659755","0.300577358513908"
"No worries","2013","no migration background","middle vocational","2389","0.275846686293498","0.266328470809252","0.285364901777745"
"No worries","2013","no migration background","vocational + Abi","412","0.474580954318421","0.44149435571041","0.507667552926433"
"No worries","2013","no migration background","higher vocational","427","0.35200923718629","0.325264306036839","0.378754168335742"
"No worries","2013","no migration background","higher education","2160","0.550151574374239","0.53472326484595","0.565579883902529"
"No worries","2013","direct migration background","in school","6","","",""
"No worries","2013","direct migration background","inadequately","28","","",""
"No worries","2013","direct migration background","general elemantary","126","0.381285055218482","0.328960651384557","0.433609459052406"
"No worries","2013","direct migration background","middle vocational","238","0.384194429647154","0.346152231125051","0.422236628169257"
"No worries","2013","direct migration background","vocational + Abi","73","0.388418099169238","0.318748035425779","0.458088162912696"
"No worries","2013","direct migration background","higher vocational","31","0.391178882567383","0.278455400032459","0.503902365102306"
"No worries","2013","direct migration background","higher education","184","0.574582848823151","0.522860485648131","0.626305211998172"
"No worries","2013","indirect migration background","in school","34","0.723526902956981","0.603116520162771","0.843937285751191"
"No worries","2013","indirect migration background","inadequately","7","","",""
"No worries","2013","indirect migration background","general elemantary","28","","",""
"No worries","2013","indirect migration background","middle vocational","120","0.344909022144563","0.291563096184972","0.398254948104154"
"No worries","2013","indirect migration background","vocational + Abi","24","","",""
"No worries","2013","indirect migration background","higher vocational","11","","",""
"No worries","2013","indirect migration background","higher education","70","0.651379135191719","0.563903062880097","0.738855207503342"
"Big worries","2014","no migration background","in school","44","0.184865541402655","0.139638572431101","0.23009251037421"
"Big worries","2014","no migration background","inadequately","73","0.318710053890205","0.250062458420187","0.387357649360223"
"Big worries","2014","no migration background","general elemantary","622","0.360698829001547","0.337965250771375","0.383432407231718"
"Big worries","2014","no migration background","middle vocational","3278","0.325841870833552","0.316682268722164","0.33500147294494"
"Big worries","2014","no migration background","vocational + Abi","227","0.182654598388821","0.161699262837083","0.203609933940558"
"Big worries","2014","no migration background","higher vocational","340","0.264403177487017","0.241529434099514","0.287276920874521"
"Big worries","2014","no migration background","higher education","607","0.125908764245794","0.116567458996096","0.135250069495493"
"Big worries","2014","direct migration background","in school","8","","",""
"Big worries","2014","direct migration background","inadequately","67","0.233850069268181","0.183731525427816","0.283968613108546"
"Big worries","2014","direct migration background","general elemantary","230","0.222602735115395","0.197061155580121","0.248144314650669"
"Big worries","2014","direct migration background","middle vocational","420","0.222084468194986","0.202621621817102","0.241547314572871"
"Big worries","2014","direct migration background","vocational + Abi","137","0.217159945016975","0.184599966037807","0.249719923996143"
"Big worries","2014","direct migration background","higher vocational","31","0.252098775306817","0.169824570717969","0.334372979895665"
"Big worries","2014","direct migration background","higher education","163","0.122511068782749","0.10314404350841","0.141878094057087"
"Big worries","2014","indirect migration background","in school","14","","",""
"Big worries","2014","indirect migration background","inadequately","9","","",""
"Big worries","2014","indirect migration background","general elemantary","114","0.358980117639332","0.309149755903698","0.408810479374966"
"Big worries","2014","indirect migration background","middle vocational","199","0.289324702749491","0.256203186450268","0.322446219048713"
"Big worries","2014","indirect migration background","vocational + Abi","37","0.227253771272083","0.153791038272586","0.300716504271579"
"Big worries","2014","indirect migration background","higher vocational","20","","",""
"Big worries","2014","indirect migration background","higher education","20","","",""
"Some worries","2014","no migration background","in school","96","0.285154071023874","0.23255223713623","0.337755904911517"
"Some worries","2014","no migration background","inadequately","56","0.326786460322354","0.257687755688823","0.395885164955886"
"Some worries","2014","no migration background","general elemantary","713","0.436803443794503","0.413322491599231","0.460284395989774"
"Some worries","2014","no migration background","middle vocational","4452","0.441419928681512","0.431715701343136","0.451124156019888"
"Some worries","2014","no migration background","vocational + Abi","541","0.415616465927891","0.3888881337299","0.442344798125881"
"Some worries","2014","no migration background","higher vocational","654","0.427454676437683","0.401796017173322","0.453113335702044"
"Some worries","2014","no migration background","higher education","1688","0.340675685001091","0.327330600890942","0.354020769111241"
"Some worries","2014","direct migration background","in school","25","","",""
"Some worries","2014","direct migration background","inadequately","116","0.425313224806833","0.366774554312402","0.483851895301263"
"Some worries","2014","direct migration background","general elemantary","485","0.470211920121219","0.43956697079519","0.500856869447248"
"Some worries","2014","direct migration background","middle vocational","799","0.434273803109631","0.411064291540278","0.457483314678985"
"Some worries","2014","direct migration background","vocational + Abi","289","0.432233780595351","0.393113508888237","0.471354052302466"
"Some worries","2014","direct migration background","higher vocational","45","0.412054876354457","0.318793434059662","0.505316318649253"
"Some worries","2014","direct migration background","higher education","499","0.431117643840729","0.40186510516223","0.460370182519229"
"Some worries","2014","indirect migration background","in school","32","0.342450885318361","0.250361144541502","0.43454062609522"
"Some worries","2014","indirect migration background","inadequately","19","","",""
"Some worries","2014","indirect migration background","general elemantary","141","0.403279542331033","0.352321627168333","0.454237457493734"
"Some worries","2014","indirect migration background","middle vocational","300","0.425201309679133","0.389090516777746","0.46131210258052"
"Some worries","2014","indirect migration background","vocational + Abi","47","0.349105759455817","0.265540299923522","0.432671218988111"
"Some worries","2014","indirect migration background","higher vocational","19","","",""
"Some worries","2014","indirect migration background","higher education","95","0.311812005512523","0.256248143689238","0.367375867335808"
"No worries","2014","no migration background","in school","143","0.529980387573471","0.471831319018846","0.588129456128096"
"No worries","2014","no migration background","inadequately","48","0.354503485787441","0.284031150462603","0.424975821112279"
"No worries","2014","no migration background","general elemantary","379","0.20249772720395","0.183472987498605","0.221522466909296"
"No worries","2014","no migration background","middle vocational","2328","0.232738200484936","0.224479762736773","0.2409966382331"
"No worries","2014","no migration background","vocational + Abi","538","0.401728935683289","0.375140544552584","0.428317326813993"
"No worries","2014","no migration background","higher vocational","434","0.3081421460753","0.284194216272693","0.332090075877906"
"No worries","2014","no migration background","higher education","2550","0.533415550753114","0.519368046679944","0.547463054826285"
"No worries","2014","direct migration background","in school","27","","",""
"No worries","2014","direct migration background","inadequately","91","0.340836705924986","0.284713496676445","0.396959915173528"
"No worries","2014","direct migration background","general elemantary","304","0.307185344763386","0.278860353918432","0.33551033560834"
"No worries","2014","direct migration background","middle vocational","533","0.343641728695382","0.321403281005902","0.365880176384862"
"No worries","2014","direct migration background","vocational + Abi","190","0.350606274387673","0.312925343699073","0.388287205076274"
"No worries","2014","direct migration background","higher vocational","31","0.335846348338726","0.246359172983448","0.425333523694005"
"No worries","2014","direct migration background","higher education","439","0.446371287376522","0.41700751425204","0.475735060501005"
"No worries","2014","indirect migration background","in school","56","0.569335297455923","0.473240096522644","0.665430498389203"
"No worries","2014","indirect migration background","inadequately","19","","",""
"No worries","2014","indirect migration background","general elemantary","101","0.237740340029635","0.19351960060903","0.28196107945024"
"No worries","2014","indirect migration background","middle vocational","221","0.285473987571377","0.2524846089407","0.318463366202054"
"No worries","2014","indirect migration background","vocational + Abi","41","0.4236404692721","0.33701640740237","0.510264531141831"
"No worries","2014","indirect migration background","higher vocational","22","","",""
"No worries","2014","indirect migration background","higher education","152","0.590783875454223","0.531806811806412","0.649760939102034"
"Big worries","2015","no migration background","in school","42","0.173992373001732","0.123552340417309","0.224432405586155"
"Big worries","2015","no migration background","inadequately","88","0.533141906343186","0.455102829868433","0.61118098281794"
"Big worries","2015","no migration background","general elemantary","661","0.42792476039658","0.403543557135823","0.452305963657338"
"Big worries","2015","no migration background","middle vocational","3780","0.397337289707514","0.387497108159471","0.407177471255558"
"Big worries","2015","no migration background","vocational + Abi","279","0.230352613322343","0.206744843645927","0.253960382998758"
"Big worries","2015","no migration background","higher vocational","437","0.32766124074769","0.302798272412825","0.352524209082555"
"Big worries","2015","no migration background","higher education","778","0.172667703015057","0.161779654541584","0.183555751488529"
"Big worries","2015","direct migration background","in school","4","","",""
"Big worries","2015","direct migration background","inadequately","58","0.304177137869844","0.242101742420084","0.366252533319604"
"Big worries","2015","direct migration background","general elemantary","238","0.356245880147591","0.322131688314661","0.390360071980521"
