"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2010","direct migration background","(1c) basic vocational qualification","103","0.14436609651446","0.117347174864519","0.1713850181644"
"Big worries","2010","direct migration background","(2b) intermediate general qualification","6","","",""
"Big worries","2010","direct migration background","(2a) intermediate vocational","38","0.224316484125566","0.16762872372817","0.281004244522962"
"Big worries","2010","direct migration background","(2c_gen) general maturity certificate","30","0.198653515751588","0.143902610646963","0.253404420856214"
"Big worries","2010","direct migration background","(2c_voc) vocational maturity certificate","65","0.213603919694306","0.171383836499147","0.255824002889465"
"Big worries","2010","direct migration background","(3a) lower tertiary education","10","","",""
"Big worries","2010","direct migration background","(3b) higher tertiary education","37","0.137085849364558","0.105237333941187","0.16893436478793"
"Big worries","2010","indirect migration background","(0) in school","12","","",""
"Big worries","2010","indirect migration background","(1a) inadequately completed","4","","",""
"Big worries","2010","indirect migration background","(1b) general elementary school","25","","",""
"Big worries","2010","indirect migration background","(1c) basic vocational qualification","50","0.251316776387905","0.190277831607164","0.312355721168646"
"Big worries","2010","indirect migration background","(2b) intermediate general qualification","23","","",""
"Big worries","2010","indirect migration background","(2a) intermediate vocational","48","0.214529866964359","0.161129544187907","0.267930189740811"
"Big worries","2010","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Big worries","2010","indirect migration background","(2c_voc) vocational maturity certificate","14","","",""
"Big worries","2010","indirect migration background","(3a) lower tertiary education","4","","",""
"Big worries","2010","indirect migration background","(3b) higher tertiary education","9","","",""
"Some worries","2010","no migration background","(0) in school","112","0.432590421097921","0.377528079372687","0.487652762823154"
"Some worries","2010","no migration background","(1a) inadequately completed","56","0.410203802686196","0.329302643590857","0.491104961781535"
"Some worries","2010","no migration background","(1b) general elementary school","495","0.426632921747194","0.398207835389443","0.455058008104946"
"Some worries","2010","no migration background","(1c) basic vocational qualification","2193","0.464256989743933","0.450086222834725","0.47842775665314"
"Some worries","2010","no migration background","(2b) intermediate general qualification","190","0.426914547385936","0.38385947928727","0.469969615484601"
"Some worries","2010","no migration background","(2a) intermediate vocational","2584","0.472446557124874","0.45949859006109","0.485394524188657"
"Some worries","2010","no migration background","(2c_gen) general maturity certificate","200","0.286904660221297","0.251724012688018","0.322085307754576"
"Some worries","2010","no migration background","(2c_voc) vocational maturity certificate","670","0.40704186224103","0.383556579695978","0.430527144786082"
"Some worries","2010","no migration background","(3a) lower tertiary education","681","0.359044049605013","0.336888670115011","0.381199429095016"
"Some worries","2010","no migration background","(3b) higher tertiary education","907","0.319733375874665","0.302614192230456","0.336852559518874"
"Some worries","2010","direct migration background","(0) in school","15","","",""
"Some worries","2010","direct migration background","(1a) inadequately completed","78","0.467055814201658","0.396485389289584","0.537626239113732"
"Some worries","2010","direct migration background","(1b) general elementary school","251","0.422163887549675","0.3821405742789","0.462187200820451"
"Some worries","2010","direct migration background","(1c) basic vocational qualification","305","0.475986337378036","0.437592637876394","0.514380036879678"
"Some worries","2010","direct migration background","(2b) intermediate general qualification","14","","",""
"Some worries","2010","direct migration background","(2a) intermediate vocational","77","0.362266720225826","0.29694611746135","0.427587322990301"
"Some worries","2010","direct migration background","(2c_gen) general maturity certificate","84","0.37366415198866","0.307278020863586","0.440050283113733"
"Some worries","2010","direct migration background","(2c_voc) vocational maturity certificate","158","0.372050334018453","0.322258620523121","0.421842047513785"
"Some worries","2010","direct migration background","(3a) lower tertiary education","31","0.33600756828996","0.238960261113633","0.433054875466287"
"Some worries","2010","direct migration background","(3b) higher tertiary education","163","0.371220256908222","0.32648250173989","0.415958012076554"
"Some worries","2010","indirect migration background","(0) in school","25","","",""
"Some worries","2010","indirect migration background","(1a) inadequately completed","8","","",""
"Some worries","2010","indirect migration background","(1b) general elementary school","62","0.536487493833035","0.448361086648541","0.624613901017528"
"Some worries","2010","indirect migration background","(1c) basic vocational qualification","82","0.386415870634747","0.317896752851541","0.454934988417952"
"Some worries","2010","indirect migration background","(2b) intermediate general qualification","27","","",""
"Some worries","2010","indirect migration background","(2a) intermediate vocational","91","0.400837938674196","0.337086245214707","0.464589632133684"
"Some worries","2010","indirect migration background","(2c_gen) general maturity certificate","28","","",""
"Some worries","2010","indirect migration background","(2c_voc) vocational maturity certificate","44","0.342546309674031","0.24999562532469","0.435096994023373"
"Some worries","2010","indirect migration background","(3a) lower tertiary education","17","","",""
"Some worries","2010","indirect migration background","(3b) higher tertiary education","37","0.352307736023085","0.26611859904337","0.438496873002799"
"No worries","2010","no migration background","(0) in school","150","0.413643258041111","0.358908672596746","0.468377843485477"
"No worries","2010","no migration background","(1a) inadequately completed","32","0.266969993398465","0.194209435460445","0.339730551336485"
"No worries","2010","no migration background","(1b) general elementary school","275","0.235261833185775","0.210884266403348","0.259639399968201"
"No worries","2010","no migration background","(1c) basic vocational qualification","1100","0.237225568100591","0.225138674936449","0.249312461264733"
"No worries","2010","no migration background","(2b) intermediate general qualification","175","0.346709017230582","0.305282348479514","0.38813568598165"
"No worries","2010","no migration background","(2a) intermediate vocational","1674","0.262599911015736","0.251187145588405","0.274012676443066"
"No worries","2010","no migration background","(2c_gen) general maturity certificate","354","0.56354305428015","0.524968982554393","0.602117126005908"
"No worries","2010","no migration background","(2c_voc) vocational maturity certificate","749","0.448678149986567","0.424902396076888","0.472453903896245"
"No worries","2010","no migration background","(3a) lower tertiary education","853","0.492353094075918","0.469263811325915","0.51544237682592"
"No worries","2010","no migration background","(3b) higher tertiary education","1719","0.590036221949323","0.571982715622516","0.608089728276129"
"No worries","2010","direct migration background","(0) in school","8","","",""
"No worries","2010","direct migration background","(1a) inadequately completed","82","0.417009476745382","0.347266386505041","0.486752566985722"
"No worries","2010","direct migration background","(1b) general elementary school","229","0.378021057093657","0.338727984096929","0.417314130090385"
"No worries","2010","direct migration background","(1c) basic vocational qualification","242","0.379647566107504","0.342339652025639","0.416955480189369"
"No worries","2010","direct migration background","(2b) intermediate general qualification","21","","",""
"No worries","2010","direct migration background","(2a) intermediate vocational","93","0.413416795648608","0.346493812215705","0.480339779081512"
"No worries","2010","direct migration background","(2c_gen) general maturity certificate","90","0.427682332259752","0.359791327097768","0.495573337421737"
"No worries","2010","direct migration background","(2c_voc) vocational maturity certificate","139","0.414345746287241","0.36360043755305","0.465091055021432"
"No worries","2010","direct migration background","(3a) lower tertiary education","50","0.454237044193524","0.351938207163821","0.556535881223227"
"No worries","2010","direct migration background","(3b) higher tertiary education","248","0.49169389372722","0.445400485585461","0.537987301868979"
"No worries","2010","indirect migration background","(0) in school","42","0.415922047972571","0.307235467985392","0.52460862795975"
"No worries","2010","indirect migration background","(1a) inadequately completed","3","","",""
"No worries","2010","indirect migration background","(1b) general elementary school","36","0.211570373419911","0.139392442338123","0.283748304501698"
"No worries","2010","indirect migration background","(1c) basic vocational qualification","62","0.362267352977348","0.294630849236061","0.429903856718636"
"No worries","2010","indirect migration background","(2b) intermediate general qualification","31","0.419849473361992","0.312370692052178","0.527328254671806"
"No worries","2010","indirect migration background","(2a) intermediate vocational","88","0.384632194361445","0.321343612486124","0.447920776236767"
"No worries","2010","indirect migration background","(2c_gen) general maturity certificate","43","0.435676089748785","0.328354461330765","0.542997718166805"
"No worries","2010","indirect migration background","(2c_voc) vocational maturity certificate","43","0.563209716691852","0.466480213360377","0.659939220023327"
"No worries","2010","indirect migration background","(3a) lower tertiary education","25","","",""
"No worries","2010","indirect migration background","(3b) higher tertiary education","72","0.583797028781603","0.494858361854927","0.672735695708278"
"Big worries","2011","no migration background","(0) in school","39","0.154075185060347","0.108589719988547","0.199560650132148"
"Big worries","2011","no migration background","(1a) inadequately completed","30","0.29876408676764","0.21437133655091","0.383156836984369"
"Big worries","2011","no migration background","(1b) general elementary school","373","0.33998964024436","0.312938619092258","0.367040661396462"
"Big worries","2011","no migration background","(1c) basic vocational qualification","1496","0.311503057252618","0.298393704768162","0.324612409737075"
"Big worries","2011","no migration background","(2b) intermediate general qualification","118","0.249270931565496","0.208987759409804","0.289554103721187"
"Big worries","2011","no migration background","(2a) intermediate vocational","1346","0.304095651834541","0.290923001199526","0.317268302469557"
"Big worries","2011","no migration background","(2c_gen) general maturity certificate","96","0.152842726243149","0.124877139025629","0.180808313460668"
"Big worries","2011","no migration background","(2c_voc) vocational maturity certificate","220","0.163454448042311","0.143077178172473","0.183831717912148"
"Big worries","2011","no migration background","(3a) lower tertiary education","286","0.169376638874214","0.151228895621358","0.18752438212707"
"Big worries","2011","no migration background","(3b) higher tertiary education","265","0.10305713948973","0.0910207047371924","0.115093574242267"
"Big worries","2011","direct migration background","(0) in school","","","",""
"Big worries","2011","direct migration background","(1a) inadequately completed","20","","",""
"Big worries","2011","direct migration background","(1b) general elementary school","56","0.172607248637137","0.134409344063255","0.21080515321102"
"Big worries","2011","direct migration background","(1c) basic vocational qualification","96","0.188046373620371","0.153762024219722","0.22233072302102"
"Big worries","2011","direct migration background","(2b) intermediate general qualification","5","","",""
"Big worries","2011","direct migration background","(2a) intermediate vocational","28","","",""
"Big worries","2011","direct migration background","(2c_gen) general maturity certificate","21","","",""
"Big worries","2011","direct migration background","(2c_voc) vocational maturity certificate","38","0.175059652722819","0.127279310271027","0.22283999517461"
"Big worries","2011","direct migration background","(3a) lower tertiary education","8","","",""
"Big worries","2011","direct migration background","(3b) higher tertiary education","43","0.104234552073489","0.0696573005469344","0.138811803600044"
"Big worries","2011","indirect migration background","(0) in school","3","","",""
"Big worries","2011","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","2011","indirect migration background","(1b) general elementary school","24","","",""
"Big worries","2011","indirect migration background","(1c) basic vocational qualification","26","","",""
"Big worries","2011","indirect migration background","(2b) intermediate general qualification","12","","",""
"Big worries","2011","indirect migration background","(2a) intermediate vocational","30","0.217845199877116","0.147692785003077","0.287997614751155"
"Big worries","2011","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Big worries","2011","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Big worries","2011","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","2011","indirect migration background","(3b) higher tertiary education","6","","",""
"Some worries","2011","no migration background","(0) in school","92","0.332933139223434","0.273558141792717","0.392308136654151"
"Some worries","2011","no migration background","(1a) inadequately completed","39","0.287221070156526","0.203796410436193","0.370645729876858"
"Some worries","2011","no migration background","(1b) general elementary school","526","0.433248065982845","0.404951074273827","0.461545057691864"
"Some worries","2011","no migration background","(1c) basic vocational qualification","2276","0.481376294793855","0.467232445901415","0.495520143686296"
"Some worries","2011","no migration background","(2b) intermediate general qualification","185","0.458012322983001","0.411616432401522","0.504408213564481"
"Some worries","2011","no migration background","(2a) intermediate vocational","2086","0.436567478294271","0.422365791217339","0.450769165371202"
"Some worries","2011","no migration background","(2c_gen) general maturity certificate","214","0.323336066868263","0.286983663961937","0.359688469774588"
"Some worries","2011","no migration background","(2c_voc) vocational maturity certificate","520","0.407043323135875","0.379970432570707","0.434116213701042"
"Some worries","2011","no migration background","(3a) lower tertiary education","653","0.371427810650337","0.348049744091919","0.394805877208755"
"Some worries","2011","no migration background","(3b) higher tertiary education","849","0.33349901923389","0.314834186069548","0.352163852398231"
"Some worries","2011","direct migration background","(0) in school","6","","",""
"Some worries","2011","direct migration background","(1a) inadequately completed","38","0.298663172891458","0.213902725751247","0.38342362003167"
"Some worries","2011","direct migration background","(1b) general elementary school","180","0.447445165081056","0.397186404997018","0.497703925165093"
"Some worries","2011","direct migration background","(1c) basic vocational qualification","239","0.49957693490866","0.455706931607926","0.543446938209394"
"Some worries","2011","direct migration background","(2b) intermediate general qualification","17","","",""
"Some worries","2011","direct migration background","(2a) intermediate vocational","60","0.502124399738529","0.417781740246095","0.586467059230963"
"Some worries","2011","direct migration background","(2c_gen) general maturity certificate","54","0.354983164935078","0.276001199234794","0.433965130635361"
"Some worries","2011","direct migration background","(2c_voc) vocational maturity certificate","123","0.519451039409817","0.456632753024311","0.582269325795324"
"Some worries","2011","direct migration background","(3a) lower tertiary education","20","","",""
"Some worries","2011","direct migration background","(3b) higher tertiary education","125","0.405957600752693","0.350388096297008","0.461527105208379"
"Some worries","2011","indirect migration background","(0) in school","29","","",""
"Some worries","2011","indirect migration background","(1a) inadequately completed","5","","",""
"Some worries","2011","indirect migration background","(1b) general elementary school","32","0.42847032821282","0.320703438477929","0.536237217947712"
"Some worries","2011","indirect migration background","(1c) basic vocational qualification","61","0.49239535295689","0.405446071374938","0.579344634538843"
"Some worries","2011","indirect migration background","(2b) intermediate general qualification","20","","",""
"Some worries","2011","indirect migration background","(2a) intermediate vocational","58","0.371648941602651","0.289521197035899","0.453776686169403"
"Some worries","2011","indirect migration background","(2c_gen) general maturity certificate","32","0.436233604925848","0.332620209352081","0.539847000499616"
"Some worries","2011","indirect migration background","(2c_voc) vocational maturity certificate","24","","",""
"Some worries","2011","indirect migration background","(3a) lower tertiary education","12","","",""
"Some worries","2011","indirect migration background","(3b) higher tertiary education","29","","",""
"No worries","2011","no migration background","(0) in school","111","0.512991675716218","0.450017316189789","0.575966035242647"
"No worries","2011","no migration background","(1a) inadequately completed","44","0.414014843075835","0.323199310791178","0.504830375360492"
"No worries","2011","no migration background","(1b) general elementary school","279","0.226762293772795","0.202850212484599","0.250674375060991"
"No worries","2011","no migration background","(1c) basic vocational qualification","1022","0.207120647953526","0.195649303297546","0.218591992609507"
"No worries","2011","no migration background","(2b) intermediate general qualification","140","0.292716745451503","0.250345941954198","0.335087548948808"
"No worries","2011","no migration background","(2a) intermediate vocational","1253","0.259336869871188","0.246787099226498","0.271886640515878"
"No worries","2011","no migration background","(2c_gen) general maturity certificate","326","0.523821206888589","0.485006519154462","0.562635894622715"
"No worries","2011","no migration background","(2c_voc) vocational maturity certificate","525","0.429502228821815","0.402224229438759","0.456780228204871"
"No worries","2011","no migration background","(3a) lower tertiary education","702","0.45919555047545","0.43508468698692","0.48330641396398"
"No worries","2011","no migration background","(3b) higher tertiary education","1337","0.563443841276381","0.543809252351219","0.583078430201542"
"No worries","2011","direct migration background","(0) in school","7","","",""
"No worries","2011","direct migration background","(1a) inadequately completed","54","0.52972753982608","0.437291755854843","0.622163323797318"
"No worries","2011","direct migration background","(1b) general elementary school","140","0.379947586281807","0.330887284568793","0.429007887994821"
"No worries","2011","direct migration background","(1c) basic vocational qualification","164","0.312376691470969","0.271712473613634","0.353040909328304"
"No worries","2011","direct migration background","(2b) intermediate general qualification","11","","",""
"No worries","2011","direct migration background","(2a) intermediate vocational","47","0.282676827562764","0.206717040019144","0.358636615106383"
"No worries","2011","direct migration background","(2c_gen) general maturity certificate","66","0.491840520260747","0.409322138386447","0.574358902135047"
"No worries","2011","direct migration background","(2c_voc) vocational maturity certificate","82","0.305489307867364","0.247575458850366","0.363403156884362"
"No worries","2011","direct migration background","(3a) lower tertiary education","38","0.590376573551405","0.471736044586973","0.709017102515837"
"No worries","2011","direct migration background","(3b) higher tertiary education","132","0.489807847173817","0.433240316601618","0.546375377746017"
"No worries","2011","indirect migration background","(0) in school","25","","",""
"No worries","2011","indirect migration background","(1a) inadequately completed","3","","",""
"No worries","2011","indirect migration background","(1b) general elementary school","25","","",""
"No worries","2011","indirect migration background","(1c) basic vocational qualification","40","0.265730471852914","0.188906870426641","0.342554073279188"
"No worries","2011","indirect migration background","(2b) intermediate general qualification","23","","",""
"No worries","2011","indirect migration background","(2a) intermediate vocational","45","0.410505858520233","0.326902890268546","0.49410882677192"
"No worries","2011","indirect migration background","(2c_gen) general maturity certificate","46","0.457733052015526","0.353640547339679","0.561825556691374"
"No worries","2011","indirect migration background","(2c_voc) vocational maturity certificate","23","","",""
"No worries","2011","indirect migration background","(3a) lower tertiary education","22","","",""
"No worries","2011","indirect migration background","(3b) higher tertiary education","39","0.628192001903196","0.518079204393198","0.738304799413193"
"Big worries","2012","no migration background","(0) in school","26","","",""
"Big worries","2012","no migration background","(1a) inadequately completed","47","0.340422716452481","0.263028420068147","0.417817012836816"
"Big worries","2012","no migration background","(1b) general elementary school","318","0.266735714321426","0.241437789742487","0.292033638900364"
"Big worries","2012","no migration background","(1c) basic vocational qualification","1212","0.262276935232777","0.249730746087248","0.274823124378306"
"Big worries","2012","no migration background","(2b) intermediate general qualification","96","0.247303775935561","0.206806101122347","0.287801450748774"
"Big worries","2012","no migration background","(2a) intermediate vocational","1005","0.225765206855724","0.213743300611732","0.237787113099716"
"Big worries","2012","no migration background","(2c_gen) general maturity certificate","68","0.12358872486797","0.0976411211097255","0.149536328626214"
"Big worries","2012","no migration background","(2c_voc) vocational maturity certificate","170","0.126569578955439","0.108347763518009","0.14479139439287"
"Big worries","2012","no migration background","(3a) lower tertiary education","209","0.130454401712928","0.114276711259843","0.146632092166014"
"Big worries","2012","no migration background","(3b) higher tertiary education","174","0.067572205120092","0.0576991540701278","0.0774452561700563"
"Big worries","2012","direct migration background","(0) in school","1","","",""
"Big worries","2012","direct migration background","(1a) inadequately completed","14","","",""
"Big worries","2012","direct migration background","(1b) general elementary school","52","0.159217165875463","0.12152677265412","0.196907559096806"
"Big worries","2012","direct migration background","(1c) basic vocational qualification","75","0.152658274529292","0.12024618784654","0.185070361212043"
"Big worries","2012","direct migration background","(2b) intermediate general qualification","2","","",""
"Big worries","2012","direct migration background","(2a) intermediate vocational","18","","",""
"Big worries","2012","direct migration background","(2c_gen) general maturity certificate","19","","",""
"Big worries","2012","direct migration background","(2c_voc) vocational maturity certificate","35","0.14456785228961","0.101062781614926","0.188072922964294"
"Big worries","2012","direct migration background","(3a) lower tertiary education","5","","",""
"Big worries","2012","direct migration background","(3b) higher tertiary education","35","0.0897945347830036","0.0579185564385052","0.121670513127502"
"Big worries","2012","indirect migration background","(0) in school","3","","",""
"Big worries","2012","indirect migration background","(1a) inadequately completed","3","","",""
"Big worries","2012","indirect migration background","(1b) general elementary school","13","","",""
"Big worries","2012","indirect migration background","(1c) basic vocational qualification","23","","",""
"Big worries","2012","indirect migration background","(2b) intermediate general qualification","11","","",""
"Big worries","2012","indirect migration background","(2a) intermediate vocational","27","","",""
"Big worries","2012","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Big worries","2012","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Big worries","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","2012","indirect migration background","(3b) higher tertiary education","4","","",""
"Some worries","2012","no migration background","(0) in school","69","0.36305016957754","0.298771808309325","0.427328530845756"
"Some worries","2012","no migration background","(1a) inadequately completed","51","0.332865346435064","0.255897756593544","0.409832936276584"
"Some worries","2012","no migration background","(1b) general elementary school","548","0.480007050692632","0.451428738356354","0.508585363028911"
"Some worries","2012","no migration background","(1c) basic vocational qualification","2261","0.475183791603896","0.460940199488211","0.489427383719581"
"Some worries","2012","no migration background","(2b) intermediate general qualification","165","0.375585381646227","0.33012891051767","0.421041852774785"
"Some worries","2012","no migration background","(2a) intermediate vocational","2076","0.437444351677112","0.423179980221284","0.45170872313294"
"Some worries","2012","no migration background","(2c_gen) general maturity certificate","161","0.264243089858994","0.229479641654841","0.299006538063146"
"Some worries","2012","no migration background","(2c_voc) vocational maturity certificate","482","0.370267166611555","0.343803587003893","0.396730746219216"
"Some worries","2012","no migration background","(3a) lower tertiary education","573","0.306520574852581","0.284374968390076","0.328666181315087"
"Some worries","2012","no migration background","(3b) higher tertiary education","715","0.279531462797032","0.261879923258948","0.297183002335116"
"Some worries","2012","direct migration background","(0) in school","4","","",""
"Some worries","2012","direct migration background","(1a) inadequately completed","44","0.38837338205697","0.293322681646774","0.483424082467165"
"Some worries","2012","direct migration background","(1b) general elementary school","166","0.487665125991364","0.436174091782622","0.539156160200107"
"Some worries","2012","direct migration background","(1c) basic vocational qualification","217","0.473204802194499","0.428209932755144","0.518199671633853"
"Some worries","2012","direct migration background","(2b) intermediate general qualification","22","","",""
"Some worries","2012","direct migration background","(2a) intermediate vocational","57","0.384718668196637","0.300760735689435","0.468676600703839"
"Some worries","2012","direct migration background","(2c_gen) general maturity certificate","50","0.404600653641398","0.321806690142618","0.487394617140177"
"Some worries","2012","direct migration background","(2c_voc) vocational maturity certificate","99","0.394507660597817","0.334044161444691","0.454971159750943"
"Some worries","2012","direct migration background","(3a) lower tertiary education","18","","",""
"Some worries","2012","direct migration background","(3b) higher tertiary education","110","0.346896052876778","0.293824757918444","0.399967347835113"
"Some worries","2012","indirect migration background","(0) in school","13","","",""
"Some worries","2012","indirect migration background","(1a) inadequately completed","4","","",""
"Some worries","2012","indirect migration background","(1b) general elementary school","33","0.401776810574705","0.292273617346187","0.511280003803224"
"Some worries","2012","indirect migration background","(1c) basic vocational qualification","57","0.508009596294124","0.421401721830984","0.594617470757264"
"Some worries","2012","indirect migration background","(2b) intermediate general qualification","25","","",""
"Some worries","2012","indirect migration background","(2a) intermediate vocational","44","0.35257024347993","0.270441425816879","0.43469906114298"
"Some worries","2012","indirect migration background","(2c_gen) general maturity certificate","25","","",""
"Some worries","2012","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Some worries","2012","indirect migration background","(3a) lower tertiary education","13","","",""
"Some worries","2012","indirect migration background","(3b) higher tertiary education","25","","",""
"No worries","2012","no migration background","(0) in school","120","0.510237678889432","0.44341747300482","0.577057884774043"
"No worries","2012","no migration background","(1a) inadequately completed","46","0.326711937112455","0.250108227088042","0.403315647136869"
"No worries","2012","no migration background","(1b) general elementary school","308","0.253257234985942","0.228381238611654","0.278133231360229"
"No worries","2012","no migration background","(1c) basic vocational qualification","1249","0.262539273163327","0.249989043089487","0.275089503237167"
"No worries","2012","no migration background","(2b) intermediate general qualification","175","0.377110842418212","0.331617825174035","0.42260385966239"
"No worries","2012","no migration background","(2a) intermediate vocational","1565","0.336790441467164","0.323200619875461","0.350380263058868"
"No worries","2012","no migration background","(2c_gen) general maturity certificate","389","0.612168185273036","0.573752291012759","0.650584079533314"
"No worries","2012","no migration background","(2c_voc) vocational maturity certificate","627","0.503163254433006","0.47576176741329","0.530564741452722"
"No worries","2012","no migration background","(3a) lower tertiary education","883","0.56302502343449","0.5392000127189","0.586850034150081"
"No worries","2012","no migration background","(3b) higher tertiary education","1594","0.652896332082876","0.63417177958829","0.671620884577463"
"No worries","2012","direct migration background","(0) in school","8","","",""
"No worries","2012","direct migration background","(1a) inadequately completed","43","0.498346267834635","0.400834948388314","0.595857587280957"
"No worries","2012","direct migration background","(1b) general elementary school","144","0.353117708133172","0.303883587476033","0.402351828790312"
"No worries","2012","direct migration background","(1c) basic vocational qualification","181","0.37413692327621","0.330528290454333","0.417745556098087"
"No worries","2012","direct migration background","(2b) intermediate general qualification","14","","",""
"No worries","2012","direct migration background","(2a) intermediate vocational","54","0.417875421216716","0.332764631954291","0.502986210479142"
"No worries","2012","direct migration background","(2c_gen) general maturity certificate","66","0.468213046115244","0.384040240834733","0.552385851395754"
"No worries","2012","direct migration background","(2c_voc) vocational maturity certificate","117","0.460924487112573","0.399257756615818","0.522591217609327"
"No worries","2012","direct migration background","(3a) lower tertiary education","48","0.689203095716147","0.581548922831709","0.796857268600584"
"No worries","2012","direct migration background","(3b) higher tertiary education","164","0.563309412340218","0.508008885226497","0.618609939453939"
"No worries","2012","indirect migration background","(0) in school","38","0.755468717584502","0.640831228066506","0.870106207102499"
"No worries","2012","indirect migration background","(1a) inadequately completed","4","","",""
"No worries","2012","indirect migration background","(1b) general elementary school","31","0.428677519569284","0.31814024825973","0.539214790878839"
"No worries","2012","indirect migration background","(1c) basic vocational qualification","48","0.297338565219642","0.218153772174712","0.376523358264573"
"No worries","2012","indirect migration background","(2b) intermediate general qualification","20","","",""
"No worries","2012","indirect migration background","(2a) intermediate vocational","59","0.451366207181908","0.365823653182468","0.536908761181349"
"No worries","2012","indirect migration background","(2c_gen) general maturity certificate","56","0.559404632457311","0.456837118575331","0.66197214633929"
"No worries","2012","indirect migration background","(2c_voc) vocational maturity certificate","36","0.575452853641478","0.45141592308051","0.699489784202446"
"No worries","2012","indirect migration background","(3a) lower tertiary education","26","","",""
"No worries","2012","indirect migration background","(3b) higher tertiary education","50","0.658465172971023","0.553892442420571","0.763037903521475"
"Big worries","2013","no migration background","(0) in school","25","","",""
"Big worries","2013","no migration background","(1a) inadequately completed","42","0.285455393022055","0.206597237000693","0.364313549043416"
"Big worries","2013","no migration background","(1b) general elementary school","299","0.307873905593081","0.279778340928314","0.335969470257848"
"Big worries","2013","no migration background","(1c) basic vocational qualification","1263","0.290577811878799","0.276975591251334","0.304180032506263"
"Big worries","2013","no migration background","(2b) intermediate general qualification","103","0.261966043152288","0.218326875376005","0.305605210928571"
"Big worries","2013","no migration background","(2a) intermediate vocational","1091","0.262205223317967","0.249115157280036","0.275295289355897"
"Big worries","2013","no migration background","(2c_gen) general maturity certificate","70","0.105409576697214","0.080200158652369","0.130618994742059"
"Big worries","2013","no migration background","(2c_voc) vocational maturity certificate","186","0.164946484059552","0.14389539282589","0.185997575293213"
"Big worries","2013","no migration background","(3a) lower tertiary education","236","0.166980362793441","0.14857879138062","0.185381934206262"
"Big worries","2013","no migration background","(3b) higher tertiary education","221","0.0786911404292261","0.0679545800826984","0.0894277007757539"
"Big worries","2013","direct migration background","(0) in school","3","","",""
"Big worries","2013","direct migration background","(1a) inadequately completed","16","","",""
"Big worries","2013","direct migration background","(1b) general elementary school","61","0.275643756312005","0.225247902982658","0.326039609641353"
"Big worries","2013","direct migration background","(1c) basic vocational qualification","80","0.175139659782384","0.13830396215162","0.211975357413148"
"Big worries","2013","direct migration background","(2b) intermediate general qualification","7","","",""
"Big worries","2013","direct migration background","(2a) intermediate vocational","21","","",""
"Big worries","2013","direct migration background","(2c_gen) general maturity certificate","16","","",""
"Big worries","2013","direct migration background","(2c_voc) vocational maturity certificate","40","0.140081967419697","0.0940097103583395","0.186154224481054"
"Big worries","2013","direct migration background","(3a) lower tertiary education","6","","",""
"Big worries","2013","direct migration background","(3b) higher tertiary education","33","0.0940780387617451","0.0603029371579793","0.127853140365511"
"Big worries","2013","indirect migration background","(0) in school","6","","",""
"Big worries","2013","indirect migration background","(1a) inadequately completed","4","","",""
"Big worries","2013","indirect migration background","(1b) general elementary school","17","","",""
"Big worries","2013","indirect migration background","(1c) basic vocational qualification","34","0.297334164234721","0.212682421098087","0.381985907371355"
"Big worries","2013","indirect migration background","(2b) intermediate general qualification","13","","",""
"Big worries","2013","indirect migration background","(2a) intermediate vocational","27","","",""
"Big worries","2013","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Big worries","2013","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Big worries","2013","indirect migration background","(3a) lower tertiary education","2","","",""
"Big worries","2013","indirect migration background","(3b) higher tertiary education","4","","",""
"Some worries","2013","no migration background","(0) in school","62","0.334584361661554","0.269027089598375","0.400141633724732"
"Some worries","2013","no migration background","(1a) inadequately completed","47","0.37318407403767","0.288735099476729","0.45763304859861"
"Some worries","2013","no migration background","(1b) general elementary school","477","0.439528462986773","0.409319974450719","0.469736951522828"
"Some worries","2013","no migration background","(1c) basic vocational qualification","2033","0.481619461015458","0.466650124049794","0.496588797981123"
"Some worries","2013","no migration background","(2b) intermediate general qualification","134","0.381797792576063","0.333581060789928","0.430014524362197"
"Some worries","2013","no migration background","(2a) intermediate vocational","1942","0.444786694364181","0.429996999763256","0.459576388965105"
"Some worries","2013","no migration background","(2c_gen) general maturity certificate","166","0.31847002180796","0.280223898238563","0.356716145377357"
"Some worries","2013","no migration background","(2c_voc) vocational maturity certificate","469","0.383812559596623","0.356228261360325","0.411396857832922"
"Some worries","2013","no migration background","(3a) lower tertiary education","616","0.358161528638661","0.334505222517158","0.381817834760165"
"Some worries","2013","no migration background","(3b) higher tertiary education","761","0.318346620606531","0.299771504198789","0.336921737014273"
"Some worries","2013","direct migration background","(0) in school","2","","",""
