"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2000","indirect migration background","higher education","","","","","2"
"Min 1x per week","2000","no migration background","in school","","","","","2"
"Min 1x per week","2000","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2000","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2000","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2000","indirect migration background","higher vocational","","","","","2"
"Never","2000","direct migration background","vocational + Abi","","","","","5"
"Never","2000","no migration background","inadequately","","","","","5"
"Never","2000","no migration background","general elemantary","","","","","5"
"Never","2000","indirect migration background","higher education","","","","","5"
"Never","2000","no migration background","in school","","","","","5"
"Never","2000","no migration background","middle vocational","","","","","5"
"Never","2000","direct migration background","middle vocational","","","","","5"
"Never","2000","direct migration background","higher vocational","","","","","5"
"Never","2000","indirect migration background","higher vocational","","","","","5"
"Never","2000","no migration background","vocational + Abi","","","","","5"
"Never","2000","no migration background","higher vocational","","","","","5"
"Never","2000","no migration background","higher education","","","","","5"
"Never","2000","direct migration background","in school","","","","","5"
"Never","2000","direct migration background","inadequately","","","","","5"
"Never","2000","direct migration background","general elemantary","","","","","5"
"Never","2000","direct migration background","higher education","","","","","5"
"Never","2000","indirect migration background","in school","","","","","5"
"Never","2000","indirect migration background","inadequately","","","","","5"
"Never","2000","indirect migration background","general elemantary","","","","","5"
"Never","2000","indirect migration background","middle vocational","","","","","5"
"Never","2000","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2000","no migration background","inadequately","","","","","4"
"Rarely","2000","no migration background","general elemantary","","","","","4"
"Rarely","2000","no migration background","middle vocational","","","","","4"
"Rarely","2000","no migration background","vocational + Abi","","","","","4"
"Rarely","2000","direct migration background","vocational + Abi","","","","","4"
"Rarely","2000","direct migration background","higher vocational","","","","","4"
"Rarely","2000","direct migration background","higher education","","","","","4"
"Rarely","2000","no migration background","in school","","","","","4"
"Rarely","2000","no migration background","higher vocational","","","","","4"
"Rarely","2000","direct migration background","middle vocational","","","","","4"
"Rarely","2000","no migration background","higher education","","","","","4"
"Rarely","2000","direct migration background","in school","","","","","4"
"Rarely","2000","direct migration background","inadequately","","","","","4"
"Rarely","2000","direct migration background","general elemantary","","","","","4"
"Rarely","2000","indirect migration background","higher education","","","","","4"
"Rarely","2000","indirect migration background","general elemantary","","","","","4"
"Rarely","2000","indirect migration background","higher vocational","","","","","4"
"Rarely","2000","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2000","indirect migration background","inadequately","","","","","4"
"Rarely","2000","indirect migration background","middle vocational","","","","","4"
"Rarely","2000","indirect migration background","in school","","","","","4"
"Min 1x per month","2001","no migration background","higher vocational","492","0.319358294691813","0.295508566071874","0.343208023311753","3"
"Min 1x per month","2001","no migration background","higher education","915","0.280493359281976","0.264745109323361","0.296241609240591","3"
"Min 1x per month","2001","no migration background","middle vocational","3209","0.301453240359488","0.292535106569957","0.310371374149018","3"
"Min 1x per month","2001","no migration background","general elemantary","508","0.225487899268603","0.207524167139006","0.2434516313982","3"
"Min 1x per month","2001","no migration background","vocational + Abi","290","0.36002207987047","0.32627123528004","0.3937729244609","3"
"Min 1x per month","2001","no migration background","inadequately","10","","","","3"
"Min 1x per month","2001","no migration background","in school","155","0.357568399895035","0.312528597591853","0.402608202198216","3"
"Min 1x per month","2001","direct migration background","vocational + Abi","80","0.33303928616411","0.275306041158289","0.390772531169931","3"
"Min 1x per month","2001","direct migration background","higher vocational","41","0.237969345339028","0.172795567470097","0.303143123207959","3"
"Min 1x per month","2001","direct migration background","higher education","93","0.248152862434073","0.203657143765703","0.292648581102444","3"
"Min 1x per month","2001","indirect migration background","in school","17","","","","3"
"Min 1x per month","2001","indirect migration background","inadequately","3","","","","3"
"Min 1x per month","2001","indirect migration background","higher education","19","","","","3"
"Min 1x per month","2001","direct migration background","middle vocational","359","0.307123275723651","0.279674841609701","0.3345717098376","3"
"Min 1x per month","2001","indirect migration background","general elemantary","77","0.336593408738792","0.276304866311109","0.396881951166475","3"
"Min 1x per month","2001","indirect migration background","middle vocational","112","0.326245480308424","0.27455296709974","0.377937993517109","3"
"Min 1x per month","2001","indirect migration background","vocational + Abi","13","","","","3"
"Min 1x per month","2001","indirect migration background","higher vocational","14","","","","3"
"Min 1x per month","2001","direct migration background","in school","10","","","","3"
"Min 1x per month","2001","direct migration background","inadequately","56","0.234374090543033","0.177081091731748","0.291667089354317","3"
"Min 1x per month","2001","direct migration background","general elemantary","241","0.300783151754787","0.26849598513691","0.333070318372663","3"
"Min 1x per week","2001","no migration background","general elemantary","271","0.120207386664323","0.106228371376856","0.134186401951791","2"
"Min 1x per week","2001","no migration background","middle vocational","1238","0.121800166130299","0.115444122356712","0.128156209903885","2"
"Min 1x per week","2001","no migration background","vocational + Abi","93","0.133341000059197","0.109438487155833","0.157243512962562","2"
"Min 1x per week","2001","no migration background","higher vocational","179","0.119206931751218","0.102631198000193","0.135782665502242","2"
"Min 1x per week","2001","no migration background","higher education","300","0.106602383895401","0.0957840730202894","0.117420694770513","2"
"Min 1x per week","2001","direct migration background","in school","9","","","","2"
"Min 1x per week","2001","direct migration background","vocational + Abi","40","0.16302804836826","0.117778450364727","0.208277646371792","2"
"Min 1x per week","2001","direct migration background","higher vocational","27","","","","2"
"Min 1x per week","2001","direct migration background","higher education","45","0.10434056586967","0.0728491743050548","0.135831957434285","2"
"Min 1x per week","2001","indirect migration background","in school","10","","","","2"
"Min 1x per week","2001","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2001","indirect migration background","general elemantary","47","0.183790034284745","0.134375578642149","0.233204489927341","2"
"Min 1x per week","2001","no migration background","inadequately","8","","","","2"
"Min 1x per week","2001","direct migration background","inadequately","21","","","","2"
"Min 1x per week","2001","direct migration background","middle vocational","165","0.141947478449295","0.121181423496251","0.162713533402339","2"
"Min 1x per week","2001","indirect migration background","middle vocational","53","0.178410674480887","0.136198049325308","0.220623299636466","2"
"Min 1x per week","2001","indirect migration background","higher education","7","","","","2"
"Min 1x per week","2001","no migration background","in school","61","0.148233489813977","0.114841914413959","0.181625065213996","2"
"Min 1x per week","2001","indirect migration background","vocational + Abi","6","","","","2"
"Min 1x per week","2001","indirect migration background","higher vocational","4","","","","2"
"Min 1x per week","2001","direct migration background","general elemantary","131","0.150376018907979","0.125210846371846","0.175541191444113","2"
"Never","2001","direct migration background","vocational + Abi","37","0.125421756472073","0.0848509274307205","0.165992585513425","5"
"Never","2001","no migration background","inadequately","27","","","","5"
"Never","2001","no migration background","general elemantary","491","0.28134179307439","0.262013247902945","0.300670338245835","5"
"Never","2001","indirect migration background","higher education","3","","","","5"
"Never","2001","no migration background","in school","33","0.0803439223266561","0.0547996991396955","0.105888145513617","5"
"Never","2001","no migration background","middle vocational","1243","0.141753085364387","0.134974506557187","0.148531664171587","5"
"Never","2001","direct migration background","middle vocational","139","0.142298802143168","0.121511321761512","0.163086282524823","5"
"Never","2001","direct migration background","higher vocational","21","","","","5"
"Never","2001","indirect migration background","higher vocational","3","","","","5"
"Never","2001","no migration background","vocational + Abi","64","0.0900662165474783","0.0699371592469562","0.110195273848","5"
"Never","2001","no migration background","higher vocational","105","0.0912143488568779","0.0764862267881255","0.10594247092563","5"
"Never","2001","no migration background","higher education","283","0.108376414764619","0.0974792938947613","0.119273535634476","5"
"Never","2001","direct migration background","in school","5","","","","5"
"Never","2001","direct migration background","inadequately","56","0.296204830810825","0.234451888788619","0.357957772833032","5"
"Never","2001","direct migration background","general elemantary","119","0.176851757401764","0.149989595808645","0.203713918994883","5"
"Never","2001","direct migration background","higher education","45","0.127405581967063","0.0930581518190088","0.161753012115118","5"
"Never","2001","indirect migration background","in school","11","","","","5"
"Never","2001","indirect migration background","inadequately","5","","","","5"
"Never","2001","indirect migration background","general elemantary","15","","","","5"
"Never","2001","indirect migration background","middle vocational","26","","","","5"
"Never","2001","indirect migration background","vocational + Abi","2","","","","5"
"Rarely","2001","direct migration background","vocational + Abi","99","0.378510908995558","0.319097555839546","0.437924262151569","4"
"Rarely","2001","direct migration background","higher vocational","75","0.46036855813385","0.384085583923132","0.536651532344568","4"
"Rarely","2001","direct migration background","higher education","179","0.520100989729194","0.468635919115864","0.571566060342523","4"
"Rarely","2001","no migration background","inadequately","42","0.44450303291491","0.340087123568333","0.548918942261487","4"
"Rarely","2001","no migration background","general elemantary","809","0.372962920992684","0.352175515554649","0.393750326430719","4"
"Rarely","2001","no migration background","middle vocational","4481","0.434993508145827","0.425358893019863","0.44462812327179","4"
"Rarely","2001","no migration background","vocational + Abi","330","0.416570703522854","0.381906912321552","0.451234494724156","4"
"Rarely","2001","direct migration background","middle vocational","422","0.408630443683887","0.379380295999723","0.437880591368051","4"
"Rarely","2001","no migration background","in school","186","0.413854187964332","0.367570285160908","0.460138090767755","4"
"Rarely","2001","no migration background","higher vocational","692","0.470220424700091","0.44468850832262","0.495752341077562","4"
"Rarely","2001","no migration background","higher education","1628","0.504527842058004","0.487000914141312","0.522054769974695","4"
"Rarely","2001","direct migration background","in school","21","","","","4"
"Rarely","2001","direct migration background","inadequately","77","0.375542848138022","0.31004613388836","0.441039562387683","4"
"Rarely","2001","direct migration background","general elemantary","284","0.37198907193547","0.33796032703543","0.406017816835509","4"
"Rarely","2001","indirect migration background","higher education","27","","","","4"
"Rarely","2001","indirect migration background","higher vocational","17","","","","4"
"Rarely","2001","indirect migration background","general elemantary","97","0.405480645916359","0.342839433770605","0.468121858062113","4"
"Rarely","2001","indirect migration background","vocational + Abi","19","","","","4"
"Rarely","2001","indirect migration background","middle vocational","125","0.407116751090897","0.35294802455088","0.461285477630913","4"
"Rarely","2001","indirect migration background","in school","29","","","","4"
"Rarely","2001","indirect migration background","inadequately","6","","","","4"
"Min 1x per month","2002","no migration background","higher education","","","","","3"
"Min 1x per month","2002","no migration background","middle vocational","","","","","3"
"Min 1x per month","2002","no migration background","higher vocational","","","","","3"
"Min 1x per month","2002","no migration background","general elemantary","","","","","3"
"Min 1x per month","2002","no migration background","inadequately","","","","","3"
"Min 1x per month","2002","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","no migration background","in school","","","","","3"
"Min 1x per month","2002","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2002","direct migration background","higher education","","","","","3"
"Min 1x per month","2002","indirect migration background","in school","","","","","3"
"Min 1x per month","2002","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2002","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2002","indirect migration background","higher education","","","","","3"
"Min 1x per month","2002","direct migration background","in school","","","","","3"
"Min 1x per month","2002","direct migration background","inadequately","","","","","3"
"Min 1x per month","2002","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2002","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2002","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2002","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","indirect migration background","higher vocational","","","","","3"
"Min 1x per week","2002","no migration background","general elemantary","","","","","2"
"Min 1x per week","2002","no migration background","middle vocational","","","","","2"
"Min 1x per week","2002","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","no migration background","higher vocational","","","","","2"
"Min 1x per week","2002","no migration background","higher education","","","","","2"
"Min 1x per week","2002","direct migration background","in school","","","","","2"
"Min 1x per week","2002","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2002","direct migration background","higher education","","","","","2"
"Min 1x per week","2002","indirect migration background","in school","","","","","2"
"Min 1x per week","2002","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2002","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2002","no migration background","inadequately","","","","","2"
"Min 1x per week","2002","direct migration background","inadequately","","","","","2"
"Min 1x per week","2002","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2002","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2002","indirect migration background","higher education","","","","","2"
"Min 1x per week","2002","no migration background","in school","","","","","2"
"Min 1x per week","2002","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2002","direct migration background","general elemantary","","","","","2"
"Never","2002","no migration background","inadequately","","","","","5"
"Never","2002","no migration background","general elemantary","","","","","5"
"Never","2002","direct migration background","middle vocational","","","","","5"
"Never","2002","direct migration background","vocational + Abi","","","","","5"
"Never","2002","indirect migration background","higher education","","","","","5"
"Never","2002","no migration background","in school","","","","","5"
"Never","2002","no migration background","middle vocational","","","","","5"
"Never","2002","no migration background","vocational + Abi","","","","","5"
"Never","2002","no migration background","higher vocational","","","","","5"
"Never","2002","no migration background","higher education","","","","","5"
"Never","2002","direct migration background","in school","","","","","5"
"Never","2002","direct migration background","inadequately","","","","","5"
"Never","2002","direct migration background","general elemantary","","","","","5"
"Never","2002","direct migration background","higher vocational","","","","","5"
"Never","2002","indirect migration background","higher vocational","","","","","5"
"Never","2002","direct migration background","higher education","","","","","5"
"Never","2002","indirect migration background","in school","","","","","5"
"Never","2002","indirect migration background","inadequately","","","","","5"
"Never","2002","indirect migration background","general elemantary","","","","","5"
"Never","2002","indirect migration background","middle vocational","","","","","5"
"Never","2002","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2002","no migration background","inadequately","","","","","4"
"Rarely","2002","no migration background","general elemantary","","","","","4"
"Rarely","2002","no migration background","middle vocational","","","","","4"
"Rarely","2002","no migration background","vocational + Abi","","","","","4"
"Rarely","2002","direct migration background","middle vocational","","","","","4"
"Rarely","2002","direct migration background","vocational + Abi","","","","","4"
"Rarely","2002","direct migration background","higher vocational","","","","","4"
"Rarely","2002","direct migration background","higher education","","","","","4"
"Rarely","2002","no migration background","in school","","","","","4"
"Rarely","2002","no migration background","higher vocational","","","","","4"
"Rarely","2002","no migration background","higher education","","","","","4"
"Rarely","2002","direct migration background","in school","","","","","4"
"Rarely","2002","direct migration background","inadequately","","","","","4"
"Rarely","2002","direct migration background","general elemantary","","","","","4"
"Rarely","2002","indirect migration background","higher education","","","","","4"
"Rarely","2002","indirect migration background","inadequately","","","","","4"
"Rarely","2002","indirect migration background","general elemantary","","","","","4"
"Rarely","2002","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2002","indirect migration background","higher vocational","","","","","4"
"Rarely","2002","indirect migration background","in school","","","","","4"
"Rarely","2002","indirect migration background","middle vocational","","","","","4"
"Min 1x per month","2003","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2003","no migration background","middle vocational","","","","","3"
"Min 1x per month","2003","no migration background","inadequately","","","","","3"
"Min 1x per month","2003","no migration background","higher education","","","","","3"
"Min 1x per month","2003","no migration background","general elemantary","","","","","3"
"Min 1x per month","2003","no migration background","higher vocational","","","","","3"
"Min 1x per month","2003","no migration background","in school","","","","","3"
"Min 1x per month","2003","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2003","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2003","direct migration background","higher education","","","","","3"
"Min 1x per month","2003","indirect migration background","in school","","","","","3"
"Min 1x per month","2003","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2003","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2003","indirect migration background","higher education","","","","","3"
"Min 1x per month","2003","direct migration background","inadequately","","","","","3"
"Min 1x per month","2003","direct migration background","in school","","","","","3"
"Min 1x per month","2003","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2003","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2003","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2003","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2003","indirect migration background","middle vocational","","","","","3"
"Min 1x per week","2003","no migration background","general elemantary","","","","","2"
"Min 1x per week","2003","no migration background","middle vocational","","","","","2"
"Min 1x per week","2003","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2003","no migration background","higher vocational","","","","","2"
"Min 1x per week","2003","no migration background","higher education","","","","","2"
"Min 1x per week","2003","direct migration background","in school","","","","","2"
"Min 1x per week","2003","direct migration background","inadequately","","","","","2"
"Min 1x per week","2003","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2003","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2003","direct migration background","higher education","","","","","2"
"Min 1x per week","2003","indirect migration background","in school","","","","","2"
"Min 1x per week","2003","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2003","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2003","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2003","indirect migration background","higher education","","","","","2"
"Min 1x per week","2003","no migration background","in school","","","","","2"
"Min 1x per week","2003","no migration background","inadequately","","","","","2"
"Min 1x per week","2003","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2003","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2003","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2003","indirect migration background","higher vocational","","","","","2"
"Never","2003","no migration background","inadequately","","","","","5"
"Never","2003","no migration background","general elemantary","","","","","5"
"Never","2003","direct migration background","middle vocational","","","","","5"
"Never","2003","direct migration background","vocational + Abi","","","","","5"
"Never","2003","indirect migration background","higher vocational","","","","","5"
"Never","2003","indirect migration background","higher education","","","","","5"
"Never","2003","no migration background","in school","","","","","5"
"Never","2003","no migration background","middle vocational","","","","","5"
"Never","2003","no migration background","vocational + Abi","","","","","5"
"Never","2003","no migration background","higher vocational","","","","","5"
"Never","2003","no migration background","higher education","","","","","5"
"Never","2003","direct migration background","in school","","","","","5"
"Never","2003","direct migration background","inadequately","","","","","5"
"Never","2003","direct migration background","general elemantary","","","","","5"
"Never","2003","direct migration background","higher vocational","","","","","5"
"Never","2003","direct migration background","higher education","","","","","5"
"Never","2003","indirect migration background","in school","","","","","5"
"Never","2003","indirect migration background","inadequately","","","","","5"
"Never","2003","indirect migration background","general elemantary","","","","","5"
"Never","2003","indirect migration background","middle vocational","","","","","5"
"Never","2003","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2003","direct migration background","middle vocational","","","","","4"
"Rarely","2003","direct migration background","vocational + Abi","","","","","4"
"Rarely","2003","direct migration background","higher vocational","","","","","4"
"Rarely","2003","direct migration background","higher education","","","","","4"
"Rarely","2003","no migration background","inadequately","","","","","4"
"Rarely","2003","no migration background","general elemantary","","","","","4"
"Rarely","2003","no migration background","middle vocational","","","","","4"
"Rarely","2003","no migration background","vocational + Abi","","","","","4"
"Rarely","2003","no migration background","higher vocational","","","","","4"
"Rarely","2003","no migration background","higher education","","","","","4"
"Rarely","2003","direct migration background","in school","","","","","4"
"Rarely","2003","direct migration background","inadequately","","","","","4"
"Rarely","2003","direct migration background","general elemantary","","","","","4"
"Rarely","2003","no migration background","in school","","","","","4"
"Rarely","2003","indirect migration background","higher education","","","","","4"
"Rarely","2003","indirect migration background","inadequately","","","","","4"
"Rarely","2003","indirect migration background","general elemantary","","","","","4"
"Rarely","2003","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2003","indirect migration background","in school","","","","","4"
"Rarely","2003","indirect migration background","middle vocational","","","","","4"
"Rarely","2003","indirect migration background","higher vocational","","","","","4"
"Min 1x per month","2004","no migration background","inadequately","","","","","3"
"Min 1x per month","2004","no migration background","middle vocational","","","","","3"
"Min 1x per month","2004","no migration background","general elemantary","","","","","3"
"Min 1x per month","2004","no migration background","higher vocational","","","","","3"
"Min 1x per month","2004","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2004","no migration background","higher education","","","","","3"
"Min 1x per month","2004","no migration background","in school","","","","","3"
"Min 1x per month","2004","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2004","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2004","direct migration background","higher education","","","","","3"
"Min 1x per month","2004","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2004","indirect migration background","in school","","","","","3"
"Min 1x per month","2004","direct migration background","in school","","","","","3"
"Min 1x per month","2004","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2004","direct migration background","inadequately","","","","","3"
"Min 1x per month","2004","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2004","indirect migration background","higher education","","","","","3"
"Min 1x per month","2004","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2004","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2004","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2004","indirect migration background","higher vocational","","","","","3"
"Min 1x per week","2004","no migration background","general elemantary","","","","","2"
"Min 1x per week","2004","no migration background","middle vocational","","","","","2"
"Min 1x per week","2004","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","no migration background","higher vocational","","","","","2"
"Min 1x per week","2004","no migration background","higher education","","","","","2"
"Min 1x per week","2004","direct migration background","in school","","","","","2"
"Min 1x per week","2004","no migration background","inadequately","","","","","2"
"Min 1x per week","2004","direct migration background","inadequately","","","","","2"
"Min 1x per week","2004","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2004","direct migration background","higher education","","","","","2"
"Min 1x per week","2004","indirect migration background","in school","","","","","2"
"Min 1x per week","2004","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2004","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2004","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2004","indirect migration background","higher education","","","","","2"
"Min 1x per week","2004","no migration background","in school","","","","","2"
"Min 1x per week","2004","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2004","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2004","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","indirect migration background","higher vocational","","","","","2"
"Never","2004","no migration background","inadequately","","","","","5"
"Never","2004","no migration background","general elemantary","","","","","5"
"Never","2004","direct migration background","middle vocational","","","","","5"
"Never","2004","direct migration background","vocational + Abi","","","","","5"
"Never","2004","indirect migration background","higher vocational","","","","","5"
"Never","2004","indirect migration background","higher education","","","","","5"
"Never","2004","no migration background","in school","","","","","5"
"Never","2004","no migration background","middle vocational","","","","","5"
"Never","2004","no migration background","vocational + Abi","","","","","5"
"Never","2004","no migration background","higher vocational","","","","","5"
"Never","2004","no migration background","higher education","","","","","5"
"Never","2004","direct migration background","in school","","","","","5"
"Never","2004","direct migration background","inadequately","","","","","5"
"Never","2004","direct migration background","general elemantary","","","","","5"
"Never","2004","direct migration background","higher vocational","","","","","5"
"Never","2004","direct migration background","higher education","","","","","5"
"Never","2004","indirect migration background","in school","","","","","5"
"Never","2004","indirect migration background","inadequately","","","","","5"
"Never","2004","indirect migration background","general elemantary","","","","","5"
"Never","2004","indirect migration background","middle vocational","","","","","5"
"Never","2004","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2004","no migration background","inadequately","","","","","4"
"Rarely","2004","no migration background","general elemantary","","","","","4"
"Rarely","2004","no migration background","middle vocational","","","","","4"
"Rarely","2004","no migration background","vocational + Abi","","","","","4"
"Rarely","2004","no migration background","higher vocational","","","","","4"
"Rarely","2004","no migration background","higher education","","","","","4"
"Rarely","2004","direct migration background","in school","","","","","4"
"Rarely","2004","direct migration background","inadequately","","","","","4"
"Rarely","2004","direct migration background","general elemantary","","","","","4"
"Rarely","2004","direct migration background","middle vocational","","","","","4"
"Rarely","2004","direct migration background","vocational + Abi","","","","","4"
"Rarely","2004","direct migration background","higher vocational","","","","","4"
"Rarely","2004","direct migration background","higher education","","","","","4"
"Rarely","2004","no migration background","in school","","","","","4"
"Rarely","2004","indirect migration background","higher education","","","","","4"
"Rarely","2004","indirect migration background","inadequately","","","","","4"
"Rarely","2004","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2004","indirect migration background","in school","","","","","4"
"Rarely","2004","indirect migration background","general elemantary","","","","","4"
"Rarely","2004","indirect migration background","middle vocational","","","","","4"
"Rarely","2004","indirect migration background","higher vocational","","","","","4"
"Min 1x per month","2005","no migration background","in school","171","0.312528453699885","0.271980552651048","0.353076354748722","3"
"Min 1x per month","2005","no migration background","inadequately","17","","","","3"
"Min 1x per month","2005","no migration background","middle vocational","2874","0.312630680578415","0.303071538475429","0.322189822681401","3"
"Min 1x per month","2005","no migration background","vocational + Abi","313","0.367000231141029","0.3349358270527","0.399064635229359","3"
"Min 1x per month","2005","no migration background","higher vocational","455","0.327977814728215","0.303243830178193","0.352711799278236","3"
"Min 1x per month","2005","no migration background","higher education","1131","0.29838635645576","0.283751730936174","0.313020981975347","3"
"Min 1x per month","2005","no migration background","general elemantary","419","0.246990179855975","0.226187718804281","0.267792640907669","3"
"Min 1x per month","2005","direct migration background","vocational + Abi","73","0.388453025748893","0.323303234837335","0.453602816660451","3"
"Min 1x per month","2005","direct migration background","higher vocational","37","0.24552503378293","0.172652142850371","0.318397924715489","3"
"Min 1x per month","2005","direct migration background","higher education","93","0.249751400267342","0.203672213626794","0.29583058690789","3"
"Min 1x per month","2005","direct migration background","middle vocational","300","0.328227585635132","0.297167728400807","0.359287442869456","3"
"Min 1x per month","2005","indirect migration background","in school","34","0.38895678229549","0.287673043145414","0.490240521445567","3"
"Min 1x per month","2005","direct migration background","in school","20","","","","3"
"Min 1x per month","2005","direct migration background","inadequately","49","0.308197253761199","0.234055905410889","0.382338602111509","3"
"Min 1x per month","2005","direct migration background","general elemantary","164","0.268104690480331","0.231675408522763","0.304533972437899","3"
"Min 1x per month","2005","indirect migration background","inadequately","2","","","","3"
"Min 1x per month","2005","indirect migration background","middle vocational","123","0.412356277285348","0.359799769943141","0.464912784627554","3"
"Min 1x per month","2005","indirect migration background","higher education","16","","","","3"
"Min 1x per month","2005","indirect migration background","higher vocational","17","","","","3"
"Min 1x per month","2005","indirect migration background","vocational + Abi","20","","","","3"
"Min 1x per month","2005","indirect migration background","general elemantary","65","0.404804963656615","0.333097493078217","0.476512434235013","3"
"Min 1x per week","2005","no migration background","general elemantary","243","0.138531842541978","0.12186823708555","0.155195447998406","2"
"Min 1x per week","2005","no migration background","middle vocational","1050","0.120590810810648","0.113875584473124","0.127306037148172","2"
"Min 1x per week","2005","no migration background","vocational + Abi","83","0.108194892965502","0.0875303127781999","0.128859473152804","2"
"Min 1x per week","2005","no migration background","higher vocational","154","0.119427004512506","0.102342043303847","0.136511965721165","2"
"Min 1x per week","2005","no migration background","higher education","341","0.0941944130880409","0.0848516961688441","0.103537130007238","2"
"Min 1x per week","2005","direct migration background","in school","8","","","","2"
"Min 1x per week","2005","no migration background","inadequately","11","","","","2"
"Min 1x per week","2005","direct migration background","inadequately","16","","","","2"
"Min 1x per week","2005","direct migration background","vocational + Abi","22","","","","2"
"Min 1x per week","2005","direct migration background","higher vocational","17","","","","2"
"Min 1x per week","2005","direct migration background","higher education","37","0.104582518995318","0.0720070576280276","0.137157980362608","2"
"Min 1x per week","2005","indirect migration background","in school","19","","","","2"
"Min 1x per week","2005","indirect migration background","inadequately","3","","","","2"
"Min 1x per week","2005","indirect migration background","general elemantary","27","","","","2"
"Min 1x per week","2005","indirect migration background","middle vocational","54","0.142226033808292","0.104934596652138","0.179517470964445","2"
"Min 1x per week","2005","indirect migration background","higher education","11","","","","2"
"Min 1x per week","2005","indirect migration background","vocational + Abi","4","","","","2"
"Min 1x per week","2005","indirect migration background","higher vocational","6","","","","2"
"Min 1x per week","2005","no migration background","in school","77","0.154803623523616","0.123161501082395","0.186445745964836","2"
"Min 1x per week","2005","direct migration background","general elemantary","105","0.180328533319808","0.148711140354775","0.211945926284841","2"
"Min 1x per week","2005","direct migration background","middle vocational","108","0.118096939789506","0.0967502479885168","0.139443631590496","2"
"Never","2005","no migration background","in school","28","","","","5"
"Never","2005","no migration background","inadequately","25","","","","5"
