"pli0095_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2003","Single parent ","middle vocational","","","",""
"Min 1x per month","2003","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2003","Single parent ","higher vocational","","","",""
"Min 1x per month","2003","Single parent ","higher education","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2003","1-pers.-HH","in school","","","",""
"Rarely","2003","1-pers.-HH","inadequately","","","",""
"Rarely","2003","1-pers.-HH","general elemantary","","","",""
"Rarely","2003","1-pers.-HH","middle vocational","","","",""
"Rarely","2003","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2003","1-pers.-HH","higher vocational","","","",""
"Rarely","2003","1-pers.-HH","higher education","","","",""
"Rarely","2003","(Married) couple without C. ","in school","","","",""
"Rarely","2003","(Married) couple without C. ","inadequately","","","",""
"Rarely","2003","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2003","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2003","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2003","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2003","(Married) couple without C. ","higher education","","","",""
"Rarely","2003","Single parent ","in school","","","",""
"Rarely","2003","Single parent ","inadequately","","","",""
"Rarely","2003","Single parent ","general elemantary","","","",""
"Rarely","2003","Single parent ","middle vocational","","","",""
"Rarely","2003","Single parent ","vocational + Abi","","","",""
"Rarely","2003","Single parent ","higher vocational","","","",""
"Rarely","2003","Single parent ","higher education","","","",""
"Rarely","2003","Couple + C. LE 16 ","in school","","","",""
"Rarely","2003","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2003","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2003","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2003","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2003","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2003","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2003","Couple + C. GT 16 ","in school","","","",""
"Rarely","2003","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2003","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2003","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2003","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2003","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2003","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2003","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2003","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2003","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2003","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2003","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2003","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2003","Couple + C. LE and GT 16","higher education","","","",""
"Never","2003","1-pers.-HH","in school","","","",""
"Never","2003","1-pers.-HH","inadequately","","","",""
"Never","2003","1-pers.-HH","general elemantary","","","",""
"Never","2003","1-pers.-HH","middle vocational","","","",""
"Never","2003","1-pers.-HH","vocational + Abi","","","",""
"Never","2003","1-pers.-HH","higher vocational","","","",""
"Never","2003","1-pers.-HH","higher education","","","",""
"Never","2003","(Married) couple without C. ","in school","","","",""
"Never","2003","(Married) couple without C. ","inadequately","","","",""
"Never","2003","(Married) couple without C. ","general elemantary","","","",""
"Never","2003","(Married) couple without C. ","middle vocational","","","",""
"Never","2003","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2003","(Married) couple without C. ","higher vocational","","","",""
"Never","2003","(Married) couple without C. ","higher education","","","",""
"Never","2003","Single parent ","in school","","","",""
"Never","2003","Single parent ","inadequately","","","",""
"Never","2003","Single parent ","general elemantary","","","",""
"Never","2003","Single parent ","middle vocational","","","",""
"Never","2003","Single parent ","vocational + Abi","","","",""
"Never","2003","Single parent ","higher vocational","","","",""
"Never","2003","Single parent ","higher education","","","",""
"Never","2003","Couple + C. LE 16 ","in school","","","",""
"Never","2003","Couple + C. LE 16 ","inadequately","","","",""
"Never","2003","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2003","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2003","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2003","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2003","Couple + C. LE 16 ","higher education","","","",""
"Never","2003","Couple + C. GT 16 ","in school","","","",""
"Never","2003","Couple + C. GT 16 ","inadequately","","","",""
"Never","2003","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2003","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2003","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2003","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2003","Couple + C. GT 16 ","higher education","","","",""
"Never","2003","Couple + C. LE and GT 16","in school","","","",""
"Never","2003","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2003","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2003","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2003","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2003","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2003","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2004","1-pers.-HH","in school","","","",""
"Min 1x per week","2004","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2004","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2004","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2004","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2004","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2004","1-pers.-HH","higher education","","","",""
"Min 1x per week","2004","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2004","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2004","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2004","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2004","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2004","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2004","Single parent ","in school","","","",""
"Min 1x per week","2004","Single parent ","inadequately","","","",""
"Min 1x per week","2004","Single parent ","general elemantary","","","",""
"Min 1x per week","2004","Single parent ","middle vocational","","","",""
"Min 1x per week","2004","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2004","Single parent ","higher vocational","","","",""
"Min 1x per week","2004","Single parent ","higher education","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2004","1-pers.-HH","in school","","","",""
"Min 1x per month","2004","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2004","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2004","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2004","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2004","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2004","1-pers.-HH","higher education","","","",""
"Min 1x per month","2004","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2004","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2004","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2004","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2004","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2004","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2004","Single parent ","in school","","","",""
"Min 1x per month","2004","Single parent ","inadequately","","","",""
"Min 1x per month","2004","Single parent ","general elemantary","","","",""
"Min 1x per month","2004","Single parent ","middle vocational","","","",""
"Min 1x per month","2004","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2004","Single parent ","higher vocational","","","",""
"Min 1x per month","2004","Single parent ","higher education","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2004","1-pers.-HH","in school","","","",""
"Rarely","2004","1-pers.-HH","inadequately","","","",""
"Rarely","2004","1-pers.-HH","general elemantary","","","",""
"Rarely","2004","1-pers.-HH","middle vocational","","","",""
"Rarely","2004","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2004","1-pers.-HH","higher vocational","","","",""
"Rarely","2004","1-pers.-HH","higher education","","","",""
"Rarely","2004","(Married) couple without C. ","in school","","","",""
"Rarely","2004","(Married) couple without C. ","inadequately","","","",""
"Rarely","2004","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2004","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2004","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2004","(Married) couple without C. ","higher education","","","",""
"Rarely","2004","Single parent ","in school","","","",""
"Rarely","2004","Single parent ","inadequately","","","",""
"Rarely","2004","Single parent ","general elemantary","","","",""
"Rarely","2004","Single parent ","middle vocational","","","",""
"Rarely","2004","Single parent ","vocational + Abi","","","",""
"Rarely","2004","Single parent ","higher vocational","","","",""
"Rarely","2004","Single parent ","higher education","","","",""
"Rarely","2004","Couple + C. LE 16 ","in school","","","",""
"Rarely","2004","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2004","Couple + C. GT 16 ","in school","","","",""
"Rarely","2004","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2004","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher education","","","",""
"Never","2004","1-pers.-HH","in school","","","",""
"Never","2004","1-pers.-HH","inadequately","","","",""
"Never","2004","1-pers.-HH","general elemantary","","","",""
"Never","2004","1-pers.-HH","middle vocational","","","",""
"Never","2004","1-pers.-HH","vocational + Abi","","","",""
"Never","2004","1-pers.-HH","higher vocational","","","",""
"Never","2004","1-pers.-HH","higher education","","","",""
"Never","2004","(Married) couple without C. ","in school","","","",""
"Never","2004","(Married) couple without C. ","inadequately","","","",""
"Never","2004","(Married) couple without C. ","general elemantary","","","",""
"Never","2004","(Married) couple without C. ","middle vocational","","","",""
"Never","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2004","(Married) couple without C. ","higher vocational","","","",""
"Never","2004","(Married) couple without C. ","higher education","","","",""
"Never","2004","Single parent ","in school","","","",""
"Never","2004","Single parent ","inadequately","","","",""
"Never","2004","Single parent ","general elemantary","","","",""
"Never","2004","Single parent ","middle vocational","","","",""
"Never","2004","Single parent ","vocational + Abi","","","",""
"Never","2004","Single parent ","higher vocational","","","",""
"Never","2004","Single parent ","higher education","","","",""
"Never","2004","Couple + C. LE 16 ","in school","","","",""
"Never","2004","Couple + C. LE 16 ","inadequately","","","",""
"Never","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2004","Couple + C. LE 16 ","higher education","","","",""
"Never","2004","Couple + C. GT 16 ","in school","","","",""
"Never","2004","Couple + C. GT 16 ","inadequately","","","",""
"Never","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2004","Couple + C. GT 16 ","higher education","","","",""
"Never","2004","Couple + C. LE and GT 16","in school","","","",""
"Never","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2004","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2005","1-pers.-HH","in school","1","","",""
"Min 1x per week","2005","1-pers.-HH","inadequately","4","","",""
"Min 1x per week","2005","1-pers.-HH","general elemantary","79","0.161678985633524","0.126962305988334","0.196395665278714"
"Min 1x per week","2005","1-pers.-HH","middle vocational","233","0.157600746525371","0.139378974660957","0.175822518389785"
"Min 1x per week","2005","1-pers.-HH","vocational + Abi","22","","",""
"Min 1x per week","2005","1-pers.-HH","higher vocational","36","0.180803178300047","0.126786491196471","0.234819865403624"
"Min 1x per week","2005","1-pers.-HH","higher education","71","0.120438834352286","0.0934336412898601","0.147444027414712"
"Min 1x per week","2005","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2005","(Married) couple without C. ","inadequately","4","","",""
"Min 1x per week","2005","(Married) couple without C. ","general elemantary","100","0.13636965703864","0.110818869299805","0.161920444777475"
"Min 1x per week","2005","(Married) couple without C. ","middle vocational","388","0.104049817280945","0.0941486625609897","0.1139509720009"
"Min 1x per week","2005","(Married) couple without C. ","vocational + Abi","34","0.107344673745275","0.0750069899724672","0.139682357518083"
"Min 1x per week","2005","(Married) couple without C. ","higher vocational","64","0.132220597026727","0.104165724267613","0.160275469785841"
"Min 1x per week","2005","(Married) couple without C. ","higher education","171","0.0965229167226724","0.0823084812300234","0.110737352215321"
"Min 1x per week","2005","Single parent ","in school","17","","",""
"Min 1x per week","2005","Single parent ","inadequately","3","","",""
"Min 1x per week","2005","Single parent ","general elemantary","38","0.165187667903877","0.114599825465146","0.215775510342608"
"Min 1x per week","2005","Single parent ","middle vocational","65","0.131452983257442","0.102713250842322","0.160192715672562"
"Min 1x per week","2005","Single parent ","vocational + Abi","8","","",""
"Min 1x per week","2005","Single parent ","higher vocational","4","","",""
"Min 1x per week","2005","Single parent ","higher education","10","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","inadequately","9","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","general elemantary","43","0.161424484946722","0.117780684537904","0.205068285355539"
"Min 1x per week","2005","Couple + C. LE 16 ","middle vocational","194","0.0964315032921804","0.0829293895717175","0.109933617012643"
"Min 1x per week","2005","Couple + C. LE 16 ","vocational + Abi","25","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","higher vocational","40","0.113015143593339","0.0824429989149463","0.143587288271731"
"Min 1x per week","2005","Couple + C. LE 16 ","higher education","63","0.0905354696277789","0.0710258033120707","0.110045135943487"
"Min 1x per week","2005","Couple + C. GT 16 ","in school","41","0.115875644317942","0.0771923924842062","0.154558896151677"
"Min 1x per week","2005","Couple + C. GT 16 ","inadequately","5","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","general elemantary","58","0.118960087877065","0.0882174081211998","0.149702767632931"
"Min 1x per week","2005","Couple + C. GT 16 ","middle vocational","212","0.129810506793959","0.114166227397053","0.145454786190864"
"Min 1x per week","2005","Couple + C. GT 16 ","vocational + Abi","12","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","higher vocational","23","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","higher education","42","0.0740276327264132","0.0535344097800415","0.0945208556727848"
"Min 1x per week","2005","Couple + C. LE and GT 16","in school","44","0.18153856266366","0.134134584434195","0.228942540893125"
"Min 1x per week","2005","Couple + C. LE and GT 16","inadequately","4","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","general elemantary","37","0.161918892001997","0.115602284530662","0.208235499473333"
"Min 1x per week","2005","Couple + C. LE and GT 16","middle vocational","80","0.107939046535138","0.084265535289459","0.131612557780817"
"Min 1x per week","2005","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","higher vocational","9","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","higher education","22","","",""
"Min 1x per month","2005","1-pers.-HH","in school","3","","",""
"Min 1x per month","2005","1-pers.-HH","inadequately","5","","",""
"Min 1x per month","2005","1-pers.-HH","general elemantary","82","0.183179150386905","0.146703113589565","0.219655187184245"
"Min 1x per month","2005","1-pers.-HH","middle vocational","449","0.283996188386386","0.261445157180641","0.306547219592132"
"Min 1x per month","2005","1-pers.-HH","vocational + Abi","66","0.334515394085524","0.264809609764619","0.404221178406428"
"Min 1x per month","2005","1-pers.-HH","higher vocational","60","0.336056454981785","0.269758141212736","0.402354768750834"
"Min 1x per month","2005","1-pers.-HH","higher education","171","0.32550212879816","0.286624640455314","0.364379617141006"
"Min 1x per month","2005","(Married) couple without C. ","in school","3","","",""
"Min 1x per month","2005","(Married) couple without C. ","inadequately","20","","",""
"Min 1x per month","2005","(Married) couple without C. ","general elemantary","169","0.258553932052305","0.225955491081078","0.291152373023532"
"Min 1x per month","2005","(Married) couple without C. ","middle vocational","1060","0.290132475838183","0.275415787898813","0.304849163777554"
"Min 1x per month","2005","(Married) couple without C. ","vocational + Abi","122","0.353786172328375","0.303836193328517","0.403736151328233"
"Min 1x per month","2005","(Married) couple without C. ","higher vocational","168","0.263093053892562","0.22662478958918","0.299561318195944"
"Min 1x per month","2005","(Married) couple without C. ","higher education","482","0.275165510425919","0.253668787840522","0.296662233011317"
"Min 1x per month","2005","Single parent ","in school","31","0.292548047409761","0.205114419703819","0.379981675115703"
"Min 1x per month","2005","Single parent ","inadequately","2","","",""
"Min 1x per month","2005","Single parent ","general elemantary","51","0.27081242079055","0.210275986145018","0.331348855436081"
"Min 1x per month","2005","Single parent ","middle vocational","198","0.369159275507808","0.328113583323947","0.41020496769167"
"Min 1x per month","2005","Single parent ","vocational + Abi","13","","",""
"Min 1x per month","2005","Single parent ","higher vocational","17","","",""
"Min 1x per month","2005","Single parent ","higher education","41","0.296997110650105","0.214552598119508","0.379441623180701"
"Min 1x per month","2005","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","inadequately","6","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","general elemantary","91","0.351979128155807","0.295326544578101","0.408631711733513"
"Min 1x per month","2005","Couple + C. LE 16 ","middle vocational","680","0.371117134330031","0.34901917669067","0.393215091969393"
"Min 1x per month","2005","Couple + C. LE 16 ","vocational + Abi","112","0.420779695432971","0.365999942357525","0.475559448508416"
"Min 1x per month","2005","Couple + C. LE 16 ","higher vocational","171","0.43788056904336","0.389974380557892","0.485786757528828"
"Min 1x per month","2005","Couple + C. LE 16 ","higher education","256","0.303468107133492","0.272209140969091","0.334727073297893"
"Min 1x per month","2005","Couple + C. GT 16 ","in school","94","0.371924855469164","0.313512647645005","0.430337063293322"
"Min 1x per month","2005","Couple + C. GT 16 ","inadequately","15","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","general elemantary","133","0.305687971627364","0.26193980967915","0.349436133575578"
"Min 1x per month","2005","Couple + C. GT 16 ","middle vocational","600","0.343770550846999","0.321662221977257","0.365878879716741"
"Min 1x per month","2005","Couple + C. GT 16 ","vocational + Abi","67","0.45453002257643","0.379899454208861","0.529160590943999"
"Min 1x per month","2005","Couple + C. GT 16 ","higher vocational","61","0.301643247186699","0.239418889813231","0.363867604560167"
"Min 1x per month","2005","Couple + C. GT 16 ","higher education","186","0.297714137975464","0.261923370360091","0.333504905590837"
"Min 1x per month","2005","Couple + C. LE and GT 16","in school","89","0.332143511182551","0.274222558854759","0.390064463510342"
"Min 1x per month","2005","Couple + C. LE and GT 16","inadequately","10","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","general elemantary","91","0.348386125952402","0.288480095729198","0.408292156175607"
"Min 1x per month","2005","Couple + C. LE and GT 16","middle vocational","237","0.350784076185512","0.314376594458018","0.387191557913006"
"Min 1x per month","2005","Couple + C. LE and GT 16","vocational + Abi","19","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","higher vocational","29","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","higher education","75","0.214703946589483","0.167363114089916","0.26204477908905"
"Rarely","2005","1-pers.-HH","in school","","","",""
"Rarely","2005","1-pers.-HH","inadequately","9","","",""
"Rarely","2005","1-pers.-HH","general elemantary","122","0.283750131328714","0.241238621368095","0.326261641289333"
"Rarely","2005","1-pers.-HH","middle vocational","550","0.34795846170723","0.324137800302505","0.371779123111955"
"Rarely","2005","1-pers.-HH","vocational + Abi","70","0.386730291152043","0.314781813492462","0.458678768811625"
"Rarely","2005","1-pers.-HH","higher vocational","69","0.328180666722135","0.262276400247539","0.394084933196731"
"Rarely","2005","1-pers.-HH","higher education","256","0.431540958610341","0.39044571192942","0.472636205291263"
"Rarely","2005","(Married) couple without C. ","in school","1","","",""
"Rarely","2005","(Married) couple without C. ","inadequately","24","","",""
"Rarely","2005","(Married) couple without C. ","general elemantary","271","0.382627271745731","0.346441057111906","0.418813486379556"
"Rarely","2005","(Married) couple without C. ","middle vocational","1751","0.470039556016967","0.453854575303052","0.486224536730882"
"Rarely","2005","(Married) couple without C. ","vocational + Abi","170","0.472065500367187","0.419913867332335","0.524217133402039"
"Rarely","2005","(Married) couple without C. ","higher vocational","273","0.486274679056846","0.444878487157193","0.5276708709565"
"Rarely","2005","(Married) couple without C. ","higher education","860","0.522443386754157","0.498400429861812","0.546486343646502"
"Rarely","2005","Single parent ","in school","51","0.476450072944349","0.380461580259332","0.572438565629366"
"Rarely","2005","Single parent ","inadequately","8","","",""
"Rarely","2005","Single parent ","general elemantary","91","0.439728284047933","0.372111506710985","0.507345061384881"
"Rarely","2005","Single parent ","middle vocational","225","0.43001187148472","0.387902965489481","0.472120777479958"
"Rarely","2005","Single parent ","vocational + Abi","18","","",""
"Rarely","2005","Single parent ","higher vocational","28","","",""
"Rarely","2005","Single parent ","higher education","59","0.528348305449576","0.438278765113632","0.61841784578552"
"Rarely","2005","Couple + C. LE 16 ","in school","1","","",""
"Rarely","2005","Couple + C. LE 16 ","inadequately","10","","",""
"Rarely","2005","Couple + C. LE 16 ","general elemantary","117","0.397045818329174","0.339005573406376","0.455086063251971"
"Rarely","2005","Couple + C. LE 16 ","middle vocational","871","0.481323737593005","0.458468876865795","0.504178598320214"
"Rarely","2005","Couple + C. LE 16 ","vocational + Abi","161","0.471870899825506","0.416478211784457","0.527263587866555"
"Rarely","2005","Couple + C. LE 16 ","higher vocational","183","0.42127336073357","0.373595339957048","0.468951381510091"
"Rarely","2005","Couple + C. LE 16 ","higher education","457","0.559081092505033","0.525324053694313","0.592838131315753"
"Rarely","2005","Couple + C. GT 16 ","in school","105","0.416173868863294","0.356600880608091","0.475746857118496"
"Rarely","2005","Couple + C. GT 16 ","inadequately","15","","",""
