"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2002","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(0) in school","","","",""
"Min 1x per month","2002","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","no migration background","(0) in school","","","",""
"Rarely","2002","no migration background","(1a) inadequately completed","","","",""
"Rarely","2002","no migration background","(1b) general elementary school","","","",""
"Rarely","2002","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","direct migration background","(0) in school","","","",""
"Rarely","2002","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2002","direct migration background","(1b) general elementary school","","","",""
"Rarely","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","indirect migration background","(0) in school","","","",""
"Rarely","2002","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2002","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2002","no migration background","(0) in school","","","",""
"Never","2002","no migration background","(1a) inadequately completed","","","",""
"Never","2002","no migration background","(1b) general elementary school","","","",""
"Never","2002","no migration background","(1c) basic vocational qualification","","","",""
"Never","2002","no migration background","(2b) intermediate general qualification","","","",""
"Never","2002","no migration background","(2a) intermediate vocational","","","",""
"Never","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no migration background","(3a) lower tertiary education","","","",""
"Never","2002","no migration background","(3b) higher tertiary education","","","",""
"Never","2002","direct migration background","(0) in school","","","",""
"Never","2002","direct migration background","(1a) inadequately completed","","","",""
"Never","2002","direct migration background","(1b) general elementary school","","","",""
"Never","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2002","direct migration background","(2a) intermediate vocational","","","",""
"Never","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","direct migration background","(3a) lower tertiary education","","","",""
"Never","2002","direct migration background","(3b) higher tertiary education","","","",""
"Never","2002","indirect migration background","(0) in school","","","",""
"Never","2002","indirect migration background","(1a) inadequately completed","","","",""
"Never","2002","indirect migration background","(1b) general elementary school","","","",""
"Never","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","no migration background","(0) in school","","","",""
"Min 1x per week","2003","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2003","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2003","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","direct migration background","(0) in school","","","",""
"Min 1x per week","2003","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2003","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","indirect migration background","(0) in school","","","",""
"Min 1x per week","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2003","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","no migration background","(0) in school","","","",""
"Min 1x per month","2003","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2003","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2003","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2003","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","direct migration background","(0) in school","","","",""
"Min 1x per month","2003","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2003","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2003","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","indirect migration background","(0) in school","","","",""
"Min 1x per month","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2003","no migration background","(0) in school","","","",""
"Rarely","2003","no migration background","(1a) inadequately completed","","","",""
"Rarely","2003","no migration background","(1b) general elementary school","","","",""
"Rarely","2003","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2003","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2003","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2003","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2003","direct migration background","(0) in school","","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2003","direct migration background","(1b) general elementary school","","","",""
"Rarely","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2003","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2003","indirect migration background","(0) in school","","","",""
"Rarely","2003","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2003","no migration background","(0) in school","","","",""
"Never","2003","no migration background","(1a) inadequately completed","","","",""
"Never","2003","no migration background","(1b) general elementary school","","","",""
"Never","2003","no migration background","(1c) basic vocational qualification","","","",""
"Never","2003","no migration background","(2b) intermediate general qualification","","","",""
"Never","2003","no migration background","(2a) intermediate vocational","","","",""
"Never","2003","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","no migration background","(3a) lower tertiary education","","","",""
"Never","2003","no migration background","(3b) higher tertiary education","","","",""
"Never","2003","direct migration background","(0) in school","","","",""
"Never","2003","direct migration background","(1a) inadequately completed","","","",""
"Never","2003","direct migration background","(1b) general elementary school","","","",""
"Never","2003","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2003","direct migration background","(2a) intermediate vocational","","","",""
"Never","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","direct migration background","(3a) lower tertiary education","","","",""
"Never","2003","direct migration background","(3b) higher tertiary education","","","",""
"Never","2003","indirect migration background","(0) in school","","","",""
"Never","2003","indirect migration background","(1a) inadequately completed","","","",""
"Never","2003","indirect migration background","(1b) general elementary school","","","",""
"Never","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2003","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","no migration background","(0) in school","","","",""
"Min 1x per week","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(0) in school","","","",""
"Min 1x per week","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(0) in school","","","",""
"Min 1x per week","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","no migration background","(0) in school","","","",""
"Min 1x per month","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(0) in school","","","",""
"Min 1x per month","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(0) in school","","","",""
"Min 1x per month","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","no migration background","(0) in school","","","",""
"Rarely","2004","no migration background","(1a) inadequately completed","","","",""
"Rarely","2004","no migration background","(1b) general elementary school","","","",""
"Rarely","2004","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","direct migration background","(0) in school","","","",""
"Rarely","2004","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2004","direct migration background","(1b) general elementary school","","","",""
"Rarely","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","indirect migration background","(0) in school","","","",""
"Rarely","2004","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2004","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2004","no migration background","(0) in school","","","",""
"Never","2004","no migration background","(1a) inadequately completed","","","",""
"Never","2004","no migration background","(1b) general elementary school","","","",""
"Never","2004","no migration background","(1c) basic vocational qualification","","","",""
"Never","2004","no migration background","(2b) intermediate general qualification","","","",""
"Never","2004","no migration background","(2a) intermediate vocational","","","",""
"Never","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","no migration background","(3a) lower tertiary education","","","",""
"Never","2004","no migration background","(3b) higher tertiary education","","","",""
"Never","2004","direct migration background","(0) in school","","","",""
"Never","2004","direct migration background","(1a) inadequately completed","","","",""
"Never","2004","direct migration background","(1b) general elementary school","","","",""
"Never","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2004","direct migration background","(2a) intermediate vocational","","","",""
"Never","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","direct migration background","(3a) lower tertiary education","","","",""
"Never","2004","direct migration background","(3b) higher tertiary education","","","",""
"Never","2004","indirect migration background","(0) in school","","","",""
"Never","2004","indirect migration background","(1a) inadequately completed","","","",""
"Never","2004","indirect migration background","(1b) general elementary school","","","",""
"Never","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","no migration background","(0) in school","77","0.154195938444949","0.12269860759383","0.185693269296067"
"Min 1x per week","2005","no migration background","(1a) inadequately completed","6","","",""
"Min 1x per week","2005","no migration background","(1b) general elementary school","169","0.12573941095923","0.107210423104298","0.144268398814163"
"Min 1x per week","2005","no migration background","(1c) basic vocational qualification","563","0.118703457629544","0.109645476356923","0.127761438902165"
"Min 1x per week","2005","no migration background","(2b) intermediate general qualification","80","0.186797804619799","0.15102517839359","0.222570430846008"
"Min 1x per week","2005","no migration background","(2a) intermediate vocational","509","0.117799752917708","0.10839656769218","0.127202938143237"
"Min 1x per week","2005","no migration background","(2c_gen) general maturity certificate","89","0.168264132502407","0.138330394277752","0.198197870727063"
"Min 1x per week","2005","no migration background","(2c_voc) vocational maturity certificate","118","0.109421295103947","0.091662650742049","0.127179939465845"
"Min 1x per week","2005","no migration background","(3a) lower tertiary education","155","0.0921576135232279","0.0777579256064284","0.106557301440027"
"Min 1x per week","2005","no migration background","(3b) higher tertiary education","186","0.095854890064227","0.0835672070388569","0.108142573089597"
"Min 1x per week","2005","direct migration background","(0) in school","8","","",""
"Min 1x per week","2005","direct migration background","(1a) inadequately completed","16","","",""
"Min 1x per week","2005","direct migration background","(1b) general elementary school","99","0.186699718411941","0.153175265068035","0.220224171755847"
"Min 1x per week","2005","direct migration background","(1c) basic vocational qualification","85","0.137814585073674","0.111791063289008","0.16383810685834"
"Min 1x per week","2005","direct migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per week","2005","direct migration background","(2a) intermediate vocational","18","","",""
"Min 1x per week","2005","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","2005","direct migration background","(2c_voc) vocational maturity certificate","31","0.123964151634623","0.0845102743462131","0.163418028923032"
"Min 1x per week","2005","direct migration background","(3a) lower tertiary education","5","","",""
"Min 1x per week","2005","direct migration background","(3b) higher tertiary education","32","0.130447443986345","0.0898207172912665","0.171074170681423"
"Min 1x per week","2005","indirect migration background","(0) in school","19","","",""
"Min 1x per week","2005","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","2005","indirect migration background","(1b) general elementary school","20","","",""
"Min 1x per week","2005","indirect migration background","(1c) basic vocational qualification","21","","",""
"Min 1x per week","2005","indirect migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per week","2005","indirect migration background","(2a) intermediate vocational","22","","",""
"Min 1x per week","2005","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Min 1x per week","2005","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","2005","indirect migration background","(3a) lower tertiary education","4","","",""
"Min 1x per week","2005","indirect migration background","(3b) higher tertiary education","7","","",""
"Min 1x per month","2005","no migration background","(0) in school","172","0.31324052175288","0.272788176769742","0.353692866736018"
"Min 1x per month","2005","no migration background","(1a) inadequately completed","14","","",""
"Min 1x per month","2005","no migration background","(1b) general elementary school","282","0.229907893530697","0.206392956917538","0.253422830143856"
"Min 1x per month","2005","no migration background","(1c) basic vocational qualification","1422","0.280296841106771","0.267718467018733","0.292875215194809"
"Min 1x per month","2005","no migration background","(2b) intermediate general qualification","147","0.328776795073568","0.285659676559399","0.371893913587738"
"Min 1x per month","2005","no migration background","(2a) intermediate vocational","1499","0.340180504770251","0.326361190420077","0.353999819120426"
"Min 1x per month","2005","no migration background","(2c_gen) general maturity certificate","265","0.45420108349964","0.414361674853852","0.494040492145428"
"Min 1x per month","2005","no migration background","(2c_voc) vocational maturity certificate","423","0.363730654809123","0.336363277252292","0.391098032365954"
"Min 1x per month","2005","no migration background","(3a) lower tertiary education","489","0.317854161152252","0.294673020091757","0.341035302212746"
"Min 1x per month","2005","no migration background","(3b) higher tertiary education","642","0.282515456817986","0.263723535919251","0.30130737771672"
"Min 1x per month","2005","direct migration background","(0) in school","20","","",""
"Min 1x per month","2005","direct migration background","(1a) inadequately completed","49","0.26222516152953","0.195112382970173","0.329337940088887"
"Min 1x per month","2005","direct migration background","(1b) general elementary school","151","0.28301736304824","0.24426258343966","0.321772142656819"
"Min 1x per month","2005","direct migration background","(1c) basic vocational qualification","227","0.301679000929379","0.26702780451609","0.336330197342667"
"Min 1x per month","2005","direct migration background","(2b) intermediate general qualification","13","","",""
"Min 1x per month","2005","direct migration background","(2a) intermediate vocational","58","0.443381253456843","0.363614386438652","0.523148120475034"
"Min 1x per month","2005","direct migration background","(2c_gen) general maturity certificate","35","0.281396259556222","0.196587617354309","0.366204901758134"
"Min 1x per month","2005","direct migration background","(2c_voc) vocational maturity certificate","85","0.350935941181554","0.293796182873837","0.408075699489271"
"Min 1x per month","2005","direct migration background","(3a) lower tertiary education","20","","",""
"Min 1x per month","2005","direct migration background","(3b) higher tertiary education","73","0.248509929952489","0.196380902301548","0.30063895760343"
"Min 1x per month","2005","indirect migration background","(0) in school","35","0.395476954804103","0.294460096460339","0.496493813147867"
"Min 1x per month","2005","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","2005","indirect migration background","(1b) general elementary school","38","0.312787218392514","0.228416992948043","0.397157443836986"
"Min 1x per month","2005","indirect migration background","(1c) basic vocational qualification","63","0.518192879655341","0.436581790752682","0.599803968558"
"Min 1x per month","2005","indirect migration background","(2b) intermediate general qualification","28","","",""
"Min 1x per month","2005","indirect migration background","(2a) intermediate vocational","40","0.342768858181472","0.26022096828593","0.425316748077013"
"Min 1x per month","2005","indirect migration background","(2c_gen) general maturity certificate","31","0.359029673218178","0.259365923724542","0.458693422711814"
"Min 1x per month","2005","indirect migration background","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per month","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"Min 1x per month","2005","indirect migration background","(3b) higher tertiary education","11","","",""
"Rarely","2005","no migration background","(0) in school","228","0.474960204984915","0.431406297479695","0.518514112490135"
"Rarely","2005","no migration background","(1a) inadequately completed","38","0.47867663980719","0.368520361360349","0.588832918254031"
"Rarely","2005","no migration background","(1b) general elementary school","464","0.361976441372587","0.335119654923476","0.388833227821698"
"Rarely","2005","no migration background","(1c) basic vocational qualification","2210","0.438815442496097","0.42491807609388","0.452712808898313"
"Rarely","2005","no migration background","(2b) intermediate general qualification","197","0.408629984291773","0.363510883522699","0.453749085060846"
"Rarely","2005","no migration background","(2a) intermediate vocational","2190","0.462679185060413","0.448135447570667","0.477222922550158"
"Rarely","2005","no migration background","(2c_gen) general maturity certificate","223","0.347395371629926","0.309296724472808","0.385494018787044"
"Rarely","2005","no migration background","(2c_voc) vocational maturity certificate","567","0.450303221891456","0.421999936244662","0.478606507538249"
"Rarely","2005","no migration background","(3a) lower tertiary education","803","0.511635327348639","0.48675050044883","0.536520154248449"
"Rarely","2005","no migration background","(3b) higher tertiary education","1186","0.532758335343999","0.511933589871277","0.553583080816722"
"Rarely","2005","direct migration background","(0) in school","20","","",""
"Rarely","2005","direct migration background","(1a) inadequately completed","59","0.402225928642245","0.327407309742939","0.477044547541551"
