"pli0095_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2001","lower secondary degree","Single parent ","86","0.222193158279706","0.181655502650065","0.262730813909347"
"Never","2001","lower secondary degree","Couple + C. LE 16 ","105","0.0781283655085299","0.0641697124100794","0.0920870186069804"
"Never","2001","lower secondary degree","Couple + C. GT 16 ","148","0.114174218269179","0.096247816649523","0.132100619888835"
"Never","2001","lower secondary degree","Couple + C. LE and GT 16","39","0.0797477181313923","0.0554622361671276","0.104033200095657"
"Never","2001","secondary school degree","1-pers.-HH","103","0.169584732357851","0.14316439993802","0.196005064777681"
"Never","2001","secondary school degree","(Married) couple without C. ","170","0.121191504602297","0.105449582234075","0.13693342697052"
"Never","2001","secondary school degree","Single parent ","28","","",""
"Never","2001","secondary school degree","Couple + C. LE 16 ","97","0.049412067053526","0.0393211905352982","0.0595029435717537"
"Never","2001","secondary school degree","Couple + C. GT 16 ","65","0.0610241831280354","0.0468911464933341","0.0751572197627366"
"Never","2001","secondary school degree","Couple + C. LE and GT 16","35","0.0603003641555513","0.0413165218158715","0.0792842064952312"
"Never","2001","college entrance qualification","1-pers.-HH","74","0.119576394636511","0.0957099634228431","0.14344282585018"
"Never","2001","college entrance qualification","(Married) couple without C. ","123","0.105175561927666","0.0884605268798054","0.121890596975526"
"Never","2001","college entrance qualification","Single parent ","15","","",""
"Never","2001","college entrance qualification","Couple + C. LE 16 ","70","0.0732861282462461","0.0579620351181398","0.0886102213743525"
"Never","2001","college entrance qualification","Couple + C. GT 16 ","63","0.0788507993234686","0.0594066946655345","0.0982949039814028"
"Never","2001","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Never","2001","Other degree","1-pers.-HH","32","0.33669935031533","0.24313478512248","0.43026391550818"
"Never","2001","Other degree","(Married) couple without C. ","68","0.212296309135211","0.169576488419637","0.255016129850785"
"Never","2001","Other degree","Single parent ","16","","",""
"Never","2001","Other degree","Couple + C. LE 16 ","35","0.0846752311492519","0.0564225623823711","0.112927899916133"
"Never","2001","Other degree","Couple + C. GT 16 ","33","0.130056276683413","0.0878512270170909","0.172261326349735"
"Never","2001","Other degree","Couple + C. LE and GT 16","18","","",""
"Never","2001","no degree/no degree yet","1-pers.-HH","13","","",""
"Never","2001","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Never","2001","no degree/no degree yet","Single parent ","17","","",""
"Never","2001","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Never","2001","no degree/no degree yet","Couple + C. GT 16 ","39","0.121853974690796","0.0853217640873831","0.158386185294208"
"Never","2001","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Min 1x per week","2002","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2002","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","secondary school degree","Single parent ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2002","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2002","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","Other degree","Single parent ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2002","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","secondary school degree","Single parent ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2002","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2002","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","Other degree","Single parent ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2002","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2002","lower secondary degree","Single parent ","","","",""
"Rarely","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2002","secondary school degree","1-pers.-HH","","","",""
"Rarely","2002","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2002","secondary school degree","Single parent ","","","",""
"Rarely","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2002","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2002","college entrance qualification","Single parent ","","","",""
"Rarely","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2002","Other degree","1-pers.-HH","","","",""
"Rarely","2002","Other degree","(Married) couple without C. ","","","",""
"Rarely","2002","Other degree","Single parent ","","","",""
"Rarely","2002","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2002","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2002","no degree/no degree yet","Single parent ","","","",""
"Rarely","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2002","lower secondary degree","1-pers.-HH","","","",""
"Never","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2002","lower secondary degree","Single parent ","","","",""
"Never","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2002","secondary school degree","1-pers.-HH","","","",""
"Never","2002","secondary school degree","(Married) couple without C. ","","","",""
"Never","2002","secondary school degree","Single parent ","","","",""
"Never","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2002","college entrance qualification","1-pers.-HH","","","",""
"Never","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2002","college entrance qualification","Single parent ","","","",""
"Never","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2002","Other degree","1-pers.-HH","","","",""
"Never","2002","Other degree","(Married) couple without C. ","","","",""
"Never","2002","Other degree","Single parent ","","","",""
"Never","2002","Other degree","Couple + C. LE 16 ","","","",""
"Never","2002","Other degree","Couple + C. GT 16 ","","","",""
"Never","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2002","no degree/no degree yet","Single parent ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2003","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2003","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2003","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2003","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2003","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2003","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2003","secondary school degree","Single parent ","","","",""
"Min 1x per week","2003","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2003","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2003","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2003","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2003","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2003","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2003","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2003","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2003","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2003","Other degree","Single parent ","","","",""
"Min 1x per week","2003","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2003","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2003","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2003","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2003","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2003","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2003","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2003","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2003","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2003","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2003","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2003","secondary school degree","Single parent ","","","",""
"Min 1x per month","2003","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2003","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2003","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2003","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2003","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2003","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2003","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2003","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2003","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2003","Other degree","Single parent ","","","",""
"Min 1x per month","2003","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2003","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2003","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2003","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2003","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2003","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2003","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2003","lower secondary degree","Single parent ","","","",""
"Rarely","2003","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2003","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2003","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2003","secondary school degree","1-pers.-HH","","","",""
"Rarely","2003","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2003","secondary school degree","Single parent ","","","",""
"Rarely","2003","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2003","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2003","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2003","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2003","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2003","college entrance qualification","Single parent ","","","",""
"Rarely","2003","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2003","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2003","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2003","Other degree","1-pers.-HH","","","",""
"Rarely","2003","Other degree","(Married) couple without C. ","","","",""
"Rarely","2003","Other degree","Single parent ","","","",""
"Rarely","2003","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2003","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2003","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2003","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2003","no degree/no degree yet","Single parent ","","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2003","lower secondary degree","1-pers.-HH","","","",""
"Never","2003","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2003","lower secondary degree","Single parent ","","","",""
"Never","2003","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2003","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2003","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2003","secondary school degree","1-pers.-HH","","","",""
"Never","2003","secondary school degree","(Married) couple without C. ","","","",""
"Never","2003","secondary school degree","Single parent ","","","",""
"Never","2003","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2003","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2003","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2003","college entrance qualification","1-pers.-HH","","","",""
"Never","2003","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2003","college entrance qualification","Single parent ","","","",""
"Never","2003","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2003","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2003","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2003","Other degree","1-pers.-HH","","","",""
"Never","2003","Other degree","(Married) couple without C. ","","","",""
"Never","2003","Other degree","Single parent ","","","",""
"Never","2003","Other degree","Couple + C. LE 16 ","","","",""
"Never","2003","Other degree","Couple + C. GT 16 ","","","",""
"Never","2003","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2003","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2003","no degree/no degree yet","Single parent ","","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2003","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","secondary school degree","Single parent ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","Other degree","Single parent ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","secondary school degree","Single parent ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Other degree","Single parent ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2004","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2004","lower secondary degree","Single parent ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","secondary school degree","1-pers.-HH","","","",""
"Rarely","2004","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2004","secondary school degree","Single parent ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2004","college entrance qualification","Single parent ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Other degree","1-pers.-HH","","","",""
"Rarely","2004","Other degree","(Married) couple without C. ","","","",""
"Rarely","2004","Other degree","Single parent ","","","",""
"Rarely","2004","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2004","no degree/no degree yet","Single parent ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2004","lower secondary degree","1-pers.-HH","","","",""
"Never","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2004","lower secondary degree","Single parent ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2004","secondary school degree","1-pers.-HH","","","",""
"Never","2004","secondary school degree","(Married) couple without C. ","","","",""
"Never","2004","secondary school degree","Single parent ","","","",""
"Never","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2004","college entrance qualification","1-pers.-HH","","","",""
"Never","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2004","college entrance qualification","Single parent ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2004","Other degree","1-pers.-HH","","","",""
"Never","2004","Other degree","(Married) couple without C. ","","","",""
"Never","2004","Other degree","Single parent ","","","",""
"Never","2004","Other degree","Couple + C. LE 16 ","","","",""
"Never","2004","Other degree","Couple + C. GT 16 ","","","",""
"Never","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2004","no degree/no degree yet","Single parent ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","lower secondary degree","1-pers.-HH","193","0.157144278106135","0.136813922720955","0.177474633491316"
"Min 1x per week","2005","lower secondary degree","(Married) couple without C. ","321","0.109221049145199","0.098052022384144","0.120390075906255"
"Min 1x per week","2005","lower secondary degree","Single parent ","51","0.148318520696043","0.111030299023487","0.1856067423686"
"Min 1x per week","2005","lower secondary degree","Couple + C. LE 16 ","116","0.121655729421451","0.100658020048305","0.142653438794597"
"Min 1x per week","2005","lower secondary degree","Couple + C. GT 16 ","120","0.126206618935014","0.105340719386674","0.147072518483355"
"Min 1x per week","2005","lower secondary degree","Couple + C. LE and GT 16","43","0.082366013793578","0.0550809761889764","0.10965105139818"
"Min 1x per week","2005","secondary school degree","1-pers.-HH","122","0.145152916357322","0.120223764150712","0.170082068563931"
"Min 1x per week","2005","secondary school degree","(Married) couple without C. ","209","0.120640145994882","0.105576705742653","0.135703586247112"
"Min 1x per week","2005","secondary school degree","Single parent ","46","0.139366712973511","0.102821782349405","0.175911643597616"
"Min 1x per week","2005","secondary school degree","Couple + C. LE 16 ","128","0.0861789856738106","0.0712589582229331","0.101099013124688"
