"pli0095_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2001","Other degree","no migration background","23","","",""
"Min 1x per month","2001","Other degree","direct migration background","373","0.302271208942613","0.276771760692937","0.32777065719229"
"Min 1x per month","2001","Other degree","indirect migration background","6","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","168","0.307150970765273","0.267501109529562","0.346800832000984"
"Min 1x per month","2001","no degree/no degree yet","direct migration background","76","0.261626895650261","0.209679847686574","0.313573943613948"
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","20","","",""
"Rarely","2001","lower secondary degree","no migration background","3280","0.417625962489382","0.406557318013089","0.428694606965675"
"Rarely","2001","lower secondary degree","direct migration background","299","0.402593452652498","0.368264670036905","0.43692223526809"
"Rarely","2001","lower secondary degree","indirect migration background","122","0.403712615263329","0.347723828858728","0.45970140166793"
"Rarely","2001","secondary school degree","no migration background","2712","0.450068139701463","0.437389744290114","0.462746535112812"
"Rarely","2001","secondary school degree","direct migration background","131","0.437520988477618","0.379926852468255","0.495115124486981"
"Rarely","2001","secondary school degree","indirect migration background","86","0.393801125553745","0.327718927074975","0.459883324032516"
"Rarely","2001","college entrance qualification","no migration background","1911","0.480185502807799","0.464648323171998","0.4957226824436"
"Rarely","2001","college entrance qualification","direct migration background","139","0.481378903820828","0.424838867926534","0.537918939715123"
"Rarely","2001","college entrance qualification","indirect migration background","72","0.400126003305862","0.325371987977261","0.474880018634463"
"Rarely","2001","Other degree","no migration background","35","0.28789193596238","0.199148591271586","0.376635280653174"
"Rarely","2001","Other degree","direct migration background","480","0.403224982706513","0.375987428795082","0.430462536617944"
"Rarely","2001","Other degree","indirect migration background","6","","",""
"Rarely","2001","no degree/no degree yet","no migration background","227","0.421482951486543","0.379041081912549","0.463924821060537"
"Rarely","2001","no degree/no degree yet","direct migration background","103","0.372984714112378","0.315828122190008","0.430141306034747"
"Rarely","2001","no degree/no degree yet","indirect migration background","33","0.398665360717373","0.28858656824574","0.508744153189005"
"Never","2001","lower secondary degree","no migration background","1363","0.204283606176922","0.195234710083977","0.213332502269867"
"Never","2001","lower secondary degree","direct migration background","115","0.173150024839885","0.146664127119618","0.199635922560152"
"Never","2001","lower secondary degree","indirect migration background","21","","",""
"Never","2001","secondary school degree","no migration background","469","0.0961469467364186","0.0886343966604002","0.103659496812437"
"Never","2001","secondary school degree","direct migration background","28","","",""
"Never","2001","secondary school degree","indirect migration background","13","","",""
"Never","2001","college entrance qualification","no migration background","324","0.0913191712838886","0.0823607777919671","0.10027756477581"
"Never","2001","college entrance qualification","direct migration background","32","0.105240792742763","0.0705165641065973","0.139965021378928"
"Never","2001","college entrance qualification","indirect migration background","11","","",""
"Never","2001","Other degree","no migration background","34","0.384452878472003","0.289107356235693","0.479798400708314"
"Never","2001","Other degree","direct migration background","182","0.150165705713855","0.130330277668977","0.170001133758733"
"Never","2001","Other degree","indirect migration background","7","","",""
"Never","2001","no degree/no degree yet","no migration background","54","0.13289696719835","0.103720056449676","0.162073877947024"
"Never","2001","no degree/no degree yet","direct migration background","64","0.246191261589314","0.195275921985363","0.297106601193265"
"Never","2001","no degree/no degree yet","indirect migration background","13","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2002","lower secondary degree","no migration background","","","",""
"Rarely","2002","lower secondary degree","direct migration background","","","",""
"Rarely","2002","lower secondary degree","indirect migration background","","","",""
"Rarely","2002","secondary school degree","no migration background","","","",""
"Rarely","2002","secondary school degree","direct migration background","","","",""
"Rarely","2002","secondary school degree","indirect migration background","","","",""
"Rarely","2002","college entrance qualification","no migration background","","","",""
"Rarely","2002","college entrance qualification","direct migration background","","","",""
"Rarely","2002","college entrance qualification","indirect migration background","","","",""
"Rarely","2002","Other degree","no migration background","","","",""
"Rarely","2002","Other degree","direct migration background","","","",""
"Rarely","2002","Other degree","indirect migration background","","","",""
"Rarely","2002","no degree/no degree yet","no migration background","","","",""
"Rarely","2002","no degree/no degree yet","direct migration background","","","",""
"Rarely","2002","no degree/no degree yet","indirect migration background","","","",""
"Never","2002","lower secondary degree","no migration background","","","",""
"Never","2002","lower secondary degree","direct migration background","","","",""
"Never","2002","lower secondary degree","indirect migration background","","","",""
"Never","2002","secondary school degree","no migration background","","","",""
"Never","2002","secondary school degree","direct migration background","","","",""
"Never","2002","secondary school degree","indirect migration background","","","",""
"Never","2002","college entrance qualification","no migration background","","","",""
"Never","2002","college entrance qualification","direct migration background","","","",""
"Never","2002","college entrance qualification","indirect migration background","","","",""
"Never","2002","Other degree","no migration background","","","",""
"Never","2002","Other degree","direct migration background","","","",""
"Never","2002","Other degree","indirect migration background","","","",""
"Never","2002","no degree/no degree yet","no migration background","","","",""
"Never","2002","no degree/no degree yet","direct migration background","","","",""
"Never","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2003","lower secondary degree","no migration background","","","",""
"Min 1x per week","2003","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2003","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2003","secondary school degree","no migration background","","","",""
"Min 1x per week","2003","secondary school degree","direct migration background","","","",""
"Min 1x per week","2003","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2003","college entrance qualification","no migration background","","","",""
"Min 1x per week","2003","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2003","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2003","Other degree","no migration background","","","",""
"Min 1x per week","2003","Other degree","direct migration background","","","",""
"Min 1x per week","2003","Other degree","indirect migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2003","lower secondary degree","no migration background","","","",""
"Min 1x per month","2003","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2003","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2003","secondary school degree","no migration background","","","",""
"Min 1x per month","2003","secondary school degree","direct migration background","","","",""
"Min 1x per month","2003","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2003","college entrance qualification","no migration background","","","",""
"Min 1x per month","2003","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2003","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2003","Other degree","no migration background","","","",""
"Min 1x per month","2003","Other degree","direct migration background","","","",""
"Min 1x per month","2003","Other degree","indirect migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2003","lower secondary degree","no migration background","","","",""
"Rarely","2003","lower secondary degree","direct migration background","","","",""
"Rarely","2003","lower secondary degree","indirect migration background","","","",""
"Rarely","2003","secondary school degree","no migration background","","","",""
"Rarely","2003","secondary school degree","direct migration background","","","",""
"Rarely","2003","secondary school degree","indirect migration background","","","",""
"Rarely","2003","college entrance qualification","no migration background","","","",""
"Rarely","2003","college entrance qualification","direct migration background","","","",""
"Rarely","2003","college entrance qualification","indirect migration background","","","",""
"Rarely","2003","Other degree","no migration background","","","",""
"Rarely","2003","Other degree","direct migration background","","","",""
"Rarely","2003","Other degree","indirect migration background","","","",""
"Rarely","2003","no degree/no degree yet","no migration background","","","",""
"Rarely","2003","no degree/no degree yet","direct migration background","","","",""
"Rarely","2003","no degree/no degree yet","indirect migration background","","","",""
"Never","2003","lower secondary degree","no migration background","","","",""
"Never","2003","lower secondary degree","direct migration background","","","",""
"Never","2003","lower secondary degree","indirect migration background","","","",""
"Never","2003","secondary school degree","no migration background","","","",""
"Never","2003","secondary school degree","direct migration background","","","",""
"Never","2003","secondary school degree","indirect migration background","","","",""
"Never","2003","college entrance qualification","no migration background","","","",""
"Never","2003","college entrance qualification","direct migration background","","","",""
"Never","2003","college entrance qualification","indirect migration background","","","",""
"Never","2003","Other degree","no migration background","","","",""
"Never","2003","Other degree","direct migration background","","","",""
"Never","2003","Other degree","indirect migration background","","","",""
"Never","2003","no degree/no degree yet","no migration background","","","",""
"Never","2003","no degree/no degree yet","direct migration background","","","",""
"Never","2003","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2004","lower secondary degree","no migration background","","","",""
"Min 1x per week","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2004","secondary school degree","no migration background","","","",""
"Min 1x per week","2004","secondary school degree","direct migration background","","","",""
"Min 1x per week","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2004","college entrance qualification","no migration background","","","",""
"Min 1x per week","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2004","Other degree","no migration background","","","",""
"Min 1x per week","2004","Other degree","direct migration background","","","",""
"Min 1x per week","2004","Other degree","indirect migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2004","lower secondary degree","no migration background","","","",""
"Min 1x per month","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2004","secondary school degree","no migration background","","","",""
"Min 1x per month","2004","secondary school degree","direct migration background","","","",""
"Min 1x per month","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2004","college entrance qualification","no migration background","","","",""
"Min 1x per month","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2004","Other degree","no migration background","","","",""
"Min 1x per month","2004","Other degree","direct migration background","","","",""
"Min 1x per month","2004","Other degree","indirect migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2004","lower secondary degree","no migration background","","","",""
"Rarely","2004","lower secondary degree","direct migration background","","","",""
"Rarely","2004","lower secondary degree","indirect migration background","","","",""
"Rarely","2004","secondary school degree","no migration background","","","",""
"Rarely","2004","secondary school degree","direct migration background","","","",""
"Rarely","2004","secondary school degree","indirect migration background","","","",""
"Rarely","2004","college entrance qualification","no migration background","","","",""
"Rarely","2004","college entrance qualification","direct migration background","","","",""
"Rarely","2004","college entrance qualification","indirect migration background","","","",""
"Rarely","2004","Other degree","no migration background","","","",""
"Rarely","2004","Other degree","direct migration background","","","",""
"Rarely","2004","Other degree","indirect migration background","","","",""
"Rarely","2004","no degree/no degree yet","no migration background","","","",""
"Rarely","2004","no degree/no degree yet","direct migration background","","","",""
"Rarely","2004","no degree/no degree yet","indirect migration background","","","",""
"Never","2004","lower secondary degree","no migration background","","","",""
"Never","2004","lower secondary degree","direct migration background","","","",""
"Never","2004","lower secondary degree","indirect migration background","","","",""
"Never","2004","secondary school degree","no migration background","","","",""
"Never","2004","secondary school degree","direct migration background","","","",""
"Never","2004","secondary school degree","indirect migration background","","","",""
"Never","2004","college entrance qualification","no migration background","","","",""
"Never","2004","college entrance qualification","direct migration background","","","",""
"Never","2004","college entrance qualification","indirect migration background","","","",""
"Never","2004","Other degree","no migration background","","","",""
"Never","2004","Other degree","direct migration background","","","",""
"Never","2004","Other degree","indirect migration background","","","",""
"Never","2004","no degree/no degree yet","no migration background","","","",""
"Never","2004","no degree/no degree yet","direct migration background","","","",""
"Never","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2005","lower secondary degree","no migration background","745","0.120645586059427","0.112558223594569","0.128732948524285"
"Min 1x per week","2005","lower secondary degree","direct migration background","91","0.162952964677656","0.133376875694606","0.192529053660707"
"Min 1x per week","2005","lower secondary degree","indirect migration background","42","0.180956285681971","0.133329463184947","0.228583108178995"
"Min 1x per week","2005","secondary school degree","no migration background","640","0.120246185888953","0.111696188382253","0.128796183395653"
"Min 1x per week","2005","secondary school degree","direct migration background","29","","",""
"Min 1x per week","2005","secondary school degree","indirect migration background","30","0.100366275897561","0.0589282388008877","0.141804312994234"
"Min 1x per week","2005","college entrance qualification","no migration background","464","0.10781297490894","0.098970686039271","0.116655263778608"
"Min 1x per week","2005","college entrance qualification","direct migration background","26","","",""
"Min 1x per week","2005","college entrance qualification","indirect migration background","29","","",""
"Min 1x per week","2005","Other degree","no migration background","18","","",""
"Min 1x per week","2005","Other degree","direct migration background","143","0.139353814986694","0.117846302827864","0.160861327145524"
"Min 1x per week","2005","Other degree","indirect migration background","1","","",""
"Min 1x per week","2005","no degree/no degree yet","no migration background","83","0.138996008140578","0.110962728815476","0.16702928746568"
"Min 1x per week","2005","no degree/no degree yet","direct migration background","24","","",""
"Min 1x per week","2005","no degree/no degree yet","indirect migration background","21","","",""
"Min 1x per month","2005","lower secondary degree","no migration background","1748","0.272345214484136","0.261291918884481","0.283398510083792"
"Min 1x per month","2005","lower secondary degree","direct migration background","197","0.294662621319402","0.258153981451997","0.331171261186806"
"Min 1x per month","2005","lower secondary degree","indirect migration background","98","0.430304591567912","0.369052548388981","0.491556634746843"
"Min 1x per month","2005","secondary school degree","no migration background","1806","0.331710994933401","0.319334095975579","0.344087893891222"
"Min 1x per month","2005","secondary school degree","direct migration background","84","0.33531036630819","0.275830038831058","0.394790693785322"
"Min 1x per month","2005","secondary school degree","indirect migration background","68","0.402303498292206","0.334681240380276","0.469925756204135"
"Min 1x per month","2005","college entrance qualification","no migration background","1586","0.340292593207785","0.32678421658357","0.353800969832"
"Min 1x per month","2005","college entrance qualification","direct migration background","82","0.285404069414879","0.231133094575249","0.33967504425451"
"Min 1x per month","2005","college entrance qualification","indirect migration background","67","0.363893244178353","0.296709070750304","0.431077417606402"
"Min 1x per month","2005","Other degree","no migration background","26","","",""
"Min 1x per month","2005","Other degree","direct migration background","299","0.29807353306229","0.269666495953482","0.326480570171097"
"Min 1x per month","2005","Other degree","indirect migration background","6","","",""
"Min 1x per month","2005","no degree/no degree yet","no migration background","186","0.275401989425436","0.239202515159189","0.311601463691683"
"Min 1x per month","2005","no degree/no degree yet","direct migration background","69","0.298462686976999","0.238134209657144","0.358791164296854"
"Min 1x per month","2005","no degree/no degree yet","indirect migration background","36","0.376007397367071","0.279613367015847","0.472401427718295"
"Rarely","2005","lower secondary degree","no migration background","2726","0.420917329387501","0.408658813258138","0.433175845516864"
"Rarely","2005","lower secondary degree","direct migration background","231","0.407438545626425","0.3680896602199","0.44678743103295"
"Rarely","2005","lower secondary degree","indirect migration background","90","0.311669625098669","0.254369319667968","0.36896993052937"
"Rarely","2005","secondary school degree","no migration background","2728","0.468791479533119","0.455673343655577","0.481909615410662"
"Rarely","2005","secondary school degree","direct migration background","111","0.453532878713603","0.39080987975535","0.516255877671855"
"Rarely","2005","secondary school degree","indirect migration background","94","0.435688186554872","0.367309639329244","0.504066733780501"
"Rarely","2005","college entrance qualification","no migration background","2342","0.478731251795161","0.464489022738925","0.492973480851397"
"Rarely","2005","college entrance qualification","direct migration background","136","0.516683875672817","0.45663078423243","0.576736967113204"
"Rarely","2005","college entrance qualification","indirect migration background","89","0.423540001073921","0.354540367734108","0.492539634413734"
"Rarely","2005","Other degree","no migration background","38","0.397657953010997","0.30701886935436","0.488297036667635"
"Rarely","2005","Other degree","direct migration background","401","0.411070406639072","0.380513582336034","0.441627230942109"
"Rarely","2005","Other degree","indirect migration background","6","","",""
"Rarely","2005","no degree/no degree yet","no migration background","267","0.476144212827255","0.435673086971324","0.516615338683186"
"Rarely","2005","no degree/no degree yet","direct migration background","80","0.382768904162474","0.318685706053249","0.446852102271699"
"Rarely","2005","no degree/no degree yet","indirect migration background","33","0.347899863541003","0.253113361046138","0.442686366035868"
"Never","2005","lower secondary degree","no migration background","1012","0.186091870068936","0.176428678067499","0.195755062070373"
"Never","2005","lower secondary degree","direct migration background","80","0.134945868376517","0.107584606778149","0.162307129974886"
"Never","2005","lower secondary degree","indirect migration background","21","","",""
"Never","2005","secondary school degree","no migration background","385","0.0792513396445272","0.0721502726841044","0.08635240660495"
"Never","2005","secondary school degree","direct migration background","18","","",""
"Never","2005","secondary school degree","indirect migration background","10","","",""
"Never","2005","college entrance qualification","no migration background","334","0.0731631800881142","0.0657389887064667","0.0805873714697616"
"Never","2005","college entrance qualification","direct migration background","22","","",""
"Never","2005","college entrance qualification","indirect migration background","12","","",""
"Never","2005","Other degree","no migration background","30","0.259880815727323","0.178658190744141","0.341103440710506"
"Never","2005","Other degree","direct migration background","153","0.151502245311945","0.129235676193301","0.173768814430588"
"Never","2005","Other degree","indirect migration background","8","","",""
"Never","2005","no degree/no degree yet","no migration background","49","0.109457789606731","0.0841577763082983","0.134757802905164"
"Never","2005","no degree/no degree yet","direct migration background","48","0.213957831056219","0.159889997249416","0.268025664863021"
"Never","2005","no degree/no degree yet","indirect migration background","7","","",""
"Min 1x per week","2006","lower secondary degree","no migration background","","","",""
"Min 1x per week","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2006","secondary school degree","no migration background","","","",""
"Min 1x per week","2006","secondary school degree","direct migration background","","","",""
"Min 1x per week","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2006","college entrance qualification","no migration background","","","",""
"Min 1x per week","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2006","Other degree","no migration background","","","",""
"Min 1x per week","2006","Other degree","direct migration background","","","",""
"Min 1x per week","2006","Other degree","indirect migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2006","lower secondary degree","no migration background","","","",""
"Min 1x per month","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2006","secondary school degree","no migration background","","","",""
"Min 1x per month","2006","secondary school degree","direct migration background","","","",""
"Min 1x per month","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2006","college entrance qualification","no migration background","","","",""
"Min 1x per month","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2006","Other degree","no migration background","","","",""
"Min 1x per month","2006","Other degree","direct migration background","","","",""
"Min 1x per month","2006","Other degree","indirect migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
"Rarely","2006","no degree/no degree yet","no migration background","","","",""
"Rarely","2006","no degree/no degree yet","direct migration background","","","",""
"Rarely","2006","no degree/no degree yet","indirect migration background","","","",""
"Never","2006","lower secondary degree","no migration background","","","",""
"Never","2006","lower secondary degree","direct migration background","","","",""
"Never","2006","lower secondary degree","indirect migration background","","","",""
"Never","2006","secondary school degree","no migration background","","","",""
"Never","2006","secondary school degree","direct migration background","","","",""
"Never","2006","secondary school degree","indirect migration background","","","",""
"Never","2006","college entrance qualification","no migration background","","","",""
"Never","2006","college entrance qualification","direct migration background","","","",""
"Never","2006","college entrance qualification","indirect migration background","","","",""
"Never","2006","Other degree","no migration background","","","",""
"Never","2006","Other degree","direct migration background","","","",""
"Never","2006","Other degree","indirect migration background","","","",""
"Never","2006","no degree/no degree yet","no migration background","","","",""
"Never","2006","no degree/no degree yet","direct migration background","","","",""
"Never","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2007","lower secondary degree","no migration background","798","0.125242213646123","0.11698527174882","0.133499155543426"
"Min 1x per week","2007","lower secondary degree","direct migration background","83","0.139903181493391","0.109797360920672","0.17000900206611"
"Min 1x per week","2007","lower secondary degree","indirect migration background","39","0.143565739769376","0.0984449678127408","0.188686511726012"
"Min 1x per week","2007","secondary school degree","no migration background","677","0.116748202149506","0.108360147344319","0.125136256954693"
"Min 1x per week","2007","secondary school degree","direct migration background","30","0.101561018134926","0.061554214912758","0.141567821357093"
"Min 1x per week","2007","secondary school degree","indirect migration background","39","0.177976599171785","0.124699687946198","0.231253510397372"
"Min 1x per week","2007","college entrance qualification","no migration background","532","0.0993237005145835","0.0909898816120239","0.107657519417143"
"Min 1x per week","2007","college entrance qualification","direct migration background","37","0.143915380434138","0.101891839234348","0.185938921633928"
"Min 1x per week","2007","college entrance qualification","indirect migration background","35","0.180507008448255","0.128364177749888","0.232649839146621"
"Min 1x per week","2007","Other degree","no migration background","15","","",""
"Min 1x per week","2007","Other degree","direct migration background","129","0.127820392264042","0.106221584079774","0.14941920044831"
"Min 1x per week","2007","Other degree","indirect migration background","","","",""
"Min 1x per week","2007","no degree/no degree yet","no migration background","65","0.151808324086387","0.114637569840651","0.188979078332122"
"Min 1x per week","2007","no degree/no degree yet","direct migration background","19","","",""
"Min 1x per week","2007","no degree/no degree yet","indirect migration background","9","","",""
"Min 1x per month","2007","lower secondary degree","no migration background","1729","0.275153307810243","0.264012661097717","0.28629395452277"
"Min 1x per month","2007","lower secondary degree","direct migration background","155","0.315570339826135","0.275235948960149","0.35590473069212"
"Min 1x per month","2007","lower secondary degree","indirect migration background","86","0.378325253796432","0.315920398932028","0.440730108660837"
"Min 1x per month","2007","secondary school degree","no migration background","1923","0.347548122304916","0.33510940466218","0.359986839947653"
"Min 1x per month","2007","secondary school degree","direct migration background","71","0.31271441158415","0.251314379163904","0.374114444004396"
"Min 1x per month","2007","secondary school degree","indirect migration background","75","0.390023242356193","0.322084518703441","0.457961966008945"
"Min 1x per month","2007","college entrance qualification","no migration background","1624","0.336969927465709","0.323799634637723","0.350140220293695"
"Min 1x per month","2007","college entrance qualification","direct migration background","80","0.279890092455431","0.226140664082438","0.333639520828424"
"Min 1x per month","2007","college entrance qualification","indirect migration background","67","0.284321884215817","0.223165899849907","0.345477868581727"
"Min 1x per month","2007","Other degree","no migration background","29","","",""
"Min 1x per month","2007","Other degree","direct migration background","273","0.313981861296283","0.283959362943697","0.344004359648869"
"Min 1x per month","2007","Other degree","indirect migration background","3","","",""
"Min 1x per month","2007","no degree/no degree yet","no migration background","130","0.381366408047195","0.331051747713248","0.431681068381141"
"Min 1x per month","2007","no degree/no degree yet","direct migration background","31","0.175840534039698","0.114715364120919","0.236965703958478"
"Min 1x per month","2007","no degree/no degree yet","indirect migration background","13","","",""
"Rarely","2007","lower secondary degree","no migration background","2548","0.407358268264595","0.395101264054982","0.419615272474208"
"Rarely","2007","lower secondary degree","direct migration background","210","0.425443149407355","0.382533963591901","0.46835233522281"
"Rarely","2007","lower secondary degree","indirect migration background","86","0.379135538469415","0.316704616745667","0.441566460193162"
"Rarely","2007","secondary school degree","no migration background","2562","0.449786148338723","0.436791555036162","0.462780741641283"
"Rarely","2007","secondary school degree","direct migration background","102","0.500201514569508","0.433980473714208","0.566422555424809"
"Rarely","2007","secondary school degree","indirect migration background","72","0.311805426660769","0.247282664265653","0.376328189055886"
"Rarely","2007","college entrance qualification","no migration background","2392","0.474771904185818","0.460857977021212","0.488685831350425"
"Rarely","2007","college entrance qualification","direct migration background","129","0.478156170737427","0.418351396866244","0.53796094460861"
"Rarely","2007","college entrance qualification","indirect migration background","95","0.488837001860304","0.421067126289841","0.556606877430767"
"Rarely","2007","Other degree","no migration background","55","0.478224141839571","0.394578070841248","0.561870212837895"
"Rarely","2007","Other degree","direct migration background","390","0.413176055718632","0.381323210137049","0.445028901300214"
"Rarely","2007","Other degree","indirect migration background","6","","",""
"Rarely","2007","no degree/no degree yet","no migration background","127","0.317000929188755","0.268800944339226","0.365200914038284"
"Rarely","2007","no degree/no degree yet","direct migration background","59","0.466730976488294","0.386625640162332","0.546836312814256"
"Rarely","2007","no degree/no degree yet","indirect migration background","23","","",""
"Never","2007","lower secondary degree","no migration background","1098","0.192246210279038","0.182415874593117","0.20207654596496"
"Never","2007","lower secondary degree","direct migration background","62","0.119083329273119","0.0909736492929845","0.147193009253253"
"Never","2007","lower secondary degree","indirect migration background","21","","",""
"Never","2007","secondary school degree","no migration background","468","0.0859175272068548","0.078597250985243","0.0932378034284666"
"Never","2007","secondary school degree","direct migration background","16","","",""
"Never","2007","secondary school degree","indirect migration background","12","","",""
"Never","2007","college entrance qualification","no migration background","400","0.0889344678338892","0.0810031909935314","0.0968657446742471"
"Never","2007","college entrance qualification","direct migration background","22","","",""
"Never","2007","college entrance qualification","indirect migration background","12","","",""
"Never","2007","Other degree","no migration background","38","0.279449428075051","0.204309347987775","0.354589508162327"
"Never","2007","Other degree","direct migration background","126","0.145021690721043","0.122243418395713","0.167799963046373"
"Never","2007","Other degree","indirect migration background","6","","",""
"Never","2007","no degree/no degree yet","no migration background","36","0.149824338677664","0.112854113450901","0.186794563904427"
"Never","2007","no degree/no degree yet","direct migration background","40","0.227011415877444","0.159750102151163","0.294272729603726"
"Never","2007","no degree/no degree yet","indirect migration background","8","","",""
"Min 1x per week","2008","lower secondary degree","no migration background","","","",""
"Min 1x per week","2008","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2008","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2008","secondary school degree","no migration background","","","",""
