"plh0206i04","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","16-34 y.","1-pers.-HH","110","0.234573154212097","0.197905729631606","0.271240578792587"
"5 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","148","0.215631897798028","0.184878989936112","0.246384805659944"
"5 on scale 1-7","2010","16-34 y.","Single parent ","63","0.168308461098112","0.129167755638673","0.207449166557551"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","113","0.229769034641836","0.197328495071724","0.262209574211949"
"5 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","210","0.256547031265501","0.228906331468777","0.284187731062226"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","67","0.17020888487018","0.129844208234792","0.210573561505568"
"5 on scale 1-7","2010","35-65 y.","1-pers.-HH","179","0.145510399348296","0.124729184390555","0.166291614306037"
"5 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","517","0.15274028811653","0.139901692998519","0.16557888323454"
"5 on scale 1-7","2010","35-65 y.","Single parent ","70","0.110895393340711","0.0826573585305841","0.139133428150837"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","366","0.169676191370262","0.152789903599545","0.186562479140979"
"5 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","310","0.17331880470506","0.155330600619788","0.191307008790333"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","149","0.214671882171039","0.184470134676055","0.244873629666022"
"5 on scale 1-7","2010","66 and older","1-pers.-HH","197","0.17944384804115","0.157001068015298","0.201886628067002"
"5 on scale 1-7","2010","66 and older","(Married) couple without C. ","476","0.178246373906925","0.163557940998136","0.192934806815714"
"5 on scale 1-7","2010","66 and older","Single parent ","13","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","25","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2010","16-34 y.","1-pers.-HH","171","0.301696180651653","0.261977343673053","0.341415017630253"
"6 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","238","0.336231048613533","0.300904834493886","0.371557262733181"
"6 on scale 1-7","2010","16-34 y.","Single parent ","126","0.313779892930484","0.265235529817364","0.362324256043605"
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","209","0.311309108609797","0.275603214268981","0.347015002950612"
"6 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","352","0.309575591953564","0.280315195134232","0.338835988772896"
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","121","0.332929894496097","0.282313860864754","0.383545928127439"
"6 on scale 1-7","2010","35-65 y.","1-pers.-HH","371","0.33901909073777","0.311120834231982","0.366917347243558"
"6 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","1036","0.346217807369571","0.329238355474676","0.363197259264466"
"6 on scale 1-7","2010","35-65 y.","Single parent ","170","0.330085164746397","0.287796488876901","0.372373840615893"
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","700","0.360264087493122","0.338666221678283","0.381861953307961"
"6 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","590","0.335248647846429","0.31281452641176","0.357682769281097"
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","252","0.339214326533572","0.30438971192297","0.374038941144174"
"6 on scale 1-7","2010","66 and older","1-pers.-HH","291","0.237761095076019","0.212862538843333","0.262659651308706"
"6 on scale 1-7","2010","66 and older","(Married) couple without C. ","816","0.3024610843419","0.284832669142428","0.320089499541372"
"6 on scale 1-7","2010","66 and older","Single parent ","18","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","57","0.464064829491618","0.387031155751892","0.541098503231343"
"6 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2010","16-34 y.","1-pers.-HH","168","0.330537225170331","0.289830814138984","0.371243636201679"
"7 Strongly agree","2010","16-34 y.","(Married) couple without C. ","212","0.286480530947901","0.252672475435455","0.320288586460347"
"7 Strongly agree","2010","16-34 y.","Single parent ","113","0.340816952559577","0.291231059191573","0.390402845927581"
"7 Strongly agree","2010","16-34 y.","Couple + C. LE 16 ","242","0.3149775346627","0.279157662715055","0.350797406610345"
"7 Strongly agree","2010","16-34 y.","Couple + C. GT 16 ","281","0.305415782239643","0.276265216977161","0.334566347502125"
"7 Strongly agree","2010","16-34 y.","Couple + C. LE and GT 16","96","0.329668836020627","0.279178341211074","0.38015933083018"
"7 Strongly agree","2010","35-65 y.","1-pers.-HH","398","0.369303998344136","0.34086118369061","0.397746812997662"
"7 Strongly agree","2010","35-65 y.","(Married) couple without C. ","1048","0.362207535012491","0.345054109742977","0.379360960282004"
"7 Strongly agree","2010","35-65 y.","Single parent ","168","0.40716239340147","0.362979618514111","0.45134516828883"
"7 Strongly agree","2010","35-65 y.","Couple + C. LE 16 ","624","0.343616943033696","0.322251300745358","0.364982585322035"
"7 Strongly agree","2010","35-65 y.","Couple + C. GT 16 ","591","0.341582834156885","0.319045916105271","0.364119752208498"
"7 Strongly agree","2010","35-65 y.","Couple + C. LE and GT 16","230","0.355209750551543","0.320007487271768","0.390412013831317"
"7 Strongly agree","2010","66 and older","1-pers.-HH","474","0.435262487131344","0.406265214555063","0.464259759707625"
"7 Strongly agree","2010","66 and older","(Married) couple without C. ","995","0.401844853417462","0.383028718230605","0.420660988604319"
"7 Strongly agree","2010","66 and older","Single parent ","22","","",""
"7 Strongly agree","2010","66 and older","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2010","66 and older","Couple + C. GT 16 ","61","0.31312838984125","0.241491922898863","0.384764856783637"
"7 Strongly agree","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2011","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2011","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","66 and older","Single parent ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","66 and older","Single parent ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","66 and older","Single parent ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","66 and older","Single parent ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2011","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","66 and older","Single parent ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2012","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","66 and older","Single parent ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","66 and older","Single parent ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","66 and older","Single parent ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","66 and older","Single parent ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2012","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","66 and older","Single parent ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2013","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","66 and older","Single parent ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. LE 16 ","","","",""
